I
1050 Generated by WorldEditor 2.1.0r1

1    833 1 0 UNKM Krasnoyarsk Cheremshanka
1302 city Krasnoyarsk
111  56.17767500  092.52891034 22
115  56.17771501  092.52894065
120 Linear Feature 14
111  56.17778252  092.52845683 22
115  56.17782262  092.52848726
120 Linear Feature 14
111  56.17791747  092.52788574 22
115  56.17795777  092.52791656
120 Linear Feature 14
111  56.17804509  092.52734349 22
115  56.17808675  092.52737517
120 Linear Feature 14
111  56.17816917  092.52682743 22
115  56.17820983  092.52685858
120 Linear Feature 14
111  56.17828978  092.52633192 22
115  56.17832907  092.52636156
120 Linear Feature 14
111  56.17841431  092.52580242 22
115  56.17845550  092.52583396
120 Linear Feature 14
111  56.17853923  092.52528007 22
115  56.17858006  092.52531115
120 Linear Feature 14
111  56.17858198  092.52469761 22
115  56.17861828  092.52472543
120 Linear Feature 14
111  56.17829517  092.52509740 22
115  56.17833708  092.52512996
120 Linear Feature 14
111  56.17816607  092.52564010 22
115  56.17819964  092.52566581
120 Linear Feature 14
111  56.17804262  092.52615903 22
115  56.17807598  092.52618445
120 Linear Feature 14
111  56.17780030  092.52717768 22
115  56.17783311  092.52720272
120 Linear Feature 14
111  56.17767595  092.52770039 22
115  56.17770901  092.52772552
120 Linear Feature 14
111  56.17754271  092.52826049 22
115  56.17757675  092.52828655
120 Linear Feature 14
111  56.17729662  092.52929701 22
115  56.17732885  092.52932173
120 Linear Feature 14
111  56.17828725  092.52858996 22
115  56.17832821  092.52862133
120 Linear Feature 10
112  56.17834631  092.53076627  56.17836714  092.53071558 1
111  56.17839903  092.53072951 1
115  56.17858509  092.53086836
120 Linear Feature 10
112  56.17846199  092.53027944  56.17848160  092.53022151 1
111  56.17851533  092.53024004 1
115  56.17869968  092.53038070
120 Linear Feature 10
112  56.17857574  092.52980071  56.17859657  092.52974929 1
111  56.17862749  092.52976360 1
115  56.17881506  092.52989989
120 Linear Feature 10
112  56.17868824  092.52932724  56.17870907  092.52927655 1
111  56.17873793  092.52929075 1
115  56.17892508  092.52943066
120 Linear Feature 10
112  56.17880318  092.52884354  56.17882400  092.52879285 1
111  56.17885562  092.52880921 1
115  56.17904219  092.52894772
120 Linear Feature 10
112  56.17891593  092.52836903  56.17893675  092.52831833 1
111  56.17896807  092.52833129 1
115  56.17915551  092.52846982
120 Linear Feature 10
112  56.17903072  092.52788592  56.17905154  092.52783523 1
111  56.17908415  092.52784902 1
115  56.17927075  092.52798827
120 Linear Feature 10
112  56.17914702  092.52739646  56.17916785  092.52734577 1
111  56.17919633  092.52736069 1
115  56.17940254  092.52750590
120 Linear Feature 10
112  56.17926142  092.52691500  56.17928225  092.52686430 1
111  56.17931597  092.52687922 1
115  56.17951421  092.52701931
120 Linear Feature 10
112  56.17937754  092.52642631  56.17939837  092.52637562 1
111  56.17942725  092.52638692 1
115  56.17963618  092.52654067
120 Linear Feature 10
112  56.17948867  092.52595862  56.17950950  092.52590792 1
111  56.17953798  092.52592284 1
115  56.17974898  092.52606833
120 Linear Feature 9
111  56.17778631  092.53070180 1
111  56.17767437  092.53061288
112  56.17767437  092.53061288  56.17758576  092.53054747 1
115  56.17754137  092.53069096
120 Linear Feature 9
111  56.17789374  092.53024890 1
111  56.17777635  092.53015455
112  56.17777635  092.53015455  56.17769648  092.53009759 1
115  56.17764915  092.53023842
120 Linear Feature 9
111  56.17810234  092.52936947 1
111  56.17803030  092.52931233
112  56.17803030  092.52931233  56.17790778  092.52923123 1
115  56.17783949  092.52943929
120 Linear Feature 9
111  56.17822561  092.52884982 1
111  56.17815357  092.52879469
112  56.17815357  092.52879469  56.17803104  092.52871359 1
115  56.17796454  092.52891428
120 Linear Feature 9
111  56.17834914  092.52832903 1
111  56.17827710  092.52827390
112  56.17827710  092.52827390  56.17815215  092.52819135 1
115  56.17808776  092.52839694
120 Linear Feature 9
111  56.17847169  092.52781239 1
111  56.17840110  092.52775552
112  56.17840110  092.52775552  56.17827712  092.52766747 1
115  56.17821138  092.52787792
120 Linear Feature 9
111  56.17871760  092.52677620 1
111  56.17864556  092.52672107
112  56.17864556  092.52672107  56.17852164  092.52663872 1
115  56.17845675  092.52684777
120 Linear Feature 9
111  56.17884107  092.52625745 1
111  56.17876903  092.52620231
112  56.17876903  092.52620231  56.17864650  092.52612121 1
115  56.17858111  092.52632563
120 Linear Feature 9
111  56.17896399  092.52574098 1
111  56.17889324  092.52568656
112  56.17889324  092.52568656  56.17877071  092.52560546 1
115  56.17870447  092.52580769
120 Linear Feature 9
111  56.17908716  092.52522346 1
111  56.17901512  092.52516832
112  56.17901512  092.52516832  56.17889260  092.52508722 1
115  56.17882775  092.52529010
120 Linear Feature 8
111  56.17739026  092.53030397 1
111  56.17745239  092.53035106
112  56.17745239  092.53035106  56.17758411  092.53045668 1
115  56.17754137  092.53069096
120 Linear Feature 8
111  56.17751789  092.52976914 1
111  56.17758003  092.52981623
112  56.17758003  092.52981623  56.17770739  092.52992610 1
115  56.17767017  092.53015020
120 Linear Feature 8
111  56.17764195  092.52924803 1
111  56.17770409  092.52929512
112  56.17770409  092.52929512  56.17783637  092.52940124 1
115  56.17779122  092.52964198
120 Linear Feature 8
111  56.17769193  092.52864141 1
111  56.17783518  092.52874392
112  56.17783518  092.52874392  56.17796315  092.52884119 1
115  56.17792743  092.52907008
120 Linear Feature 8
111  56.17788944  092.52820478 1
111  56.17795158  092.52825187
112  56.17795158  092.52825187  56.17808862  092.52835759 1
115  56.17803746  092.52860812
120 Linear Feature 8
111  56.17802133  092.52764977 1
111  56.17808301  092.52769600
112  56.17808301  092.52769600  56.17821445  092.52779961 1
115  56.17817228  092.52804210
120 Linear Feature 8
111  56.17814818  092.52711734 1
111  56.17820663  092.52716109
112  56.17820663  092.52716109  56.17834635  092.52726862 1
115  56.17829636  092.52752113
120 Linear Feature 8
111  56.17826756  092.52661625 1
111  56.17832909  092.52666267
112  56.17832909  092.52666267  56.17846613  092.52677081 1
115  56.17841498  092.52702311
120 Linear Feature 8
111  56.17838952  092.52611092 1
111  56.17845156  092.52615800
112  56.17845156  092.52615800  56.17858859  092.52626613 1
115  56.17853576  092.52651602
120 Linear Feature 8
111  56.17806466  092.53092745 1
111  56.17818181  092.53102101
112  56.17818181  092.53102101  56.17826477  092.53109816 1
115  56.17823082  092.53125233
120 Linear Feature 8
111  56.17804950  092.53037166 1
111  56.17828802  092.53056221
112  56.17828802  092.53056221  56.17836762  092.53064138 1
115  56.17833855  092.53079893
120 Linear Feature 8
111  56.17874949  092.52803479 1
111  56.17881326  092.52808382
112  56.17881326  092.52808382  56.17894278  092.52818761 1
115  56.17890301  092.52842341
120 Linear Feature 8
111  56.17862712  092.52855134 1
111  56.17869065  092.52859901
112  56.17869065  092.52859901  56.17881694  092.52869990 1
115  56.17878021  092.52894021
120 Linear Feature 8
111  56.17850315  092.52907064 1
111  56.17856902  092.52912011
112  56.17856902  092.52912011  56.17869565  092.52922644 1
115  56.17865513  092.52946661
120 Linear Feature 8
111  56.17837908  092.52959032 1
111  56.17844496  092.52963980
112  56.17844496  092.52963980  56.17857125  092.52974371 1
115  56.17853315  092.52997995
120 Linear Feature 8
111  56.17899826  092.52699299 1
111  56.17906148  092.52704076
112  56.17906148  092.52704076  56.17918805  092.52714166 1
115  56.17915276  092.52737231
120 Linear Feature 8
111  56.17912127  092.52647613 1
111  56.17918715  092.52652561
112  56.17918715  092.52652561  56.17931203  092.52662399 1
115  56.17927646  092.52685173
120 Linear Feature 8
111  56.17924508  092.52595594 1
111  56.17931095  092.52600542
112  56.17931095  092.52600542  56.17943724  092.52610631 1
115  56.17940075  092.52632865
120 Linear Feature 8
111  56.17936948  092.52543325 1
111  56.17943535  092.52548273
112  56.17943535  092.52548273  56.17956164  092.52558363 1
115  56.17952592  092.52580184
120 Linear Feature 8
111  56.17851718  092.52557507 1
111  56.17857932  092.52562216
112  56.17857932  092.52562216  56.17871636  092.52573029 1
115  56.17866333  092.52598042
120 Linear Feature 8
111  56.17863880  092.52506461 1
111  56.17870093  092.52511170
112  56.17870093  092.52511170  56.17883797  092.52521742 1
115  56.17878509  092.52546922
120 Linear Feature 7
112  56.17868077  092.52446872  56.17878524  092.52457907 1
112  56.17884341  092.52499384  56.17883277  092.52526061
111  56.17884341  092.52499384 1
111  56.17883193  092.52521986
112  56.17883193  092.52521986  56.17882833  092.52528147 1
115  56.17882207  092.52531395
120 Linear Feature 6
111  56.17708199  092.53006460 1
111  56.17698203  092.52998491
112  56.17698203  092.52998491  56.17690516  092.52994086 1
115  56.17687060  092.53005607
120 Linear Feature 6
111  56.17720866  092.52953208 1
111  56.17716502  092.52949833
112  56.17716502  092.52949833  56.17703588  092.52941405 1
115  56.17697089  092.52963343
120 Linear Feature 6
111  56.17733563  092.52899827 1
111  56.17729347  092.52896566
112  56.17729347  092.52896566  56.17716819  092.52888178 1
115  56.17709849  092.52909572
120 Linear Feature 6
111  56.17746169  092.52846832 1
111  56.17740727  092.52843078
112  56.17740727  092.52843078  56.17729683  092.52836344 1
115  56.17723088  092.52853777
120 Linear Feature 6
111  56.17757750  092.52798149 1
111  56.17751952  092.52793831
112  56.17751952  092.52793831  56.17741311  092.52787097 1
115  56.17734745  092.52804654
120 Linear Feature 6
111  56.17771666  092.52739644 1
111  56.17761549  092.52731614
112  56.17761549  092.52731614  56.17754243  092.52726457 1
115  56.17750571  092.52737960
120 Linear Feature 6
111  56.17783985  092.52687857 1
111  56.17777798  092.52683107
112  56.17777798  092.52683107  56.17768608  092.52676807 1
115  56.17760932  092.52694296
120 Linear Feature 6
111  56.17796056  092.52637111 1
111  56.17785655  092.52629048
112  56.17785655  092.52629048  56.17779030  092.52624578 1
115  56.17775011  092.52634967
120 Linear Feature 6
111  56.17807812  092.52587691 1
111  56.17801699  092.52582996
112  56.17801699  092.52582996  56.17791010  092.52576393 1
115  56.17784583  092.52594625
120 Linear Feature 6
111  56.17820606  092.52533906 1
111  56.17810438  092.52526136
112  56.17810438  092.52526136  56.17802739  092.52521791 1
115  56.17799145  092.52533259
120 Linear Feature 5
112  56.17894660  092.52467229  56.17901189  092.52446287 1
111  56.17914633  092.52455847 1
111  56.17958162  092.52488370
112  56.17958162  092.52488370  56.17963676  092.52493149 1
112  56.17965754  092.52524793  56.17963336  092.52538175
111  56.17965754  092.52524793 1
111  56.17952592  092.52580184 1
111  56.17948867  092.52595862 1
111  56.17943347  092.52619094 1
111  56.17940075  092.52632865 1
111  56.17937754  092.52642631 1
111  56.17932219  092.52665926 1
111  56.17927646  092.52685173 1
111  56.17926142  092.52691500 1
111  56.17920732  092.52714270 1
111  56.17915276  092.52737231 1
111  56.17914702  092.52739646 1
111  56.17909494  092.52761567 1
111  56.17903072  092.52788592 1
111  56.17897864  092.52810511 1
111  56.17891593  092.52836903 1
111  56.17890301  092.52842341 1
111  56.17886238  092.52859441 1
111  56.17880318  092.52884354 1
111  56.17878021  092.52894021 1
111  56.17875210  092.52905850 1
111  56.17868824  092.52932724 1
111  56.17865513  092.52946661 1
111  56.17863696  092.52954307 1
111  56.17857574  092.52980071 1
111  56.17853315  092.52997995 1
111  56.17852207  092.53002657 1
111  56.17846199  092.53027944 1
111  56.17840835  092.53050520 1
111  56.17834631  092.53076627 1
111  56.17833855  092.53079893 1
111  56.17829395  092.53098665 1
111  56.17823082  092.53125233 1
111  56.17818604  092.53144076
112  56.17818604  092.53144076  56.17814735  092.53166378 1
115  56.17825692  092.53177320
120 Linear Feature 4
111  56.17901773  092.52438611 1
111  56.17894660  092.52467229 1
111  56.17886508  092.52500028
112  56.17886508  092.52500028  56.17885863  092.52503359 1
112  56.17886102  092.52515043  56.17884974  092.52521198
111  56.17886102  092.52515043 1
111  56.17882775  092.52529010 1
111  56.17882207  092.52531395 1
111  56.17878509  092.52546922 1
111  56.17870447  092.52580769 1
111  56.17866333  092.52598042 1
111  56.17858111  092.52632563 1
111  56.17853576  092.52651602 1
111  56.17845675  092.52684777 1
111  56.17841498  092.52702311 1
111  56.17829636  092.52752113 1
111  56.17821138  092.52787792 1
111  56.17817228  092.52804210 1
111  56.17808776  092.52839694 1
111  56.17803746  092.52860812 1
111  56.17796454  092.52891428 1
111  56.17792743  092.52907008 1
111  56.17783949  092.52943929 1
111  56.17779122  092.52964198 1
111  56.17767017  092.53015020 1
111  56.17764915  092.53023842 1
111  56.17754137  092.53069096 1
111  56.17748893  092.53091111
112  56.17748893  092.53091111  56.17745218  092.53112747 1
115  56.17755514  092.53123466
120 Linear Feature 3
111  56.17845018  092.52431276 1
111  56.17833976  092.52423622 1
112  56.17824142  092.52427918  56.17821858  092.52435400
111  56.17824142  092.52427918 1
111  56.17810925  092.52483618 1
111  56.17799145  092.52533259 1
111  56.17784583  092.52594625 1
111  56.17775011  092.52634967 1
111  56.17760932  092.52694296 1
111  56.17750571  092.52737960 1
111  56.17734745  092.52804654 1
111  56.17723088  092.52853777 1
111  56.17709849  092.52909572 1
111  56.17697089  092.52963343 1
111  56.17687060  092.53005607 1
111  56.17677067  092.53047720
112  56.17677067  092.53047720  56.17674689  092.53059450 1
111  56.17681334  092.53066541 1
111  56.17711773  092.53089900 1
111  56.17740267  092.53111766 1
111  56.17755514  092.53123466 1
111  56.17768856  092.53133705 1
111  56.17800964  092.53158344 1
111  56.17825692  092.53177320 1
111  56.17845959  092.53192873 1
111  56.18027346  092.53332067
112  56.18027346  092.53332067  56.18041137  092.53343955 1
112  56.18043260  092.53386097  56.18040823  092.53397358
111  56.18043260  092.53386097 1
115  56.18030056  092.53441190
120 Linear Feature 2
111  56.17607947  092.53529049 1
115  56.17609446  092.53530183
120 Linear Feature 2
111  56.17636628  092.53551119 1
115  56.17638127  092.53552252
120 Linear Feature 2
111  56.17665744  092.53573188 1
115  56.17667243  092.53574322
120 Linear Feature 2
111  56.17918387  092.52527949 1
115  56.17919035  092.52525270
120 Linear Feature 2
111  56.17906102  092.52579825 1
115  56.17906750  092.52577146
120 Linear Feature 2
111  56.17893817  092.52631615 1
115  56.17894466  092.52628935
120 Linear Feature 2
111  56.17881339  092.52683317 1
115  56.17881987  092.52680637
120 Linear Feature 2
111  56.17856673  092.52786749 1
115  56.17857321  092.52784069
120 Linear Feature 2
111  56.17844533  092.52838422 1
115  56.17845181  092.52835743
120 Linear Feature 2
111  56.17832103  092.52890558 1
115  56.17832751  092.52887879
120 Linear Feature 2
111  56.17819673  092.52942607 1
115  56.17820321  092.52939928
120 Linear Feature 2
111  56.17694764  092.53594998 1
115  56.17696263  092.53596132
120 Linear Feature 2
111  56.17652668  092.53728724 1
115  56.17654152  092.53729918
120 Linear Feature 2
111  56.17623566  092.53704863 1
115  56.17625050  092.53706057
120 Linear Feature 2
111  56.17594166  092.53680677 1
115  56.17595651  092.53681871
120 Linear Feature 2
111  56.17725531  092.53465070 1
115  56.17727015  092.53466264
120 Linear Feature 2
111  56.17695280  092.53441664 1
115  56.17696764  092.53442858
120 Linear Feature 2
111  56.17664348  092.53418354 1
115  56.17665833  092.53419548
120 Linear Feature 2
111  56.17633953  092.53394979 1
115  56.17635438  092.53396173
120 Linear Feature 2
111  56.17751000  092.53321225 1
115  56.17752484  092.53322419
120 Linear Feature 2
111  56.17715080  092.53296029 1
115  56.17716564  092.53297223
120 Linear Feature 2
111  56.17679508  092.53269119 1
115  56.17680992  092.53270313
120 Linear Feature 2
111  56.17655306  092.53250760 1
115  56.17656790  092.53251954
120 Linear Feature 2
111  56.17781338  092.53190837 1
115  56.17782822  092.53192030
120 Linear Feature 2
111  56.17752127  092.53168533 1
115  56.17753612  092.53169727
120 Linear Feature 2
111  56.17849984  092.52432549 1
115  56.17850630  092.52429867
120 Linear Feature 2
111  56.17837573  092.52484721 1
115  56.17838219  092.52482039
120 Linear Feature 2
111  56.17825427  092.52535805 1
115  56.17826073  092.52533123
120 Linear Feature 2
111  56.17812774  092.52589348 1
115  56.17813420  092.52586667
120 Linear Feature 2
111  56.17800781  092.52638962 1
115  56.17801427  092.52636281
120 Linear Feature 2
111  56.17788775  092.52689643 1
115  56.17789421  092.52686962
120 Linear Feature 2
111  56.17776287  092.52742101 1
115  56.17776933  092.52739420
120 Linear Feature 2
111  56.17762660  092.52799636 1
115  56.17763306  092.52796955
120 Linear Feature 2
111  56.17976592  092.52608590 1
115  56.17978010  092.52607159
120 Linear Feature 2
111  56.17965443  092.52655501 1
115  56.17966829  092.52653975
120 Linear Feature 2
111  56.17953947  092.52703687 1
115  56.17955306  092.52702082
120 Linear Feature 2
111  56.17942653  092.52751635 1
115  56.17944017  092.52750042
120 Linear Feature 2
111  56.17931115  092.52800103 1
115  56.17932529  092.52798660
120 Linear Feature 2
111  56.17919172  092.52847682 1
115  56.17920534  092.52846088
120 Linear Feature 2
111  56.17907818  092.52896095 1
115  56.17909133  092.52894376
120 Linear Feature 2
111  56.17896842  092.52944138 1
115  56.17898328  092.52942953
120 Linear Feature 2
111  56.17885194  092.52991839 1
115  56.17886509  092.52990119
120 Linear Feature 2
111  56.17873580  092.53039141 1
115  56.17874894  092.53037421
120 Linear Feature 2
111  56.17862192  092.53087626 1
115  56.17863498  092.53085885
120 Linear Feature 2
111  56.17793929  092.53026625 1
115  56.17794575  092.53023944
120 Linear Feature 2
111  56.17788015  092.53076133 1
115  56.17788661  092.53073452
120 Linear Feature 2
111  56.17813017  092.53415585 1
115  56.17813663  092.53412904
120 Linear Feature 2
111  56.17712949  092.53008416 1
115  56.17713595  092.53005735
120 Linear Feature 2
111  56.17725572  092.52955152 1
115  56.17726218  092.52952471
120 Linear Feature 2
111  56.17738099  092.52901974 1
115  56.17738745  092.52899293
120 Linear Feature 2
111  56.17750868  092.52848276 1
115  56.17751514  092.52845595
120 Linear Feature 2
111  56.17694817  092.53124418 1
115  56.17696306  092.53125592
120 Linear Feature 2
111  56.17723316  092.53146524 1
115  56.17724800  092.53147717
120 Linear Feature 2
111  56.17611046  092.53515699 1
115  56.17612545  092.53516833
120 Linear Feature 2
111  56.17639727  092.53537769 1
115  56.17641226  092.53538903
120 Linear Feature 2
111  56.17668843  092.53559839 1
115  56.17670342  092.53560973
120 Linear Feature 2
111  56.17910992  092.52522231 1
115  56.17911640  092.52519551
120 Linear Feature 2
111  56.17898707  092.52574107 1
115  56.17899355  092.52571428
120 Linear Feature 2
111  56.17886422  092.52625896 1
115  56.17887070  092.52623217
120 Linear Feature 2
111  56.17873944  092.52677599 1
115  56.17874592  092.52674919
120 Linear Feature 2
111  56.17849277  092.52781031 1
115  56.17849925  092.52778351
120 Linear Feature 2
111  56.17837137  092.52832704 1
115  56.17837785  092.52830024
120 Linear Feature 2
111  56.17824707  092.52884840 1
115  56.17825355  092.52882160
120 Linear Feature 2
111  56.17812277  092.52936889 1
115  56.17812925  092.52934209
120 Linear Feature 2
111  56.17697863  092.53581648 1
115  56.17699362  092.53582782
120 Linear Feature 2
111  56.17607828  092.53513265 1
115  56.17609327  092.53514399
120 Linear Feature 2
111  56.17636509  092.53535335 1
115  56.17638008  092.53536468
120 Linear Feature 2
111  56.17665625  092.53557405 1
115  56.17667124  092.53558538
120 Linear Feature 2
111  56.17909601  092.52527984 1
115  56.17910249  092.52525305
120 Linear Feature 2
111  56.17897316  092.52579861 1
115  56.17897964  092.52577181
120 Linear Feature 2
111  56.17885031  092.52631650 1
115  56.17885679  092.52628970
120 Linear Feature 2
111  56.17872552  092.52683352 1
115  56.17873200  092.52680672
120 Linear Feature 2
111  56.17847886  092.52786784 1
115  56.17848534  092.52784104
120 Linear Feature 2
111  56.17835746  092.52838457 1
115  56.17836394  092.52835778
120 Linear Feature 2
111  56.17823316  092.52890593 1
115  56.17823964  092.52887914
120 Linear Feature 2
111  56.17810886  092.52942642 1
115  56.17811534  092.52939963
120 Linear Feature 2
111  56.17694645  092.53579214 1
115  56.17696144  092.53580348
120 Linear Feature 2
111  56.17604729  092.53526614 1
115  56.17606228  092.53527748
120 Linear Feature 2
111  56.17633410  092.53548684 1
115  56.17634909  092.53549818
120 Linear Feature 2
111  56.17662526  092.53570754 1
115  56.17664025  092.53571888
120 Linear Feature 2
111  56.17916996  092.52533703 1
115  56.17917644  092.52531023
120 Linear Feature 2
111  56.17904711  092.52585579 1
115  56.17905359  092.52582899
120 Linear Feature 2
111  56.17892426  092.52637368 1
115  56.17893074  092.52634688
120 Linear Feature 2
111  56.17879948  092.52689070 1
115  56.17880596  092.52686390
120 Linear Feature 2
111  56.17855281  092.52792502 1
115  56.17855929  092.52789823
120 Linear Feature 2
111  56.17843141  092.52844176 1
115  56.17843789  092.52841496
120 Linear Feature 2
111  56.17830711  092.52896311 1
115  56.17831359  092.52893632
120 Linear Feature 2
111  56.17818281  092.52948360 1
115  56.17818929  092.52945681
120 Linear Feature 2
111  56.17691546  092.53592564 1
115  56.17693045  092.53593697
120 Linear Feature 2
111  56.17649481  092.53726161 1
115  56.17650965  092.53727355
120 Linear Feature 2
111  56.17620379  092.53702300 1
115  56.17621864  092.53703494
120 Linear Feature 2
111  56.17590980  092.53678114 1
115  56.17592464  092.53679308
120 Linear Feature 2
111  56.17722344  092.53462507 1
115  56.17723828  092.53463701
120 Linear Feature 2
111  56.17692093  092.53439101 1
115  56.17693578  092.53440295
120 Linear Feature 2
111  56.17661162  092.53415791 1
115  56.17662646  092.53416984
120 Linear Feature 2
111  56.17630767  092.53392416 1
115  56.17632251  092.53393610
120 Linear Feature 2
111  56.17747813  092.53318662 1
115  56.17749297  092.53319855
120 Linear Feature 2
111  56.17711893  092.53293466 1
115  56.17713378  092.53294660
120 Linear Feature 2
111  56.17676321  092.53266556 1
115  56.17677805  092.53267750
120 Linear Feature 2
111  56.17652119  092.53248197 1
115  56.17653603  092.53249391
120 Linear Feature 2
111  56.17778151  092.53188273 1
115  56.17779635  092.53189467
120 Linear Feature 2
111  56.17748941  092.53165970 1
115  56.17750425  092.53167164
120 Linear Feature 2
111  56.17848597  092.52438305 1
115  56.17849243  092.52435624
120 Linear Feature 2
111  56.17836186  092.52490477 1
115  56.17836832  092.52487796
120 Linear Feature 2
111  56.17824040  092.52541561 1
115  56.17824686  092.52538880
120 Linear Feature 2
111  56.17811387  092.52595104 1
115  56.17812033  092.52592423
120 Linear Feature 2
111  56.17799394  092.52644718 1
115  56.17800040  092.52642037
120 Linear Feature 2
111  56.17787388  092.52695399 1
115  56.17788034  092.52692718
120 Linear Feature 2
111  56.17774900  092.52747858 1
115  56.17775546  092.52745176
120 Linear Feature 2
111  56.17761273  092.52805393 1
115  56.17761919  092.52802712
120 Linear Feature 2
111  56.17973548  092.52611662 1
115  56.17974966  092.52610231
120 Linear Feature 2
111  56.17962465  092.52658777 1
115  56.17963852  092.52657251
120 Linear Feature 2
111  56.17951030  092.52707134 1
115  56.17952389  092.52705529
120 Linear Feature 2
111  56.17939726  092.52755055 1
115  56.17941090  092.52753462
120 Linear Feature 2
111  56.17928080  092.52803202 1
115  56.17929494  092.52801759
120 Linear Feature 2
111  56.17916245  092.52851105 1
115  56.17917608  092.52849511
120 Linear Feature 2
111  56.17904996  092.52899788 1
115  56.17906310  092.52898068
120 Linear Feature 2
111  56.17893651  092.52946684 1
115  56.17895137  092.52945498
120 Linear Feature 2
111  56.17882372  092.52995531 1
115  56.17883687  092.52993812
120 Linear Feature 2
111  56.17870757  092.53042833 1
115  56.17872072  092.53041114
120 Linear Feature 2
111  56.17859388  092.53091364 1
115  56.17860694  092.53089623
120 Linear Feature 2
111  56.17792542  092.53032382 1
115  56.17793188  092.53029701
120 Linear Feature 2
111  56.17786628  092.53081890 1
115  56.17787274  092.53079209
120 Linear Feature 2
111  56.17811630  092.53421342 1
115  56.17812276  092.53418661
120 Linear Feature 2
111  56.17711562  092.53014172 1
115  56.17712208  092.53011491
120 Linear Feature 2
111  56.17724185  092.52960908 1
115  56.17724831  092.52958227
120 Linear Feature 2
111  56.17736712  092.52907731 1
115  56.17737358  092.52905050
120 Linear Feature 2
111  56.17749481  092.52854032 1
115  56.17750127  092.52851351
120 Linear Feature 2
111  56.17691620  092.53121897 1
115  56.17693109  092.53123071
120 Linear Feature 2
111  56.17720129  092.53143961 1
115  56.17721613  092.53145154
120 Linear Feature 1
111  56.17610186  092.53515049 1
111  56.17609376  092.53518541 1
111  56.17607432  092.53526913
111  56.17607088  092.53528399 1
115  56.17604429  092.53539852
120 Linear Feature 1
111  56.17638867  092.53537119 1
111  56.17638048  092.53540647 1
111  56.17636113  092.53548983
111  56.17635768  092.53550468 1
115  56.17633110  092.53561922
120 Linear Feature 1
111  56.17667984  092.53559189 1
111  56.17667216  092.53562497 1
111  56.17665230  092.53571053
111  56.17664885  092.53572538 1
115  56.17662226  092.53583992
120 Linear Feature 1
111  56.17910620  092.52523768 1
111  56.17912401  092.52525144 1
111  56.17917193  092.52528850
111  56.17918016  092.52529486 1
115  56.17924361  092.52534392
120 Linear Feature 1
111  56.17898335  092.52575644 1
111  56.17900224  092.52577105 1
111  56.17904908  092.52580726
111  56.17905731  092.52581362 1
115  56.17912076  092.52586269
120 Linear Feature 1
111  56.17886051  092.52627433 1
111  56.17887920  092.52628879 1
111  56.17892623  092.52632515
111  56.17893446  092.52633151 1
115  56.17899791  092.52638058
120 Linear Feature 1
111  56.17873572  092.52679135 1
111  56.17875610  092.52680711 1
111  56.17880145  092.52684217
111  56.17880967  092.52684854 1
115  56.17887313  092.52689760
120 Linear Feature 1
111  56.17848906  092.52782568 1
111  56.17850913  092.52784119 1
111  56.17855478  092.52787650
111  56.17856301  092.52788286 1
115  56.17862646  092.52793192
120 Linear Feature 1
111  56.17836766  092.52834241 1
111  56.17838872  092.52835869 1
111  56.17843338  092.52839323
111  56.17844161  092.52839959 1
115  56.17850506  092.52844865
120 Linear Feature 1
111  56.17824336  092.52886377 1
111  56.17826322  092.52887913 1
111  56.17830908  092.52891459
111  56.17831731  092.52892095 1
115  56.17838076  092.52897001
120 Linear Feature 1
111  56.17811906  092.52938426 1
111  56.17813850  092.52939929 1
111  56.17818478  092.52943508
111  56.17819301  092.52944144 1
115  56.17825646  092.52949050
120 Linear Feature 1
111  56.17697003  092.53580998 1
111  56.17696218  092.53584380 1
111  56.17694249  092.53592862
111  56.17693904  092.53594348 1
115  56.17691246  092.53605801
120 Linear Feature 1
111  56.17649016  092.53739384 1
111  56.17651022  092.53731257 1
115  56.17651817  092.53728040
120 Linear Feature 1
111  56.17619914  092.53715522 1
111  56.17622055  092.53706849 1
115  56.17622715  092.53704178
120 Linear Feature 1
111  56.17590514  092.53691336 1
111  56.17592657  092.53682659 1
115  56.17593315  092.53679993
120 Linear Feature 1
111  56.17721879  092.53475729 1
111  56.17723881  092.53467619 1
115  56.17724680  092.53464385
120 Linear Feature 1
111  56.17691628  092.53452324 1
111  56.17693586  092.53444391 1
115  56.17694429  092.53440980
120 Linear Feature 1
111  56.17660696  092.53429013 1
111  56.17662644  092.53421126 1
115  56.17663497  092.53417669
120 Linear Feature 1
111  56.17630301  092.53405638 1
111  56.17632385  092.53397199 1
115  56.17633102  092.53394295
120 Linear Feature 1
111  56.17747347  092.53331884 1
111  56.17749310  092.53323937 1
115  56.17750149  092.53320540
120 Linear Feature 1
111  56.17711428  092.53306689 1
111  56.17713243  092.53299337 1
115  56.17714229  092.53295345
120 Linear Feature 1
111  56.17675855  092.53279778 1
111  56.17677648  092.53272518 1
115  56.17678656  092.53268434
120 Linear Feature 1
111  56.17651654  092.53261419 1
111  56.17653463  092.53254092 1
115  56.17654455  092.53250076
120 Linear Feature 1
111  56.17778324  092.53198911 1
111  56.17779796  092.53192949 1
115  56.17780487  092.53190152
120 Linear Feature 1
111  56.17748475  092.53179193 1
111  56.17750513  092.53170940 1
115  56.17751276  092.53167849
120 Linear Feature 1
111  56.17856000  092.52439006 1
115  56.17849614  092.52434086
120 Linear Feature 1
111  56.17832706  092.52483036 1
