I
1050 Generated by WorldEditor 2.0.0r4

1    155 0 0 KMCE Merced Regional Airport
1302 city Merced
111  37.28766960 -120.51555055 1
111  37.28714246 -120.51496717 1
111  37.28685047 -120.51464404 1
111  37.28606014 -120.51376941 1
111  37.28386507 -120.51134019 1
111  37.28230286 -120.50961135 1
111  37.27999492 -120.50705723
112  37.27999492 -120.50705723  37.27993265 -120.50698940 1
115  37.27989151 -120.50697745
120 Linear Feature 85
111  37.29094503 -120.51966020 7
111  37.29092648 -120.51930159
112  37.29092648 -120.51930159  37.29092586 -120.51922343 7
115  37.29088813 -120.51914562
120 Linear Feature 83
111  37.28555216 -120.51286903 21
115  37.28551208 -120.51282059
120 Linear Feature 9
111  37.27947047 -120.50687111 3 102
115  37.27981086 -120.50684435
120 Linear Feature 82
111  37.28728131 -120.51498219 8
115  37.28670457 -120.51435219
120 Linear Feature 81
111  37.28890227 -120.51676665 8
111  37.28790696 -120.51568147 8
115  37.28773653 -120.51547981
120 Linear Feature 14
111  37.29053356 -120.51857338 3
115  37.29049236 -120.51852799
120 Linear Feature 80
111  37.29100285 -120.51919196 8
112  37.29091869 -120.51900746  37.29089586 -120.51896886
111  37.29091869 -120.51900746 8
115  37.29053356 -120.51857338
120 Linear Feature 41
111  37.28887148 -120.51210423 20
111  37.28896576 -120.51153043
112  37.28896576 -120.51153043  37.28897240 -120.51146146 20
111  37.28893435 -120.51144793 20
111  37.28869409 -120.51136124 20
112  37.28861740 -120.51127842  37.28859834 -120.51121861
111  37.28861740 -120.51127842
112  37.28861740 -120.51127842  37.28860124 -120.51121278 20
111  37.28861953 -120.51112445 20
111  37.28890340 -120.50932308 20
116  37.28886435 -120.50914117  37.28881570 -120.50904108
120 Linear Feature 1
111  37.28816333 -120.51595327 20
111  37.28827155 -120.51578736 20
115  37.28829469 -120.51575188
120 Linear Feature 14
111  37.28828078 -120.51539053 20
111  37.28821753 -120.51547944 20
111  37.28800508 -120.51578214 20
111  37.28816333 -120.51595327 20
111  37.28841353 -120.51622307 20
111  37.28862624 -120.51592478 20
111  37.28865819 -120.51587770 20
111  37.28864560 -120.51578096 20
115  37.28861789 -120.51574509
120 Linear Feature 142
111  37.28865770 -120.51091473 1
116  37.28861987 -120.51083872  37.28862456 -120.51077172
120 Linear Feature 141
111  37.28947275 -120.51111736 1
111  37.28865770 -120.51091473 1
116  37.28860057 -120.51095724  37.28857948 -120.51100658
120 Linear Feature 140
111  37.28872473 -120.51044237 1
116  37.28869789 -120.51035958  37.28869736 -120.51028059
120 Linear Feature 139
111  37.28954342 -120.51064370 1
111  37.28872473 -120.51044237 1
116  37.28867624 -120.51049256  37.28865866 -120.51055013
120 Linear Feature 138
111  37.28972003 -120.50960056 1
111  37.28890630 -120.50939871 1
116  37.28884711 -120.50944316  37.28883210 -120.50948880
120 Linear Feature 137
111  37.28881030 -120.50991671 1
116  37.28878170 -120.50984487  37.28878934 -120.50978315
120 Linear Feature 136
111  37.28960601 -120.51011760 1
111  37.28881030 -120.50991671 1
116  37.28876080 -120.50997323  37.28874989 -120.51003587
120 Linear Feature 39
112  37.28888260 -120.50912787  37.28892811 -120.50920874 20
111  37.28892534 -120.50931702 20
111  37.28863553 -120.51117200 20
112  37.28864382 -120.51126810  37.28865834 -120.51130654 20
111  37.28870017 -120.51132723 20
111  37.28893812 -120.51141160 20
112  37.28899038 -120.51152982  37.28898275 -120.51163251
111  37.28899038 -120.51152982 20
115  37.28889523 -120.51211087
120 Linear Feature 46
111  37.28616086 -120.51233581 1
111  37.28609743 -120.51226861 1
111  37.28615301 -120.51218531 1
111  37.28621443 -120.51225269 1
115  37.28616086 -120.51233581
120 Linear Feature 47
111  37.28390544 -120.51100725 1
115  37.28367416 -120.51079081
120 Linear Feature 114
111  37.28918908 -120.51360620 1
111  37.28861986 -120.51346365 1
116  37.28855223 -120.51353567  37.28853947 -120.51360694
120 Linear Feature 115
111  37.28861986 -120.51346365 1
116  37.28857528 -120.51338984  37.28857032 -120.51334351
120 Linear Feature 125
112  37.28754038 -120.51387241  37.28747653 -120.51384222 1
115  37.28749614 -120.51376464
120 Linear Feature 84
111  37.29073251 -120.52022553 1
112  37.29095380 -120.51985466  37.29095895 -120.51953014
111  37.29095380 -120.51985466 1
115  37.29094503 -120.51966020
21  37.28045876 -120.50998110 2 319.3200 3.00 New Light Fixture 2
21  37.28899351 -120.51801483 1 138.7600 3.00 12  VASI
14  37.28714806 -120.51309965  82.02 0 Tower
1300  37.28868871 -120.51607366 232.50 tie_down turboprops|props Cargo 03
1301 B cargo 
1300  37.28883711 -120.51622022 232.50 tie_down turboprops|props Cargo 02
1301 B cargo 
1300  37.28898290 -120.51636930 229.97 tie_down turboprops|props Cargo 01
1301 B cargo 
1300  37.28897436 -120.51290553 258.76 hangar turboprops|props Gateway Air Centre Hangar
1301 B none 
1300  37.28860557 -120.51214354 259.65 tie_down turboprops|props GA 59
1301 A general_aviation 
1300  37.28871012 -120.51217044 259.65 tie_down turboprops|props GA 58
1301 A general_aviation 
1300  37.28856922 -120.51201476  80.07 tie_down turboprops|props GA 62
1301 A general_aviation 
1300  37.28867862 -120.51204161  80.07 tie_down turboprops|props GA 61
1301 A general_aviation 
1300  37.28878682 -120.51206934  80.07 tie_down turboprops|props GA 60
1301 A general_aviation 
1300  37.28845457 -120.51279540  78.22 tie_down turboprops|props GA 51
1301 A general_aviation 
1300  37.28860342 -120.51283021  79.43 tie_down turboprops|props GA 50
1301 A general_aviation 
1300  37.28859757 -120.51175760 260.19 tie_down turboprops|props GA 65
1301 A general_aviation 
1300  37.28870306 -120.51178326 260.19 tie_down turboprops|props GA 64
1301 A general_aviation 
1300  37.28880761 -120.51181016 259.80 tie_down turboprops|props GA 63
1301 A general_aviation 
1300  37.28768262 -120.50918824 -11.56 hangar jets|turboprops|props Hangar 76
1301 B none 
1300  37.28716866 -120.51232365 -12.32 hangar jets|turboprops|props Hangar 14
1301 B none 
1300  37.28709634 -120.51262865 350.23 hangar jets|turboprops|props Hangar 13
1301 B none 
1300  37.28871877 -120.51370363 257.65 hangar turboprops|props Hangar 08
1301 A none 
1300  37.28883010 -120.51373209 257.65 hangar turboprops|props Hangar 07
1301 A none 
1300  37.28906032 -120.51379494 257.65 hangar turboprops|props Hangar 05
1301 A none 
1300  37.28893672 -120.51376055 257.65 hangar turboprops|props Hangar 06
1301 A none 
1300  37.28872537 -120.51393681  79.18 hangar turboprops|props Hangar 04
1301 A none 
1300  37.28884980 -120.51396694  79.18 hangar turboprops|props Hangar 03
1301 A none 
1300  37.28896511 -120.51399277  79.18 hangar turboprops|props Hangar 02
1301 A none 
1300  37.28908041 -120.51402147  79.18 hangar turboprops|props Hangar 01
1301 A none 
1300  37.28918674 -120.51350853 257.65 hangar turboprops|props Hangar 09
1301 A none 
1300  37.28905749 -120.51347355 257.65 hangar turboprops|props Hangar 10
1301 A none 
1300  37.28893012 -120.51343915 258.54 hangar turboprops|props Hangar 11
1301 A none 
1300  37.28903643 -120.51167788 169.40 hangar turboprops|props Hangar 78
1301 A none 
1300  37.28898686 -120.51205005 169.30 hangar turboprops|props Hangar 77
1301 A none 
1300  37.28880274 -120.51340834 257.65 hangar turboprops|props Hangar 12
1301 A none 
1300  37.28853350 -120.51228506  80.04 tie_down turboprops|props GA 57
1301 A general_aviation 
1300  37.28849581 -120.51254129  80.04 tie_down turboprops|props GA 54
1301 A general_aviation 
1300  37.28864361 -120.51231238  80.54 tie_down turboprops|props GA 56
1301 A general_aviation 
1300  37.28860592 -120.51256860  80.54 tie_down turboprops|props GA 53
1301 A general_aviation 
1300  37.28873322 -120.51233072  81.81 tie_down turboprops|props GA 55
1301 A general_aviation 
1300  37.28869554 -120.51258695  81.81 tie_down turboprops|props GA 52
1301 A general_aviation 
1300  37.28852977 -120.51319768 -11.09 tie_down turboprops|props GA 05
1301 A general_aviation 
1300  37.28850023 -120.51338329 -11.09 tie_down turboprops|props GA 04
1301 A general_aviation 
1300  37.28846594 -120.51356770 -11.09 tie_down turboprops|props GA 03
1301 A general_aviation 
1300  37.28844021 -120.51375092 -11.09 tie_down turboprops|props GA 02
1301 A general_aviation 
1300  37.28830892 -120.51324078 168.67 tie_down turboprops|props GA 09
1301 A general_aviation 
1300  37.28828380 -120.51341713 168.67 tie_down turboprops|props GA 08
1301 A general_aviation 
1300  37.28825435 -120.51360982 168.67 tie_down turboprops|props GA 07
1301 A general_aviation 
1300  37.28823270 -120.51379270 168.67 tie_down turboprops|props GA 06
1301 A general_aviation 
1300  37.28812715 -120.51352836 -11.09 tie_down turboprops|props GA 12
1301 A general_aviation 
1300  37.28815614 -120.51336329 -11.09 tie_down turboprops|props GA 13
1301 A general_aviation 
1300  37.28776853 -120.51250418 168.21 tie_down turboprops|props GA 40
1301 A general_aviation 
1300  37.28774369 -120.51266776 168.21 tie_down turboprops|props GA 39
1301 A general_aviation 
1300  37.28771944 -120.51283356 168.21 tie_down turboprops|props GA 38
1301 A general_aviation 
1300  37.28769577 -120.51299417 168.21 tie_down turboprops|props GA 37
1301 A general_aviation 
1300  37.28766974 -120.51315403 168.21 tie_down turboprops|props GA 36
1301 A general_aviation 
1300  37.28827759 -120.50956615 -102.58 hangar turboprops|props Hangar 62
1301 A none 
1300  37.28863461 -120.50943179  76.63 hangar turboprops|props Hangar 64
1301 A none 
1300  37.28850800 -120.50939657  76.63 hangar turboprops|props Hangar 65
1301 A none 
1300  37.28838034 -120.50936526  76.63 hangar turboprops|props Hangar 66
1301 A none 
1300  37.28840421 -120.50960006 -102.58 hangar turboprops|props Hangar 61
1301 A none 
1300  37.28824854 -120.50933004  77.68 hangar turboprops|props Hangar 67
1301 A none 
1300  37.28815513 -120.50953223 -102.58 hangar turboprops|props Hangar 63
1301 A none 
1300  37.28853083 -120.50963659 -102.58 hangar turboprops|props Hangar 60
1301 A none 
1300  37.28855828 -120.50989768  76.56 hangar turboprops|props Hangar 55
1301 A none 
1300  37.28843047 -120.50986249  76.56 hangar turboprops|props Hangar 56
1301 A none 
1300  37.28830603 -120.50982730  76.56 hangar turboprops|props Hangar 57
1301 A none 
1300  37.28817589 -120.50979000  76.56 hangar turboprops|props Hangar 58
1301 A none 
1300  37.28808000 -120.50999370 -102.58 hangar turboprops|props Hangar 54
1301 A none 
1300  37.28820443 -120.51002093 -102.58 hangar turboprops|props Hangar 53
1301 A none 
1300  37.28832774 -120.51005104 -102.58 hangar turboprops|props Hangar 52
1301 A none 
1300  37.28845447 -120.51008837 -102.58 hangar turboprops|props Hangar 51
1301 A none 
1300  37.28811581 -120.51025715  78.44 hangar turboprops|props Hangar 49
1301 A none 
1300  37.28823585 -120.51028863  78.44 hangar turboprops|props Hangar 48
1301 A none 
1300  37.28835437 -120.51032301  78.44 hangar turboprops|props Hangar 47
1301 A none 
1300  37.28848201 -120.51035594  78.44 hangar turboprops|props Hangar 46
1301 A none 
1300  37.28800530 -120.51044899 -102.58 hangar turboprops|props Hangar 45
1301 A none 
1300  37.28812797 -120.51048383 -102.58 hangar turboprops|props Hangar 44
1301 A none 
1300  37.28825408 -120.51051867 -102.58 hangar turboprops|props Hangar 43
1301 A none 
1300  37.28838288 -120.51055450 -102.58 hangar turboprops|props Hangar 42
1301 A none 
1300  37.28850480 -120.51058743 -102.58 hangar turboprops|props Hangar 41
1301 A none 
1300  37.28857774 -120.51011597 -102.58 hangar turboprops|props Hangar 50
1301 A none 
1300  37.28865537 -120.50966659 -102.58 hangar turboprops|props Hangar 59
1301 A none 
1300  37.28873632 -120.50921916 -102.58 hangar props Hangar 68
1301 A none 
1300  37.28862027 -120.50918832 -102.58 hangar props Hangar 69
1301 A none 
1300  37.28850045 -120.50914919 -102.58 hangar props Hangar 70
1301 A none 
1300  37.28838251 -120.50910768 -102.58 hangar props Hangar 71
1301 A none 
1300  37.28826174 -120.50907211 -102.58 hangar props Hangar 72
1301 A none 
1300  37.28814569 -120.50904127 -102.58 hangar props Hangar 73
1301 A none 
1300  37.28802304 -120.50902348 -102.58 hangar props Hangar 74
1301 A none 
1300  37.28789850 -120.50898791 -102.58 hangar props Hangar 75
1301 A none 
1300  37.28773245 -120.50952867 -11.98 hangar props Hangar 40
1301 A none 
1300  37.28770551 -120.50967212 -11.98 hangar props Hangar 39
1301 A none 
1300  37.28767928 -120.50982358 -11.98 hangar props Hangar 38
1301 A none 
1300  37.28765376 -120.50997326 -11.98 hangar props Hangar 37
1301 A none 
1300  37.28762541 -120.51012384 -11.98 hangar props Hangar 36
1301 A none 
1300  37.28759989 -120.51027352 -11.98 hangar props Hangar 35
1301 A none 
1300  37.28757579 -120.51042587 -11.98 hangar props Hangar 34
1301 A none 
1300  37.28754956 -120.51057734 -11.98 hangar props Hangar 33
1301 A none 
1300  37.28752900 -120.51073504 -11.98 hangar props Hangar 32
1301 A none 
1300  37.28750348 -120.51087938 -11.98 hangar props Hangar 31
1301 A none 
1300  37.28747229 -120.51103530 -11.98 hangar props Hangar 30
1301 A none 
1300  37.28744607 -120.51118587 -11.98 hangar props Hangar 29
1301 A none 
1300  37.28742834 -120.51133377 -11.98 hangar props Hangar 28
1301 A none 
1300  37.28739786 -120.51149503 -11.98 hangar props Hangar 27
1301 A none 
1300  37.28737305 -120.51166075 -11.98 hangar props Hangar 26
1301 A none 
1300  37.28734683 -120.51180153 -11.98 hangar props Hangar 25
1301 A none 
1300  37.28732698 -120.51194943 -11.98 hangar props Hangar 24
1301 A none 
1300  37.28778480 -120.51070686 171.28 hangar props Hangar 23
1301 A none 
1300  37.28776137 -120.51086223 171.28 hangar props Hangar 22
1301 A none 
1300  37.28773852 -120.51101539 171.28 hangar props Hangar 21
1301 A none 
1300  37.28771509 -120.51116928 171.28 hangar props Hangar 20
1301 A none 
1300  37.28766939 -120.51140270 171.28 hangar props Hangar 19
1301 A none 
1300  37.28764362 -120.51155512 171.28 hangar props Hangar 18
1301 A none 
1300  37.28762194 -120.51171417 171.28 hangar props Hangar 17
1301 A none 
1300  37.28760202 -120.51186733 171.28 hangar props Hangar 16
1301 A none 
1300  37.28757742 -120.51201828 171.28 hangar props Hangar 15
1301 A none 
1300  37.28749583 -120.51226625 168.21 tie_down turboprops|props GA 49
1301 A none 
1300  37.28747157 -120.51243132 168.21 tie_down turboprops|props GA 48
1301 A general_aviation 
1300  37.28744200 -120.51260307 168.21 tie_down turboprops|props GA 47
1301 A general_aviation 
1300  37.28741656 -120.51276888 168.21 tie_down turboprops|props GA 46
1301 A general_aviation 
1300  37.28738994 -120.51294138 168.21 tie_down turboprops|props GA 45
1301 A general_aviation 
1300  37.28764608 -120.51332058 168.21 tie_down turboprops|props GA 35
1301 A general_aviation 
1300  37.28762005 -120.51348118 168.21 tie_down turboprops|props GA 34
1301 A general_aviation 
1300  37.28759225 -120.51365145 168.21 tie_down turboprops|props GA 33
1301 A general_aviation 
1300  37.28789059 -120.51371650 168.21 tie_down turboprops|props GA 18
1301 A general_aviation 
1300  37.28791968 -120.51354993 168.21 tie_down turboprops|props GA 19
1301 A general_aviation 
1300  37.28794926 -120.51338500 168.21 tie_down turboprops|props GA 20
1301 A general_aviation 
1300  37.28797507 -120.51322683 168.21 tie_down turboprops|props GA 21
1301 A general_aviation 
1300  37.28800143 -120.51305920 168.21 tie_down turboprops|props GA 22
1301 A general_aviation 
1300  37.28802885 -120.51289765 168.21 tie_down turboprops|props GA 23
1301 A general_aviation 
1300  37.28805843 -120.51273001 168.21 tie_down turboprops|props GA 24
1301 A general_aviation 
1300  37.28825077 -120.51270447 -11.09 tie_down turboprops|props GA 17
1301 A general_aviation 
1300  37.28822713 -120.51286736 -11.09 tie_down turboprops|props GA 16
1301 A general_aviation 
1300  37.28820406 -120.51303614 -14.77 tie_down turboprops|props GA 15
1301 A general_aviation 
1300  37.28818039 -120.51319526 -11.09 tie_down turboprops|props GA 14
1301 A general_aviation 
1300  37.28810408 -120.51368970 -11.09 tie_down turboprops|props GA 11
1301 A general_aviation 
1300  37.28793743 -120.51264256 -11.09 tie_down turboprops|props GA 32
1301 A general_aviation 
1300  37.28791198 -120.51280774 -11.09 tie_down turboprops|props GA 31
1301 A general_aviation 
1300  37.28788754 -120.51296918 -11.09 tie_down turboprops|props GA 30
1301 A general_aviation 
1300  37.28786398 -120.51313063 -11.09 tie_down turboprops|props GA 29
1301 A general_aviation 
1300  37.28783865 -120.51329207 -11.09 tie_down turboprops|props GA 28
1301 A general_aviation 
1300  37.28781465 -120.51345463 -11.09 tie_down turboprops|props GA 27
1301 A general_aviation 
1300  37.28778932 -120.51361216 -11.09 tie_down turboprops|props GA 26
1301 A general_aviation 
1300  37.28763500 -120.51257366 -11.09 tie_down turboprops|props GA 44
1301 A general_aviation 
1300  37.28760915 -120.51273719 -11.09 tie_down turboprops|props GA 43
1301 A general_aviation 
1300  37.28758490 -120.51290071 -11.09 tie_down turboprops|props GA 42
1301 A general_aviation 
1300  37.28756309 -120.51305966 -11.09 tie_down turboprops|props GA 41
1301 A general_aviation 
1300  37.28776447 -120.51377425 -11.09 tie_down turboprops|props GA 25
1301 A general_aviation 
1300  37.28807628 -120.51385031 -11.09 tie_down turboprops|props GA 10
1301 A general_aviation 
1300  37.28841354 -120.51393174 -11.09 tie_down turboprops|props GA 01
1301 A general_aviation 
1300  37.28888431 -120.51170907  80.97 tie_down turboprops|props GA 66
1301 A general_aviation 
1300  37.28877611 -120.51168133  80.97 tie_down turboprops|props GA 67
1301 A general_aviation 
1300  37.28866671 -120.51165449  80.97 tie_down turboprops|props GA 68
1301 A general_aviation 
1300  37.28827155 -120.51578736 139.71 gate turboprops|props Boutiqe Air Gate
1301 B airline 
1300  37.28907286 -120.51143539 168.35 hangar turboprops|props Hangar 79
1301 A none 
18  37.28714597 -120.51309925 1 BCN
19  37.29130644 -120.51941674 0 Windsock
19  37.28086562 -120.51149848 0 New Windsock 9
19  37.28527827 -120.51682086 0 New Windsock 8
51 12270 Merced Regional Unicom
55 12095 Norcal APP/DEP
99
