I
1050 Generated by WorldEditor 2.1.0r1

1    645 1 0 EBLG Liege
1302 city Liège
120 Linear Feature 236
111  50.64392641  005.45812361 51
111  50.64343014  005.45890024 51
112  50.64335133  005.45878722  50.64332023  005.45870211
111  50.64335133  005.45878722 51
111  50.64333347  005.45878696 51
111  50.64330593  005.45878655
112  50.64330593  005.45878655  50.64327206  005.45859502 51
112  50.64349079  005.45840859  50.64363515  005.45842259
111  50.64349079  005.45840859 51
115  50.64380195  005.45792630
120 Linear Feature 234
111  50.64313126  005.45794349 51
111  50.64311998  005.45796146 51
115  50.64310955  005.45797809
120 Linear Feature 234
111  50.64300653  005.45813497 51
111  50.64299295  005.45815662 51
115  50.64297978  005.45817760
120 Linear Feature 234
111  50.64338760  005.45829309 51
111  50.64337465  005.45831372 51
115  50.64336085  005.45833572
120 Linear Feature 235
111  50.64333348  005.45875710 51
111  50.64333347  005.45878696 51
115  50.64333348  005.45881660
120 Linear Feature 234
111  50.64319538  005.45859364 51
111  50.64318436  005.45861120 51
115  50.64316863  005.45863627
120 Linear Feature 234
111  50.64288001  005.45833448 51
111  50.64286584  005.45835706 51
115  50.64285326  005.45837711
120 Linear Feature 234
111  50.64329108  005.45844400 51
111  50.64327939  005.45846263 51
115  50.64326433  005.45848663
120 Linear Feature 234
111  50.64309887  005.45874455 51
111  50.64308687  005.45876367 51
115  50.64307212  005.45878718
120 Linear Feature 234
111  50.64304838  005.45781387 51
111  50.64303719  005.45783171 51
115  50.64302507  005.45785103
120 Linear Feature 234
111  50.64292205  005.45800791 51
111  50.64291026  005.45802670 51
115  50.64289530  005.45805054
120 Linear Feature 234
111  50.64334379  005.45822277 51
111  50.64333062  005.45824376 51
115  50.64331704  005.45826541
120 Linear Feature 234
111  50.64315157  005.45852332 51
111  50.64314008  005.45854164 51
115  50.64312482  005.45856596
120 Linear Feature 234
111  50.64279553  005.45820743 51
111  50.64278329  005.45822692 51
115  50.64276878  005.45825006
120 Linear Feature 234
111  50.64324728  005.45837369 51
111  50.64323511  005.45839308 51
115  50.64322053  005.45841632
120 Linear Feature 234
111  50.64305506  005.45867424 51
111  50.64304279  005.45869380 51
115  50.64302831  005.45871687
120 Linear Feature 233
111  50.64339206  005.45903359 51
111  50.64340467  005.45905359 51
115  50.64341701  005.45907312
120 Linear Feature 233
111  50.64312811  005.45861553 51
111  50.64314064  005.45863538 51
115  50.64315306  005.45865506
120 Linear Feature 232
111  50.64286244  005.45819464 51
111  50.64287635  005.45821668 51
115  50.64288806  005.45823523
120 Linear Feature 231
111  50.64396270  005.45818115 52
111  50.64340467  005.45905359 52
115  50.64337105  005.45910616
120 Linear Feature 231
111  50.64369734  005.45776047 52
111  50.64314064  005.45863538 52
115  50.64310710  005.45868810
120 Linear Feature 230
111  50.64343370  005.45734250 52
111  50.64287635  005.45821668 52
115  50.64284148  005.45827137
120 Linear Feature 229
112  50.64349636  005.45744184  50.64339686  005.45735344 52
111  50.64332157  005.45736995 52
111  50.64224113  005.45751440 52
115  50.64217247  005.45752348
120 Linear Feature 228
111  50.64315602  005.45690228 51
111  50.64261786  005.45773097 51
111  50.64252852  005.45786855 51
115  50.64250141  005.45791029
120 Linear Feature 226
111  50.64289632  005.45649056 52
111  50.64235994  005.45732251 52
111  50.64233366  005.45736324 52
111  50.64227090  005.45746062 52
115  50.64222728  005.45752825
120 Linear Feature 225
111  50.64263765  005.45608047 52
111  50.64210062  005.45691399 52
111  50.64201238  005.45705101 52
115  50.64198196  005.45709820
120 Linear Feature 224
111  50.64282904  005.45638390 51
111  50.64228882  005.45722377 51
112  50.64213716  005.45704421  50.64207698  005.45689611
111  50.64213716  005.45704421 51
111  50.64212009  005.45704728 51
111  50.64209172  005.45705236
112  50.64209172  005.45705236  50.64197947  005.45672343 51
112  50.64235127  005.45642265  50.64255144  005.45645846
111  50.64235127  005.45642265 51
115  50.64260495  005.45602863
120 Linear Feature 213
112  50.64297182  005.45661025  50.64305334  005.45676323 51
112  50.64279829  005.45718307  50.64255557  005.45720667
111  50.64279829  005.45718307
112  50.64279829  005.45718307  50.64282030  005.45680765 51
116  50.64315602  005.45690228  50.64326029  005.45702957
120 Linear Feature 213
112  50.64262097  005.45605495  50.64270249  005.45620793 51
112  50.64244675  005.45662689  50.64220403  005.45665049
111  50.64244675  005.45662689
112  50.64244675  005.45662689  50.64246876  005.45625147 51
116  50.64280696  005.45634889  50.64291123  005.45647618
120 Linear Feature 216
111  50.64279829  005.45718307 51
111  50.64253288  005.45759522 51
111  50.64250662  005.45763599 51
111  50.64244307  005.45773472 51
115  50.64241349  005.45778068
120 Linear Feature 216
111  50.64244675  005.45662689 51
111  50.64218062  005.45704008 51
111  50.64209241  005.45717715 51
115  50.64206195  005.45722449
120 Linear Feature 219
111  50.64199983  005.45702994 51
111  50.64201238  005.45705101 51
115  50.64202497  005.45707214
120 Linear Feature 219
111  50.64208037  005.45715694 51
111  50.64209241  005.45717715 51
115  50.64210551  005.45719915
120 Linear Feature 223
111  50.64251745  005.45785023 51
111  50.64252852  005.45786855 51
115  50.64253998  005.45788753
120 Linear Feature 223
111  50.64242677  005.45770901 51
111  50.64244307  005.45773472 51
115  50.64246282  005.45776585
120 Linear Feature 227
111  50.64224089  005.45748680 51
111  50.64224113  005.45751440 51
115  50.64224136  005.45754157
120 Linear Feature 223
111  50.64225893  005.45744080 51
111  50.64227090  005.45746062 51
115  50.64228146  005.45747810
120 Linear Feature 222
111  50.64248985  005.45760954 51
111  50.64250662  005.45763599 51
115  50.64252027  005.45765750
120 Linear Feature 222
111  50.64231694  005.45733688 51
111  50.64233366  005.45736324 51
115  50.64234736  005.45738484
120 Linear Feature 221
111  50.64260700  005.45771346 51
111  50.64261786  005.45773097 51
115  50.64263066  005.45775165
120 Linear Feature 221
111  50.64252139  005.45757668 51
111  50.64253288  005.45759522 51
115  50.64254505  005.45761487
120 Linear Feature 221
111  50.64234848  005.45730402 51
111  50.64235994  005.45732251 51
115  50.64237214  005.45734221
120 Linear Feature 220
111  50.64211781  005.45701953 51
111  50.64212009  005.45704728 51
115  50.64212243  005.45707581
120 Linear Feature 219
111  50.64208769  005.45689228 51
111  50.64210062  005.45691399 51
115  50.64211283  005.45693448
120 Linear Feature 219
111  50.64216823  005.45701928 51
111  50.64218062  005.45704008 51
115  50.64219337  005.45706149
120 Linear Feature 213
112  50.64229629  005.45553930  50.64237781  005.45569227 51
112  50.64212207  005.45611123  50.64187936  005.45613483
111  50.64212207  005.45611123
112  50.64212207  005.45611123  50.64214408  005.45573581 51
116  50.64248220  005.45583403  50.64258647  005.45596133
120 Linear Feature 216
111  50.64212207  005.45611123 51
111  50.64185705  005.45652277 51
111  50.64176779  005.45666141 51
115  50.64173727  005.45670883
120 Linear Feature 215
111  50.64164919  005.45661470 51
111  50.64165206  005.45663858 51
115  50.64165487  005.45666202
120 Linear Feature 218
112  50.64286739  005.45644469  50.64276092  005.45632732 52
111  50.64266801  005.45636625 52
111  50.64165206  005.45663858 52
115  50.64158447  005.45665687
120 Linear Feature 217
111  50.64237966  005.45567147 52
111  50.64181742  005.45654170 52
115  50.64172373  005.45668675
120 Linear Feature 214
111  50.64183383  005.45648616 51
111  50.64185705  005.45652277 51
115  50.64186965  005.45654264
120 Linear Feature 214
111  50.64180763  005.45652625 51
111  50.64181742  005.45654170 51
115  50.64184345  005.45658273
120 Linear Feature 214
111  50.64174348  005.45662308 51
111  50.64176779  005.45666141 51
115  50.64177930  005.45667956
120 Linear Feature 212
111  50.64165663  005.45562860 51
111  50.64144785  005.45595350 51
111  50.64125048  005.45626077 51
115  50.64117516  005.45637793
120 Linear Feature 212
111  50.64119761  005.45490469 51
111  50.64098884  005.45522959 51
111  50.64079146  005.45553686 51
111  50.64068984  005.45569494 51
115  50.64063981  005.45577272
120 Linear Feature 212
111  50.64074230  005.45418066 51
111  50.64053352  005.45450556 51
111  50.64033614  005.45481282 51
111  50.64023453  005.45497090 51
115  50.64018317  005.45505082
120 Linear Feature 211
112  50.64189810  005.45490802  50.64199133  005.45508359 51
112  50.64165663  005.45562860  50.64132261  005.45565070
111  50.64165663  005.45562860
112  50.64165663  005.45562860  50.64166597  005.45514057 51
116  50.64212150  005.45526219  50.64224608  005.45543837
120 Linear Feature 211
112  50.64143126  005.45416792  50.64153520  005.45434655 51
112  50.64119761  005.45490469  50.64086359  005.45492679
111  50.64119761  005.45490469
112  50.64119761  005.45490469  50.64120695  005.45441667 51
116  50.64165723  005.45452616  50.64178570  005.45469006
120 Linear Feature 211
112  50.64097955  005.45344976  50.64108349  005.45362840 51
112  50.64074230  005.45418066  50.64040828  005.45420276
111  50.64074230  005.45418066
112  50.64074230  005.45418066  50.64075164  005.45369265 51
116  50.64120207  005.45380260  50.64133054  005.45396650
120 Linear Feature 210
111  50.64067669  005.45567311 51
111  50.64068984  005.45569494 51
115  50.64070238  005.45571574
120 Linear Feature 210
111  50.64022138  005.45494907 51
111  50.64023453  005.45497090 51
115  50.64024706  005.45499170
120 Linear Feature 209
111  50.64123709  005.45623822 51
111  50.64125048  005.45626077 51
115  50.64126683  005.45628831
120 Linear Feature 209
111  50.64077807  005.45551431 51
111  50.64079146  005.45553686 51
115  50.64080781  005.45556440
120 Linear Feature 209
111  50.64032276  005.45479028 51
111  50.64033614  005.45481282 51
115  50.64035250  005.45484037
120 Linear Feature 208
111  50.64143242  005.45592916 51
111  50.64144785  005.45595350 51
115  50.64146148  005.45597499
120 Linear Feature 208
111  50.64097340  005.45520525 51
111  50.64098884  005.45522959 51
115  50.64100246  005.45525108
120 Linear Feature 208
111  50.64051809  005.45448122 51
111  50.64053352  005.45450556 51
115  50.64054715  005.45452705
120 Linear Feature 203
111  50.63936070  005.45201227 52
111  50.63893879  005.45266834 52
115  50.63889623  005.45273326
120 Linear Feature 203
111  50.64028421  005.45345437 52
111  50.63985581  005.45412069 52
115  50.63981326  005.45418688
120 Linear Feature 204
111  50.63892819  005.45265144 51
111  50.63893879  005.45266834 51
115  50.63894969  005.45268571
120 Linear Feature 204
111  50.63984521  005.45410379 51
111  50.63985581  005.45412069 51
115  50.63986671  005.45413805
120 Linear Feature 202
112  50.63960251  005.45126630  50.63971989  005.45146718 52
112  50.63936070  005.45201227  50.63903781  005.45202245
111  50.63936070  005.45201227
112  50.63936070  005.45201227  50.63935969  005.45150805 52
116  50.63982503  005.45161913  50.63995116  005.45178486
120 Linear Feature 202
112  50.64052458  005.45272836  50.64062736  005.45292541 52
112  50.64028421  005.45345437  50.63996537  005.45347094
111  50.64028421  005.45345437
112  50.64028421  005.45345437  50.64028888  005.45297188 52
116  50.64074436  005.45307685  50.64087050  005.45324259
120 Linear Feature 201
111  50.63991276  005.45259029 52
111  50.63939629  005.45339440 52
115  50.63935637  005.45345654
120 Linear Feature 200
112  50.64007921  005.45202216  50.64015769  005.45218569 52
112  50.63991276  005.45259029  50.63967031  005.45264996
111  50.63991276  005.45259029
112  50.63991276  005.45259029  50.63993238  005.45223009 52
116  50.64026886  005.45232288  50.64037117  005.45244663
120 Linear Feature 199
111  50.64011723  005.45384261 51
111  50.64013352  005.45386864 51
115  50.64014552  005.45388782
120 Linear Feature 199
111  50.63977140  005.45329843 51
111  50.63978633  005.45332227 51
115  50.63979970  005.45334363
120 Linear Feature 199
111  50.63942770  005.45275005 51
111  50.63944329  005.45277496 51
115  50.63945599  005.45279526
120 Linear Feature 199
111  50.63908461  005.45220113 51
111  50.63910073  005.45222688 51
115  50.63911291  005.45224634
120 Linear Feature 199
111  50.63873985  005.45165486 51
111  50.63875527  005.45167950 51
115  50.63876814  005.45170007
120 Linear Feature 199
111  50.63839508  005.45111125 51
111  50.63841137  005.45113725 51
115  50.63842338  005.45115646
120 Linear Feature 199
111  50.63805032  005.45056234 51
111  50.63806625  005.45058779 51
115  50.63807861  005.45060754
120 Linear Feature 199
111  50.63770892  005.45001343 51
111  50.63772495  005.45003903 51
115  50.63773721  005.45005864
120 Linear Feature 199
111  50.63736079  005.44946718 51
111  50.63737600  005.44949146 51
115  50.63738909  005.44951238
120 Linear Feature 199
111  50.63701434  005.44891828 51
111  50.63703037  005.44894388 51
115  50.63704264  005.44896348
120 Linear Feature 198
111  50.63995810  005.45410534 51
111  50.63997014  005.45412447 51
115  50.63998243  005.45414400
120 Linear Feature 198
111  50.63957786  005.45361172 51
111  50.63958932  005.45362993 51
115  50.63960219  005.45365039
120 Linear Feature 198
111  50.63961228  005.45355745 51
111  50.63962390  005.45357592 51
115  50.63963661  005.45359612
120 Linear Feature 198
111  50.63923402  005.45306469 51
111  50.63924557  005.45308304 51
115  50.63925835  005.45310335
120 Linear Feature 198
111  50.63926857  005.45301278 51
111  50.63927951  005.45303016 51
115  50.63929290  005.45305144
120 Linear Feature 198
111  50.63889094  005.45251627 51
111  50.63890321  005.45253578 51
115  50.63891527  005.45255494
120 Linear Feature 198
111  50.63892549  005.45246385 51
111  50.63893725  005.45248254 51
115  50.63894982  005.45250252
120 Linear Feature 198
111  50.63854780  005.45197000 51
111  50.63855810  005.45198636 51
115  50.63857214  005.45200867
120 Linear Feature 198
111  50.63858072  005.45191758 51
111  50.63859140  005.45193454 51
115  50.63860505  005.45195625
120 Linear Feature 198
111  50.63823596  005.45137397 51
111  50.63824797  005.45139306 51
115  50.63826029  005.45141263
120 Linear Feature 198
111  50.63789119  005.45082506 51
111  50.63790267  005.45084329 51
115  50.63791553  005.45086372
120 Linear Feature 198
111  50.63754979  005.45027614 51
111  50.63755983  005.45029205 51
115  50.63757413  005.45031481
120 Linear Feature 198
111  50.63720166  005.44972989 51
111  50.63721200  005.44974629 51
115  50.63722600  005.44976855
120 Linear Feature 198
111  50.63685522  005.44918099 51
111  50.63686684  005.44919945 51
115  50.63687955  005.44921965
120 Linear Feature 196
111  50.64042243  005.45341626 51
111  50.64028376  005.45363338 51
111  50.64013352  005.45386864 51
111  50.64001839  005.45404891 51
111  50.63997014  005.45412447 51
115  50.63987129  005.45427925
120 Linear Feature 196
111  50.64007934  005.45286468 51
111  50.63978633  005.45332227 51
111  50.63962390  005.45357592 51
111  50.63958932  005.45362993 51
115  50.63952527  005.45372994
120 Linear Feature 196
111  50.63973290  005.45232371 51
111  50.63944329  005.45277496 51
111  50.63927951  005.45303016 51
111  50.63924557  005.45308304 51
115  50.63918108  005.45318353
120 Linear Feature 196
111  50.63938981  005.45177479 51
111  50.63910073  005.45222688 51
111  50.63893725  005.45248254 51
111  50.63890321  005.45253578 51
115  50.63883706  005.45263922
120 Linear Feature 196
111  50.63904505  005.45122853 51
111  50.63875527  005.45167950 51
111  50.63859140  005.45193454 51
111  50.63855810  005.45198636 51
115  50.63849151  005.45209000
120 Linear Feature 196
111  50.63870028  005.45068492 51
111  50.63841137  005.45113725 51
111  50.63824797  005.45139306 51
115  50.63815013  005.45154625
120 Linear Feature 196
111  50.63835552  005.45013601 51
111  50.63806625  005.45058779 51
111  50.63790267  005.45084329 51
115  50.63780478  005.45099617
120 Linear Feature 196
111  50.63801412  005.44958710 51
111  50.63772495  005.45003903 51
111  50.63755983  005.45029205 51
115  50.63745759  005.45044873
120 Linear Feature 196
111  50.63766599  005.44904085 51
111  50.63737600  005.44949146 51
111  50.63721200  005.44974629 51
115  50.63711072  005.44990367
120 Linear Feature 196
111  50.63731954  005.44849196 51
111  50.63703037  005.44894388 51
111  50.63686684  005.44919945 51
115  50.63676617  005.44935677
120 Linear Feature 195
112  50.64059596  005.45284154  50.64068818  005.45301806 51
112  50.64042243  005.45341626  50.64019267  005.45344388
111  50.64042243  005.45341626
112  50.64042243  005.45341626  50.64044115  005.45303107 51
116  50.64078356  005.45313900  50.64087895  005.45325994
120 Linear Feature 195
112  50.64025174  005.45229574  50.64034396  005.45247226 51
112  50.64007934  005.45286468  50.63984958  005.45289230
111  50.64007934  005.45286468
112  50.64007934  005.45286468  50.64009806  005.45247950 51
116  50.64043267  005.45258262  50.64051518  005.45267907
120 Linear Feature 195
112  50.63991232  005.45175754  50.64000454  005.45193407 51
112  50.63973290  005.45232371  50.63950314  005.45235133
111  50.63973290  005.45232371
112  50.63973290  005.45232371  50.63975162  005.45193853 51
116  50.64009992  005.45205500  50.64019421  005.45218858
120 Linear Feature 195
112  50.63956332  005.45120415  50.63965553  005.45138068 51
112  50.63938981  005.45177479  50.63916005  005.45180241
111  50.63938981  005.45177479
112  50.63938981  005.45177479  50.63940854  005.45138961 51
116  50.63975177  005.45150297  50.63983765  005.45163124
120 Linear Feature 195
112  50.63922082  005.45066108  50.63931303  005.45083760 51
112  50.63904505  005.45122853  50.63881529  005.45125615
111  50.63904505  005.45122853
112  50.63904505  005.45122853  50.63906377  005.45084335 51
116  50.63939985  005.45094496  50.63948667  005.45105232
120 Linear Feature 195
112  50.63887849  005.45011828  50.63897071  005.45029480 51
112  50.63870028  005.45068492  50.63847053  005.45071254
111  50.63870028  005.45068492
112  50.63870028  005.45068492  50.63871901  005.45029975 51
116  50.63905342  005.45039565  50.63913593  005.45049210
120 Linear Feature 195
112  50.63854113  005.44958335  50.63863335  005.44975987 51
112  50.63835552  005.45013601  50.63812576  005.45016363
111  50.63835552  005.45013601
112  50.63835552  005.45013601  50.63837424  005.44975084 51
116  50.63871058  005.44985204  50.63879310  005.44994849
120 Linear Feature 195
112  50.63818666  005.44901510  50.63827888  005.44919162 51
112  50.63801412  005.44958710  50.63778436  005.44961472
111  50.63801412  005.44958710
112  50.63801412  005.44958710  50.63803284  005.44920193 51
116  50.63836261  005.44930028  50.63844512  005.44939673
120 Linear Feature 195
112  50.63783854  005.44846885  50.63793075  005.44864537 51
112  50.63766599  005.44904085  50.63743623  005.44906847
111  50.63766599  005.44904085
112  50.63766599  005.44904085  50.63768471  005.44865569 51
116  50.63801533  005.44874962  50.63809784  005.44884606
120 Linear Feature 195
112  50.63749209  005.44791996  50.63758431  005.44809647 51
112  50.63731954  005.44849196  50.63708979  005.44851957
111  50.63731954  005.44849196
112  50.63731954  005.44849196  50.63733827  005.44810680 51
116  50.63766787  005.44819869  50.63775038  005.44829513
120 Linear Feature 199
111  50.63666504  005.44837155 51
111  50.63668038  005.44839606 51
115  50.63669333  005.44841675
120 Linear Feature 205
111  50.63683295  005.44815714 52
111  50.63705959  005.44851680 52
111  50.63730056  005.44889921 52
111  50.63775177  005.44961526 52
111  50.63799135  005.44999545 52
111  50.63844117  005.45070929 52
111  50.63868005  005.45108838 52
111  50.63913057  005.45180333 52
111  50.63936875  005.45218132 52
111  50.63981858  005.45289517 52
111  50.64005886  005.45327648 52
115  50.64028376  005.45363338
120 Linear Feature 205
111  50.63656643  005.44857400 52
111  50.63679389  005.44893475 52
111  50.63703493  005.44931705 52
111  50.63748627  005.45003290 52
111  50.63772592  005.45041298 52
111  50.63817587  005.45112662 52
111  50.63841482  005.45150560 52
111  50.63886548  005.45222035 52
111  50.63910373  005.45259823 52
111  50.63955369  005.45331187 52
111  50.63979404  005.45369308 52
115  50.64001839  005.45404891
120 Linear Feature 196
111  50.63697094  005.44794106 51
111  50.63683295  005.44815714 51
111  50.63668038  005.44839606 51
111  50.63656643  005.44857400 51
115  50.63642531  005.44879437
120 Linear Feature 195
112  50.63714104  005.44736333  50.63724356  005.44755089 51
112  50.63697094  005.44794106  50.63675429  005.44796761
111  50.63697094  005.44794106
112  50.63697094  005.44794106  50.63698441  005.44759373 51
116  50.63732658  005.44765752  50.63743541  005.44779869
120 Linear Feature 199
111  50.63631934  005.44781912 51
111  50.63633468  005.44784363 51
115  50.63634763  005.44786433
120 Linear Feature 196
111  50.63662524  005.44738863 51
111  50.63633468  005.44784363 51
115  50.63607962  005.44824194
120 Linear Feature 195
112  50.63679890  005.44682082  50.63690141  005.44700838 51
112  50.63662524  005.44738863  50.63640859  005.44741518
111  50.63662524  005.44738863
112  50.63662524  005.44738863  50.63663871  005.44704131 51
116  50.63698272  005.44711230  50.63709155  005.44725346
120 Linear Feature 199
111  50.63597248  005.44727038 51
111  50.63598781  005.44729489 51
115  50.63600077  005.44731558
120 Linear Feature 196
111  50.63627837  005.44683989 51
111  50.63598781  005.44729489 51
115  50.63573275  005.44769319
120 Linear Feature 195
112  50.63644889  005.44626583  50.63655140  005.44645338 51
112  50.63627837  005.44683989  50.63606173  005.44686645
111  50.63627837  005.44683989
112  50.63627837  005.44683989  50.63629185  005.44649257 51
116  50.63663682  005.44656381  50.63674564  005.44670498
120 Linear Feature 197
111  50.63674212  005.44917575 51
111  50.63675431  005.44919380 51
115  50.63676701  005.44921262
120 Linear Feature 197
111  50.63627795  005.44844919 51
111  50.63629014  005.44846724 51
115  50.63630284  005.44848606
120 Linear Feature 197
111  50.63582218  005.44772529 51
111  50.63583437  005.44774335 51
115  50.63584708  005.44776217
120 Linear Feature 196
111  50.63718251  005.44852516 52
111  50.63675431  005.44919380 52
115  50.63670772  005.44926400
120 Linear Feature 196
111  50.63671834  005.44779861 52
111  50.63629014  005.44846724 52
115  50.63624249  005.44854174
120 Linear Feature 196
111  50.63626258  005.44707472 52
111  50.63583437  005.44774335 52
115  50.63578673  005.44781784
120 Linear Feature 195
112  50.63742055  005.44780652  50.63753207  005.44799852 52
112  50.63718251  005.44852516  50.63686110  005.44854639
111  50.63718251  005.44852516
112  50.63718251  005.44852516  50.63719880  005.44803131 52
116  50.63764031  005.44815499  50.63777392  005.44831303
120 Linear Feature 195
112  50.63696304  005.44708109  50.63706616  005.44726778 52
112  50.63671834  005.44779861  50.63639693  005.44781984
111  50.63671834  005.44779861
112  50.63671834  005.44779861  50.63673463  005.44730476 52
116  50.63716620  005.44740323  50.63730150  005.44755066
120 Linear Feature 195
112  50.63649784  005.44634345  50.63660936  005.44653544 52
112  50.63626258  005.44707472  50.63594117  005.44709595
111  50.63626258  005.44707472
112  50.63626258  005.44707472  50.63627886  005.44658087 52
116  50.63671931  005.44669462  50.63685292  005.44685266
120 Linear Feature 199
111  50.63556885  005.44663179 51
111  50.63558419  005.44665629 51
115  50.63559714  005.44667699
120 Linear Feature 198
111  50.63540418  005.44690271 51
111  50.63541519  005.44692021 51
115  50.63542851  005.44694137
120 Linear Feature 197
111  50.63535269  005.44698063 51
111  50.63536488  005.44699868 51
115  50.63537759  005.44701750
120 Linear Feature 196
111  50.63579308  005.44633006 51
111  50.63558419  005.44665629 51
111  50.63541519  005.44692021 51
111  50.63536488  005.44699868 51
115  50.63531724  005.44707318
120 Linear Feature 195
112  50.63602117  005.44558763  50.63614339  005.44579739 51
112  50.63579308  005.44633006  50.63547167  005.44635129
111  50.63579308  005.44633006
112  50.63579308  005.44633006  50.63580937  005.44583622 51
116  50.63624641  005.44594477  50.63638002  005.44609748
120 Linear Feature 207
111  50.63980736  005.45367213 51
111  50.63979404  005.45369308 51
115  50.63977928  005.45371630
120 Linear Feature 207
111  50.63956770  005.45328982 51
111  50.63955369  005.45331187 51
115  50.63953962  005.45333400
120 Linear Feature 207
111  50.63911643  005.45257826 51
111  50.63910373  005.45259823 51
115  50.63908835  005.45262243
120 Linear Feature 207
111  50.63887958  005.45219817 51
111  50.63886548  005.45222035 51
115  50.63885149  005.45224235
120 Linear Feature 207
111  50.63842830  005.45148441 51
111  50.63841482  005.45150560 51
115  50.63840022  005.45152858
120 Linear Feature 207
111  50.63819005  005.45110432 51
111  50.63817587  005.45112662 51
115  50.63816197  005.45114850
120 Linear Feature 207
111  50.63774017  005.45039057 51
111  50.63772592  005.45041298 51
115  50.63771209  005.45043474
120 Linear Feature 207
111  50.63750052  005.45001049 51
111  50.63748627  005.45003290 51
115  50.63747244  005.45005466
120 Linear Feature 207
111  50.63704924  005.44929454 51
111  50.63703493  005.44931705 51
115  50.63702116  005.44933871
120 Linear Feature 207
111  50.63680819  005.44891226 51
111  50.63679389  005.44893475 51
115  50.63678010  005.44895643
120 Linear Feature 206
111  50.64006922  005.45326018 51
111  50.64005886  005.45327648 51
115  50.64004588  005.45329690
120 Linear Feature 206
111  50.63982957  005.45287788 51
111  50.63981858  005.45289517 51
115  50.63980623  005.45291460
120 Linear Feature 206
111  50.63937829  005.45216632 51
111  50.63936875  005.45218132 51
115  50.63935495  005.45220304
120 Linear Feature 206
111  50.63914144  005.45178623 51
111  50.63913057  005.45180333 51
115  50.63911810  005.45182295
120 Linear Feature 206
111  50.63869017  005.45107247 51
111  50.63868005  005.45108838 51
115  50.63866682  005.45110919
120 Linear Feature 206
111  50.63845191  005.45069239 51
111  50.63844117  005.45070929 51
115  50.63842857  005.45072911
120 Linear Feature 206
111  50.63800204  005.44997864 51
111  50.63799135  005.44999545 51
115  50.63797869  005.45001536
120 Linear Feature 206
111  50.63776239  005.44959856 51
111  50.63775177  005.44961526 51
115  50.63773904  005.44963529
120 Linear Feature 206
111  50.63731111  005.44888262 51
111  50.63730056  005.44889921 51
115  50.63728776  005.44891934
120 Linear Feature 206
111  50.63707005  005.44850034 51
111  50.63705959  005.44851680 51
115  50.63704671  005.44853706
120 Linear Feature 194
111  50.63296186  005.44435858 51
111  50.63294925  005.44437803 51
115  50.63293654  005.44439762
120 Linear Feature 193
111  50.63318686  005.44401161 51
111  50.63317190  005.44403469 51
115  50.63315978  005.44405337
120 Linear Feature 190
112  50.63294608  005.44360135  50.63291076  005.44367825 51
112  50.63306084  005.44385860  50.63318698  005.44385330
111  50.63306084  005.44385860 51
111  50.63317190  005.44403469 51
115  50.63339017  005.44438076
120 Linear Feature 189
111  50.63336551  005.44441909 51
111  50.63355379  005.44471722 51
111  50.63374643  005.44502222 51
115  50.63393157  005.44531535
120 Linear Feature 192
111  50.63370364  005.44315651 51
111  50.63368932  005.44317891 51
115  50.63367678  005.44319852
120 Linear Feature 192
111  50.63343992  005.44356889 51
111  50.63342561  005.44359127 51
115  50.63341306  005.44361090
120 Linear Feature 191
112  50.63350386  005.44272719  50.63341410  005.44291684 51
112  50.63368563  005.44317305  50.63386543  005.44312728
111  50.63368563  005.44317305 51
111  50.63368932  005.44317891 51
111  50.63411167  005.44385020 51
111  50.63430392  005.44415577 51
115  50.63448685  005.44444652
120 Linear Feature 191
112  50.63324262  005.44313660  50.63315287  005.44332626 51
112  50.63342289  005.44358695  50.63360268  005.44354118
111  50.63342289  005.44358695 51
111  50.63342561  005.44359127 51
111  50.63384826  005.44425956 51
111  50.63404103  005.44456436 51
115  50.63422532  005.44485573
120 Linear Feature 188
111  50.63359250  005.44258827 51
111  50.63350386  005.44272719 51
111  50.63324262  005.44313660 51
111  50.63294608  005.44360135 51
111  50.63274237  005.44392060
112  50.63274237  005.44392060  50.63266810  005.44403550 51
112  50.63284014  005.44420365  50.63294525  005.44417935
111  50.63284014  005.44420365 51
111  50.63294925  005.44437803 51
115  50.63316752  005.44472687
120 Linear Feature 187
111  50.63406550  005.44333096 51
111  50.63339017  005.44438076 51
111  50.63336551  005.44441909 51
111  50.63316752  005.44472687 51
111  50.63310058  005.44483093 51
111  50.63328904  005.44512867 51
111  50.63348188  005.44543337 51
115  50.63366810  005.44572760
120 Linear Feature 184
111  50.63469794  005.44470691 51
111  50.63468517  005.44472689 51
115  50.63467226  005.44474708
120 Linear Feature 184
111  50.63412513  005.44382928 51
111  50.63411167  005.44385020 51
115  50.63409937  005.44386932
120 Linear Feature 184
111  50.63330320  005.44510665 51
111  50.63328904  005.44512867 51
115  50.63327744  005.44514669
120 Linear Feature 184
111  50.63356590  005.44469839 51
111  50.63355379  005.44471722 51
115  50.63354014  005.44473842
120 Linear Feature 184
111  50.63386046  005.44424062 51
111  50.63384826  005.44425956 51
115  50.63383470  005.44428065
120 Linear Feature 184
111  50.63445486  005.44508719 51
111  50.63444025  005.44511004 51
115  50.63442919  005.44512736
120 Linear Feature 184
111  50.63413587  005.44558624 51
111  50.63412415  005.44560457 51
115  50.63411019  005.44562641
120 Linear Feature 184
111  50.63391113  005.44593783 51
111  50.63389715  005.44595970 51
