I
1050 Generated by WorldEditor 2.1.0r1

1    241 1 0 LGLR Larissa Airbase
1302 city Larisa
111  39.65007456  022.43796164
111  39.64992037  022.43822682
111  39.64560324  022.43882217
111  39.64552407  022.43891416
111  39.64353219  022.43911441
111  39.64351552  022.43884385
111  39.64253625  022.43898997
111  39.64246417  022.43836689
111  39.63888462  022.43825329
111  39.63878044  022.43828035
111  39.63831372  022.43899462
111  39.63725944  022.44183002
111  39.63664687  022.44310700
111  39.63655520  022.44299337
111  39.63648852  022.44299337
111  39.63603014  022.44366433
111  39.63456332  022.44526594
111  39.63423828  022.44577455
111  39.63402159  022.44669437
111  39.63397576  022.44739236
111  39.63382190  022.45584804
111  39.63252576  022.46320593
111  39.63263378  022.46344901
111  39.64380938  022.46128911
111  39.64851868  022.48588226
111  39.65064291  022.48533983
111  39.65095255  022.48748137
111  39.65307677  022.48698574
111  39.65344401  022.48962301
111  39.65441612  022.48937050
111  39.65405608  022.48685480
111  39.65557544  022.48639652
111  39.65530181  022.48417068
111  39.65783648  022.48351595
113  39.65921183  022.46909388
120 Linear Feature 31
111  39.64504986  022.44698191 4
115  39.64514508  022.44710501
120 Linear Feature 30
111  39.64621245  022.44524467 4
115  39.64634056  022.44543267
120 Linear Feature 27
111  39.64802138  022.44529470 4
115  39.64787346  022.44486293
120 Linear Feature 26
111  39.64933737  022.45407161 4
115  39.64930685  022.45389004
120 Linear Feature 25
111  39.64769620  022.45437040 4
115  39.64772589  022.45462084
120 Linear Feature 24
111  39.64632340  022.45473943 4
115  39.64634413  022.45490320
120 Linear Feature 19
111  39.65268012  022.48586574 4
115  39.65277208  022.48645161
120 Linear Feature 18
111  39.65221064  022.48659345 4
115  39.65215831  022.48628306
120 Linear Feature 17
111  39.65060557  022.48192031 4
115  39.65057991  022.48205947
120 Linear Feature 16
111  39.64973528  022.47530475 4
115  39.64975770  022.47544241
120 Linear Feature 14
111  39.65085350  022.47491646 4
115  39.65089406  022.47517013
120 Linear Feature 13
111  39.65174381  022.48192472 4
115  39.65176983  022.48208719
120 n ring
111  39.64606869  022.44851540 51
111  39.64575055  022.44639136
112  39.64575055  022.44639136  39.64573855  022.44631799 51
111  39.64575132  022.44625965 51
111  39.64581482  022.44587848
112  39.64581482  022.44587848  39.64583109  022.44581077 51
111  39.64585663  022.44578897 51
111  39.64618826  022.44541807
112  39.64618826  022.44541807  39.64628302  022.44531253 51
111  39.64661636  022.44528636 51
111  39.64751705  022.44527394
112  39.64751705  022.44527394  39.64760139  022.44527255 51
111  39.64766545  022.44522957 51
111  39.64936003  022.44425342
112  39.64936003  022.44425342  39.64948964  022.44417366 51
111  39.64962266  022.44413695 51
111  39.65040147  022.44392438
112  39.65040147  022.44392438  39.65044345  022.44391528 51
111  39.65048526  022.44392065 51
111  39.65071001  022.44394798 51
111  39.65098674  022.44398164 51
111  39.65132082  022.44403380 51
111  39.65158861  022.44407562 51
111  39.65218050  022.44414040 51
111  39.65233431  022.44415637 51
111  39.65335927  022.44413200 51
111  39.65347609  022.44412923 51
111  39.65484592  022.44409667 51
111  39.65513481  022.44408980 51
111  39.65562681  022.44407810 51
111  39.65593736  022.44407072 51
111  39.65623105  022.44406374
112  39.65623105  022.44406374  39.65636147  022.44406041 51
111  39.65652784  022.44407899 51
112  39.65693973  022.44436607  39.65719826  022.44464362
111  39.65693973  022.44436607
112  39.65693973  022.44436607  39.65701378  022.44445393 51
111  39.65706329  022.44455043 51
112  39.65723152  022.44535395  39.65718028  022.44580157
111  39.65723152  022.44535395 51
111  39.65719412  022.44565910 51
111  39.65716069  022.44593188 51
111  39.65703421  022.44696391 51
111  39.65700337  022.44721549 51
111  39.65691361  022.44794787 51
111  39.65687449  022.44826708 51
111  39.65679124  022.44894634 51
111  39.65674957  022.44928634 51
111  39.65665617  022.45004841 51
111  39.65662579  022.45029624 51
111  39.65659281  022.45056540 51
111  39.65654018  022.45099271 51
111  39.65650258  022.45129775
112  39.65650258  022.45129775  39.65647721  022.45147180 51
111  39.65649617  022.45165385 51
111  39.65650390  022.45172891 51
111  39.65653438  022.45202506 51
111  39.65657670  022.45243632 51
111  39.65666738  022.45331737 51
111  39.65669922  022.45362676 51
111  39.65675883  022.45420602 51
111  39.65678759  022.45448546 51
111  39.65688623  022.45544389 51
111  39.65692217  022.45579311 51
111  39.65699390  022.45649005 51
111  39.65702416  022.45678411 51
111  39.65710202  022.45754063 51
111  39.65713310  022.45784259 51
111  39.65715727  022.45807747 51
111  39.65726749  022.45914843 51
111  39.65729498  022.45941555 51
111  39.65730162  022.45948003 51
111  39.65733671  022.45982104 51
111  39.65741193  022.46055188 51
111  39.65743906  022.46081552 51
111  39.65751941  022.46159623 51
111  39.65755230  022.46191581 51
111  39.65763321  022.46270198 51
111  39.65766327  022.46299407 51
111  39.65772218  022.46356644
112  39.65772218  022.46356644  39.65772987  022.46366628 51
111  39.65773115  022.46376113 51
112  39.65771065  022.46405733  39.65769271  022.46421208
111  39.65771065  022.46405733
112  39.65771065  022.46405733  39.65764788  022.46452658 51
111  39.65757229  022.46471128 51
111  39.65744903  022.46500121 51
111  39.65734469  022.46524664 51
111  39.65718198  022.46562938 51
111  39.65706448  022.46590576 51
111  39.65704875  022.46594276 51
111  39.65695017  022.46617463 51
111  39.65683347  022.46644914 51
111  39.65671330  022.46673046 51
111  39.65658512  022.46703219 51
111  39.65647685  022.46728705 51
111  39.65611124  022.46814766 51
111  39.65600635  022.46839458 51
111  39.65593249  022.46856842
112  39.65593249  022.46856842  39.65580694  022.46886295 51
111  39.65585563  022.46913417 51
111  39.65607736  022.47034103 51
111  39.65612787  022.47061595 51
111  39.65634779  022.47181291 51
111  39.65639543  022.47207221 51
111  39.65644109  022.47232069
112  39.65644109  022.47232069  39.65646287  022.47245048 51
111  39.65647055  022.47258360 51
112  39.65644109  022.47286648  39.65641034  022.47301457
111  39.65644109  022.47286648
112  39.65644109  022.47286648  39.65631682  022.47349713 51
111  39.65587100  022.47361860 51
111  39.65559941  022.47369514
112  39.65559941  022.47369514  39.65535984  022.47376170 51
115  39.65528878  022.47414329
120 Linear Feature 76
111  39.65718198  022.46562938 51
112  39.65694611  022.46572535  39.65680765  022.46568401
111  39.65694611  022.46572535 51
111  39.65432347  022.46496469 51
111  39.65407362  022.46489233
112  39.65407362  022.46489233  39.65391767  022.46484066 51
115  39.65386590  022.46459803
120 Linear Feature 75
111  39.65657670  022.45243632 51
112  39.65638008  022.45223181  39.65629892  022.45225248
111  39.65638008  022.45223181 51
111  39.65578030  022.45238158 51
111  39.65549730  022.45245225 51
111  39.65546499  022.45246032 51
111  39.65522751  022.45251962 51
111  39.65237998  022.45323067
112  39.65237998  022.45323067  39.65227303  022.45325547 51
115  39.65213288  022.45297229
120 Linear Feature 82
112  39.65015862  022.44349309  39.65026153  022.44354683 51
111  39.65036161  022.44364664 51
112  39.65078237  022.44414632  39.65082436  022.44422096 51
111  39.65083864  022.44429003 51
111  39.65213288  022.45297229 51
111  39.65222498  022.45359009 51
111  39.65384130  022.46443301 51
111  39.65386590  022.46459803 51
111  39.65396850  022.46528629 51
111  39.65518581  022.47345249 51
111  39.65528878  022.47414329 51
111  39.65621489  022.48035600
112  39.65621489  022.48035600  39.65629000  022.48085935 51
111  39.65604808  022.48092407 51
111  39.65577294  022.48099455 51
111  39.65554307  022.48105343 51
111  39.65532047  022.48111045 51
111  39.65510028  022.48116685 51
111  39.65487768  022.48122386 51
111  39.65464954  022.48128230 51
111  39.65397020  022.48145631 51
111  39.65299582  022.48170589 51
111  39.65255881  022.48181022 51
111  39.65130309  022.48212362
112  39.65130309  022.48212362  39.65115323  022.48215634 51
112  39.65106482  022.48196487  39.65106084  022.48193731
111  39.65106482  022.48196487 51
115  39.65094030  022.48109144
120 Linear Feature 83
111  39.65653879  022.47335576 1
111  39.65705749  022.47958473
112  39.65705749  022.47958473  39.65715714  022.48077281 1
111  39.65633893  022.48086114 1
115  39.65604808  022.48092407
120 Linear Feature 90
111  39.65213288  022.45297229 51
112  39.65199773  022.45332588  39.65189747  022.45339408
111  39.65199773  022.45332588 51
111  39.64878907  022.45411376
112  39.64878907  022.45411376  39.64866335  022.45410549 51
111  39.64863630  022.45397321 51
115  39.64855991  022.45346271
120 Linear Feature 89
112  39.65036161  022.44364664  39.65026077  022.44360200 1
111  39.65012220  022.44362097 1
111  39.64920262  022.44368406
112  39.64920262  022.44368406  39.64911987  022.44369026 1
115  39.64899826  022.44375185
120 Linear Feature 93
111  39.65384130  022.46443301 51
112  39.65370406  022.46488949  39.65356465  022.46492173
111  39.65370406  022.46488949 51
111  39.65051871  022.46566083
112  39.65051871  022.46566083  39.65040222  022.46568315 51
111  39.65035066  022.46547481 51
115  39.65032010  022.46525159
120 Linear Feature 95
111  39.65518581  022.47345249 51
112  39.65479104  022.47394974  39.65445286  022.47404333
111  39.65479104  022.47394974 51
111  39.65474664  022.47396188 51
111  39.65186100  022.47475076
112  39.65186100  022.47475076  39.65174449  022.47476079 51
111  39.65171967  022.47462575 51
115  39.65158374  022.47372005
120 Linear Feature 106
111  39.65093959  022.48211476 51
111  39.65069686  022.48202792 51
112  39.64963274  022.48164661  39.64938404  022.48155714
111  39.64963274  022.48164661
112  39.64963274  022.48164661  39.64926556  022.48151452 51
111  39.64919449  022.48103878 51
111  39.64907218  022.48018625 51
111  39.64904917  022.48002584 51
111  39.64869072  022.47752726 51
111  39.64866461  022.47734524 51
111  39.64844592  022.47582091 51
111  39.64842634  022.47568436 51
111  39.64842432  022.47567030 51
111  39.64839977  022.47549921 51
111  39.64837267  022.47531031
112  39.64837267  022.47531031  39.64832617  022.47498318 51
111  39.64814703  022.47480556 51
111  39.64728178  022.47395964 51
111  39.64716762  022.47384803 51
111  39.64697041  022.47365523
112  39.64697041  022.47365523  39.64672949  022.47341984 51
111  39.64672870  022.47300726 51
111  39.64672891  022.47296067 51
111  39.64672963  022.47279705 51
111  39.64673527  022.47152397 51
111  39.64673612  022.47133165 51
111  39.64674192  022.47002127 51
111  39.64674275  022.46983325 51
111  39.64675050  022.46808224 51
111  39.64675135  022.46789136 51
111  39.64675387  022.46732147
112  39.64675387  022.46732147  39.64676296  022.46651450 51
111  39.64739580  022.46642856 51
111  39.64835306  022.46618659 51
111  39.64905826  022.46601195 51
111  39.65022766  022.46572972
112  39.65022766  022.46572972  39.65037132  022.46573690 51
111  39.65039343  022.46590340 51
115  39.65043100  022.46616032
120 Linear Feature 26
111  39.65180418  022.47537052 51
111  39.65174303  022.47496937 51
112  39.65160898  022.47484956  39.65150257  022.47484777
111  39.65160898  022.47484956 51
115  39.65020388  022.47522962
120 Linear Feature 26
111  39.64872221  022.45482131 51
111  39.64866520  022.45441749 51
112  39.64854774  022.45428961  39.64845791  022.45428512
111  39.64854774  022.45428961 51
115  39.64713642  022.45462388
120 Linear Feature 25
111  39.65163281  022.47422809 51
111  39.65169673  022.47464988 51
116  39.65160898  022.47484956  39.65151777  022.47491732
120 Linear Feature 25
111  39.64856328  022.45369509 51
111  39.64862720  022.45411686 51
116  39.64854774  022.45428961  39.64846482  022.45432775
120 Linear Feature 63
111  39.65619628  022.44459576 1
115  39.65585821  022.44469610
120 Linear Feature 63
111  39.65620564  022.44464822 1
115  39.65586757  022.44474856
120 Linear Feature 62
111  39.65615605  022.44462907 1
111  39.65615714  022.44463517 1
115  39.65615822  022.44464127
120 Linear Feature 61
111  39.65619985  022.44462242 51
111  39.65615714  022.44463517 51
111  39.65590595  022.44471016 51
112  39.65578899  022.44457839  39.65578899  022.44442715
111  39.65578899  022.44457839 51
111  39.65578779  022.44447526 51
111  39.65578601  022.44432343
112  39.65578601  022.44432343  39.65576380  022.44412357 51
115  39.65562681  022.44407810
120 Linear Feature 64
112  39.65578601  022.44432343  39.65579302  022.44413128 51
115  39.65593736  022.44407072
120 Linear Feature 63
111  39.65815534  022.44578523 1
115  39.65781293  022.44585653
120 Linear Feature 63
111  39.65816203  022.44583838 1
115  39.65781962  022.44590967
120 Linear Feature 62
111  39.65811351  022.44581504 1
111  39.65811429  022.44582122 1
115  39.65811507  022.44582740
120 Linear Feature 61
111  39.65815756  022.44581214 51
111  39.65811429  022.44582122 51
111  39.65781290  022.44588449
112  39.65781290  022.44588449  39.65771285  022.44590658 51
111  39.65766560  022.44589865 51
111  39.65749287  022.44586529 51
111  39.65737416  022.44584237
112  39.65737416  022.44584237  39.65724438  022.44582447 51
115  39.65716069  022.44593188
120 Linear Feature 64
112  39.65737416  022.44584237  39.65725645  022.44581390 51
115  39.65719412  022.44565910
120 Linear Feature 63
111  39.65602514  022.44705703 1
115  39.65637019  022.44701207
120 Linear Feature 63
111  39.65602087  022.44700346 1
115  39.65636592  022.44695851
120 Linear Feature 62
111  39.65606825  022.44703047 1
111  39.65606775  022.44702425 1
115  39.65606725  022.44701802
120 Linear Feature 61
111  39.65602414  022.44703000 51
111  39.65606775  022.44702425 51
111  39.65637149  022.44698416
112  39.65637149  022.44698416  39.65647762  022.44696910 51
111  39.65656354  022.44698288 51
111  39.65665984  022.44699977 51
111  39.65685411  022.44703385
112  39.65685411  022.44703385  39.65697214  022.44704275 51
115  39.65703421  022.44696391
120 Linear Feature 64
112  39.65685411  022.44703385  39.65698291  022.44708239 51
115  39.65700337  022.44721549
120 Linear Feature 63
111  39.65807037  022.44778495 1
115  39.65802210  022.44823101
120 Linear Feature 63
111  39.65811144  022.44779228 1
115  39.65806318  022.44823834
120 Linear Feature 62
111  39.65808000  022.44784565 1
111  39.65808477  022.44784650 1
115  39.65808955  022.44784735
120 Linear Feature 61
111  39.65809082  022.44779010 51
111  39.65808477  022.44784650 51
111  39.65804640  022.44820340
112  39.65804640  022.44820340  39.65803147  022.44833614 51
111  39.65784502  022.44830405 51
111  39.65707895  022.44815019
112  39.65707895  022.44815019  39.65695163  022.44812882 51
115  39.65687449  022.44826708
120 Linear Feature 64
112  39.65707895  022.44815019  39.65695595  022.44810954 51
115  39.65691361  022.44794787
120 Linear Feature 63
111  39.65614337  022.44955181 1
115  39.65625250  022.44912427
120 Linear Feature 63
111  39.65610398  022.44953503 1
115  39.65621311  022.44910748
120 Linear Feature 62
111  39.65614229  022.44948986 1
111  39.65613771  022.44948791 1
115  39.65613312  022.44948596
120 Linear Feature 61
111  39.65612396  022.44954197 51
111  39.65613771  022.44948791 51
111  39.65623341  022.44911135
112  39.65623341  022.44911135  39.65624886  022.44905005 51
111  39.65633151  022.44905806 51
111  39.65658934  022.44910431
112  39.65658934  022.44910431  39.65672077  022.44911125 51
115  39.65679124  022.44894634
120 Linear Feature 64
112  39.65658934  022.44910431  39.65671811  022.44914840 51
115  39.65674957  022.44928634
120 Linear Feature 63
111  39.65511566  022.44967003 1
115  39.65541755  022.44989169
120 Linear Feature 63
111  39.65513595  022.44962307 1
115  39.65543784  022.44984472
120 Linear Feature 62
111  39.65516267  022.44968062 1
111  39.65516503  022.44967516 1
115  39.65516739  022.44966970
120 Linear Feature 61
111  39.65512684  022.44964720 51
111  39.65516503  022.44967516 51
111  39.65543100  022.44986985
112  39.65543100  022.44986985  39.65550927  022.44992943 51
112  39.65565157  022.45002973  39.65576214  022.45012631
111  39.65565157  022.45002973 51
111  39.65637021  022.45069127 51
111  39.65647183  022.45078481
112  39.65647183  022.45078481  39.65654698  022.45086242 51
115  39.65654018  022.45099271
120 Linear Feature 64
112  39.65637021  022.45069127  39.65648572  022.45075808 51
115  39.65659281  022.45056540
120 Linear Feature 63
111  39.65731478  022.45147402 1
115  39.65707809  022.45180322
120 Linear Feature 63
111  39.65734517  022.45151065 1
115  39.65710848  022.45183985
120 Linear Feature 62
111  39.65729584  022.45153089 1
111  39.65729937  022.45153515 1
115  39.65730290  022.45153941
120 Linear Feature 61
111  39.65732925  022.45149349 51
111  39.65729937  022.45153515 51
111  39.65709127  022.45182532
112  39.65709127  022.45182532  39.65705752  022.45187262 51
111  39.65697227  022.45186865 51
111  39.65688566  022.45186692 51
111  39.65666914  022.45186260
112  39.65666914  022.45186260  39.65654892  022.45184768 51
115  39.65650390  022.45172891
120 Linear Feature 64
112  39.65666914  022.45186260  39.65659201  022.45186611 51
111  39.65653438  022.45202506 51
116  39.65638008  022.45223181  39.65630039  022.45225252
120 Linear Feature 63
111  39.65537573  022.45126136 1
115  39.65544399  022.45170297
120 Linear Feature 63
111  39.65541635  022.45125059 1
115  39.65548461  022.45169221
120 Linear Feature 62
111  39.65540030  022.45131448 1
111  39.65540502  022.45131322 1
115  39.65540974  022.45131197
120 Linear Feature 61
111  39.65539634  022.45125742 51
111  39.65540502  022.45131322 51
111  39.65546550  022.45170192
112  39.65546550  022.45170192  39.65547546  022.45176510 51
112  39.65553236  022.45197897  39.65554700  022.45207406
111  39.65553236  022.45197897 51
111  39.65555382  022.45212036
112  39.65555382  022.45212036  39.65559793  022.45234303 51
115  39.65578030  022.45238158
120 Linear Feature 64
112  39.65555382  022.45212036  39.65558381  022.45237326 51
115  39.65546499  022.45246032
120 Linear Feature 63
111  39.65505640  022.45333262 1
115  39.65539402  022.45322976
120 Linear Feature 63
111  39.65504681  022.45328023 1
115  39.65538443  022.45317737
120 Linear Feature 62
111  39.65509648  022.45329901 1
111  39.65509537  022.45329291 1
115  39.65509425  022.45328682
120 Linear Feature 61
111  39.65505271  022.45330599 51
111  39.65509537  022.45329291 51
111  39.65529309  022.45323218 51
112  39.65542934  022.45300234  39.65540341  022.45282702
111  39.65542934  022.45300234 51
111  39.65541882  022.45293045 51
111  39.65538107  022.45267248
112  39.65538107  022.45267248  39.65534276  022.45251330 51
115  39.65522751  022.45251962
120 Linear Feature 64
112  39.65538107  022.45267248  39.65539132  022.45249137 51
115  39.65549730  022.45245225
120 Linear Feature 63
111  39.65765687  022.45319455 1
115  39.65731695  022.45328368
120 Linear Feature 63
111  39.65766521  022.45324731 1
115  39.65732528  022.45333643
120 Linear Feature 62
111  39.65761600  022.45322653 1
111  39.65761697  022.45323266 1
115  39.65761794  022.45323879
120 Linear Feature 61
111  39.65765993  022.45322132 51
111  39.65761697  022.45323266 51
111  39.65731778  022.45331162
112  39.65731778  022.45331162  39.65726915  022.45332462 51
112  39.65705241  022.45340215  39.65699109  022.45341523
111  39.65705241  022.45340215 51
111  39.65683155  022.45344404
112  39.65683155  022.45344404  39.65675641  022.45348258 51
115  39.65669922  022.45362676
120 Linear Feature 64
112  39.65683155  022.45344404  39.65672920  022.45345229 51
115  39.65666738  022.45331737
120 Linear Feature 63
111  39.65779353  022.45490398 1
115  39.65783334  022.45535145
120 Linear Feature 63
111  39.65783470  022.45489763 1
115  39.65787451  022.45534510
120 Linear Feature 62
111  39.65781463  022.45495957 1
111  39.65781941  022.45495883 1
115  39.65782420  022.45495809
120 Linear Feature 61
111  39.65781432  022.45490228 51
111  39.65781941  022.45495883 51
111  39.65785485  022.45535271
112  39.65785485  022.45535271  39.65786074  022.45541675 51
111  39.65773632  022.45546570 51
111  39.65760823  022.45548654 51
111  39.65708945  022.45557093
112  39.65708945  022.45557093  39.65698819  022.45559362 51
115  39.65692217  022.45579311
120 Linear Feature 64
112  39.65708945  022.45557093  39.65695645  022.45557975 51
115  39.65688623  022.45544389
120 Linear Feature 63
111  39.65615050  022.45797438 1
115  39.65648994  022.45806661
120 Linear Feature 63
111  39.65615886  022.45792163 1
115  39.65649830  022.45801387
120 Linear Feature 62
111  39.65619777  022.45796594 1
111  39.65619874  022.45795980 1
115  39.65619971  022.45795367
120 Linear Feature 61
111  39.65615582  022.45794822 51
111  39.65619874  022.45795980 51
111  39.65649765  022.45804051
112  39.65649765  022.45804051  39.65656276  022.45805775 51
111  39.65671830  022.45803280 51
111  39.65675334  022.45802648 51
111  39.65699874  022.45798218
112  39.65699874  022.45798218  39.65712283  022.45799353 51
115  39.65715727  022.45807747
120 Linear Feature 63
111  39.65851244  022.45905687 1
115  39.65827852  022.45938940
120 Linear Feature 63
111  39.65854313  022.45909307 1
115  39.65830921  022.45942560
120 Linear Feature 62
111  39.65849397  022.45911401 1
111  39.65849754  022.45911822 1
115  39.65850111  022.45912243
120 Linear Feature 61
111  39.65852706  022.45907614 51
111  39.65849754  022.45911822 51
111  39.65829189  022.45941132
112  39.65829189  022.45941132  39.65823234  022.45949508 51
111  39.65809667  022.45952063 51
111  39.65803588  022.45952998 51
111  39.65796568  022.45954078 51
111  39.65747900  022.45961562
112  39.65747900  022.45961562  39.65735401  022.45965155 51
115  39.65733671  022.45982104
120 Linear Feature 64
112  39.65747900  022.45961562  39.65735437  022.45962406 51
115  39.65730162  022.45948003
120 Linear Feature 63
111  39.65679923  022.46355466 1
115  39.65675826  022.46310739
120 Linear Feature 63
111  39.65675808  022.46356120 1
115  39.65671710  022.46311392
120 Linear Feature 62
111  39.65677800  022.46349917 1
111  39.65677321  022.46349993 1
115  39.65676843  022.46350069
120 Linear Feature 61
111  39.65677845  022.46355646 51
111  39.65677321  022.46349993 51
111  39.65673675  022.46310621
112  39.65673675  022.46310621  39.65673069  022.46302204 51
111  39.65685655  022.46299517 51
111  39.65696331  022.46297728 51
111  39.65745628  022.46289471
112  39.65745628  022.46289471  39.65759705  022.46289022 51
115  39.65766327  022.46299407
120 Linear Feature 64
112  39.65745628  022.46289471  39.65759158  022.46281504 51
115  39.65763321  022.46270198
120 Linear Feature 63
111  39.65593278  022.46607641 1
115  39.65624633  022.46626881
120 Linear Feature 63
111  39.65595037  022.46602765 1
115  39.65626392  022.46622004
120 Linear Feature 62
111  39.65598026  022.46608250 1
111  39.65598230  022.46607683 1
115  39.65598435  022.46607116
120 Linear Feature 61
111  39.65594264  022.46605258 51
111  39.65598230  022.46607683 51
111  39.65625852  022.46624575
112  39.65625852  022.46624575  39.65630349  022.46627308 51
112  39.65644736  022.46635625  39.65650126  022.46640098
111  39.65644736  022.46635625 51
111  39.65659571  022.46646221
112  39.65659571  022.46646221  39.65673482  022.46654981 51
115  39.65683347  022.46644914
120 Linear Feature 64
112  39.65659571  022.46646221  39.65672904  022.46658031 51
115  39.65671330  022.46673046
120 Linear Feature 63
111  39.65799299  022.46851448 1
115  39.65782054  022.46812368
120 Linear Feature 63
111  39.65795708  022.46854141 1
115  39.65778463  022.46815061
120 Linear Feature 62
111  39.65795673  022.46847420 1
111  39.65795255  022.46847734 1
115  39.65794838  022.46848047
120 Linear Feature 61
111  39.65797440  022.46852669 51
111  39.65795255  022.46847734 51
111  39.65780039  022.46813354
112  39.65780039  022.46813354  39.65777553  022.46807771 51
111  39.65769362  022.46801352 51
111  39.65757157  022.46792450 51
111  39.65671334  022.46729855
112  39.65671334  022.46729855  39.65656972  022.46720551 51
115  39.65647685  022.46728705
120 Linear Feature 64
112  39.65671334  022.46729855  39.65657590  022.46716928 51
115  39.65658512  022.46703219
120 Linear Feature 63
111  39.65732405  022.47047932 1
115  39.65703248  022.47023548
120 Linear Feature 63
111  39.65730172  022.47052469 1
115  39.65701015  022.47028085
120 Linear Feature 62
111  39.65727759  022.47046524 1
111  39.65727499  022.47047052 1
115  39.65727240  022.47047579
120 Linear Feature 61
111  39.65731188  022.47050128 51
111  39.65727499  022.47047052 51
111  39.65701808  022.47025627
112  39.65701808  022.47025627  39.65697624  022.47022157 51
111  39.65689105  022.47024866 51
111  39.65681895  022.47027211 51
111  39.65627715  022.47044830
112  39.65627715  022.47044830  39.65617827  022.47048460 51
115  39.65612787  022.47061595
120 Linear Feature 64
112  39.65627715  022.47044830  39.65614559  022.47047511 51
115  39.65607736  022.47034103
120 Linear Feature 74
111  39.65665984  022.44699977 1
112  39.65655046  022.44686919  39.65649953  022.44676997 1
116  39.65634198  022.44699734  39.65634516  022.44717098
120 Linear Feature 73
111  39.65565157  022.45002973 1
112  39.65559133  022.44983384  39.65557707  022.44972690 1
112  39.65538813  022.44978494  39.65531998  022.44990309 1
114  39.65550904  022.45001348  39.65559851  022.44999207 1
120 Linear Feature 73
111  39.65688566  022.45186692 1
112  39.65699971  022.45196939  39.65705349  022.45205246 1
112  39.65719487  022.45189156  39.65720794  022.45174490 1
114  39.65699823  022.45177090  39.65692922  022.45184791 1
120 Linear Feature 73
111  39.65553236  022.45197897 1
112  39.65558824  022.45183786  39.65564062  022.45175330 1
112  39.65549338  022.45159382  39.65538007  022.45160546 1
114  39.65543705  022.45186791  39.65551170  022.45192966 1
120 Linear Feature 73
111  39.65541882  022.45293045 1
112  39.65537023  022.45307890  39.65532116  022.45316675 1
112  39.65547234  022.45329938  39.65558507  022.45328044 1
114  39.65551743  022.45303928  39.65544051  022.45298244 1
120 Linear Feature 72
111  39.65705241  022.45340215 1
112  39.65718224  022.45348642  39.65728250  022.45356084 1
112  39.65740186  022.45333553  39.65738435  022.45316189 1
114  39.65714882  022.45327351  39.65708676  022.45337893 1
120 Linear Feature 71
111  39.65760823  022.45548654 1
112  39.65778092  022.45557961  39.65788039  022.45566057 1
112  39.65802096  022.45540735  39.65799842  022.45519720 1
114  39.65772390  022.45535567  39.65764963  022.45547281 1
120 Linear Feature 70
111  39.65671830  022.45803280 1
112  39.65662005  022.45814517  39.65655706  022.45823704 1
112  39.65645649  022.45804038  39.65647528  022.45790688 1
112  39.65665652  022.45796717  39.65671509  022.45801885 1
115  39.65675334  022.45802648
120 Linear Feature 69
111  39.65803588  022.45952998 1
112  39.65819063  022.45956619  39.65826467  022.45959777
111  39.65819063  022.45956619 1
111  39.65828899  022.45960639
112  39.65828899  022.45960639  39.65836856  022.45963940 1
116  39.65827683  022.45933939  39.65809117  022.45926331
120 Linear Feature 68
111  39.65696331  022.46297728 1
112  39.65680974  022.46290863  39.65674122  022.46283542 1
112  39.65660860  022.46304069  39.65663291  022.46322156 1
116  39.65678432  022.46310959  39.65680310  022.46306366
120 Linear Feature 67
111  39.65644736  022.46635625 1
112  39.65641761  022.46622683  39.65641982  022.46614070 1
112  39.65623636  022.46616798  39.65616674  022.46628856 1
114  39.65634356  022.46638616  39.65640766  022.46635315 1
120 Linear Feature 66
111  39.65757157  022.46792450 1
112  39.65764188  022.46808803  39.65765201  022.46818731 1
112  39.65783528  022.46821124  39.65792645  022.46813588 1
116  39.65779844  022.46790620  39.65769345  022.46786672
120 Linear Feature 65
111  39.65681895  022.47027211 1
112  39.65691091  022.47033618  39.65696709  022.47039240
111  39.65691091  022.47033618
112  39.65691091  022.47033618  39.65703063  022.47044863 1
116  39.65701682  022.47014239  39.65690446  022.47002875
120 Linear Feature 87
112  39.65694737  022.47292612  39.65691475  022.47283807 1
111  39.65685655  022.47282062 1
111  39.65654317  022.47275915
112  39.65654317  022.47275915  39.65648113  022.47274586 1
115  39.65647055  022.47258360
120 Linear Feature 86
111  39.65708807  022.47296350 1
115  39.65703946  022.47263205
120 Linear Feature 86
111  39.65704138  022.47297679 1
115  39.65699277  022.47264534
120 Linear Feature 85
111  39.65685655  022.47282062 1
112  39.65691986  022.47280318  39.65695696  022.47278573 1
112  39.65705481  022.47287877  39.65707144  022.47299590
111  39.65705481  022.47287877 1
115  39.65707911  022.47305903
120 Linear Feature 84
112  39.65654317  022.47275915  39.65647922  022.47275167 1
115  39.65644109  022.47286648
120 Linear Feature 51
111  39.65634779  022.47181291 51
112  39.65650623  022.47188368  39.65663266  022.47185804
111  39.65650623  022.47188368 51
111  39.65689342  022.47176195 1
112  39.65699173  022.47160261  39.65704905  022.47148589 1
112  39.65725946  022.47165821  39.65728874  022.47184447 1
112  39.65701748  022.47184986  39.65693639  022.47176268 1
115  39.65689342  022.47176195
120 Linear Feature 52
112  39.65650623  022.47188368  39.65639438  022.47194602 51
115  39.65639543  022.47207221
120 Linear Feature 51
111  39.65611124  022.46814766 51
112  39.65620071  022.46838861  39.65626647  022.46845959
111  39.65620071  022.46838861 51
111  39.65653951  022.46862764 1
112  39.65669458  022.46859404  39.65679721  022.46855668 1
