I
1050 Generated by WorldEditor 2.1.0r1

1    275 0 0 EPKS Baza Lotnicza
1302 city Kresiny
112  52.32644585  016.96612219  52.32646022  016.96619271
111  52.32644585  016.96612219
112  52.32644585  016.96612219  52.32644585  016.96618879
113  52.32639437  016.96617312
110 1 0.00 107.0000 New Taxiway 5
111  52.32718702  016.96654811
112  52.32718702  016.96654811  52.32715599  016.96664966
111  52.32717987  016.96678355
111  52.32724726  016.96706999
111  52.32727913  016.96709314
111  52.32730853  016.96722149
111  52.32729806  016.96728055
111  52.32735571  016.96753104
111  52.32730917  016.96759591
111  52.32717987  016.96764668
112  52.32717987  016.96764668  52.32706978  016.96769949
111  52.32701955  016.96791747
111  52.32598338  016.97111485
111  52.32559595  016.97075159
111  52.32554663  016.97064950
111  52.32548897  016.97085090
111  52.32553749  016.97082179
111  52.32595267  016.97120963
111  52.32485935  016.97458338
111  52.32505012  016.97474815
111  52.32510944  016.97456288
112  52.32500428  016.97459673  52.32494912  016.97454314
111  52.32496291  016.97446698
111  52.32597274  016.97134736
111  52.32604025  016.97130458
111  52.32614074  016.97137608
111  52.32617136  016.97128141
111  52.32612695  016.97124761
111  52.32606686  016.97117060
111  52.32605819  016.97108340
111  52.32708850  016.96790052
112  52.32708850  016.96790052  52.32715574  016.96771999
111  52.32726607  016.96771999
111  52.32731461  016.96774656
113  52.32741464  016.96748174
110 1 0.00 107.0000 New Taxiway 4
111  52.32679334  016.95025727
112  52.32662164  016.95036897  52.32654188  016.95044268
111  52.32662164  016.95036897
112  52.32662164  016.95036897  52.32652320  016.95043093
111  52.32647062  016.95029112
111  52.32646028  016.95024373
112  52.32643508  016.95025944  52.32641771  016.95021476
111  52.32641684  016.95027081
111  52.32643753  016.95041297
112  52.32643132  016.95056529  52.32639615  016.95060252
111  52.32643132  016.95056529
112  52.32643132  016.95056529  52.32635305  016.95066363
111  52.32627823  016.95083944
112  52.32614170  016.95086652  52.32606723  016.95078190
111  52.32614170  016.95086652
111  52.32599069  016.95068036
112  52.32596379  016.95069390  52.32600103  016.95074128
111  52.32595776  016.95074749
111  52.32610239  016.95093421
112  52.32610239  016.95093421  52.32617480  016.95102222
111  52.32613963  016.95116099
112  52.32594104  016.95165177  52.32588104  016.95179731
111  52.32575278  016.95215948
112  52.32577761  016.95217640  52.32580450  016.95212901
111  52.32580243  016.95220009
112  52.32601344  016.95164838  52.32607757  016.95148930
111  52.32619549  016.95121852
112  52.32632788  016.95119145  52.32641006  016.95125369
111  52.32632788  016.95119145
111  52.32653475  016.95143177
112  52.32653475  016.95143177  52.32658854  016.95150285
111  52.32659268  016.95169240
111  52.32659825  016.95170425
111  52.32651303  016.95475286
111  52.32650712  016.95496449
111  52.32629226  016.96265080
111  52.32629850  016.96267022
111  52.32632212  016.96258925
111  52.32633531  016.96210604
111  52.32661406  016.95214849
111  52.32662386  016.95153394
111  52.33050847  016.94982490
111  52.33058557  016.94979098
111  52.33057907  016.94974842
111  52.33055451  016.94976328
111  52.32687405  016.95138344
112  52.32661965  016.95113722  52.32656478  016.95093862
111  52.32661965  016.95113722
111  52.32660053  016.95104608
111  52.32654649  016.95067200
112  52.32656676  016.95056558  52.32658952  016.95052158
111  52.32656676  016.95056558
112  52.32656676  016.95056558  52.32661394  016.95047692
111  52.32677265  016.95037575
111  52.32914442  016.94933178
112  52.32914442  016.94933178  52.32943129  016.94918704
111  52.32963993  016.94899222
111  52.33060012  016.94807809
112  52.33086655  016.94789921  52.33098447  016.94784167
111  52.33086655  016.94789921
111  52.33142794  016.94766280
112  52.33142794  016.94766280  52.33165550  016.94757478
111  52.33194236  016.94775556
111  52.33218670  016.94795519
112  52.33221199  016.94821104  52.33216855  016.94837353
111  52.33221199  016.94821104
111  52.33204856  016.94870189
112  52.33201327  016.94901936  52.33202775  016.94919539
111  52.33201327  016.94901936
112  52.33201327  016.94901936  52.33201327  016.94908706
111  52.33196492  016.94914788
111  52.33189140  016.94918230
111  52.33189920  016.94922487
111  52.33349377  016.94853741
111  52.33355620  016.94847782
111  52.33355360  016.94845866
111  52.33213532  016.94907318
112  52.33207221  016.94898849  52.33206807  016.94893095
111  52.33207221  016.94898849
112  52.33207221  016.94898849  52.33206187  016.94885647
111  52.33210365  016.94873305
111  52.33226806  016.94823442
112  52.33226806  016.94823442  52.33231357  016.94810917
111  52.33242322  016.94814843
112  52.33286814  016.94818404  52.33310397  016.94806556
111  52.33286814  016.94818404
111  52.33462702  016.94741472
112  52.33535382  016.94678726  52.33555973  016.94645032
111  52.33535382  016.94678726
112  52.33535382  016.94678726  52.33553987  016.94671844
111  52.33550621  016.94701820
111  52.33547786  016.94710418
111  52.33536459  016.94744764
111  52.33530366  016.94763242
112  52.33488495  016.94796873  52.33463050  016.94791456
111  52.33488495  016.94796873
111  52.33465235  016.94791926
112  52.33445273  016.94798287  52.33435799  016.94804782
111  52.33417821  016.94813690
111  52.33417047  016.94819681
111  52.33462465  016.94819355
111  52.33466755  016.94817395
111  52.33455382  016.94807436
111  52.33455083  016.94803518
112  52.33460470  016.94800253  52.33467054  016.94800906
111  52.33460470  016.94800253
111  52.33488706  016.94805416
112  52.33488706  016.94805416  52.33523184  016.94808802
111  52.33536458  016.94766484
111  52.33561915  016.94691738
112  52.33561915  016.94691738  52.33563112  016.94688211
111  52.33561316  016.94683705
111  52.33562427  016.94680297
111  52.33593759  016.94584177
112  52.33608724  016.94544601  52.33612435  016.94533629
112  52.33606210  016.94542641  52.33603935  016.94546952
111  52.33604534  016.94538331
112  52.33460744  016.94732171  52.33356943  016.94794339
111  52.33460744  016.94732171
111  52.33288315  016.94807272
112  52.33288315  016.94807272  52.33265352  016.94817090
111  52.33245806  016.94806228
112  52.33240016  016.94783549  52.33243326  016.94770686
111  52.33240016  016.94783549
111  52.33252142  016.94746474
112  52.33249542  016.94744577  52.33247266  016.94749317
111  52.33247518  016.94743102
111  52.33234692  016.94779323
112  52.33234692  016.94779323  52.33229934  016.94792526
111  52.33221815  016.94786750
111  52.33196898  016.94766520
112  52.33142348  016.94755196  52.33114006  016.94765013
111  52.33142348  016.94755196
111  52.33082787  016.94781404
112  52.33082787  016.94781404  52.33069961  016.94787498
111  52.33055620  016.94799290
111  52.32959691  016.94890947
112  52.32912626  016.94923640  52.32886568  016.94936940
113  52.32912626  016.94923640
111  52.33558844  016.94678097
111  52.33555569  016.94672455
112  52.33555569  016.94652142  52.33559189  016.94643114
111  52.33555569  016.94652142
112  52.33555569  016.94652142  52.33566947  016.94636343
113  52.33582634  016.94607284
110 1 0.00 107.0000 New Taxiway 1
111  52.33522490  016.94810322
111  52.33521423  016.94805714
111  52.33478427  016.94828335
111  52.33478660  016.94831500
113  52.33480220  016.94831606
110 1 0.00 107.0000 New Taxiway 10
111  52.33550861  016.94815200
111  52.33551094  016.94821495
111  52.33551560  016.94829697
111  52.33566131  016.94907146
111  52.33567170  016.94908847
111  52.33569240  016.94907106
111  52.33554387  016.94827805
111  52.33554282  016.94813496
111  52.33697904  016.94370329
112  52.33804281  016.94206241  52.33883354  016.94140819
111  52.33804281  016.94206241
111  52.33806328  016.94208853
111  52.33817719  016.94218416
111  52.33818865  016.94215732
111  52.33807035  016.94205080
111  52.33807339  016.94203381
112  52.33807339  016.94203381  52.33906562  016.94125534
111  52.34008080  016.94203382
111  52.34232429  016.94370961
111  52.34238497  016.94379900
111  52.34246233  016.94385114
112  52.34246233  016.94385114  52.34279302  016.94420370
111  52.34270655  016.94480703
111  52.34275510  016.94482442
111  52.34276268  016.94448178
111  52.34262434  016.94390333
111  52.34247162  016.94381014
111  52.34238419  016.94371157
111  52.34009142  016.94199397
112  52.34009142  016.94199397  52.33794262  016.94062277
113  52.33695171  016.94367878
110 1 0.00 107.0000 New Taxiway 1
111  52.34471071  016.94646070
112  52.34471071  016.94646070  52.34486271  016.94567257
111  52.34447564  016.94527615
111  52.34420949  016.94506469
111  52.34377918  016.94474352
111  52.34339452  016.94455431
112  52.34283929  016.94503333  52.34261829  016.94557823
111  52.34283929  016.94503333
111  52.34280852  016.94518444
111  52.34277915  016.94522794
111  52.34234973  016.94716026
111  52.34216089  016.94787457
111  52.34152953  016.94984347
111  52.34138576  016.95029181
111  52.34112721  016.95109809
111  52.34100528  016.95154183
111  52.34096076  016.95167731
112  52.34096076  016.95167731  52.34085865  016.95216495
112  52.34152586  016.95297540  52.34201263  016.95298456
111  52.34152586  016.95297540
111  52.34162657  016.95298456
111  52.34288965  016.95273044
112  52.34288965  016.95273044  52.34326451  016.95262970
111  52.34336243  016.95208023
111  52.34347630  016.95160444
111  52.34368281  016.95075557
113  52.34379519  016.95028600
111  52.34225910  016.94799737
112  52.34236661  016.94792208  52.34243235  016.94794484
111  52.34236661  016.94792208
111  52.34246755  016.94795546
112  52.34246755  016.94795546  52.34254466  016.94796994
111  52.34258810  016.94784790
111  52.34262168  016.94770328
111  52.34259250  016.94769536
111  52.34257030  016.94778044
112  52.34244591  016.94787927  52.34236501  016.94784202
111  52.34244591  016.94787927
112  52.34244591  016.94787927  52.34233214  016.94780892
111  52.34236550  016.94765425
111  52.34246079  016.94721318
112  52.34261501  016.94715742  52.34270729  016.94722777
111  52.34261501  016.94715742
112  52.34261501  016.94715742  52.34266937  016.94720501
111  52.34265912  016.94733453
111  52.34265421  016.94741932
111  52.34268077  016.94743335
111  52.34269330  016.94731629
112  52.34265025  016.94712532  52.34259084  016.94706118
111  52.34265025  016.94712532
111  52.34259590  016.94706265
112  52.34259590  016.94706265  52.34253396  016.94698817
111  52.34253508  016.94687090
111  52.34285428  016.94540036
111  52.34288904  016.94528311
112  52.34342312  016.94473135  52.34386091  016.94475894
111  52.34342312  016.94473135
111  52.34364765  016.94485768
111  52.34377088  016.94493724
111  52.34384450  016.94501959
111  52.34402626  016.94516083
111  52.34404736  016.94516300
112  52.34405953  016.94523864  52.34404815  016.94528623
111  52.34405953  016.94523864
111  52.34394681  016.94565863
111  52.34389386  016.94571709
111  52.34386175  016.94582454
111  52.34380160  016.94585138
111  52.34378592  016.94591458
111  52.34391330  016.94601038
111  52.34392958  016.94594779
111  52.34391573  016.94585042
111  52.34408675  016.94522408
112  52.34408675  016.94522408  52.34410192  016.94518684
111  52.34413030  016.94520527
111  52.34420417  016.94526035
111  52.34443754  016.94546588
112  52.34460029  016.94633320  52.34449952  016.94687261
111  52.34460029  016.94633320
111  52.34457074  016.94645828
111  52.34456143  016.94647252
111  52.34453193  016.94659740
111  52.34453182  016.94662304
111  52.34447785  016.94684033
112  52.34436703  016.94691785  52.34429241  016.94690061
111  52.34436703  016.94691785
111  52.34430155  016.94689187
111  52.34428759  016.94691676
111  52.34416525  016.94683331
111  52.34403630  016.94738938
111  52.34405310  016.94741657
111  52.34413963  016.94747825
111  52.34414555  016.94751901
111  52.34422089  016.94757317
112  52.34422089  016.94757317  52.34430078  016.94764501
111  52.34427682  016.94778806
111  52.34410315  016.94850860
112  52.34400322  016.94857745  52.34394886  016.94855883
111  52.34400322  016.94857745
111  52.34393206  016.94856037
112  52.34393206  016.94856037  52.34386000  016.94853761
111  52.34381367  016.94865477
111  52.34376728  016.94882564
111  52.34379055  016.94883942
111  52.34383150  016.94868626
112  52.34394546  016.94862012  52.34401878  016.94863460
111  52.34394546  016.94862012
112  52.34394546  016.94862012  52.34404785  016.94868426
111  52.34403173  016.94880495
111  52.34387694  016.94944717
112  52.34373907  016.94948226  52.34366196  016.94940778
111  52.34367788  016.94929002
111  52.34371552  016.94912282
111  52.34369138  016.94910864
111  52.34364924  016.94930693
112  52.34370646  016.94951049  52.34376208  016.94957050
111  52.34370646  016.94951049
111  52.34377433  016.94958926
112  52.34377433  016.94958926  52.34382615  016.94964512
111  52.34380093  016.94976252
111  52.34341988  016.95134349
111  52.34336824  016.95136469
111  52.34309205  016.95117940
111  52.34304638  016.95109309
111  52.34299664  016.95105972
111  52.34297590  016.95098297
111  52.34294688  016.95096524
111  52.34289898  016.95116380
111  52.34293506  016.95118489
111  52.34299017  016.95114941
111  52.34335985  016.95139801
111  52.34339004  016.95146728
111  52.34325562  016.95202497
112  52.34304600  016.95225774  52.34288904  016.95230257
111  52.34304600  016.95225774
111  52.34234085  016.95239014
111  52.34231063  016.95235256
111  52.34217779  016.95236175
111  52.34206122  016.95237917
111  52.34188225  016.95241658
112  52.34179590  016.95239350  52.34175017  016.95236562
111  52.34179590  016.95239350
111  52.34123432  016.95190689
111  52.34116176  016.95183395
111  52.34111262  016.95175852
112  52.34111262  016.95175852  52.34107786  016.95170851
111  52.34109258  016.95160947
111  52.34128368  016.95101772
111  52.34133886  016.95091372
111  52.34141840  016.95064473
111  52.34143198  016.95055853
112  52.34149116  016.95054067  52.34153035  016.95056756
111  52.34149116  016.95054067
111  52.34173818  016.95076067
111  52.34177415  016.95086938
111  52.34182336  016.95091839
111  52.34183404  016.95102698
111  52.34187480  016.95106088
111  52.34194534  016.95084347
111  52.34190142  016.95080810
111  52.34185716  016.95081971
111  52.34148929  016.95050086
112  52.34148929  016.95050086  52.34146528  016.95047396
113  52.34147222  016.95042357
111  52.34160588  016.95291739
112  52.34160588  016.95291739  52.34117994  016.95300677
112  52.34098153  016.95171374  52.34107436  016.95105232
111  52.34098153  016.95171374
111  52.34100337  016.95169288
111  52.34112897  016.95186568
111  52.34188075  016.95252114
111  52.34192079  016.95253008
111  52.34209736  016.95250624
112  52.34221204  016.95265521  52.34223024  016.95278928
111  52.34221204  016.95265521
111  52.34222478  016.95281312
113  52.34165139  016.95293527
111  52.34215561  016.94801042
111  52.34237586  016.94718512
111  52.34279089  016.94529319
111  52.34283093  016.94521870
111  52.34284732  016.94511740
112  52.34338430  016.94459599  52.34374654  016.94462877
111  52.34338430  016.94459599
111  52.34347901  016.94466651
111  52.34347531  016.94469134
112  52.34287826  016.94516507  52.34267257  016.94581756
111  52.34287826  016.94516507
111  52.34231944  016.94771842
111  52.34119497  016.95117996
111  52.34118176  016.95118639
111  52.34116902  016.95113872
111  52.34116538  016.95106722
111  52.34140169  016.95033774
111  52.34147537  016.95030055
111  52.34158896  016.94996073
113  52.34156224  016.94984211
111  52.34417588  016.94507954
111  52.34419990  016.94517886
111  52.34418700  016.94519104
111  52.34372323  016.94485320
111  52.34372839  016.94483125
113  52.34378907  016.94479815
112  52.34469542  016.94641621  52.34456775  016.94708661
111  52.34469542  016.94641621
111  52.34467646  016.94645346
112  52.34464991  016.94634172  52.34466003  016.94626517
111  52.34464991  016.94634172
112  52.34464991  016.94634172  52.34475104  016.94575409
111  52.34444260  016.94539199
111  52.34443306  016.94537512
111  52.34443881  016.94535681
113  52.34448305  016.94533198
111  52.34378022  016.95023787
111  52.34372713  016.95027512
111  52.34370873  016.95025997
111  52.34458165  016.94662934
112  52.34466382  016.94654036  52.34472196  016.94652795
113  52.34466382  016.94654036
111  52.34346294  016.95154761
111  52.34340605  016.95159107
111  52.34339246  016.95158840
111  52.34361618  016.95067674
111  52.34362600  016.95068481
113  52.34365128  016.95077378
112  52.34289283  016.95268146  52.34256417  016.95277457
111  52.34289283  016.95268146
111  52.34225321  016.95280974
111  52.34223677  016.95264214
112  52.34223677  016.95264214  52.34223930  016.95246628
111  52.34233411  016.95243524
111  52.34306096  016.95230283
112  52.34306096  016.95230283  52.34323287  016.95226765
111  52.34328217  016.95204212
111  52.34329978  016.95200275
111  52.34330872  016.95201523
113  52.34333526  016.95209385
110 1 0.00 107.0000 New Taxiway 5
112  52.34085475  016.95156361  52.34094169  016.95164652
111  52.34085475  016.95156361
111  52.34087740  016.95149329
112  52.34087740  016.95149329  52.34081923  016.95141286
111  52.34085154  016.95129101
111  52.34147945  016.94935784
111  52.34168298  016.94871165
111  52.34206862  016.94742224
112  52.34206862  016.94742224  52.34213304  016.94705251
112  52.34174193  016.94724400  52.34165417  016.94756968
111  52.34174193  016.94724400
111  52.34169549  016.94744845
111  52.34172432  016.94745893
111  52.34177396  016.94727545
112  52.34177396  016.94727545  52.34190208  016.94699004
112  52.34201898  016.94740651  52.34196133  016.94763193
111  52.34201898  016.94740651
111  52.34174834  016.94834225
112  52.34166346  016.94832653  52.34162183  016.94822692
111  52.34166346  016.94832653
111  52.34162023  016.94822168
112  52.34162023  016.94822168  52.34158179  016.94812732
111  52.34160421  016.94803820
111  52.34165225  016.94779706
111  52.34162343  016.94776822
111  52.34155937  016.94808538
112  52.34157539  016.94826362  52.34160581  016.94835274
111  52.34157539  016.94826362
111  52.34164425  016.94844710
112  52.34164425  016.94844710  52.34169069  016.94857554
111  52.34165866  016.94869873
111  52.34142174  016.94943420
111  52.34136111  016.94953042
111  52.34127807  016.94978724
111  52.34126760  016.94985273
112  52.34122320  016.94986902  52.34120540  016.94985446
111  52.34122320  016.94986902
111  52.34098439  016.94965928
111  52.34093921  016.94955638
111  52.34088533  016.94950692
111  52.34087039  016.94940420
111  52.34083209  016.94936889
111  52.34076784  016.94958397
111  52.34081034  016.94961606
111  52.34085703  016.94957991
111  52.34122235  016.94990772
112  52.34122235  016.94990772  52.34124793  016.94993503
111  52.34123898  016.94999544
111  52.34103090  016.95063835
111  52.34096044  016.95078251
113  52.34080030  016.95128052
110 1 0.00 107.0000 New Taxiway 1
111  52.33930304  016.95701981
112  52.33918277  016.95710018  52.33909457  016.95706339
111  52.33918277  016.95710018
111  52.33910072  016.95703357
112  52.33910072  016.95703357  52.33903493  016.95696516
111  52.33905858  016.95684209
111  52.33976226  016.95464042
112  52.33976226  016.95464042  52.33986676  016.95418405
112  52.33947864  016.95461706  52.33953198  016.95509203
111  52.33947864  016.95461706
111  52.33955863  016.95506350
112  52.33955863  016.95506350  52.33956824  016.95512955
111  52.33955671  016.95516415
111  52.33935677  016.95579290
111  52.33931723  016.95586218
111  52.33922858  016.95614336
111  52.33922396  016.95617142
112  52.33918866  016.95619637  52.33917198  016.95619030
111  52.33918866  016.95619637
111  52.33892766  016.95596169
111  52.33889130  016.95586995
111  52.33884113  016.95582475
111  52.33882092  016.95571261
111  52.33878976  016.95568579
111  52.33872336  016.95591101
111  52.33875220  016.95593474
111  52.33881970  016.95590398
111  52.33917959  016.95622756
112  52.33917959  016.95622756  52.33920369  016.95625183
111  52.33919968  016.95629148
111  52.33901002  016.95688338
112  52.33908589  016.95716763  52.33920085  016.95726609
111  52.33908589  016.95716763
111  52.33912625  016.95719908
112  52.33912625  016.95719908  52.33926076  016.95728086
111  52.33929714  016.95718336
111  52.33933180  016.95710473
111  52.33942219  016.95682166
111  52.33945443  016.95665278
111  52.34001361  016.95492723
111  52.34007150  016.95483523
111  52.34015531  016.95457810
111  52.34017218  016.95443789
111  52.34032923  016.95395324
112  52.34032923  016.95395324  52.34045889  016.95360814
111  52.34066553  016.95354122
111  52.34129931  016.95341125
112  52.34133936  016.95348111  52.34134603  016.95354227
111  52.34133936  016.95348111
111  52.34137217  016.95394385
111  52.34135288  016.95402462
111  52.34134870  016.95411892
111  52.34135538  016.95413872
111  52.34130789  016.95421542
111  52.34131779  016.95428920
111  52.34146279  016.95425946
111  52.34145700  016.95418933
111  52.34140730  016.95411961
111  52.34136193  016.95347962
112  52.34136193  016.95347962  52.34136193  016.95341846
111  52.34139539  016.95339152
111  52.34218569  016.95322896
112  52.34226614  016.95334585  52.34227815  016.95346817
111  52.34226614  016.95334585
111  52.34232219  016.95409070
111  52.34234230  016.95408038
111  52.34228759  016.95334426
112  52.34228759  016.95334426  52.34228625  016.95321976
111  52.34235624  016.95319388
111  52.34306103  016.95304798
112  52.34311638  016.95301778  52.34314307  016.95299375
111  52.34311638  016.95301778
111  52.34339337  016.95298648
111  52.34343768  016.95296594
112  52.34351006  016.95294447  52.34356611  016.95296413
111  52.34351006  016.95294447
112  52.34351006  016.95294447  52.34361682  016.95298161
111  52.34368376  016.95280093
111  52.34371312  016.95268324
111  52.34369069  016.95267160
111  52.34366258  016.95278860
112  52.34351507  016.95288255  52.34342032  016.95284541
111  52.34348073  016.95252712
111  52.34357170  016.95218064
112  52.34370603  016.95208468  52.34379811  016.95215240
111  52.34377858  016.95230732
111  52.34376524  016.95237067
111  52.34378786  016.95238915
111  52.34380121  016.95232581
112  52.34380121  016.95232581  52.34384258  016.95215542
111  52.34376306  016.95206468
111  52.34369409  016.95198452
112  52.34369409  016.95198452  52.34364872  016.95193865
111  52.34366014  016.95178504
111  52.34433049  016.94903094
111  52.34437712  016.94893043
111  52.34445170  016.94859487
111  52.34449487  016.94858009
111  52.34475092  016.94873783
111  52.34480937  016.94884094
111  52.34486120  016.94887239
111  52.34488297  016.94895681
111  52.34491794  016.94897602
111  52.34496429  016.94876814
111  52.34493126  016.94875048
111  52.34487250  016.94878040
111  52.34450018  016.94855103
111  52.34446051  016.94847437
111  52.34482176  016.94698011
111  52.34492893  016.94653682
111  52.34523333  016.94561580
112  52.34523333  016.94561580  52.34524133  016.94558740
111  52.34525959  016.94559547
111  52.34534936  016.94566985
111  52.34553086  016.94511063
111  52.34522993  016.94485367
111  52.34504843  016.94541289
111  52.34515602  016.94550943
112  52.34517337  016.94559315  52.34516003  016.94564121
111  52.34517337  016.94559315
111  52.34511803  016.94579798
112  52.34494046  016.94572149  52.34489349  016.94553693
111  52.34494046  016.94572149
112  52.34494046  016.94572149  52.34480674  016.94508693
111  52.34452768  016.94490238
111  52.34438913  016.94480002
111  52.34384549  016.94439837
111  52.34374028  016.94427446
111  52.34368207  016.94423464
111  52.34361129  016.94420048
111  52.34359242  016.94412066
111  52.34370507  016.94370136
111  52.34376446  016.94363841
111  52.34379128  016.94354395
111  52.34385613  016.94350931
111  52.34386934  016.94346241
111  52.34373249  016.94335594
111  52.34371593  016.94340836
111  52.34374146  016.94350697
111  52.34356741  016.94412417
111  52.34352192  016.94415930
111  52.34260674  016.94348314
112  52.34254909  016.94326422  52.34257676  016.94313212
111  52.34254909  016.94326422
111  52.34263903  016.94288300
112  52.34263903  016.94288300  52.34269380  016.94257318
112  52.34232540  016.94281129  52.34225161  016.94321138
111  52.34232540  016.94281129
112  52.34232540  016.94281129  52.34226268  016.94335179
111  52.34259475  016.94352768
111  52.34437416  016.94484551
111  52.34451615  016.94495146
112  52.34491740  016.94641224  52.34477212  016.94739365
111  52.34491740  016.94641224
112  52.34491740  016.94641224  52.34488126  016.94656131
111  52.34480557  016.94654102
111  52.34478779  016.94661258
112  52.34482516  016.94683122  52.34479580  016.94697757
111  52.34482516  016.94683122
111  52.34479400  016.94696052
111  52.34350379  016.95231566
112  52.34350379  016.95231566  52.34335851  016.95285542
111  52.34303105  016.95299885
111  52.34235159  016.95314135
112  52.34227673  016.95302957  52.34226605  016.95295312
111  52.34227673  016.95302957
111  52.34223078  016.95303905
112  52.34223078  016.95303905  52.34223612  016.95313953
111  52.34218179  016.95317696
111  52.34065583  016.95349700
112  52.34030203  016.95394415  52.34017409  016.95431587
113  52.34030203  016.95394415
111  52.34253477  016.94307772
112  52.34253477  016.94307772  52.34250595  016.94320354
111  52.34244029  016.94319830
112  52.34238104  016.94283920  52.34239225  016.94251417
111  52.34238104  016.94283920
112  52.34238104  016.94283920  52.34245951  016.94253251
112  52.34258602  016.94286541  52.34256360  016.94300957
113  52.34258602  016.94286541
111  52.33966496  016.95475252
112  52.33966496  016.95475252  52.33964628  016.95480931
112  52.33956488  016.95473941  52.33954619  016.95465204
111  52.33956488  016.95473941
111  52.33953151  016.95455157
112  52.33953151  016.95455157  52.33952617  016.95428073
112  52.33971834  016.95456686  52.33969032  016.95477873
113  52.33971834  016.95456686
130 Airport Boundary
111  52.31686132  016.98900309
111  52.31695055  016.98906978
111  52.31697828  016.98923287
111  52.31727819  016.99978756
111  52.31779286  016.99996314
111  52.32221870  017.00316258
111  52.32672186  016.99901381
111  52.33040267  016.98926551
111  52.33035651  016.98902452
111  52.33809253  016.97475162
111  52.34398027  016.95387886
111  52.34637112  016.94489515
111  52.34117303  016.93996905
111  52.34159263  016.93877323
111  52.34049821  016.93821424
111  52.34023895  016.93901873
111  52.33413142  016.93331207
111  52.33251196  016.93272058
111  52.32951251  016.93899925
111  52.32720365  016.94147764
111  52.32504721  016.94497937
111  52.32506068  016.94504786
111  52.32494927  016.94513671
111  52.32481456  016.94535311
111  52.32309089  016.94676629
111  52.32304107  016.94684117
111  52.32302728  016.94700080
111  52.32479484  016.94914720
111  52.32098182  016.96060379
111  52.31927282  016.97034930
111  52.31933168  016.97062974
111  52.31954787  016.97082872
111  52.31896295  016.97289967
111  52.31841844  016.97566218
111  52.31832649  016.97561696
111  52.31749983  016.98038111
111  52.31287779  016.97745731
111  52.31179341  016.98164356
111  52.31251779  016.98283894
111  52.31261332  016.98356448
111  52.31121029  016.98557076
111  52.31322509  016.98840559
111  52.31384136  016.98854339
111  52.31391087  016.99010861
111  52.31482440  016.99002247
113  52.31474230  016.98855774
120 Linear Feature 42
111  52.33143275  016.94965666 5
115  52.33139970  016.94946193
120 Linear Feature 35
111  52.32797426  016.98535441 6
115  52.32804201  016.98529131
120 Linear Feature 26
111  52.32516841  016.98150930 5
115  52.32522903  016.98133090
120 Linear Feature 25
111  52.32599586  016.97588766 5
115  52.32606304  016.97569705
120 Linear Feature 24
111  52.32809879  016.96917644 5
115  52.32816120  016.96898641
120 Linear Feature 23
111  52.32753442  016.96740259 5
115  52.32741464  016.96748174
120 Linear Feature 22
111  52.32674470  016.95215551 5
115  52.32660706  016.95214956
120 Linear Feature 21
111  52.32645987  016.96211767 5
115  52.32633531  016.96210604
120 Linear Feature 20
111  52.32650453  016.96374878 5
115  52.32662276  016.96367158
120 Linear Feature 19
111  52.32696223  016.96284266 5
115  52.32695026  016.96262670
120 Linear Feature 18
111  52.32951628  016.96233400 5
115  52.32952454  016.96255294
120 Linear Feature 17
111  52.33284167  016.95511175 5
115  52.33295365  016.95499450
120 Linear Feature 16
111  52.33241491  016.95362708 5
115  52.33229900  016.95374254
120 Linear Feature 15
111  52.33050847  016.94982490 5
115  52.33054545  016.95004003
120 Linear Feature 14
111  52.33109349  016.95065632 5
115  52.33120051  016.95054142
120 Linear Feature 13
111  52.33493950  016.94847241 5
115  52.33488170  016.94865688
120 Linear Feature 12
111  52.33560763  016.94927946 5
115  52.33567170  016.94908847
120 Linear Feature 11
111  52.33785517  016.95115637 6
115  52.33790948  016.95100208
120 Linear Feature 10
111  52.33765740  016.95108480 4
115  52.33773052  016.95085185
120 Linear Feature 9
111  52.32942605  016.98104733 6
115  52.32945763  016.98093601
120 Linear Feature 8
111  52.32591098  016.98176955 6
115  52.32579233  016.98212541
120 Linear Feature 7
111  52.32609157  016.98179309 4
115  52.32596497  016.98217659
120 Linear Feature 6
111  52.32742441  016.97687068 6
115  52.32735809  016.97707108
120 Linear Feature 5
111  52.32762726  016.97704556 4
115  52.32756472  016.97724943
120 Linear Feature 4
111  52.32978596  016.97038088 4
115  52.32971942  016.97057547
120 Linear Feature 3
111  52.33407213  016.95748245 4
115  52.33385426  016.95770625
120 Linear Feature 2
111  52.33646615  016.94977150 4
115  52.33640407  016.94996251
120 Linear Feature 1
111  52.33643260  016.94975099 6
115  52.33637220  016.94993518
120 parralel
112  52.32527067  016.98195634  52.32521560  016.98208296 1
111  52.32512363  016.98201990 1
111  52.32496720  016.98188512 1
111  52.32493722  016.98185929 1
111  52.32477889  016.98172288 1
111  52.32475097  016.98169882 1
111  52.32460003  016.98156877 1
111  52.32457211  016.98154471 1
111  52.32441790  016.98141185 1
111  52.32439219  016.98138970 1
111  52.32423130  016.98125108 1
111  52.32419635  016.98122097 1
111  52.32400444  016.98105562
112  52.32400444  016.98105562  52.32389729  016.98095579 1
111  52.32395682  016.98073420 1
111  52.32419870  016.97998755 1
111  52.32445147  016.97920731 1
111  52.32453762  016.97894136 1
111  52.32532618  016.97650723 1
111  52.32542974  016.97618756 1
111  52.32555641  016.97579654 1
111  52.32573258  016.97525274 1
111  52.32576240  016.97516070 1
