I
1050 Generated by WorldEditor 2.0.0r4

1    645 1 0 KPWK Chicago Executive
120 Linear Feature 136
111  42.11168502 -087.89537978 55
115  42.11176422 -087.89557553
120 Linear Feature 132
111  42.11159626 -087.89357007 55
115  42.11178777 -087.89394845
120 Linear Feature 154
111  42.11058207 -087.89258776 55
115  42.11078945 -087.89312153
120 Linear Feature 156
111  42.11017651 -087.89245181 54 104
115  42.11023708 -087.89261362
120 Linear Feature 155
111  42.11123605 -087.89519059 54 104
111  42.11129093 -087.89522449 54 104
115  42.11136700 -087.89542148
120 Linear Feature 10
111  42.11081396 -087.89953167 54 104
115  42.11095418 -087.89960560
120 Linear Feature 9
111  42.11108244 -087.89972828 54 104
115  42.11118959 -087.89964833
120 Linear Feature 8
111  42.11199198 -087.89967728 54 104
115  42.11204185 -087.89950610
120 Linear Feature 7
111  42.11077256 -087.89693829 54 104
115  42.11067843 -087.89688231
120 Linear Feature 37
111  42.11125148 -087.90266820 55
115  42.11106463 -087.90266646
120 Linear Feature 36
111  42.11081320 -087.90659733 54
115  42.11081856 -087.90677779
120 Linear Feature 35
111  42.11122796 -087.90547898 54 104
111  42.11122836 -087.90557373 54 104
115  42.11122876 -087.90566951
120 Linear Feature 34
111  42.11242955 -087.90287874 54 104
111  42.11238722 -087.90302159 54 104
115  42.11234856 -087.90305277
120 Linear Feature 33
111  42.11043131 -087.90135356 54 104
115  42.11030256 -087.90128535
120 Linear Feature 32
111  42.11150093 -087.90193534 54 104
115  42.11138551 -087.90185764
120 Linear Feature 31
111  42.11154044 -087.90260539 54 104
115  42.11159266 -087.90243166
120 Linear Feature 30
111  42.11103328 -087.90408378 54 104
115  42.11103328 -087.90383673
120 Linear Feature 29
111  42.11074900 -087.90449134 54 104
111  42.11080703 -087.90449598 54 104
115  42.11083186 -087.90449797
120 Linear Feature 28
111  42.11016435 -087.90623127 54 104
115  42.11020662 -087.90611832
120 Linear Feature 45
111  42.11488862 -087.90417000 54 104
115  42.11483960 -087.90434089
120 Linear Feature 44
111  42.11468491 -087.90635337 54 104
115  42.11465223 -087.90624346
120 Linear Feature 43
111  42.11499832 -087.90723607 54 104
115  42.11499718 -087.90706892
120 Linear Feature 42
111  42.11327301 -087.90351536 54 104
115  42.11332072 -087.90334783
120 Linear Feature 47
111  42.11260906 -087.90372770 52
115  42.11268999 -087.90367048
120 Linear Feature 49
111  42.11361374 -087.90687306 55
111  42.11355007 -087.90671236 55
115  42.11350581 -087.90660068
120 Linear Feature 60
111  42.11239150 -087.90558625 55
111  42.11239150 -087.90552092 55
115  42.11239150 -087.90547119
120 Linear Feature 59
111  42.11269226 -087.90574942 55
111  42.11260265 -087.90575087 55
115  42.11250935 -087.90575237
120 Linear Feature 80
111  42.11679818 -087.90629789 55
115  42.11649591 -087.90629522
120 Linear Feature 79
111  42.11526915 -087.90585765 54
115  42.11531352 -087.90600720
120 Linear Feature 78
111  42.11638271 -087.90448907 54
115  42.11625747 -087.90442408
120 Linear Feature 94
111  42.11937021 -087.90607025 54 104
115  42.11924945 -087.90600538
120 Linear Feature 93
111  42.11862728 -087.90654618 55
115  42.11798559 -087.90620716
120 Linear Feature 103
111  42.12083487 -087.90770548 55
115  42.12066710 -087.90761602
120 Linear Feature 104
111  42.11917408 -087.90683392 55
115  42.11899547 -087.90674094
120 Linear Feature 123
111  42.11414509 -087.90200166 54
115  42.11399428 -087.90251606
120 Linear Feature 122
111  42.11211336 -087.90225277 54
115  42.11200401 -087.90217627
120 Linear Feature 24
111  42.11080703 -087.90449598 51
111  42.11074998 -087.90534330 51
111  42.11074822 -087.90536945
112  42.11074822 -087.90536945  42.11074486 -087.90543384 51
115  42.11074300 -087.90555256
120 Linear Feature 85
111  42.11279807 -087.90062460 51
111  42.11252277 -087.89993514 51
112  42.11241854 -087.89980658  42.11235447 -087.89977036
111  42.11241854 -087.89980658 51
111  42.11132542 -087.89922863 51
111  42.11123950 -087.89918320 51
111  42.11093710 -087.89902332
112  42.11093710 -087.89902332  42.11088229 -087.89899434 51
116  42.11083091 -087.89891042  42.11081963 -087.89888652
120 Linear Feature 86
112  42.11397444 -087.90168497  42.11400475 -087.90191621 51
112  42.11370349 -087.90204724  42.11354819 -087.90199404
111  42.11370349 -087.90204724 51
115  42.11312778 -087.90174555
120 Linear Feature 74
111  42.11491853 -087.90268400 51
111  42.11428759 -087.90234967 51
112  42.11420128 -087.90225873  42.11417717 -087.90220115
111  42.11420128 -087.90225873 51
111  42.11397444 -087.90168497 51
111  42.11368672 -087.90095722 51
111  42.11351511 -087.90052316 51
111  42.11349796 -087.90047979 51
111  42.11342312 -087.90029049 51
111  42.11324680 -087.89984451 51
111  42.11305215 -087.89935217 51
111  42.11297720 -087.89916261 51
111  42.11277675 -087.89865559 51
111  42.11274826 -087.89858353 51
111  42.11267888 -087.89840805 51
111  42.11264432 -087.89832064 51
111  42.11233106 -087.89752830 51
111  42.11225023 -087.89732385 51
111  42.11208801 -087.89691354 51
111  42.11200737 -087.89670956 51
111  42.11184960 -087.89631051 51
111  42.11176816 -087.89610453 51
111  42.11160395 -087.89568917 51
111  42.11152956 -087.89550102 51
111  42.11143932 -087.89527276 51
111  42.11138015 -087.89512310 51
111  42.11131960 -087.89496996 51
111  42.11117421 -087.89460222 51
111  42.11060944 -087.89317370 51
111  42.11045965 -087.89279484 51
111  42.11039949 -087.89264267
112  42.11039949 -087.89264267  42.11034691 -087.89253034 51
112  42.11014073 -087.89254349  42.11005641 -087.89259564
111  42.11014073 -087.89254349 51
111  42.10989768 -087.89272067
112  42.10989768 -087.89272067  42.10982821 -087.89277562 51
112  42.10981666 -087.89302490  42.10983675 -087.89313633
111  42.10981666 -087.89302490 51
115  42.11007707 -087.89367903
120 Linear Feature 127
112  42.11170207 -087.89422193  42.11167719 -087.89420258 51
116  42.11165938 -087.89411788  42.11166082 -087.89407144
120 Linear Feature 77
111  42.11186567 -087.89349785 51
111  42.11171979 -087.89393631 51
111  42.11165938 -087.89411788 51
111  42.11161486 -087.89425168 51
111  42.11156070 -087.89441449 51
111  42.11151888 -087.89454018 51
111  42.11150401 -087.89458486 51
111  42.11145070 -087.89474508 51
111  42.11141754 -087.89484477 51
111  42.11137600 -087.89496960 51
111  42.11132426 -087.89512512 51
111  42.11127731 -087.89526624 51
111  42.11107700 -087.89586828
112  42.11107700 -087.89586828  42.11104145 -087.89600424 51
112  42.11109128 -087.89623897  42.11114502 -087.89638607
111  42.11109128 -087.89623897 51
115  42.11134692 -087.89688946
120 Linear Feature 99
112  42.11518414 -087.89583233  42.11522382 -087.89576278 51
116  42.11545339 -087.89571840  42.11557442 -087.89578526
120 Linear Feature 98
112  42.11436272 -087.89502111  42.11439243 -087.89500389 51
112  42.11447454 -087.89502850  42.11450484 -087.89504785
111  42.11447454 -087.89502850 51
111  42.11457695 -087.89509894 51
111  42.11484559 -087.89528368 51
111  42.11511631 -087.89546987 51
111  42.11513961 -087.89548578
112  42.11513961 -087.89548578  42.11516372 -087.89550249 51
112  42.11527157 -087.89559811  42.11530028 -087.89561668
111  42.11527157 -087.89559811 51
111  42.11545339 -087.89571840 51
115  42.11546335 -087.89572498
120 Linear Feature 130
112  42.11193508 -087.89393703  42.11177735 -087.89377255 51
115  42.11170841 -087.89356739
120 Linear Feature 129
112  42.11415739 -087.89524204  42.11410859 -087.89528074 51
111  42.11402897 -087.89524904 51
111  42.11193508 -087.89393703 51
111  42.11184698 -087.89388184 51
116  42.11171979 -087.89393631  42.11167813 -087.89402992
120 Linear Feature 76
111  42.11487339 -087.89447166 51
111  42.11436272 -087.89502111 51
111  42.11415739 -087.89524204 51
111  42.11404376 -087.89536430 51
111  42.11387549 -087.89554536 51
111  42.11378845 -087.89563901 51
111  42.11367176 -087.89576456 51
111  42.11344531 -087.89600821
112  42.11344531 -087.89600821  42.11340742 -087.89604304 51
111  42.11336379 -087.89601827 51
111  42.11147828 -087.89482938 51
116  42.11145070 -087.89474508  42.11145644 -087.89469710
120 Linear Feature 40
111  42.12194512 -087.90022995 1
115  42.12194511 -087.90013520
120 Linear Feature 40
111  42.12200463 -087.90051775 1
115  42.12200426 -087.90042326
120 Linear Feature 40
111  42.12194808 -087.90074390 1
115  42.12194809 -087.90064880
120 Linear Feature 40
111  42.12200761 -087.90103269 1
115  42.12200755 -087.90093721
120 Linear Feature 40
111  42.12194914 -087.90125596 1
115  42.12194908 -087.90115839
120 Linear Feature 40
111  42.12200860 -087.90153827 1
115  42.12200866 -087.90144926
120 Linear Feature 40
111  42.12195305 -087.90176768 1
115  42.12195305 -087.90167199
120 Linear Feature 40
111  42.12201059 -087.90205588 1
115  42.12201074 -087.90196101
120 Linear Feature 40
111  42.12195405 -087.90228161 1
115  42.12195404 -087.90218425
120 Linear Feature 40
111  42.12201257 -087.90257082 1
115  42.12201251 -087.90247493
120 Linear Feature 40
111  42.12195316 -087.90279299 1
115  42.12195305 -087.90269785
120 Linear Feature 40
111  42.12201257 -087.90308174 1
115  42.12201244 -087.90298629
120 Linear Feature 40
111  42.12205994 -087.90022934 1
115  42.12206108 -087.90013443
120 Linear Feature 40
111  42.12212060 -087.90051698 1
115  42.12211908 -087.90042302
120 Linear Feature 40
111  42.12206410 -087.90074327 1
115  42.12206406 -087.90064802
120 Linear Feature 40
111  42.12212358 -087.90103192 1
115  42.12212357 -087.90093697
120 Linear Feature 40
111  42.12206523 -087.90125534 1
115  42.12206505 -087.90115761
120 Linear Feature 40
111  42.12212457 -087.90153749 1
115  42.12212450 -087.90144902
120 Linear Feature 40
111  42.12206907 -087.90176706 1
115  42.12206902 -087.90167121
120 Linear Feature 40
111  42.12212656 -087.90205511 1
115  42.12212666 -087.90196076
120 Linear Feature 40
111  42.12207018 -087.90228099 1
115  42.12207001 -087.90218348
120 Linear Feature 40
111  42.12212854 -087.90257005 1
115  42.12212856 -087.90247468
120 Linear Feature 40
111  42.12206904 -087.90279237 1
115  42.12206902 -087.90269708
120 Linear Feature 40
111  42.12212854 -087.90308097 1
115  42.12212864 -087.90298605
120 Linear Feature 40
111  42.12217419 -087.90022873 1
115  42.12217418 -087.90013520
120 Linear Feature 40
111  42.12223370 -087.90051775 1
115  42.12223333 -087.90042278
120 Linear Feature 40
111  42.12217716 -087.90074267 1
115  42.12217715 -087.90064880
120 Linear Feature 40
111  42.12223668 -087.90103269 1
115  42.12223683 -087.90093673
120 Linear Feature 40
111  42.12217814 -087.90125473 1
115  42.12217815 -087.90115839
120 Linear Feature 40
111  42.12223767 -087.90153827 1
115  42.12223769 -087.90144878
120 Linear Feature 40
111  42.12218212 -087.90176646 1
115  42.12218211 -087.90167199
120 Linear Feature 40
111  42.12223965 -087.90205588 1
115  42.12223960 -087.90196053
120 Linear Feature 40
111  42.12218325 -087.90228038 1
115  42.12218311 -087.90218425
120 Linear Feature 40
111  42.12224164 -087.90257082 1
115  42.12224160 -087.90247445
120 Linear Feature 40
111  42.12218211 -087.90279177 1
115  42.12218211 -087.90269785
120 Linear Feature 40
111  42.12224164 -087.90308174 1
115  42.12224169 -087.90298581
120 Linear Feature 40
111  42.12228958 -087.90022811 1
115  42.12228957 -087.90013520
120 Linear Feature 40
111  42.12234910 -087.90051775 1
115  42.12234872 -087.90042254
120 Linear Feature 40
111  42.12229254 -087.90074205 1
115  42.12229255 -087.90064880
120 Linear Feature 40
111  42.12235207 -087.90103269 1
115  42.12235195 -087.90093649
120 Linear Feature 40
111  42.12229366 -087.90125411 1
115  42.12229354 -087.90115839
120 Linear Feature 40
111  42.12235306 -087.90153827 1
115  42.12235286 -087.90144854
120 Linear Feature 40
111  42.12229748 -087.90176584 1
115  42.12229751 -087.90167199
120 Linear Feature 40
111  42.12235505 -087.90205588 1
115  42.12235517 -087.90196028
120 Linear Feature 40
111  42.12229850 -087.90227977 1
115  42.12229850 -087.90218425
120 Linear Feature 40
111  42.12235703 -087.90257082 1
115  42.12235708 -087.90247420
120 Linear Feature 40
111  42.12229747 -087.90279115 1
115  42.12229751 -087.90269785
120 Linear Feature 40
111  42.12235703 -087.90308174 1
115  42.12235708 -087.90298556
120 Linear Feature 20
111  42.11267835 -087.90026284 51
111  42.11248775 -087.89977831 51
111  42.11240443 -087.89956652 51
115  42.11222944 -087.89912168
120 Linear Feature 21
112  42.11240443 -087.89956652  42.11238491 -087.89948603 51
112  42.11240223 -087.89935682  42.11241026 -087.89932741
111  42.11240223 -087.89935682 51
111  42.11248954 -087.89910378 51
111  42.11265670 -087.89865540 51
111  42.11267156 -087.89861556 51
111  42.11275167 -087.89840067 51
111  42.11278293 -087.89831683 51
111  42.11298369 -087.89777835 51
111  42.11306259 -087.89756673 51
111  42.11312610 -087.89739639 51
111  42.11320529 -087.89718398 51
111  42.11326670 -087.89701926 51
111  42.11334809 -087.89680097 51
111  42.11340749 -087.89664164 51
111  42.11348546 -087.89643252 51
111  42.11364888 -087.89599418 51
111  42.11375680 -087.89570471
112  42.11375680 -087.89570471  42.11377175 -087.89566530 51
115  42.11378845 -087.89563901
120 Linear Feature 22
112  42.11248954 -087.89910378  42.11240521 -087.89920942 51
112  42.11219693 -087.89904094  42.11214634 -087.89891925
111  42.11219693 -087.89904094 51
115  42.11192015 -087.89834020
120 Linear Feature 83
112  42.11303432 -087.90012820  42.11292056 -087.90010970 51
112  42.11277886 -087.90033360  42.11270680 -087.90051495
111  42.11277886 -087.90033360 51
115  42.11256096 -087.90091227
120 Linear Feature 19
111  42.12334477 -087.90684455 51
111  42.12338371 -087.90671064 51
111  42.12357871 -087.90603993
112  42.12357871 -087.90603993  42.12361592 -087.90584599 51
112  42.12342991 -087.90560523  42.12331747 -087.90554393
111  42.12342991 -087.90560523 51
111  42.12229624 -087.90500797 51
111  42.12197815 -087.90484039 51
111  42.12156366 -087.90462202 51
111  42.12125504 -087.90445942 51
111  42.12016776 -087.90388660 51
111  42.11977711 -087.90368079 51
111  42.11719175 -087.90231871 51
111  42.11671060 -087.90206328 51
111  42.11566696 -087.90151394 51
111  42.11533830 -087.90134095 51
111  42.11393041 -087.90059988 51
111  42.11370823 -087.90048293 51
111  42.11348283 -087.90036428 51
111  42.11333905 -087.90028861 51
111  42.11329288 -087.90026430 51
111  42.11303432 -087.90012820 51
111  42.11260908 -087.89990437
112  42.11260908 -087.89990437  42.11256543 -087.89988030 51
116  42.11248775 -087.89977831  42.11246195 -087.89973017
120 Linear Feature 23
111  42.12331625 -087.90683028 51
116  42.12338371 -087.90671064  42.12340299 -087.90665491
120 Linear Feature 27
112  42.12229624 -087.90500797  42.12224595 -087.90497361 51
112  42.12220070 -087.90467414  42.12224548 -087.90449767
111  42.12220070 -087.90467414 51
111  42.12249594 -087.90366904
112  42.12249594 -087.90366904  42.12252005 -087.90358544 51
112  42.12254072 -087.90340819  42.12254072 -087.90333296
111  42.12254072 -087.90340819 51
111  42.12254057 -087.90336899 51
111  42.12253923 -087.90302842 51
111  42.12253809 -087.90273584 51
111  42.12253606 -087.90221880 51
111  42.12253406 -087.90170871 51
111  42.12253207 -087.90120250 51
111  42.12253003 -087.90068082 51
111  42.12252809 -087.90018748
112  42.12252809 -087.90018748  42.12252371 -087.90013373 51
112  42.12243279 -087.90006674  42.12236913 -087.90006339
111  42.12243279 -087.90006674 51
111  42.12177889 -087.90007216
112  42.12177889 -087.90007216  42.12172377 -087.90007401 51
112  42.12168760 -087.90019290  42.12168622 -087.90024306
111  42.12168760 -087.90019290 51
111  42.12168962 -087.90068423 51
111  42.12169176 -087.90120809 51
111  42.12169384 -087.90171634 51
111  42.12169595 -087.90223238 51
111  42.12169803 -087.90273952 51
111  42.12170013 -087.90325110 51
111  42.12170040 -087.90331811
112  42.12170040 -087.90331811  42.12170040 -087.90348622 51
111  42.12165620 -087.90367029 51
111  42.12147650 -087.90429646
112  42.12147650 -087.90429646  42.12145411 -087.90438470 51
116  42.12156366 -087.90462202  42.12166011 -087.90469709
120 Linear Feature 29
112  42.12125504 -087.90445942  42.12132462 -087.90447428 51
116  42.12147650 -087.90429646  42.12152203 -087.90416699
120 Linear Feature 38
111  42.12253003 -087.90068082 51
112  42.12243616 -087.90057863  42.12236473 -087.90057328
111  42.12243616 -087.90057863 51
111  42.12176928 -087.90058699
112  42.12176928 -087.90058699  42.12170380 -087.90059770 51
115  42.12168962 -087.90068423
120 Linear Feature 37
111  42.12253207 -087.90120250 51
112  42.12243918 -087.90109047  42.12236478 -087.90108512
111  42.12243918 -087.90109047 51
111  42.12178126 -087.90109790
112  42.12178126 -087.90109790  42.12170685 -087.90110592 51
115  42.12169176 -087.90120809
120 Linear Feature 36
111  42.12253406 -087.90170871 51
112  42.12244008 -087.90160383  42.12236667 -087.90159848
111  42.12244008 -087.90160383 51
111  42.12178334 -087.90160891
112  42.12178334 -087.90160891  42.12170497 -087.90161694 51
115  42.12169384 -087.90171634
120 Linear Feature 35
111  42.12169595 -087.90223238 51
112  42.12178501 -087.90212166  42.12186536 -087.90211229
111  42.12178501 -087.90212166 51
111  42.12244536 -087.90212041
112  42.12244536 -087.90212041  42.12251381 -087.90212576 51
115  42.12253606 -087.90221880
120 Linear Feature 34
111  42.12253809 -087.90273584 51
112  42.12242764 -087.90262886  42.12233438 -087.90262218
111  42.12242764 -087.90262886 51
111  42.12178675 -087.90263273
112  42.12178675 -087.90263273  42.12171556 -087.90263892 51
115  42.12169803 -087.90273952
120 Linear Feature 33
111  42.12170013 -087.90325110 51
112  42.12178816 -087.90314801  42.12186853 -087.90313640
111  42.12178816 -087.90314801 51
111  42.12237682 -087.90314676 51
111  42.12243411 -087.90314664
112  42.12243411 -087.90314664  42.12248922 -087.90314045 51
116  42.12253923 -087.90302842  42.12255129 -087.90295102
120 Linear Feature 39
112  42.12254057 -087.90336899  42.12253253 -087.90331016 51
116  42.12237682 -087.90314676  42.12225396 -087.90310806
120 Linear Feature 28
112  42.12220070 -087.90467414  42.12217383 -087.90475030 51
116  42.12197815 -087.90484039  42.12185139 -087.90481809
120 Linear Feature 42
112  42.11965001 -087.90486637  42.11956389 -087.90504748 51
112  42.11933799 -087.90501661  42.11925325 -087.90497482
111  42.11933799 -087.90501661 51
115  42.11883627 -087.90475354
120 Linear Feature 41
112  42.12016776 -087.90388660  42.11997877 -087.90382972 51
111  42.11988841 -087.90405359 51
111  42.11965001 -087.90486637
112  42.11965001 -087.90486637  42.11961694 -087.90515522 51
111  42.11979468 -087.90525646 51
115  42.12032295 -087.90553621
120 Linear Feature 43
111  42.11988841 -087.90405359 51
116  42.11977711 -087.90368079  42.11960698 -087.90355154
120 Linear Feature 45
111  42.11733078 -087.90395303 51
111  42.11678997 -087.90366666
112  42.11678997 -087.90366666  42.11666826 -087.90356140 51
112  42.11666941 -087.90326188  42.11669352 -087.90313263
111  42.11666941 -087.90326188 51
111  42.11688177 -087.90253272 51
111  42.11707869 -087.90185656 51
111  42.11724776 -087.90127605 51
111  42.11733630 -087.90097201 51
111  42.11737423 -087.90084177 51
111  42.11762691 -087.89997417 51
112  42.11764784 -087.89981542  42.11764715 -087.89973369
111  42.11764784 -087.89981542 51
115  42.11760873 -087.89702658
120 Linear Feature 46
112  42.11666941 -087.90326188  42.11657710 -087.90348757 51
112  42.11635249 -087.90343929  42.11626844 -087.90340028
111  42.11635249 -087.90343929 51
115  42.11584007 -087.90316649
120 Linear Feature 48
112  42.11724776 -087.90127605  42.11731780 -087.90113209 51
112  42.11748705 -087.90109739  42.11757259 -087.90108888
111  42.11748705 -087.90109739 51
115  42.11794960 -087.90108423
120 Linear Feature 47
112  42.11688177 -087.90253272  42.11687102 -087.90268875
111  42.11688177 -087.90253272
112  42.11688177 -087.90253272  42.11694212 -087.90235663 51
112  42.11719175 -087.90231871  42.11730336 -087.90235215
111  42.11719175 -087.90231871
112  42.11719175 -087.90231871  42.11707932 -087.90220058 51
112  42.11707869 -087.90185656  42.11712574 -087.90164562
111  42.11707869 -087.90185656
112  42.11707869 -087.90185656  42.11701414 -087.90198665 51
112  42.11671060 -087.90206328  42.11654443 -087.90202985
111  42.11671060 -087.90206328
114  42.11671060 -087.90206328  42.11684535 -087.90216136 51
120 Linear Feature 57
111  42.11724410 -087.89727435 1
115  42.11734881 -087.89727156
120 Linear Feature 56
111  42.11795813 -087.89658276 1
115  42.11806428 -087.89658009
120 Linear Feature 55
111  42.11796408 -087.89706824 1
115  42.11807023 -087.89706423
120 Linear Feature 54
111  42.11797103 -087.89756710 1
115  42.11807817 -087.89756576
120 Linear Feature 53
111  42.11800824 -087.89981413 1
115  42.11812530 -087.89981413
120 Linear Feature 52
111  42.11798705 -087.89861094 1
115  42.11810589 -087.89860862
120 Linear Feature 51
111  42.11798705 -087.89895690 1
115  42.11810876 -087.89895381
120 Linear Feature 50
111  42.11822213 -087.90087959 1
115  42.11813745 -087.90088023
120 Linear Feature 49
111  42.11822801 -087.90127767 1
115  42.11814628 -087.90127812
120 Linear Feature 58
112  42.11733630 -087.90097201  42.11734396 -087.90089978 51
111  42.11729519 -087.90086224 51
111  42.11606283 -087.90020808
112  42.11606283 -087.90020808  42.11596363 -087.90016461 51
112  42.11579872 -087.90039174  42.11575242 -087.90053217
111  42.11579872 -087.90039174 51
111  42.11556724 -087.90117633
112  42.11556724 -087.90117633  42.11552425 -087.90134127 51
116  42.11566696 -087.90151394  42.11574715 -087.90157635
120 Linear Feature 59
112  42.11556724 -087.90117633  42.11551846 -087.90131898 51
116  42.11533830 -087.90134095  42.11526720 -087.90131866
120 Linear Feature 60
111  42.11729519 -087.90086224 51
116  42.11737423 -087.90084177  42.11740198 -087.90080178
120 Linear Feature 67
111  42.11592903 -087.89990509 1
115  42.11600710 -087.89964504
120 Linear Feature 66
111  42.11598127 -087.89993218 1
115  42.11605935 -087.89967368
120 Linear Feature 65
111  42.11603236 -087.89996004 1
115  42.11610987 -087.89969767
120 Linear Feature 64
111  42.11608461 -087.89998712 1
115  42.11616096 -087.89972244
120 Linear Feature 75
112  42.11351511 -087.90052316  42.11349444 -087.90044190 51
112  42.11353876 -087.90022833  42.11358296 -087.90010837
111  42.11353876 -087.90022833 51
111  42.11359208 -087.90008587 51
111  42.11369375 -087.89981422 51
111  42.11518414 -087.89583233
112  42.11518414 -087.89583233  42.11520205 -087.89577660 51
116  42.11511631 -087.89546987  42.11499092 -087.89533149
120 Linear Feature 82
112  42.11324680 -087.89984451  42.11337775 -087.90010288 51
116  42.11369375 -087.89981422  42.11380923 -087.89962967
120 Linear Feature 81
111  42.11348283 -087.90036428 51
116  42.11342312 -087.90029049  42.11340245 -087.90024962
120 Linear Feature 80
112  42.11333905 -087.90028861  42.11340519 -087.90033318 51
116  42.11349796 -087.90047979  42.11355238 -087.90057451
120 Linear Feature 79
112  42.11370823 -087.90048293  42.11365585 -087.90044923 51
112  42.11359208 -087.90008587  42.11363970 -087.89986281
111  42.11359208 -087.90008587
112  42.11359208 -087.90008587  42.11351708 -087.90023030 51
116  42.11329288 -087.90026430  42.11320479 -087.90023060
120 Linear Feature 78
112  42.11368672 -087.90095722  42.11364624 -087.90076625 51
116  42.11393041 -087.90059988  42.11410303 -087.90062716
120 Linear Feature 84
111  42.11305580 -087.90121975 51
111  42.11278497 -087.90052836 51
116  42.11277886 -087.90033360  42.11280666 -087.90025211
120 Linear Feature 92
112  42.11297720 -087.89916261  42.11305135 -087.89926901 51
112  42.11320035 -087.89915026  42.11324499 -087.89905888
111  42.11320035 -087.89915026 51
115  42.11335701 -087.89872883
120 Linear Feature 91
112  42.11305215 -087.89935217  42.11306762 -087.89941122 51
112  42.11304679 -087.89956194  42.11302287 -087.89962804
111  42.11304679 -087.89956194 51
115  42.11280017 -087.90022126
120 Linear Feature 96
112  42.11278293 -087.89831683  42.11275135 -087.89836869 51
116  42.11264432 -087.89832064  42.11259093 -087.89824325
120 Linear Feature 95
112  42.11274826 -087.89858353  42.11273896 -087.89854949 51
116  42.11275167 -087.89840067  42.11277028 -087.89834558
120 Linear Feature 94
112  42.11267156 -087.89861556  42.11269049 -087.89855644 51
116  42.11267888 -087.89840805  42.11266692 -087.89835386
120 Linear Feature 93
112  42.11265670 -087.89865540  42.11268162 -087.89861196 51
116  42.11277675 -087.89865559  42.11280300 -087.89869814
120 Linear Feature 104
111  42.11441043 -087.89593031 51
111  42.11463194 -087.89534341
112  42.11463194 -087.89534341  42.11467052 -087.89526819 51
116  42.11484559 -087.89528368  42.11492269 -087.89531582
120 Linear Feature 103
112  42.11457695 -087.89509894  42.11462875 -087.89514870 51
112  42.11461902 -087.89533245  42.11459319 -087.89540791
111  42.11461902 -087.89533245 51
115  42.11440038 -087.89592192
120 Linear Feature 122
112  42.11336644 -087.89648120  42.11339629 -087.89649435 51
116  42.11348546 -087.89643252  42.11350785 -087.89639150
120 Linear Feature 121
112  42.11308095 -087.89723868  42.11309291 -087.89724319 51
116  42.11320529 -087.89718398  42.11325390 -087.89711886
120 Linear Feature 120
112  42.11117421 -087.89460222  42.11129340 -087.89473873 51
116  42.11150401 -087.89458486  42.11157497 -087.89447807
120 Linear Feature 119
112  42.11132426 -087.89512512  42.11133390 -087.89504711 51
116  42.11131960 -087.89496996  42.11131134 -087.89494117
120 Linear Feature 118
112  42.11127731 -087.89526624  42.11130693 -087.89523003 51
116  42.11143932 -087.89527276  42.11149994 -087.89534798
120 Linear Feature 117
111  42.11138015 -087.89512310 51
116  42.11137600 -087.89496960  42.11139254 -087.89489717
120 Linear Feature 116
111  42.11147828 -087.89482938 51
116  42.11141754 -087.89484477  42.11139893 -087.89487449
120 Linear Feature 115
112  42.11160395 -087.89568917  42.11160012 -087.89566015 51
116  42.11164755 -087.89553097  42.11169204 -087.89549485
120 Linear Feature 114
112  42.11340749 -087.89664164  42.11341989 -087.89653856 51
111  42.11336644 -087.89648120 51
111  42.11178390 -087.89551420
112  42.11178390 -087.89551420  42.11175060 -087.89549872 51
112  42.11168725 -087.89550582  42.11166561 -087.89551981
111  42.11168725 -087.89550582 51
111  42.11164755 -087.89553097
112  42.11164755 -087.89553097  42.11160592 -087.89554774 51
116  42.11152956 -087.89550102  42.11150756 -087.89545910
120 Linear Feature 113
112  42.11322432 -087.89685673  42.11328115 -087.89692251 51
115  42.11326670 -087.89701926
120 Linear Feature 112
112  42.11184960 -087.89631051  42.11182962 -087.89619721 51
111  42.11189184 -087.89613941 51
111  42.11193100 -087.89611371
112  42.11193100 -087.89611371  42.11195925 -087.89609420 51
112  42.11202056 -087.89612454  42.11205046 -087.89614096
111  42.11202056 -087.89612454 51
111  42.11322432 -087.89685673 51
116  42.11334809 -087.89680097  42.11340320 -087.89672977
120 Linear Feature 111
111  42.11208801 -087.89691354 51
116  42.11213019 -087.89674740  42.11218848 -087.89668149
120 Linear Feature 123
112  42.11189184 -087.89613941  42.11184552 -087.89615725 51
116  42.11176816 -087.89610453  42.11174438 -087.89606888
120 Linear Feature 110
112  42.11312610 -087.89739639  42.11313299 -087.89729114 51
111  42.11308095 -087.89723868 51
111  42.11225920 -087.89672716 51
112  42.11216521 -087.89672419  42.11212663 -087.89674555
111  42.11216521 -087.89672419 51
111  42.11213019 -087.89674740
112  42.11213019 -087.89674740  42.11209766 -087.89676353 51
116  42.11200737 -087.89670956  42.11197723 -087.89666377
120 Linear Feature 109
112  42.11293843 -087.89761747  42.11299699 -087.89763218 51
116  42.11306259 -087.89756673  42.11307350 -087.89754661
120 Linear Feature 108
112  42.11233106 -087.89752830  42.11232877 -087.89749734 51
116  42.11237848 -087.89735478  42.11243704 -087.89729906
120 Linear Feature 107
112  42.11298369 -087.89777835  42.11299288 -087.89774197 51
112  42.11293843 -087.89761747  42.11290456 -087.89759271
111  42.11293843 -087.89761747 51
111  42.11251626 -087.89734240 51
112  42.11240613 -087.89733558  42.11236422 -087.89736267
111  42.11240613 -087.89733558 51
111  42.11237848 -087.89735478 51
