I
1050 Generated by WorldEditor

1    115 1 0 LGIR Iraklion  - Nikos Kazantzakis
111  35.33846868  025.17988048 1
111  35.33839207  025.18000873 1
111  35.33831961  025.18013004 1
111  35.33824755  025.18025067 1
111  35.33799453  025.18067426 1
111  35.33796802  025.18071863 1
111  35.33789835  025.18083527 1
111  35.33774362  025.18109431 1
111  35.33754464  025.18142743 1
111  35.33748540  025.18152660 1
111  35.33704892  025.18225732
112  35.33704892  025.18225732  35.33691254  025.18228903 1
116  35.33686070  025.18202512  35.33688508  025.18190733
120 Linear Feature 71
112  35.33930839  025.18006279  35.33964708  025.18038557 1
112  35.33937907  025.18084057  35.33933381  025.18092301
111  35.33937907  025.18084057 1
115  35.33904050  025.18139861
120 Linear Feature 70
111  35.33980157  025.17917518 1
111  35.33977169  025.17960417
112  35.33977169  025.17960417  35.33976412  025.17966220 1
116  35.33924237  025.18001692  35.33883150  025.17989390
120 
111  35.33820881  025.17700658 1
111  35.33822698  025.17678254 1
112  35.33845677  025.17666986  35.33864137  025.17669693
111  35.33845677  025.17666986 1
115  35.33847776  025.17664096
120 Linear Feature 119
111  35.33877834  025.17652428 1
111  35.33866329  025.17665481 1
111  35.33861228  025.17671269
112  35.33861228  025.17671269  35.33852395  025.17671377 1
111  35.33849834  025.17677549 1
111  35.33847537  025.17711332 1
116  35.33843468  025.17744263  35.33853714  025.17766569
120 Linear Feature 108
112  35.33879101  025.17969285  35.33876455  025.17949763 1
116  35.33846868  025.17988048  35.33851719  025.18015671
120 Linear Feature 107
111  35.33880034  025.17955811 1
116  35.33899063  025.17990480  35.33916276  025.18003140
120 Linear Feature 68
111  35.33966409  025.18115214 1
111  35.33969163  025.18071747
112  35.33969163  025.18071747  35.33971005  025.18040285 1
112  35.33930839  025.18006279  35.33917913  025.17996580
111  35.33930839  025.18006279
112  35.33930839  025.18006279  35.33926860  025.18003294 1
111  35.33924237  025.18001692 1
111  35.33911449  025.17996008 1
111  35.33899063  025.17990480 1
111  35.33872599  025.17978693 1
116  35.33846868  025.17988048  35.33835888  025.18001746
120 Linear Feature 92
111  35.33885341  025.17879188 1
115  35.33814333  025.17873125
120 Linear Feature 91
111  35.33883076  025.17911885 1
111  35.33801947  025.17903323 1
115  35.33795758  025.17902670
120 Linear Feature 95
112  35.33765855  025.18273042  35.33784775  025.18290481 1
112  35.33779830  025.18346533  35.33767880  025.18369377
111  35.33779830  025.18346533 1
111  35.33744496  025.18405301 1
112  35.33711184  025.18414856  35.33684300  025.18414856
111  35.33711184  025.18414856 1
115  35.33670311  025.18414169
120 Linear Feature 103
112  35.33806267  025.18722516  35.33819568  025.18726736 1
115  35.33825347  025.18745442
120 Linear Feature 102
112  35.33828094  025.18705772  35.33820427  025.18722652 1
111  35.33806267  025.18722516 1
111  35.33741002  025.18714975 1
115  35.33738198  025.18714651
120 Linear Feature 101
112  35.33824575  025.18756582  35.33820037  025.18770393 1
115  35.33805507  025.18773018
120 Linear Feature 100
112  35.33822101  025.18792312  35.33816624  025.18776583 1
111  35.33805507  025.18773018 1
115  35.33730628  025.18765483
120 Linear Feature 99
111  35.33802403  025.18822162 1
116  35.33818579  025.18843161  35.33821396  025.18858507
120 Linear Feature 98
112  35.33821120  025.18806468  35.33813766  025.18820471 1
111  35.33802403  025.18822162 1
111  35.33737898  025.18815630 1
115  35.33727339  025.18814561
120 Linear Feature 105
112  35.33917074  025.18419083  35.33943174  025.18414039 1
111  35.33947467  025.18389175 1
115  35.33949188  025.18364621
120 Linear Feature 104
112  35.33846132  025.18445318  35.33857493  025.18420208 1
111  35.33883010  025.18417504 1
111  35.33917074  025.18419083 1
112  35.33943239  025.18450526  35.33943710  025.18474306
111  35.33943239  025.18450526 1
115  35.33941384  025.18476513
120 Linear Feature 202
112  35.33972555  025.17058532  35.33957300  025.17040784 1
116  35.33941777  025.17064313  35.33940999  025.17068481
120 Linear Feature 62
111  35.34080995  025.16473976 1
111  35.34077552  025.16521358 1
112  35.34045630  025.16622259  35.34017405  025.16671072
111  35.34045630  025.16622259 1
111  35.34020231  025.16666706 1
111  35.33981919  025.16733704 1
112  35.33969495  025.16766005  35.33963386  025.16785044
111  35.33969495  025.16766005
112  35.33969495  025.16766005  35.33968308  025.16769706 1
112  35.33966008  025.16777707  35.33964886  025.16781789
111  35.33966008  025.16777707
112  35.33966008  025.16777707  35.33963085  025.16788343 1
112  35.33959253  025.16811975  35.33957956  025.16823862
111  35.33959253  025.16811975 1
111  35.33955753  025.16862512 1
111  35.33955507  025.16866069 1
111  35.33949018  025.16959754 1
111  35.33948682  025.16964611 1
111  35.33948002  025.16974433 1
111  35.33945100  025.17016332 1
111  35.33941777  025.17064313 1
111  35.33939151  025.17102231 1
111  35.33938903  025.17105803 1
111  35.33932218  025.17202326 1
111  35.33931935  025.17206421 1
111  35.33921998  025.17349899 1
111  35.33921449  025.17357819 1
111  35.33917752  025.17411213 1
111  35.33912927  025.17480869 1
111  35.33909177  025.17535025 1
111  35.33904386  025.17604202 1
111  35.33900759  025.17656564 1
111  35.33896358  025.17720107 1
111  35.33892377  025.17777595 1
111  35.33890751  025.17801067 1
111  35.33887219  025.17852077 1
111  35.33886700  025.17859568 1
111  35.33885341  025.17879188 1
111  35.33883076  025.17911885 1
111  35.33882750  025.17916603 1
111  35.33880034  025.17955811 1
111  35.33879101  025.17969285 1
111  35.33874528  025.18034145 1
111  35.33850305  025.18385064 1
111  35.33846132  025.18445318 1
111  35.33828094  025.18705772 1
111  35.33825347  025.18745442 1
111  35.33824575  025.18756582 1
111  35.33822101  025.18792312 1
111  35.33821120  025.18806468 1
111  35.33818579  025.18843161 1
111  35.33816948  025.18867340 1
111  35.33813991  025.18909402 1
112  35.33818341  025.18931741  35.33822510  025.18939864
111  35.33818341  025.18931741 1
111  35.33874858  025.19032470
112  35.33874858  025.19032470  35.33880548  025.19043108 1
112  35.33904020  025.19016950  35.33906154  025.18987130
111  35.33904020  025.19016950 1
115  35.33906012  025.18987828
120 Linear Feature 187
111  35.33798653  025.18931278 102
115  35.33865068  025.19053400
120 Linear Feature 186
111  35.33832186  025.18439069 102
115  35.33824373  025.18555845
120 Linear Feature 185
111  35.33840785  025.18297889 102
115  35.33835210  025.18395819
120 Linear Feature 182
111  35.33863617  025.17996483 102
115  35.33851246  025.18177068
120 Linear Feature 181
111  35.33882633  025.18131290 102
111  35.33892026  025.18001257 102
111  35.33916769  025.18013052 102
116  35.33934639  025.18037767  35.33935556  025.18054337
120 Linear Feature 180
112  35.33954917  025.17973724  35.33950066  025.17990413 102
111  35.33933805  025.17986914 102
112  35.33906313  025.17972590  35.33894420  025.17961273 102
111  35.33893941  025.17941416 102
111  35.33896461  025.17886932 102
111  35.33950139  025.17090560
112  35.33950139  025.17090560  35.33951275  025.17080812 102
112  35.33977323  025.17086737  35.33988873  025.17113198 102
116  35.34007824  025.17224081  35.34009339  025.17259130
120 Linear Feature 179
112  35.34014666  025.17126159  35.34002961  025.17099782 102
112  35.33974115  025.17020839  35.33970449  025.17010167 102
112  35.33980988  025.16957928  35.33997199  025.16930609 102
112  35.34022456  025.16905128  35.34034598  025.16897264
111  35.34022456  025.16905128
112  35.34022456  025.16905128  35.34028183  025.16902600 102
115  35.34030245  025.16909622
120 Linear Feature 178
111  35.34038134  025.16788949 102
112  35.34003540  025.16856073  35.33978109  025.16881069
111  35.34003540  025.16856073
112  35.34003540  025.16856073  35.33969632  025.16892865 102
111  35.33971465  025.16814226 102
112  35.34019640  025.16699777  35.34068210  025.16629564
111  35.34019640  025.16699777
112  35.34019640  025.16699777  35.34024222  025.16693598 102
116  35.34042828  025.16704834  35.34044661  025.16726460
120 Linear Feature 184
111  35.33885387  025.18969415 102
112  35.33864370  025.18962915  35.33850548  025.18947132 102
112  35.33832049  025.18907157  35.33830913  025.18900658 102
111  35.33833291  025.18856085 102
111  35.33860477  025.18482468
112  35.33860477  025.18482468  35.33864832  025.18443010 102
115  35.33886813  025.18438631
120 Linear Feature 183
111  35.33888199  025.18399070 102
112  35.33869625  025.18354354  35.33870761  025.18319306
111  35.33869625  025.18354354 102
115  35.33876070  025.18235680
120 Linear Feature 177
111  35.34054272  025.16542538 102
112  35.34024489  025.16636624  35.34005176  025.16675618
111  35.34024489  025.16636624 102
111  35.33991985  025.16693634 102
116  35.33929000  025.16715107  35.33886588  025.16701181
120 Linear Feature 55
112  35.33846872  025.17657305  35.33824593  025.17671623 20
111  35.33828707  025.17700811 20
115  35.33827853  025.17709481
120 Linear Feature 54
112  35.33824465  025.17655059  35.33842100  025.17674083 20
115  35.33826167  025.17709315
120 Linear Feature 53
112  35.33803081  025.17652916  35.33787092  025.17665454 20
116  35.33795900  025.17706335  35.33806481  025.17720891
120 Linear Feature 52
112  35.33821969  025.17590124  35.33817587  025.17562872 20
116  35.33841245  025.17531479  35.33848727  025.17527680
120 Linear Feature 51
112  35.33837841  025.17531140  35.33838376  025.17577913 20
115  35.33806473  025.17588719
120 Linear Feature 50
112  35.33784408  025.17525806  35.33762501  025.17546906 20
115  35.33769626  025.17585377
120 Linear Feature 49
112  35.33774971  025.17524864  35.33790619  025.17560961 20
116  35.33738699  025.17570054  35.33720348  025.17552616
120 Linear Feature 48
111  35.33793194  025.17402680 20
116  35.33778758  025.17458794  35.33787340  025.17497274
120 Linear Feature 47
112  35.33783020  025.17401524  35.33799832  025.17434095 20
116  35.33744161  025.17445047  35.33719590  025.17426744
120 Linear Feature 46
112  35.33850057  025.17409145  35.33824545  025.17430907 20
115  35.33830803  025.17464360
120 Linear Feature 45
112  35.33844752  025.17408542  35.33848162  025.17448175 20
115  35.33817368  025.17462924
120 Linear Feature 44
112  35.33923819  025.16791716  35.33879590  025.16795045 20
116  35.33913204  025.16712424  35.33949414  025.16702754
120 Linear Feature 43
112  35.33917353  025.16887320  35.33861757  025.16893277 20
116  35.33923496  025.16796485  35.33986367  025.16806657
120 Linear Feature 42
112  35.33910749  025.16984959  35.33856692  025.16989318 20
116  35.33917063  025.16891599  35.33980509  025.16904154
120 Linear Feature 41
112  35.33901120  025.17127326  35.33844834  025.17135977 20
116  35.33907241  025.17036815  35.33970413  025.17053696
120 Linear Feature 40
112  35.33894310  025.17228006  35.33831827  025.17230749 20
116  35.33900487  025.17136680  35.33958322  025.17154194
120 Linear Feature 39
112  35.33812760  025.17339987  35.33806047  025.17260438 20
115  35.33892773  025.17250732
120 Linear Feature 38
112  35.33810053  025.17276422  35.33838626  025.17311871 20
115  35.33814678  025.17340206
120 Linear Feature 37
111  35.33769652  025.17272063 20
111  35.33810053  025.17276422 20
111  35.33834378  025.17217132 20
115  35.33838077  025.17186789
120 Linear Feature 36
111  35.33908338  025.17020598 20
115  35.33850648  025.17015466
120 Linear Feature 35
111  35.33870348  025.16982884 20
115  35.33910579  025.16987470
120 Linear Feature 34
111  35.33770104  025.17335125 20
111  35.33812760  025.17339987 20
111  35.33814678  025.17340206 20
111  35.33886170  025.17348355 20
111  35.33892773  025.17250732 20
111  35.33894310  025.17228006 20
111  35.33900487  025.17136680 20
111  35.33901120  025.17127326 20
111  35.33907241  025.17036815 20
111  35.33908338  025.17020598 20
111  35.33910579  025.16987470 20
111  35.33910749  025.16984959 20
111  35.33917063  025.16891599 20
111  35.33917353  025.16887320 20
111  35.33923496  025.16796485 20
111  35.33923819  025.16791716 20
115  35.33929000  025.16715107
120 Linear Feature 33
111  35.33747291  025.17397462 20
111  35.33744161  025.17445047 20
111  35.33743505  025.17455024 20
111  35.33778758  025.17458794 20
111  35.33785851  025.17459553 20
111  35.33817368  025.17462924 20
111  35.33830803  025.17464360 20
111  35.33884564  025.17470110 20
111  35.33888161  025.17413477 20
111  35.33850057  025.17409145 20
111  35.33844752  025.17408542 20
111  35.33793194  025.17402680 20
111  35.33789719  025.17402285 20
113  35.33783020  025.17401524 20
120 Linear Feature 32
111  35.33744396  025.17521812 20
111  35.33774971  025.17524864 20
111  35.33784408  025.17525806 20
111  35.33837841  025.17531140 20
111  35.33841245  025.17531479 20
111  35.33879690  025.17535317 20
111  35.33876075  025.17595031 20
111  35.33821969  025.17590124 20
111  35.33806473  025.17588719 20
111  35.33769626  025.17585377 20
115  35.33745773  025.17583214
120 Linear Feature 31
111  35.33787378  025.17651342 20
111  35.33803081  025.17652916 20
111  35.33824465  025.17655059 20
111  35.33846872  025.17657305 20
111  35.33871100  025.17659733 20
111  35.33867103  025.17713345 20
111  35.33827853  025.17709481 20
111  35.33826167  025.17709315 20
111  35.33795900  025.17706335 20
115  35.33792449  025.17705995
120 Linear Feature 30
111  35.33839199  025.17860295 20
111  35.33806517  025.17857371 20
111  35.33804574  025.17887256 20
113  35.33837023  025.17890475 20
120 Linear Feature 29
111  35.33818679  025.17986962 20
111  35.33802315  025.17972983 20
111  35.33799113  025.17947449 20
111  35.33790273  025.17940365 20
111  35.33794436  025.17933008 20
111  35.33803234  025.17939782 20
111  35.33826241  025.17934876 20
115  35.33842131  025.17947797
120 Linear Feature 28
111  35.33769924  025.17975274 20
111  35.33777390  025.17981625 20
111  35.33800877  025.17975759 20
115  35.33817192  025.17989446
120 Linear Feature 27
111  35.33793186  025.18029534 20
111  35.33776290  025.18015172 20
111  35.33773198  025.17988752 20
115  35.33765747  025.17982351
120 Linear Feature 26
111  35.33745119  025.18017304 20
111  35.33753236  025.18024159 20
111  35.33775583  025.18017554 20
115  35.33792081  025.18031380
120 Linear Feature 25
111  35.33768290  025.18071109 20
111  35.33751469  025.18057184 20
111  35.33749084  025.18031522 20
115  35.33740822  025.18024585
120 Linear Feature 24
111  35.33719888  025.18060056 20
111  35.33727620  025.18066496 20
111  35.33749879  025.18060433 20
115  35.33766576  025.18073972
120 Linear Feature 23
111  35.33742594  025.18114021 20
111  35.33725677  025.18100170 20
111  35.33723292  025.18073859 20
115  35.33715498  025.18067494
120 Linear Feature 22
111  35.33694749  025.18102651 20
111  35.33702623  025.18109374 20
111  35.33724264  025.18102877 20
115  35.33740908  025.18116837
120 Linear Feature 21
111  35.33716931  025.18156889 20
111  35.33700680  025.18143698 20
111  35.33697421  025.18116838 20
115  35.33690010  025.18110682
120 Linear Feature 17
112  35.33762439  025.18080881  35.33707256  025.18044219 20
116  35.33807419  025.18005766  35.33849160  025.18056423
120 Linear Feature 16
112  35.33719686  025.18152278  35.33673540  025.18127761 20
116  35.33766576  025.18073972  35.33826333  025.18118120
120 Linear Feature 15
112  35.33718280  025.18154625  35.33682422  025.18122192 20
116  35.33660786  025.18200266  35.33670882  025.18231206
120 Linear Feature 20
111  35.33840585  025.17879803 20
111  35.33821515  025.17877683 20
111  35.33807581  025.17855345 20
115  35.33798049  025.17854318
120 Linear Feature 19
111  35.33795112  025.17896600 20
111  35.33804812  025.17897721 20
111  35.33821158  025.17880420 20
115  35.33840354  025.17882507
120 Linear Feature 18
111  35.33798723  025.17844611 20
111  35.33808446  025.17845374 20
111  35.33826034  025.17828248 20
111  35.33844800  025.17830537 20
111  35.33840585  025.17879803 20
111  35.33840354  025.17882507 20
111  35.33836154  025.17931593 20
111  35.33817138  025.17929366 20
111  35.33804097  025.17908233 20
115  35.33794375  025.17907201
120 Linear Feature 14
111  35.33652956  025.18193156 20
111  35.33685931  025.18117592 20
111  35.33690010  025.18110682 20
111  35.33694749  025.18102651 20
111  35.33715498  025.18067494 20
111  35.33719888  025.18060056 20
111  35.33740822  025.18024585 20
111  35.33745119  025.18017304 20
111  35.33765747  025.17982351 20
111  35.33769924  025.17975274 20
111  35.33782016  025.17954785
112  35.33782016  025.17954785  35.33793237  025.17932565 20
111  35.33794375  025.17907201 20
111  35.33795112  025.17896600 20
111  35.33798049  025.17854318 20
111  35.33798723  025.17844611 20
115  35.33800443  025.17819844
120 Linear Feature 90
112  35.33793054  025.18010642  35.33797736  025.18014540 1
115  35.33799714  025.18021862
120 Linear Feature 89
111  35.33810492  025.18001541 1
111  35.33793054  025.18010642 1
111  35.33786953  025.18013827 1
115  35.33765992  025.18024767
120 Linear Feature 13
111  35.33680452  025.18218123 20
111  35.33716931  025.18156889 20
111  35.33718280  025.18154625 20
111  35.33719686  025.18152278 20
111  35.33740908  025.18116837 20
111  35.33742594  025.18114021 20
111  35.33762439  025.18080881 20
111  35.33766576  025.18073972 20
111  35.33768290  025.18071109 20
111  35.33792081  025.18031380 20
111  35.33793186  025.18029534 20
111  35.33804346  025.18010898 20
111  35.33807419  025.18005766 20
111  35.33817192  025.17989446 20
111  35.33818679  025.17986962 20
111  35.33842131  025.17947797 20
111  35.33850355  025.17934063
112  35.33850355  025.17934063  35.33833101  025.17910693 20
112  35.33787990  025.17942488  35.33776808  025.17962164 20
116  35.33804346  025.18010898  35.33829828  025.18024878
120 Linear Feature 12
111  35.33779663  025.18790225 20
111  35.33729305  025.18785178 20
111  35.33728714  025.18793775 20
115  35.33779052  025.18799491
120 Linear Feature 11
111  35.33782941  025.18740523 20
111  35.33732460  025.18735100 20
111  35.33731832  025.18744110 20
115  35.33782323  025.18749887
120 Linear Feature 10
111  35.33748453  025.18686962 20
111  35.33747950  025.18695763 20
115  35.33785648  025.18699469
120 Linear Feature 9
111  35.33786292  025.18689704 20
115  35.33749110  025.18685872
120 Linear Feature 8
111  35.33787505  025.18671305 20
115  35.33759617  025.18668438
120 Linear Feature 7
111  35.33787918  025.18665043 20
115  35.33763327  025.18662281
120 Linear Feature 6
111  35.33791144  025.18616124 20
111  35.33787918  025.18665043 20
111  35.33787505  025.18671305 20
111  35.33786292  025.18689704 20
111  35.33785648  025.18699469 20
111  35.33782941  025.18740523 20
111  35.33782323  025.18749887 20
111  35.33779663  025.18790225 20
111  35.33779052  025.18799491 20
111  35.33775301  025.18856376 20
111  35.33761534  025.18846095 20
111  35.33746976  025.18844931 20
111  35.33712954  025.18819907 20
111  35.33718017  025.18737466 20
111  35.33748453  025.18686962 20
111  35.33749110  025.18685872 20
111  35.33759617  025.18668438 20
113  35.33763327  025.18662281 20
120 Linear Feature 5
112  35.33604308  025.18709746  35.33589338  025.18748580 20
116  35.33548813  025.18734924  35.33537150  025.18724255
120 Linear Feature 4
112  35.33866066  025.19060039  35.33864878  025.19081656 20
115  35.33878439  025.19096811
120 Linear Feature 3
112  35.34121282  025.16194469  35.34149348  025.16161650 20
112  35.34102576  025.16114698  35.34069124  025.16117184 20
116  35.34080801  025.16193905  35.34103098  025.16227941
120 Linear Feature 60
111  35.33851388  025.17003511 20
115  35.33867780  025.17005119
120 Linear Feature 59
111  35.33851698  025.16998501 20
115  35.33869021  025.17000019
120 Linear Feature 58
111  35.33852024  025.16993223 20
115  35.33869313  025.16994739
120 Linear Feature 57
111  35.33852346  025.16988021 20
115  35.33869532  025.16989549
120 Linear Feature 185
111  35.33356221  025.17693816 1
112  35.33358344  025.17695081  35.33359305  025.17695900 1
115  35.33360009  025.17697205
120 Linear Feature 184
111  35.33366283  025.17684348 1
112  35.33366176  025.17687869  35.33366427  025.17689610 1
111  35.33367073  025.17691020 1
111  35.33369495  025.17695721 1
112  35.33372481  025.17700544  35.33373651  025.17702695 1
112  35.33373910  025.17704142  35.33374204  025.17706139 1
111  35.33373074  025.17706986 1
112  35.33370008  025.17709858  35.33369089  025.17710012 1
112  35.33367800  025.17709702  35.33367048  025.17709446 1
111  35.33364899  025.17705611 1
111  35.33362835  025.17702484 1
111  35.33360009  025.17697205 1
112  35.33358893  025.17694615  35.33358784  025.17693941 1
115  35.33358776  025.17691310
120 Linear Feature 183
111  35.33389296  025.17665626 1
112  35.33388884  025.17668063  35.33388508  025.17669292 1
115  35.33387648  025.17671002
120 Linear Feature 182
111  35.33392758  025.17668447 1
112  35.33390759  025.17667368  35.33389882  025.17666651 1
111  35.33389296  025.17665626 1
111  35.33387416  025.17660247 1
112  35.33384574  025.17650309  35.33384449  025.17648158 1
111  35.33385626  025.17646525 1
112  35.33390455  025.17644022  35.33392335  025.17644688 1
111  35.33394103  025.17647528 1
112  35.33398049  025.17655490  35.33399428  025.17658409 1
112  35.33401261  025.17661974  35.33402390  025.17663767 1
115  35.33403687  025.17663848
120 Linear Feature 181
111  35.33451945  025.17653465 1
112  35.33453523  025.17656233  35.33454818  025.17657977 1
115  35.33456511  025.17658398
120 Linear Feature 180
111  35.33448970  025.17658112 1
112  35.33451044  025.17655874  35.33451462  025.17655268 1
111  35.33451945  025.17653465 1
111  35.33452080  025.17650083 1
112  35.33453485  025.17637511  35.33454852  025.17634485 1
111  35.33456992  025.17634660 1
111  35.33460827  025.17634953 1
112  35.33462678  025.17636587  35.33463324  025.17637907 1
111  35.33462782  025.17642460 1
112  35.33461861  025.17652016  35.33461896  025.17653337 1
112  35.33462898  025.17657801  35.33463354  025.17659012 1
115  35.33464822  025.17660178
120 Linear Feature 179
111  35.33496902  025.17672958 1
112  35.33498810  025.17675758  35.33499456  025.17677667 1
115  35.33499107  025.17680071
120 Linear Feature 178
111  35.33511041  025.17679431 1
112  35.33508892  025.17680067  35.33508170  025.17680765 1
111  35.33507168  025.17683533 1
111  35.33504310  025.17692660 1
111  35.33503676  025.17694683 1
112  35.33502539  025.17697961  35.33501665  025.17699962 1
111  35.33497553  025.17698397 1
112  35.33495068  025.17695690  35.33494763  025.17693642 1
111  35.33495259  025.17691956 1
111  35.33498072  025.17683156 1
111  35.33499107  025.17680071 1
112  35.33501158  025.17677794  35.33502791  025.17676537 1
115  35.33505692  025.17676904
120 Linear Feature 177
111  35.33568409  025.17708078 1
112  35.33564486  025.17709667  35.33563443  025.17711101 1
111  35.33563403  025.17713254 1
111  35.33563077  025.17733842 1
112  35.33561594  025.17737420  35.33560341  025.17739366 1
112  35.33558217  025.17741466  35.33557131  025.17742746 1
112  35.33552134  025.17748320  35.33551006  025.17750369 1
112  35.33549249  025.17755850  35.33548831  025.17758359 1
112  35.33550291  025.17763197  35.33550709  025.17764273
111  35.33550291  025.17763197
112  35.33550291  025.17763197  35.33551586  025.17765143 1
112  35.33554951  025.17766784  35.33557196  025.17767249 1
112  35.33560123  025.17766935  35.33561884  025.17766554 1
112  35.33562370  025.17763172  35.33562611  025.17760887 1
111  35.33562645  025.17750047 1
115  35.33563077  025.17733842
120 Linear Feature 176
111  35.33636510  025.17742677 1
112  35.33634782  025.17738780  35.33634540  025.17737044 1
111  35.33635119  025.17735126 1
111  35.33638376  025.17726843 1
112  35.33639841  025.17723550  35.33640358  025.17721984 1
111  35.33639402  025.17720363 1
112  35.33633426  025.17715780  35.33632967  025.17715650 1
112  35.33631712  025.17716035  35.33630959  025.17716651 1
111  35.33629584  025.17719059 1
111  35.33628845  025.17720547 1
111  35.33627303  025.17723650 1
111  35.33625431  025.17727741 1
111  35.33624373  025.17730536 1
112  35.33623812  025.17733547  35.33623812  025.17735282 1
115  35.33624502  025.17736413
120 Linear Feature 175
111  35.33705498  025.17778383 1
112  35.33702886  025.17779456  35.33701645  025.17780977 1
111  35.33696624  025.17789021 1
112  35.33693239  025.17793984  35.33690666  025.17797365
111  35.33693239  025.17793984
112  35.33693239  025.17793984  35.33690666  025.17797365 1
111  35.33689096  025.17795604 1
112  35.33685431  025.17792610  35.33684788  025.17790864 1
112  35.33684780  025.17788518  35.33685010  025.17787223 1
112  35.33687868  025.17781796  35.33688374  025.17781008 1
112  35.33693237  025.17774399  35.33694340  025.17773497 1
115  35.33696810  025.17773371
120 Linear Feature 174
111  35.34245995  025.18278331 1
112  35.34244245  025.18273222  35.34243144  025.18271406 1
115  35.34241811  025.18270782
120 Linear Feature 173
111  35.34250330  025.18245254 1
112  35.34247036  025.18249280  35.34245752  025.18250120 1
111  35.34241215  025.18251474 1
112  35.34235159  025.18253419  35.34233447  025.18254118 1
112  35.34230400  025.18255894  35.34229059  025.18257153 1
112  35.34227802  025.18259430  35.34227489  025.18261039 1
112  35.34227802  025.18265613  35.34228031  025.18268551 1
112  35.34230544  025.18269332  35.34231056  025.18269577 1
111  35.34235303  025.18270039 1
115  35.34241811  025.18270782
120 Linear Feature 172
111  35.34256648  025.18169257 1
111  35.34281600  025.18168727 1
112  35.34284484  025.18169611  35.34285192  025.18170169 1
112  35.34286648  025.18172440  35.34286901  025.18173184 1
112  35.34287801  025.18176683  35.34287801  025.18177737 1
112  35.34287967  025.18181767  35.34288119  025.18182387
111  35.34287967  025.18181767
112  35.34287967  025.18181767  35.34288322  025.18184060 1
112  35.34289503  025.18184993  35.34290108  025.18185400 1
111  35.34291983  025.18185347 1
112  35.34295734  025.18185347  35.34296708  025.18185228 1
112  35.34298619  025.18182872  35.34299027  025.18181295 1
112  35.34298899  025.18178542  35.34298858  025.18176259
111  35.34298899  025.18178542
112  35.34298899  025.18178542  35.34298865  025.18176993 1
112  35.34297897  025.18173147  35.34297240  025.18171970 1
112  35.34294148  025.18169257  35.34292479  025.18168638 1
111  35.34290397  025.18168904 1
115  35.34281600  025.18168727
120 Linear Feature 171
111  35.34252822  025.18175380 1
112  35.34254970  025.18170672  35.34255867  025.18169529 1
115  35.34256648  025.18169257
120 Linear Feature 170
111  35.34251630  025.18164620 1
112  35.34254924  025.18168427  35.34255752  025.18169231 1
115  35.34256648  025.18169257
120 Linear Feature 169
111  35.34244914  025.18153795 1
111  35.34239052  025.18155643 1
112  35.34234582  025.18156173  35.34233453  025.18155866 1
112  35.34232129  025.18153344  35.34231628  025.18152371 1
112  35.34230441  025.18146226  35.34230273  025.18144484 1
112  35.34232605  025.18140084  35.34233857  025.18138547 1
111  35.34239052  025.18133188 1
112  35.34241713  025.18128465  35.34242465  025.18126314 1
115  35.34242744  025.18123838
120 Linear Feature 168
111  35.34248921  025.18149210 1
112  35.34247372  025.18152051  35.34246621  025.18153075 1
115  35.34244914  025.18153795
120 Linear Feature 167
111  35.34250330  025.18156915 1
112  35.34247874  025.18154195  35.34247079  025.18153734 1
116  35.34244914  025.18153795  35.34244481  025.18154149
120 Linear Feature 166
111  35.34234826  025.18085739 1
112  35.34241653  025.18080824  35.34243279  025.18079761 1
112  35.34243821  025.18076706  35.34244145  025.18074713 1
112  35.34241762  025.18071259  35.34240883  025.18070220 1
112  35.34235911  025.18068337  35.34233092  025.18068071 1
112  35.34227892  025.18068204  35.34224204  025.18068139 1
112  35.34220089  025.18066876  35.34217922  025.18066079 1
115  35.34213921  025.18061669
120 Linear Feature 165
111  35.34232016  025.18095144 1
112  35.34232660  025.18089458  35.34233162  025.18087573 1
115  35.34234826  025.18085739
120 Linear Feature 164
111  35.34225949  025.18083056 1
112  35.34230493  025.18086004  35.34232188  025.18086620 1
115  35.34234826  025.18085739
120 Linear Feature 163
111  35.34165469  025.18002279 1
112  35.34170394  025.17994814  35.34172108  025.17991741 1
112  35.34172412  025.17987231  35.34171745  025.17983954 1
112  35.34166699  025.17983072  35.34164497  025.17982847 1
112  35.34159559  025.17985262  35.34156623  025.17986762 1
112  35.34150872  025.17989654  35.34148181  025.17990554 1
115  35.34144159  025.17990338
120 Linear Feature 162
111  35.34165376  025.18010526 1
112  35.34164574  025.18005902  35.34164737  025.18004205 1
115  35.34165469  025.18002279
120 Linear Feature 161
111  35.34158549  025.18004282 1
112  35.34162299  025.18003962  35.34163553  025.18003706 1
115  35.34165469  025.18002279
120 Linear Feature 160
111  35.34191390  025.18042673 1
111  35.34187383  025.18048415 1
111  35.34185121  025.18051656 1
112  35.34180719  025.18053135  35.34179117  025.18052442 1
112  35.34176860  025.18049135  35.34176169  025.18047173 1
112  35.34176004  025.18039280  35.34176191  025.18036202 1
112  35.34177713  025.18029300  35.34177776  025.18026645 1
112  35.34176729  025.18023357  35.34176227  025.18022087 1
115  35.34174694  025.18018894
120 Linear Feature 159
111  35.34192466  025.18035898 1
112  35.34192367  025.18039251  35.34192131  025.18040841 1
115  35.34191390  025.18042673
120 Linear Feature 158
111  35.34197992  025.18041610 1
112  35.34194321  025.18041447  35.34193189  025.18041881 1
115  35.34191390  025.18042673
