I
1050 Generated by WorldEditor 1.6.0r1

1   2090 1 0 UCFM Manas International
1302 city Bishkek
112  43.05595920  074.46894953  43.05580572  074.46899487 1
115  43.05578280  074.46923152
120 Linear Feature 11
111  43.05553769  074.46728023 1
112  43.05577733  074.46752587  43.05596894  074.46750784
111  43.05577733  074.46752587
112  43.05577733  074.46752587  43.05557974  074.46758295 1
111  43.05562211  074.46795231 1
112  43.05586126  074.46820116  43.05604208  074.46819460
111  43.05586126  074.46820116
112  43.05586126  074.46820116  43.05567684  074.46826972 1
115  43.05569524  074.46853447
120 Linear Feature 16
111  43.05606924  074.47151128 1
112  43.05619415  074.47129618  43.05631629  074.47124309
111  43.05619415  074.47129618
112  43.05619415  074.47129618  43.05607779  074.47130318 1
111  43.05602395  074.47114791 1
112  43.05580040  074.47152434  43.05555755  074.47159514
111  43.05580040  074.47152434
112  43.05580040  074.47152434  43.05597867  074.47153915 1
115  43.05614493  074.47175418
120 Linear Feature 15
111  43.05594599  074.47052231 1
112  43.05576161  074.47084782  43.05558629  074.47090289
111  43.05576161  074.47084782
112  43.05576161  074.47084782  43.05593257  074.47082367 1
115  43.05600981  074.47103443
120 Linear Feature 14
111  43.05587021  074.46992742 1
112  43.05610345  074.47010764  43.05628810  074.47012015
111  43.05610345  074.47010764
112  43.05610345  074.47010764  43.05590989  074.47018161 1
111  43.05593392  074.47042962 1
112  43.05618470  074.47068694  43.05639307  074.47070464
111  43.05618470  074.47068694
112  43.05618470  074.47068694  43.05600088  074.47076337 1
115  43.05600224  074.47097369
120 Linear Feature 10
111  43.05556615  074.46750678 1
112  43.05540475  074.46776875  43.05524667  074.46781300
111  43.05540475  074.46776875
112  43.05540475  074.46776875  43.05557499  074.46774471 1
111  43.05562211  074.46795231 1
112  43.05531613  074.46848001  43.05499280  074.46861440
111  43.05531613  074.46848001
112  43.05531613  074.46848001  43.05565284  074.46843291 1
111  43.05573876  074.46888094 1
112  43.05545303  074.46949674  43.05513092  074.46969721
111  43.05545303  074.46949674
112  43.05545303  074.46949674  43.05571836  074.46945346 1
111  43.05586084  074.46985280 1
112  43.05570786  074.47011820  43.05555790  074.47018566
111  43.05570786  074.47011820
112  43.05570786  074.47011820  43.05585974  074.47009567 1
115  43.05591624  074.47029382
120 Linear Feature 9
111  43.05547700  074.46679713 1
112  43.05533409  074.46710993  43.05521075  074.46717549
111  43.05533409  074.46710993
112  43.05533409  074.46710993  43.05547420  074.46707852 1
115  43.05554667  074.46735176
120 Linear Feature 8
111  43.05546958  074.46673808 1
112  43.05563693  074.46684503  43.05573512  074.46683192
111  43.05563693  074.46684503
112  43.05563693  074.46684503  43.05553853  074.46688109 1
115  43.05551062  074.46706473
120 Linear Feature 7
111  43.05539516  074.46614563 1
112  43.05525865  074.46644292  43.05512812  074.46650028
111  43.05525865  074.46644292
112  43.05525865  074.46644292  43.05535964  074.46642790 1
111  43.05545910  074.46665458 1
112  43.05559451  074.46641313  43.05572864  074.46638199
111  43.05559451  074.46641313
112  43.05559451  074.46641313  43.05547416  074.46642569 1
115  43.05541200  074.46627969
120 Linear Feature 47
111  43.05763189  074.46566990 1
112  43.05730154  074.46622535  43.05694631  074.46635604
111  43.05730154  074.46622535
112  43.05730154  074.46622535  43.05766059  074.46618092 1
111  43.05774364  074.46663498 1
112  43.05742844  074.46723382  43.05706175  074.46736190
111  43.05742844  074.46723382
112  43.05742844  074.46723382  43.05780086  074.46719200 1
115  43.05787129  074.46760619
120 Linear Feature 48
111  43.05789103  074.46775640 1
112  43.05755576  074.46825153  43.05722918  074.46834824
111  43.05755576  074.46825153
112  43.05755576  074.46825153  43.05790717  074.46818618 1
115  43.05800012  074.46858637
120 Linear Feature 49
111  43.05803021  074.46881531 1
112  43.05769998  074.46929209  43.05735621  074.46939925
111  43.05769998  074.46929209
112  43.05769998  074.46929209  43.05805139  074.46922936 1
111  43.05814731  074.46970626 1
112  43.05782397  074.47029110  43.05745537  074.47041395
111  43.05782397  074.47029110
112  43.05782397  074.47029110  43.05819066  074.47024144 1
115  43.05827856  074.47068221
120 Linear Feature 6
111  43.05543062  074.46543296 1
112  43.05521195  074.46559237  43.05507783  074.46561695
111  43.05521195  074.46559237 1
111  43.05505912  074.46562419
112  43.05505912  074.46562419  43.05532497  074.46561272 1
115  43.05537661  074.46599794
120 Linear Feature 17
111  43.05664905  074.46643577 1
111  43.05664463  074.46639930
111  43.05664170  074.46637500
111  43.05663874  074.46635071 1
115  43.05663432  074.46631425
120 Linear Feature 17
111  43.05678236  074.46744406 1
111  43.05677794  074.46740759
111  43.05677500  074.46738330
111  43.05677205  074.46735900 1
115  43.05676763  074.46732254
120 Linear Feature 17
111  43.05691294  074.46846357 1
111  43.05690852  074.46842710
111  43.05690560  074.46840280
111  43.05690263  074.46837851 1
115  43.05689821  074.46834205
120 Linear Feature 17
111  43.05704904  074.46951077 1
111  43.05704462  074.46947430
111  43.05704170  074.46945000
111  43.05703873  074.46942571 1
115  43.05703431  074.46938925
120 Linear Feature 17
111  43.05717674  074.47050247 1
111  43.05717232  074.47046600
111  43.05716940  074.47044170
111  43.05716644  074.47041741 1
115  43.05716202  074.47038095
120 Linear Feature 17
111  43.05675455  074.47123016 1
111  43.05675013  074.47119369
111  43.05674720  074.47116940
111  43.05674424  074.47114510 1
115  43.05673982  074.47110864
120 Linear Feature 17
111  43.05654579  074.46887593 1
111  43.05654137  074.46883946
111  43.05653548  074.46879087 1
115  43.05653106  074.46875441
120 Linear Feature 17
111  43.05645232  074.46812694 1
111  43.05644790  074.46809047
111  43.05644201  074.46804188 1
115  43.05643759  074.46800542
120 Linear Feature 17
111  43.05576526  074.46687732 1
111  43.05576084  074.46684085
111  43.05575495  074.46679226 1
115  43.05575053  074.46675580
120 Linear Feature 17
111  43.05571163  074.46644792 1
111  43.05570721  074.46641145
111  43.05570132  074.46636286 1
115  43.05569690  074.46632640
120 Linear Feature 17
111  43.05564250  074.46589361 1
111  43.05563808  074.46585713
111  43.05563219  074.46580855 1
115  43.05562777  074.46577208
120 Linear Feature 17
111  43.05596277  074.46581905 1
111  43.05595835  074.46578258
111  43.05595246  074.46573398 1
115  43.05594804  074.46569752
120 Linear Feature 17
111  43.05603171  074.46637142 1
111  43.05602728  074.46633495
111  43.05602140  074.46628636 1
115  43.05601698  074.46624990
120 Linear Feature 17
111  43.05608532  074.46680166 1
111  43.05608090  074.46676519
111  43.05607501  074.46671660 1
115  43.05607059  074.46668014
120 Linear Feature 17
111  43.05636751  074.46744761 1
111  43.05636309  074.46741114
111  43.05635720  074.46736255 1
115  43.05635278  074.46732609
120 Linear Feature 17
111  43.05593363  074.46755094 1
111  43.05592921  074.46751446
111  43.05592333  074.46746587 1
115  43.05591891  074.46742941
120 Linear Feature 17
111  43.05601804  074.46822718 1
111  43.05601361  074.46819070
111  43.05600773  074.46814211 1
115  43.05600331  074.46810565
120 Linear Feature 17
111  43.05611157  074.46897661 1
111  43.05610715  074.46894013
111  43.05610126  074.46889154 1
115  43.05609684  074.46885508
120 Linear Feature 17
111  43.05618783  074.46958778 1
111  43.05618341  074.46955131
111  43.05617752  074.46950272 1
115  43.05617310  074.46946626
120 Linear Feature 17
111  43.05625643  074.47013606 1
111  43.05625201  074.47009958
111  43.05624612  074.47005099 1
115  43.05624170  074.47001453
120 Linear Feature 17
111  43.05632869  074.47071715 1
111  43.05632427  074.47068068
111  43.05631838  074.47063209 1
115  43.05631397  074.47059563
120 Linear Feature 17
111  43.05676367  074.47062082 1
111  43.05675925  074.47058435
111  43.05675337  074.47053576 1
115  43.05674895  074.47049930
120 Linear Feature 17
111  43.05669078  074.47004000 1
111  43.05668636  074.47000352
111  43.05668048  074.46995494 1
115  43.05667606  074.46991847
120 Linear Feature 17
111  43.05662173  074.46948608 1
111  43.05661731  074.46944961
111  43.05661142  074.46940102 1
115  43.05660700  074.46936456
120 Linear Feature 17
111  43.05478631  074.46971919 1
111  43.05478189  074.46968272
111  43.05477600  074.46963413 1
115  43.05477158  074.46959767
120 Linear Feature 17
111  43.05468447  074.46869540 1
111  43.05468005  074.46865893
111  43.05467416  074.46861034 1
115  43.05466974  074.46857388
120 Linear Feature 17
111  43.05478668  074.46798079 1
111  43.05478225  074.46794432
111  43.05477637  074.46789573 1
115  43.05477195  074.46785927
120 Linear Feature 17
111  43.05522125  074.47171907 1
111  43.05521683  074.47168259
111  43.05521390  074.47165830
111  43.05521094  074.47163400 1
115  43.05520652  074.47159754
120 Linear Feature 17
111  43.05513933  074.47105274 1
111  43.05513491  074.47101627
111  43.05513197  074.47099198
111  43.05512902  074.47096768 1
115  43.05512460  074.47093122
120 Linear Feature 17
111  43.05505177  074.47034137 1
111  43.05504734  074.47030489
111  43.05504440  074.47028060
111  43.05504146  074.47025631 1
115  43.05503704  074.47021984
120 Linear Feature 17
111  43.05468211  074.46733369 1
111  43.05467769  074.46729722
111  43.05467474  074.46727291
111  43.05467180  074.46724863 1
115  43.05466739  074.46721217
120 Linear Feature 17
111  43.05459947  074.46666187 1
111  43.05459505  074.46662540
111  43.05459206  074.46660126
111  43.05458916  074.46657681 1
115  43.05458474  074.46654035
120 Linear Feature 17
111  43.05449352  074.46579954 1
111  43.05448910  074.46576307
111  43.05448610  074.46573890
111  43.05448321  074.46571448 1
115  43.05447879  074.46567802
120 Linear Feature 14
111  43.05695848  074.47373036 1
111  43.05661211  074.47381425 1
115  43.05653124  074.47383384
120 Linear Feature 13
111  43.05688034  074.47314738 1
111  43.05653860  074.47322669 1
115  43.05644932  074.47324742
120 Linear Feature 12
111  43.05680472  074.47255577 1
111  43.05646520  074.47263777 1
115  43.05637622  074.47265927
120 Linear Feature 11
111  43.05622632  074.47303295 1
112  43.05612160  074.47322579  43.05600817  074.47325166
111  43.05612160  074.47322579 1
111  43.05598610  074.47325830 1
111  43.05561118  074.47334824
112  43.05561118  074.47334824  43.05549145  074.47337929 1
115  43.05546438  074.47321050
120 Linear Feature 10
111  43.05617030  074.47259708 1
112  43.05606683  074.47280074  43.05592315  074.47284386
111  43.05606683  074.47280074 1
111  43.05593330  074.47283330 1
111  43.05557153  074.47292148
112  43.05557153  074.47292148  43.05544298  074.47295080 1
115  43.05541009  074.47279828
120 Linear Feature 9
111  43.05611931  074.47220032 1
112  43.05600766  074.47244249  43.05587785  074.47246836
111  43.05600766  074.47244249 1
111  43.05588610  074.47247220 1
111  43.05552749  074.47255978
112  43.05552749  074.47255978  43.05539390  074.47258565 1
115  43.05536492  074.47243837
120 Linear Feature 8
111  43.05628083  074.47344897 1
112  43.05615749  074.47365634  43.05602516  074.47369773
111  43.05615749  074.47365634 1
111  43.05604170  074.47368330 1
111  43.05568363  074.47376672
112  43.05568363  074.47376672  43.05554458  074.47380080 1
111  43.05552028  074.47364448 1
111  43.05546438  074.47321050 1
111  43.05541009  074.47279828 1
111  43.05536492  074.47243837 1
111  43.05535539  074.47236433 1
112  43.05550158  074.47209872  43.05567248  074.47206077
111  43.05550158  074.47209872 1
115  43.05593053  074.47199881
120 Linear Feature 7
111  43.05620966  074.47290330 1
112  43.05637622  074.47265927  43.05653754  074.47260062
111  43.05637622  074.47265927
112  43.05637622  074.47265927  43.05619096  074.47266444 1
115  43.05615310  074.47246318
120 Linear Feature 6
111  43.05628762  074.47350995 1
112  43.05644932  074.47324742  43.05660938  074.47317843
111  43.05644932  074.47324742
112  43.05644932  074.47324742  43.05628674  074.47325604 1
115  43.05623369  074.47309030
120 Linear Feature 5
111  43.05636495  074.47411170 1
112  43.05653124  074.47383384  43.05670138  074.47376658
111  43.05653124  074.47383384
112  43.05653124  074.47383384  43.05636362  074.47385282 1
115  43.05630737  074.47366364
120 Linear Feature 4
111  43.05713456  074.47341935 1
112  43.05695848  074.47373036  43.05677447  074.47378900
111  43.05695848  074.47373036
112  43.05695848  074.47373036  43.05715130  074.47370449 1
115  43.05720142  074.47393944
120 Linear Feature 3
111  43.05705878  074.47282979 1
112  43.05688034  074.47314738  43.05669760  074.47320947
111  43.05688034  074.47314738
112  43.05688034  074.47314738  43.05707064  074.47311461 1
115  43.05712638  074.47335567
120 Linear Feature 2
111  43.05698378  074.47224629 1
112  43.05680472  074.47255577  43.05661946  074.47261959
111  43.05680472  074.47255577
112  43.05680472  074.47255577  43.05699250  074.47252990 1
115  43.05705047  074.47276510
120 Linear Feature 17
111  43.05603340  074.47374715 1
111  43.05602898  074.47371068
111  43.05602309  074.47366209 1
115  43.05601867  074.47362563
120 Linear Feature 17
111  43.05598046  074.47332218 1
111  43.05597604  074.47328570
111  43.05597015  074.47323711 1
115  43.05596573  074.47320065
120 Linear Feature 17
111  43.05588324  074.47253545 1
111  43.05587882  074.47249898
111  43.05587293  074.47245039 1
115  43.05586851  074.47241392
120 Linear Feature 17
111  43.05592718  074.47289727 1
111  43.05592276  074.47286080
111  43.05591687  074.47281221 1
115  43.05591245  074.47277575
120 Linear Feature 17
111  43.05643971  074.47270646 1
111  43.05643529  074.47266999
111  43.05642940  074.47262140 1
115  43.05642498  074.47258494
120 Linear Feature 17
111  43.05651321  074.47329533 1
111  43.05650879  074.47325886
111  43.05650290  074.47321027 1
115  43.05649848  074.47317381
120 Linear Feature 17
111  43.05658626  074.47388293 1
111  43.05658184  074.47384646
111  43.05657595  074.47379787 1
115  43.05657153  074.47376141
120 Linear Feature 17
111  43.05665970  074.47446986 1
111  43.05665528  074.47443339
111  43.05664939  074.47438480 1
115  43.05664497  074.47434834
120 Linear Feature 65
111  43.05889283  074.47738296 1
111  43.05797234  074.47760473 1
111  43.05787184  074.47762895
112  43.05787184  074.47762895  43.05777061  074.47765770 1
115  43.05776749  074.47780884
120 Linear Feature 66
111  43.05901697  074.47835530 1
111  43.05810045  074.47858001 1
111  43.05800162  074.47860423
112  43.05800162  074.47860423  43.05788518  074.47863436 1
115  43.05789524  074.47879310
120 Linear Feature 64
111  43.05876487  074.47654654 1
111  43.05785896  074.47676601 1
111  43.05776272  074.47678932
112  43.05776272  074.47678932  43.05765001  074.47681720 1
111  43.05765959  074.47697752 1
111  43.05776749  074.47780884 1
111  43.05789524  074.47879310 1
111  43.05796898  074.47936128
112  43.05796898  074.47936128  43.05802628  074.47971571 1
111  43.05825437  074.47968421 1
112  43.05807211  074.48007014  43.05808816  074.48036183
111  43.05807211  074.48007014
112  43.05807211  074.48007014  43.05800565  074.47976903 1
115  43.05778244  074.47979625
120 Linear Feature 17
111  43.05777054  074.47684997 1
111  43.05776585  074.47681357
111  43.05776272  074.47678932
111  43.05775959  074.47676506 1
115  43.05775490  074.47672866
120 Linear Feature 17
111  43.05786678  074.47682666 1
111  43.05786208  074.47679025
111  43.05785896  074.47676601
111  43.05785583  074.47674175 1
115  43.05785113  074.47670535
120 Linear Feature 17
111  43.05798016  074.47766540 1
111  43.05797546  074.47762899
111  43.05797234  074.47760473
111  43.05796920  074.47758049 1
115  43.05796451  074.47754409
120 Linear Feature 17
111  43.05787965  074.47768962 1
111  43.05787495  074.47765321
111  43.05787184  074.47762895
111  43.05786870  074.47760471 1
115  43.05786400  074.47756831
120 Linear Feature 17
111  43.05800945  074.47866492 1
111  43.05800475  074.47862851
111  43.05800162  074.47860423
111  43.05799850  074.47858001 1
115  43.05799380  074.47854361
120 Linear Feature 17
111  43.05810827  074.47864065 1
111  43.05810357  074.47860424
111  43.05810045  074.47858001
111  43.05809732  074.47855574 1
115  43.05809262  074.47851934
120 Linear Feature 17
111  43.05433118  074.47960093 1
111  43.05435778  074.47959452
111  43.05437552  074.47959024
111  43.05439322  074.47958597 1
115  43.05441982  074.47957956
120 Linear Feature 17
111  43.05396255  074.47956157 1
111  43.05398915  074.47955516
111  43.05400687  074.47955090
111  43.05402459  074.47954662 1
115  43.05405119  074.47954020
120 Linear Feature 17
111  43.05356800  074.47965729 1
111  43.05359461  074.47965088
111  43.05361231  074.47964662
111  43.05363005  074.47964233 1
115  43.05365664  074.47963592
120 Linear Feature 17
111  43.05316475  074.47975513 1
111  43.05319136  074.47974872
111  43.05320905  074.47974446
111  43.05322680  074.47974018 1
115  43.05325340  074.47973377
120 Linear Feature 17
111  43.05277464  074.47984974 1
111  43.05280124  074.47984332
111  43.05281896  074.47983906
111  43.05283669  074.47983478 1
115  43.05286328  074.47982837
120 Linear Feature 16
111  43.05617198  074.47993351 1
111  43.05613682  074.47974628 1
115  43.05604235  074.47924316
120 Linear Feature 15
111  43.05409286  074.48021201 1
111  43.05400687  074.47955090 1
115  43.05400392  074.47952828
120 Linear Feature 14
111  43.05369958  074.48028728 1
111  43.05361231  074.47964662 1
115  43.05360978  074.47962805
120 Linear Feature 13
111  43.05330081  074.48038136 1
111  43.05320905  074.47974446 1
115  43.05320742  074.47973315
120 Linear Feature 12
111  43.05316333  074.48068654 1
112  43.05290240  074.48048657  43.05286778  074.48024678
111  43.05290240  074.48048657 1
111  43.05281896  074.47983908 1
115  43.05281695  074.47982344
120 Linear Feature 11
111  43.05344657  074.48087440 1
111  43.05346792  074.48104783 1
115  43.05350669  074.48136265
120 Linear Feature 10
111  43.05388385  074.48075773 1
111  43.05390550  074.48094168 1
115  43.05394273  074.48125797
120 Linear Feature 9
111  43.05454939  074.48091205 1
111  43.05461639  074.48144940 1
115  43.05469032  074.48204230
120 Linear Feature 8
111  43.05495916  074.48083679 1
111  43.05502311  074.48135074 1
115  43.05509701  074.48194461
120 Linear Feature 7
111  43.05537718  074.48075777 1
111  43.05543788  074.48125013 1
115  43.05551128  074.48184543
120 Linear Feature 6
111  43.05578971  074.48064862 1
111  43.05585203  074.48114965 1
115  43.05592662  074.48174922
120 Linear Feature 5
111  43.05623523  074.48047173 1
111  43.05630528  074.48103970 1
115  43.05637982  074.48164413
120 Linear Feature 4
111  43.05679902  074.48037012 1
111  43.05685315  074.48079150 1
115  43.05694443  074.48150203
120 Linear Feature 3
111  43.05744531  074.48023463 1
115  43.05758042  074.48133920
120 Linear Feature 2
111  43.05807211  074.48007014 1
115  43.05822075  074.48118526
120 Linear Feature 1
111  43.05871313  074.47995611 1
115  43.05885133  074.48104760
120 Linear Feature 63
111  43.05350733  074.48059863 1
112  43.05330081  074.48038136  43.05326231  074.48015931
111  43.05330081  074.48038136
112  43.05330081  074.48038136  43.05332006  074.48061093 1
111  43.05316333  074.48068654 1
112  43.05304505  074.48099858  43.05307530  074.48122815
111  43.05304505  074.48099858 1
111  43.05306528  074.48114704 1
115  43.05310772  074.48145842
120 Linear Feature 62
111  43.05388864  074.48050449 1
112  43.05369958  074.48028728  43.05365833  074.48007276
111  43.05369958  074.48028728
112  43.05369958  074.48028728  43.05371884  074.48050556 1
111  43.05357399  074.48058218 1
112  43.05344657  074.48087440  43.05346857  074.48110398
111  43.05344657  074.48087440
112  43.05344657  074.48087440  43.05338882  074.48065236 1
115  43.05323596  074.48066563
120 Linear Feature 61
111  43.05420992  074.48042517 1
112  43.05409286  074.48021201  43.05405986  074.48002007
111  43.05409286  074.48021201
112  43.05409286  074.48021201  43.05410111  074.48041900 1
111  43.05396911  074.48048462 1
112  43.05388385  074.48075773  43.05390585  074.48097602
111  43.05388385  074.48075773
112  43.05388385  074.48075773  43.05383159  074.48054698 1
115  43.05374033  074.48054111
120 Linear Feature 60
111  43.05437552  074.47959024 1
111  43.05449713  074.48047924
112  43.05449713  074.48047924  43.05452738  074.48064107 1
111  43.05468037  074.48063427 1
112  43.05454939  074.48091205  43.05455764  074.48109647
111  43.05454939  074.48091205
112  43.05454939  074.48091205  43.05451358  074.48067085 1
115  43.05447347  074.48060290
120 Linear Feature 59
111  43.05591731  074.48033371 1
112  43.05578971  074.48064862  43.05581171  074.48086315
111  43.05578971  074.48064862
112  43.05578971  074.48064862  43.05574020  074.48040775 1
111  43.05554348  074.48042460 1
112  43.05537718  074.48075777  43.05539918  074.48103252
111  43.05537718  074.48075777
112  43.05537718  074.48075777  43.05532768  074.48050185 1
111  43.05513298  074.48052441 1
112  43.05495916  074.48083679  43.05496741  074.48108519
111  43.05495916  074.48083679
112  43.05495916  074.48083679  43.05490691  074.48060721 1
115  43.05474568  074.48061858
120 Linear Feature 58
111  43.05606775  074.48026573 1
112  43.05617198  074.47993351  43.05614391  074.47970583
111  43.05617198  074.47993351
112  43.05617198  074.47993351  43.05623192  074.48015371 1
111  43.05640814  074.48012200 1
112  43.05623523  074.48047173  43.05625448  074.48075024
111  43.05623523  074.48047173
112  43.05623523  074.48047173  43.05617198  074.48023838 1
115  43.05602728  074.48029146
120 Linear Feature 57
111  43.05700298  074.47998089 1
112  43.05679902  074.48037012  43.05679993  074.48068314
111  43.05679902  074.48037012
112  43.05679902  074.48037012  43.05671284  074.48007153 1
115  43.05652843  074.48009346
120 Linear Feature 56
111  43.05763649  074.47983090 1
112  43.05744531  074.48023463  43.05747556  074.48055832
111  43.05744531  074.48023463
112  43.05744531  074.48023463  43.05736784  074.47992789 1
115  43.05716206  074.47994353
120 Linear Feature 55
111  43.05889679  074.47953169 1
112  43.05871313  074.47995611  43.05874796  074.48029799
111  43.05871313  074.47995611
112  43.05871313  074.47995611  43.05863796  074.47962991 1
115  43.05842888  074.47964278
120 Alpha-Hotel
111  43.05811990  074.45326251 1
111  43.05808343  074.45299932 1
112  43.05779275  074.45258335  43.05756486  074.45234423
111  43.05779275  074.45258335 1
111  43.05768904  074.45247470
112  43.05768904  074.45247470  43.05753593  074.45237706 1
111  43.05740592  074.45241091 1
111  43.05682015  074.45255763 1
112  43.05611542  074.45397541  43.05621727  074.45517120
111  43.05611542  074.45397541 1
111  43.05718043  074.46220996 1
111  43.05723267  074.46261383 1
111  43.05729951  074.46325856 1
111  43.05744580  074.46428867 1
111  43.05758742  074.46528587 1
111  43.05763189  074.46566990 1
111  43.05774364  074.46663498 1
111  43.05787129  074.46760619 1
111  43.05789103  074.46775640 1
111  43.05800012  074.46858637 1
111  43.05803021  074.46881531 1
111  43.05814731  074.46970626 1
111  43.05827856  074.47068221 1
111  43.05831160  074.47092793 1
111  43.05842803  074.47183504 1
111  43.05843769  074.47191024 1
111  43.05861603  074.47329971 1
111  43.05868178  074.47381193 1
111  43.05898311  074.47615955 1
111  43.05906839  074.47682616 1
111  43.05909246  074.47701367 1
111  43.05917076  074.47762352 1
111  43.05922014  074.47800807 1
111  43.05929326  074.47857756 1
111  43.05935592  074.47906564 1
111  43.05945850  074.47986455 1
111  43.06000670  074.48413432 1
111  43.06004490  074.48442402 1
112  43.06013403  074.48469630  43.06018814  074.48478779
111  43.06013403  074.48469630 1
111  43.06086817  074.48585368 1
111  43.06156965  074.48701673 1
111  43.06262318  074.48872179
112  43.06262318  074.48872179  43.06270753  074.48884595 1
111  43.06273140  074.48900061 1
115  43.06282689  074.48973254
120 Alpha east
111  43.06013403  074.48469630 1
112  43.06015339  074.48478674  43.06015912  074.48484424
111  43.06015339  074.48478674 1
115  43.06060411  074.48822402
120 Bravo
111  43.05718043  074.46220996 1
112  43.05710406  074.46254519  43.05702448  074.46269330
111  43.05710406  074.46254519 1
111  43.05666320  074.46339901
112  43.05666320  074.46339901  43.05660432  074.46352970 1
111  43.05663615  074.46370177 1
115  43.05677461  074.46472986
120 Charly
111  43.05915683  074.46440222 1
111  43.05788789  074.46470273 1
111  43.05714906  074.46487979 1
111  43.05695909  074.46492532 1
111  43.05662175  074.46500616 1
111  43.05630237  074.46508270 1
111  43.05598765  074.46515834 1
115  43.05564273  074.46524078
120 Delta
111  43.06002341  074.47103679 1
111  43.05874774  074.47132994 1
111  43.05802358  074.47150228 1
111  43.05787012  074.47154205 1
111  43.05736086  074.47166198 1
111  43.05713217  074.47171583 1
111  43.05672453  074.47181183 1
111  43.05636913  074.47189552 1
111  43.05629244  074.47191358 1
111  43.05593053  074.47199881 1
112  43.05607774  074.47157952  43.05608305  074.47131815
111  43.05607774  074.47157952
112  43.05607774  074.47157952  43.05609615  074.47168972 1
111  43.05614493  074.47175418 1
116  43.05636913  074.47189552  43.05652142  074.47192570
120 Echo
111  43.05787012  074.47154205 1
112  43.05769735  074.47182211  43.05772408  074.47204951
111  43.05769735  074.47182211 1
111  43.05774775  074.47221409 1
111  43.05781767  074.47275785
112  43.05781767  074.47275785  43.05783103  074.47287024 1
111  43.05792271  074.47295388 1
111  43.05845087  074.47344880 1
111  43.05854149  074.47353676
112  43.05854149  074.47353676  43.05864080  074.47363085 1
115  43.05868178  074.47381193
120 Foxtrot
111  43.05912965  074.47947641 1
111  43.05889679  074.47953169 1
111  43.05842888  074.47964278 1
111  43.05825437  074.47968421 1
111  43.05778244  074.47979625 1
111  43.05763649  074.47983090 1
111  43.05716206  074.47994353 1
111  43.05700298  074.47998089 1
111  43.05652843  074.48009346 1
111  43.05640814  074.48012200 1
112  43.05606775  074.48026573  43.05593545  074.48037027
111  43.05606775  074.48026573 1
111  43.05602728  074.48029146
112  43.05602728  074.48029146  43.05597532  074.48031886 1
111  43.05591731  074.48033371 1
111  43.05554348  074.48042460 1
111  43.05513298  074.48052441 1
111  43.05474568  074.48061858 1
111  43.05468037  074.48063427 1
111  43.05458233  074.48065779
112  43.05458233  074.48065779  43.05451358  074.48067085 1
111  43.05447347  074.48060290 1
112  43.05420992  074.48042517  43.05403230  074.48045915
111  43.05420992  074.48042517 1
111  43.05396911  074.48048462 1
111  43.05388864  074.48050449 1
111  43.05374033  074.48054111 1
111  43.05357399  074.48058218 1
111  43.05350733  074.48059863 1
111  43.05323596  074.48066563 1
111  43.05316333  074.48068654 2
111  43.05293797  074.48073620 2
115  43.05273934  074.48073620
120 Golf
111  43.06159914  074.48024635 1
111  43.06171373  074.48108803 1
112  43.06160105  074.48346410  43.06140051  074.48467173
111  43.06160105  074.48346410
112  43.06160105  074.48346410  43.06151510  074.48397120 1
111  43.06140242  074.48427702 1
112  43.06115796  074.48476060  43.06099372  074.48501938
111  43.06115796  074.48476060 1
112  43.06061175  074.48504551  43.06029472  074.48498801
111  43.06061175  074.48504551
112  43.06061175  074.48504551  43.06029281  074.48493050 1
116  43.06000670  074.48413432  43.05991694  074.48356188
120 Kilo-Lima
111  43.05511599  074.46297042 2
112  43.05503752  074.46310259  43.05505190  074.46322623
111  43.05503752  074.46310259 1
111  43.05507214  074.46338608 1
111  43.05508253  074.46347115 1
111  43.05509935  074.46360888 1
111  43.05511799  074.46376152 1
111  43.05513729  074.46391957 1
111  43.05514802  074.46400748 1
111  43.05515588  074.46407184 1
111  43.05519238  074.46437070 1
111  43.05520258  074.46445423 1
111  43.05521132  074.46452580 1
111  43.05524517  074.46480295 1
111  43.05527271  074.46502845 1
111  43.05527961  074.46508491 1
111  43.05534542  074.46574962 1
111  43.05537661  074.46599794 1
111  43.05538131  074.46603537 1
111  43.05539516  074.46614563 1
111  43.05541200  074.46627969 1
111  43.05545910  074.46665458 1
111  43.05546958  074.46673808 1
111  43.05547700  074.46679713 1
111  43.05551062  074.46706473 1
111  43.05553769  074.46728023 1
111  43.05554667  074.46735176 1
111  43.05556615  074.46750678 1
111  43.05562211  074.46795231 1
111  43.05569524  074.46853447 1
111  43.05571801  074.46871575 1
111  43.05573876  074.46888094 1
111  43.05578280  074.46923152 1
111  43.05579998  074.46936828 1
111  43.05586084  074.46985280 1
111  43.05587021  074.46992742 1
111  43.05591624  074.47029382 1
111  43.05593392  074.47042962 1
111  43.05594599  074.47052231 1
111  43.05600224  074.47097369 1
111  43.05600981  074.47103443 1
111  43.05602395  074.47114791 1
111  43.05606924  074.47151128 1
111  43.05607774  074.47157952 1
115  43.05611931  074.47220032
120 Juliet
111  43.05695871  074.47205939 1
111  43.05698378  074.47224629 1
111  43.05705047  074.47276510 1
111  43.05705878  074.47282979 1
111  43.05712638  074.47335567 1
111  43.05713456  074.47341935 1
111  43.05720142  074.47393944 1
111  43.05720716  074.47398416 1
112  43.05702205  074.47432095  43.05679774  074.47438353
111  43.05702205  074.47432095 1
