I
1050 Generated by WorldEditor 2.1.0r1

1    456 1 0 LIMS Piacenza San Damiano
1302 city Piacenza
120 Linear Feature 123
112  44.91437899  009.71293582  44.91440661  009.71303646 1
115  44.91446273  009.71309307
120 Linear Feature 115
112  44.91563706  009.71356826  44.91561012  009.71361536 1
112  44.91527078  009.71369455  44.91517072  009.71363477 1
115  44.91514891  009.71362028
120 Linear Feature 113
112  44.91681441  009.71055376  44.91672675  009.71072586 1
115  44.91648355  009.71086500
120 Linear Feature 112
112  44.91654463  009.71124450  44.91664708  009.71095390 1
116  44.91640684  009.71090472  44.91631419  009.71093239
120 Linear Feature 111
112  44.91661071  009.71107530  44.91673989  009.71081615 1
115  44.91694127  009.71086374
120 Linear Feature 110
112  44.91812124  009.71177129  44.91843938  009.71192708 1
111  44.91854842  009.71168795 1
115  44.91875752  009.71114629
120 Linear Feature 109
112  44.91174862  009.72843989  44.91191283  009.72861741 1
111  44.91185253  009.72882028 1
115  44.91169603  009.72922422
120 Linear Feature 108
112  44.91038279  009.72702134  44.91032752  009.72723402 1
115  44.91044675  009.72741857
120 Linear Feature 107
112  44.91017163  009.72756200  44.91029529  009.72737253 1
115  44.91043964  009.72742461
120 Linear Feature 106
112  44.91045861  009.72682722  44.91038626  009.72699459 1
116  44.91022651  009.72684341  44.91017878  009.72669995
120 Linear Feature 152
112  44.92251974  009.70710630  44.92255797  009.70701354 1
112  44.92269781  009.70715128  44.92271866  009.70730466 1
112  44.92255585  009.70731086  44.92250827  009.70728914
111  44.92255585  009.70731086 1
111  44.92241645  009.70724844
112  44.92241645  009.70724844  44.92235425  009.70722336 1
115  44.92227768  009.70726568
120 Linear Feature 150
111  44.91340612  009.71161922 1
111  44.91341258  009.71164398 1
111  44.91357437  009.71226396 1
111  44.91357726  009.71227503
112  44.91357726  009.71227503  44.91359562  009.71234502 1
115  44.91366374  009.71232812
120 Linear Feature 150
111  44.91187937  009.71420665 1
111  44.91186120  009.71421282 1
111  44.91141748  009.71436347 1
111  44.91132890  009.71439354 1
112  44.91125543  009.71437732  44.91121713  009.71435216
111  44.91125543  009.71437732 1
111  44.91113699  009.71430751 1
111  44.91101456  009.71423534
112  44.91101456  009.71423534  44.91095874  009.71420765 1
115  44.91092453  009.71427193
120 Linear Feature 150
111  44.91042405  009.71400386 1
111  44.91044079  009.71401559 1
111  44.91083475  009.71430370
112  44.91083475  009.71430370  44.91088212  009.71433679 1
115  44.91092453  009.71427193
120 Linear Feature 150
111  44.91039155  009.71859988 1
111  44.91037859  009.71861888 1
111  44.91006653  009.71907646 1
111  44.91000265  009.71917012 1
112  44.90994489  009.71918233  44.90991148  009.71916660
111  44.90994489  009.71918233 1
111  44.90983764  009.71912713 1
111  44.90970388  009.71905831
112  44.90970388  009.71905831  44.90965450  009.71903172 1
115  44.90962081  009.71909059
120 Linear Feature 152
112  44.91357437  009.71226396  44.91351222  009.71219119 1
112  44.91357443  009.71202839  44.91362304  009.71197853 1
112  44.91371446  009.71206646  44.91374063  009.71212464
111  44.91371446  009.71206646
112  44.91371446  009.71206646  44.91376626  009.71218163 1
115  44.91367231  009.71232358
120 Linear Feature 152
112  44.91141748  009.71436347  44.91148452  009.71428511 1
112  44.91158223  009.71448738  44.91156294  009.71462126 1
112  44.91141143  009.71456210  44.91135513  009.71449659
111  44.91141143  009.71456210 1
111  44.91118407  009.71435165
112  44.91118407  009.71435165  44.91116499  009.71433258 1
115  44.91113699  009.71430751
120 Linear Feature 152
112  44.91084335  009.71431046  44.91076922  009.71431452 1
112  44.91074458  009.71413955  44.91076544  009.71404823 1
112  44.91086392  009.71403531  44.91091589  009.71405624 1
111  44.91093587  009.71413455 1
116  44.91094774  009.71420754  44.91094280  009.71423724
120 Linear Feature 152
112  44.91006653  009.71907646  44.91010225  009.71892408 1
112  44.91025791  009.71906349  44.91028513  009.71917967 1
112  44.91014915  009.71925352  44.91007120  009.71926051
111  44.91014915  009.71925352 1
111  44.91000017  009.71926430
112  44.91000017  009.71926430  44.90996128  009.71926430 1
116  44.90983764  009.71912713  44.90977577  009.71908433
120 Linear Feature 153
112  44.91393026  009.71218843  44.91389317  009.71219322 1
111  44.91386693  009.71217549 1
115  44.91371446  009.71206646
120 Linear Feature 153
112  44.91104731  009.71397777  44.91102268  009.71400986 1
111  44.91099677  009.71401415 1
115  44.91086392  009.71403531
120 Linear Feature 151
112  44.91357726  009.71227503  44.91358929  009.71234870 1
115  44.91354486  009.71238871
120 Linear Feature 151
112  44.91101456  009.71423534  44.91096402  009.71418577 1
115  44.91098649  009.71410687
120 Linear Feature 151
112  44.91083475  009.71430370  44.91087931  009.71434560 1
115  44.91087271  009.71442306
120 Linear Feature 151
112  44.90970388  009.71905831  44.90965671  009.71902258 1
115  44.90965768  009.71895255
120 Linear Feature 150
111  44.90892635  009.72072871 1
111  44.90893220  009.72075376 1
111  44.90907858  009.72138134 1
111  44.90909115  009.72143520 1
112  44.90922077  009.72164202  44.90931793  009.72169595
111  44.90922077  009.72164202
112  44.90922077  009.72164202  44.90924662  009.72165637 1
112  44.90931269  009.72165931  44.90934832  009.72165490
111  44.90931269  009.72165931 1
111  44.90947173  009.72163781
112  44.90947173  009.72163781  44.90953770  009.72161558 1
115  44.90953648  009.72152184
120 Linear Feature 150
111  44.91035488  009.72047186 1
111  44.91033649  009.72047652 1
111  44.90989021  009.72058947 1
111  44.90965331  009.72064942 1
111  44.90949979  009.72068827
112  44.90949979  009.72068827  44.90944782  009.72070190 1
115  44.90943947  009.72077364
120 Linear Feature 150
111  44.91024999  009.72193032 1
111  44.91023162  009.72193511 1
111  44.90977313  009.72205441 1
111  44.90966984  009.72208129
112  44.90966984  009.72208129  44.90961788  009.72209491 1
115  44.90962120  009.72217519
120 Linear Feature 152
112  44.90907858  009.72138134  44.90901858  009.72129170 1
112  44.90913310  009.72111376  44.90921879  009.72110791 1
112  44.90923029  009.72131488  44.90919936  009.72143193
111  44.90923029  009.72131488 1
111  44.90918162  009.72151079
112  44.90918162  009.72151079  44.90916927  009.72156766 1
115  44.90922077  009.72164202
120 Linear Feature 152
112  44.90989021  009.72058947  44.90993384  009.72052972 1
112  44.91005471  009.72069475  44.91005259  009.72084531 1
112  44.90989471  009.72080175  44.90984522  009.72075808
111  44.90989471  009.72080175 1
111  44.90974492  009.72067081
112  44.90974492  009.72067081  44.90971132  009.72064207 1
115  44.90965331  009.72064942
120 Linear Feature 152
112  44.90977313  009.72205441  44.90987038  009.72191604 1
112  44.90989265  009.72227550  44.90976051  009.72243274
111  44.90989265  009.72227550
112  44.90989265  009.72227550  44.90985702  009.72231324 1
111  44.90978575  009.72227550 1
111  44.90965658  009.72219479
112  44.90965658  009.72219479  44.90962763  009.72217697 1
115  44.90961531  009.72212976
120 Linear Feature 153
112  44.90968776  009.72268850  44.90969073  009.72263609 1
111  44.90971300  009.72259416 1
115  44.90989265  009.72227550
120 Linear Feature 151
112  44.90947173  009.72163781  44.90954428  009.72163196 1
115  44.90956080  009.72170935
120 Linear Feature 151
112  44.90949979  009.72068827  44.90944634  009.72069246 1
115  44.90942284  009.72064541
120 Linear Feature 151
112  44.90966984  009.72208129  44.90961639  009.72208548 1
115  44.90960248  009.72203084
120 Linear Feature 147
111  44.92280882  009.70762416 1
112  44.92301730  009.70756189  44.92308933  009.70748203
111  44.92301730  009.70756189
112  44.92301730  009.70756189  44.92303834  009.70753697 1
112  44.92316849  009.70749310  44.92322786  009.70752493
111  44.92316849  009.70749310
112  44.92316849  009.70749310  44.92323911  009.70753096 1
112  44.92321289  009.70770078  44.92318987  009.70775993 1
116  44.92305698  009.70772097  44.92300149  009.70764618
120 Linear Feature 146
111  44.91271753  009.71364479 1
111  44.91271125  009.71362084 1
111  44.91255321  009.71301759 1
111  44.91254827  009.71299876 1
116  44.91258697  009.71288557  44.91263498  009.71285519
120 Linear Feature 146
111  44.90930668  009.72414991 1
111  44.90932447  009.72414526 1
111  44.90978142  009.72402583 1
111  44.90979634  009.72402193 1
116  44.90986698  009.72407071  44.90988783  009.72412239
120 Linear Feature 146
111  44.91133059  009.71666191 1
111  44.91131370  009.71665275 1
111  44.91088173  009.71641851 1
111  44.91063069  009.71628239 1
111  44.91046321  009.71619157 1
116  44.91042470  009.71608095  44.91043178  009.71600384
120 Linear Feature 147
111  44.91260558  009.71287607 1
112  44.91274320  009.71301337  44.91275884  009.71313371 1
112  44.91265492  009.71318468  44.91260751  009.71319328 1
116  44.91255321  009.71301759  44.91256883  009.71290322
120 Linear Feature 147
111  44.90987413  009.72412587 1
112  44.90975234  009.72430173  44.90967713  009.72431173 1
112  44.90964764  009.72414302  44.90964983  009.72407560 1
116  44.90978142  009.72402583  44.90985458  009.72405839
120 Linear Feature 147
111  44.91063069  009.71628239 1
112  44.91081042  009.71627252  44.91089206  009.71622303
111  44.91081042  009.71627252 1
111  44.91092092  009.71621048 1
112  44.91105676  009.71627295  44.91110713  009.71639965 1
116  44.91088173  009.71641851  44.91077912  009.71627869
120 Linear Feature 148
112  44.91279430  009.71277971  44.91275497  009.71281304 1
111  44.91274940  009.71287714 1
115  44.91274320  009.71301337
120 Linear Feature 148
112  44.90991069  009.72440782  44.90989425  009.72434736 1
111  44.90984629  009.72433391 1
115  44.90975234  009.72430173
120 Linear Feature 149
112  44.91245889  009.71295096  44.91252036  009.71293340 1
115  44.91254827  009.71299876
120 Linear Feature 149
112  44.90984737  009.72391948  44.90984631  009.72399158 1
115  44.90979634  009.72402193
120 Linear Feature 149
112  44.91038317  009.71623644  44.91041417  009.71617078 1
115  44.91046321  009.71619157
120 Linear Feature 146
111  44.91124566  009.71521909 1
111  44.91122873  009.71521009 1
111  44.91079687  009.71498050 1
111  44.91078913  009.71497638 1
116  44.91074935  009.71486551  44.91075554  009.71477204
120 Linear Feature 147
111  44.91076031  009.71482448 1
112  44.91092176  009.71476751  44.91098981  009.71481380 1
112  44.91095334  009.71497977  44.91092679  009.71503589 1
116  44.91079687  009.71498050  44.91074615  009.71489926
120 Linear Feature 148
112  44.91082953  009.71456531  44.91082149  009.71462908 1
111  44.91085309  009.71467142 1
115  44.91092176  009.71476751
120 Linear Feature 149
112  44.91070391  009.71503563  44.91073491  009.71495865 1
115  44.91078913  009.71497638
120 Linear Feature 145
112  44.90944976  009.72085305  44.90946610  009.72090232 1
111  44.90951638  009.72088873 1
115  44.90965075  009.72085414
120 Linear Feature 144
111  44.91012312  009.72282864 1
111  44.91015148  009.72304739 1
111  44.91018017  009.72326870 1
111  44.91020814  009.72348447 1
111  44.91023641  009.72370250 1
111  44.91026436  009.72391808 1
111  44.91026685  009.72393730
112  44.91026685  009.72393730  44.91028021  009.72403478 1
111  44.91020226  009.72405994 1
111  44.90994169  009.72413017 1
116  44.90986698  009.72407071  44.90984397  009.72399523
120 Linear Feature 143
111  44.90989836  009.72278294 1
115  44.90989680  009.72277346
120 Linear Feature 143
111  44.90992731  009.72300202 1
115  44.90992575  009.72299253
120 Linear Feature 143
111  44.90995404  009.72322110 1
115  44.90995248  009.72321161
120 Linear Feature 143
111  44.90998225  009.72343808 1
115  44.90998069  009.72342860
120 Linear Feature 143
111  44.91001046  009.72365612 1
115  44.91000890  009.72364663
120 Linear Feature 143
111  44.91003867  009.72387520 1
115  44.91003711  009.72386571
120 Linear Feature 142
112  44.91012312  009.72282864  44.91009862  009.72272277 1
111  44.91002067  009.72275108 1
111  44.90989836  009.72278294 1
111  44.90977123  009.72281607 1
116  44.90969618  009.72275344  44.90967020  009.72267797
120 Linear Feature 142
112  44.91015148  009.72304739  44.91012698  009.72294152 1
111  44.91004963  009.72297016 1
111  44.90992731  009.72300202 1
111  44.90980019  009.72303514 1
116  44.90972356  009.72296457  44.90969757  009.72287703
120 Linear Feature 142
112  44.91018017  009.72326870  44.91015567  009.72316283 1
111  44.91007635  009.72318923 1
111  44.90995404  009.72322110 1
111  44.90982691  009.72325422 1
116  44.90975258  009.72318844  44.90972767  009.72310844
120 Linear Feature 142
112  44.91020814  009.72348447  44.91018365  009.72337860 1
111  44.91010456  009.72340622 1
111  44.90998225  009.72343808 1
111  44.90985512  009.72347121 1
116  44.90978159  009.72341215  44.90975561  009.72333668
120 Linear Feature 142
112  44.91023641  009.72370250  44.91021191  009.72359662 1
111  44.91013277  009.72362425 1
111  44.91001046  009.72365612 1
111  44.90988333  009.72368924 1
116  44.90981035  009.72363399  44.90978437  009.72355852
120 Linear Feature 142
112  44.91026436  009.72391808  44.91023986  009.72381221 1
111  44.91016098  009.72384333 1
111  44.91003867  009.72387520 1
111  44.90991154  009.72390832 1
116  44.90983855  009.72385145  44.90981257  009.72377598
120 Linear Feature 141
111  44.91320681  009.71309580 1
111  44.91319929  009.71309974 1
115  44.91319667  009.71310110
120 Linear Feature 141
111  44.91335152  009.71302012 1
111  44.91334400  009.71302406 1
115  44.91334138  009.71302543
120 Linear Feature 141
111  44.91349493  009.71294513 1
111  44.91348740  009.71294906 1
115  44.91348479  009.71295043
120 Linear Feature 141
111  44.91364363  009.71286736 1
111  44.91363610  009.71287130 1
115  44.91363349  009.71287267
120 Linear Feature 141
111  44.91378614  009.71279284 1
111  44.91377861  009.71279677 1
115  44.91377600  009.71279814
120 Linear Feature 141
111  44.91393060  009.71271728 1
111  44.91392308  009.71272122 1
115  44.91392047  009.71272259
120 Linear Feature 141
111  44.91407841  009.71263999 1
111  44.91407089  009.71264392 1
115  44.91406827  009.71264529
120 Linear Feature 140
111  44.91408752  009.71210619 1
112  44.91417371  009.71216591  44.91419680  009.71224018
111  44.91417371  009.71216591 1
111  44.91437899  009.71293582 1
112  44.91431752  009.71307420  44.91425065  009.71310945
111  44.91431752  009.71307420 1
111  44.91425065  009.71310945 1
111  44.91410382  009.71318685 1
111  44.91396000  009.71326267 1
111  44.91381718  009.71333795 1
111  44.91367337  009.71341376 1
111  44.91353029  009.71348918 1
111  44.91339450  009.71356077
112  44.91339450  009.71356077  44.91333591  009.71357376 1
111  44.91330612  009.71350330 1
111  44.91319929  009.71309974 1
111  44.91310017  009.71272529
112  44.91310017  009.71272529  44.91307772  009.71264830 1
115  44.91301612  009.71266646
120 Linear Feature 140
112  44.91353029  009.71348918  44.91346776  009.71348616 1
111  44.91345088  009.71342782 1
111  44.91334400  009.71302406 1
111  44.91324494  009.71264981
112  44.91324494  009.71264981  44.91322249  009.71257283 1
115  44.91315483  009.71259393
120 Linear Feature 140
112  44.91367337  009.71341376  44.91361885  009.71342207 1
111  44.91359416  009.71335235 1
111  44.91348740  009.71294906 1
111  44.91338822  009.71257434
112  44.91338822  009.71257434  44.91336577  009.71249735 1
115  44.91331097  009.71251228
120 Linear Feature 140
112  44.91381718  009.71333795  44.91376266  009.71335003 1
111  44.91374264  009.71327373 1
111  44.91363610  009.71287130 1
111  44.91353669  009.71249572
112  44.91353669  009.71249572  44.91351424  009.71241873 1
115  44.91345000  009.71243957
120 Linear Feature 140
112  44.91396000  009.71326267  44.91390548  009.71326468 1
111  44.91388517  009.71319930 1
111  44.91377861  009.71279677 1
111  44.91367923  009.71242129
112  44.91367923  009.71242129  44.91365678  009.71234430 1
115  44.91358940  009.71236667
120 Linear Feature 140
112  44.91410382  009.71318685  44.91404840  009.71319012 1
111  44.91402994  009.71312488 1
111  44.91392308  009.71272122 1
111  44.91382399  009.71234686
112  44.91382399  009.71234686  44.91380154  009.71226987 1
115  44.91373839  009.71228876
120 Linear Feature 140
112  44.91425065  009.71310945  44.91419613  009.71312153 1
111  44.91417767  009.71304731 1
111  44.91407089  009.71264392 1
111  44.91397172  009.71226929
112  44.91397172  009.71226929  44.91394927  009.71219230 1
115  44.91388687  009.71221112
120 Linear Feature 139
111  44.91313388  009.71260488 1
116  44.91310017  009.71272529  44.91311502  009.71281230
120 Linear Feature 139
111  44.91328479  009.71252597 1
116  44.91324494  009.71264981  44.91325978  009.71273682
120 Linear Feature 139
111  44.91342298  009.71245370 1
116  44.91338822  009.71257434  44.91340306  009.71266135
120 Linear Feature 139
111  44.91357127  009.71237616 1
116  44.91353669  009.71249572  44.91355154  009.71258272
120 Linear Feature 139
111  44.91371049  009.71230336 1
116  44.91367923  009.71242129  44.91369407  009.71250830
120 Linear Feature 139
111  44.91386018  009.71222508 1
116  44.91382399  009.71234686  44.91383884  009.71243387
120 Linear Feature 139
111  44.91400501  009.71214934 1
116  44.91397172  009.71226929  44.91398657  009.71235629
120 Linear Feature 139
111  44.91421070  009.71204178 1
116  44.91417371  009.71216591  44.91418856  009.71225292
120 Linear Feature 130
111  44.91290612  009.71280510 9
115  44.91435046  009.71205555
120 Linear Feature 103
111  44.91559737  009.71336705 9 102
112  44.91521765  009.71356450  44.91498417  009.71339241
111  44.91521765  009.71356450 9 102
111  44.91452236  009.71304642 9 102
112  44.91442358  009.71290150  44.91440434  009.71283629
111  44.91442358  009.71290150 9 102
111  44.91426451  009.71232727 9 102
111  44.91435046  009.71205555 9 102
111  44.91594737  009.71122878 9 102
111  44.91629394  009.71105197
112  44.91629394  009.71105197  44.91641966  009.71099219 9 102
114  44.91641581  009.71127479  44.91636835  009.71140522 9 102
120 Linear Feature 102
111  44.91838201  009.71154074 9 102
112  44.91806387  009.71164582  44.91785862  009.71149002 9 102
112  44.91709405  009.71088858  44.91688495  009.71069837 9 102
111  44.91701708  009.71034511 9 102
111  44.91823962  009.70722014 9 102
112  44.91844173  009.70711978  44.91855847  009.70720854
111  44.91844173  009.70711978 9 102
111  44.91871230  009.70733073 9 102
111  44.91872566  009.70744710 9 102
111  44.91863291  009.70770295 9 102
111  44.91913966  009.70809370 9 102
111  44.91922380  009.70788847
112  44.91922380  009.70788847  44.91926389  009.70778678 9 102
111  44.91936708  009.70783710 9 102
111  44.91948443  009.70792503 9 102
111  44.91954896  009.70797339
112  44.91954896  009.70797339  44.91960538  009.70802057 9 102
115  44.91962468  009.70816105
120 Linear Feature 101
111  44.91192123  009.72807725 9 102
112  44.91158077  009.72821383  44.91136012  009.72805080
111  44.91158077  009.72821383 9 102
112  44.91151283  009.72816363  44.91129218  009.72800061
111  44.91151283  009.72816363 9 102
111  44.91056092  009.72742226
112  44.91056092  009.72742226  44.91040878  009.72729366 9 102
111  44.91053141  009.72695674 9 102
111  44.91667616  009.71121884 9 102
112  44.91704818  009.71103406  44.91727396  009.71118623
111  44.91704818  009.71103406 9 102
111  44.91793461  009.71171647 9 102
111  44.91802570  009.71178766
112  44.91802570  009.71178766  44.91822710  009.71195433 9 102
115  44.91810010  009.71226048
120 Linear Feature 100
112  44.90890701  009.73579388  44.90883325  009.73596746 9 102
111  44.90872314  009.73589199 9 102
112  44.90749483  009.73493654  44.90742855  009.73488673 9 102
111  44.90747880  009.73475843 9 102
111  44.90753786  009.73460746 9 102
111  44.91025945  009.72765050 9 102
112  44.91050319  009.72755631  44.91066226  009.72767586
111  44.91050319  009.72755631 9 102
112  44.91145454  009.72829404  44.91161361  009.72841358
111  44.91145454  009.72829404 9 102
111  44.91153330  009.72835512
112  44.91153330  009.72835512  44.91173984  009.72852357 9 102
115  44.91164363  009.72878441
120 Linear Feature 99
111  44.90662382  009.73496313 102
111  44.90701157  009.73526978 102
111  44.90693558  009.73545312 106
111  44.90716756  009.73563123 102
111  44.90735841  009.73512328 102
111  44.90746605  009.73520085 102
111  44.90759597  009.73571760 102
111  44.90823441  009.73622178 102
115  44.90873106  009.73611696
120 Linear Feature 98
111  44.91969233  009.70786326 9 102
111  44.91955229  009.70775522 9 102
111  44.91833825  009.70681858
112  44.91833825  009.70681858  44.91819874  009.70671592 9 102
111  44.91809522  009.70698061 9 102
111  44.91675627  009.71040122
112  44.91675627  009.71040122  44.91663496  009.71070440 9 102
111  44.91644180  009.71080378 9 102
111  44.91590949  009.71107936 9 102
111  44.91392350  009.71210752 9
111  44.91346539  009.71234469 9 102
111  44.91324123  009.71246074 9
111  44.91289986  009.71263747 9 102
111  44.91237669  009.71290832 9
111  44.91183753  009.71318745 9 102
111  44.91161605  009.71330211
112  44.91161605  009.71330211  44.91139334  009.71341909 9 102
112  44.91103610  009.71387194  44.91089179  009.71411597 9
111  44.91079379  009.71447321 9
111  44.90976187  009.71834640 9
111  44.90962770  009.71885000 9
111  44.90938624  009.71975627
112  44.90938624  009.71975627  44.90929094  009.72011099 9
111  44.90935685  009.72060784 9
111  44.90947524  009.72151414 9
111  44.90950910  009.72177326 9
111  44.90977375  009.72379909 9
111  44.90987423  009.72456819 9 102
111  44.91006260  009.72601119 9 102
111  44.91013395  009.72655627 9 102
111  44.91017062  009.72683698
112  44.91017062  009.72683698  44.91020989  009.72715069 9 102
111  44.91015149  009.72731602 9 102
111  44.90735008  009.73446605 9 102
111  44.90730286  009.73458658
112  44.90730286  009.73458658  44.90724485  009.73472941 9 102
111  44.90714386  009.73467442 9 102
115  44.90700143  009.73456117
120 Linear Feature 105
111  44.91290612  009.71280510 9 102
111  44.91307591  009.71294078 9 102
111  44.91328019  009.71370067 9 102
112  44.91433314  009.71315072  44.91436700  009.71312681 9 102
111  44.91446706  009.71319419 9 102
112  44.91515517  009.71372894  44.91536761  009.71391154 9 102
111  44.91524754  009.71426586 9 102
112  44.91042462  009.72663625  44.91038151  009.72674493 9 102
112  44.91025990  009.72661669  44.91023989  009.72650366
111  44.91025990  009.72661669 9 102
111  44.91017545  009.72598276 9 102
111  44.90996284  009.72436242 9
111  44.90944864  009.72041327
112  44.90944864  009.72041327  44.90942170  009.72016766 9
111  44.90947302  009.71988618 9
111  44.90966388  009.71915689 9
111  44.90971978  009.71894753 9
111  44.90995920  009.71805088 9
111  44.91008699  009.71757228 9
111  44.91042611  009.71630220 9
111  44.91048516  009.71608105 9
111  44.91063132  009.71553368 9
111  44.91067902  009.71535503 9
111  44.91074518  009.71510723 9
111  44.91090645  009.71450326 9
112  44.91095725  009.71434024  44.91099111  009.71424026 9
111  44.91103730  009.71412723 9 102
112  44.91165921  009.71344905  44.91207023  009.71323168
111  44.91165921  009.71344905 9 102
111  44.91243199  009.71304803 9
113  44.91286763  009.71282476 9 102
21  44.91874756  009.71256623 2 118.4500 3.00 12  PAPI-4L
21  44.90992182  009.73248216 2 298.4700 3.00 30  PAPI-4L
14  44.91121574  009.71760391  32.81 0 ATC Tower
1300  44.92293273  009.70683436 155.06 hangar jets|turboprops|props|fighters HAS N01
1301 B none 
1300  44.92348800  009.70788910 195.21 hangar jets|turboprops|props|fighters HAS N02
1301 B none 
1300  44.91340612  009.71161922  69.69 hangar jets|turboprops|props|fighters HAS S01
1301 B none 
1300  44.91271125  009.71362084 249.48 hangar jets|turboprops|props|fighters HAS S02
1301 B none 
1300  44.91186120  009.71421282 166.88 hangar jets|turboprops|props|fighters HAS S03
1301 B none 
1300  44.91042405  009.71400386  26.93 hangar jets|turboprops|props|fighters HAS S04
1301 B none 
1300  44.91122873  009.71521009 201.02 hangar jets|turboprops|props|fighters HAS S05
1301 B none 
1300  44.91131370  009.71665275 200.95 hangar jets|turboprops|props|fighters HAS S06
1301 B none 
1300  44.91037859  009.71861888 133.78 hangar jets|turboprops|props|fighters HAS S07
1301 B none 
1300  44.91033649  009.72047652 169.91 hangar jets|turboprops|props|fighters HAS S08
1301 B none 
1300  44.90893220  009.72075376  71.95 hangar jets|turboprops|props|fighters HAS S09
1301 B none 
1300  44.91023162  009.72193511 169.52 hangar jets|turboprops|props|fighters HAS S10
1301 B none 
1300  44.90932447  009.72414526 349.71 hangar jets|turboprops|props|fighters HAS S11
1301 B none 
1300  44.91042409  009.71699549 224.65 tie_down jets|turboprops|props|fighters Central
1301 D military 
1300  44.91003867  009.72387520 169.38 tie_down jets|turboprops|props|fighters East 1
1301 B military 
1300  44.91001046  009.72365612 169.38 tie_down jets|turboprops|props|fighters East 2
1301 B military 
1300  44.90998225  009.72343808 169.38 tie_down jets|turboprops|props|fighters East 3
1301 B military 
1300  44.90995404  009.72322110 169.38 tie_down jets|turboprops|props|fighters East 4
1301 B military 
1300  44.90992731  009.72300202 169.38 tie_down jets|turboprops|props|fighters East 5
1301 B military 
1300  44.90989836  009.72278294 169.38 tie_down jets|turboprops|props|fighters East 6
1301 B military 
1300  44.91407089  009.71264392 249.50 tie_down jets|turboprops|props|fighters West 1
1301 B military 
1300  44.91392308  009.71272122 249.50 tie_down jets|turboprops|props|fighters West 2
1301 B military 
1300  44.91377861  009.71279677 249.50 tie_down jets|turboprops|props|fighters West 3
1301 B military 
1300  44.91363610  009.71287130 249.50 tie_down jets|turboprops|props|fighters West 4
1301 B military 
1300  44.91348740  009.71294906 249.50 tie_down jets|turboprops|props|fighters West 5
1301 B military 
1300  44.91334400  009.71302406 249.50 tie_down jets|turboprops|props|fighters West 6
1301 B military 
1300  44.91319929  009.71309974 249.50 tie_down jets|turboprops|props|fighters West 7
1301 B military 
18  44.90844025  009.71965257 4 BCN
19  44.91215059  009.71864704 1 WS
54 13607 Tower
53 12210 Ground
55 12392 Approach
99
