I
1050 Generated by WorldEditor 2.1.0r1

1    177 0 0 XLLJ Gromovo
1302 city Gromovo
1300  60.71414257  030.09965942  30.93 tie_down fighters Tie-Down 2-6
1301 A military 
1300  60.71407046  030.09990332  30.93 tie_down fighters Tie-Down 2-7
1301 A military 
1300  60.71399942  030.10014724  30.93 tie_down fighters Tie-Down 2-8
1301 A military 
1300  60.71393372  030.10038258  30.93 tie_down fighters Tie-Down 2-9
1301 A military 
1300  60.71386162  030.10062648  30.93 tie_down fighters Tie-Down 2-10
1301 A military 
1300  60.71378951  030.10087038  30.93 tie_down fighters Tie-Down 2-11
1301 A military 
1300  60.71371847  030.10111430  30.93 tie_down fighters Tie-Down 2-12
1301 A military 
1300  60.71364958  030.10135175  30.93 tie_down fighters Tie-Down 2-13
1301 A military 
1300  60.71357853  030.10159567  30.93 tie_down fighters Tie-Down 2-14
1301 A military 
1300  60.71218185  030.10740266 210.55 tie_down jets|turboprops|helos|fighters Tie-Down 3-1
1301 C military 
1300  60.71196100  030.10814733 210.55 tie_down jets|turboprops|helos|fighters Tie-Down 3-2
1301 C military 
1300  60.71173900  030.10891031 210.55 tie_down jets|turboprops|helos|fighters Tie-Down 3-3
1301 C military 
1300  60.71179920  030.10867263 209.85 tie_down fighters Tie-Down 3-3A
1301 A military 
1300  60.71168436  030.10907559 209.85 tie_down fighters Tie-Down 3-3B
1301 A military 
1300  60.71151867  030.10965888 210.55 tie_down jets|turboprops|helos|fighters Tie-Down 3-4
1301 C military 
1300  60.71157996  030.10943335 210.50 tie_down fighters Tie-Down 3-4A
1301 A military 
1300  60.71146389  030.10983630 210.50 tie_down fighters Tie-Down 3-4B
1301 A military 
1300  60.71131415  030.11043588 210.55 tie_down jets|turboprops|helos|fighters Tie-Down 3-5
1301 C military 
1300  60.71135274  030.11021917 210.50 tie_down fighters Tie-Down 3-5A
1301 A military 
1300  60.71123851  030.11062212 210.50 tie_down fighters Tie-Down 3-5B
1301 A military 
1300  60.71110168  030.11119308 210.55 tie_down jets|turboprops|helos|fighters Tie-Down 3-6
1301 C military 
1300  60.71115500  030.11091586 210.50 tie_down fighters Tie-Down 3-6A
1301 A military 
1300  60.71101805  030.11139412 210.50 tie_down fighters Tie-Down 3-6B
1301 A military 
1300  60.71087300  030.11194137 210.55 tie_down jets|turboprops|helos|fighters Tie-Down 3-7
1301 C military 
1300  60.71093023  030.11168661 210.50 tie_down fighters Tie-Down 3-7A
1301 A military 
1300  60.71080188  030.11213474 210.50 tie_down fighters Tie-Down 3-7B
1301 A military 
1300  60.71065021  030.11270254 210.55 tie_down jets|turboprops|helos|fighters Tie-Down 3-8
1301 C military 
1300  60.71069395  030.11250767 210.50 tie_down fighters Tie-Down 3-8A
1301 A military 
1300  60.71058387  030.11288163 210.50 tie_down fighters Tie-Down 3-8B
1301 A military 
1300  60.71042820  030.11345131 210.11 tie_down jets|turboprops|helos|fighters Tie-Down 3-9
1301 C military 
1300  60.71048193  030.11324440 210.50 tie_down fighters Tie-Down 3-9A
1301 A military 
1300  60.71021115  030.11421172 211.64 tie_down jets|turboprops|helos|fighters Tie-Down 3-10
1301 C military 
1300  60.70994974  030.11250038  32.79 tie_down turboprops|fighters Tie-Down 3-11
1301 B military 
1300  60.70944674  030.11344000 119.37 tie_down turboprops|fighters Tie-Down 3-12
1301 B military 
1300  60.70836781  030.11320864 296.83 tie_down turboprops|fighters Tie-Down 3-13
1301 B military 
1300  60.70826212  030.11268810  29.55 tie_down turboprops|fighters Tie-Down 3-14
1301 B military 
1300  60.70814511  030.11899094  29.65 tie_down turboprops|helos|fighters Tie-Down 4-1
1301 C military 
1300  60.70758888  030.12097044  29.65 tie_down turboprops|helos|fighters Tie-Down 4-2
1301 C military 
1300  60.70643944  030.12211882  53.92 tie_down turboprops|helos|fighters Tie-Down 4-3
1301 B military 
1300  60.70618434  030.12217113  53.92 tie_down turboprops|helos|fighters Tie-Down 4-4
1301 B military 
1300  60.70592931  030.12223281  53.92 tie_down turboprops|helos|fighters Tie-Down 4-5
1301 B military 
1300  60.70564744  030.12225418  53.92 tie_down turboprops|helos|fighters Tie-Down 4-6
1301 B military 
1300  60.70537593  030.12232728  53.92 tie_down turboprops|helos|fighters Tie-Down 4-7
1301 B military 
1300  60.70509119  030.12239113  53.92 tie_down turboprops|helos|fighters Tie-Down 4-8
1301 B military 
1300  60.70547954  030.12290686 288.63 tie_down turboprops|helos|fighters Tie-Down 4-9
1301 B military 
1300  60.70572292  030.12285741 288.63 tie_down turboprops|helos|fighters Tie-Down 4-10
1301 B military 
1300  60.70597831  030.12283545 288.63 tie_down turboprops|helos|fighters Tie-Down 4-11
1301 B military 
1300  60.70622067  030.12283659 288.63 tie_down turboprops|helos|fighters Tie-Down 4-12
1301 B military 
1300  60.70803587  030.12307650 325.27 tie_down turboprops|helos|fighters Tie-Down 4-13
1301 B military 
1300  60.70814670  030.12343499 325.27 tie_down turboprops|helos|fighters Tie-Down 4-14
1301 B military 
1300  60.70825741  030.12377786 325.27 tie_down turboprops|helos|fighters Tie-Down 4-15
1301 B military 
1300  60.70837970  030.12413601 325.27 tie_down turboprops|helos|fighters Tie-Down 4-16
1301 B military 
1300  60.70852554  030.12518891 326.12 tie_down turboprops|helos|fighters Tie-Down 4-17
1301 B military 
1300  60.70867955  030.12564080 325.73 tie_down turboprops|helos|fighters Tie-Down 4-18
1301 B military 
18  60.71095230  030.10840852 1 Beacon
99
