I
1050 Generated by WorldEditor 2.1.0r1

1    179 1 0 LIPI Rivolto "Mario Visintini"
1302 city Codroipo
111  45.97202501  013.03680544 1
111  45.97194355  013.03660535 1
111  45.97190734  013.03651640
112  45.97190734  013.03651640  45.97189328  013.03647837 1
115  45.97191673  013.03644426
120 Linear Feature 207
112  45.97196836  013.03692034  45.97194060  013.03693492 1
111  45.97191735  013.03689650 1
111  45.97183589  013.03669641 1
111  45.97179968  013.03660746
112  45.97179968  013.03660746  45.97178562  013.03656943 1
115  45.97180420  013.03653974
120 Linear Feature 207
112  45.97185911  013.03701369  45.97183135  013.03702827 1
111  45.97180843  013.03698847 1
111  45.97172697  013.03678838 1
111  45.97169076  013.03669943
112  45.97169076  013.03669943  45.97167670  013.03666141 1
115  45.97169389  013.03663333
120 Linear Feature 207
112  45.97175037  013.03710661  45.97172261  013.03712119 1
111  45.97170077  013.03707953 1
111  45.97161931  013.03687944 1
111  45.97158310  013.03679049
112  45.97158310  013.03679049  45.97156904  013.03675246 1
115  45.97158614  013.03672475
120 Linear Feature 207
112  45.97164351  013.03719792  45.97161575  013.03721250 1
111  45.97159533  013.03717465 1
111  45.97151387  013.03697456 1
111  45.97147766  013.03688560
112  45.97147766  013.03688560  45.97146360  013.03684758 1
115  45.97148094  013.03681400
120 Linear Feature 207
112  45.97153460  013.03729098  45.97150684  013.03730556 1
111  45.97148482  013.03726437 1
111  45.97140337  013.03706428 1
111  45.97136715  013.03697533
112  45.97136715  013.03697533  45.97135309  013.03693730 1
115  45.97137245  013.03690605
120 Linear Feature 207
112  45.97131423  013.03747928  45.97128646  013.03749386 1
111  45.97126888  013.03745051 1
111  45.97118743  013.03725042 1
111  45.97115121  013.03716147
112  45.97115121  013.03716147  45.97113715  013.03712345 1
115  45.97115546  013.03708831
120 Linear Feature 207
112  45.97142626  013.03738355  45.97139850  013.03739813 1
111  45.97137749  013.03735860 1
111  45.97129603  013.03715851 1
111  45.97125982  013.03706955
112  45.97125982  013.03706955  45.97124576  013.03703153 1
115  45.97126231  013.03699950
120 Linear Feature 216
112  45.98227183  013.06549246  45.98221028  013.06552227 1
111  45.98216646  013.06546817 1
111  45.98209498  013.06537813 1
111  45.98190010  013.06513265 1
111  45.98180489  013.06501274 1
111  45.98171147  013.06489506 1
111  45.98161735  013.06477651 1
111  45.98152278  013.06465738 1
111  45.98142796  013.06453795 1
111  45.98133276  013.06441803 1
111  45.98123710  013.06429754 1
111  45.98114445  013.06418083 1
111  45.98105180  013.06406413 1
111  45.98095544  013.06394276 1
111  45.98085947  013.06382187 1
111  45.98076427  013.06370196 1
111  45.98063829  013.06354327 1
111  45.98047720  013.06334036 1
111  45.98031387  013.06313463 1
111  45.98015100  013.06292948 1
111  45.97998991  013.06272657 1
111  45.97982899  013.06252387 1
115  45.97966489  013.06231716
120 Linear Feature 206
111  45.98040017  013.06380698 1
111  45.98040122  013.06380831 1
115  45.98040247  013.06380989
120 Linear Feature 206
111  45.98023905  013.06360350 1
111  45.98024010  013.06360483 1
115  45.98024135  013.06360641
120 Linear Feature 206
111  45.98007640  013.06339810 1
111  45.98007746  013.06339943 1
115  45.98007870  013.06340101
120 Linear Feature 206
111  45.97991366  013.06319257 1
111  45.97991471  013.06319391 1
115  45.97991596  013.06319548
120 Linear Feature 206
111  45.97975253  013.06298910 1
111  45.97975359  013.06299043 1
115  45.97975484  013.06299200
120 Linear Feature 206
111  45.97959050  013.06278447 1
111  45.97959156  013.06278580 1
115  45.97959280  013.06278738
120 Linear Feature 206
111  45.97942786  013.06257907 1
111  45.97942891  013.06258040 1
115  45.97943016  013.06258198
120 Linear Feature 205
112  45.98019230  013.06427398  45.98016580  013.06420585 1
111  45.98019303  013.06414841 1
111  45.98040122  013.06380831 1
111  45.98054658  013.06357086
112  45.98054658  013.06357086  45.98059139  013.06349920 1
115  45.98063829  013.06354327
120 Linear Feature 205
112  45.98002910  013.06406796  45.97999524  013.06400777 1
111  45.98003241  013.06394411 1
111  45.98024010  013.06360483 1
111  45.98038596  013.06336655
112  45.98038596  013.06336655  45.98043077  013.06329490 1
115  45.98047720  013.06334036
120 Linear Feature 205
112  45.97986761  013.06386408  45.97984295  013.06380124 1
111  45.97987036  013.06373773 1
111  45.98007746  013.06339943 1
111  45.98022391  013.06316018
112  45.98022391  013.06316018  45.98026872  013.06308853 1
115  45.98031387  013.06313463
120 Linear Feature 205
112  45.97970571  013.06365970  45.97967553  013.06358892 1
111  45.97970687  013.06353343 1
111  45.97991471  013.06319391 1
111  45.98006042  013.06295588
112  45.98006042  013.06295588  45.98010523  013.06288422 1
115  45.98015100  013.06292948
120 Linear Feature 205
112  45.97954341  013.06345480  45.97950955  013.06339461 1
111  45.97954626  013.06332912 1
111  45.97975359  013.06299043 1
111  45.97989980  013.06275157
112  45.97989980  013.06275157  45.97994462  013.06267991 1
115  45.97998991  013.06272657
120 Linear Feature 205
112  45.97938151  013.06325042  45.97934765  013.06319023 1
111  45.97938277  013.06312687 1
111  45.97959156  013.06278580 1
111  45.97973631  013.06254933
112  45.97973631  013.06254933  45.97978113  013.06247767 1
115  45.97982899  013.06252387
120 Linear Feature 205
112  45.97921782  013.06304378  45.97918396  013.06298359 1
111  45.97922072  013.06292050 1
111  45.97942891  013.06258040 1
111  45.97957426  013.06234296
112  45.97957426  013.06234296  45.97961908  013.06227130 1
115  45.97966489  013.06231716
120 Linear Feature 215
112  45.98197798  013.06574581  45.98192779  013.06576851 1
111  45.98188305  013.06571362 1
111  45.98181017  013.06562169 1
111  45.98169244  013.06547321 1
111  45.98164182  013.06540936 1
111  45.98160020  013.06535686 1
111  45.98155013  013.06529371 1
111  45.98150841  013.06524109 1
111  45.98145487  013.06517357 1
111  45.98141114  013.06511841 1
111  45.98135906  013.06505273 1
111  45.98131367  013.06499547 1
111  45.98126416  013.06493302 1
111  45.98122032  013.06487774 1
111  45.98116990  013.06481415 1
111  45.98112451  013.06475689 1
111  45.98107610  013.06469584 1
111  45.98103081  013.06463872 1
111  45.98098030  013.06457500 1
111  45.98093701  013.06452041 1
111  45.98088705  013.06445739 1
111  45.98084321  013.06440210 1
111  45.98079325  013.06433908 1
111  45.98074741  013.06428126 1
111  45.98072750  013.06425615 1
111  45.98069744  013.06421824 1
111  45.98067608  013.06419129 1
111  45.98065305  013.06416225 1
111  45.98060465  013.06410326 1
111  45.98055699  013.06404109
112  45.98055699  013.06404109  45.98053873  013.06400765 1
111  45.98055865  013.06396466 1
111  45.98071301  013.06371386
112  45.98071301  013.06371386  45.98073376  013.06368280 1
115  45.98076427  013.06370196
120 red
111  45.98182014  013.06530207 30
111  45.98179879  013.06533710 30
111  45.98181547  013.06535870 30
113  45.98183681  013.06532367 30
120 red
111  45.98172652  013.06518168 30
111  45.98170518  013.06521672 30
111  45.98172185  013.06523832 30
113  45.98174320  013.06520328 30
120 red
111  45.98163291  013.06506273 30
111  45.98161156  013.06509776 30
111  45.98162824  013.06511936 30
113  45.98164958  013.06508432 30
120 red
111  45.98153830  013.06494234 30
111  45.98151695  013.06497738 30
111  45.98153363  013.06499898 30
113  45.98155497  013.06496394 30
120 red
111  45.98144169  013.06482482 30
111  45.98142035  013.06485986 30
111  45.98143703  013.06488145 30
113  45.98145837  013.06484642 30
120 red
111  45.98134609  013.06470587 30
111  45.98132474  013.06474090 30
111  45.98134142  013.06476250 30
113  45.98136276  013.06472746 30
120 red
111  45.98125247  013.06458691 30
111  45.98123113  013.06462195 30
111  45.98124780  013.06464355 30
113  45.98126915  013.06460851 30
120 red
111  45.98115786  013.06446653 30
111  45.98113652  013.06450156 30
111  45.98115319  013.06452316 30
113  45.98117454  013.06448813 30
120 red
111  45.98106425  013.06434757 30
111  45.98104290  013.06438261 30
111  45.98105958  013.06440421 30
113  45.98108092  013.06436917 30
120 red
111  45.98096864  013.06423292 30
111  45.98094730  013.06426796 30
111  45.98096397  013.06428956 30
113  45.98098532  013.06425452 30
120 red
111  45.98087503  013.06410967 30
111  45.98085368  013.06414471 30
111  45.98087036  013.06416631 30
113  45.98089170  013.06413127 30
120 red
111  45.98077942  013.06399215 30
111  45.98075808  013.06402719 30
111  45.98077475  013.06404879 30
113  45.98079610  013.06401375 30
120 Linear Feature 208
111  45.98180166  013.06522277 1
115  45.98179716  013.06521717
120 Linear Feature 208
111  45.98170805  013.06510239 1
115  45.98170355  013.06509679
120 Linear Feature 208
111  45.98161443  013.06498343 1
115  45.98160993  013.06497783
120 Linear Feature 208
111  45.98151982  013.06486305 1
115  45.98151532  013.06485745
120 Linear Feature 208
111  45.98142322  013.06474553 1
115  45.98141872  013.06473993
120 Linear Feature 208
111  45.98132761  013.06462657 1
115  45.98132311  013.06462097
120 Linear Feature 208
111  45.98123400  013.06450762 1
115  45.98122950  013.06450202
120 Linear Feature 208
111  45.98113939  013.06438723 1
115  45.98113489  013.06438163
120 Linear Feature 208
111  45.98104577  013.06426828 1
115  45.98104127  013.06426268
120 Linear Feature 208
111  45.98095017  013.06415363 1
115  45.98094567  013.06414803
120 Linear Feature 208
111  45.98085655  013.06403038 1
115  45.98085205  013.06402478
120 Linear Feature 208
111  45.98076095  013.06391286 1
115  45.98075644  013.06390726
120 Linear Feature 207
112  45.98169244  013.06547321  45.98167418  013.06543977 1
111  45.98169480  013.06539639 1
111  45.98180166  013.06522277 1
111  45.98184917  013.06514559
112  45.98184917  013.06514559  45.98186992  013.06511453 1
115  45.98190010  013.06513265
120 Linear Feature 207
112  45.98159953  013.06535244  45.98158127  013.06531900 1
111  45.98160119  013.06527600 1
111  45.98170805  013.06510239 1
111  45.98175555  013.06502520
112  45.98175555  013.06502520  45.98177630  013.06499415 1
115  45.98180489  013.06501274
120 Linear Feature 207
112  45.98150592  013.06523349  45.98148766  013.06520005 1
111  45.98150757  013.06515705 1
111  45.98161443  013.06498343 1
111  45.98166194  013.06490625
112  45.98166194  013.06490625  45.98168269  013.06487519 1
115  45.98171147  013.06489506
120 Linear Feature 207
112  45.98141114  013.06511841  45.98139288  013.06508497 1
111  45.98141296  013.06503666 1
111  45.98151982  013.06486305 1
111  45.98156733  013.06478586
112  45.98156733  013.06478586  45.98158808  013.06475481 1
115  45.98161735  013.06477651
120 Linear Feature 207
112  45.98131367  013.06499547  45.98129541  013.06496203 1
111  45.98131636  013.06491914 1
111  45.98142322  013.06474553 1
111  45.98147073  013.06466834
112  45.98147073  013.06466834  45.98149147  013.06463729 1
115  45.98152278  013.06465738
120 Linear Feature 207
112  45.98122032  013.06487774  45.98120206  013.06484429 1
111  45.98122076  013.06480019 1
111  45.98132761  013.06462657 1
111  45.98137512  013.06454939
112  45.98137512  013.06454939  45.98139587  013.06451833 1
115  45.98142796  013.06453795
120 Linear Feature 207
112  45.98112451  013.06475689  45.98110625  013.06472345 1
111  45.98112714  013.06468124 1
111  45.98123400  013.06450762 1
111  45.98128151  013.06443043
112  45.98128151  013.06443043  45.98130225  013.06439938 1
115  45.98133276  013.06441803
120 Linear Feature 207
112  45.98103081  013.06463872  45.98101256  013.06460527 1
111  45.98103253  013.06456085 1
111  45.98113939  013.06438723 1
111  45.98118689  013.06431005
112  45.98118689  013.06431005  45.98120764  013.06427900 1
115  45.98123710  013.06429754
120 Linear Feature 207
112  45.98093701  013.06452041  45.98091876  013.06448697 1
111  45.98093892  013.06444190 1
111  45.98104577  013.06426828 1
111  45.98109328  013.06419110
112  45.98109328  013.06419110  45.98111403  013.06416004 1
115  45.98114445  013.06418083
120 Linear Feature 207
112  45.98084321  013.06440210  45.98082496  013.06436866 1
111  45.98084331  013.06432724 1
111  45.98095017  013.06415363 1
111  45.98099767  013.06407644
112  45.98099767  013.06407644  45.98101842  013.06404539 1
115  45.98105180  013.06406413
120 Linear Feature 207
112  45.98074741  013.06428126  45.98072915  013.06424782 1
111  45.98074969  013.06420399 1
111  45.98085655  013.06403038 1
111  45.98090406  013.06395319
112  45.98090406  013.06395319  45.98092481  013.06392214 1
115  45.98095544  013.06394276
120 Linear Feature 207
112  45.98065305  013.06416225  45.98063479  013.06412881 1
111  45.98065409  013.06408647 1
111  45.98076095  013.06391286 1
111  45.98080845  013.06383567
112  45.98080845  013.06383567  45.98082920  013.06380462 1
115  45.98085947  013.06382187
120 Linear Feature 210
112  45.98169480  013.06539639  45.98167117  013.06542542 1
115  45.98164182  013.06540936
120 Linear Feature 210
112  45.98160119  013.06527600  45.98157756  013.06530503 1
115  45.98155013  013.06529371
120 Linear Feature 210
112  45.98150757  013.06515705  45.98148395  013.06518608 1
115  45.98145487  013.06517357
120 Linear Feature 210
112  45.98141296  013.06503666  45.98138933  013.06506569 1
115  45.98135906  013.06505273
120 Linear Feature 210
112  45.98131636  013.06491914  45.98129273  013.06494817 1
115  45.98126416  013.06493302
120 Linear Feature 210
112  45.98122076  013.06480019  45.98119713  013.06482922 1
115  45.98116990  013.06481415
120 Linear Feature 210
112  45.98112714  013.06468124  45.98110351  013.06471026 1
115  45.98107610  013.06469584
120 Linear Feature 210
112  45.98103253  013.06456085  45.98100890  013.06458988 1
115  45.98098030  013.06457500
120 Linear Feature 210
112  45.98093892  013.06444190  45.98091529  013.06447093 1
115  45.98088705  013.06445739
120 Linear Feature 210
112  45.98084331  013.06432724  45.98081968  013.06435627 1
115  45.98079325  013.06433908
120 Linear Feature 210
112  45.98074969  013.06420399  45.98072606  013.06423302 1
115  45.98069744  013.06421824
120 Linear Feature 210
112  45.98065409  013.06408647  45.98063046  013.06411550 1
115  45.98060465  013.06410326
120 Linear Feature 214
111  45.98050966  013.06467462 1
112  45.98049981  013.06455696  45.98052637  013.06450083
111  45.98049981  013.06455696 1
111  45.98067409  013.06427033
112  45.98067409  013.06427033  45.98069899  013.06423808 1
115  45.98072638  013.06425958
120 Linear Feature 213
112  45.98049981  013.06455696  45.98045665  013.06459995 1
115  45.98042237  013.06456443
120 Linear Feature 212
111  45.98067608  013.06419129 1
116  45.98067409  013.06427033  45.98065417  013.06430496
120 Linear Feature 211
112  45.98181017  013.06562169  45.98188685  013.06579224 1
115  45.98177537  013.06591859
120 Linear Feature 211
112  45.98209441  013.06537959  45.98217110  013.06555014 1
115  45.98207360  013.06566337
120 Linear Feature 184
111  45.96957067  013.04024821 1
111  45.96957517  013.04022329 1
111  45.96966740  013.03971228
112  45.96966740  013.03971228  45.96963409  013.03958960 1
112  45.96948755  013.03954159  45.96944039  013.03942605
111  45.96948755  013.03954159 1
111  45.96937805  013.03928969
112  45.96937805  013.03928969  45.96932963  013.03918320 1
115  45.96925873  013.03923565
120 Linear Feature 184
111  45.97321084  013.04991129 1
111  45.97321520  013.04988632 1
111  45.97330460  013.04937424
112  45.97330460  013.04937424  45.97327062  013.04925194 1
112  45.97312382  013.04920559  45.97307602  013.04909059
111  45.97312382  013.04920559 1
111  45.97290276  013.04867597
112  45.97290276  013.04867597  45.97286046  013.04857270 1
115  45.97291803  013.04851246
120 Linear Feature 184
111  45.97252519  013.04385505 1
111  45.97250837  013.04384626 1
111  45.97216341  013.04366620
112  45.97216341  013.04366620  45.97207540  013.04370241 1
112  45.97202842  013.04390781  45.97194405  013.04396453
111  45.97202842  013.04390781 1
111  45.97184385  013.04404103
112  45.97184385  013.04404103  45.97176561  013.04410041 1
115  45.97179580  013.04421758
120 Linear Feature 186
112  45.96937805  013.03928969  45.96934517  013.03917888 1
115  45.96940851  013.03910766
120 Linear Feature 186
112  45.97184385  013.04404103  45.97176141  013.04409297 1
115  45.97171913  013.04398985
120 Linear Feature 185
111  45.96948755  013.03954159 1
112  45.96947932  013.03969153  45.96945576  013.03977766 1
112  45.96955054  013.03989011  45.96960139  013.03990335 1
116  45.96966740  013.03971228  45.96964310  013.03958859
120 Linear Feature 185
111  45.97312382  013.04920559 1
112  45.97311641  013.04935563  45.97309333  013.04944203 1
112  45.97318873  013.04955341  45.97323965  013.04956607 1
116  45.97330460  013.04937424  45.97327963  013.04925082
120 Linear Feature 185
111  45.97202842  013.04390781 1
112  45.97213141  013.04393368  45.97218880  013.04397551 1
112  45.97227550  013.04385028  45.97228944  013.04377868 1
116  45.97216341  013.04366620  45.97207554  013.04368939
120 Linear Feature 184
111  45.97410991  013.04619644 1
111  45.97411922  013.04621843 1
111  45.97430997  013.04666948 1
111  45.97437659  013.04682700 1
111  45.97445082  013.04700253
112  45.97445082  013.04700253  45.97450701  013.04713227 1
115  45.97460512  013.04706503
120 Linear Feature 184
111  45.97458494  013.04831279 1
111  45.97456771  013.04830585 1
111  45.97421436  013.04816342
112  45.97421436  013.04816342  45.97415161  013.04808776 1
112  45.97414988  013.04783664  45.97409594  013.04771483
111  45.97414988  013.04783664 1
111  45.97409232  013.04770231
112  45.97409232  013.04770231  45.97403983  013.04756940 1
115  45.97393998  013.04763525
120 Linear Feature 184
111  45.97208896  013.04833062 1
111  45.97209502  013.04830639 1
111  45.97221916  013.04780954
112  45.97221916  013.04780954  45.97227668  013.04773766 1
112  45.97242783  013.04781801  45.97251149  013.04776499
111  45.97242783  013.04781801 1
111  45.97279571  013.04756970
112  45.97279571  013.04756970  45.97289224  013.04750587 1
115  45.97285494  013.04736358
120 Linear Feature 184
111  45.97189467  013.04706202 1
111  45.97190073  013.04703779 1
111  45.97202487  013.04654094
112  45.97202487  013.04654094  45.97208239  013.04647910 1
112  45.97222956  013.04654655  45.97229927  013.04650236
111  45.97222956  013.04654655 1
111  45.97241028  013.04642362
112  45.97241028  013.04642362  45.97250544  013.04635566 1
115  45.97246789  013.04621391
120 Linear Feature 184
111  45.97130282  013.04498816 1
111  45.97131973  013.04499656 1
111  45.97166657  013.04516898
112  45.97166657  013.04516898  45.97171762  013.04524556 1
112  45.97166818  013.04550575  45.97169905  013.04560892
111  45.97166818  013.04550575 1
111  45.97175444  013.04578180 1
112  45.97192665  013.04587488  45.97204716  013.04579320
111  45.97192665  013.04587488 1
111  45.97215970  013.04570912
112  45.97215970  013.04570912  45.97225557  013.04564326 1
115  45.97222360  013.04548828
120 Linear Feature 184
111  45.97183385  013.04147769 1
111  45.97182717  013.04150157 1
111  45.97169017  013.04199137
112  45.97169017  013.04199137  45.97163094  013.04205951 1
112  45.97147219  013.04201675  45.97139750  013.04205734
111  45.97147219  013.04201675 1
111  45.97123252  013.04215261
112  45.97123252  013.04215261  45.97113461  013.04221196 1
115  45.97117661  013.04237838
120 Linear Feature 184
111  45.96898732  013.03871678 1
111  45.96900254  013.03873032 1
111  45.96931465  013.03900796 1
111  45.96937367  013.03906046 1
116  45.96944610  013.03907554  45.96948013  013.03905882
120 Linear Feature 184
111  45.96972933  013.03746380 1
111  45.96974673  013.03746983 1
111  45.97010346  013.03759354
112  45.97010346  013.03759354  45.97018360  013.03769627 1
112  45.97014592  013.03796013  45.97019733  013.03811138
111  45.97014592  013.03796013 1
111  45.97023909  013.03820011
112  45.97023909  013.03820011  45.97029260  013.03833217 1
115  45.97039135  013.03826786
120 Linear Feature 184
111  45.97067008  013.03677759 1
111  45.97067913  013.03679979 1
111  45.97086478  013.03725521 1
111  45.97092962  013.03741425 1
111  45.97099937  013.03757476
112  45.97099937  013.03757476  45.97104828  013.03769624 1
115  45.97111310  013.03765114
120 Linear Feature 184
111  45.97129781  013.03974941 1
111  45.97128099  013.03975823 1
111  45.97093626  013.03993917 1
111  45.97081588  013.04000236 1
111  45.97068172  013.04007277
112  45.97068172  013.04007277  45.97058231  013.04012667 1
115  45.97060914  013.04027128
120 Linear Feature 186
112  45.97445082  013.04700253  45.97450448  013.04713934 1
115  45.97441964  013.04722404
120 Linear Feature 186
112  45.97409232  013.04770231  45.97404255  013.04756248 1
115  45.97412398  013.04747751
120 Linear Feature 186
112  45.97279571  013.04756970  45.97289680  013.04751036 1
115  45.97294605  013.04763420
120 Linear Feature 186
112  45.97241028  013.04642362  45.97251008  013.04635995 1
115  45.97255864  013.04648348
120 Linear Feature 186
112  45.97215970  013.04570912  45.97226017  013.04564765 1
115  45.97232262  013.04578242
120 Linear Feature 186
112  45.97123252  013.04215261  45.97113016  013.04220726 1
115  45.97108398  013.04207476
120 Linear Feature 186
112  45.97023909  013.03820011  45.97028994  013.03833912 1
115  45.97020635  013.03842593
120 Linear Feature 187
112  45.97084670  013.03736790  45.97072049  013.03740936 1
111  45.97077542  013.03754908 1
111  45.97083247  013.03768258
112  45.97083247  013.03768258  45.97088492  013.03779619 1
115  45.97096700  013.03777597
120 Linear Feature 186
112  45.97099937  013.03757476  45.97103572  013.03768772 1
116  45.97098313  013.03776220  45.97095491  013.03779205
120 Linear Feature 186
112  45.97068172  013.04007277  45.97057798  013.04012173 1
115  45.97053454  013.03998796
120 Linear Feature 185
111  45.97437659  013.04682700 1
112  45.97424381  013.04680131  45.97414874  013.04685737 1
112  45.97412151  013.04660504  45.97416032  013.04650817 1
116  45.97430997  013.04666948  45.97433533  013.04686421
120 Linear Feature 185
111  45.97414988  013.04783664 1
112  45.97428403  013.04791730  45.97438586  013.04793224 1
112  45.97437521  013.04813176  45.97435046  013.04820964 1
116  45.97421436  013.04816342  45.97415161  013.04808776
120 Linear Feature 185
111  45.97242783  013.04781801 1
112  45.97237882  013.04795129  45.97236826  013.04804976 1
112  45.97223594  013.04805099  45.97217212  013.04800819 1
116  45.97221916  013.04780954  45.97227668  013.04773766
120 Linear Feature 185
111  45.97222956  013.04654655 1
112  45.97218254  013.04668413  45.97218293  013.04676970 1
112  45.97204563  013.04677953  45.97197783  013.04674533 1
116  45.97202487  013.04654094  45.97208239  013.04647910
120 Linear Feature 185
111  45.97166818  013.04550575 1
112  45.97157941  013.04540861  45.97151508  013.04538713 1
112  45.97149981  013.04519482  45.97153557  013.04509462 1
116  45.97166657  013.04516898  45.97171762  013.04524556
120 Linear Feature 185
111  45.97147219  013.04201675 1
112  45.97153152  013.04185309  45.97156209  013.04172330 1
112  45.97168464  013.04175109  45.97173442  013.04179517 1
116  45.97169017  013.04199137  45.97163094  013.04205951
120 Linear Feature 185
112  45.96928587  013.03921246  45.96919139  013.03926352 1
112  45.96912968  013.03903640  45.96915285  013.03892117 1
116  45.96931465  013.03900796  45.96937038  013.03914111
120 Linear Feature 185
111  45.97014592  013.03796013 1
112  45.97001963  013.03784356  45.96993590  013.03782979 1
112  45.96993957  013.03764819  45.96995486  013.03758920 1
116  45.97010346  013.03759354  45.97018360  013.03769627
120 Linear Feature 185
111  45.97092962  013.03741425 1
112  45.97084670  013.03736790  45.97078759  013.03737501
111  45.97084670  013.03736790
112  45.97084670  013.03736790  45.97083233  013.03736963 1
112  45.97079714  013.03738547  45.97077842  013.03739600
111  45.97079714  013.03738547
112  45.97079714  013.03738547  45.97070145  013.03743930 1
112  45.97067707  013.03718639  45.97071697  013.03709044 1
116  45.97086478  013.03725521  45.97088795  013.03745049
120 Linear Feature 185
111  45.97081588  013.04000236 1
112  45.97085936  013.03982003  45.97083974  013.03967492 1
112  45.97101705  013.03968586  45.97107548  013.03975957 1
116  45.97093626  013.03993917  45.97079858  013.03993687
120 Hatch
111  45.97114929  013.03792972 19
115  45.97143362  013.03769010
120 Linear Feature 188
112  45.97601114  013.05842933  45.97585052  013.05869759 102
115  45.97598372  013.05909530
21  45.97516742  013.03770834 2 59.0700 2.30 06  PAPI-4L
14  45.97587436  013.04989006   0.00 0 ATC Tower
1300  45.98160020  013.06535686  42.14 tie_down jets|turboprops|props Ramp Cargo
1301 D military 
1300  45.97067913  013.03679979  59.14 hangar fighters HAS 01
1301 A none 
1300  45.96974673  013.03746983  13.44 hangar fighters HAS 02
1301 A none 
1300  45.96900254  013.03873032  31.69 hangar fighters HAS 03
1301 A none 
1300  45.96957517  013.04022329 284.17 hangar fighters HAS 04
1301 A none 
1300  45.97128099  013.03975823 160.29 hangar fighters HAS 05
1301 A none 
1300  45.97181893  013.04152354 111.84 hangar fighters HAS 06
1301 A none 
1300  45.97250837  013.04384626 199.82 hangar fighters HAS 07
1301 A none 
1300  45.97131973  013.04499656  18.97 hangar fighters HAS 08
1301 A none 
1300  45.97190073  013.04703779 289.61 hangar fighters HAS 09
1301 A none 
1300  45.97209502  013.04830639 289.41 hangar fighters HAS 10
1301 A none 
1300  45.97321520  013.04988632 283.45 hangar fighters HAS 11
1301 A none 
1300  45.97456771  013.04830585 195.25 hangar fighters HAS 12
1301 A none 
1300  45.97411922  013.04621843  58.61 hangar fighters HAS 13
1301 A none 
1300  45.98180166  013.06522277 312.00 tie_down jets|turboprops|props|fighters Ramp 01
1301 A military 
1300  45.98170805  013.06510239 312.00 tie_down jets|turboprops|props|fighters Ramp 02
1301 A military 
1300  45.98161443  013.06498343 312.00 tie_down jets|turboprops|props|fighters Ramp 03
1301 A military 
1300  45.98151982  013.06486305 312.00 tie_down jets|turboprops|props|fighters Ramp 04
1301 A military 
1300  45.98142322  013.06474553 312.00 tie_down jets|turboprops|props|fighters Ramp 05
1301 A military 
1300  45.98132761  013.06462657 312.00 tie_down jets|turboprops|props|fighters Ramp 06
1301 A military 
1300  45.98123400  013.06450762 312.00 tie_down jets|turboprops|props|fighters Ramp 07
1301 A military 
1300  45.98113939  013.06438723 312.00 tie_down jets|turboprops|props|fighters Ramp 08
1301 A military 
1300  45.98104577  013.06426828 312.00 tie_down jets|turboprops|props|fighters Ramp 09
1301 A military 
1300  45.98095017  013.06415363 312.00 tie_down jets|turboprops|props|fighters Ramp 11
1301 A military 
1300  45.98085655  013.06403038 312.00 tie_down jets|turboprops|props|fighters Ramp 12
1301 A military 
1300  45.98076095  013.06391286 312.00 tie_down jets|turboprops|props|fighters Ramp 13
1301 A military 
1300  45.98040122  013.06380831 312.00 hangar fighters Ramp Schelter 1
1301 B none 
1300  45.98024010  013.06360483 312.00 hangar fighters Ramp Schelter 2
1301 B none 
1300  45.98007746  013.06339943 312.00 hangar fighters Ramp Schelter 3
1301 B none 
1300  45.97991471  013.06319391 312.00 hangar fighters Ramp Schelter 4
1301 B none 
1300  45.97975359  013.06299043 312.00 hangar fighters Ramp Schelter 5
1301 B none 
1300  45.97959156  013.06278580 312.00 hangar fighters Ramp Schelter 6
1301 B none 
1300  45.97942891  013.06258040 312.00 hangar fighters Ramp Schelter 7
1301 B none 
18  45.98053349  013.04838297 4 BCN
19  45.97460870  013.03389862 1 WS
19  45.97663584  013.05061015 0 New Windsock 10
19  45.98570303  013.06059708 1 WS
54 12210 Tower
53 12685 Ground
99
