I
1050 Generated by WorldEditor 2.1.0r1

1   1843 1 0 SCBQ El Bosque
1302 city Santiago
111 -33.55949729 -070.68325333 51
111 -33.55960621 -070.68334022 51
111 -33.55971359 -070.68342588 51
111 -33.55981474 -070.68350657 51
111 -33.55991326 -070.68358516 51
111 -33.56002319 -070.68367286 51
111 -33.56012589 -070.68375478 51
111 -33.56023066 -070.68383836 51
111 -33.56033909 -070.68392487 51
111 -33.56044435 -070.68400883 51
111 -33.56054497 -070.68408910 51
111 -33.56065027 -070.68417310 51
111 -33.56075815 -070.68425916 51
111 -33.56086239 -070.68434232 51
111 -33.56096764 -070.68442628 51
111 -33.56107244 -070.68450988 51
111 -33.56117875 -070.68459469 51
111 -33.56128449 -070.68467904 51
111 -33.56138776 -070.68476143 51
111 -33.56149357 -070.68484583 51
111 -33.56159675 -070.68492814 51
111 -33.56170415 -070.68501382 51
111 -33.56181100 -070.68509905 51
111 -33.56186539 -070.68514245
112 -33.56186539 -070.68514245 -33.56194262 -070.68520597 51
115 -33.56190755 -070.68529822
120 Linear Feature 29
112 -33.55848802 -070.68392875 -33.55856959 -070.68396416 51
112 -33.55866581 -070.68381978 -33.55869010 -070.68378195 51
111 -33.55870979 -070.68373952 51
111 -33.55874672 -070.68365904 51
111 -33.55883097 -070.68347542 51
111 -33.55889056 -070.68334553 51
111 -33.55895555 -070.68320388 51
111 -33.55903534 -070.68302998 51
111 -33.55913533 -070.68281205 51
111 -33.55918522 -070.68270333
112 -33.55918522 -070.68270333 -33.55923704 -070.68259920 51
112 -33.55940636 -070.68261294 -33.55945517 -070.68265127
111 -33.55940636 -070.68261294 51
111 -33.55952218 -070.68270545 51
111 -33.55965291 -070.68280986 51
111 -33.55977031 -070.68290363 51
112 -33.55983840 -070.68288700 -33.55986190 -070.68284361
111 -33.55983840 -070.68288700 51
111 -33.55989697 -070.68278183 51
115 -33.55991854 -070.68274310
120 Linear Feature 28
112 -33.55866581 -070.68381978 -33.55863206 -070.68387979 51
116 -33.55868061 -070.68405585 -33.55870833 -070.68407898
120 Linear Feature 32
111 -33.56173747 -070.68607309 51
116 -33.56152047 -070.68614450 -33.56143300 -070.68628069
120 Linear Feature 32
111 -33.56145718 -070.68588813 51
116 -33.56152047 -070.68614450 -33.56146945 -070.68630694
120 Linear Feature 32
111 -33.56145718 -070.68588813 51
116 -33.56167096 -070.68581548 -33.56176259 -070.68568428
120 Linear Feature 32
111 -33.56173747 -070.68607309 51
116 -33.56167096 -070.68581548 -33.56172302 -070.68564429
120 Linear Feature 31
112 -33.56397265 -070.68776919 -33.56406636 -070.68762924 51
115 -33.56418958 -070.68769126
120 Linear Feature 31
112 -33.56397265 -070.68776919 -33.56402887 -070.68759675 51
115 -33.56391421 -070.68750955
120 Linear Feature 31
112 -33.56412939 -070.68743207 -33.56404193 -070.68757702 51
115 -33.56391421 -070.68750955
120 Linear Feature 31
112 -33.56412939 -070.68743207 -33.56409087 -070.68760326 51
115 -33.56418958 -070.68769126
120 Linear Feature 22
112 -33.56341740 -070.68896341 -33.56323831 -070.68924206 51
111 -33.56299987 -070.68907712 51
115 -33.56256984 -070.68879222
120 Linear Feature 21
112 -33.56097931 -070.68733148 -33.56080563 -070.68761787 51
111 -33.56057947 -070.68747692 51
115 -33.56011841 -070.68717104
120 Linear Feature 38
112 -33.56430230 -070.68717373 -33.56434883 -070.68715648 51
112 -33.56432664 -070.68704552 -33.56429093 -070.68700578 51
114 -33.56422195 -070.68708432 -33.56421113 -070.68714130 51
120 Linear Feature 38
112 -33.56120940 -070.68691896 -33.56124581 -070.68690547 51
112 -33.56122845 -070.68681865 -33.56120051 -070.68678756 51
114 -33.56114654 -070.68684901 -33.56113807 -070.68689359 51
120 Linear Feature 38
112 -33.56201258 -070.68460273 -33.56202345 -070.68465270 51
112 -33.56210595 -070.68463353 -33.56213658 -070.68459725 51
114 -33.56208150 -070.68452109 -33.56204000 -070.68450740 51
120 Linear Feature 40
111 -33.56467732 -070.68692418 51
112 -33.56474980 -070.68690734 -33.56477271 -070.68686735
111 -33.56474980 -070.68690734 51
115 -33.56480498 -070.68680737
120 Linear Feature 40
111 -33.56508793 -070.68725357 51
112 -33.56514338 -070.68722848 -33.56516629 -070.68718850
111 -33.56514338 -070.68722848 51
115 -33.56519857 -070.68712852
120 Linear Feature 39
111 -33.56558344 -070.68765104 51
112 -33.56558174 -070.68752214 -33.56562652 -070.68743342
111 -33.56558174 -070.68752214 51
115 -33.56564214 -070.68741467
120 Linear Feature 37
111 -33.56113084 -070.68430068 51
115 -33.56113469 -070.68430376
120 Linear Feature 36
112 -33.56117336 -070.68422457 -33.56119679 -070.68417771 51
115 -33.56116315 -070.68413716
120 Linear Feature 35
111 -33.56107244 -070.68450988 51
112 -33.56106923 -070.68441096 -33.56110654 -070.68434640
111 -33.56106923 -070.68441096 51
111 -33.56113084 -070.68430068 51
111 -33.56117336 -070.68422457
112 -33.56117336 -070.68422457 -33.56120199 -070.68417875 51
115 -33.56125477 -070.68421023
120 Linear Feature 37
111 -33.56123799 -070.68438620 51
115 -33.56124184 -070.68438927
120 Linear Feature 36
112 -33.56128061 -070.68430990 -33.56130404 -070.68426304 51
115 -33.56126888 -070.68422148
120 Linear Feature 35
111 -33.56117875 -070.68459469 51
112 -33.56117649 -070.68449628 -33.56121380 -070.68443173
111 -33.56117649 -070.68449628 51
111 -33.56123799 -070.68438620 51
111 -33.56128061 -070.68430990
112 -33.56128061 -070.68430990 -33.56130925 -070.68426408 51
115 -33.56136117 -070.68429508
120 Linear Feature 37
111 -33.56134180 -070.68446905 51
115 -33.56134565 -070.68447212
120 Linear Feature 36
112 -33.56138426 -070.68439305 -33.56140768 -070.68434620 51
115 -33.56137312 -070.68430461
120 Linear Feature 35
111 -33.56128449 -070.68467904 51
112 -33.56128013 -070.68457944 -33.56131744 -070.68451488
111 -33.56128013 -070.68457944 51
111 -33.56134180 -070.68446905 51
111 -33.56138426 -070.68439305
112 -33.56138426 -070.68439305 -33.56141289 -070.68434724 51
115 -33.56146506 -070.68437793
120 Linear Feature 37
111 -33.56144645 -070.68455257 51
115 -33.56145030 -070.68455564
120 Linear Feature 36
112 -33.56148910 -070.68447621 -33.56151253 -070.68442935 51
115 -33.56147812 -070.68438834
120 Linear Feature 35
111 -33.56138776 -070.68476143 51
112 -33.56138498 -070.68466260 -33.56142229 -070.68459804
111 -33.56138498 -070.68466260 51
111 -33.56144645 -070.68455257 51
111 -33.56148910 -070.68447621
112 -33.56148910 -070.68447621 -33.56151774 -070.68443040 51
115 -33.56157040 -070.68446192
120 Linear Feature 37
111 -33.56155054 -070.68463564 51
115 -33.56155439 -070.68463871
120 Linear Feature 36
112 -33.56159274 -070.68456009 -33.56161617 -070.68451323 51
115 -33.56158273 -070.68447176
120 Linear Feature 35
111 -33.56149357 -070.68484583 51
112 -33.56148862 -070.68474648 -33.56152593 -070.68468192
111 -33.56148862 -070.68474648 51
111 -33.56155054 -070.68463564 51
111 -33.56159274 -070.68456009
112 -33.56159274 -070.68456009 -33.56162138 -070.68451428 51
115 -33.56167537 -070.68454564
120 Linear Feature 37
111 -33.56165672 -070.68472038 51
115 -33.56166057 -070.68472345
120 Linear Feature 37
111 -33.56175969 -070.68480256 51
115 -33.56176355 -070.68480564
120 Linear Feature 37
111 -33.56186615 -070.68488752 51
115 -33.56187000 -070.68489060
120 Linear Feature 36
112 -33.56169940 -070.68464397 -33.56172283 -070.68459711 51
115 -33.56168990 -070.68455722
120 Linear Feature 36
112 -33.56180183 -070.68472713 -33.56182526 -070.68468027 51
115 -33.56178977 -070.68463686
120 Linear Feature 36
112 -33.56190849 -070.68481173 -33.56193192 -070.68476488 51
115 -33.56189839 -070.68472348
120 Linear Feature 35
111 -33.56159675 -070.68492814 51
112 -33.56159527 -070.68483036 -33.56163259 -070.68476580
111 -33.56159527 -070.68483036 51
111 -33.56165672 -070.68472038 51
111 -33.56169940 -070.68464397
112 -33.56169940 -070.68464397 -33.56172803 -070.68459816 51
115 -33.56177966 -070.68462880
120 Linear Feature 35
111 -33.56170415 -070.68501382 51
112 -33.56169771 -070.68491352 -33.56173502 -070.68484896
111 -33.56169771 -070.68491352 51
111 -33.56175969 -070.68480256 51
111 -33.56180183 -070.68472713
112 -33.56180183 -070.68472713 -33.56183047 -070.68468131 51
115 -33.56188391 -070.68471193
120 Linear Feature 35
111 -33.56181100 -070.68509905 51
112 -33.56180436 -070.68499812 -33.56184168 -070.68493356
111 -33.56180436 -070.68499812 51
111 -33.56186615 -070.68488752 51
111 -33.56190849 -070.68481173
112 -33.56190849 -070.68481173 -33.56193712 -070.68476592 51
115 -33.56199065 -070.68479709
120 Linear Feature 33
111 -33.55955049 -070.68244981 51
111 -33.55952892 -070.68248854 51
111 -33.55947035 -070.68259371
112 -33.55947035 -070.68259371 -33.55944685 -070.68263709 51
115 -33.55940443 -070.68261555
120 Linear Feature 33
111 -33.55966908 -070.68254266 51
111 -33.55964751 -070.68258139 51
111 -33.55958894 -070.68268655
112 -33.55958894 -070.68268655 -33.55956544 -070.68272994 51
115 -33.55952218 -070.68270545
120 Linear Feature 34
111 -33.56047867 -070.68311031 51
111 -33.56045686 -070.68314877 51
111 -33.56033463 -070.68336437
112 -33.56033463 -070.68336437 -33.56029732 -070.68342789 51
115 -33.56024767 -070.68340653
120 Linear Feature 34
111 -33.56041099 -070.68305824 51
111 -33.56038918 -070.68309671 51
111 -33.56026695 -070.68331231
112 -33.56026695 -070.68331231 -33.56022964 -070.68337583 51
115 -33.56017989 -070.68335246
120 Linear Feature 34
111 -33.56033984 -070.68300097 51
111 -33.56031803 -070.68303944 51
111 -33.56019580 -070.68325504
112 -33.56019580 -070.68325504 -33.56015849 -070.68331856 51
115 -33.56010746 -070.68329467
120 Linear Feature 34
111 -33.56027129 -070.68294787 51
111 -33.56024949 -070.68298633 51
111 -33.56012725 -070.68320194
112 -33.56012725 -070.68320194 -33.56008994 -070.68326545 51
115 -33.56003919 -070.68324021
120 Linear Feature 34
111 -33.56020188 -070.68288956 51
111 -33.56018007 -070.68292802 51
111 -33.56005784 -070.68314363
112 -33.56005784 -070.68314363 -33.56002053 -070.68320714 51
115 -33.55996987 -070.68318490
120 Linear Feature 34
111 -33.56006044 -070.68277814 51
111 -33.56003864 -070.68281661 51
111 -33.55991640 -070.68303221
112 -33.55991640 -070.68303221 -33.55987909 -070.68309573 51
115 -33.55982860 -070.68307220
120 Linear Feature 34
111 -33.56013159 -070.68283333 51
111 -33.56010979 -070.68287179 51
111 -33.55998755 -070.68308740
112 -33.55998755 -070.68308740 -33.55995024 -070.68315092 51
115 -33.55990000 -070.68312916
120 Linear Feature 33
111 -33.55979562 -070.68264592 51
111 -33.55977405 -070.68268464 51
111 -33.55971548 -070.68278981
112 -33.55971548 -070.68278981 -33.55969198 -070.68283320 51
115 -33.55965291 -070.68280986
120 Linear Feature 33
111 -33.55991854 -070.68274310 51
111 -33.55989697 -070.68278183 51
111 -33.55983840 -070.68288700
112 -33.55983840 -070.68288700 -33.55981490 -070.68293038 51
115 -33.55977031 -070.68290363
120 Linear Feature 37
111 -33.55934809 -070.68287790 51
115 -33.55935195 -070.68288097
120 Linear Feature 36
112 -33.55939036 -070.68280224 -33.55941379 -070.68275538 51
115 -33.55939093 -070.68272302
120 Linear Feature 35
111 -33.55928887 -070.68308707 51
112 -33.55928624 -070.68298862 -33.55932355 -070.68292406
111 -33.55928624 -070.68298862 51
111 -33.55934809 -070.68287790 51
111 -33.55939036 -070.68280224
112 -33.55939036 -070.68280224 -33.55941900 -070.68275642 51
115 -33.55947085 -070.68278678
120 Linear Feature 37
111 -33.55945232 -070.68296108 51
115 -33.55945617 -070.68296416
120 Linear Feature 36
112 -33.55949461 -070.68288539 -33.55951804 -070.68283854 51
115 -33.55948534 -070.68279834
120 Linear Feature 35
111 -33.55939201 -070.68316935 51
112 -33.55939049 -070.68307178 -33.55942780 -070.68300722
111 -33.55939049 -070.68307178 51
111 -33.55945232 -070.68296108 51
111 -33.55949461 -070.68288539
112 -33.55949461 -070.68288539 -33.55952324 -070.68283958 51
115 -33.55957403 -070.68286910
120 Linear Feature 37
111 -33.55955586 -070.68304371 51
115 -33.55955971 -070.68304679
120 Linear Feature 36
112 -33.55959825 -070.68296782 -33.55962168 -070.68292097 51
115 -33.55958776 -070.68288005
120 Linear Feature 35
111 -33.55949729 -070.68325333 51
112 -33.55949413 -070.68315421 -33.55953144 -070.68308965
111 -33.55949413 -070.68315421 51
111 -33.55955586 -070.68304371 51
111 -33.55959825 -070.68296782
112 -33.55959825 -070.68296782 -33.55962688 -070.68292201 51
115 -33.55968007 -070.68295369
120 Linear Feature 37
111 -33.55966259 -070.68312889 51
115 -33.55966644 -070.68313197
120 Linear Feature 36
112 -33.55970490 -070.68305315 -33.55972833 -070.68300629 51
115 -33.55969491 -070.68296626
120 Linear Feature 35
111 -33.55960621 -070.68334022 51
112 -33.55960078 -070.68323953 -33.55963809 -070.68317498
111 -33.55960078 -070.68323953 51
111 -33.55966259 -070.68312889 51
111 -33.55970490 -070.68305315
112 -33.55970490 -070.68305315 -33.55973354 -070.68300733 51
115 -33.55978563 -070.68303815
120 Linear Feature 37
111 -33.55976751 -070.68321263 51
115 -33.55977136 -070.68321571
120 Linear Feature 36
112 -33.55980975 -070.68313703 -33.55983318 -070.68309017 51
115 -33.55979869 -070.68304849
120 Linear Feature 35
111 -33.55971359 -070.68342588 51
112 -33.55970563 -070.68332341 -33.55974294 -070.68325886
111 -33.55970563 -070.68332341 51
111 -33.55976751 -070.68321263 51
111 -33.55980975 -070.68313703
112 -33.55980975 -070.68313703 -33.55983838 -070.68309121 51
115 -33.55989154 -070.68312289
120 Linear Feature 37
111 -33.55987244 -070.68329637 51
115 -33.55987629 -070.68329945
120 Linear Feature 36
112 -33.55991460 -070.68322091 -33.55993802 -070.68317405 51
115 -33.55990483 -070.68313301
120 Linear Feature 35
111 -33.55981474 -070.68350657 51
112 -33.55981047 -070.68340729 -33.55984778 -070.68334273
111 -33.55981047 -070.68340729 51
111 -33.55987244 -070.68329637 51
111 -33.55991460 -070.68322091
112 -33.55991460 -070.68322091 -33.55994323 -070.68317509 51
115 -33.55999494 -070.68320563
120 Linear Feature 37
111 -33.55997764 -070.68338033 51
115 -33.55998149 -070.68338341
120 Linear Feature 36
112 -33.56001944 -070.68330551 -33.56004287 -070.68325865 51
115 -33.56000949 -070.68321699
120 Linear Feature 35
111 -33.55991326 -070.68358516 51
112 -33.55991532 -070.68349190 -33.55995263 -070.68342734
111 -33.55991532 -070.68349190 51
111 -33.55997764 -070.68338033 51
111 -33.56001944 -070.68330551
112 -33.56001944 -070.68330551 -33.56004808 -070.68325969 51
115 -33.56010135 -070.68328979
120 Linear Feature 37
111 -33.56008159 -070.68346329 51
115 -33.56008544 -070.68346637
120 Linear Feature 36
112 -33.56012248 -070.68339011 -33.56014591 -070.68334325 51
115 -33.56011365 -070.68329960
120 Linear Feature 35
111 -33.56002319 -070.68367286 51
112 -33.56001836 -070.68357650 -33.56005567 -070.68351194
111 -33.56001836 -070.68357650 51
111 -33.56008159 -070.68346329 51
111 -33.56012248 -070.68339011
112 -33.56012248 -070.68339011 -33.56015112 -070.68334430 51
115 -33.56020560 -070.68337297
120 Linear Feature 37
111 -33.56018624 -070.68354681 51
115 -33.56019009 -070.68354988
120 Linear Feature 36
112 -33.56022853 -070.68347110 -33.56025196 -070.68342424 51
115 -33.56021788 -070.68338277
120 Linear Feature 35
111 -33.56012589 -070.68375478 51
112 -33.56012441 -070.68365748 -33.56016172 -070.68359293
111 -33.56012441 -070.68365748 51
111 -33.56018624 -070.68354681 51
111 -33.56022853 -070.68347110
112 -33.56022853 -070.68347110 -33.56025717 -070.68342528 51
115 -33.56030874 -070.68345525
120 Linear Feature 37
111 -33.56029339 -070.68363233 51
115 -33.56029724 -070.68363540
120 Linear Feature 36
112 -33.56033579 -070.68355642 -33.56035922 -070.68350957 51
115 -33.56032465 -070.68346795
120 Linear Feature 35
111 -33.56023066 -070.68383836 51
112 -33.56023167 -070.68374281 -33.56026898 -070.68367825
111 -33.56023167 -070.68374281 51
111 -33.56029339 -070.68363233 51
111 -33.56033579 -070.68355642
112 -33.56033579 -070.68355642 -33.56036442 -070.68351061 51
115 -33.56041768 -070.68354217
120 Linear Feature 37
111 -33.56039790 -070.68371573 51
115 -33.56040175 -070.68371881
120 Linear Feature 36
112 -33.56044003 -070.68364030 -33.56046346 -070.68359345 51
115 -33.56042965 -070.68355171
120 Linear Feature 35
111 -33.56033909 -070.68392487 51
112 -33.56033591 -070.68382669 -33.56037322 -070.68376213
111 -33.56033591 -070.68382669 51
111 -33.56039790 -070.68371573 51
111 -33.56044003 -070.68364030
112 -33.56044003 -070.68364030 -33.56046867 -070.68359449 51
115 -33.56052155 -070.68362504
120 Linear Feature 37
111 -33.56050199 -070.68379880 51
115 -33.56050584 -070.68380188
120 Linear Feature 36
112 -33.56054368 -070.68372418 -33.56056710 -070.68367733 51
115 -33.56053290 -070.68363457
120 Linear Feature 35
111 -33.56044435 -070.68400883 51
112 -33.56043955 -070.68391057 -33.56047686 -070.68384601
111 -33.56043955 -070.68391057 51
111 -33.56050199 -070.68379880 51
111 -33.56054368 -070.68372418
112 -33.56054368 -070.68372418 -33.56057231 -070.68367837 51
115 -33.56062524 -070.68370820
120 Linear Feature 37
111 -33.56060789 -070.68388332 51
115 -33.56061174 -070.68388639
120 Linear Feature 36
112 -33.56065033 -070.68380734 -33.56067376 -070.68376048 51
115 -33.56063860 -070.68371886
120 Linear Feature 35
111 -33.56054497 -070.68408910 51
112 -33.56054621 -070.68399373 -33.56058352 -070.68392917
111 -33.56054621 -070.68399373 51
111 -33.56060789 -070.68388332 51
111 -33.56065033 -070.68380734
112 -33.56065033 -070.68380734 -33.56067896 -070.68376152 51
115 -33.56073092 -070.68379248
120 Linear Feature 37
111 -33.56071142 -070.68396595 51
115 -33.56071527 -070.68396902
120 Linear Feature 36
112 -33.56075397 -070.68388977 -33.56077740 -070.68384292 51
115 -33.56074322 -070.68380229
120 Linear Feature 35
111 -33.56065027 -070.68417310 51
112 -33.56064985 -070.68407616 -33.56068716 -070.68401160
111 -33.56064985 -070.68407616 51
111 -33.56071142 -070.68396595 51
111 -33.56075397 -070.68388977
112 -33.56075397 -070.68388977 -33.56078261 -070.68384396 51
115 -33.56083483 -070.68387534
120 Linear Feature 37
111 -33.56081759 -070.68405069 51
115 -33.56082145 -070.68405376
120 Linear Feature 36
112 -33.56085942 -070.68397582 -33.56088285 -070.68392897 51
115 -33.56084966 -070.68388717
120 Linear Feature 35
111 -33.56075815 -070.68425916 51
112 -33.56075530 -070.68416221 -33.56079261 -070.68409765
111 -33.56075530 -070.68416221 51
111 -33.56081759 -070.68405069 51
111 -33.56085942 -070.68397582
112 -33.56085942 -070.68397582 -33.56088805 -070.68393001 51
115 -33.56094233 -070.68396107
120 Linear Feature 37
111 -33.56092238 -070.68413432 51
115 -33.56092623 -070.68413739
120 Linear Feature 36
112 -33.56096487 -070.68405826 -33.56098830 -070.68401140 51
115 -33.56095393 -070.68397032
120 Linear Feature 35
111 -33.56086239 -070.68434232 51
112 -33.56086075 -070.68424464 -33.56089806 -070.68418009
111 -33.56086075 -070.68424464 51
111 -33.56092238 -070.68413432 51
111 -33.56096487 -070.68405826
112 -33.56096487 -070.68405826 -33.56099350 -070.68401244 51
115 -33.56104626 -070.68404395
120 Linear Feature 37
111 -33.56102703 -070.68421783 51
115 -33.56103088 -070.68422091
120 Linear Feature 36
112 -33.56106972 -070.68414141 -33.56109314 -070.68409456 51
115 -33.56105965 -070.68405462
120 Linear Feature 35
111 -33.56096764 -070.68442628 51
112 -33.56096559 -070.68432780 -33.56100290 -070.68426324
111 -33.56096559 -070.68432780 51
111 -33.56102703 -070.68421783 51
111 -33.56106972 -070.68414141
112 -33.56106972 -070.68414141 -33.56109835 -070.68409560 51
115 -33.56115120 -070.68412764
120 Linear Feature 10
111 -33.56424378 -070.68764140 3
116 -33.56421686 -070.68739680 -33.56427413 -070.68721062
120 Linear Feature 9
111 -33.56349575 -070.68916961 3 102
112 -33.56347701 -070.68899592 -33.56351658 -070.68891470
111 -33.56347701 -070.68899592 3 102
111 -33.56366280 -070.68859502 3 102
111 -33.56401845 -070.68782758
112 -33.56401845 -070.68782758 -33.56407676 -070.68770137 3 102
111 -33.56416631 -070.68775511 3 102
111 -33.56420376 -070.68777981 3 102
111 -33.56619774 -070.68909502 3 102
111 -33.56927772 -070.69112655
112 -33.56927772 -070.69112655 -33.56949742 -070.69127776 3 102
112 -33.56945161 -070.69189758 -33.56932146 -070.69217625
111 -33.56945161 -070.69189758 3 102
111 -33.56926739 -070.69229202 3 102
111 -33.56913820 -070.69256864
112 -33.56913820 -070.69256864 -33.56906739 -070.69270985 3 102
115 -33.56886123 -070.69270235
120 Linear Feature 8
111 -33.56115922 -070.68762513 3 102
112 -33.56109779 -070.68722778 -33.56119879 -070.68700662
111 -33.56109779 -070.68722778 3 102
111 -33.56121174 -070.68697933 3 102
111 -33.56156947 -070.68619942
112 -33.56156947 -070.68619942 -33.56161945 -070.68609571 3 102
111 -33.56170379 -070.68613444 3 102
111 -33.56391953 -070.68759266 3 102
112 -33.56393203 -070.68770762 -33.56389975 -070.68777885
111 -33.56393203 -070.68770762 3 102
111 -33.56355450 -070.68852399 3 102
111 -33.56336976 -070.68892345
112 -33.56336976 -070.68892345 -33.56332811 -070.68900717 3 102
115 -33.56324481 -070.68900217
120 Linear Feature 7
111 -33.55506696 -070.68360668 3 102
112 -33.55497429 -070.68328682 -33.55502635 -070.68309816
111 -33.55497429 -070.68328682 3 102
111 -33.55508770 -070.68290506 3 102
111 -33.55532727 -070.68209861
112 -33.55532727 -070.68209861 -33.55535746 -070.68201364 3 102
112 -33.55551365 -070.68204863 -33.55559070 -070.68209986
111 -33.55551365 -070.68204863 3 102
112 -33.55598533 -070.68235988 -33.55626850 -070.68254668
111 -33.55598533 -070.68235988
112 -33.55598533 -070.68235988 -33.55738746 -070.68328483 3 102
111 -33.56142786 -070.68594951 3 102
112 -33.56145910 -070.68612945 -33.56140808 -070.68624315
111 -33.56145910 -070.68612945 3 102
111 -33.56110444 -070.68690136 3 102
111 -33.56097284 -070.68718780
112 -33.56097284 -070.68718780 -33.56086663 -070.68740771 3 102
115 -33.56067192 -070.68730400
120 Linear Feature 6
111 -33.55521586 -070.68153386 3 102
111 -33.55484382 -070.68280286 3 102
115 -33.55476604 -070.68306817
120 Linear Feature 5
111 -33.55905280 -070.68276457 3
111 -33.55857384 -070.68379915
112 -33.55857384 -070.68379915 -33.55853531 -070.68387037 3
111 -33.55848013 -070.68383788 3 102
111 -33.55604640 -070.68223747 3 102
111 -33.55524814 -070.68171253 3 102
115 -33.55528874 -070.68156010
120 Linear Feature 4
111 -33.56184956 -070.68526983 3 102
111 -33.56175679 -070.68547214 3 102
111 -33.56162153 -070.68576714
112 -33.56162153 -070.68576714 -33.56156947 -070.68586961 3 102
111 -33.56147992 -070.68581962 3 102
111 -33.55938944 -070.68443929 3 102
111 -33.55874356 -070.68401282 3
112 -33.55871857 -070.68393910 -33.55873627 -070.68390161
111 -33.55871857 -070.68393910 3
111 -33.55888539 -070.68358256 3
115 -33.55911320 -070.68309568
120 Linear Feature 3
111 -33.56395443 -070.68745138 3 102
111 -33.56178334 -070.68602270 3 102
112 -33.56175168 -070.68579338 -33.56181416 -070.68565843
111 -33.56175168 -070.68579338 3 102
111 -33.56186491 -070.68554531 3 102
115 -33.56195472 -070.68534855
120 Linear Feature 26
112 -33.56612565 -070.68870560 -33.56606751 -070.68881182 3
115 -33.56595901 -070.68877674
120 Linear Feature 2
111 -33.56597110 -070.68878474 3 102
111 -33.56595901 -070.68877674 3 102
111 -33.56425909 -070.68765154 3 102
111 -33.56424378 -070.68764140 3 102
115 -33.56422582 -070.68762952
120 Linear Feature 1
111 -33.56915694 -070.69284278 3 102
111 -33.56938007 -070.69236319 3 102
111 -33.56957031 -070.69195428
112 -33.56957031 -070.69195428 -33.56974844 -070.69157274 3 102
112 -33.56934540 -070.69100830 -33.56913849 -070.69086794
111 -33.56934540 -070.69100830 3 102
111 -33.56635394 -070.68903640 3 102
116 -33.56630399 -070.68877997 -33.56638000 -070.68861627
21 -33.55705971 -070.68458029 2 208.7800 3.00 21 PAPI 4L old
14 -33.55990880 -070.69028497  78.74 0 Tower Viewpoint
1300 -33.56693162 -070.68851714 125.54 tie_down jets|turboprops|props Apron SE 1
1301 D military 
1300 -33.56594188 -070.68776156 125.54 tie_down jets|turboprops|props Apron SE 2
1301 D military 
1300 -33.56558174 -070.68752214 125.54 tie_down jets|turboprops|props Apron SE 3
1301 D military 
1300 -33.56521534 -070.68727670 125.54 tie_down jets|turboprops|props Apron SE 4
1301 D military 
1300 -33.55952892 -070.68248854 304.68 hangar jets|turboprops|props Apron NE Hangar 4
1301 A none 
1300 -33.55964751 -070.68258139 304.68 hangar jets|turboprops|props Apron NE Hangar 3
1301 A none 
1300 -33.55977405 -070.68268464 304.68 hangar jets|turboprops|props Apron NE Hangar 2
1301 A none 
1300 -33.55989697 -070.68278183 304.68 hangar jets|turboprops|props Apron NE Hangar 1
1301 A none 
1300 -33.56003864 -070.68281661 304.68 tie_down jets|turboprops|props Apron NE 32
1301 A military 
1300 -33.56010979 -070.68287179 304.68 tie_down jets|turboprops|props Apron NE 31
1301 A military 
1300 -33.56017212 -070.68292804 304.68 tie_down jets|turboprops|props Apron NE 30
1301 A military 
1300 -33.56024949 -070.68298633 304.68 tie_down jets|turboprops|props Apron NE 29
1301 A military 
1300 -33.56031803 -070.68303944 304.68 tie_down jets|turboprops|props Apron NE 28
1301 A military 
1300 -33.56038918 -070.68309671 304.68 tie_down jets|turboprops|props Apron NE 27
1301 A military 
1300 -33.56045686 -070.68314877 304.68 tie_down jets|turboprops|props Apron NE 26
1301 A military 
1300 -33.55934809 -070.68287790 123.66 tie_down jets|turboprops|props Apron NE 25
1301 A military 
1300 -33.55945232 -070.68296108 123.66 tie_down jets|turboprops|props Apron NE 24
1301 A military 
1300 -33.55955586 -070.68304371 123.66 tie_down jets|turboprops|props Apron NE 23
1301 A military 
1300 -33.55966259 -070.68312889 123.66 tie_down jets|turboprops|props Apron NE 22
1301 A military 
1300 -33.55976751 -070.68321263 123.66 tie_down jets|turboprops|props Apron NE 21
1301 A military 
1300 -33.55987244 -070.68329637 123.66 tie_down jets|turboprops|props Apron NE 20
1301 A military 
1300 -33.55997764 -070.68338033 123.66 tie_down jets|turboprops|props Apron NE 19
1301 A military 
1300 -33.56008159 -070.68346329 123.66 tie_down jets|turboprops|props Apron NE 18
1301 A military 
1300 -33.56018624 -070.68354681 123.66 tie_down jets|turboprops|props Apron NE 17
1301 A military 
1300 -33.56029339 -070.68363233 123.66 tie_down jets|turboprops|props Apron NE 16
1301 A military 
1300 -33.56039790 -070.68371573 123.66 tie_down jets|turboprops|props Apron NE 15
1301 A military 
1300 -33.56050199 -070.68379880 123.66 tie_down jets|turboprops|props Apron NE 14
1301 A military 
1300 -33.56060789 -070.68388332 123.66 tie_down jets|turboprops|props Apron NE 13
1301 A military 
1300 -33.56071142 -070.68396595 123.66 tie_down jets|turboprops|props Apron NE 12
1301 A military 
1300 -33.56081759 -070.68405069 123.66 tie_down jets|turboprops|props Apron NE 11
1301 A military 
1300 -33.56092238 -070.68413432 123.66 tie_down jets|turboprops|props Apron NE 10
1301 A military 
1300 -33.56102703 -070.68421783 123.66 tie_down jets|turboprops|props Apron NE 9
1301 A military 
1300 -33.56113084 -070.68430068 123.66 tie_down jets|turboprops|props Apron NE 8
1301 A military 
1300 -33.56123799 -070.68438620 123.66 tie_down jets|turboprops|props Apron NE 7
1301 A military 
