A
1050 Generated by WorldEditor 2.0.0r4

1      8 1 0 KOAK Metro Oakland Intl
120 Linear Feature 15
111  37.71864872 -122.21697338 20
111  37.71859515 -122.21703036 20
111  37.71861326 -122.21705743 20
115  37.71866666 -122.21700027
120 Linear Feature 15
111  37.71842086 -122.21663192 20
111  37.71836713 -122.21668896 20
111  37.71838524 -122.21671603 20
115  37.71843876 -122.21665874
120 Linear Feature 14
111  37.71813738 -122.21649798 20
111  37.71811558 -122.21646603 20
111  37.71814186 -122.21643782 20
113  37.71816329 -122.21646977 20
120 Linear Feature 13
111  37.71803397 -122.21632427 20
111  37.71806310 -122.21636674 20
111  37.71809334 -122.21641123 20
111  37.71819770 -122.21629751 20
111  37.71816898 -122.21625447 20
113  37.71814121 -122.21621218 20
120 Linear Feature 12
111  37.71805740 -122.21622595 20
111  37.71807694 -122.21625368 20
111  37.71812905 -122.21619774 20
113  37.71810926 -122.21616925 20
120 Linear Feature 11
111  37.71773681 -122.21661684 22
111  37.71790036 -122.21644359 22
111  37.71799076 -122.21648407 22
111  37.71806910 -122.21640312 22
111  37.71813727 -122.21650406 22
111  37.71822014 -122.21641407 22
111  37.71826571 -122.21648311 22
111  37.71818360 -122.21657167 22
111  37.71824612 -122.21666786 22
111  37.71817419 -122.21674832 22
111  37.71818745 -122.21686822 22
115  37.71802324 -122.21704059
120 Linear Feature 10
111  37.71760244 -122.21712489 51
115  37.71817764 -122.21651621
120 Linear Feature 9
111  37.71756096 -122.21709595 51
115  37.71758732 -122.21706857
120 Linear Feature 8
111  37.71891298 -122.21677130 51
111  37.71890956 -122.21677181 51
115  37.71890615 -122.21677233
120 Linear Feature 8
111  37.71891248 -122.21676585 51
115  37.71890565 -122.21676688
120 Linear Feature 8
111  37.71891180 -122.21676040 51
115  37.71890497 -122.21676143
120 Linear Feature 7
111  37.71860375 -122.21651403 20
111  37.71857315 -122.21651875 20
111  37.71858343 -122.21660662 20
113  37.71861340 -122.21660149 20
120 Linear Feature 6
111  37.71871147 -122.21671502 20
111  37.71872591 -122.21666600 20
111  37.71862666 -122.21661556 20
113  37.71861169 -122.21666667 20
120 Linear Feature 5
111  37.71887456 -122.21682779 20
111  37.71887108 -122.21678489 20
111  37.71882879 -122.21679032 20
113  37.71883259 -122.21683318 20
120 Linear Feature 4
111  37.71907071 -122.21666695 20
111  37.71917913 -122.21655714 20
111  37.71915206 -122.21651643 20
113  37.71904226 -122.21662453 20
120 Linear Feature 4
111  37.71920301 -122.21645451 20
111  37.71930777 -122.21634405 20
111  37.71927860 -122.21630141 20
113  37.71917424 -122.21641152 20
120 Linear Feature 3
111  37.71926633 -122.21612120 20
111  37.71930979 -122.21618774 20
111  37.71929033 -122.21620877 20
113  37.71924649 -122.21614189 20
120 Linear Feature 2
111  37.71884006 -122.21606867 51
115  37.71890956 -122.21677181
120 Linear Feature 1
111  37.71921466 -122.21603386 22
111  37.71924128 -122.21630466 22
111  37.71914772 -122.21639665 22
111  37.71915766 -122.21650636 22
111  37.71903608 -122.21662520 22
111  37.71904738 -122.21675034 22
111  37.71894523 -122.21676691 22
111  37.71895925 -122.21690861 22
111  37.71888467 -122.21691946 22
111  37.71887302 -122.21678005 22
111  37.71877122 -122.21679376 22
111  37.71875812 -122.21666749 22
111  37.71861665 -122.21659149 22
111  37.71860445 -122.21648293 22
111  37.71849733 -122.21642351 22
115  37.71846085 -122.21606227
120 Linear Feature 73
111  37.71969422 -122.21617042 51
111  37.71969815 -122.21616640 51
115  37.71970185 -122.21616262
120 Linear Feature 73
111  37.71969148 -122.21616629 51
115  37.71969911 -122.21615849
120 Linear Feature 73
111  37.71968850 -122.21616155 51
115  37.71969613 -122.21615375
120 Linear Feature 72
111  37.71964067 -122.21628760 20
111  37.71961694 -122.21625208 20
111  37.71964857 -122.21621833 20
113  37.71967228 -122.21625428 20
120 Linear Feature 72
111  37.71964067 -122.21628760 20
111  37.71961694 -122.21625208 20
111  37.71964857 -122.21621833 20
113  37.71967228 -122.21625428 20
120 Linear Feature 72
111  37.71964067 -122.21628760 20
111  37.71961694 -122.21625208 20
111  37.71964857 -122.21621833 20
113  37.71967228 -122.21625428 20
120 Linear Feature 71
111  37.71975173 -122.21616056 20
111  37.71977052 -122.21614091 20
115  37.71974904 -122.21610867
120 Linear Feature 70
111  37.71980232 -122.21623867 20
111  37.71982274 -122.21621728 20
111  37.71980095 -122.21618398 20
115  37.71978064 -122.21620519
120 Linear Feature 69
111  37.71972377 -122.21639167 20
115  37.71976747 -122.21634676
120 Linear Feature 69
111  37.71974145 -122.21641891 20
115  37.71978560 -122.21637485
120 Linear Feature 69
111  37.71976037 -122.21644784 20
115  37.71980396 -122.21640337
120 Linear Feature 69
111  37.71977765 -122.21647469 20
115  37.71982123 -122.21643022
120 Linear Feature 69
111  37.71979503 -122.21650146 20
115  37.71983878 -122.21645750
120 Linear Feature 68
111  37.71981240 -122.21652823 20
111  37.71985602 -122.21648428 20
111  37.71983878 -122.21645750 20
111  37.71982123 -122.21643022 20
111  37.71980396 -122.21640337 20
111  37.71978560 -122.21637485 20
111  37.71976747 -122.21634676 20
111  37.71975153 -122.21632189 20
111  37.71970776 -122.21636687 20
111  37.71972377 -122.21639167 20
111  37.71974145 -122.21641891 20
111  37.71976021 -122.21644782 20
111  37.71977765 -122.21647469 20
111  37.71979503 -122.21650146 20
115  37.71981240 -122.21652823
120 Linear Feature 67
111  37.71989572 -122.21629048 20
111  37.71993954 -122.21635751 20
111  37.71991880 -122.21637987 20
113  37.71987449 -122.21631302 20
120 Linear Feature 66
111  37.71993626 -122.21613408 20
115  37.72002546 -122.21626680
120 Linear Feature 66
111  37.71992046 -122.21619568 20
115  37.71999193 -122.21630274
120 Linear Feature 65
111  37.71996977 -122.21609812 20
111  37.72005894 -122.21623091 20
111  37.72002546 -122.21626680 20
111  37.71999193 -122.21630274 20
111  37.71996033 -122.21633661 20
111  37.71988916 -122.21622929 20
111  37.71992046 -122.21619568 20
111  37.71990331 -122.21616945 20
113  37.71993626 -122.21613408 20
120 Linear Feature 64
111  37.71937932 -122.21568603 51
115  37.71969815 -122.21616640
120 Linear Feature 63
111  37.71979194 -122.21576476 22
111  37.71973882 -122.21595497 22
111  37.71980253 -122.21605128 22
111  37.71974904 -122.21610867 22
111  37.71973080 -122.21612824 22
111  37.71975173 -122.21616056 22
111  37.71978064 -122.21620519 22
111  37.71980232 -122.21623867 22
111  37.71974291 -122.21630102 22
111  37.71966823 -122.21619311 22
111  37.71958949 -122.21627609 22
111  37.71952445 -122.21617990 22
111  37.71933727 -122.21621806 22
111  37.71921466 -122.21603386 22
115  37.71914684 -122.21593279
120 Linear Feature 62
111  37.72104108 -122.21764351 2
111  37.72089976 -122.21743096 2
111  37.72074702 -122.21720124 2
111  37.72061993 -122.21701008 2
111  37.72050019 -122.21683001 2
111  37.71979194 -122.21576476 2
115  37.71956044 -122.21541977
120 Linear Feature 61
111  37.72001266 -122.21694036 51
111  37.72000930 -122.21693550 51
115  37.72000595 -122.21693063
120 Linear Feature 61
111  37.72032199 -122.21750283 51
111  37.72031855 -122.21749785 51
115  37.72031527 -122.21749310
120 Linear Feature 61
111  37.72001964 -122.21693260 51
115  37.72001292 -122.21692288
120 Linear Feature 61
111  37.72001610 -122.21693672 51
115  37.72000939 -122.21692699
120 Linear Feature 61
111  37.72032551 -122.21749847 51
115  37.72031879 -122.21748874
120 Linear Feature 60
111  37.71995550 -122.21672304 20
111  37.71991300 -122.21672551 20
111  37.71989427 -122.21658839 20
113  37.71993461 -122.21658762 20
120 Linear Feature 59
111  37.71992636 -122.21722069 20
115  37.72003148 -122.21710887
120 Linear Feature 58
111  37.71995449 -122.21726300 20
111  37.72005912 -122.21715112 20
111  37.72003148 -122.21710887 20
111  37.72000345 -122.21706601 20
115  37.71989808 -122.21717818
120 Linear Feature 57
111  37.72030257 -122.21703929 22
111  37.72017946 -122.21698528 22
111  37.72010128 -122.21706433 22
111  37.72005299 -122.21699216 22
111  37.72004083 -122.21697399 22
111  37.72001399 -122.21700171 22
111  37.71995294 -122.21706478 22
111  37.71990359 -122.21698932 22
111  37.71998902 -122.21689675 22
111  37.71992424 -122.21679859 22
111  37.71999968 -122.21671800 22
115  37.71996818 -122.21648145
120 Linear Feature 56
111  37.71995859 -122.21707317 20
115  37.71998511 -122.21704554
120 Linear Feature 56
111  37.71996413 -122.21708138 20
115  37.71999065 -122.21705374
120 Linear Feature 56
111  37.72026628 -122.21764103 20
115  37.72029281 -122.21761340
120 Linear Feature 56
111  37.72027183 -122.21764924 20
115  37.72029816 -122.21762179
120 Linear Feature 55
111  37.71995294 -122.21706478 20
111  37.71995859 -122.21707317 20
111  37.71996413 -122.21708138 20
111  37.71996920 -122.21708889 20
111  37.71999529 -122.21706151 20
111  37.71999046 -122.21705393 20
111  37.71998511 -122.21704554 20
115  37.71997955 -122.21703682
120 Linear Feature 55
111  37.72026063 -122.21763266 20
111  37.72026628 -122.21764103 20
111  37.72027183 -122.21764924 20
111  37.72027690 -122.21765675 20
111  37.72030298 -122.21762937 20
111  37.72029816 -122.21762179 20
111  37.72029281 -122.21761340 20
115  37.72028725 -122.21760468
120 Linear Feature 54
111  37.71999317 -122.21668995 20
111  37.71996458 -122.21669527 20
111  37.71995314 -122.21660929 20
113  37.71998128 -122.21660369 20
120 Linear Feature 54
111  37.72029794 -122.21725568 20
111  37.72026957 -122.21726099 20
111  37.72025792 -122.21717502 20
113  37.72028606 -122.21716964 20
120 Linear Feature 53
111  37.72023253 -122.21734603 20
111  37.72016026 -122.21723954 20
111  37.72019238 -122.21720460 20
113  37.72026399 -122.21731098 20
120 Linear Feature 52
111  37.71994069 -122.21690245 20
111  37.71996877 -122.21687224 20
111  37.71994137 -122.21683167 20
113  37.71991349 -122.21686238 20
120 Linear Feature 52
111  37.72024694 -122.21746850 20
111  37.72027501 -122.21743829 20
111  37.72024761 -122.21739772 20
113  37.72021974 -122.21742843 20
120 Linear Feature 51
111  37.72005299 -122.21699216 20
111  37.72002663 -122.21702062 20
115  37.72001399 -122.21700171
120 Linear Feature 51
111  37.72035961 -122.21755942 20
111  37.72033373 -122.21758736 20
115  37.72032121 -122.21756899
120 Linear Feature 50
111  37.72028811 -122.21765544 20
115  37.72037644 -122.21778794
120 Linear Feature 49
111  37.72034367 -122.21782306 20
111  37.72037644 -122.21778794 20
111  37.72041006 -122.21775192 20
111  37.72032193 -122.21762018 20
111  37.72028811 -122.21765544 20
113  37.72025404 -122.21769094 20
120 Linear Feature 48
111  37.72024256 -122.21729126 20
111  37.72021950 -122.21728887 20
111  37.72022212 -122.21724119 20
111  37.72024498 -122.21724377 20
113  37.72024378 -122.21726717 20
120 Linear Feature 48
111  37.72045275 -122.21706313 20
111  37.72042969 -122.21706074 20
111  37.72043231 -122.21701305 20
111  37.72045517 -122.21701564 20
113  37.72045398 -122.21703905 20
120 Linear Feature 47
111  37.72040921 -122.21761576 20
111  37.72039193 -122.21761699 20
111  37.72037394 -122.21761826 20
111  37.72037251 -122.21758718 20
113  37.72040782 -122.21758474 20
120 Linear Feature 47
111  37.72057234 -122.21744363 20
111  37.72055506 -122.21744486 20
111  37.72053707 -122.21744614 20
111  37.72053564 -122.21741505 20
113  37.72057095 -122.21741262 20
120 Linear Feature 47
111  37.72073520 -122.21726868 20
111  37.72071793 -122.21726991 20
111  37.72070008 -122.21727118 20
111  37.72069836 -122.21724064 20
113  37.72073361 -122.21723772 20
120 Linear Feature 46
111  37.72050019 -122.21683001 22
111  37.72030257 -122.21703929 22
115  37.72001187 -122.21734929
120 Linear Feature 46
111  37.72061993 -122.21701008 22
115  37.72013298 -122.21753141
120 Linear Feature 46
111  37.72074702 -122.21720124 22
115  37.72026035 -122.21772296
120 Linear Feature 45
111  37.72026483 -122.21725104 1
115  37.72026596 -122.21722270
120 Linear Feature 45
111  37.72047289 -122.21701816 1
115  37.72047403 -122.21698982
120 Linear Feature 44
111  37.72043437 -122.21737361 1
111  37.72037078 -122.21728092 1
115  37.72024378 -122.21726717
120 Linear Feature 44
111  37.72064562 -122.21714740 1
111  37.72058327 -122.21705314 1
115  37.72045398 -122.21703905
120 Linear Feature 43
111  37.72077368 -122.21745458 1
111  37.72072211 -122.21737904 1
115  37.72071793 -122.21726991
120 Linear Feature 42
111  37.72041373 -122.21763562 1
115  37.72043481 -122.21763454
120 Linear Feature 42
111  37.72074038 -122.21728761 1
115  37.72076147 -122.21728715
120 Linear Feature 42
111  37.72057888 -122.21746332 1
115  37.72059995 -122.21746287
120 Linear Feature 41
111  37.72061155 -122.21762836 1
111  37.72055825 -122.21755019 1
115  37.72055506 -122.21744486
120 Linear Feature 40
111  37.72091781 -122.21730010 1
111  37.72077368 -122.21745458 1
111  37.72061155 -122.21762836 1
111  37.72044811 -122.21780353 1
111  37.72039995 -122.21773016 1
115  37.72039193 -122.21761699
120 Linear Feature 39
111  37.72066259 -122.21762929 22
111  37.72048347 -122.21754968 22
111  37.72040751 -122.21762952 22
111  37.72035961 -122.21755942 22
111  37.72034737 -122.21754150 22
111  37.72032121 -122.21756899 22
111  37.72028725 -122.21760468 22
111  37.72026063 -122.21763266 22
111  37.72020877 -122.21755330 22
111  37.72029348 -122.21746121 22
111  37.72022862 -122.21736510 22
111  37.72030479 -122.21728323 22
111  37.72028181 -122.21711199 22
115  37.72042754 -122.21695459
120 Linear Feature 38
111  37.72056789 -122.21634570 51
115  37.72000930 -122.21693550
120 Linear Feature 37
111  37.72071742 -122.21598261 2
115  37.71995547 -122.21483903
120 Linear Feature 36
111  37.72091239 -122.21686173 51
111  37.72064562 -122.21714740 51
111  37.72043437 -122.21737361 51
115  37.72031855 -122.21749785
120 Linear Feature 35
111  37.72083284 -122.21532288 51
111  37.72082874 -122.21531695 51
115  37.72082467 -122.21531105
120 Linear Feature 35
111  37.72052920 -122.21475485 51
111  37.72052511 -122.21474893 51
115  37.72052102 -122.21474303
120 Linear Feature 35
111  37.72052551 -122.21475862 51
115  37.72051733 -122.21474679
120 Linear Feature 35
111  37.72052185 -122.21476271 51
115  37.72051368 -122.21475089
120 Linear Feature 34
111  37.72075631 -122.21512522 20
115  37.72086305 -122.21501403
120 Linear Feature 33
111  37.72083475 -122.21497153 20
111  37.72072776 -122.21508308 20
111  37.72075631 -122.21512522 20
111  37.72078529 -122.21516799 20
115  37.72089172 -122.21505709
120 Linear Feature 32
111  37.72057633 -122.21493800 20
111  37.72060896 -122.21490443 20
111  37.72068051 -122.21501284 20
113  37.72064785 -122.21504622 20
120 Linear Feature 31
111  37.72084916 -122.21555941 20
111  37.72087735 -122.21555400 20
111  37.72088813 -122.21564038 20
113  37.72085984 -122.21564563 20
120 Linear Feature 31
111  37.72054106 -122.21499303 20
111  37.72057000 -122.21498679 20
111  37.72058178 -122.21507357 20
113  37.72055361 -122.21507903 20
120 Linear Feature 30
111  37.72090006 -122.21541696 20
111  37.72092804 -122.21538787 20
111  37.72090132 -122.21534720 20
111  37.72087331 -122.21537623 20
115  37.72090006 -122.21541696
120 Linear Feature 30
111  37.72059340 -122.21485036 20
111  37.72062138 -122.21482128 20
111  37.72059467 -122.21478061 20
111  37.72056665 -122.21480964 20
115  37.72059340 -122.21485036
120 Linear Feature 29
111  37.72088396 -122.21517385 20
115  37.72085766 -122.21520094
120 Linear Feature 29
111  37.72087844 -122.21516549 20
115  37.72085214 -122.21519257
120 Linear Feature 29
111  37.72057577 -122.21460978 20
115  37.72054946 -122.21463686
120 Linear Feature 29
111  37.72057025 -122.21460141 20
115  37.72054395 -122.21462850
120 Linear Feature 28
111  37.72088975 -122.21518265 20
111  37.72088396 -122.21517385 20
111  37.72087844 -122.21516549 20
111  37.72087331 -122.21515769 20
111  37.72084698 -122.21518462 20
111  37.72085214 -122.21519257 20
111  37.72085766 -122.21520094 20
115  37.72086349 -122.21521007
120 Linear Feature 28
111  37.72058156 -122.21461857 20
111  37.72057577 -122.21460978 20
111  37.72057025 -122.21460141 20
111  37.72056511 -122.21459361 20
111  37.72053879 -122.21462054 20
111  37.72054395 -122.21462850 20
111  37.72054946 -122.21463686 20
115  37.72055532 -122.21464602
120 Linear Feature 27
111  37.72052093 -122.21468201 20
111  37.72050972 -122.21466461 20
115  37.72048289 -122.21469229
120 Linear Feature 26
111  37.72045291 -122.21455303 20
111  37.72042449 -122.21451074 20
111  37.72031714 -122.21462274 20
113  37.72034608 -122.21466685 20
120 Linear Feature 25
111  37.72021674 -122.21457867 20
111  37.72024524 -122.21462135 20
111  37.72035153 -122.21450880 20
115  37.72032325 -122.21446589
120 Linear Feature 24
111  37.72038867 -122.21536609 22
111  37.72053672 -122.21520917 22
111  37.72066430 -122.21526531 22
111  37.72074041 -122.21518446 22
111  37.72080150 -122.21527479 22
111  37.72086349 -122.21521007 22
111  37.72088975 -122.21518265 22
111  37.72093334 -122.21525176 22
111  37.72084817 -122.21534253 22
111  37.72091792 -122.21544960 22
111  37.72084324 -122.21553181 22
115  37.72087253 -122.21577043
120 Linear Feature 23
111  37.72017854 -122.21462182 22
111  37.72035733 -122.21469825 22
111  37.72043347 -122.21461868 22
111  37.72048289 -122.21469229 22
111  37.72049452 -122.21470963 22
111  37.72052093 -122.21468201 22
111  37.72055532 -122.21464602 22
111  37.72058156 -122.21461857 22
111  37.72063430 -122.21469825 22
111  37.72054855 -122.21478831 22
111  37.72061132 -122.21488432 22
111  37.72053341 -122.21496591 22
111  37.72055608 -122.21513272 22
115  37.72040869 -122.21529100
120 Linear Feature 22
111  37.72027455 -122.21590630 51
115  37.72082874 -122.21531695
120 Linear Feature 21
111  37.71992532 -122.21538317 51
115  37.72052511 -122.21474893
120 Linear Feature 74
111  37.72160003 -122.21025347 20
112  37.72164198 -122.21007768  37.72167544 -122.20998635
111  37.72164198 -122.21007768
112  37.72164198 -122.21007768  37.72172867 -122.20982964 20
111  37.72175785 -122.20955581 20
111  37.72183150 -122.20874157
112  37.72183150 -122.20874157  37.72184747 -122.20855795 20
111  37.72184338 -122.20836489 20
111  37.72182860 -122.20812653 20
111  37.72185914 -122.20812414 22
111  37.72187754 -122.20840486 22
112  37.72185457 -122.20883863  37.72183176 -122.20908763
111  37.72185457 -122.20883863 22
111  37.72178705 -122.20958388 22
112  37.72165598 -122.21014091  37.72154571 -122.21046200
111  37.72165598 -122.21014091
112  37.72165598 -122.21014091  37.72162860 -122.21022166 22
115  37.72162113 -122.21032483
120 Linear Feature 73
111  37.72189223 -122.20811830 20
112  37.72190051 -122.20868479  37.72187770 -122.20892609
111  37.72190051 -122.20868479 20
111  37.72182025 -122.20958961 20
112  37.72167983 -122.21017833  37.72157196 -122.21049258
111  37.72167983 -122.21017833
112  37.72167983 -122.21017833  37.72164770 -122.21027569 20
115  37.72164435 -122.21040336
120 Linear Feature 4
111  37.71752453 -122.21676226 3
111  37.71764255 -122.21659518 3
111  37.71811206 -122.21593050 3
115  37.71816233 -122.21585934
120 Linear Feature 3
111  37.71702979 -122.21746946 3
111  37.71724015 -122.21716770 3
115  37.71735718 -122.21699980
120 Linear Feature 106
111  37.71934942 -122.20828819 51
115  37.71933521 -122.20828360
120 Linear Feature 105
111  37.71933162 -122.20834007 51
115  37.71940881 -122.20794767
120 Linear Feature 104
111  37.71976750 -122.20887588 51
115  37.71975539 -122.20886298
120 Linear Feature 104
111  37.71949147 -122.20856272 51
115  37.71947935 -122.20854981
120 Linear Feature 103
111  37.71945664 -122.20859973 51
115  37.71967354 -122.20827423
120 Linear Feature 102
111  37.71951953 -122.20878494 51
115  37.71953464 -122.20880192
120 Linear Feature 101
111  37.71948123 -122.20885881 58
115  37.71987411 -122.20829556
120 Linear Feature 100
111  37.71987428 -122.20927560 51
115  37.71987071 -122.20926377
120 Linear Feature 99
111  37.71982992 -122.20929041 51
115  37.72014132 -122.20914016
120 Linear Feature 98
111  37.71983131 -122.20961556 51
115  37.71984054 -122.20959765
120 Linear Feature 98
111  37.71960230 -122.21004671 51
115  37.71961221 -122.21002868
120 Linear Feature 97
111  37.72012341 -122.20984357 51
115  37.71979144 -122.20957044
120 Linear Feature 97
111  37.71990380 -122.21029205 51
115  37.71956439 -122.21000099
120 Linear Feature 96
111  37.71937742 -122.21048449 51
115  37.71938817 -122.21046429
120 Linear Feature 95
111  37.71934000 -122.21043794 51
115  37.71967918 -122.21072855
120 Linear Feature 94
111  37.71951556 -122.21128392 51
115  37.71953056 -122.21127794
120 Linear Feature 93
111  37.71934813 -122.21057357 58
115  37.71952524 -122.21128868
120 Linear Feature 92
111  37.71914615 -122.21090820 51
115  37.71915398 -122.21089392
120 Linear Feature 91
111  37.71910746 -122.21086496 51
115  37.71944793 -122.21115519
120 Linear Feature 90
111  37.71891647 -122.20939610 22
111  37.71891963 -122.20947014 22
111  37.71885226 -122.20983385 22
111  37.71819764 -122.21100377
112  37.71819764 -122.21100377  37.71809729 -122.21108956 22
111  37.71795328 -122.21099084 22
115  37.71788219 -122.21091382
120 Linear Feature 89
111  37.71888847 -122.20943718 20
111  37.71888840 -122.20947835 20
111  37.71882761 -122.20980545 20
111  37.71817256 -122.21097589
112  37.71817256 -122.21097589  37.71808448 -122.21103521 20
111  37.71797157 -122.21095705 20
115  37.71790420 -122.21088153
120 Linear Feature 88
111  37.71894562 -122.20935332 20
111  37.71895279 -122.20945469 20
111  37.71888120 -122.20985322 20
111  37.71822488 -122.21102525
112  37.71822488 -122.21102525  37.71811261 -122.21115010 20
111  37.71792874 -122.21102848 20
115  37.71785795 -122.21094940
120 Linear Feature 87
111  37.71861775 -122.21063382 55
115  37.71879803 -122.21078293
120 Linear Feature 86
112  37.71888355 -122.21124202  37.71878146 -122.21106701 59
115  37.71885365 -122.21090011
120 Linear Feature 85
111  37.71931403 -122.21240289 20
115  37.71952154 -122.21210451
120 Linear Feature 84
111  37.71935835 -122.21246286 20
115  37.71956665 -122.21216698
120 Linear Feature 83
111  37.71954385 -122.21213541 22
115  37.71933630 -122.21243303
120 Linear Feature 82
111  37.72764047 -122.21888583 20
111  37.72767715 -122.21886574 22
111  37.72860447 -122.22172364 22
112  37.72860650 -122.22206028  37.72855838 -122.22221205
111  37.72860650 -122.22206028 22
111  37.72855007 -122.22230136 22
112  37.72856168 -122.22256744  37.72860208 -122.22269705
111  37.72856168 -122.22256744 22
111  37.72924751 -122.22468210 20
115  37.72927507 -122.22466708
120 Linear Feature 81
111  37.72651123 -122.21538391 20
111  37.72654506 -122.21536531 22
111  37.72733500 -122.21780618 20
115  37.72736392 -122.21779037
120 Linear Feature 80
111  37.72602185 -122.21385985 20
111  37.72605209 -122.21384388 22
111  37.72640570 -122.21493348 20
115  37.72643934 -122.21491393
120 Linear Feature 79
111  37.72317645 -122.20632605 20
111  37.72321216 -122.20630949 22
111  37.72384382 -122.20826767 22
112  37.72396146 -122.20845589  37.72404007 -122.20851899
111  37.72396146 -122.20845589 22
111  37.72435553 -122.20877824 22
112  37.72446498 -122.20894203  37.72450777 -122.20905845
111  37.72446498 -122.20894203 22
111  37.72591156 -122.21340446 20
115  37.72594535 -122.21338537
120 Linear Feature 78
111  37.73888577 -122.22356842 1
115  37.73884290 -122.22355354
120 Linear Feature 78
111  37.73883391 -122.22362261 1
115  37.73879104 -122.22360773
120 Linear Feature 78
111  37.73885569 -122.22370282 1
115  37.73881282 -122.22368794
120 Linear Feature 78
111  37.73880503 -122.22375574 1
115  37.73876216 -122.22374086
120 Linear Feature 78
111  37.73882661 -122.22383659 1
115  37.73878541 -122.22382224
120 Linear Feature 78
111  37.73877328 -122.22388758 1
115  37.73873208 -122.22387324
120 Linear Feature 78
111  37.73879614 -122.22396940 1
115  37.73875495 -122.22395505
120 Linear Feature 78
111  37.73874319 -122.22402300 1
115  37.73870200 -122.22400865
120 Linear Feature 78
111  37.73876655 -122.22410368 1
115  37.73872535 -122.22408933
120 Linear Feature 78
111  37.73871432 -122.22415537 1
115  37.73867312 -122.22414103
120 Linear Feature 78
111  37.73873638 -122.22423539 1
115  37.73869518 -122.22422104
120 Linear Feature 78
111  37.73868544 -122.22428775 1
115  37.73864424 -122.22427340
120 Linear Feature 78
111  37.73870736 -122.22436820 1
115  37.73866384 -122.22435275
120 Linear Feature 78
111  37.73865648 -122.22442122 1
115  37.73861296 -122.22440577
120 Linear Feature 78
111  37.73867728 -122.22449986 1
115  37.73863376 -122.22448442
120 Linear Feature 78
111  37.73862760 -122.22455511 1
115  37.73858408 -122.22453967
120 Linear Feature 78
111  37.73864845 -122.22463552 1
115  37.73860494 -122.22462007
120 Linear Feature 78
111  37.73859872 -122.22468825 1
115  37.73855520 -122.22467280
120 Linear Feature 78
111  37.73858196 -122.22486164 1
115  37.73853099 -122.22484390
120 Linear Feature 78
111  37.73886454 -122.22474562 1
115  37.73881357 -122.22472788
120 Linear Feature 78
111  37.73891722 -122.22458516 1
115  37.73887356 -122.22457006
120 Linear Feature 78
111  37.73889539 -122.22450489 1
115  37.73885173 -122.22448979
120 Linear Feature 78
111  37.73894612 -122.22445176 1
115  37.73890246 -122.22443666
120 Linear Feature 78
111  37.73892497 -122.22437175 1
115  37.73888131 -122.22435665
120 Linear Feature 78
111  37.73897606 -122.22431880 1
115  37.73893240 -122.22430370
120 Linear Feature 78
111  37.73895543 -122.22423968 1
115  37.73891177 -122.22422457
120 Linear Feature 78
111  37.73900614 -122.22418514 1
115  37.73896248 -122.22417004
120 Linear Feature 78
111  37.73898469 -122.22410607 1
115  37.73894103 -122.22409097
120 Linear Feature 78
111  37.73903539 -122.22405253 1
115  37.73899173 -122.22403743
120 Linear Feature 78
111  37.73901428 -122.22397179 1
115  37.73897062 -122.22395669
120 Linear Feature 78
111  37.73906480 -122.22391903 1
115  37.73902114 -122.22390393
120 Linear Feature 78
111  37.73904388 -122.22383971 1
115  37.73900021 -122.22382461
120 Linear Feature 78
111  37.73909447 -122.22378587 1
115  37.73905080 -122.22377077
120 Linear Feature 78
111  37.73907382 -122.22370587 1
115  37.73903016 -122.22369077
120 Linear Feature 78
111  37.73912371 -122.22365327 1
115  37.73908290 -122.22363855
120 Linear Feature 78
111  37.73936206 -122.22373694 1
115  37.73931700 -122.22372140
120 Linear Feature 78
111  37.73931311 -122.22378999 1
115  37.73926805 -122.22377445
120 Linear Feature 78
111  37.73933239 -122.22387060 1
115  37.73928734 -122.22385506
120 Linear Feature 78
111  37.73928261 -122.22392365 1
115  37.73923756 -122.22390811
120 Linear Feature 78
111  37.73930273 -122.22400374 1
115  37.73925768 -122.22398820
120 Linear Feature 78
111  37.73925378 -122.22405626 1
115  37.73920873 -122.22404072
120 Linear Feature 78
111  37.73927307 -122.22413634 1
115  37.73922802 -122.22412080
120 Linear Feature 78
111  37.73922546 -122.22418876 1
115  37.73917990 -122.22417385
120 Linear Feature 78
111  37.73924382 -122.22427001 1
115  37.73919827 -122.22425447
120 Linear Feature 78
111  37.73919538 -122.22432348 1
115  37.73914982 -122.22430857
120 Linear Feature 78
111  37.73921481 -122.22440224 1
115  37.73916925 -122.22438733
120 Linear Feature 78
111  37.73916182 -122.22456260 1
115  37.73911075 -122.22454579
120 Linear Feature 77
111  37.73909997 -122.22459571 1
111  37.73911075 -122.22454579 1
115  37.73912155 -122.22449582
120 Linear Feature 77
111  37.73880216 -122.22478073 1
111  37.73881357 -122.22472788 1
115  37.73882498 -122.22467498
120 Linear Feature 77
111  37.73851944 -122.22489620 1
111  37.73853099 -122.22484390 1
115  37.73854255 -122.22479155
120 Linear Feature 77
111  37.73878181 -122.22365104 1
111  37.73879104 -122.22360773 1
115  37.73880028 -122.22356438
120 Linear Feature 77
111  37.73875293 -122.22378418 1
111  37.73876216 -122.22374086 1
115  37.73877140 -122.22369751
120 Linear Feature 77
111  37.73872285 -122.22391655 1
111  37.73873208 -122.22387324 1
115  37.73874132 -122.22382989
120 Linear Feature 77
