I
1050 Generated by WorldEditor 2.1.0r1

1    187 1 0 LPMR Monte Real AB
1302 city Monte Real
1302 country Portugal
111  39.82524266 -008.89037566 102
112  39.82442789 -008.89068429  39.82402189 -008.89088358
111  39.82442789 -008.89068429
112  39.82442789 -008.89068429  39.82436977 -008.89071693
112  39.82445689 -008.89082032  39.82455375 -008.89082773
112  39.82462275 -008.89111902  39.82461022 -008.89132081
112  39.82443224 -008.89137490  39.82440033 -008.89137490
112  39.82435154 -008.89151370  39.82428853 -008.89157267
111  39.82435154 -008.89151370
111  39.82290319 -008.89277635
112  39.82288039 -008.89293659  39.82291543 -008.89304125
111  39.82288039 -008.89293659
111  39.82289166 -008.89292205
112  39.82328470 -008.89327043  39.82358203 -008.89339531
113  39.82328470 -008.89327043
110 5 0.00 84.0000 New Taxiway 169
111  39.82371955 -008.89091298
111  39.82371575 -008.89090432
112  39.82363064 -008.89086550  39.82360026 -008.89080986
111  39.82363064 -008.89086550
111  39.82361953 -008.89087332
111  39.82342771 -008.89041955
111  39.82344594 -008.89040743
111  39.82363028 -008.89083509
112  39.82363028 -008.89083509  39.82366173 -008.89089384
111  39.82371232 -008.89087960 102
112  39.82419476 -008.89056766  39.82438073 -008.89047970 102
111  39.82458339 -008.89041667
112  39.82461621 -008.89032765  39.82460663 -008.89028314
111  39.82461621 -008.89032765
111  39.82460387 -008.89028305
111  39.82462800 -008.89027436
111  39.82463939 -008.89032505
111  39.82463100 -008.89032796
112  39.82463100 -008.89032796  39.82464334 -008.89038113
111  39.82458655 -008.89042829
111  39.82458845 -008.89043818
111  39.82435200 -008.89054575
111  39.82420955 -008.89060139
111  39.82412314 -008.89064590
113  39.82397500 -008.89073987
110 5 0.00 84.0000 New Taxiway 168
111  39.82297315 -008.89150894
111  39.82296972 -008.89150397
112  39.82288386 -008.89148485  39.82284302 -008.89144405
111  39.82288386 -008.89148485
111  39.82287650 -008.89149208
111  39.82261915 -008.89104821
111  39.82263686 -008.89102943
111  39.82289566 -008.89146464
112  39.82289566 -008.89146464  39.82292711 -008.89150025
111  39.82296540 -008.89147889 102
112  39.82347683 -008.89104624  39.82352469 -008.89100885
111  39.82350007 -008.89094831
111  39.82331588 -008.89049906
111  39.82333462 -008.89048505
111  39.82352644 -008.89093882
111  39.82351782 -008.89094489
112  39.82351782 -008.89094489  39.82353871 -008.89100053
111  39.82349259 -008.89106135
111  39.82349639 -008.89107000
113  39.82325803 -008.89126167
110 5 0.00 84.0000 New Taxiway 167
111  39.82226949 -008.89228912
111  39.82226569 -008.89228418
112  39.82217744 -008.89228044  39.82213090 -008.89224335
111  39.82217744 -008.89228044
111  39.82216913 -008.89229157
111  39.82214254 -008.89225942
111  39.82215584 -008.89223957
111  39.82220421 -008.89227426
112  39.82220421 -008.89227426  39.82223935 -008.89229899
111  39.82228113 -008.89224088 102
112  39.82275473 -008.89168091  39.82302845 -008.89141770
111  39.82275473 -008.89168091
112  39.82275473 -008.89168091  39.82279120 -008.89164827
111  39.82277069 -008.89158744
111  39.82251350 -008.89115316
111  39.82253439 -008.89113150
111  39.82279174 -008.89157537
111  39.82278612 -008.89158052
112  39.82278612 -008.89158052  39.82281461 -008.89163368
111  39.82276840 -008.89170180
111  39.82277183 -008.89170677
111  39.82254393 -008.89194787
113  39.82245181 -008.89205544
110 5 0.00 84.0000 New Taxiway 166
111  39.82232476 -008.89242222
111  39.82234035 -008.89244045 102
111  39.82209708 -008.89274888
112  39.82207334 -008.89285397  39.82209423 -008.89290466
111  39.82207334 -008.89285397
111  39.82206461 -008.89286599
112  39.82206461 -008.89286599  39.82204026 -008.89279332
111  39.82208586 -008.89274278
113  39.82208075 -008.89273517
110 5 0.00 84.0000 New Taxiway 165
111  39.82084031 -008.89320406
111  39.82084126 -008.89319541
112  39.82075598 -008.89306140  39.82076453 -008.89292787
111  39.82075598 -008.89306140
111  39.82076458 -008.89306222
112  39.82083746 -008.89317538  39.82090857 -008.89318072
111  39.82083746 -008.89317538
112  39.82083746 -008.89317538  39.82129572 -008.89318350 102
112  39.82207774 -008.89250238  39.82240707 -008.89206525
111  39.82207774 -008.89250238
112  39.82207774 -008.89250238  39.82211603 -008.89244897
111  39.82205615 -008.89237500
111  39.82207144 -008.89235471
111  39.82209803 -008.89238686
111  39.82209057 -008.89239685
112  39.82209057 -008.89239685  39.82212665 -008.89245002
111  39.82208906 -008.89252033
111  39.82209286 -008.89252528
111  39.82201974 -008.89261924
111  39.82194377 -008.89269961
111  39.82184501 -008.89279481
111  39.82174245 -008.89288012
111  39.82164084 -008.89295925
111  39.82149555 -008.89304210
111  39.82137305 -008.89310268
111  39.82128284 -008.89313730
111  39.82116129 -008.89316944
111  39.82103973 -008.89319294
113  39.82094477 -008.89320159
110 5 0.00 84.0000 New Taxiway 164
111  39.82126423 -008.89343489
111  39.82124813 -008.89343830
111  39.82123979 -008.89336848
111  39.82124663 -008.89336684
112  39.82124663 -008.89336684  39.82124236 -008.89330343
111  39.82129984 -008.89327598
111  39.82130023 -008.89326659
111  39.82133442 -008.89326088
111  39.82139404 -008.89323691
111  39.82145804 -008.89321180
111  39.82152992 -008.89317642
111  39.82159743 -008.89313989
111  39.82167721 -008.89309195
111  39.82175275 -008.89304058
111  39.82184918 -008.89296544
111  39.82184614 -008.89298505 102
112  39.82130644 -008.89328591  39.82099307 -008.89335411
111  39.82130644 -008.89328591
114  39.82130644 -008.89328591  39.82124472 -008.89330960
110 5 0.00 84.0000 New Taxiway 163
111  39.82021848 -008.89333687
111  39.82020879 -008.89333208
111  39.82021038 -008.89332660
111  39.82020197 -008.89332246
111  39.82021630 -008.89327310
111  39.82022471 -008.89327725
112  39.82022471 -008.89327725  39.82023922 -008.89322916
111  39.82030723 -008.89324195
111  39.82031162 -008.89323339
111  39.82036199 -008.89325034
111  39.82043900 -008.89327992
111  39.82053115 -008.89330458
111  39.82062962 -008.89332430
111  39.82070663 -008.89333416
111  39.82079121 -008.89334238
111  39.82087453 -008.89334402
111  39.82096417 -008.89333745
111  39.82104370 -008.89332923
111  39.82104496 -008.89333580
112  39.82112293 -008.89339316  39.82113556 -008.89346548
111  39.82112293 -008.89339316
111  39.82113312 -008.89339108
111  39.82114159 -008.89346044
111  39.82112803 -008.89346325
111  39.82111348 -008.89339578
112  39.82111348 -008.89339578  39.82108878 -008.89333853
111  39.82104084 -008.89335517 102
112  39.82031456 -008.89326233  39.81991181 -008.89309591
111  39.82031456 -008.89326233
114  39.82031456 -008.89326233  39.82023183 -008.89323315
110 5 0.00 84.0000 New Taxiway 162
111  39.81930686 -008.89282564
111  39.81929604 -008.89280890
111  39.81944427 -008.89264175
111  39.81944928 -008.89264723
112  39.81944928 -008.89264723  39.81950370 -008.89260833
111  39.81954644 -008.89265488
111  39.81955065 -008.89264940
111  39.81962324 -008.89273022
111  39.81966953 -008.89278226
111  39.81972634 -008.89284253
111  39.81979577 -008.89290828
111  39.81985679 -008.89296033
111  39.81992833 -008.89301785
111  39.82000513 -008.89307127
111  39.82006509 -008.89310688
111  39.82006404 -008.89311784
112  39.82010694 -008.89321920  39.82009464 -008.89327617
111  39.82010694 -008.89321920
111  39.82011535 -008.89322334
111  39.82010099 -008.89327259
111  39.82009257 -008.89326844
111  39.82010047 -008.89323565
112  39.82010047 -008.89323565  39.82010190 -008.89316642
111  39.82005579 -008.89312603 102
112  39.81953251 -008.89267052  39.81922864 -008.89231198
111  39.81953251 -008.89267052
112  39.81953251 -008.89267052  39.81949928 -008.89262848
113  39.81945275 -008.89266558
110 5 0.00 84.0000 New Taxiway 161
112  39.81943089 -008.89198519  39.81951635 -008.89192338
111  39.81943089 -008.89198519
111  39.81943503 -008.89199469
112  39.81940234 -008.89214700  39.81945020 -008.89223453
111  39.81940234 -008.89214700
112  39.81940234 -008.89214700  39.81966352 -008.89262443 102
112  39.82056320 -008.89313252  39.82107280 -008.89323726
111  39.82056320 -008.89313252
112  39.82056320 -008.89313252  39.82060650 -008.89313400
111  39.82062504 -008.89304427
111  39.82063556 -008.89304525
112  39.82063556 -008.89304525  39.82062986 -008.89316270
111  39.82052789 -008.89315337
111  39.82052694 -008.89316203
111  39.82045857 -008.89314595
111  39.82031328 -008.89309403
111  39.82014045 -008.89300377
111  39.82001890 -008.89292464
111  39.81986696 -008.89280472
111  39.81973781 -008.89267984
111  39.81963525 -008.89255991
111  39.81954314 -008.89243999
111  39.81945672 -008.89230275
111  39.81937886 -008.89215810
113  39.81938455 -008.89215439
110 5 0.00 84.0000 New Taxiway 160
111  39.81937572 -008.89184598
112  39.81937572 -008.89184598  39.81928709 -008.89191089
111  39.81924401 -008.89179955
111  39.81923831 -008.89180326
111  39.81919938 -008.89168828
111  39.81915380 -008.89147810
111  39.81912246 -008.89129512
111  39.81910726 -008.89113810
111  39.81910157 -008.89093534
111  39.81910821 -008.89093657
112  39.81921045 -008.89082278  39.81930542 -008.89083143
111  39.81921045 -008.89082278
111  39.81921094 -008.89081527
111  39.81942650 -008.89083876
111  39.81942607 -008.89084908
111  39.81942516 -008.89087134
111  39.81921252 -008.89084577
112  39.81912410 -008.89093835  39.81912547 -008.89104517
111  39.81912410 -008.89093835
112  39.81912410 -008.89093835  39.81913914 -008.89131401 102
112  39.81925838 -008.89178402  39.81933973 -008.89203344
111  39.81925838 -008.89178402
112  39.81925838 -008.89178402  39.81929871 -008.89188745
113  39.81936980 -008.89183168
110 5 0.00 84.0000 New Taxiway 55
111  39.83746810 -008.89367333
111  39.83730001 -008.89373146
111  39.83729907 -008.89372280
112  39.83719838 -008.89361619  39.83718224 -008.89349252
111  39.83719838 -008.89361619
111  39.83721292 -008.89361470
111  39.83720967 -008.89363371
112  39.83720967 -008.89363371  39.83723116 -008.89372330
111  39.83730855 -008.89370090
112  39.83730855 -008.89370090  39.83791055 -008.89352941 102
112  39.83863386 -008.89153678  39.83868773 -008.89025962
111  39.83863386 -008.89153678
112  39.83854413 -008.89146349  39.83847211 -008.89150408
111  39.83854413 -008.89146349
111  39.83854435 -008.89143732
112  39.83854435 -008.89143732  39.83864976 -008.89143732
111  39.83864467 -008.89153878
111  39.83865132 -008.89153878
111  39.83865132 -008.89166121
111  39.83864182 -008.89178983
111  39.83862093 -008.89194441
111  39.83859529 -008.89208664
111  39.83855256 -008.89228204
111  39.83850888 -008.89242055
111  39.83846140 -008.89255906
111  39.83838732 -008.89272478
111  39.83831326 -008.89287442
111  39.83823254 -008.89299685
111  39.83814802 -008.89311187
111  39.83806825 -008.89321823
111  39.83797804 -008.89331716
111  39.83789732 -008.89339631
111  39.83778337 -008.89349154
111  39.83769031 -008.89355584
113  39.83758587 -008.89361971
110 5 0.00 84.0000 New Taxiway 65
111  39.84184851 -008.88715201
112  39.84194030 -008.88717468  39.84199899 -008.88720193
111  39.84194030 -008.88717468
111  39.83920624 -008.88728562
111  39.83920642 -008.88758275
111  39.83917082 -008.88759073
111  39.83916157 -008.88762844
111  39.83907301 -008.88764123
111  39.83905869 -008.88760594
111  39.83900956 -008.88759701
111  39.83899836 -008.88729406
111  39.83040203 -008.88764288
111  39.83037366 -008.88767143
111  39.83031304 -008.88767479
111  39.83028396 -008.88769847
111  39.83028238 -008.88762644
111  39.83029148 -008.88761707
111  39.83042906 -008.88761154
111  39.83893897 -008.88726909
111  39.83905621 -008.88728371
111  39.83915423 -008.88727977
113  39.83924315 -008.88725685
110 5 0.00 84.0000 New Taxiway 64
111  39.84113301 -008.88907560 102
112  39.84099321 -008.88911414  39.84090573 -008.88913472
111  39.84094615 -008.88923579
111  39.84092170 -008.88923762
111  39.84091246 -008.88923241
111  39.84091017 -008.88917982
111  39.84091909 -008.88917911
112  39.84091909 -008.88917911  39.84092122 -008.88910678
111  39.84099028 -008.88909449
111  39.84098817 -008.88908353
111  39.84106918 -008.88906297
111  39.84111967 -008.88905064
111  39.84419512 -008.88794512
112  39.84463141 -008.88752485  39.84475867 -008.88721113
111  39.84463141 -008.88752485
112  39.84463141 -008.88752485  39.84475351 -008.88724809
111  39.84474116 -008.88700177
111  39.84472534 -008.88656396
111  39.84237814 -008.88665207
111  39.84237478 -008.88656860
111  39.84237330 -008.88652801
112  39.84462692 -008.88644782  39.84467892 -008.88644782
112  39.84472523 -008.88647344  39.84475680 -008.88647102
112  39.84477365 -008.88650346  39.84477922 -008.88651314
112  39.84483680 -008.88673327  39.84483680 -008.88676714
111  39.84476194 -008.88712362 102
112  39.84419353 -008.88798227  39.84367533 -008.88815920
113  39.84419353 -008.88798227 102
110 5 0.00 84.0000 New Taxiway 63
111  39.83963752 -008.88945712
112  39.83963526 -008.88957778  39.83969253 -008.88968663
111  39.83963526 -008.88957778
111  39.83961776 -008.88959370
111  39.83959991 -008.88956093
112  39.83959991 -008.88956093  39.83957755 -008.88950161
111  39.83962580 -008.88943291
111  39.83962159 -008.88942606
111  39.83978150 -008.88931782
111  39.83991090 -008.88924931
111  39.84007501 -008.88918492
111  39.84017706 -008.88915477
111  39.84035590 -008.88911915
111  39.84073674 -008.88910545
111  39.84073657 -008.88911340
112  39.84079392 -008.88919851  39.84079615 -008.88927561
111  39.84079392 -008.88919851
111  39.84080283 -008.88919792
111  39.84080460 -008.88924053
111  39.84079596 -008.88924691
111  39.84077446 -008.88924853
112  39.84077446 -008.88924853  39.84078431 -008.88913080
111  39.84073093 -008.88913989 102
111  39.84037669 -008.88915983
114  39.84037669 -008.88915983  39.83997550 -008.88919369 102
110 5 0.00 84.0000 New Taxiway 62
111  39.83939335 -008.88945417
111  39.83938860 -008.88944675
112  39.83927004 -008.88939720  39.83920831 -008.88930568
111  39.83927004 -008.88939720
111  39.83928198 -008.88938449
112  39.83928198 -008.88938449  39.83934217 -008.88947687
111  39.83938735 -008.88942244 102
112  39.84061015 -008.88893963  39.84134246 -008.88897418 102
112  39.84208589 -008.88754520  39.84221813 -008.88664233
111  39.84208589 -008.88754520
112  39.84208589 -008.88754520  39.84212154 -008.88727611 102
111  39.84194030 -008.88717468
111  39.84195328 -008.88714750
112  39.84195328 -008.88714750  39.84203462 -008.88718811
112  39.84210950 -008.88755273  39.84208661 -008.88781429
111  39.84210950 -008.88755273
111  39.84211709 -008.88755892
112  39.84202821 -008.88790447  39.84196326 -008.88809296
111  39.84202821 -008.88790447
112  39.84202821 -008.88790447  39.84172893 -008.88873665
111  39.84108923 -008.88891812
111  39.84101402 -008.88893741
111  39.84090007 -008.88895819
111  39.84034486 -008.88898372
111  39.84015912 -008.88901785
111  39.84006112 -008.88904753
111  39.83994033 -008.88909205
111  39.83983321 -008.88913806
111  39.83971812 -008.88920484
111  39.83963607 -008.88925233
113  39.83953579 -008.88932505
110 5 0.00 84.0000 New Taxiway 61
111  39.83882130 -008.89037132
111  39.83881370 -008.89036884
112  39.83869178 -008.89040386  39.83859032 -008.89036663
111  39.83869178 -008.89040386
111  39.83869941 -008.89037656
112  39.83880822 -008.89035137  39.83883659 -008.89025562
111  39.83880822 -008.89035137
112  39.83880822 -008.89035137  39.83885723 -008.89016827 102
112  39.83917453 -008.88965762  39.83935640 -008.88942916
111  39.83917453 -008.88965762
112  39.83917453 -008.88965762  39.83922741 -008.88960050
111  39.83916833 -008.88951228
111  39.83917961 -008.88949926
112  39.83917961 -008.88949926  39.83924133 -008.88958830
111  39.83919070 -008.88967010
111  39.83919545 -008.88967752
111  39.83908339 -008.88983087
111  39.83898938 -008.88998794
111  39.83893051 -008.89010172
113  39.83887638 -008.89021920
110 5 0.00 84.0000 New Taxiway 60
111  39.83866651 -008.89108490
111  39.83865892 -008.89119002
111  39.83865227 -008.89119002
112  39.83854677 -008.89128150  39.83845181 -008.89128027
111  39.83854677 -008.89128150
111  39.83854681 -008.89124922
112  39.83864140 -008.89116103  39.83865322 -008.89102105 102
112  39.83870589 -008.89070889  39.83873276 -008.89058710
111  39.83864158 -008.89058462
111  39.83864911 -008.89055723
112  39.83864911 -008.89055723  39.83874787 -008.89060546
111  39.83871874 -008.89071018
111  39.83872634 -008.89071265
111  39.83869975 -008.89084498
113  39.83867601 -008.89100081
110 5 0.00 84.0000 New Taxiway 59
111  39.83887081 -008.89161992
111  39.83886967 -008.89164475
111  39.83886471 -008.89165254
112  39.83886471 -008.89165254  39.83876056 -008.89164295
111  39.83877085 -008.89154470
111  39.83876175 -008.89154239
111  39.83875787 -008.89123458
111  39.83877997 -008.89101673
111  39.83880311 -008.89087013
111  39.83885361 -008.89064955
111  39.83890411 -008.89047281
111  39.83897880 -008.89027552
111  39.83911767 -008.89000150
111  39.83923024 -008.88982887
111  39.83931545 -008.88971652
111  39.83939350 -008.88963036
111  39.83939961 -008.88963705
112  39.83949942 -008.88965908  39.83953487 -008.88972214
111  39.83949942 -008.88965908
111  39.83951443 -008.88968758
111  39.83949601 -008.88970430
112  39.83940352 -008.88966092  39.83932768 -008.88972341
111  39.83940352 -008.88966092
112  39.83940352 -008.88966092  39.83894692 -008.89013462 102
112  39.83878749 -008.89153356  39.83881690 -008.89214635
111  39.83878749 -008.89153356
114  39.83878749 -008.89153356  39.83879523 -008.89164644
110 5 0.00 84.0000 New Taxiway 58
111  39.83889090 -008.89274837
111  39.83888327 -008.89276734
111  39.83887507 -008.89277504
111  39.83865257 -008.89262249
111  39.83865594 -008.89261562
112  39.83865594 -008.89261562  39.83859380 -008.89256314
111  39.83861690 -008.89247861
111  39.83861138 -008.89247587
111  39.83863558 -008.89239367
111  39.83865768 -008.89230924
111  39.83868003 -008.89220871
111  39.83870001 -008.89211691
111  39.83872211 -008.89198812
111  39.83873683 -008.89188948
111  39.83874841 -008.89189085
112  39.83885648 -008.89179617  39.83895432 -008.89180439
111  39.83885648 -008.89179617
111  39.83886029 -008.89180830
111  39.83885888 -008.89183352
112  39.83885888 -008.89183352  39.83877724 -008.89179774
111  39.83876389 -008.89189756 102
112  39.83863215 -008.89248283  39.83857124 -008.89265431
111  39.83863215 -008.89248283
112  39.83863215 -008.89248283  39.83861065 -008.89256215
113  39.83868858 -008.89263331
110 5 0.00 84.0000 New Taxiway 57
111  39.83822262 -008.89341597
111  39.83821004 -008.89343001
111  39.83820183 -008.89343183
111  39.83817548 -008.89339179
111  39.83818075 -008.89338552
112  39.83818075 -008.89338552  39.83815018 -008.89332596
111  39.83819609 -008.89326504
111  39.83819189 -008.89325819
111  39.83826763 -008.89315543
111  39.83832655 -008.89307186
111  39.83839808 -008.89295540
111  39.83844332 -008.89286634
111  39.83848330 -008.89278962
111  39.83849276 -008.89279236
112  39.83859143 -008.89274705  39.83866081 -008.89277002
111  39.83859143 -008.89274705
111  39.83859423 -008.89274135
111  39.83882491 -008.89289959
111  39.83882079 -008.89290986
111  39.83882473 -008.89291265
111  39.83881703 -008.89293179
111  39.83879920 -008.89291117
111  39.83861200 -008.89277469
112  39.83861200 -008.89277469  39.83853586 -008.89273036
111  39.83851167 -008.89278635 102
112  39.83820265 -008.89328796  39.83799932 -008.89354459
111  39.83820265 -008.89328796
114  39.83820265 -008.89328796  39.83815697 -008.89339294
110 5 0.00 84.0000 New Taxiway 56
111  39.83768139 -008.89409433
111  39.83771973 -008.89416942
111  39.83770029 -008.89417825
111  39.83769876 -008.89417267
111  39.83769030 -008.89417655
111  39.83760912 -008.89387285
111  39.83761360 -008.89387087
112  39.83761360 -008.89387087  39.83759396 -008.89378135
111  39.83765114 -008.89374319
111  39.83764904 -008.89373497
111  39.83770480 -008.89370346
111  39.83779106 -008.89364591
111  39.83790889 -008.89355549
111  39.83798043 -008.89348699
111  39.83798464 -008.89349384
112  39.83808509 -008.89349227  39.83812226 -008.89353635
111  39.83808509 -008.89349227
111  39.83811437 -008.89353679
111  39.83810436 -008.89354692
112  39.83810436 -008.89354692  39.83804792 -008.89344820
111  39.83798416 -008.89351790 102
112  39.83766922 -008.89375727  39.83750369 -008.89385106
111  39.83766922 -008.89375727
112  39.83766922 -008.89375727  39.83761333 -008.89379395
113  39.83762623 -008.89386646
110 5 0.00 84.0000 New Taxiway 54
111  39.83674584 -008.89435804
111  39.83673292 -008.89435640
111  39.83673336 -008.89435058
111  39.83672441 -008.89434942
111  39.83674747 -008.89403778
111  39.83675499 -008.89403912
112  39.83675499 -008.89403912  39.83676534 -008.89393047
111  39.83683477 -008.89393773
111  39.83683793 -008.89392678
111  39.83694313 -008.89392815
111  39.83702519 -008.89392403
111  39.83711882 -008.89391445
111  39.83723033 -008.89389526
111  39.83732291 -008.89386923
111  39.83739445 -008.89384731
111  39.83739655 -008.89385416
112  39.83749902 -008.89391932  39.83752742 -008.89400974
111  39.83749902 -008.89391932
111  39.83750645 -008.89391664
111  39.83758838 -008.89422276
111  39.83757978 -008.89422664
111  39.83758132 -008.89423226
111  39.83756370 -008.89424022
111  39.83756545 -008.89421882
112  39.83748483 -008.89392347  39.83746226 -008.89386188
111  39.83740099 -008.89387588 102
112  39.83684206 -008.89395986  39.83649596 -008.89395567
111  39.83684206 -008.89395986
112  39.83684206 -008.89395986  39.83677972 -008.89395706
111  39.83676790 -008.89404245
113  39.83674210 -008.89433081
110 5 0.00 84.0000 New Taxiway 53
112  39.83581290 -008.89494667  39.83580671 -008.89496279
111  39.83579000 -008.89494821
111  39.83589033 -008.89471009
111  39.83593677 -008.89459986
111  39.83600437 -008.89444002
111  39.83611104 -008.89418713
111  39.83618041 -008.89402268
111  39.83604154 -008.89391581
111  39.83604365 -008.89390896
112  39.83604365 -008.89390896  39.83595151 -008.89383355
112  39.83611729 -008.89370894  39.83622409 -008.89376336
111  39.83611729 -008.89370894
111  39.83612465 -008.89370209
111  39.83614569 -008.89371168
111  39.83622986 -008.89376237
111  39.83631823 -008.89380484
111  39.83638135 -008.89383087
111  39.83648655 -008.89386375
111  39.83656966 -008.89388841
111  39.83656861 -008.89389801
112  39.83663501 -008.89401774  39.83663158 -008.89412339
111  39.83663501 -008.89401774
111  39.83664065 -008.89401875
111  39.83661692 -008.89433575
111  39.83660797 -008.89433460
111  39.83660752 -008.89434043
111  39.83658643 -008.89433774
111  39.83659529 -008.89430841
112  39.83661931 -008.89401341  39.83662550 -008.89393279
111  39.83656359 -008.89392069 102
112  39.83610699 -008.89373122  39.83584386 -008.89359012
111  39.83610699 -008.89373122
112  39.83610699 -008.89373122  39.83603269 -008.89369091
112  39.83604817 -008.89389046  39.83612556 -008.89395294
112  39.83619521 -008.89400535  39.83620605 -008.89401341
114  39.83619521 -008.89405171  39.83618902 -008.89406784
110 5 0.00 84.0000 New Taxiway 52
111  39.83597625 -008.89344579
111  39.83588319 -008.89336541
111  39.83588889 -008.89335675
112  39.83588721 -008.89318423  39.83594799 -008.89309396
111  39.83588721 -008.89318423
111  39.83590053 -008.89320118
112  39.83590053 -008.89320118  39.83586442 -008.89330364
111  39.83590930 -008.89334426 102
112  39.83701211 -008.89375411  39.83765992 -008.89368692
111  39.83701211 -008.89375411
112  39.83701211 -008.89375411  39.83709558 -008.89374265
111  39.83705851 -008.89364172
111  39.83707591 -008.89363984
112  39.83707591 -008.89363984  39.83709015 -008.89377340
111  39.83699804 -008.89378093
111  39.83699899 -008.89378958
111  39.83686319 -008.89379082
111  39.83676063 -008.89378340
111  39.83666947 -008.89377351
111  39.83652988 -008.89374259
111  39.83642257 -008.89370797
111  39.83632096 -008.89366592
111  39.83622980 -008.89361893
113  39.83609590 -008.89353236
110 5 0.00 84.0000 New Taxiway 51
112  39.83541124 -008.89316661  39.83536480 -008.89325059
111  39.83541124 -008.89316661
111  39.83539989 -008.89314861
111  39.83543469 -008.89311141
112  39.83543469 -008.89311141  39.83548433 -008.89308651
111  39.83551614 -008.89313122
111  39.83552141 -008.89312847
111  39.83557234 -008.89319656
111  39.83561021 -008.89324999
111  39.83568701 -008.89333356
111  39.83574592 -008.89339932
111  39.83581220 -008.89346782
111  39.83589531 -008.89354317
111  39.83589216 -008.89355276
112  39.83591425 -008.89367606  39.83587953 -008.89375827
111  39.83581325 -008.89376786
111  39.83577332 -008.89373846
111  39.83546748 -008.89445838
111  39.83544006 -008.89447958
111  39.83539884 -008.89444872
111  39.83539258 -008.89446345
112  39.83533771 -008.89444309  39.83530675 -008.89445317
112  39.83526032 -008.89438934  39.83529256 -008.89431375
112  39.83536866 -008.89414914  39.83538414 -008.89412058
112  39.83545379 -008.89412730  39.83550281 -008.89414242
112  39.83556472 -008.89415250  39.83558407 -008.89415250
112  39.83559439 -008.89413066  39.83559826 -008.89412394
112  39.83576464 -008.89372921  39.83576851 -008.89372417
112  39.83577883 -008.89372081  39.83578141 -008.89372417
112  39.83581366 -008.89373929  39.83582140 -008.89374265
112  39.83589621 -008.89367378  39.83592641 -008.89360515
111  39.83589105 -008.89357636 102
112  39.83551442 -008.89316315  39.83533642 -008.89289943
113  39.83551442 -008.89316315
110 5 0.00 84.0000 New Taxiway 50
111  39.83484988 -008.89250309
111  39.83484266 -008.89247461
111  39.83484693 -008.89247277
111  39.83484412 -008.89246164
111  39.83507407 -008.89236285
111  39.83507576 -008.89236942
112  39.83507576 -008.89236942  39.83514437 -008.89234065
111  39.83517783 -008.89242798
111  39.83518520 -008.89242524
111  39.83521991 -008.89253758
111  39.83525884 -008.89264307
111  39.83530933 -008.89275952
111  39.83536723 -008.89287524
111  39.83536337 -008.89287845
112  39.83535467 -008.89298464  39.83532387 -008.89302599
111  39.83535467 -008.89298464
111  39.83531993 -008.89302182
111  39.83530944 -008.89300516
111  39.83533900 -008.89297838
112  39.83533900 -008.89297838  39.83536608 -008.89293639
111  39.83534029 -008.89288768 102
112  39.83515584 -008.89243248  39.83508103 -008.89218892
111  39.83515584 -008.89243248
112  39.83515584 -008.89243248  39.83513778 -008.89238209
113  39.83508361 -008.89238880
110 5 0.00 84.0000 New Taxiway 49
112  39.83567580 -008.89309376  39.83609500 -008.89360607
111  39.83567580 -008.89309376
112  39.83567580 -008.89309376  39.83573900 -008.89315591
111  39.83577411 -008.89306347
111  39.83579097 -008.89308104
112  39.83579097 -008.89308104  39.83573019 -008.89317008
111  39.83566288 -008.89310448
111  39.83565718 -008.89311314
111  39.83559166 -008.89302533
111  39.83552423 -008.89291280
111  39.83545206 -008.89278913
111  39.83540458 -008.89269515
111  39.83535900 -008.89259127
111  39.83531437 -008.89248121
111  39.83528398 -008.89239217
111  39.83523935 -008.89222893
111  39.83520231 -008.89205827
111  39.83518332 -008.89195563
111  39.83517192 -008.89185794
111  39.83517857 -008.89185794
112  39.83524098 -008.89173777  39.83530556 -008.89171180
111  39.83524098 -008.89173777
111  39.83526947 -008.89173654
111  39.83527069 -008.89175901
112  39.83527069 -008.89175901  39.83518814 -008.89173717
113  39.83519211 -008.89186253 102
110 5 0.00 84.0000 New Taxiway 17
111  39.83526239 -008.89155759
111  39.83526240 -008.89158080
111  39.83523201 -008.89158080
112  39.83523201 -008.89158080  39.83518358 -008.89158204
111  39.83515673 -008.89148200
111  39.83515008 -008.89148200
111  39.83514059 -008.89135339
111  39.83512539 -008.89121983
111  39.83510165 -008.89108998
111  39.83508266 -008.89098981
111  39.83506082 -008.89090201
111  39.83506842 -008.89089830
112  39.83511351 -008.89075772  39.83518177 -008.89071521
111  39.83511351 -008.89075772
111  39.83511118 -008.89075044
111  39.83534289 -008.89062677
111  39.83534531 -008.89063401
111  39.83535093 -008.89065083
112  39.83511888 -008.89077210  39.83506306 -008.89080565
111  39.83508539 -008.89089288 102
112  39.83517470 -008.89147999  39.83517728 -008.89172826
111  39.83517470 -008.89147999
114  39.83517470 -008.89147999  39.83517899 -008.89157952
110 5 0.00 84.0000 New Taxiway 16
112  39.83501898 -008.89148106  39.83499583 -008.89100105 102
111  39.83480529 -008.89056741
112  39.83470451 -008.89054926  39.83465999 -008.89063506
111  39.83470451 -008.89054926
111  39.83469500 -008.89053106
112  39.83469500 -008.89053106  39.83476653 -008.89045113
111  39.83482225 -008.89056066
111  39.83482961 -008.89055792
111  39.83484118 -008.89058669
