A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      668 1 0 KORD CHICAGO OHARE INTL
112  41.98571523 -087.91260553  41.98572626 -087.91301722 102 
111  41.98598173 -087.91349122 102 
111  41.98632573 -087.91405882 
112  41.98632573 -087.91405882  41.98643050 -087.91421830 102 
111  41.98659309 -087.91414476 102 
111  41.98724393 -087.91387485 102 
111  41.98800001 -087.91342806 
111  41.98847376 -087.91298783 102 
111  41.99238110 -087.90835910 102 
111  41.99280601 -087.90772829 
112  41.99280601 -087.90772829  41.99286627 -087.90759655 102 
115  41.99278578 -087.90741310 
120 TLT
111  41.99404472 -087.90882812 102 
112  41.99405656 -087.90918591  41.99397588 -087.90934165 
111  41.99405656 -087.90918591 102 
111  41.99380342 -087.90953819 102 
112  41.99366089 -087.90953527  41.99360126 -087.90945189 
111  41.99366089 -087.90953527 102 
111  41.99298554 -087.90847979 102 
112  41.99299406 -087.90830556  41.99304785 -087.90823949 
111  41.99299406 -087.90830556 102 
111  41.99321461 -087.90810711 
112  41.99321461 -087.90810711  41.99327541 -087.90805363 102 
115  41.99340394 -087.90810826 
120 TLT
111  41.99468963 -087.90956217 102 
112  41.99451562 -087.90952982  41.99442430 -087.90957135 
111  41.99451562 -087.90952982 102 
111  41.99394549 -087.91003234 
111  41.99378845 -087.91023221 102 
111  41.99104858 -087.91350024 
111  41.99094833 -087.91361059 102 
111  41.99044015 -087.91421967 102 
111  41.98997623 -087.91491537 
112  41.98997623 -087.91491537  41.98994151 -087.91507110 102 
111  41.99002735 -087.91522710 
111  41.99015873 -087.91543689 102 
111  41.99048215 -087.91588231 102 
111  41.99102512 -087.91649005 102 
111  41.99149559 -087.91692402 
112  41.99149559 -087.91692402  41.99174123 -087.91707976 102 
115  41.99181696 -087.91690760 
120 TLT
111  41.99275845 -087.91619691 102 
111  41.99232479 -087.91700029 
111  41.99219469 -087.91727407 
112  41.99219469 -087.91727407  41.99208342 -087.91747445 102 
111  41.99217990 -087.91766212 102 
111  41.99242513 -087.91803015 102 
111  41.99283245 -087.91836340 
111  41.99302253 -087.91822302 102 
111  41.99370249 -087.91730549 
111  41.99390598 -087.91765108 102 
111  41.99335890 -087.91867438 
111  41.99338225 -087.91904681 102 
111  41.99412851 -087.91999226 102 
111  41.99468958 -087.92052106 
112  41.99468958 -087.92052106  41.99485911 -087.92057141 102 
111  41.99493891 -087.92042635 
111  41.99528002 -087.92089808 
112  41.99528002 -087.92089808  41.99522601 -087.92102960 102 
111  41.99530365 -087.92119804 102 
111  41.99554943 -087.92150356 
111  41.99566433 -087.92162160 102 
111  41.99588982 -087.92183075 
112  41.99588982 -087.92183075  41.99612132 -087.92196761 102 
115  41.99628562 -087.92179128 
120 TLT
111  41.98208139 -087.91387557 102 
112  41.98211483 -087.91414546  41.98216812 -087.91429234 
111  41.98211483 -087.91414546 102 
111  41.98265261 -087.91526389 102 
112  41.98273118 -087.91524140  41.98273638 -087.91512948 
111  41.98273118 -087.91524140 102 
111  41.98273341 -087.91316583 
111  41.98263310 -087.91242739 102 
111  41.98231266 -087.91196868 
111  41.98252039 -087.91166930 102 
111  41.98268326 -087.91189746 102 
112  41.98272634 -087.91188256  41.98272900 -087.91181568 
111  41.98272634 -087.91188256 102 
111  41.98272883 -087.91097872 
111  41.98272461 -087.90981071 
111  41.98272461 -087.90925520 
111  41.98273026 -087.90257762 102 
111  41.98272912 -087.90056600 
111  41.98272912 -087.90040068 102 
115  41.98272227 -087.89717284 
120 TLT
111  41.98500055 -087.91590361 102 
111  41.98497666 -087.91586697 102 
111  41.98426808 -087.91467165 102 
111  41.98412771 -087.91445190 
111  41.98367283 -087.91380448 102 
111  41.98306551 -087.91297627 102 
111  41.98306219 -087.91576699 
112  41.98306219 -087.91576699  41.98306089 -087.91589290 102 
111  41.98313877 -087.91588000 102 
111  41.98357212 -087.91587923 102 
111  41.98367359 -087.91583659 
113  41.98411898 -087.91590567 102 
120 TLT
111  41.98418001 -087.90834205 102 
111  41.98544590 -087.90835209 
112  41.98544590 -087.90835209  41.98598602 -087.90832674 102 
111  41.98670853 -087.90783619 
111  41.98579144 -087.90895639 102 
112  41.98570753 -087.90885678  41.98564282 -087.90885422 
111  41.98570753 -087.90885678 102 
115  41.98418221 -087.90887670 
120 TLT
111  41.98304885 -087.89724765 102 
111  41.98305719 -087.89970655 102 
111  41.98308895 -087.89999005 
111  41.98354503 -087.90019530 102 
112  41.98366912 -087.90001089  41.98367889 -087.89989742 
111  41.98366912 -087.90001089 
111  41.98367037 -087.90137411 
112  41.98367037 -087.90137411  41.98351145 -087.90096205 102 
111  41.98328403 -087.90076995 
111  41.98309755 -087.90091920 102 
112  41.98305719 -087.90126815  41.98305630 -087.90145447 
111  41.98305719 -087.90126815 102 
111  41.98305719 -087.90437169 102 
112  41.98333163 -087.90479577  41.98357185 -087.90479577 
111  41.98333163 -087.90479577 
112  41.98333163 -087.90479577  41.98350465 -087.90478038 102 
111  41.98366238 -087.90443962 
111  41.98366069 -087.90572656 102 
112  41.98335388 -087.90531464  41.98317175 -087.90531182 
111  41.98335388 -087.90531464 
112  41.98335388 -087.90531464  41.98304824 -087.90533435 102 
111  41.98306089 -087.90574869 102 
111  41.98306460 -087.90775733 
112  41.98306460 -087.90775733  41.98306317 -087.90819397 102 
111  41.98324744 -087.90832001 
112  41.98324744 -087.90832001  41.98329910 -087.90837973 102 
111  41.98331161 -087.90828964 102 
111  41.98355415 -087.90728835 102 
111  41.98366936 -087.90637260 
111  41.98365889 -087.90909823 
112  41.98365889 -087.90909823  41.98354502 -087.90885833 102 
111  41.98329330 -087.90927746 
111  41.98308895 -087.90974374 102 
112  41.98306089 -087.91007837  41.98306412 -087.91021422 
111  41.98306089 -087.91007837 102 
111  41.98306332 -087.91197099 
111  41.98324814 -087.91259473 
112  41.98324814 -087.91259473  41.98324971 -087.91266879 102 
111  41.98328252 -087.91272309 102 
111  41.98367283 -087.91320537 
111  41.98412652 -087.91385546 102 
111  41.98426313 -087.91407089 102 
111  41.98514380 -087.91550632 102 
112  41.98574633 -087.91573097  41.98599184 -087.91571561 
111  41.98574633 -087.91573097 102 
111  41.98621705 -087.91541855 102 
112  41.98629522 -087.91513226  41.98625526 -087.91496071 
111  41.98629522 -087.91513226 102 
111  41.98595773 -087.91428907 102 
111  41.98557202 -087.91355192 102 
112  41.98534208 -087.91267380  41.98534589 -087.91234352 
111  41.98534208 -087.91267380 102 
111  41.98534208 -087.91058955 
112  41.98534208 -087.91058955  41.98534208 -087.91036168 102 
115  41.98519002 -087.91040494 
120 TLT
111  41.98882026 -087.91459460 102 
111  41.98822397 -087.91404916 
112  41.98822397 -087.91404916  41.98812907 -087.91399320 102 
111  41.98797030 -087.91405503 102 
111  41.98760329 -087.91420048 102 
111  41.98718235 -087.91450863 102 
111  41.98699845 -087.91468719 102 
111  41.98696826 -087.91508318 102 
111  41.98763487 -087.91471368 102 
112  41.98815593 -087.91457761  41.98839641 -087.91458285 
111  41.98815593 -087.91457761 102 
115  41.98881715 -087.91460835 
120 TLT
111  41.98364246 -087.91635309 102 
111  41.98309946 -087.91635309 102 
112  41.98305129 -087.91650241  41.98305338 -087.91662914 
111  41.98305129 -087.91650241 102 
111  41.98305010 -087.91763292 102 
112  41.98329243 -087.91800721  41.98347665 -087.91800721 102 
111  41.98363797 -087.91769329 
111  41.98417647 -087.91759066 
112  41.98417647 -087.91759066  41.98421081 -087.91783525 102 
111  41.98445919 -087.91791666 102 
111  41.98505364 -087.91800038 102 
111  41.98564391 -087.91798589 102 
111  41.98631624 -087.91789781 102 
112  41.98649095 -087.91767926  41.98651189 -087.91749620 
111  41.98649095 -087.91767926 102 
111  41.98655210 -087.91696440 102 
111  41.98649095 -087.91627729 
112  41.98649095 -087.91627729  41.98644071 -087.91606888 102 
111  41.98628866 -087.91608762 102 
112  41.98554691 -087.91635976  41.98528942 -087.91637666 
111  41.98554691 -087.91635976 102 
115  41.98415097 -087.91635978 
120 TLT
111  41.98159648 -087.89147359 102 
111  41.98175615 -087.89124617 
112  41.98175615 -087.89124617  41.98193769 -087.89100195 102 
111  41.98242926 -087.89105244 102 
112  41.98269537 -087.89062707  41.98271786 -087.89031802 
111  41.98269537 -087.89062707 102 
111  41.98269537 -087.88989427 102 
112  41.98245117 -087.88956664  41.98231140 -087.88956232 
111  41.98245117 -087.88956664 
112  41.98245117 -087.88956664  41.98224393 -087.88957096 102 
111  41.98195652 -087.88990356 102 
111  41.98138986 -087.89083431 
112  41.98138986 -087.89083431  41.98126615 -087.89111526 102 
111  41.98140551 -087.89133969 102 
115  41.98151195 -087.89144076 
120 TLT
111  41.98362596 -087.88982849 102 
112  41.98337157 -087.88947866  41.98323903 -087.88947152 
111  41.98337157 -087.88947866 
112  41.98337157 -087.88947866  41.98308705 -087.88949054 102 
111  41.98305818 -087.88986317 102 
111  41.98305818 -087.89063683 102 
112  41.98335091 -087.89103061  41.98356474 -087.89102110 
111  41.98335091 -087.89103061 
112  41.98335091 -087.89103061  41.98349582 -087.89103061 102 
115  41.98361952 -087.89072485 
120 TLT
111  41.98270974 -087.89277986 102 
111  41.98270843 -087.89165733 
112  41.98270843 -087.89165733  41.98270934 -087.89147556 102 
111  41.98266576 -087.89143370 
111  41.98307429 -087.89145223 102 
111  41.98303575 -087.89167039 102 
115  41.98304159 -087.89311223 
120 TLT
111  41.98120023 -087.89205455 102 
111  41.98095227 -087.89245238 
112  41.98095227 -087.89245238  41.98081937 -087.89256830 102 
111  41.98065965 -087.89246474 102 
112  41.98070974 -087.89211520  41.98084557 -087.89190301 
111  41.98070974 -087.89211520 
112  41.98070974 -087.89211520  41.98087332 -087.89193052 102 
115  41.98118561 -087.89202255 
120 TLT
111  41.99389506 -087.89703920 102 
111  41.99325006 -087.89729135 102 
111  41.99221949 -087.89728204 102 
111  41.99189958 -087.89773944 102 
111  41.98993879 -087.89773221 102 
111  41.98964030 -087.89736851 
112  41.98964030 -087.89736851  41.98953067 -087.89719255 102 
111  41.98947884 -087.89737414 102 
115  41.98939256 -087.89780079 
120 TLT
111  41.99080951 -087.90422771 102 
112  41.99100664 -087.90460185  41.99124096 -087.90470126 
111  41.99100664 -087.90460185 102 
111  41.99245559 -087.90496871 
112  41.99245559 -087.90496871  41.99267331 -087.90504825 102 
111  41.99261907 -087.90474321 
111  41.99384367 -087.90619969 102 
112  41.99261502 -087.90549170  41.99236413 -087.90539277 
111  41.99261502 -087.90549170 102 
111  41.99178224 -087.90527176 
112  41.99178224 -087.90527176  41.99155587 -087.90522714 102 
111  41.99164175 -087.90541267 102 
111  41.99456203 -087.90869156 102 
111  41.99510611 -087.90913148 102 
112  41.99522328 -087.90902150  41.99521752 -087.90884495 
111  41.99522328 -087.90902150 102 
111  41.99516742 -087.90826882 
112  41.99516742 -087.90826882  41.99511407 -087.90791961 102 
111  41.99483280 -087.90734715 
111  41.99572682 -087.90826480 102 
112  41.99555568 -087.90841259  41.99560471 -087.90859884 
111  41.99555568 -087.90841259 102 
111  41.99578717 -087.90956719 
112  41.99578717 -087.90956719  41.99582610 -087.90977478 102 
111  41.99601706 -087.90970467 102 
111  41.99631848 -087.90936097 
112  41.99631848 -087.90936097  41.99638769 -087.90924845 102 
111  41.99629294 -087.90893690 
111  41.99685745 -087.90955899 102 
112  41.99659180 -087.90963460  41.99652724 -087.90973789 
111  41.99659180 -087.90963460 102 
111  41.99631337 -087.91023263 
112  41.99631337 -087.91023263  41.99625155 -087.91035740 102 
111  41.99630826 -087.91054540 102 
111  41.99687693 -087.91131820 102 
111  42.00120211 -087.91607765 102 
112  42.00159042 -087.91593672  42.00175530 -087.91567737 
111  42.00159042 -087.91593672 
112  42.00159042 -087.91593672  42.00189734 -087.91528723 102 
111  42.00153562 -087.91483347 
111  42.00230077 -087.91561092 102 
115  42.00181787 -087.91637535 
120 TLT
111  42.00222886 -087.90223219 102 
115  42.00157424 -087.90074392 
120 TLT
111  42.00260935 -087.92424786 102 
112  42.00247875 -087.92427203  42.00244604 -087.92433073 
111  42.00247875 -087.92427203 102 
111  42.00186190 -087.92577559 102 
111  42.00176340 -087.92607493 
112  42.00176340 -087.92607493  42.00175977 -087.92627546 102 
111  42.00194314 -087.92635729 102 
111  42.00231485 -087.92636517 
112  42.00231485 -087.92636517  42.00244024 -087.92634072 102 
115  42.00255485 -087.92592800 
120 TLT
111  42.00260486 -087.92064099 
112  42.00245586 -087.92073766  42.00240528 -087.92086490 
111  42.00245586 -087.92073766 
111  42.00195031 -087.92193712 
112  42.00195031 -087.92193712  42.00176340 -087.92235731 
111  42.00165497 -087.92310783 102 
111  42.00176140 -087.92391702 
112  42.00176140 -087.92391702  42.00188674 -087.92439343 102 
111  42.00214015 -087.92396356 102 
111  42.00251428 -087.92258804 102 
115  42.00255952 -087.92208414 
120 TLT
111  42.00181787 -087.91637535 102 
111  42.00163849 -087.91811573 102 
111  42.00165036 -087.91931665 
111  42.00179060 -087.92024975 
112  42.00179060 -087.92024975  42.00187817 -087.92066549 
111  42.00212008 -087.92028979 
111  42.00235051 -087.91961910 
116  42.00253856 -087.91842025  42.00254517 -087.91819349 
120 TLT
111  42.00254635 -087.92685577 102 
111  42.00130755 -087.92687150 102 
115  42.00129586 -087.91722457 
120 TLT
111  41.99675302 -087.89960724 102 
111  41.99704354 -087.89957957 102 
111  41.99722009 -087.89935355 102 
112  41.99785772 -087.89900989  41.99822555 -087.89897762 
111  41.99785772 -087.89900989 102 
115  42.00254242 -087.89902135 
120 TLT
111  42.00134798 -087.91371658 
112  42.00158009 -087.91351145  42.00158977 -087.91324780 
111  42.00158009 -087.91351145 
111  42.00157424 -087.90074392 102 
112  41.99993188 -087.89942793  41.99881345 -087.89935874 
111  41.99993188 -087.89942793 102 
111  41.99785070 -087.89942798 
112  41.99785070 -087.89942798  41.99747314 -087.89949887 102 
115  41.99719217 -087.90021956 
120 TLT
111  42.00256166 -087.90754026 
111  42.00248954 -087.90701688 
111  42.00221495 -087.90594142 
112  42.00196732 -087.90616414  42.00188336 -087.90667256 
111  42.00196732 -087.90616414 
111  42.00191090 -087.90705799 
115  42.00192420 -087.91439294 
120 TLT
111  42.00255972 -087.90396941 102 
111  42.00243949 -087.90308911 102 
111  42.00222886 -087.90223219 
112  42.00196396 -087.90242091  42.00187127 -087.90287822 
111  42.00196396 -087.90242091 
111  42.00190942 -087.90329635 
112  42.00190942 -087.90329635  42.00191124 -087.90357759 
111  42.00202084 -087.90421863 
111  42.00246726 -087.90533630 
112  42.00246726 -087.90533630  42.00252724 -087.90544880 
115  42.00260284 -087.90537963 
120 TLT
111  42.00257602 -087.89981239 102 
112  42.00221543 -087.89945293  42.00200231 -087.89945738 102 
111  42.00190314 -087.89983851 
112  42.00190314 -087.89983851  42.00190644 -087.90002526 102 
111  42.00201476 -087.90048836 102 
111  42.00248299 -087.90162531 
112  42.00248299 -087.90162531  42.00252099 -087.90170312 102 
115  42.00260499 -087.90167974 
120 TLT
111  41.99719217 -087.90021956 102 
112  41.99719446 -087.90067223  41.99723880 -087.90089379 
111  41.99719446 -087.90067223 102 
111  41.99825950 -087.90571269 
112  41.99825950 -087.90571269  41.99839115 -087.90644616 102 
111  41.99808382 -087.90690424 102 
111  41.99710185 -087.90848580 
112  41.99710185 -087.90848580  41.99699207 -087.90866191 102 
111  41.99715089 -087.90894369 
111  41.99653323 -087.90825610 102 
112  41.99682883 -087.90821586  41.99694072 -087.90804543 
111  41.99682883 -087.90821586 102 
111  41.99784085 -087.90656624 102 
112  41.99793391 -087.90592505  41.99785472 -087.90557447 
111  41.99793391 -087.90592505 102 
111  41.99690123 -087.90103865 
112  41.99690123 -087.90103865  41.99679568 -087.90074040 102 
111  41.99656605 -087.90076346 102 
115  41.99391131 -087.90076749 
120 TLT
111  41.99660869 -087.89956670 102 
115  41.99675302 -087.89960724 
120 TLT
111  41.99701178 -087.89650134 102 
112  41.99702900 -087.89622718  41.99698397 -087.89609125 
111  41.99702900 -087.89622718 102 
111  41.99682699 -087.89587918 
112  41.99682699 -087.89587918  41.99670772 -087.89570887 102 
111  41.99653253 -087.89582173 102 
111  41.99503863 -087.89748212 
112  41.99503863 -087.89748212  41.99497656 -087.89757219 102 
111  41.99501997 -087.89783015 
111  41.99485833 -087.89799077 102 
112  41.99457085 -087.89803043  41.99447592 -087.89813523 
111  41.99457085 -087.89803043 102 
111  41.99265060 -087.90014810 
111  41.99219068 -087.90013470 102 
111  41.99432872 -087.89777350 
112  41.99432872 -087.89777350  41.99440783 -087.89767197 102 
111  41.99435339 -087.89739653 
111  41.99451972 -087.89721786 102 
112  41.99484665 -087.89719362  41.99493185 -087.89710683 
111  41.99484665 -087.89719362 102 
111  41.99630094 -087.89556573 
112  41.99630094 -087.89556573  41.99634719 -087.89550677 102 
111  41.99648609 -087.89543134 
111  41.99662169 -087.89540269 102 
112  41.99710103 -087.89569280  41.99732375 -087.89604981 
111  41.99710103 -087.89569280 102 
115  41.99738326 -087.89617233 
120 TLT
111  41.98540193 -087.89484154 102 
112  41.98554455 -087.89457455  41.98555063 -087.89442392 
111  41.98554455 -087.89457455 102 
111  41.98555402 -087.89305419 
111  41.98555596 -087.89287843 102 
111  41.98555086 -087.89000288 102 
112  41.98519730 -087.88945503  41.98488573 -087.88942229 
111  41.98519730 -087.88945503 102 
111  41.98447327 -087.88945506 
112  41.98447327 -087.88945506  41.98423131 -087.88949282 102 
111  41.98414219 -087.88981547 
111  41.98414181 -087.88903691 102 
111  41.98520564 -087.88904843 
112  41.98520564 -087.88904843  41.98536264 -087.88904843 102 
111  41.98552763 -087.88919282 
111  41.98567916 -087.88939241 
112  41.98567916 -087.88939241  41.98580573 -087.88957089 102 
111  41.98583700 -087.88995723 102 
111  41.98583384 -087.89430488 
112  41.98583384 -087.89430488  41.98583506 -087.89458978 102 
111  41.98619858 -087.89482677 
111  41.98503340 -087.89508250 
112  41.98503340 -087.89508250  41.98484329 -087.89507890  53 102 
115  41.98484635 -087.89520584 
120 TLT
111  41.97178266 -087.89196661 
111  41.97178251 -087.89170834 102 
111  41.97178269 -087.89127612 
112  41.97178269 -087.89127612  41.97178004 -087.89108092 102 
111  41.97153719 -087.89096260 
111  41.97135202 -087.89096284 102 
111  41.97106619 -087.89096187 
111  41.97082567 -087.89096520 
112  41.97082567 -087.89096520  41.97067347 -087.89097829 102 
111  41.97062806 -087.89129622 102 
115  41.97062669 -087.89274384 
120 TLT
111  41.97063287 -087.88990854 102 
111  41.97063037 -087.89016930 
112  41.97063037 -087.89016930  41.97063329 -087.89036603 102 
111  41.97082888 -087.89046681 
111  41.97105306 -087.89046913 102 
111  41.97136518 -087.89046590 
111  41.97149942 -087.89046605 102 
112  41.97176352 -087.89026039  41.97180301 -087.89011973 
111  41.97176352 -087.89026039 102 
115  41.97176237 -087.88992408 
120 TLT
111  41.96976850 -087.89555540 102 
111  41.96994993 -087.89504174 102 
112  41.96987833 -087.89468521  41.96975577 -087.89460854 
111  41.96987833 -087.89468521 102 
111  41.96949706 -087.89466736 
112  41.96949706 -087.89466736  41.96935740 -087.89467694 102 
111  41.96930743 -087.89488931 
111  41.96930553 -087.89399128 102 
112  41.96946202 -087.89416220  41.96956178 -087.89416986 
111  41.96946202 -087.89416220 102 
111  41.97001533 -087.89415646 
112  41.97001533 -087.89415646  41.97017495 -087.89415263 102 
111  41.97026155 -087.89388157 102 
115  41.97026914 -087.89365959 
120 TLT
111  41.97137181 -087.92261151 
112  41.97137181 -087.92261151  41.97136594 -087.92224839 102 
111  41.97116020 -087.92220865 102 
111  41.97081820 -087.92221884 
112  41.97081820 -087.92221884  41.97068897 -087.92224860 102 
111  41.97061941 -087.92261838 102 
111  41.97062451 -087.92472224 
112  41.97062451 -087.92472224  41.97065777 -087.92509589 102 
111  41.97085085 -087.92503869 102 
111  41.97117502 -087.92503209 
112  41.97117502 -087.92503209  41.97136088 -087.92501104 102 
113  41.97137337 -087.92476121 102 
120 TLT
111  41.97137104 -087.92727455 102 
111  41.97136788 -087.92714549 
112  41.97136788 -087.92714549  41.97137112 -087.92686713 102 
111  41.97114708 -087.92682021 102 
111  41.97082675 -087.92682438 
112  41.97082675 -087.92682438  41.97062464 -087.92685482 102 
111  41.97062471 -087.92712086 102 
111  41.97062607 -087.92730584 102 
112  41.97080494 -087.92754383  41.97096339 -087.92756557 
111  41.97080494 -087.92754383 102 
111  41.97119440 -087.92754895 
114  41.97119440 -087.92754895  41.97139263 -087.92752416 102 
120 TLT
111  41.97137599 -087.92605478 102 
111  41.97137952 -087.92586992 
112  41.97137952 -087.92586992  41.97138275 -087.92559156 102 
111  41.97114689 -087.92556174 102 
111  41.97083002 -087.92557397 
112  41.97083002 -087.92557397  41.97062792 -087.92560442 102 
111  41.97062239 -087.92586694 102 
111  41.97062815 -087.92604532 102 
112  41.97078591 -087.92627494  41.97094436 -087.92629669 
111  41.97078591 -087.92627494 102 
111  41.97116188 -087.92626958 
114  41.97116188 -087.92626958  41.97140053 -087.92625349 102 
120 TLT
111  41.97143387 -087.92143867 102 
111  41.97143572 -087.92122286 
112  41.97143572 -087.92122286  41.97143031 -087.92094916 102 
111  41.97115499 -087.92093141 102 
111  41.97082574 -087.92093141 
112  41.97082574 -087.92093141  41.97062363 -087.92096186 102 
111  41.97064371 -087.92121822 102 
111  41.97064059 -087.92137845 102 
112  41.97079822 -087.92166371  41.97095667 -087.92168545 
111  41.97079822 -087.92166371 102 
111  41.97114643 -087.92167068 
114  41.97114643 -087.92167068  41.97137441 -087.92164023 102 
120 TLT
111  41.97200995 -087.91297309 102 
112  41.97181933 -087.91303369  41.97172738 -087.91313631 
111  41.97181933 -087.91303369 102 
111  41.97141970 -087.91365284 
112  41.97141970 -087.91365284  41.97121232 -087.91428436 102 
111  41.97155593 -087.91470625 102 
111  41.97181933 -087.91497662 
112  41.97181933 -087.91497662  41.97231763 -087.91570363 102 
111  41.97225603 -087.91645806 102 
111  41.97225603 -087.92010676 102 
112  41.97200649 -087.92063351  41.97181240 -087.92079666 102 
111  41.97179005 -087.92122781 102 
111  41.97178519 -087.92151202 
111  41.97178218 -087.92259853 102 
111  41.97178823 -087.92482430 
111  41.97178007 -087.92584986 102 
111  41.97177600 -087.92602629 
111  41.97177870 -087.92719004 102 
111  41.97177538 -087.93116747 
112  41.97177538 -087.93116747  41.97177538 -087.93148904 102 
111  41.97147196 -087.93156038 102 
111  41.96926095 -087.93156240 
111  41.96925144 -087.93073460 102 
112  41.96949279 -087.93104257  41.96963482 -087.93105213 
111  41.96949279 -087.93104257 102 
111  41.96998239 -087.93103100 
112  41.96998239 -087.93103100  41.97023477 -087.93103296 102 
111  41.97022334 -087.93069036 102 
111  41.97022334 -087.92711636 102 
112  41.96994494 -087.92680374  41.96974373 -087.92679737 
111  41.96994494 -087.92680374 102 
111  41.96951864 -087.92681306 
112  41.96951864 -087.92681306  41.96935294 -087.92682579 102 
111  41.96929463 -087.92706057 
111  41.96931342 -087.92611793 
112  41.96931342 -087.92611793  41.96937734 -087.92628668 102 
111  41.96948496 -087.92626021 102 
111  41.96995001 -087.92625259 102 
112  41.97020469 -087.92592373  41.97020937 -087.92556196 
111  41.97020469 -087.92592373 
112  41.97020469 -087.92592373  41.97019773 -087.92555487 102 
111  41.96993735 -087.92558627 102 
111  41.96950859 -087.92558126 
112  41.96950859 -087.92558126  41.96934762 -087.92559082 102 
111  41.96930029 -087.92576629 
111  41.96929746 -087.92483186 
112  41.96929746 -087.92483186  41.96935665 -087.92503562 102 
111  41.96950152 -087.92501260 102 
111  41.96994147 -087.92502564 
112  41.96994147 -087.92502564  41.97018056 -087.92500972 102 
111  41.97021894 -087.92472041 102 
111  41.97020863 -087.92130420 102 
112  41.96989222 -087.92094462  41.96967681 -087.92093506 
111  41.96989222 -087.92094462 102 
111  41.96959783 -087.92094306 
112  41.96959783 -087.92094306  41.96946607 -087.92095492 102 
111  41.96940774 -087.92118996 
111  41.96940080 -087.91975250 102 
112  41.96987909 -087.92040509  41.97014366 -087.92037346 
111  41.96987909 -087.92040509 
112  41.96987909 -087.92040509  41.97005694 -087.92038730 102 
111  41.97018513 -087.92002359 102 
111  41.97026080 -087.91909927 102 
111  41.97026642 -087.91404102 
112  41.97026642 -087.91404102  41.97024921 -087.91380078 102 
111  41.97015982 -087.91368498 102 
111  41.96970926 -087.91315825 
112  41.96970926 -087.91315825  41.96943596 -087.91298458 102 
111  41.96933495 -087.91327478 
111  41.96932918 -087.91216816 102 
111  41.96940080 -087.91230871 102 
111  41.96972207 -087.91266707 102 
112  41.97008357 -087.91271891  41.97021145 -087.91265565 
111  41.97008357 -087.91271891 
112  41.97008357 -087.91271891  41.97029376 -087.91246586 102 
111  41.97026726 -087.91214090 102 
111  41.97027073 -087.91125669 102 
111  41.97021527 -087.91095370 
111  41.97091190 -087.91171350 102 
112  41.97058265 -087.91205378  41.97058480 -087.91245900 
111  41.97058265 -087.91205378 102 
111  41.97066236 -087.91342336 
112  41.97066236 -087.91342336  41.97077779 -087.91373912 102 
111  41.97098815 -087.91349328 102 
111  41.97153513 -087.91278474 
112  41.97153513 -087.91278474  41.97160361 -087.91262160 102 
115  41.97151781 -087.91238385 
120 TLT
111  41.95920002 -087.89576730 102 
112  41.95889192 -087.89635832  41.95884609 -087.89657788 
111  41.95889192 -087.89635832 102 
111  41.95881239 -087.89756260 102 
111  41.95881700 -087.89947053 102 
111  41.95886774 -087.90058090 
112  41.95886774 -087.90058090  41.95896261 -087.90090184 102 
111  41.95919518 -087.90104174 102 
111  41.96000062 -087.90114276 102 
115  41.96081104 -087.90118127 
120 TLT
112  41.96825454 -087.91093106  41.96864888 -087.91121333 102 
115  41.96875032 -087.91068072 
120 TLT
111  41.96700737 -087.91303949 102 
112  41.96725155 -087.91264945  41.96728168 -087.91240922 
111  41.96725155 -087.91264945 102 
111  41.96727047 -087.91033855 
111  41.96358231 -087.90642032 
111  41.96344484 -087.90663993 102 
111  41.96244735 -087.90843064 
111  41.96209394 -087.90582769 102 
111  41.96219685 -087.90556611 
111  41.96229418 -087.90531714 102 
112  41.96212410 -087.90482256  41.96194919 -087.90477709 
111  41.96212410 -087.90482256 102 
111  41.96121465 -087.90268966 102 
111  41.96075073 -087.90187178 102 
112  41.96040174 -087.90165286  41.96022151 -087.90164354 
111  41.96040174 -087.90165286 102 
111  41.95920042 -087.90162428 
111  41.95846658 -087.90161918 102 
111  41.95848019 -087.89878437 102 
111  41.95840259 -087.89764837 102 
112  41.95793586 -087.89741345  41.95758146 -087.89757755 
111  41.95793586 -087.89741345 102 
111  41.95731199 -087.89799036 102 
111  41.95693373 -087.89841837 102 
112  41.95681379 -087.89872232  41.95682421 -087.89886588 
111  41.95681379 -087.89872232 102 
111  41.95689318 -087.89921477 
112  41.95689318 -087.89921477  41.95694005 -087.89944937 102 
111  41.95677689 -087.89969001 102 
111  41.95565625 -087.90106447 102 
112  41.95529643 -087.90121955  41.95508812 -087.90116703 
111  41.95529643 -087.90121955 102 
111  41.95434505 -087.90075433 102 
112  41.95397601 -087.90046279  41.95381457 -087.90027372 
111  41.95397601 -087.90046279 102 
115  41.95347780 -087.89971225 
120 TLT
111  41.96876399 -087.91222365 102 
112  41.96867388 -087.91197660  41.96861496 -087.91190668 
111  41.96867388 -087.91197660 102 
111  41.96820252 -087.91134733 
112  41.96820252 -087.91134733  41.96768612 -087.91095579 102 
111  41.96755441 -087.91164099 102 
111  41.96755095 -087.91967959 
112  41.96755095 -087.91967959  41.96760987 -087.92042073 102 
111  41.96829957 -087.92064447 102 
111  41.96845899 -087.92064447 
112  41.96845899 -087.92064447  41.96862882 -087.92063515 102 
115  41.96874319 -087.92037878 
120 TLT
112  41.96874726 -087.92142472  41.96867151 -087.92108406 102 
111  41.96836368 -087.92105341 
