I
1050 Generated by WorldEditor 2.2.0r2

1   5558 1 0 FAOR O. R. Tambo Intl
1302 city Jonhannesburg
111 -26.13672750  028.22961081 20
111 -26.13665002  028.22976181 20
111 -26.13655203  028.22977282 20
111 -26.13655560  028.22981255 20
115 -26.13645991  028.22982304
120 Linear Feature 375
111 -26.13642324  028.22941560 20
111 -26.13651982  028.22940605 20
111 -26.13651647  028.22936524 20
111 -26.13661806  028.22935499 20
111 -26.13669132  028.22920821 20
111 -26.13659091  028.22907836 20
111 -26.13649098  028.22908924 20
111 -26.13648710  028.22905145 20
115 -26.13639141  028.22906193
120 Linear Feature 375
111 -26.13669365  028.22871339 20
111 -26.13657877  028.22895024 20
111 -26.13647855  028.22896112 20
111 -26.13648220  028.22900022 20
115 -26.13638680  028.22901071
120 Linear Feature 374
111 -26.13864322  028.23238442 20
111 -26.13859390  028.23239005 20
111 -26.13853440  028.23252329 20
111 -26.13856501  028.23253342 20
111 -26.13862182  028.23240647 20
115 -26.13859390  028.23239005
120 Linear Feature 373
111 -26.13859936  028.23192432 20
111 -26.13853313  028.23193167 20
111 -26.13851838  028.23202851 20
111 -26.13853047  028.23215401 20
111 -26.13855295  028.23215201 20
111 -26.13860469  028.23230386 20
115 -26.13863721  028.23230067
120 Linear Feature 372
111 -26.13821279  028.23261999 2
115 -26.13749353  028.23269171
120 Linear Feature 371
112 -26.13755551  028.23225840 -26.13759837  028.23233462 22
112 -26.13785400  028.23244046 -26.13803725  028.23243124
111 -26.13785400  028.23244046 22
115 -26.13795950  028.23242883
120 Linear Feature 371
112 -26.13750714  028.23178222 -26.13755525  028.23188900 22
112 -26.13781774  028.23198450 -26.13800099  028.23197529
111 -26.13781774  028.23198450 22
115 -26.13791643  028.23197156
120 Linear Feature 371
112 -26.13746138  028.23130122 -26.13750388  028.23143505 22
112 -26.13777687  028.23152310 -26.13796136  028.23150834
111 -26.13777687  028.23152310 22
115 -26.13786346  028.23151352
120 Linear Feature 371
112 -26.13741501  028.23083344 -26.13748000  028.23107685 22
111 -26.13769987  028.23105893 22
115 -26.13781687  028.23104455
120 Linear Feature 371
112 -26.13736884  028.23036772 -26.13744542  028.23062570 22
111 -26.13767968  028.23059235 22
115 -26.13777091  028.23057658
120 Linear Feature 371
112 -26.13732279  028.22990210 -26.13739314  028.23014136 22
111 -26.13759450  028.23012914 22
115 -26.13772897  028.23011042
120 Linear Feature 370
111 -26.13848858  028.23167346 20
111 -26.13854791  028.23184536 20
115 -26.13859110  028.23184063
120 Linear Feature 370
111 -26.13844311  028.23121466 20
111 -26.13849958  028.23138654 20
115 -26.13854468  028.23138137
120 Linear Feature 369
111 -26.13857017  028.23162486 20
111 -26.13848005  028.23163518 20
111 -26.13848349  028.23167405 20
111 -26.13848858  028.23167346 20
115 -26.13857391  028.23166358
120 Linear Feature 369
111 -26.13852468  028.23116695 20
111 -26.13843414  028.23117495 20
111 -26.13843749  028.23121517 20
111 -26.13844311  028.23121466 20
115 -26.13852833  028.23120702
120 Linear Feature 368
111 -26.13849657  028.23232210 51
115 -26.13859997  028.23223869
120 Linear Feature 368
111 -26.13843673  028.23186216 51
115 -26.13854926  028.23177138
120 Linear Feature 368
111 -26.13839046  028.23140800 51
115 -26.13849540  028.23132390
120 Linear Feature 368
111 -26.13834805  028.23093819 51
115 -26.13845299  028.23085409
120 Linear Feature 368
111 -26.13829374  028.23047169 51
115 -26.13839868  028.23038759
120 Linear Feature 367
111 -26.13845365  028.23234542 51
111 -26.13845844  028.23235278 51
115 -26.13846307  028.23235989
120 Linear Feature 367
111 -26.13839404  028.23188512 51
111 -26.13839882  028.23189248 51
115 -26.13840345  028.23189959
120 Linear Feature 367
111 -26.13834431  028.23143332 51
111 -26.13834907  028.23144072 51
115 -26.13835366  028.23144786
120 Linear Feature 367
111 -26.13829848  028.23096649 51
111 -26.13830323  028.23097388 51
115 -26.13830782  028.23098103
120 Linear Feature 367
111 -26.13825150  028.23049403 51
111 -26.13825626  028.23050142 51
115 -26.13826085  028.23050857
120 Linear Feature 366
111 -26.13839836  028.23074739 20
111 -26.13845586  028.23092133 20
115 -26.13850063  028.23091602
120 Linear Feature 365
111 -26.13848118  028.23069774 20
111 -26.13839079  028.23070728 20
111 -26.13839412  028.23074783 20
111 -26.13839836  028.23074739 20
115 -26.13848473  028.23073857
120 Linear Feature 364
111 -26.13823070  028.23003601 51
115 -26.13823241  028.23005437
120 Linear Feature 364
111 -26.13828131  028.23003030 51
115 -26.13828302  028.23004865
120 Linear Feature 364
111 -26.13830621  028.23002747 51
115 -26.13830792  028.23004583
120 Linear Feature 364
111 -26.13832293  028.23002559 51
115 -26.13832464  028.23004395
120 Linear Feature 364
111 -26.13827338  028.23050073 51
115 -26.13827510  028.23051909
120 Linear Feature 364
111 -26.13832428  028.23049497 51
115 -26.13832599  028.23051332
120 Linear Feature 364
111 -26.13834783  028.23049230 51
115 -26.13834954  028.23051066
120 Linear Feature 364
111 -26.13836807  028.23049000 51
115 -26.13836978  028.23050835
120 Linear Feature 364
111 -26.13831878  028.23097272 51
115 -26.13832049  028.23099108
120 Linear Feature 364
111 -26.13836966  028.23096696 51
111 -26.13837053  028.23097620 51
115 -26.13837138  028.23098531
120 Linear Feature 364
111 -26.13839199  028.23096445 51
115 -26.13839370  028.23098280
120 Linear Feature 364
111 -26.13841234  028.23096213 51
115 -26.13841406  028.23098048
120 Linear Feature 364
111 -26.13835860  028.23143472 51
111 -26.13835946  028.23144397 51
115 -26.13836031  028.23145308
120 Linear Feature 364
111 -26.13840883  028.23142905 51
111 -26.13840969  028.23143830 51
115 -26.13841054  028.23144741
120 Linear Feature 364
111 -26.13843288  028.23142632 51
115 -26.13843459  028.23144468
120 Linear Feature 364
111 -26.13846142  028.23142309 51
115 -26.13846313  028.23144145
120 Linear Feature 364
111 -26.13841661  028.23189314 51
115 -26.13841833  028.23191149
120 Linear Feature 364
111 -26.13846648  028.23188750 51
115 -26.13846819  028.23190585
120 Linear Feature 364
111 -26.13849178  028.23188463 51
115 -26.13849349  028.23190299
120 Linear Feature 364
111 -26.13849952  028.23188375 51
115 -26.13850124  028.23190211
120 Linear Feature 364
111 -26.13850833  028.23188275 51
115 -26.13851004  028.23190111
120 Linear Feature 364
111 -26.13850140  028.23234906 51
115 -26.13850311  028.23236742
120 Linear Feature 364
111 -26.13852807  028.23234603 51
115 -26.13852978  028.23236438
120 Linear Feature 364
111 -26.13854468  028.23234415 51
115 -26.13854639  028.23236251
120 Linear Feature 364
111 -26.13854989  028.23234356 51
115 -26.13855161  028.23236192
120 Linear Feature 364
111 -26.13856761  028.23234156 51
111 -26.13856847  028.23235080 51
115 -26.13856932  028.23235991
120 Linear Feature 364
111 -26.13852353  028.23188102 51
111 -26.13852440  028.23189027 51
115 -26.13852525  028.23189938
120 Linear Feature 364
111 -26.13846966  028.23142216 51
111 -26.13847052  028.23143141 51
115 -26.13847137  028.23144052
120 Linear Feature 364
111 -26.13842043  028.23096121 51
111 -26.13842129  028.23097046 51
115 -26.13842214  028.23097957
120 Linear Feature 364
111 -26.13837676  028.23048903 51
111 -26.13837762  028.23049827 51
115 -26.13837847  028.23050738
120 Linear Feature 364
111 -26.13833363  028.23002437 51
111 -26.13833449  028.23003362 51
115 -26.13833534  028.23004273
120 Linear Feature 363
111 -26.13814102  028.23239922 51
111 -26.13828450  028.23244472
112 -26.13828450  028.23244472 -26.13832558  028.23244954 51
111 -26.13836553  028.23242773 51
111 -26.13845844  028.23235278 51
111 -26.13847806  028.23233695
112 -26.13847806  028.23233695 -26.13846530  028.23220692 51
112 -26.13822723  028.23237429 -26.13819407  028.23258723
111 -26.13822723  028.23237429 51
115 -26.13817834  028.23238033
120 Linear Feature 363
111 -26.13809320  028.23193911 51
111 -26.13822022  028.23198820
112 -26.13822022  028.23198820 -26.13826130  028.23199301 51
111 -26.13830125  028.23197120 51
111 -26.13839882  028.23189248 51
111 -26.13841378  028.23188042
112 -26.13841378  028.23188042 -26.13840538  028.23174345 51
112 -26.13817592  028.23190235 -26.13814525  028.23208478
111 -26.13817592  028.23190235 51
115 -26.13812703  028.23190840
120 Linear Feature 363
111 -26.13804865  028.23147918 51
111 -26.13816955  028.23152867
112 -26.13816955  028.23152867 -26.13821062  028.23153348 51
111 -26.13825752  028.23151352 51
111 -26.13834907  028.23144072 51
111 -26.13836379  028.23142901
112 -26.13836379  028.23142901 -26.13837199  028.23128453 51
112 -26.13812881  028.23144319 -26.13809607  028.23163198
111 -26.13812881  028.23144319 51
115 -26.13807992  028.23144924
120 Linear Feature 363
111 -26.13800622  028.23101747 51
111 -26.13813005  028.23105886
112 -26.13813005  028.23105886 -26.13817112  028.23106368 51
111 -26.13821566  028.23104381 51
111 -26.13830323  028.23097388 51
111 -26.13831912  028.23096121
112 -26.13831912  028.23096121 -26.13832939  028.23081326 51
112 -26.13808983  028.23097107 -26.13806012  028.23117672
111 -26.13808983  028.23097107 51
115 -26.13804094  028.23097712
120 Linear Feature 363
111 -26.13796365  028.23054515 51
111 -26.13810792  028.23059687
112 -26.13810792  028.23059687 -26.13813062  028.23059446 51
111 -26.13815369  028.23058362 51
111 -26.13825626  028.23050142 51
111 -26.13827380  028.23048737
112 -26.13827380  028.23048737 -26.13827172  028.23035271 51
112 -26.13804163  028.23047755 -26.13799100  028.23065739
111 -26.13804163  028.23047755 51
115 -26.13799879  028.23048311
120 Linear Feature 362
111 -26.13814102  028.23239922 51
111 -26.13856847  028.23235080 51
115 -26.13860867  028.23234626
120 Linear Feature 362
111 -26.13809320  028.23193911 51
111 -26.13852440  028.23189027 51
115 -26.13856084  028.23188616
120 Linear Feature 362
111 -26.13804865  028.23147918 51
111 -26.13847052  028.23143141 51
115 -26.13851629  028.23142623
120 Linear Feature 362
111 -26.13800622  028.23101747 51
111 -26.13842129  028.23097046 51
115 -26.13847386  028.23096452
120 Linear Feature 362
111 -26.13796365  028.23054515 51
111 -26.13837762  028.23049827 51
115 -26.13843130  028.23049220
120 Linear Feature 362
111 -26.13792124  028.23008041 51
111 -26.13833449  028.23003362 51
115 -26.13838888  028.23002746
120 Linear Feature 361
111 -26.13812737  028.22947985 51
115 -26.13816656  028.22940737
120 Linear Feature 360
111 -26.13809982  028.22951747 51
111 -26.13810577  028.22952145 51
115 -26.13811187  028.22952554
120 Linear Feature 359
111 -26.13793702  028.22966117 51
111 -26.13800535  028.22965267
112 -26.13800535  028.22965267 -26.13802390  028.22964919 51
111 -26.13804363  028.22963630 51
111 -26.13810577  028.22952145 51
111 -26.13811188  028.22951017
112 -26.13811188  028.22951017 -26.13807227  028.22941905 51
112 -26.13791565  028.22950859 -26.13788011  028.22958045
111 -26.13791565  028.22950859 51
115 -26.13789689  028.22951076
120 Linear Feature 358
111 -26.13846637  028.23157209 20
111 -26.13842501  028.23157727 20
111 -26.13843449  028.23166759 20
111 -26.13847526  028.23166244 20
111 -26.13846637  028.23157209 20
111 -26.13848093  028.23147136 20
115 -26.13855377  028.23146309
120 Linear Feature 358
111 -26.13842159  028.23110687 20
111 -26.13838023  028.23111204 20
111 -26.13838884  028.23120552 20
111 -26.13843044  028.23120084 20
111 -26.13842159  028.23110687 20
111 -26.13843985  028.23100903 20
115 -26.13850919  028.23100114
120 Linear Feature 358
111 -26.13837467  028.23063803 20
111 -26.13833731  028.23064311 20
111 -26.13834592  028.23073418 20
111 -26.13838251  028.23073005 20
111 -26.13837467  028.23063803 20
111 -26.13839460  028.23054041 20
115 -26.13846669  028.23053169
120 Linear Feature 358
111 -26.13845914  028.23044648 20
111 -26.13841471  028.23045116 20
111 -26.13835796  028.23032171 20
111 -26.13834606  028.23019585 20
111 -26.13838284  028.23011386 20
115 -26.13842791  028.23010849
120 Linear Feature 357
111 -26.13823179  028.22968498 20
111 -26.13827220  028.22976233 20
111 -26.13830424  028.22974156 20
113 -26.13826384  028.22966421 20
120 Linear Feature 356
111 -26.13838702  028.22974380 20
111 -26.13830437  028.22978669 20
111 -26.13832041  028.22982348 20
115 -26.13839582  028.22978457
120 Linear Feature 355
111 -26.13838132  028.22972891 20
111 -26.13833858  028.22975319 20
111 -26.13827279  028.22962264 20
115 -26.13831541  028.22959519
120 Linear Feature 354
111 -26.13676116  028.22688536 51
111 -26.13676342  028.22689902 51
115 -26.13676552  028.22691170
120 Linear Feature 354
111 -26.13696756  028.22811632 51
111 -26.13696982  028.22812998 51
115 -26.13697192  028.22814267
120 Linear Feature 354
111 -26.13691699  028.22779091 51
111 -26.13691925  028.22780458 51
115 -26.13692135  028.22781726
120 Linear Feature 354
111 -26.13686142  028.22746371 51
111 -26.13686369  028.22747737 51
115 -26.13686578  028.22749005
120 Linear Feature 354
111 -26.13680936  028.22717429 51
111 -26.13681162  028.22718795 51
115 -26.13681371  028.22720064
120 Linear Feature 353
111 -26.13727547  028.22806684 51
111 -26.13696982  028.22812998 51
111 -26.13691655  028.22814100
112 -26.13691655  028.22814100 -26.13679179  028.22822715 51
116 -26.13690018  028.22846810 -26.13700498  028.22856115
120 Linear Feature 353
111 -26.13716065  028.22775470 51
111 -26.13691925  028.22780458 51
111 -26.13673440  028.22784278
112 -26.13673440  028.22784278 -26.13662856  028.22789248 51
115 -26.13663590  028.22801956
120 Linear Feature 353
111 -26.13710730  028.22742703 51
111 -26.13686369  028.22747737 51
111 -26.13668105  028.22751510
112 -26.13668105  028.22751510 -26.13657521  028.22756827 51
115 -26.13658211  028.22769254
120 Linear Feature 353
111 -26.13706373  028.22713587 51
111 -26.13681162  028.22718795 51
111 -26.13661709  028.22722815
112 -26.13661709  028.22722815 -26.13652868  028.22726585 51
115 -26.13652546  028.22736859
120 Linear Feature 353
111 -26.13701506  028.22684650 51
111 -26.13676342  028.22689902 51
111 -26.13659133  028.22693493
112 -26.13659133  028.22693493 -26.13648300  028.22697321 51
115 -26.13647648  028.22708854
120 Linear Feature 351
111 -26.13631035  028.22695819 51
111 -26.13622428  028.22697718 51
111 -26.13615539  028.22708676 51
111 -26.13610781  028.22716245
112 -26.13610781  028.22716245 -26.13616094  028.22728196 51
112 -26.13635228  028.22717668 -26.13639451  028.22706931
111 -26.13635228  028.22717668 51
115 -26.13638006  028.22717094
120 Linear Feature 351
111 -26.13635254  028.22734140 51
111 -26.13630055  028.22735268 51
111 -26.13622447  028.22746839 51
111 -26.13617195  028.22754827
112 -26.13617195  028.22754827 -26.13622611  028.22766547 51
112 -26.13641501  028.22756608 -26.13645288  028.22746495
111 -26.13641501  028.22756608 51
115 -26.13644835  028.22755884
120 Linear Feature 351
111 -26.13642477  028.22774269 51
111 -26.13637278  028.22775397 51
111 -26.13628913  028.22787844 51
111 -26.13624210  028.22794840
112 -26.13624210  028.22794840 -26.13629316  028.22809195 51
112 -26.13648118  028.22797363 -26.13651906  028.22787042
111 -26.13648118  028.22797363 51
115 -26.13651453  028.22796639
120 Linear Feature 351
111 -26.13648937  028.22815461 51
111 -26.13643738  028.22816589 51
111 -26.13635647  028.22829034 51
111 -26.13630886  028.22836358
112 -26.13630886  028.22836358 -26.13637361  028.22849118 51
112 -26.13654506  028.22838761 -26.13658293  028.22828647
111 -26.13654506  028.22838761 51
115 -26.13657804  028.22838037
120 Linear Feature 352
111 -26.13622428  028.22697718 51
111 -26.13616482  028.22699010 51
116 -26.13615539  028.22708676 -26.13617265  028.22713863
120 Linear Feature 352
111 -26.13630055  028.22735268 51
111 -26.13622570  028.22736894 51
116 -26.13622447  028.22746839 -26.13624173  028.22752026
120 Linear Feature 352
111 -26.13637278  028.22775397 51
111 -26.13629793  028.22777023 51
116 -26.13628913  028.22787844 -26.13630639  028.22793030
120 Linear Feature 352
111 -26.13643738  028.22816589 51
111 -26.13636253  028.22818216 51
116 -26.13635647  028.22829034 -26.13637218  028.22834741
120 Linear Feature 350
111 -26.13659091  028.22849208 20
111 -26.13633196  028.22854578 20
111 -26.13622983  028.22841697 20
111 -26.13621343  028.22832611 20
111 -26.13626057  028.22817298 20
111 -26.13625287  028.22812743 20
111 -26.13616083  028.22800475 20
111 -26.13614526  028.22791436 20
111 -26.13619428  028.22776572 20
111 -26.13618611  028.22771748 20
111 -26.13609295  028.22760145 20
111 -26.13608346  028.22751123 20
111 -26.13612646  028.22735758 20
111 -26.13611765  028.22730737 20
111 -26.13602345  028.22719067 20
111 -26.13600881  028.22709959 20
115 -26.13604179  028.22699638
120 Linear Feature 349
111 -26.14722403  028.25464867 4
111 -26.14715309  028.25472849 4
115 -26.14708261  028.25480780
120 Linear Feature 348
111 -26.14707414  028.25672471 3 102
111 -26.14734003  028.25629039 3
111 -26.14739513  028.25619668
112 -26.14739513  028.25619668 -26.14754295  028.25589946 3 102
112 -26.14726373  028.25500960 -26.14692905  028.25458519
111 -26.14726373  028.25500960 3 102
111 -26.14708261  028.25480780 3 102
111 -26.14668329  028.25437220
112 -26.14668329  028.25437220 -26.14651883  028.25419939 3 102
115 -26.14632380  028.25413244
120 Linear Feature 347
112 -26.14706547  028.25390279 -26.14696043  028.25412467 3 102
112 -26.14714560  028.25455794 -26.14728984  028.25473515
111 -26.14714560  028.25455794 3 102
111 -26.14722403  028.25464867 3 102
111 -26.14763761  028.25510915
112 -26.14763761  028.25510915 -26.14786353  028.25538600 3 102
112 -26.14774908  028.25601262 -26.14763210  028.25627947
111 -26.14774908  028.25601262 3 102
115 -26.14723271  028.25684177
120 Linear Feature 346
111 -26.14685423  028.25439942 1
111 -26.14660276  028.25413334
112 -26.14660276  028.25413334 -26.14630583  028.25386154 1
115 -26.14597895  028.25392884
120 Linear Feature 345
111 -26.14706912  028.25728100 1
111 -26.14698875  028.25721981
112 -26.14698875  028.25721981 -26.14689623  028.25722029 1
115 -26.14684974  028.25727315
120 Linear Feature 344
112 -26.14776314  028.25831840 -26.14769528  028.25850566 1
111 -26.14753854  028.25854161 1
115 -26.14720505  028.25857927
120 Linear Feature 343
112 -26.14776351  028.25831842 -26.14774189  028.25834540 1
111 -26.14768470  028.25833995 1
111 -26.14742911  028.25823363 1
111 -26.14726920  028.25820375 1
115 -26.14698554  028.25824363
120 Linear Feature 342
112 -26.14701022  028.25701548 -26.14697119  028.25709442 1
111 -26.14700218  028.25716442 1
111 -26.14706912  028.25728100 1
111 -26.14773430  028.25812335
112 -26.14773430  028.25812335 -26.14777975  028.25821732 1
111 -26.14776314  028.25831840 1
111 -26.14773075  028.25846586
112 -26.14773075  028.25846586 -26.14769716  028.25861132 1
111 -26.14765552  028.25872109 1
115 -26.14751978  028.25906049
120 Linear Feature 341
112 -26.14664167  028.26068505 -26.14667770  028.26071836 51
115 -26.14673985  028.26069860
120 Linear Feature 341
112 -26.14689528  028.26107411 -26.14693606  028.26111175 51
115 -26.14699455  028.26108757
120 Linear Feature 341
112 -26.14637177  028.26027098 -26.14640779  028.26030429 51
115 -26.14646401  028.26029135
120 Linear Feature 340
112 -26.14697546  028.26119712 -26.14695193  028.26113566 51
111 -26.14699455  028.26108757 51
115 -26.14715016  028.26096694
120 Linear Feature 340
112 -26.14672016  028.26080546 -26.14670384  028.26075912 51
111 -26.14673985  028.26069860 51
115 -26.14689546  028.26057796
120 Linear Feature 340
112 -26.14645342  028.26039624 -26.14644021  028.26035510 51
111 -26.14646401  028.26029135 51
115 -26.14661961  028.26017072
120 Linear Feature 339
112 -26.11727039  028.24558160 -26.11724098  028.24553553 3 102
111 -26.11717108  028.24551339 3 102
111 -26.11712121  028.24550453 3 102
111 -26.11639751  028.24573110
112 -26.11639751  028.24573110 -26.11634972  028.24575618 3 102
112 -26.11633400  028.24585773 -26.11631724  028.24590844
111 -26.11633400  028.24585773 3 102
115 -26.11633480  028.24589980
120 Linear Feature 338
112 -26.14555244  028.25862680 -26.14552079  028.25843897 51
115 -26.14561675  028.25835459
120 Linear Feature 337
111 -26.14543541  028.25832098 51
111 -26.14545431  028.25835331 51
111 -26.14555244  028.25862680 51
111 -26.14614512  028.25956195 51
111 -26.14631818  028.26018877 51
111 -26.14637177  028.26027098 51
111 -26.14645342  028.26039624 51
111 -26.14664167  028.26068505 51
111 -26.14672016  028.26080546 51
111 -26.14689528  028.26107411 51
111 -26.14697546  028.26119712 51
115 -26.14699903  028.26123326
120 Linear Feature 336
112 -26.14463439  028.25909023 -26.14459807  028.25913170 51
111 -26.14461797  028.25920056 51
111 -26.14465879  028.25925764 1
115 -26.14514518  028.26003457
120 Linear Feature 335
112 -26.14540994  028.25849615 -26.14546961  028.25843162 51
115 -26.14543541  028.25832098
120 Linear Feature 334
112 -26.14508013  028.25884092 -26.14502825  028.25879356 51
115 -26.14497303  028.25882199
120 Linear Feature 333
112 -26.14509670  028.25872402 -26.14505095  028.25876938 51
111 -26.14508013  028.25884092 51
111 -26.14511851  028.25889581 1
111 -26.14518454  028.25899393 1
115 -26.14560870  028.25966568
120 Linear Feature 332
111 -26.14439192  028.25689246 20
115 -26.14451704  028.25683535
120 Linear Feature 332
111 -26.14440014  028.25691479 20
115 -26.14452525  028.25685768
120 Linear Feature 332
111 -26.14439617  028.25690400 1
115 -26.14459833  028.25681172
120 Linear Feature 332
111 -26.14487580  028.25666727 20
115 -26.14498784  028.25661613
120 Linear Feature 332
111 -26.14488679  028.25669714 20
115 -26.14499883  028.25664600
120 Linear Feature 332
111 -26.14479108  028.25672311 1
115 -26.14499325  028.25663083
120 Linear Feature 331
111 -26.14507991  028.25680937 1
115 -26.14446197  028.25708458
120 Linear Feature 331
111 -26.14494317  028.25772592 1
111 -26.14459833  028.25681172 1
115 -26.14442896  028.25636268
120 Linear Feature 331
111 -26.14523431  028.25788824 1
111 -26.14479108  028.25672311 1
115 -26.14462733  028.25629266
120 Linear Feature 330
112 -26.14561675  028.25835459 -26.14550282  028.25841215 51
111 -26.14543541  028.25832098 51
111 -26.14514172  028.25793961 51
115 -26.14461132  028.25655914
120 Linear Feature 329
111 -26.14495644  028.26036045 51
115 -26.14614984  028.26220458
120 Linear Feature 328
112 -26.14254765  028.25967629 -26.14257789  028.25975053 20
112 -26.14272307  028.25974973 -26.14278972  028.25971604 20
112 -26.14278899  028.25955432 -26.14275876  028.25948008 20
114 -26.14261358  028.25948088 -26.14254693  028.25951457 20
120 Linear Feature 327
111 -26.14504885  028.26015968 20
111 -26.14461702  028.25947112 20
111 -26.14531084  028.25892364 20
115 -26.14572685  028.25957302
120 Linear Feature 325
112 -26.14412569  028.25949319 -26.14409897  028.25954670 51
115 -26.14414713  028.25962053
120 Linear Feature 324
112 -26.14265740  028.26149585 -26.14263913  028.26146305 51
112 -26.14257102  028.26147331 -26.14254157  028.26149365 51
112 -26.14255078  028.26156953 -26.14256904  028.26160233 51
114 -26.14263716  028.26159207 -26.14266660  028.26157173 51
120 Linear Feature 323
112 -26.14286272  028.26118954 -26.14290703  028.26128306 51
111 -26.14286058  028.26133880 51
115 -26.14265740  028.26149585
120 Linear Feature 322
111 -26.14323208  028.26137498 20
115 -26.14353065  028.26114082
120 Linear Feature 321
111 -26.14355303  028.26117903 20
111 -26.14325541  028.26141150 20
111 -26.14323208  028.26137498 20
115 -26.14301166  028.26102996
120 Linear Feature 320
111 -26.14359520  028.26136129 51
111 -26.14325453  028.26163140
112 -26.14325453  028.26163140 -26.14318189  028.26165799 51
111 -26.14310701  028.26157200 51
111 -26.14286272  028.26118954 51
111 -26.14265151  028.26085888
112 -26.14265151  028.26085888 -26.14259496  028.26072306 51
111 -26.14273611  028.26059303 51
111 -26.14412569  028.25949319 51
111 -26.14463439  028.25909023 51
111 -26.14497303  028.25882199 51
111 -26.14509670  028.25872402 51
111 -26.14525216  028.25860218 51
111 -26.14540994  028.25849615 51
111 -26.14561675  028.25835459 51
111 -26.14565588  028.25832715 1
111 -26.14660488  028.25757441
112 -26.14660488  028.25757441 -26.14668833  028.25749927 1
112 -26.14677960  028.25738440 -26.14685617  028.25728202
111 -26.14677960  028.25738440 1
111 -26.14684974  028.25727315 1
111 -26.14701022  028.25701548 1
111 -26.14762978  028.25602069
112 -26.14762978  028.25602069 -26.14781181  028.25567842 1
112 -26.14756358  028.25518697 -26.14742907  028.25502684
111 -26.14756358  028.25518697 1
111 -26.14750404  028.25512162 7
111 -26.14715309  028.25472849 1
111 -26.14685423  028.25439942
112 -26.14685423  028.25439942 -26.14665055  028.25414068 1
116 -26.14703569  028.25361089 -26.14733192  028.25349126
120 Linear Feature 326
112 -26.14297511  028.26028998 -26.14300845  028.26033898 20
112 -26.14311513  028.26031145 -26.14315912  028.26027431 20
112 -26.14313441  028.26015547 -26.14310106  028.26010647 20
114 -26.14299438  028.26013400 -26.14295040  028.26017115 20
120 Linear Feature 326
112 -26.14401080  028.25939863 -26.14401804  028.25948015 20
112 -26.14414969  028.25949161 -26.14421392  028.25946650
111 -26.14414969  028.25949161
112 -26.14414969  028.25949161 -26.14423645  028.25944515 20
116 -26.14415422  028.25928443 -26.14407521  028.25924332
120 Linear Feature 326
112 -26.14373681  028.25961681 -26.14374297  028.25970194 20
112 -26.14388046  028.25971116 -26.14394589  028.25968070
111 -26.14388046  028.25971116
112 -26.14388046  028.25971116 -26.14396434  028.25966791 20
116 -26.14388439  028.25949930 -26.14380537  028.25945820
120 Linear Feature 326
112 -26.14346306  028.25983480 -26.14347787  028.25991848 20
112 -26.14360640  028.25992839 -26.14367184  028.25989793
111 -26.14360640  028.25992839
112 -26.14360640  028.25992839 -26.14369028  028.25988514 20
116 -26.14361033  028.25971753 -26.14352743  028.25966920
120 Linear Feature 326
112 -26.14320909  028.25999145 -26.14318714  028.26010042 20
112 -26.14334391  028.26013742 -26.14342159  028.26010615
111 -26.14334391  028.26013742
112 -26.14334391  028.26013742 -26.14342743  028.26009698 20
116 -26.14334784  028.25992656 -26.14326493  028.25987823
120 Linear Feature 326
112 -26.14269795  028.26043796 -26.14270798  028.26052447 20
112 -26.14285990  028.26052015 -26.14292331  028.26047319
111 -26.14285990  028.26052015
112 -26.14285990  028.26052015 -26.14292737  028.26046529 20
116 -26.14281056  028.26030970 -26.14269874  028.26028459
120 Linear Feature 319
112 -26.14537881  028.25280618 -26.14541175  028.25283010 1 105
115 -26.14545392  028.25284916
120 Linear Feature 318
112 -26.12412427  028.24607945 -26.12423508  028.24608430 20
111 -26.12425661  028.24621968 20
111 -26.12429173  028.24675307 20
115 -26.12429774  028.24684433
120 Linear Feature 317
112 -26.12324567  028.24615134 -26.12335898  028.24613008 20
111 -26.12337447  028.24601261 20
115 -26.12334024  028.24549346
120 Linear Feature 317
112 -26.12368889  028.24611508 -26.12379078  028.24609554 20
111 -26.12380583  028.24597733 20
115 -26.12377159  028.24545817
120 Linear Feature 317
112 -26.12412427  028.24607945 -26.12421267  028.24606974 20
111 -26.12423750  028.24595404 20
115 -26.12420248  028.24542293
120 Linear Feature 316
111 -26.12504992  028.24814569 20
111 -26.12536346  028.24811871 20
115 -26.12568370  028.24809115
120 Linear Feature 316
111 -26.12501944  028.24762060 20
111 -26.12532953  028.24759395 20
115 -26.12565054  028.24756635
120 Linear Feature 316
112 -26.12479290  028.24698479 -26.12482207  028.24709745 20
111 -26.12493303  028.24709761 20
111 -26.12529487  028.24706665 20
115 -26.12561722  028.24703907
120 Linear Feature 316
112 -26.12474949  028.24634105 -26.12477866  028.24647731 20
111 -26.12488975  028.24647096 20
111 -26.12525418  028.24643965 20
115 -26.12557759  028.24641188
120 Linear Feature 316
112 -26.12471696  028.24583901 -26.12475152  028.24593933 20
111 -26.12484751  028.24594479 20
111 -26.12522167  028.24591494 20
115 -26.12554456  028.24588917
120 Linear Feature 316
112 -26.12469109  028.24531364 -26.12472066  028.24542228 20
111 -26.12481178  028.24542941 20
115 -26.12531027  028.24538942
120 Linear Feature 315
112 -26.12474949  028.24634105 -26.12469702  028.24604862 20
115 -26.12446119  028.24605831
120 Linear Feature 314
111 -26.12471123  028.24575047 20
111 -26.12471696  028.24583901 20
