I
1050 Generated by WorldEditor 2.0.0r4

1    280 1 0 RKTI Jungwon Airbase
1302 city Chungju
111  37.03001803  127.89181258
112  37.03001803  127.89181258  37.02999102  127.89167727 1
115  37.02989334  127.89166124
120 Linear Feature 83
111  37.02964824  127.89121691 1
112  37.02979323  127.89098718  37.02989543  127.89093410
111  37.02979323  127.89098718
112  37.02979323  127.89098718  37.02969601  127.89097781 1
111  37.02962377  127.89078938 1
112  37.02943807  127.89102180  37.02931592  127.89105927
111  37.02943807  127.89102180
114  37.02943807  127.89102180  37.02955773  127.89104365 1
120 Linear Feature 86
111  37.02847238  127.89111592 1
112  37.02835223  127.89134521  37.02835722  127.89153881
111  37.02835223  127.89134521
112  37.02835223  127.89134521  37.02830986  127.89116411 1
115  37.02815657  127.89114670
120 Linear Feature 85
112  37.03148610  127.89132214  37.03147364  127.89149076 1
115  37.03133007  127.89152092
120 Linear Feature 84
111  37.02966237  127.89146378 1
112  37.02985928  127.89166457  37.03002381  127.89167706
111  37.02985928  127.89166457
112  37.02985928  127.89166457  37.02968478  127.89170204 1
115  37.02968686  127.89189160
120 Linear Feature 83
111  37.02962377  127.89078938 1
112  37.02973230  127.89068265  37.02983451  127.89062957
111  37.02973230  127.89068265
112  37.02973230  127.89068265  37.02963508  127.89067328 1
111  37.02961340  127.89060829 1
112  37.02947870  127.89070705  37.02935655  127.89074453
111  37.02947870  127.89070705
114  37.02947870  127.89070705  37.02959836  127.89072891 1
120 Linear Feature 83
111  37.02961788  127.89068653 1
112  37.02972642  127.89055079  37.02982863  127.89049770
111  37.02972642  127.89055079
112  37.02972642  127.89055079  37.02962920  127.89054142 1
111  37.02960483  127.89045847 1
112  37.02946263  127.89057720  37.02934048  127.89061467
111  37.02946263  127.89057720
114  37.02946263  127.89057720  37.02958229  127.89059905 1
120 Linear Feature 82
111  37.02974667  127.89014721 1
112  37.02957478  127.88993361  37.02952991  127.88975250
111  37.02957478  127.88993361
112  37.02957478  127.88993361  37.02954238  127.89012721 1
111  37.02940313  127.89018091 1
112  37.02959874  127.89035208  37.02965109  127.89051134
111  37.02959874  127.89035208
114  37.02959874  127.89035208  37.02962117  127.89018971 1
120 Linear Feature 81
111  37.02967585  127.88893294 1
112  37.02953136  127.88917502  37.02950892  127.88936550
111  37.02953136  127.88917502
112  37.02953136  127.88917502  37.02949895  127.88899703 1
115  37.02936414  127.88896316
120 Linear Feature 80
111  37.03151447  127.88875471 1
112  37.03135712  127.88899750  37.03133634  127.88918616
111  37.03135712  127.88899750
112  37.03135712  127.88899750  37.03131903  127.88881751 1
115  37.03117345  127.88878777
120 Linear Feature 79
111  37.03141986  127.89012822 1
112  37.03126527  127.88999798  37.03114063  127.88997413
111  37.03126527  127.88999798
112  37.03126527  127.88999798  37.03138126  127.88993727 1
115  37.03140243  127.88981408
120 Linear Feature 78
111  37.03144033  127.89049717 1
112  37.03135938  127.89039509  37.03129359  127.89036473
111  37.03135938  127.89039509
112  37.03135938  127.89039509  37.03142170  127.89036473 1
115  37.03142985  127.89030832
120 Linear Feature 77
111  37.03144802  127.89063582 1
112  37.03137046  127.89052866  37.03130294  127.89049830
111  37.03137046  127.89052866
112  37.03137046  127.89052866  37.03142066  127.89051131 1
115  37.03143671  127.89043193
120 Linear Feature 76
111  37.03146943  127.89102168 1
112  37.03164646  127.89082843  37.03179880  127.89079157
111  37.03164646  127.89082843
112  37.03164646  127.89082843  37.03149239  127.89080458 1
111  37.03144802  127.89063582 1
112  37.03131570  127.89083879  37.03118933  127.89088867
111  37.03131570  127.89083879
114  37.03131570  127.89083879  37.03143515  127.89086264 1
120 Linear Feature 75
111  37.03243336  127.89073786 1
112  37.03232559  127.89087363  37.03231347  127.89097772
111  37.03232559  127.89087363
112  37.03232559  127.89087363  37.03229962  127.89078038 1
115  37.03220112  127.89076459
120 Linear Feature 74
111  37.03264610  127.89071338 1
112  37.03253664  127.89085289  37.03252799  127.89095698
111  37.03253664  127.89085289
112  37.03253664  127.89085289  37.03250548  127.89075097 1
115  37.03241522  127.89073995
120 Linear Feature 73
112  37.03325537  127.89083192  37.03322594  127.89066927 1
115  37.03312523  127.89065823
120 Linear Feature 72
111  37.03356720  127.89060736 1
112  37.03345881  127.89075264  37.03344323  127.89086541
111  37.03345881  127.89075264
112  37.03345881  127.89075264  37.03344150  127.89065939 1
115  37.03336406  127.89063074
120 Linear Feature 71
111  37.03410245  127.89013382 1
112  37.03412849  127.89037312  37.03418042  127.89052709
111  37.03412849  127.89037312
112  37.03412849  127.89037312  37.03404193  127.89029939 1
115  37.03394113  127.89036665
120 Linear Feature 70
111  37.03436502  127.88871145 1
112  37.03456367  127.88845913  37.03473679  127.88839190
111  37.03456367  127.88845913
112  37.03456367  127.88845913  37.03439056  127.88844612 1
111  37.03434096  127.88826824 1
112  37.03417738  127.88849657  37.03402504  127.88854645
111  37.03417738  127.88849657
114  37.03417738  127.88849657  37.03432972  127.88852043 1
120 Linear Feature 69
112  37.03461802  127.88963149  37.03445702  127.88960764 1
115  37.03440334  127.88941755
120 Linear Feature 68
112  37.03491987  127.88982015  37.03493718  127.88967485 1
115  37.03481464  127.88961245
120 Linear Feature 67
111  37.03557978  127.88953835 1
112  37.03544764  127.88977124  37.03541821  127.88997075
111  37.03544764  127.88977124
112  37.03544764  127.88977124  37.03540436  127.88959125 1
115  37.03527330  127.88956803
120 Linear Feature 66
111  37.03600109  127.88831979 1
112  37.03579700  127.88858097  37.03575718  127.88880217
111  37.03579700  127.88858097
112  37.03579700  127.88858097  37.03576930  127.88836844 1
115  37.03564180  127.88835462
120 Linear Feature 65
112  37.03583729  127.88923574  37.03581132  127.88946995 1
115  37.03564806  127.88953174
120 Linear Feature 64
111  37.03638915  127.89010325 1
112  37.03614658  127.89014017  37.03604791  127.89025294
111  37.03614658  127.89014017
112  37.03614658  127.89014017  37.03622102  127.88999921 1
115  37.03613464  127.88983384
120 Linear Feature 63
111  37.03710035  127.89085606 1
112  37.03682812  127.89087806  37.03672079  127.89101686
111  37.03682812  127.89087806
112  37.03682812  127.89087806  37.03690775  127.89071324 1
115  37.03680839  127.89054701
120 Linear Feature 62
111  37.03828303  127.89104909 1
112  37.03812655  127.89130036  37.03809192  127.89151506
111  37.03812655  127.89130036
112  37.03812655  127.89130036  37.03809192  127.89111385 1
115  37.03795143  127.89108888
120 Linear Feature 61
111  37.03907575  127.89095005 1
112  37.03893885  127.89125391  37.03892673  127.89148163
111  37.03893885  127.89125391
112  37.03893885  127.89125391  37.03887653  127.89104572 1
115  37.03872044  127.89099660
120 Linear Feature 60
111  37.03948603  127.89062907 1
112  37.03944610  127.89098561  37.03950669  127.89117863
111  37.03944610  127.89098561
112  37.03944610  127.89098561  37.03933184  127.89084898 1
115  37.03919866  127.89089800
120 Linear Feature 41
111  37.04236349  127.88729231 1
112  37.04243307  127.88734445  37.04249222  127.88735530
111  37.04243307  127.88734445
112  37.04243307  127.88734445  37.04237681  127.88735891 1
115  37.04233766  127.88746713
120 Linear Feature 40
111  37.04235195  127.88711463 1
112  37.04240134  127.88717094  37.04243452  127.88717637
111  37.04240134  127.88717094
112  37.04240134  127.88717094  37.04236960  127.88719083 1
115  37.04236055  127.88724708
120 Linear Feature 39
111  37.04234657  127.88703175 1
112  37.04239268  127.88708600  37.04242298  127.88709142
111  37.04239268  127.88708600
112  37.04239268  127.88708600  37.04236094  127.88709684 1
115  37.04235401  127.88714636
120 Linear Feature 38
111  37.04234159  127.88695503 1
112  37.04239124  127.88700105  37.04242875  127.88700828
111  37.04239124  127.88700105
112  37.04239124  127.88700105  37.04235229  127.88701370 1
115  37.04234824  127.88705740
120 Linear Feature 37
111  37.04233074  127.88678793 1
112  37.04237825  127.88682755  37.04240999  127.88684020
111  37.04237825  127.88682755
112  37.04237825  127.88682755  37.04234796  127.88683839 1
115  37.04233680  127.88688123
120 Linear Feature 36
111  37.04231861  127.88660102 1
112  37.04237241  127.88665601  37.04240559  127.88665963
111  37.04237241  127.88665601
112  37.04237241  127.88665601  37.04234211  127.88666686 1
115  37.04232565  127.88670947
120 Linear Feature 35
111  37.04231392  127.88652879 1
112  37.04235786  127.88657319  37.04238672  127.88658042
111  37.04235786  127.88657319
112  37.04235786  127.88657319  37.04233045  127.88658765 1
115  37.04232037  127.88662809
120 Linear Feature 34
111  37.04279957  127.88668205 1
112  37.04273975  127.88663091  37.04269502  127.88660561
111  37.04273975  127.88663091
112  37.04273975  127.88663091  37.04278303  127.88662007 1
115  37.04279149  127.88656433
120 Linear Feature 33
111  37.04281127  127.88685233 1
112  37.04276396  127.88679931  37.04272789  127.88678485
111  37.04276396  127.88679931
112  37.04276396  127.88679931  37.04279570  127.88678665 1
115  37.04280369  127.88674201
120 Linear Feature 32
111  37.04282256  127.88701672 1
112  37.04276224  127.88697389  37.04271608  127.88696304
111  37.04276224  127.88697389
112  37.04276224  127.88697389  37.04280697  127.88696124 1
115  37.04281573  127.88691738
120 Linear Feature 31
111  37.04283609  127.88721378 1
112  37.04276947  127.88714399  37.04272187  127.88713315
111  37.04276947  127.88714399
112  37.04276947  127.88714399  37.04281419  127.88712953 1
115  37.04282727  127.88708537
120 Linear Feature 30
111  37.04284726  127.88737637 1
112  37.04278960  127.88731835  37.04275209  127.88730750
111  37.04278960  127.88731835
112  37.04278960  127.88731835  37.04282566  127.88730931 1
115  37.04283858  127.88724996
120 Linear Feature 29
111  37.04284861  127.88756199 1
112  37.04280010  127.88749198  37.04275827  127.88747752
111  37.04280010  127.88749198
112  37.04280010  127.88749198  37.04283905  127.88747752 1
115  37.04285050  127.88742354
120 Linear Feature 24
111  37.01801576  127.88900422 1
112  37.01796001  127.88895253  37.01792395  127.88894530
111  37.01796001  127.88895253
112  37.01796001  127.88895253  37.01799319  127.88894169 1
115  37.01800989  127.88890550
120 Linear Feature 23
111  37.01802054  127.88908447 1
112  37.01796867  127.88903745  37.01793116  127.88902480
111  37.01796867  127.88903745
112  37.01796867  127.88903745  37.01800618  127.88902119 1
115  37.01801422  127.88897829
120 Linear Feature 22
111  37.01803047  127.88925144 1
112  37.01797031  127.88921076  37.01793135  127.88920534
111  37.01797031  127.88921076
112  37.01797031  127.88921076  37.01800637  127.88919992 1
115  37.01802441  127.88914959
120 Linear Feature 21
111  37.01804093  127.88942716 1
112  37.01799175  127.88937893  37.01795568  127.88936990
111  37.01799175  127.88937893
112  37.01799175  127.88937893  37.01802781  127.88936809 1
115  37.01803473  127.88932294
120 Linear Feature 20
111  37.01804647  127.88952037 1
112  37.01799896  127.88946746  37.01796434  127.88946204
111  37.01799896  127.88946746
112  37.01799896  127.88946746  37.01803214  127.88945120 1
115  37.01803951  127.88940329
120 Linear Feature 19
111  37.01805087  127.88959423 1
112  37.01800040  127.88955238  37.01796145  127.88953793
111  37.01800040  127.88955238
112  37.01800040  127.88955238  37.01803503  127.88953793 1
115  37.01804519  127.88949886
120 Linear Feature 18
111  37.01806131  127.88976975 1
112  37.01799608  127.88972764  37.01795280  127.88972402
111  37.01799608  127.88972764
112  37.01799608  127.88972764  37.01803791  127.88972041 1
115  37.01805602  127.88968086
120 Linear Feature 17
111  37.01758910  127.88988690 1
112  37.01764424  127.88993448  37.01769041  127.88994171
111  37.01764424  127.88993448
112  37.01764424  127.88993448  37.01760096  127.88994713 1
115  37.01759595  127.89000388
120 Linear Feature 16
111  37.01757791  127.88969605 1
112  37.01765870  127.88976725  37.01772506  127.88978171
111  37.01765870  127.88976725
112  37.01765870  127.88976725  37.01759522  127.88978893 1
115  37.01758693  127.88984997
120 Linear Feature 15
111  37.01756843  127.88953132 1
112  37.01763109  127.88959574  37.01768303  127.88960116
111  37.01763109  127.88959574
112  37.01763109  127.88959574  37.01758060  127.88961200 1
115  37.01757639  127.88967002
120 Linear Feature 14
111  37.01756387  127.88945313 1
112  37.01762965  127.88951082  37.01768447  127.88952889
111  37.01762965  127.88951082
112  37.01762965  127.88951082  37.01757483  127.88954696 1
115  37.01757158  127.88958544
120 Linear Feature 13
111  37.01755869  127.88936434 1
112  37.01762244  127.88942229  37.01766571  127.88942229
111  37.01762244  127.88942229
112  37.01762244  127.88942229  37.01757627  127.88943133 1
115  37.01756617  127.88949818
120 Linear Feature 12
111  37.01754832  127.88918645 1
112  37.01761522  127.88925246  37.01766427  127.88927594
111  37.01761522  127.88925246
112  37.01761522  127.88925246  37.01757050  127.88927956 1
115  37.01755679  127.88933182
120 Linear Feature 11
111  37.01753922  127.88903037 1
112  37.01759935  127.88908081  37.01764552  127.88909527
111  37.01759935  127.88908081
112  37.01759935  127.88908081  37.01755319  127.88909888 1
115  37.01754618  127.88914982
120 Linear Feature 10
111  37.01757384  127.88892630 1
112  37.01760368  127.88899770  37.01764696  127.88901757
111  37.01760368  127.88899770
112  37.01760368  127.88899770  37.01755607  127.88900854 1
115  37.01754049  127.88905218
120 Linear Feature 56
111  37.02537942  127.88102789 1
111  37.02524908  127.88104053 1
111  37.02488071  127.88107627 1
111  37.02424429  127.88113802 1
111  37.02398786  127.88116290 1
111  37.02393742  127.88116780 1
111  37.02365859  127.88119485 1
115  37.02277934  127.88128016
120 Linear Feature 30
112  37.01833598  127.88355881  37.01840922  127.88347854 1
111  37.01853571  127.88346119 1
111  37.01908343  127.88340790 1
111  37.01918317  127.88339820 1
111  37.01937207  127.88337982 1
111  37.01956747  127.88336080 1
111  37.02017693  127.88330151 1
111  37.02028469  127.88329102 1
111  37.02045438  127.88327451 1
111  37.02254382  127.88307121 1
111  37.02288518  127.88303800 1
111  37.02555707  127.88277803 1
111  37.02591137  127.88274355 1
111  37.03186069  127.88216470 1
111  37.03218341  127.88213330 1
111  37.03378589  127.88197738 1
111  37.03413909  127.88194295 1
111  37.03568067  127.88179272 1
111  37.03584541  127.88177669 1
111  37.03604690  127.88175708 1
111  37.03881875  127.88148733 1
111  37.03927666  127.88143618 1
111  37.04167160  127.88118799 1
111  37.04171953  127.88118328 1
111  37.04216600  127.88114448 1
111  37.04221921  127.88113986 1
111  37.04229007  127.88113370 1
111  37.04243478  127.88112112
112  37.04243478  127.88112112  37.04248055  127.88111873 1
112  37.04256833  127.88114778  37.04263508  127.88114300
111  37.04256833  127.88114778 1
111  37.04264460  127.88114044 1
111  37.04431424  127.88097972
112  37.04431424  127.88097972  37.04445347  127.88096777 1
111  37.04460606  127.88080767 1
111  37.04487881  127.88044205
112  37.04487881  127.88044205  37.04500088  127.88025566 1
111  37.04499516  127.88000714 1
111  37.04497501  127.87974364 1
111  37.04493031  127.87915882 1
112  37.04490170  127.87899394  37.04487881  127.87889119
111  37.04490170  127.87899394
112  37.04490170  127.87899394  37.04485020  127.87883623 1
111  37.04473385  127.87870719 1
111  37.04445538  127.87841566 1
112  37.04432187  127.87833441  37.04424367  127.87830096
111  37.04432187  127.87833441
112  37.04432187  127.87833441  37.04421696  127.87828423 1
111  37.04405484  127.87830096 1
111  37.04365357  127.87833726 1
111  37.04348769  127.87835227 1
111  37.04335776  127.87836403 1
111  37.04323561  127.87837508 1
111  37.04282775  127.87841199 1
111  37.04262928  127.87842994 1
111  37.04237195  127.87845323 1
111  37.04212408  127.87847566 1
111  37.04202652  127.87848448 1
111  37.04157100  127.87853084 1
111  37.04121791  127.87856678 1
111  37.04115678  127.87857300 1
111  37.04099299  127.87858967 1
111  37.04087663  127.87860151 1
111  37.04039798  127.87865023 1
111  37.04018414  127.87867199 1
111  37.03981482  127.87870958 1
112  37.03969466  127.87873586  37.03963744  127.87875259
111  37.03969466  127.87873586
112  37.03969466  127.87873586  37.03953635  127.87879560 1
111  37.03944671  127.87892702 1
111  37.03924961  127.87920362 1
111  37.03909766  127.87941686
112  37.03909766  127.87941686  37.03894889  127.87964147 1
111  37.03895270  127.87986129 1
111  37.03898052  127.88030315 1
111  37.03899060  127.88046333 1
111  37.03900398  127.88067587 1
111  37.03901212  127.88080523 1
111  37.03901633  127.88087199 1
111  37.03902340  127.88098433 1
111  37.03903572  127.88118008 1
111  37.03906973  127.88172036 1
115  37.03913772  127.88280031
120 Linear Feature 47
111  37.04229007  127.88113370 1
112  37.04243386  127.88122967  37.04247506  127.88129562 1
111  37.04247506  127.88137017 1
111  37.04248143  127.88145606 1
111  37.04248824  127.88154783 1
111  37.04249401  127.88162550 1
111  37.04250186  127.88173135 1
111  37.04250740  127.88180600 1
111  37.04251484  127.88190632 1
111  37.04251910  127.88196369 1
111  37.04252953  127.88210427 1
111  37.04254144  127.88226481
112  37.04254144  127.88226481  37.04254830  127.88241679 1
116  37.04199212  127.88256588  37.04157098  127.88267485
120 Linear Feature 46
111  37.04053873  127.88288703 1
111  37.04177469  127.88277234 1
112  37.04199212  127.88256588  37.04207681  127.88241678 1
111  37.04205850  127.88229348 1
111  37.04204716  127.88212144 1
111  37.04204035  127.88201820 1
111  37.04203450  127.88192940 1
111  37.04202918  127.88184871 1
111  37.04202333  127.88175990 1
111  37.04201729  127.88166824 1
111  37.04201236  127.88159356 1
111  37.04200917  127.88154502 1
111  37.04200538  127.88148762 1
111  37.04199899  127.88139068 1
111  37.04199575  127.88134141 1
111  37.04196571  127.88088566 1
111  37.04195247  127.88068491 1
111  37.04193337  127.88039505 1
111  37.04191088  127.88005395 1
111  37.04189652  127.87983607 1
111  37.04188877  127.87971841 1
111  37.04187480  127.87950654 1
115  37.04182962  127.87882103
120 Linear Feature 65
111  37.02280516  127.88435798 1
111  37.02273235  127.88326455 1
111  37.02270336  127.88282906 1
111  37.02265657  127.88212633 1
111  37.02263941  127.88186856 1
111  37.02263178  127.88175394 1
111  37.02261973  127.88157307 1
111  37.02261575  127.88151329 1
111  37.02258786  127.88109432 1
111  37.02256191  127.88070465 1
111  37.02255599  127.88061572 1
111  37.02255429  127.88059019 1
111  37.02252777  127.88019181 1
111  37.02249728  127.87973391
112  37.02249728  127.87973391  37.02247355  127.87939938 1
111  37.02259949  127.87918144 1
111  37.02269064  127.87904716 1
111  37.02288654  127.87875854 1
111  37.02292956  127.87869516
112  37.02292956  127.87869516  37.02304171  127.87853462 1
111  37.02322252  127.87850309 1
111  37.02385190  127.87843953 1
111  37.02405131  127.87841940 1
111  37.02416092  127.87840833 1
111  37.02427309  127.87839700 1
111  37.02455690  127.87836834
112  37.02455690  127.87836834  37.02477891  127.87835401 1
111  37.02489335  127.87850308 1
111  37.02510016  127.87872017 1
111  37.02522196  127.87884803 1
111  37.02537400  127.87900763
112  37.02537400  127.87900763  37.02550447  127.87916818 1
111  37.02552049  127.87948066 1
111  37.02560064  127.88073058 1
111  37.02563502  127.88126667 1
111  37.02571665  127.88253959 1
111  37.02574550  127.88298944 1
115  37.02583581  127.88407398
120 CL
111  37.02305773  127.88012978 1
111  37.02304637  127.88014712 1
111  37.02292081  127.88034292
112  37.02292081  127.88034292  37.02290430  127.88037531 1
111  37.02286109  127.88038013 1
111  37.02272786  127.88039265 1
111  37.02237487  127.88042585 1
111  37.02219030  127.88044320 1
111  37.02160081  127.88050517 1
111  37.02147116  127.88051880 1
111  37.02141664  127.88052453 1
111  37.02135196  127.88053133 1
111  37.02125573  127.88054144 1
111  37.02120109  127.88054718 1
111  37.02068038  127.88060192 1
112  37.02051893  127.88063295  37.02044024  127.88065520
111  37.02051893  127.88063295
112  37.02051893  127.88063295  37.02040471  127.88066633 1
111  37.02029914  127.88074907 1
112  37.02015486  127.88089107  37.02010790  127.88095624
111  37.02015486  127.88089107 1
111  37.01997555  127.88115249 1
111  37.01953972  127.88178793 1
111  37.01943780  127.88193653 1
111  37.01934278  127.88207508 1
111  37.01925645  127.88220093 1
111  37.01921148  127.88226651 1
111  37.01914386  127.88236509 1
111  37.01907937  127.88245913 1
111  37.01897374  127.88261312 1
111  37.01883330  127.88281789 1
111  37.01833598  127.88355881 1
111  37.01825764  127.88366622 1
111  37.01788798  127.88417307 1
116  37.01774092  127.88453143  37.01771807  127.88470786
120 Linear Feature 84
112  37.04199899  127.88139068  37.04200694  127.88136745 1
111  37.04203543  127.88136085 1
111  37.04206718  127.88135859 1
111  37.04238918  127.88133566 1
111  37.04243147  127.88133264 1
116  37.04247518  127.88137081  37.04249372  127.88141064
120 Linear Feature 83
111  37.04205265  127.88154007 1
115  37.04244077  127.88151034
120 Linear Feature 82
111  37.04206406  127.88171094 1
115  37.04245402  127.88168458
120 Linear Feature 81
111  37.04207384  127.88188523 1
115  37.04246329  127.88186214
120 Linear Feature 80
111  37.04208658  127.88206274 1
115  37.04246064  127.88203969
120 CL
111  37.02223126  127.88236539 1
111  37.02224291  127.88234836 1
111  37.02245510  127.88203849 1
111  37.02258503  127.88186220 1
116  37.02263178  127.88175394  37.02263918  127.88169035
120 CL
111  37.02220125  127.88164263 1
111  37.02221902  127.88164543 1
115  37.02251528  127.88169210
120 CL
111  37.02187892  127.88110204 1
111  37.02189068  127.88108513 1
111  37.02204282  127.88086628 1
111  37.02221648  127.88059292 1
112  37.02219030  127.88044320  37.02211595  127.88039936
111  37.02219030  127.88044320
112  37.02219030  127.88044320  37.02232997  127.88040649 1
112  37.02235436  127.88023289  37.02231933  127.88015468
111  37.02235436  127.88023289
112  37.02235436  127.88023289  37.02245488  127.88034353 1
111  37.02252777  127.88019181 1
112  37.02272786  127.88039265  37.02287407  127.88043271
111  37.02272786  127.88039265
112  37.02272786  127.88039265  37.02259384  127.88044225 1
111  37.02255599  127.88061572 1
112  37.02237487  127.88042585  37.02223018  127.88036481
111  37.02237487  127.88042585
112  37.02237487  127.88042585  37.02251041  127.88036290 1
115  37.02252777  127.88019181
120 CL
111  37.02140883  127.88102762 1
111  37.02140757  127.88100524 1
115  37.02138766  127.88065216
120 CL
111  37.01970066  127.88063974 1
111  37.01971465  127.88065374 1
111  37.01995627  127.88089547 1
111  37.01997096  127.88091017 1
116  37.02015486  127.88089107  37.02027649  127.88082351
120 CL
111  37.02036879  127.88013393 1
111  37.02036963  127.88015634 1
111  37.02038301  127.88051441 1
111  37.02038360  127.88053028 1
116  37.02029914  127.88074907  37.02023040  127.88082325
120 CL
111  37.02116490  127.87999680 1
111  37.02117182  127.88001748 1
111  37.02128278  127.88034898 1
116  37.02141664  127.88052453  37.02148856  127.88054705
120 CL
111  37.02165227  127.87996055 1
111  37.02164460  127.87998081 1
111  37.02151086  127.88033401 1
111  37.02148907  127.88039154 1
116  37.02135196  127.88053133  37.02127052  127.88055384
120 CL
111  37.02210149  127.87987985 1
111  37.02211306  127.87989698 1
111  37.02220700  127.88003709 1
111  37.02235436  127.88023289 1
111  37.02245586  127.88036971 1
116  37.02255429  127.88059019  37.02256649  127.88068463
120 CL
111  37.02243203  127.87854134 1
111  37.02244569  127.87855584 1
111  37.02257077  127.87868847 1
115  37.02267235  127.87879020
120 CL
111  37.02488304  127.87915042 1
111  37.02489489  127.87913360 1
115  37.02509439  127.87885045
120 CL
111  37.02433663  127.87898089 1
111  37.02432902  127.87896059 1
111  37.02419924  127.87861432 1
116  37.02405131  127.87841940  37.02397389  127.87838283
120 CL
111  37.02388708  127.87903622 1
111  37.02389314  127.87901511 1
111  37.02394760  127.87882527 1
111  37.02400588  127.87865154 1
111  37.02402618  127.87859102 1
116  37.02416092  127.87840833  37.02424088  127.87834792
120 CL
111  37.02332498  127.87908174 1
111  37.02331522  127.87906294 1
115  37.02313931  127.87872403
120 CL
111  37.02356626  127.88058555 1
111  37.02357551  127.88060475 1
111  37.02375209  127.88096198 1
111  37.02378373  127.88102062 1
116  37.02393742  127.88116780  37.02403578  127.88122078
120 CL
111  37.02417480  127.88054315 1
111  37.02417174  127.88056525 1
111  37.02411891  127.88094782 1
111  37.02411472  127.88097815 1
116  37.02398786  127.88116290  37.02392651  127.88119602
120 CL
111  37.02488552  127.88048810 1
111  37.02489336  127.88050826 1
111  37.02502635  127.88084526 1
116  37.02524908  127.88104053  37.02540265  127.88109140
120 door clearence
111  37.02237493  127.88232912 2
111  37.02242852  127.88225275 2
111  37.02229156  127.88210600 2
115  37.02223920  127.88218129
120 door clearence
111  37.02230460  127.88177278 2
111  37.02238502  127.88178670 2
111  37.02240729  127.88156268 2
115  37.02232827  127.88154945
120 door clearence
111  37.02202280  127.88106713 2
111  37.02207685  127.88099126 2
111  37.02194077  127.88084323 2
115  37.02188796  127.88091802
120 door clearence
111  37.02149068  127.88087534 2
111  37.02148594  127.88077384 2
111  37.02130617  127.88079002 2
115  37.02131117  127.88088968
120 door clearence
111  37.01973461  127.88081831 2
111  37.01979742  127.88088273 2
111  37.01990973  127.88070617 2
115  37.01984784  127.88064325
120 door clearence
111  37.02028408  127.88028373 2
111  37.02028689  127.88038535 2
111  37.02046692  127.88037451 2
115  37.02046381  127.88027474
120 door clearence
111  37.02112637  127.88017391 2
111  37.02115685  127.88026815 2
111  37.02132298  127.88018061 2
115  37.02129273  127.88008822
120 door clearence
111  37.02152127  127.88004285 2
111  37.02148560  127.88013419 2
111  37.02164854  127.88023066 2
115  37.02168326  127.88014078
120 door clearence
111  37.02210727  127.88006328 2
111  37.02215896  127.88014168 2
111  37.02229638  127.87999562 2
115  37.02224535  127.87991891
120 door clearence
111  37.02246190  127.87872106 2
111  37.02252321  127.87878770 2
111  37.02263950  127.87861522 2
115  37.02257906  127.87855011
120 door clearence
111  37.02502710  127.87911670 2
111  37.02508155  127.87904128 2
111  37.02494627  127.87889212 2
115  37.02489305  127.87896647
120 door clearence
111  37.02436920  127.87880191 2
111  37.02433560  127.87870935 2
111  37.02417254  127.87880554 2
115  37.02420586  127.87889625
120 door clearence
111  37.02401104  127.87893828 2
111  37.02403942  127.87884301 2
111  37.02386973  127.87876693 2
115  37.02384218  127.87886063
120 door clearence
111  37.02333765  127.87889886 2
111  37.02329423  127.87881294 2
111  37.02314324  127.87893623 2
115  37.02318618  127.87902037
120 door clearence
111  37.02291471  127.88016990 2
111  37.02286244  127.88024769 2
111  37.02300188  127.88039073 2
115  37.02305294  127.88031405
120 door clearence
111  37.02354871  127.88076780 2
111  37.02358981  127.88085548 2
111  37.02374401  127.88073860 2
115  37.02370335  127.88065271
120 door clearence
111  37.02406622  127.88066645 2
111  37.02405141  127.88076643 2
111  37.02422905  127.88080463 2
115  37.02424325  127.88070638
120 door clearence
111  37.02485504  127.88066766 2
111  37.02488972  127.88075960 2
111  37.02505163  127.88066043 2
115  37.02501726  127.88057034
120 CL
111  37.03851296  127.88073027 1
111  37.03852907  127.88074006 1
111  37.03880294  127.88090651
112  37.03880294  127.88090651  37.03881173  127.88091312 1
111  37.03883603  127.88091289 1
115  37.03892937  127.88090344
120 CL
111  37.03945450  127.88082247 1
111  37.03943842  127.88081259 1
111  37.03921646  127.88067628 1
111  37.03908513  127.88059563 1
116  37.03899060  127.88046333  37.03896527  127.88036812
120 CL
111  37.03942313  127.88021935 1
111  37.03940812  127.88023158 1
111  37.03918411  127.88041408 1
111  37.03908400  127.88049565 1
116  37.03900398  127.88067587  37.03899486  127.88079140
120 CL
111  37.03949339  127.87963251 1
111  37.03947982  127.87961788 1
115  37.03926825  127.87938992
120 CL
111  37.03983514  127.87930590 1
111  37.03982401  127.87928832 1
115  37.03962582  127.87897529
120 CL
111  37.04032117  127.87920002 1
111  37.04031992  127.87917764 1
115  37.04029865  127.87879502
120 CL
111  37.04079881  127.87921420 1
111  37.04080689  127.87919417 1
111  37.04096070  127.87881300 1
111  37.04100558  127.87870179 1
116  37.04115678  127.87857300  37.04127028  127.87855396
120 CL
111  37.04131099  127.87916997 1
111  37.04130324  127.87914975 1
111  37.04114788  127.87874466 1
111  37.04113082  127.87870016 1
116  37.04099299  127.87858967  37.04089773  127.87857063
120 CL
111  37.04142492  127.87990164 1
111  37.04144061  127.87989083 1
111  37.04169952  127.87971243 1
111  37.04179599  127.87964597 1
116  37.04187480  127.87950654  37.04187359  127.87943036
120 CL
111  37.04154460  127.88058979 1
111  37.04156246  127.88058819 1
115  37.04181759  127.88056528
