I
1050 Generated by WorldEditor 2.1.0r1

1     22 1 0 KNIP Navy Jacksonville
1302 city Jacksonville
112  30.22216948 -081.66646768  30.22215809 -081.66635562 51
115  30.22207024 -081.66635091
120 Linear Feature 20
111  30.22194694 -081.66671360 51
111  30.22194370 -081.66696492
112  30.22194370 -081.66696492  30.22195631 -081.66707745 51
115  30.22204154 -081.66708438
120 Linear Feature 20
111  30.22216865 -081.66671595 51
111  30.22216542 -081.66696726
112  30.22216542 -081.66696726  30.22217803 -081.66707979 51
115  30.22226176 -081.66708598
120 Linear Feature 19
112  30.22194370 -081.66696492  30.22193475 -081.66706803 51
115  30.22184497 -081.66708294
120 Linear Feature 19
112  30.22216542 -081.66696726  30.22215647 -081.66707038 51
115  30.22206602 -081.66708455
120 56
112  30.22194694 -081.66671360  30.22184655 -081.66671291 51
114  30.22194821 -081.66653584  30.22205182 -081.66653674 51
120 56
112  30.22216865 -081.66671595  30.22206826 -081.66671525 51
114  30.22216993 -081.66653819  30.22227354 -081.66653908 51
120 Linear Feature 22
111  30.22239265 -081.66653936 51
111  30.22239221 -081.66646885
112  30.22239221 -081.66646885  30.22239831 -081.66637374 51
115  30.22248700 -081.66635365
120 Linear Feature 21
112  30.22239221 -081.66646885  30.22238082 -081.66635679 51
115  30.22229126 -081.66635236
120 Linear Feature 20
111  30.22239138 -081.66671712 51
111  30.22238814 -081.66696843
112  30.22238814 -081.66696843  30.22240075 -081.66708096 51
115  30.22248784 -081.66708762
120 Linear Feature 19
112  30.22238814 -081.66696843  30.22237919 -081.66707155 51
115  30.22229043 -081.66708619
120 56
112  30.22239138 -081.66671712  30.22229099 -081.66671642 51
114  30.22239265 -081.66653936  30.22249626 -081.66654025 51
120 Linear Feature 22
111  30.22261639 -081.66654287 51
111  30.22261595 -081.66647236
112  30.22261595 -081.66647236  30.22262205 -081.66637725 51
115  30.22271310 -081.66635513
120 Linear Feature 21
112  30.22261595 -081.66647236  30.22260456 -081.66636030 51
115  30.22251317 -081.66635382
120 Linear Feature 20
111  30.22261511 -081.66672063 51
111  30.22261188 -081.66697194
112  30.22261188 -081.66697194  30.22262449 -081.66708448 51
115  30.22270974 -081.66708924
120 Linear Feature 19
112  30.22261188 -081.66697194  30.22260293 -081.66707506 51
115  30.22251400 -081.66708781
120 56
112  30.22261511 -081.66672063  30.22251473 -081.66671993 51
114  30.22261639 -081.66654287  30.22272000 -081.66654377 51
120 Linear Feature 22
111  30.22284013 -081.66654404 51
111  30.22283969 -081.66647353
112  30.22283969 -081.66647353  30.22284579 -081.66637842 51
115  30.22293246 -081.66635657
120 Linear Feature 22
111  30.22306083 -081.66654404 51
111  30.22306039 -081.66647353
112  30.22306039 -081.66647353  30.22306649 -081.66637842 51
115  30.22315687 -081.66635804
120 Linear Feature 22
111  30.22328356 -081.66654404 51
111  30.22328312 -081.66647353
112  30.22328312 -081.66647353  30.22328922 -081.66637842 51
115  30.22337706 -081.66635949
120 Linear Feature 22
111  30.22350426 -081.66654755 51
111  30.22350382 -081.66647705
112  30.22350382 -081.66647705  30.22350992 -081.66638193 51
115  30.22359895 -081.66636094
120 Linear Feature 22
111  30.22373002 -081.66654872 51
111  30.22372958 -081.66647822
112  30.22372958 -081.66647822  30.22373568 -081.66638310 51
115  30.22382421 -081.66636242
120 Linear Feature 21
112  30.22283969 -081.66647353  30.22282830 -081.66636147 51
115  30.22273675 -081.66635529
120 Linear Feature 21
112  30.22306039 -081.66647353  30.22304900 -081.66636147 51
115  30.22296030 -081.66635675
120 Linear Feature 21
112  30.22328312 -081.66647353  30.22327172 -081.66636147 51
115  30.22318219 -081.66635821
120 Linear Feature 21
112  30.22350382 -081.66647705  30.22349243 -081.66636498 51
115  30.22340153 -081.66635965
120 Linear Feature 21
112  30.22372958 -081.66647822  30.22371819 -081.66636615 51
115  30.22363100 -081.66636116
120 Linear Feature 20
111  30.22283885 -081.66672180 51
111  30.22283562 -081.66697312
112  30.22283562 -081.66697312  30.22284823 -081.66708565 51
115  30.22293584 -081.66709088
120 Linear Feature 20
111  30.22305955 -081.66672180 51
111  30.22305632 -081.66697312
112  30.22305632 -081.66697312  30.22306893 -081.66708565 51
115  30.22315351 -081.66709247
120 Linear Feature 20
111  30.22328228 -081.66672180 51
111  30.22327905 -081.66697311
112  30.22327905 -081.66697311  30.22329166 -081.66708565 51
115  30.22337791 -081.66709410
120 Linear Feature 20
111  30.22350298 -081.66672531 51
111  30.22349975 -081.66697663
112  30.22349975 -081.66697663  30.22351236 -081.66708917 51
115  30.22359557 -081.66709569
120 Linear Feature 20
111  30.22372875 -081.66672648 51
111  30.22372551 -081.66697780
112  30.22372551 -081.66697780  30.22373812 -081.66709034 51
115  30.22382449 -081.66709735
120 Linear Feature 19
112  30.22283562 -081.66697312  30.22282667 -081.66707623 51
115  30.22273673 -081.66708943
120 Linear Feature 19
112  30.22305632 -081.66697312  30.22304737 -081.66707623 51
115  30.22295860 -081.66709105
120 Linear Feature 19
112  30.22327905 -081.66697311  30.22327010 -081.66707623 51
115  30.22318134 -081.66709267
120 Linear Feature 19
112  30.22349975 -081.66697663  30.22349080 -081.66707975 51
115  30.22340404 -081.66709429
120 Linear Feature 19
112  30.22372551 -081.66697780  30.22371656 -081.66708092 51
115  30.22362677 -081.66709591
120 56
112  30.22283885 -081.66672180  30.22273847 -081.66672110 51
114  30.22284013 -081.66654404  30.22294374 -081.66654494 51
120 56
112  30.22305955 -081.66672180  30.22295917 -081.66672110 51
114  30.22306083 -081.66654404  30.22316444 -081.66654494 51
120 56
112  30.22328228 -081.66672180  30.22318189 -081.66672110 51
114  30.22328356 -081.66654404  30.22338717 -081.66654493 51
120 56
112  30.22350298 -081.66672531  30.22340260 -081.66672462 51
114  30.22350426 -081.66654755  30.22360787 -081.66654845 51
120 56
112  30.22372875 -081.66672648  30.22362836 -081.66672579 51
114  30.22373002 -081.66654872  30.22383363 -081.66654962 51
120 Linear Feature 22
111  30.22395275 -081.66654989 51
111  30.22395231 -081.66647939
112  30.22395231 -081.66647939  30.22395841 -081.66638427 51
115  30.22404946 -081.66636390
120 Linear Feature 21
112  30.22395231 -081.66647939  30.22394091 -081.66636732 51
115  30.22385207 -081.66636261
120 Linear Feature 20
111  30.22395147 -081.66672766 51
111  30.22394881 -081.66698420 51
111  30.22394834 -081.66703000
112  30.22394834 -081.66703000  30.22395392 -081.66711338 51
115  30.22400538 -081.66714272
120 Linear Feature 19
112  30.22394881 -081.66698420  30.22393986 -081.66708732 51
115  30.22384731 -081.66709751
120 56
112  30.22395147 -081.66672766  30.22385109 -081.66672696 51
114  30.22395275 -081.66654989  30.22405636 -081.66655079 51
120 Linear Feature 22
111  30.22417446 -081.66655224 51
111  30.22417402 -081.66648173
112  30.22417402 -081.66648173  30.22418012 -081.66638661 51
115  30.22426798 -081.66636534
120 Linear Feature 21
112  30.22417402 -081.66648173  30.22416263 -081.66636966 51
115  30.22407478 -081.66636407
120 Linear Feature 20
111  30.22417319 -081.66673000 51
111  30.22417302 -081.66678757 51
111  30.22417235 -081.66701201 51
111  30.22417224 -081.66704794 51
111  30.22417181 -081.66719439
112  30.22417181 -081.66719439  30.22417581 -081.66725409 51
115  30.22421416 -081.66728617
120 Linear Feature 19
112  30.22417302 -081.66678757  30.22418633 -081.66689408 51
115  30.22427376 -081.66690094
120 Linear Feature 19
112  30.22417224 -081.66704794  30.22414747 -081.66718632 51
115  30.22403470 -081.66715780
120 56
112  30.22417319 -081.66673000  30.22407280 -081.66672930 51
114  30.22417446 -081.66655224  30.22427807 -081.66655313 51
120 Linear Feature 22
111  30.22439618 -081.66655341 51
111  30.22439573 -081.66648290
112  30.22439573 -081.66648290  30.22440184 -081.66638778 51
115  30.22448901 -081.66636679
120 Linear Feature 21
112  30.22439573 -081.66648290  30.22438434 -081.66637083 51
115  30.22429580 -081.66636552
120 Linear Feature 20
111  30.22439490 -081.66673117 51
111  30.22439411 -081.66678331
112  30.22439411 -081.66678331  30.22440672 -081.66689585 51
115  30.22449101 -081.66690236
120 Linear Feature 19
112  30.22439411 -081.66678331  30.22438516 -081.66688643 51
115  30.22430359 -081.66690114
120 56
112  30.22439490 -081.66673117  30.22429451 -081.66673047 51
114  30.22439618 -081.66655341  30.22449979 -081.66655430 51
120 Linear Feature 22
111  30.22462093 -081.66655575 51
111  30.22462049 -081.66648524
112  30.22462049 -081.66648524  30.22462659 -081.66639013 51
115  30.22471340 -081.66636826
120 Linear Feature 21
112  30.22462049 -081.66648524  30.22460909 -081.66637318 51
115  30.22451686 -081.66636697
120 Linear Feature 20
111  30.22461965 -081.66673351 51
111  30.22461886 -081.66678565
112  30.22461886 -081.66678565  30.22463147 -081.66689819 51
115  30.22470924 -081.66690379
120 Linear Feature 19
112  30.22461886 -081.66678565  30.22460991 -081.66688877 51
115  30.22452181 -081.66690257
120 56
112  30.22461965 -081.66673351  30.22451926 -081.66673282 51
114  30.22462093 -081.66655575  30.22472454 -081.66655664 51
120 Linear Feature 26
111  30.22461657 -081.66710305 51
111  30.22461671 -081.66702000
112  30.22461671 -081.66702000  30.22462891 -081.66691681 51
115  30.22470924 -081.66690379
120 Linear Feature 25
111  30.22461529 -081.66728081 51
111  30.22461535 -081.66732921
112  30.22461535 -081.66732921  30.22460179 -081.66742809 51
115  30.22450325 -081.66743273
120 Linear Feature 24
112  30.22461671 -081.66702000  30.22460721 -081.66691916 51
115  30.22452181 -081.66690257
120 Linear Feature 23
112  30.22461535 -081.66732921  30.22462789 -081.66743044 51
115  30.22471258 -081.66744106
120 56
112  30.22461529 -081.66728081  30.22451491 -081.66728011 51
114  30.22461657 -081.66710305  30.22472018 -081.66710394 51
120 Linear Feature 22
111  30.22484467 -081.66655692 51
111  30.22484422 -081.66648641
112  30.22484422 -081.66648641  30.22485033 -081.66639130 51
115  30.22493784 -081.66636973
120 Linear Feature 21
112  30.22484422 -081.66648641  30.22483283 -081.66637434 51
115  30.22474211 -081.66636845
120 Linear Feature 20
111  30.22484339 -081.66673468 51
111  30.22484260 -081.66678682
112  30.22484260 -081.66678682  30.22485568 -081.66689637 51
115  30.22493518 -081.66690527
120 Linear Feature 19
112  30.22484260 -081.66678682  30.22483365 -081.66688995 51
115  30.22474583 -081.66690403
120 56
112  30.22484339 -081.66673468  30.22474300 -081.66673399 51
114  30.22484467 -081.66655692  30.22494828 -081.66655781 51
120 Linear Feature 26
111  30.22484031 -081.66710422 51
111  30.22484044 -081.66702117
112  30.22484044 -081.66702117  30.22485265 -081.66691798 51
115  30.22493518 -081.66690527
120 Linear Feature 25
111  30.22483903 -081.66728198 51
111  30.22483909 -081.66733038
112  30.22483909 -081.66733038  30.22482553 -081.66742926 51
115  30.22473872 -081.66744123
120 Linear Feature 24
112  30.22484044 -081.66702117  30.22483095 -081.66692033 51
115  30.22474583 -081.66690403
120 Linear Feature 23
112  30.22483909 -081.66733038  30.22485163 -081.66743161 51
115  30.22493615 -081.66744252
120 56
112  30.22483903 -081.66728198  30.22473865 -081.66728129 51
114  30.22484031 -081.66710422  30.22494392 -081.66710511 51
120 Linear Feature 22
111  30.22506739 -081.66655692 51
111  30.22506695 -081.66648641
112  30.22506695 -081.66648641  30.22507305 -081.66639129 51
115  30.22515888 -081.66637118
120 Linear Feature 21
112  30.22506695 -081.66648641  30.22505556 -081.66637434 51
115  30.22496314 -081.66636990
120 Linear Feature 20
111  30.22506612 -081.66673468 51
111  30.22506532 -081.66678682
112  30.22506532 -081.66678682  30.22507794 -081.66689936 51
115  30.22515856 -081.66690674
120 Linear Feature 19
112  30.22506532 -081.66678682  30.22505637 -081.66688994 51
115  30.22496664 -081.66690548
120 56
112  30.22506612 -081.66673468  30.22496573 -081.66673398 51
114  30.22506739 -081.66655692  30.22517100 -081.66655781 51
120 Linear Feature 26
111  30.22506303 -081.66710422 51
111  30.22506317 -081.66702117
112  30.22506317 -081.66702117  30.22507538 -081.66691797 51
115  30.22515856 -081.66690674
120 Linear Feature 25
111  30.22506176 -081.66728198 51
111  30.22506181 -081.66733038
112  30.22506181 -081.66733038  30.22504825 -081.66742926 51
115  30.22496400 -081.66744270
120 Linear Feature 24
112  30.22506317 -081.66702117  30.22505368 -081.66692033 51
115  30.22496664 -081.66690548
120 Linear Feature 23
112  30.22506181 -081.66733038  30.22507436 -081.66743161 51
115  30.22516057 -081.66744399
120 56
112  30.22506176 -081.66728198  30.22496137 -081.66728129 51
114  30.22506303 -081.66710422  30.22516665 -081.66710511 51
120 Linear Feature 22
111  30.22528911 -081.66656043 51
111  30.22528866 -081.66648992
112  30.22528866 -081.66648992  30.22529477 -081.66639481 51
115  30.22538244 -081.66637265
120 Linear Feature 21
112  30.22528866 -081.66648992  30.22527727 -081.66637785 51
115  30.22518756 -081.66637137
120 Linear Feature 20
111  30.22528783 -081.66673820 51
111  30.22528704 -081.66679034
112  30.22528704 -081.66679034  30.22529965 -081.66690288 51
115  30.22538064 -081.66690819
120 Linear Feature 19
112  30.22528704 -081.66679034  30.22527809 -081.66689346 51
115  30.22518744 -081.66690693
120 56
112  30.22528783 -081.66673820  30.22518744 -081.66673750 51
114  30.22528911 -081.66656043  30.22539272 -081.66656133 51
120 Linear Feature 26
111  30.22528475 -081.66710773 51
111  30.22528488 -081.66702469
112  30.22528488 -081.66702469  30.22529709 -081.66692149 51
115  30.22538064 -081.66690819
120 Linear Feature 25
111  30.22528347 -081.66728550 51
111  30.22528353 -081.66733389
112  30.22528353 -081.66733389  30.22526997 -081.66743278 51
115  30.22518504 -081.66744415
120 Linear Feature 24
112  30.22528488 -081.66702469  30.22527539 -081.66692384 51
115  30.22518744 -081.66690693
120 Linear Feature 23
112  30.22528353 -081.66733389  30.22529607 -081.66743513 51
115  30.22538161 -081.66744544
120 56
112  30.22528347 -081.66728550  30.22518309 -081.66728480 51
114  30.22528475 -081.66710773  30.22538836 -081.66710863 51
120 Linear Feature 22
111  30.22551082 -081.66655926 51
111  30.22551038 -081.66648875
112  30.22551038 -081.66648875  30.22551648 -081.66639363 51
115  30.22560182 -081.66637409
120 Linear Feature 21
112  30.22551038 -081.66648875  30.22549899 -081.66637668 51
115  30.22540860 -081.66637282
120 Linear Feature 20
111  30.22550954 -081.66673702 51
111  30.22550875 -081.66678916
112  30.22550875 -081.66678916  30.22552136 -081.66690170 51
115  30.22560402 -081.66690965
120 Linear Feature 19
112  30.22550875 -081.66678916  30.22549980 -081.66689228 51
115  30.22541466 -081.66690841
120 56
112  30.22550954 -081.66673702  30.22540916 -081.66673632 51
114  30.22551082 -081.66655926  30.22561443 -081.66656015 51
120 Linear Feature 26
111  30.22550646 -081.66710656 51
111  30.22550660 -081.66702351
112  30.22550660 -081.66702351  30.22551880 -081.66692032 51
115  30.22560402 -081.66690965
120 Linear Feature 25
111  30.22550519 -081.66728433 51
111  30.22550524 -081.66733272
112  30.22550524 -081.66733272  30.22549168 -081.66743160 51
115  30.22540523 -081.66744560
120 Linear Feature 24
112  30.22550660 -081.66702351  30.22549710 -081.66692267 51
115  30.22541466 -081.66690841
120 Linear Feature 23
112  30.22550524 -081.66733272  30.22551779 -081.66743396 51
115  30.22560263 -081.66744689
120 56
112  30.22550519 -081.66728433  30.22540480 -081.66728363 51
114  30.22550646 -081.66710656  30.22561007 -081.66710746 51
120 Linear Feature 22
111  30.22573253 -081.66656160 51
111  30.22573209 -081.66649109
112  30.22573209 -081.66649109  30.22573820 -081.66639597 51
115  30.22582451 -081.66637555
120 Linear Feature 21
112  30.22573209 -081.66649109  30.22572070 -081.66637902 51
115  30.22563133 -081.66637428
120 Linear Feature 20
111  30.22573126 -081.66673936 51
111  30.22573046 -081.66679151
112  30.22573046 -081.66679151  30.22574308 -081.66690404 51
115  30.22583060 -081.66691114
120 Linear Feature 19
112  30.22573046 -081.66679151  30.22572151 -081.66689463 51
115  30.22563739 -081.66690987
120 56
112  30.22573126 -081.66673936  30.22563087 -081.66673867 51
114  30.22573253 -081.66656160  30.22583615 -081.66656249 51
120 Linear Feature 26
111  30.22572818 -081.66710890 51
111  30.22572831 -081.66702586
112  30.22572831 -081.66702586  30.22574052 -081.66692266 51
115  30.22583060 -081.66691114
120 Linear Feature 25
111  30.22572690 -081.66728667 51
111  30.22572696 -081.66733506
112  30.22572696 -081.66733506  30.22571339 -081.66743395 51
115  30.22562711 -081.66744705
120 Linear Feature 24
112  30.22572831 -081.66702586  30.22571882 -081.66692501 51
115  30.22563739 -081.66690987
120 Linear Feature 23
112  30.22572696 -081.66733506  30.22573950 -081.66743630 51
115  30.22582765 -081.66744807
120 56
112  30.22572690 -081.66728667  30.22562651 -081.66728597 51
114  30.22572818 -081.66710890  30.22583179 -081.66710980 51
120 Linear Feature 22
111  30.22595627 -081.66656511 51
111  30.22595583 -081.66649460
112  30.22595583 -081.66649460  30.22596193 -081.66639949 51
115  30.22605231 -081.66637704
120 Linear Feature 22
111  30.22617799 -081.66656394 51
111  30.22617754 -081.66649343
112  30.22617754 -081.66649343  30.22618365 -081.66639831 51
115  30.22627251 -081.66637849
120 Linear Feature 22
111  30.22640274 -081.66656628 51
111  30.22640230 -081.66649577
112  30.22640230 -081.66649577  30.22640840 -081.66640065 51
115  30.22649860 -081.66637997
120 Linear Feature 21
112  30.22595583 -081.66649460  30.22594444 -081.66638253 51
115  30.22585405 -081.66637574
120 Linear Feature 21
112  30.22617754 -081.66649343  30.22616615 -081.66638136 51
115  30.22607510 -081.66637719
120 Linear Feature 21
112  30.22640230 -081.66649577  30.22639090 -081.66638370 51
115  30.22630118 -081.66637867
120 Linear Feature 20
111  30.22595500 -081.66674288 51
111  30.22595420 -081.66679502
112  30.22595420 -081.66679502  30.22596682 -081.66690756 51
115  30.22605204 -081.66691259
120 Linear Feature 20
111  30.22617671 -081.66674170 51
111  30.22617592 -081.66679385
112  30.22617592 -081.66679385  30.22618853 -081.66690639 51
115  30.22627606 -081.66691406
120 Linear Feature 20
111  30.22640146 -081.66674405 51
111  30.22640067 -081.66679619
112  30.22640067 -081.66679619  30.22641328 -081.66690873 51
115  30.22649686 -081.66691550
120 Linear Feature 19
112  30.22595420 -081.66679502  30.22594525 -081.66689814 51
115  30.22585498 -081.66691130
120 Linear Feature 19
112  30.22617592 -081.66679385  30.22616697 -081.66689697 51
115  30.22608637 -081.66691311
120 Linear Feature 19
112  30.22640067 -081.66679619  30.22639172 -081.66689931 51
115  30.22630622 -081.66691425
120 56
112  30.22595500 -081.66674288  30.22585461 -081.66674218 51
114  30.22595627 -081.66656511  30.22605988 -081.66656601 51
120 56
112  30.22617671 -081.66674170  30.22607632 -081.66674101 51
114  30.22617799 -081.66656394  30.22628160 -081.66656483 51
120 56
112  30.22640146 -081.66674405  30.22630107 -081.66674335 51
114  30.22640274 -081.66656628  30.22650635 -081.66656717 51
120 Linear Feature 26
111  30.22595192 -081.66711242 51
111  30.22595205 -081.66702937
112  30.22595205 -081.66702937  30.22596426 -081.66692617 51
115  30.22605204 -081.66691259
120 Linear Feature 26
111  30.22617363 -081.66711124 51
111  30.22617376 -081.66702820
112  30.22617376 -081.66702820  30.22618597 -081.66692500 51
115  30.22627606 -081.66691406
120 Linear Feature 26
111  30.22639838 -081.66711359 51
111  30.22639852 -081.66703054
112  30.22639852 -081.66703054  30.22641072 -081.66692734 51
115  30.22649686 -081.66691550
120 Linear Feature 25
111  30.22595064 -081.66729018 51
111  30.22595069 -081.66733858
112  30.22595069 -081.66733858  30.22593713 -081.66743746 51
115  30.22584816 -081.66744850
120 Linear Feature 25
111  30.22617235 -081.66728901 51
111  30.22617241 -081.66733741
112  30.22617241 -081.66733741  30.22615885 -081.66743629 51
115  30.22607172 -081.66744997
120 Linear Feature 25
111  30.22639710 -081.66729135 51
111  30.22639716 -081.66733975
112  30.22639716 -081.66733975  30.22638360 -081.66743863 51
115  30.22629952 -081.66745146
120 Linear Feature 24
112  30.22595205 -081.66702937  30.22594256 -081.66692853 51
115  30.22585498 -081.66691130
120 Linear Feature 24
112  30.22617376 -081.66702820  30.22616427 -081.66692735 51
115  30.22608637 -081.66691311
120 Linear Feature 24
112  30.22639852 -081.66703054  30.22638902 -081.66692970 51
115  30.22630622 -081.66691425
120 Linear Feature 23
112  30.22595069 -081.66733858  30.22596324 -081.66743982 51
115  30.22604978 -081.66744982
120 Linear Feature 23
112  30.22617241 -081.66733741  30.22618495 -081.66743864 51
115  30.22627168 -081.66745128
120 Linear Feature 23
112  30.22639716 -081.66733975  30.22640970 -081.66744099 51
115  30.22649786 -081.66745276
120 56
112  30.22595064 -081.66729018  30.22585025 -081.66728949 51
114  30.22595192 -081.66711242  30.22605553 -081.66711331 51
120 56
112  30.22617235 -081.66728901  30.22607197 -081.66728831 51
114  30.22617363 -081.66711124  30.22627724 -081.66711214 51
120 56
112  30.22639710 -081.66729135  30.22629672 -081.66729066 51
114  30.22639838 -081.66711359  30.22650199 -081.66711448 51
120 Linear Feature 22
111  30.22662378 -081.66656823 51
111  30.22662333 -081.66649772
112  30.22662333 -081.66649772  30.22662944 -081.66640260 51
115  30.22671880 -081.66638141
120 Linear Feature 21
112  30.22662333 -081.66649772  30.22661194 -081.66638565 51
115  30.22652054 -081.66638011
120 Linear Feature 20
111  30.22662250 -081.66674600 51
111  30.22662171 -081.66679814
112  30.22662171 -081.66679814  30.22663432 -081.66691068 51
115  30.22672152 -081.66691697
120 Linear Feature 19
112  30.22662171 -081.66679814  30.22661276 -081.66690126 51
115  30.22652639 -081.66691570
120 56
112  30.22662250 -081.66674600  30.22652211 -081.66674530 51
114  30.22662378 -081.66656823  30.22672739 -081.66656913 51
120 Linear Feature 264
111  30.22782434 -081.69064807 51
112  30.22762654 -081.69039882  30.22761082 -081.69017417
111  30.22762654 -081.69039882 51
111  30.22762669 -081.69036888 51
111  30.22762892 -081.68993457 51
111  30.22762906 -081.68990783 51
111  30.22763135 -081.68946175 51
111  30.22763150 -081.68943179 51
111  30.22763375 -081.68899320 51
111  30.22763396 -081.68895361 51
111  30.22763625 -081.68850752 51
111  30.22763640 -081.68847757 51
111  30.22763862 -081.68804648 51
111  30.22763882 -081.68800690 51
111  30.22764107 -081.68756936 51
111  30.22764225 -081.68733936
112  30.22764225 -081.68733936  30.22765057 -081.68709759 51
111  30.22784929 -081.68708476 51
111  30.22870612 -081.68708876 51
111  30.22876619 -081.68708904 51
112  30.22891766 -081.68699409  30.22897589 -081.68690102 51
111  30.22896492 -081.68685797 51
111  30.22896605 -081.68666649 51
111  30.22897057 -081.68590162 51
111  30.22897297 -081.68549510 51
111  30.22897633 -081.68492812 51
111  30.22897866 -081.68453232 51
111  30.22898340 -081.68373108
112  30.22898340 -081.68373108  30.22900189 -081.68350322 51
115  30.22919703 -081.68349114
120 Linear Feature 267
112  30.22762654 -081.69039882  30.22760066 -081.69061383 51
115  30.22742689 -081.69063204
120 Linear Feature 266
112  30.22877129 -081.68472995  30.22894691 -081.68470749 51
115  30.22897866 -081.68453232
120 Linear Feature 265
112  30.22898340 -081.68373108  30.22896769 -081.68349894 51
115  30.22876891 -081.68348733
120 Linear Feature 276
111  30.22962414 -081.67976834 51
112  30.22949592 -081.67962401  30.22939610 -081.67962294
111  30.22949592 -081.67962401 51
111  30.22932633 -081.67962373 51
111  30.22909156 -081.67962334 51
111  30.22903610 -081.67962325 51
111  30.22888539 -081.67962099 51
111  30.22864048 -081.67961732 51
111  30.22855639 -081.67961606 51
111  30.22850715 -081.67961141 51
111  30.22799719 -081.67953797 51
111  30.22796114 -081.67953476 51
111  30.22770233 -081.67953300 51
111  30.22731319 -081.67953036 51
111  30.22692039 -081.67952770 51
111  30.22654327 -081.67952514
112  30.22654327 -081.67952514  30.22648042 -081.67952514 51
111  30.22647303 -081.67960002 51
111  30.22646748 -081.68038413
112  30.22646748 -081.68038413  30.22646840 -081.68052213 51
111  30.22659133 -081.68053389 51
111  30.22696659 -081.68053764 51
111  30.22736035 -081.68054157 51
111  30.22775964 -081.68054555 51
111  30.22850834 -081.68055302 51
111  30.22887987 -081.68055673 51
111  30.22891037 -081.68055704 51
111  30.22932630 -081.68056119 51
111  30.22948438 -081.68056277
112  30.22948438 -081.68056277  30.22959807 -081.68057239 51
115  30.22961840 -081.68070291
120 Linear Feature 277
111  30.22850834 -081.68055302 51
112  30.22837967 -081.68072804  30.22837857 -081.68089727
111  30.22837967 -081.68072804 51
112  30.22837735 -081.68122450  30.22837624 -081.68139373
111  30.22837735 -081.68122450 51
111  30.22837660 -081.68138460
112  30.22837660 -081.68138460  30.22837790 -081.68153843 51
111  30.22851650 -081.68154286 51
111  30.22891713 -081.68154739 51
111  30.22932752 -081.68155202 51
111  30.22946893 -081.68155362
112  30.22946893 -081.68155362  30.22959926 -081.68155233 51
115  30.22961023 -081.68171676
120 Linear Feature 277
111  30.22851650 -081.68154286 51
112  30.22837231 -081.68173327  30.22837231 -081.68192690
111  30.22837231 -081.68173327 51
111  30.22837027 -081.68218897 51
111  30.22836954 -081.68235373
112  30.22836954 -081.68235373  30.22836861 -081.68248959 51
111  30.22850079 -081.68250670 51
111  30.22890562 -081.68251064 51
111  30.22931602 -081.68251463 51
111  30.22949071 -081.68251633
112  30.22949071 -081.68251633  30.22963213 -081.68251633 51
115  30.22964867 -081.68265739
120 Linear Feature 13
111  30.22834990 -081.69506357 51
111  30.22828227 -081.69506304 51
111  30.22781699 -081.69505937 51
111  30.22743674 -081.69505637 51
111  30.22698887 -081.69505284
112  30.22698887 -081.69505284  30.22676860 -081.69505105 51
111  30.22676087 -081.69479523 51
111  30.22676131 -081.69471732 51
111  30.22676298 -081.69442663 51
111  30.22676420 -081.69421375 51
111  30.22676581 -081.69393288 51
111  30.22676706 -081.69371551 51
111  30.22676858 -081.69344985 51
111  30.22676986 -081.69322712 51
111  30.22677134 -081.69296951 51
111  30.22677269 -081.69273336 51
111  30.22677417 -081.69247576 51
111  30.22677548 -081.69224675 51
111  30.22677699 -081.69198289 51
111  30.22677819 -081.69177357 51
111  30.22677993 -081.69147124 51
111  30.22678104 -081.69127624 51
111  30.22678269 -081.69099001 51
111  30.22678328 -081.69088633
112  30.22678328 -081.69088633  30.22678173 -081.69062961 51
111  30.22700278 -081.69062782 51
111  30.22742689 -081.69063204 51
111  30.22745112 -081.69063302 51
111  30.22777953 -081.69064626 51
111  30.22782434 -081.69064807 51
111  30.22830276 -081.69065150 51
111  30.22836845 -081.69065197
112  30.22836845 -081.69065197  30.22848824 -081.69065466 51
115  30.22850629 -081.69078355
120 Linear Feature 12
111  30.22870609 -081.68708809 51
112  30.22849664 -081.68735018  30.22849664 -081.68759080
111  30.22849664 -081.68735018 51
111  30.22849552 -081.68756229 51
111  30.22849507 -081.68764625 51
111  30.22849356 -081.68793044 51
111  30.22849309 -081.68801947 51
111  30.22849292 -081.68805105 51
111  30.22849251 -081.68812921 51
111  30.22849100 -081.68841392 51
111  30.22849065 -081.68847966 51
111  30.22849045 -081.68851746 51
111  30.22849004 -081.68859458 51
111  30.22848849 -081.68888602 51
111  30.22848799 -081.68897920 51
111  30.22848679 -081.68920689 51
111  30.22848672 -081.68921870 51
111  30.22848560 -081.68943016 51
111  30.22848543 -081.68946410
112  30.22848543 -081.68946410  30.22848435 -081.68957902 51
112  30.22851101 -081.68982139  30.22851154 -081.68987171
111  30.22851101 -081.68982139 51
111  30.22851060 -081.68990460 51
111  30.22851043 -081.68993857 51
111  30.22850834 -081.69036621 51
111  30.22850799 -081.69043703 51
111  30.22850629 -081.69078355 51
111  30.22850524 -081.69099739 51
111  30.22850391 -081.69126916 51
111  30.22850276 -081.69150360 51
111  30.22850153 -081.69175605 51
111  30.22850033 -081.69200080 51
111  30.22849909 -081.69225197 51
111  30.22849853 -081.69236790 51
111  30.22849800 -081.69247609 51
111  30.22849665 -081.69275046 51
111  30.22849563 -081.69295783 51
111  30.22849554 -081.69297716 51
