I
1050 Generated by WorldEditor 2.1.0r1

1    147 1 0 EPOK Oksywie
1302 city Gedyna
111  54.57759248  018.52423045
112  54.57758787  018.52419390  54.57756485  018.52422092
111  54.57757866  018.52415735
111  54.57741103  018.52437983
112  54.57741103  018.52437983  54.57743037  018.52432103
111  54.57748656  018.52422728
111  54.57882775  018.52204803
112  54.57902753  018.52175928  54.57911541  018.52165272
111  54.57902753  018.52175928
111  54.57906408  018.52172103
111  54.57916468  018.52158837
111  54.57940238  018.52129100
111  54.57971697  018.52089314
112  54.57971697  018.52089314  54.57978603  018.52081019
111  54.57993387  018.52081847
112  54.58003427  018.52087726  54.58007572  018.52088680
111  54.58003427  018.52087726
111  54.58143853  018.52118262
111  54.58140537  018.52167467
111  54.58143123  018.52168029
111  54.58146439  018.52118825
111  54.58194183  018.52129207
112  54.58194183  018.52129207  54.58197683  018.52130160
112  54.58199065  018.52150980  54.58195657  018.52160675
111  54.58199065  018.52150980
111  54.58192387  018.52167928
111  54.58185705  018.52183269
111  54.58155196  018.52263351
112  54.58156588  018.52264763  54.58159374  018.52259728
111  54.58158843  018.52267661
111  54.58189415  018.52188356
111  54.58194124  018.52177796
112  54.58204602  018.52173447  54.58210836  018.52176194
111  54.58204602  018.52173447
111  54.58235905  018.52189010
112  54.58235905  018.52189010  54.58238955  018.52191070
111  54.58238292  018.52201598
111  54.58217468  018.52249201
112  54.58211898  018.52251719  54.58208449  018.52249430
111  54.58211898  018.52251719
111  54.58169321  018.52350586
111  54.58173433  018.52354706
111  54.58174896  018.52351447
111  54.58183144  018.52333070
111  54.58194782  018.52307140
111  54.58241741  018.52202513
112  54.58241741  018.52202513  54.58245720  018.52194274
112  54.58251290  018.52203657  54.58252241  018.52210561
111  54.58251290  018.52203657
111  54.58264554  018.52328803
112  54.58254480  018.52337601  54.58248622  018.52339508
111  54.58254480  018.52337601
111  54.58255609  018.52347976
111  54.58253953  018.52348578
111  54.58256011  018.52369126
111  54.58247235  018.52371703
111  54.58248405  018.52380360
111  54.58262007  018.52376077
112  54.58262007  018.52376077  54.58267202  018.52374933
111  54.58269551  018.52375955
111  54.58308762  018.52745926
111  54.58314872  018.52803582
111  54.58315639  018.52808105
111  54.58338857  018.52945099
111  54.58350242  018.52954063
111  54.58397433  018.52928904
111  54.58400551  018.52931644
111  54.58402304  018.52933861
111  54.58416278  018.52926466
111  54.58416722  018.52922975
111  54.58418027  018.52922297
111  54.58422568  018.52919938
111  54.58426427  018.52917932
111  54.58427371  018.52923672
111  54.58422689  018.52925923
111  54.58423357  018.52929985
111  54.58436259  018.52923462
111  54.58435030  018.52916177
111  54.58442136  018.52912484
111  54.58441752  018.52909968
111  54.58443285  018.52904459
111  54.58464221  018.52893293
111  54.58467693  018.52896007
111  54.58474525  018.52928722
111  54.58477004  018.52927435
111  54.58470172  018.52894719
111  54.58472659  018.52888792
111  54.58474605  018.52887754
111  54.58480055  018.52884846
111  54.58498477  018.52875016
111  54.58510758  018.52868461
111  54.58512676  018.52867437
111  54.58516230  018.52865539
111  54.58522118  018.52862395
111  54.58531179  018.52857554
112  54.58531179  018.52857554  54.58535788  018.52855604
111  54.58537258  018.52857936
111  54.58627230  018.53041042
112  54.58639498  018.53059734  54.58646904  018.53067745
111  54.58639498  018.53059734
111  54.58638172  018.53067173
111  54.58641709  018.53069462
111  54.58645467  018.53065456
112  54.58645467  018.53065456  54.58660683  018.53078109
111  54.58676968  018.53078236
111  54.58687512  018.53077520
111  54.58719080  018.53075375
111  54.58719853  018.53098073
111  54.58790372  018.53094259
111  54.58982251  018.52821486
111  54.59000820  018.52812330
112  54.59007452  018.52812361  54.59009773  018.52813315
111  54.59007452  018.52812361
111  54.59041827  018.52829879
111  54.59045535  018.52843033
111  54.59107321  018.52873936
111  54.59113975  018.52835046
111  54.59052189  018.52804143
111  54.59044480  018.52812520
111  54.58994631  018.52787341
111  54.58994078  018.52783716
111  54.59005463  018.52682615
112  54.59005463  018.52682615  54.59007784  018.52662014
111  54.59013310  018.52636452
111  54.59022595  018.52609174
111  54.59028342  018.52587618
111  54.59035748  018.52571213
112  54.59048680  018.52566444  54.59056969  018.52571022
111  54.59048680  018.52566444
111  54.59054427  018.52570259
111  54.59055975  018.52562629
111  54.59051303  018.52559439
111  54.59027163  018.52513887
111  54.58940103  018.52171277
111  54.58913229  018.52058824
112  54.58899700  018.51889437  54.58903974  018.51811214
111  54.58899700  018.51889437
111  54.58945857  018.51135664
112  54.58945857  018.51135664  54.58957213  018.50981733
111  54.59006604  018.50904013
111  54.59097460  018.50748354
112  54.59097460  018.50748354  54.59135997  018.50682074
111  54.59133311  018.50595595
111  54.59132877  018.50562481
111  54.59122832  018.50205515
112  54.59134067  018.50172178  54.59145341  018.50164395
111  54.59134067  018.50172178
111  54.59145341  018.50164395
111  54.59142556  018.50155468
112  54.59142556  018.50155468  54.59123324  018.50163937
111  54.59112448  018.50141733
111  54.59098500  018.50099664
111  54.59085125  018.50059324
111  54.59066821  018.50012168
111  54.59059128  018.49996831
111  54.59009522  018.49905039
112  54.58971191  018.49901834  54.58951826  018.49933652
113  54.58971191  018.49901834
111  54.58461342  018.49862340
112  54.58461342  018.49862340  54.58452223  018.49896354
112  54.58442460  018.49847718  54.58451947  018.49831029
111  54.58442460  018.49847718
111  54.58480408  018.49783982
113  54.58481329  018.49785094
111  54.58718397  018.50386940
111  54.58706699  018.50381535
111  54.58695186  018.50360395
111  54.58971695  018.49906731
112  54.58971695  018.49906731  54.58989656  018.49877164
111  54.59007248  018.49907208
113  54.59008814  018.49910228
111  54.59055065  018.50005152
112  54.59059026  018.50004993  54.59060592  018.50007855
111  54.59059026  018.50004993
111  54.59064921  018.50017234
112  54.59066855  018.50027407  54.59066947  018.50033130
111  54.59066855  018.50027407
111  54.59066487  018.50041873
112  54.59059763  018.50062857  54.59054789  018.50070487
111  54.59059763  018.50062857
111  54.58811992  018.50469477
112  54.58811992  018.50469477  54.58807873  018.50477138
111  54.58802873  018.50474179
111  54.58794491  018.50469000
112  54.58794491  018.50469000  54.58785649  018.50462642
113  54.58790439  018.50441659
111  54.58748055  018.50574509
111  54.58746673  018.50574509
111  54.58745522  018.50516093
111  54.58768626  018.50477282
111  54.58780139  018.50472778
111  54.58800633  018.50483508
113  54.58800787  018.50490396
111  54.57150884  018.52152704
112  54.57140675  018.52159457  54.57135302  018.52154293
111  54.57140675  018.52159457
111  54.57129392  018.52148070
112  54.57129392  018.52148070  54.57122561  018.52140919
111  54.57127857  018.52124633
111  54.57161400  018.52068359
112  54.57170380  018.52066240  54.57173604  018.52070875
111  54.57170380  018.52066240
111  54.57174755  018.52073391
112  54.57174755  018.52073391  54.57176290  018.52076568
113  54.57175369  018.52080541
111  54.57779099  018.52630518
111  54.57779467  018.52633856
111  54.57779099  018.52637193
111  54.57777165  018.52639577
111  54.57775415  018.52640212
111  54.57773665  018.52638941
111  54.57766172  018.52622105
111  54.57750143  018.52585748
111  54.57741301  018.52564921
111  54.57741147  018.52562136
111  54.57741686  018.52559482
111  54.57742685  018.52557360
111  54.57744376  018.52556034
111  54.57746145  018.52556564
111  54.57747452  018.52558023
111  54.57756601  018.52577789
113  54.57772154  018.52614246
112  54.58246983  018.52170502  54.58250668  018.52205468
111  54.58246983  018.52170502
112  54.58246983  018.52170502  54.58248089  018.52181310
111  54.58241273  018.52179403
111  54.58207469  018.52166529
112  54.58204798  018.52153497  54.58208390  018.52145073
111  54.58204798  018.52153497
114  54.58204798  018.52153497  54.58217601  018.52127114
111  54.58365814  018.52686257
111  54.58429752  018.52666920
112  54.58437812  018.52667847  54.58442647  018.52669701
111  54.58437812  018.52667847
112  54.58437812  018.52667847  54.58446869  018.52672085
111  54.58451935  018.52683344
111  54.58462553  018.52704933
112  54.58462553  018.52704933  54.58464088  018.52709834
112  54.58453512  018.52706825  54.58450365  018.52699407
111  54.58453512  018.52706825
112  54.58453512  018.52706825  54.58452207  018.52704838
111  54.58446747  018.52704942
111  54.58431142  018.52706449
111  54.58437264  018.52759806
111  54.58456051  018.52750189
111  54.58472752  018.52735541
112  54.58472752  018.52735541  54.58475899  018.52733157
111  54.58478179  018.52736722
111  54.58486054  018.52752748
111  54.58464340  018.52774750
111  54.58466119  018.52779454
111  54.58488201  018.52757119
111  54.58506591  018.52794563
111  54.58503112  018.52798959
111  54.58500713  018.52801990
111  54.58498220  018.52805139
111  54.58495198  018.52808958
111  54.58491745  018.52813319
111  54.58489282  018.52816432
111  54.58481440  018.52826340
111  54.58485017  018.52833368
111  54.58491376  018.52825251
111  54.58492511  018.52827478
111  54.58497722  018.52817152
111  54.58509993  018.52801491
111  54.58528922  018.52840035
112  54.58528922  018.52840035  54.58529843  018.52842154
112  54.58526082  018.52850101  54.58522935  018.52851956
111  54.58526082  018.52850101
111  54.58464892  018.52882560
112  54.58459865  018.52877453  54.58458791  018.52871758
111  54.58459865  018.52877453
111  54.58451631  018.52831600
111  54.58450731  018.52831359
111  54.58433906  018.52839972
111  54.58441046  018.52882228
111  54.58452629  018.52876349
112  54.58452629  018.52876349  54.58455392  018.52875025
112  54.58454520  018.52888062  54.58451373  018.52889916
111  54.58454520  018.52888062
111  54.58423458  018.52904539
112  54.58415245  018.52898049  54.58413633  018.52890234
111  54.58415245  018.52898049
111  54.58414448  018.52893768
111  54.58415152  018.52892112
111  54.58414038  018.52886133
111  54.58413196  018.52881609
111  54.58412435  018.52877524
111  54.58411694  018.52873546
111  54.58410990  018.52875201
111  54.58405651  018.52846526
111  54.58407953  018.52839771
111  54.58420465  018.52833810
111  54.58420234  018.52830499
111  54.58392141  018.52844406
112  54.58387306  018.52843479  54.58385067  018.52844583
111  54.58387306  018.52843479
111  54.58336167  018.52869976
112  54.58336167  018.52869976  54.58332252  018.52871962
111  54.58331101  018.52865737
111  54.58319806  018.52800091
111  54.58312898  018.52730159
111  54.58314003  018.52727457
111  54.58363005  018.52710292
113  54.58360822  018.52689105
112  54.58470510  018.52720298  54.58473120  018.52725463
111  54.58470510  018.52720298
111  54.58471892  018.52723079
112  54.58466979  018.52732086  54.58461453  018.52736589
111  54.58466979  018.52732086
111  54.58455542  018.52740033
111  54.58454621  018.52739636
111  54.58454852  018.52726258
114  54.58454852  018.52726258  54.58455159  018.52719503
111  54.58352784  018.52942488
112  54.58352784  018.52942488  54.58344725  018.52946461
111  54.58342576  018.52935203
111  54.58334056  018.52884078
112  54.58336972  018.52875336  54.58340810  018.52873615
111  54.58336972  018.52875336
111  54.58383257  018.52851098
112  54.58383257  018.52851098  54.58390472  018.52847654
111  54.58396152  018.52861032
111  54.58404365  018.52904873
111  54.58398531  018.52908714
111  54.58399145  018.52912555
112  54.58399145  018.52912555  54.58399836  018.52916925
113  54.58396459  018.52919045
111  54.58339843  018.52555841
111  54.58322605  018.52562463
111  54.58323246  018.52568698
111  54.58337848  018.52564052
111  54.58339921  018.52584333
111  54.58346821  018.52591033
111  54.58356519  018.52683659
111  54.58350984  018.52692542
111  54.58352432  018.52706699
111  54.58314283  018.52719547
112  54.58314283  018.52719547  54.58312134  018.52720341
111  54.58311674  018.52717030
111  54.58310960  018.52710401
111  54.58314031  018.52709341
111  54.58313804  018.52707238
111  54.58310734  018.52708298
111  54.58307786  018.52680363
111  54.58310702  018.52679303
111  54.58310433  018.52676759
111  54.58307516  018.52677818
111  54.58298305  018.52590949
111  54.58301068  018.52590022
111  54.58300914  018.52588573
111  54.58298151  018.52589500
111  54.58297209  018.52580612
111  54.58300509  018.52579420
111  54.58300341  018.52577833
111  54.58297040  018.52579024
111  54.58295440  018.52563932
111  54.58311712  018.52558635
111  54.58311445  018.52556114
111  54.58295173  018.52561412
111  54.58289893  018.52511618
111  54.58293949  018.52510363
111  54.58294245  018.52513148
111  54.58301330  018.52510956
111  54.58299888  018.52496790
112  54.58299888  018.52496790  54.58299274  018.52490697
111  54.58304243  018.52489102
111  54.58331805  018.52480724
111  54.58331367  018.52476765
111  54.58291609  018.52488296
111  54.58293796  018.52508922
111  54.58289740  018.52510177
111  54.58273675  018.52358670
111  54.58275843  018.52353609
111  54.58282695  018.52351321
111  54.58281162  018.52338545
111  54.58278385  018.52335700
111  54.58277352  018.52327095
111  54.58272820  018.52328430
111  54.58269642  018.52320642
111  54.58253953  018.52172675
112  54.58253953  018.52172675  54.58251266  018.52144994
111  54.58267001  018.52147113
111  54.58304766  018.52155456
112  54.58349703  018.52233337  54.58356317  018.52293126
111  54.58349703  018.52233337
111  54.58359486  018.52324871
112  54.58356193  018.52341414  54.58352355  018.52343003
111  54.58356193  018.52341414
111  54.58350862  018.52343228
111  54.58360827  018.52437637
111  54.58341529  018.52443211
111  54.58342174  018.52449420
111  54.58339975  018.52450055
111  54.58339330  018.52443846
111  54.58329597  018.52446623
111  54.58333240  018.52480622
111  54.58343946  018.52477427
111  54.58344414  018.52481973
111  54.58333978  018.52485080
111  54.58333701  018.52482373
113  54.58332041  018.52482851
111  54.58329546  018.52460331
111  54.58290074  018.52473065
111  54.58288615  018.52459688
113  54.58328073  018.52447030
111  54.58717637  018.52996084
111  54.58709679  018.53030989
111  54.58691552  018.53046630
111  54.58686592  018.53046891
111  54.58677073  018.53047393
112  54.58641040  018.53021071  54.58626671  018.52992269
111  54.58641040  018.53021071
111  54.58551715  018.52839183
111  54.58544769  018.52825060
111  54.58510836  018.52756329
111  54.58516071  018.52748853
111  54.58514855  018.52746183
111  54.58478103  018.52670557
111  54.58482961  018.52663271
111  54.58413307  018.52522421
111  54.58403143  018.52425165
111  54.58402941  018.52423228
111  54.58401227  018.52423763
111  54.58388384  018.52298817
111  54.58389889  018.52298334
111  54.58379969  018.52203407
111  54.58385053  018.52169649
111  54.58402296  018.52155535
111  54.58670709  018.52140941
111  54.58686468  018.52140084
113  54.58702937  018.52166406
111  54.58701715  018.52094571
111  54.58685909  018.52122419
111  54.58670446  018.52123211
111  54.58475936  018.52133165
111  54.58466649  018.52117419
111  54.58465393  018.52030054
111  54.58458857  018.52030496
111  54.58460113  018.52117861
111  54.58450056  018.52134489
111  54.58389574  018.52137584
111  54.58385586  018.52137788
111  54.58376647  018.52138246
111  54.58373168  018.52135699
111  54.58373091  018.52137025
111  54.58357636  018.52133699
111  54.58358648  018.52125236
111  54.58350893  018.52132247
111  54.58026599  018.52062527
112  54.58026599  018.52062527  54.58021736  018.52061573
112  54.58030136  018.52042502  54.58039310  018.52035446
111  54.58030136  018.52042502
111  54.58171223  018.51942329
111  54.58196220  018.51924581
111  54.58231399  018.51899604
111  54.58250311  018.51883828
112  54.58290655  018.51835957  54.58306571  018.51809256
111  54.58290655  018.51835957
111  54.58309224  018.51804678
112  54.58317542  018.51802050  54.58321742  018.51804148
111  54.58317542  018.51802050
111  54.58324215  018.51814013
112  54.58324215  018.51814013  54.58323552  018.51817255
111  54.58321800  018.51819846
111  54.58322089  018.51820390
111  54.58324579  018.51825067
111  54.58335522  018.51845622
111  54.58340178  018.51837868
111  54.58343052  018.51843399
111  54.58346994  018.51836835
111  54.58344120  018.51831304
111  54.58356013  018.51811500
111  54.58363130  018.51824213
111  54.58361251  018.51827264
111  54.58362598  018.51829670
111  54.58364477  018.51826619
111  54.58370616  018.51837585
111  54.58360226  018.51854369
111  54.58361318  018.51856320
111  54.58372928  018.51837504
111  54.58357233  018.51809468
111  54.58356871  018.51805577
111  54.58363788  018.51794397
111  54.58359352  018.51786653
111  54.58361691  018.51782066
111  54.58357784  018.51776048
111  54.58355463  018.51779862
111  54.58352307  018.51774353
111  54.58335862  018.51800864
112  54.58334642  018.51798582  54.58327458  018.51809835
112  54.58327903  018.51773591  54.58336967  018.51760240
111  54.58327903  018.51773591
111  54.58348462  018.51742884
111  54.58352994  018.51737353
111  54.58362668  018.51726706
111  54.58385511  018.51701564
111  54.58406671  018.51678276
111  54.58405902  018.51677724
111  54.58484967  018.51590821
111  54.58485159  018.51591263
111  54.58621249  018.51441145
111  54.58657282  018.51411581
111  54.58678172  018.51415967
113  54.58690109  018.51445914
111  54.58563450  018.51564219
111  54.58557233  018.51577465
111  54.58544645  018.51559716
113  54.58551169  018.51546735
111  54.59059581  018.50069738
112  54.59065380  018.50058752  54.59068634  018.50052405
111  54.59065380  018.50058752
112  54.59065380  018.50058752  54.59071887  018.50046057
111  54.59078960  018.50059973
111  54.59110222  018.50157381
112  54.59110222  018.50157381  54.59115173  018.50174227
111  54.59106968  018.50182527
111  54.59055620  018.50214998
112  54.59055620  018.50214998  54.59046850  018.50220613
111  54.59041333  018.50230622
111  54.59000311  018.50304594
112  54.59000311  018.50304594  54.58994228  018.50315335
111  54.58992813  018.50325589
111  54.58975131  018.50402489
111  54.58977112  018.50403954
111  54.58978822  018.50397819
111  54.58987545  018.50402994
111  54.58993621  018.50377326
111  54.58988513  018.50372509
112  54.58988513  018.50372509  54.58985542  018.50370556
111  54.58986217  018.50366028
111  54.58994935  018.50327053
112  54.59002432  018.50307523  54.59007101  018.50299467
111  54.59002432  018.50307523
111  54.59043313  018.50233552
112  54.59056893  018.50219148  54.59065946  018.50213045
111  54.59056893  018.50219148
111  54.59108524  018.50189120
112  54.59108524  018.50189120  54.59112202  018.50187655
112  54.59118805  018.50205506  54.59119230  018.50224060
111  54.59118805  018.50205506
111  54.59128526  018.50562375
111  54.59128577  018.50595465
112  54.59101310  018.50724748  54.59074258  018.50772461
111  54.59101310  018.50724748
112  54.59101310  018.50724748  54.59088721  018.50719377
111  54.59083345  018.50695452
111  54.59077121  018.50668354
111  54.59057459  018.50662494
111  54.59054488  018.50652241
112  54.59062693  018.50623678  54.59073443  018.50614401
111  54.59062693  018.50623678
111  54.59077235  018.50611897
111  54.59076203  018.50607556
111  54.59071124  018.50587657
111  54.59068775  018.50578514
111  54.59064532  018.50580955
111  54.59063824  018.50591941
111  54.59052084  018.50606833
112  54.59010495  018.50602438  54.58984609  018.50587790
111  54.59010495  018.50602438
111  54.58980243  018.50583578
112  54.58978287  018.50579595  54.58978712  018.50576665
111  54.58978287  018.50579595
111  54.58979826  018.50569674
111  54.58993841  018.50558715
111  54.58992852  018.50554287
111  54.58987549  018.50534564
111  54.58983879  018.50521117
111  54.58980890  018.50523127
111  54.58978783  018.50544568
111  54.58954543  018.50562510
112  54.58954543  018.50562510  54.58949592  018.50564707
111  54.58945022  018.50561621
111  54.58878376  018.50520072
112  54.58876940  018.50510152  54.58877647  018.50504293
111  54.58876940  018.50510152
111  54.58875313  018.50512480
111  54.58873567  018.50508554
112  54.58873567  018.50508554  54.58869606  018.50512459
111  54.58865786  018.50512409
111  54.58815286  018.50481840
112  54.58814296  018.50471343  54.58818257  018.50464020
113  54.58814296  018.50471343
111  54.58747265  018.50586757
112  54.58749132  018.50578620  54.58750900  018.50575738
111  54.58749132  018.50578620
111  54.58802403  018.50491928
111  54.58806402  018.50487246
111  54.58857598  018.50518788
111  54.58858789  018.50523867
111  54.58859977  018.50527897
111  54.58864825  018.50527444
111  54.58867325  018.50524781
111  54.58921438  018.50558121
111  54.58940294  018.50569737
111  54.58944722  018.50572466
111  54.58953861  018.50595764
111  54.58959045  018.50617785
111  54.58964646  018.50639062
111  54.58967003  018.50637251
111  54.58978503  018.50628370
111  54.58982285  018.50624793
111  54.58980208  018.50614362
112  54.58980208  018.50614362  54.58972663  018.50616600
112  54.58972893  018.50598814  54.58976547  018.50595559
111  54.58972893  018.50598814
111  54.58978613  018.50593346
111  54.59009745  018.50612527
112  54.59009745  018.50612527  54.59048213  018.50636431
111  54.59043910  018.50687428
111  54.59045562  018.50693097
111  54.59049756  018.50689687
111  54.59061148  018.50680403
111  54.59061907  018.50676611
111  54.59068783  018.50673390
112  54.59074186  018.50677459  54.59075561  018.50682545
111  54.59074186  018.50677459
112  54.59074186  018.50677459  54.59074457  018.50678463
112  54.59075239  018.50681344  54.59075654  018.50682871
111  54.59075239  018.50681344
112  54.59075239  018.50681344  54.59076924  018.50687552
111  54.59079392  018.50696616
112  54.59091573  018.50727472  54.59096976  018.50733745
111  54.59091966  018.50746969
111  54.59002672  018.50897857
112  54.58963816  018.50993468  54.58953345  018.51034494
111  54.58963816  018.50993468
111  54.58959171  018.51010699
111  54.58953618  018.51035395
111  54.58950895  018.51050783
112  54.58950895  018.51050783  54.58944058  018.51087470
111  54.58940687  018.51134524
111  54.58935382  018.51213102
112  54.58935382  018.51213102  54.58909399  018.51254744
111  54.58874559  018.51266645
111  54.58874398  018.51262216
111  54.58882845  018.51244518
111  54.58884011  018.51245582
111  54.58886315  018.51240940
111  54.58887230  018.51241954
111  54.58889509  018.51238685
111  54.58891522  018.51239445
111  54.58894977  018.51235980
111  54.58897968  018.51230048
111  54.58898441  018.51225045
111  54.58897002  018.51222852
111  54.58887350  018.51208877
111  54.58885608  018.51206389
111  54.58878807  018.51220380
111  54.58880249  018.51222708
111  54.58879166  018.51226319
111  54.58879736  018.51227077
111  54.58877902  018.51230930
111  54.58879217  018.51233360
111  54.58877816  018.51237042
111  54.58878231  018.51237854
111  54.58871395  018.51252526
112  54.58871395  018.51252526  54.58861326  018.51267501
111  54.58853073  018.51267741
111  54.58814911  018.51269517
112  54.58810619  018.51263334  54.58810717  018.51259435
111  54.58810619  018.51263334
111  54.58810768  018.51256362
111  54.58815317  018.51247288
111  54.58817474  018.51250059
111  54.58821330  018.51244232
111  54.58822045  018.51243150
111  54.58826514  018.51243467
111  54.58830913  018.51233582
111  54.58826676  018.51228210
111  54.58816444  018.51215524
111  54.58811734  018.51209638
111  54.58808297  018.51217045
111  54.58809518  018.51223818
111  54.58809260  018.51229173
111  54.58809103  018.51232438
111  54.58807196  018.51236860
111  54.58809577  018.51239917
111  54.58802897  018.51257805
112  54.58802897  018.51257805  54.58795235  018.51270689
111  54.58788878  018.51270728
111  54.58774463  018.51271353
111  54.58771005  018.51271589
112  54.58771005  018.51271589  54.58762573  018.51271306
111  54.58759545  018.51254212
111  54.58757174  018.51125372
111  54.58762628  018.51125169
111  54.58761292  018.51052575
112  54.58765193  018.51041199  54.58769013  018.51035548
111  54.58765193  018.51041199
111  54.58764926  018.51039264
111  54.58761028  018.51040554
111  54.58760761  018.51028299
111  54.58770056  018.51027727
112  54.58770056  018.51027727  54.58760779  018.51023254
111  54.58760502  018.51009603
111  54.58755218  018.50722386
111  54.58749764  018.50722590
111  54.58748695  018.50664464
111  54.58750182  018.50660801
111  54.58748965  018.50632530
113  54.58748077  018.50630886
111  54.58760195  018.51301365
112  54.58774105  018.51282446  54.58782710  018.51281429
111  54.58774105  018.51282446
111  54.58787074  018.51281585
112  54.58799989  018.51297839  54.58805412  018.51314927
111  54.58799989  018.51297839
111  54.58807237  018.51321770
111  54.58806849  018.51338282
111  54.58806683  018.51345376
111  54.58810079  018.51357010
111  54.58814638  018.51352882
111  54.58825782  018.51342739
111  54.58830090  018.51338764
111  54.58826929  018.51328546
111  54.58822429  018.51324062
111  54.58814563  018.51316225
111  54.58807890  018.51293309
112  54.58807890  018.51293309  54.58805886  018.51285172
111  54.58810316  018.51280043
111  54.58853792  018.51277157
112  54.58867702  018.51287329  54.58872063  018.51294449
111  54.58867702  018.51287329
111  54.58874892  018.51302383
112  54.58874892  018.51302383  54.58877475  018.51308232
112  54.58877045  018.51321739  54.58877347  018.51327968
111  54.58877045  018.51321739
112  54.58877045  018.51321739  54.58877184  018.51324610
112  54.58878547  018.51329440  54.58879551  018.51331622
111  54.58878547  018.51329440
111  54.58882596  018.51337975
111  54.58884782  018.51335174
111  54.58894819  018.51322030
111  54.58896525  018.51319741
111  54.58892712  018.51311647
112  54.58892712  018.51311647  54.58891499  018.51309110
112  54.58888567  018.51306587  54.58887144  018.51305478
111  54.58888567  018.51306587
112  54.58888567  018.51306587  54.58885425  018.51304137
112  54.58879608  018.51298315  54.58877174  018.51292994
111  54.58879608  018.51298315
111  54.58873714  018.51283871
112  54.58873714  018.51283871  54.58871945  018.51279192
111  54.58873596  018.51276751
112  54.58929825  018.51233622  54.58953518  018.51200869
111  54.58929825  018.51233622
112  54.58929825  018.51233622  54.58933125  018.51228943
112  54.58934068  018.51236267  54.58933832  018.51240132
111  54.58934068  018.51236267
111  54.58895168  018.51888279
112  54.58895168  018.51888279  54.58894343  018.51900485
111  54.58893989  018.51910046
112  54.58886563  018.51924694  54.58880315  018.51924694
111  54.58886563  018.51924694
111  54.58877486  018.51924897
111  54.58877401  018.51925506
111  54.58876860  018.51929401
111  54.58876779  018.51929983
111  54.58888449  018.51930593
112  54.58888449  018.51930593  54.58893753  018.51931000
111  54.58894225  018.51937510
112  54.58907781  018.52060181  54.58919923  018.52113278
111  54.58907781  018.52060181
112  54.58907781  018.52060181  54.58911580  018.52076793
111  54.58935182  018.52175322
111  54.59006696  018.52458688
112  54.59006696  018.52458688  54.59008563  018.52466656
112  54.58992551  018.52465470  54.58982924  018.52461401
111  54.58992551  018.52465470
111  54.58918181  018.52433443
112  54.58918181  018.52433443  54.58908987  018.52428357
111  54.58906946  018.52421707
111  54.58903307  018.52409877
112  54.58903307  018.52409877  54.58887747  018.52361663
111  54.58869534  018.52385661
111  54.58862692  018.52379137
111  54.58847051  018.52383649
111  54.58795016  018.52337028
111  54.58783216  018.52326455
112  54.58783216  018.52326455  54.58779090  018.52322047
111  54.58778108  018.52315097
111  54.58776867  018.52244908
111  54.58789513  018.52255478
111  54.58790417  018.52252437
111  54.58796156  018.52233081
111  54.58796348  018.52232503
111  54.58788351  018.52225063
111  54.58786299  018.52225190
111  54.58776797  018.52216648
111  54.58776335  018.52214793
111  54.58774085  018.52087449
111  54.58773859  018.52074636
111  54.58773593  018.52059581
111  54.58775243  018.52059378
111  54.58775106  018.52051646
111  54.58773456  018.52051849
111  54.58773150  018.52034555
111  54.58772924  018.52021742
111  54.58771253  018.51927144
111  54.58779523  018.51913122
111  54.58800472  018.51912615
112  54.58800472  018.51912615  54.58809902  018.51912819
111  54.58819542  018.51924236
111  54.58832981  018.51939087
111  54.58837086  018.51953376
111  54.58846216  018.51962804
111  54.58847677  018.51958984
111  54.58854204  018.51940386
111  54.58856769  018.51933389
111  54.58852544  018.51928618
111  54.58836397  018.51929690
111  54.58822959  018.51914839
112  54.58822959  018.51914839  54.58818598  018.51909753
112  54.58821635  018.51892150  54.58825878  018.51885233
111  54.58821635  018.51892150
111  54.58838769  018.51865850
111  54.58849693  018.51859945
111  54.58854501  018.51850540
111  54.58852581  018.51847365
111  54.58843483  018.51832325
111  54.58840548  018.51827409
112  54.58840548  018.51827409  54.58835951  018.51834733
111  54.58836523  018.51842994
111  54.58834043  018.51858852
111  54.58818462  018.51884957
112  54.58800429  018.51901634  54.58792413  018.51902245
111  54.58800429  018.51901634
111  54.58782201  018.51902533
111  54.58778564  018.51901206
111  54.58770573  018.51888693
111  54.58766957  018.51684046
111  54.58775323  018.51706768
111  54.58776465  018.51721901
111  54.58776663  018.51724534
111  54.58782404  018.51742374
111  54.58784002  018.51740771
111  54.58794806  018.51729585
111  54.58795034  018.51729298
111  54.58790413  018.51715308
111  54.58788044  018.51713137
111  54.58787430  018.51711386
111  54.58766378  018.51651294
111  54.58765350  018.51593115
111  54.58766603  018.51593082
111  54.58778101  018.51612222
111  54.58779463  018.51609963
111  54.58788116  018.51594160
111  54.58788446  018.51593523
111  54.58781604  018.51581896
111  54.58779941  018.51581898
111  54.58774951  018.51572586
112  54.58774951  018.51572586  54.58773065  018.51554480
111  54.58783015  018.51553300
111  54.58818733  018.51551672
111  54.58833448  018.51557833
111  54.58840479  018.51557752
111  54.58840511  018.51556750
111  54.58840379  018.51535009
111  54.58840301  018.51529789
111  54.58832721  018.51529830
111  54.58818719  018.51542614
111  54.58776735  018.51544081
111  54.58773277  018.51543992
112  54.58773277  018.51543992  54.58768090  018.51542772
111  54.58764268  018.51531879
111  54.58763226  018.51472888
111  54.58775600  018.51482907
111  54.58776153  018.51481149
