I
1050 Generated by WorldEditor 2.1.0r1

1     83 1 0 LGBL Almiros / Nea Anchialos
1302 city Volos
111  39.21370625  022.79571034
111  39.21367490  022.79547184
113  39.21400818  022.79538879
111  39.21235528  022.78715008
112  39.21235528  022.78715008  39.21236353  022.78720155
112  39.21229738  022.78714299  39.21228914  022.78707555
111  39.21229738  022.78714299
111  39.21225773  022.78680583
112  39.21229616  022.78672065  39.21234565  022.78670646
112  39.21230990  022.78681115  39.21226591  022.78682357
113  39.21230990  022.78681115
111  39.21193412  022.78403349
111  39.21191360  022.78386442
112  39.21191360  022.78386442  39.21188973  022.78362289
111  39.21189216  022.78332068
112  39.21197752  022.78320287  39.21202717  022.78319178
111  39.21197752  022.78320287
111  39.21257853  022.78301386
111  39.21265932  022.78342998
111  39.21269254  022.78341895
111  39.21262380  022.78305517
111  39.21271507  022.78302487
111  39.21278382  022.78338865
111  39.21285348  022.78342702
111  39.21290729  022.78341331
111  39.21281503  022.78294315
111  39.21363851  022.78269691
112  39.21363851  022.78269691  39.21373972  022.78267227
111  39.21378364  022.78273758 102
111  39.21386384  022.78316520 102
112  39.21379605  022.78330322  39.21371490  022.78332910
111  39.21379605  022.78330322 102
111  39.21349140  022.78338866
111  39.21338866  022.78341748
111  39.21339228  022.78343648
111  39.21341833  022.78357282
111  39.21344874  022.78373197
111  39.21321516  022.78380618
111  39.21323635  022.78390213
111  39.21326308  022.78392135
111  39.21327187  022.78396251
111  39.21329765  022.78397114
111  39.21343800  022.78393096
111  39.21342559  022.78385530
111  39.21331579  022.78388734
111  39.21330338  022.78382572
111  39.21355353  022.78374193
111  39.21352298  022.78355831 102
111  39.21379319  022.78347451
112  39.21379319  022.78347451  39.21388477  022.78345215 102
111  39.21390777  022.78358295 102
112  39.21390586  022.78427922  39.21388771  022.78465015
111  39.21390586  022.78427922 102
112  39.21378746  022.78442833  39.21367097  022.78441970
111  39.21378746  022.78442833 102
111  39.21358409  022.78441108
111  39.21355162  022.78437780
112  39.21355162  022.78437780  39.21347589  022.78417802
112  39.21325659  022.78449546  39.21327832  022.78471856
112  39.21356404  022.78457744  39.21366906  022.78442340
111  39.21356404  022.78457744 102
111  39.21377944  022.78459883
112  39.21377944  022.78459883  39.21386320  022.78461702 102
111  39.21387721  022.78474134 102
111  39.21384475  022.78527863
112  39.21384475  022.78527863  39.21383807  022.78536366 102
111  39.21385716  022.78557808 102
112  39.21373911  022.78574512  39.21362549  022.78574389
111  39.21373911  022.78574512 102
111  39.21358791  022.78574321
112  39.21355162  022.78570378  39.21353348  022.78566188
111  39.21355162  022.78570378
112  39.21355162  022.78570378  39.21350048  022.78555967
112  39.21323724  022.78579475  39.21322482  022.78606216
112  39.21353444  022.78594655  39.21359400  022.78581117
111  39.21353444  022.78594655
112  39.21353444  022.78594655  39.21354781  022.78592190
111  39.21357645  022.78591204 102
111  39.21385812  022.78593916
112  39.21385812  022.78593916  39.21391089  022.78595014 102
111  39.21394882  022.78599461 102
112  39.21403189  022.78617330  39.21406913  022.78624477
111  39.21403189  022.78617330
112  39.21398129  022.78629351  39.21391349  022.78630684
111  39.21398129  022.78629351
111  39.21245233  022.78659513
112  39.21245233  022.78659513  39.21228464  022.78662504
111  39.21223752  022.78653231
111  39.21218293  022.78608267
111  39.21207486  022.78519259
112  39.21212922  022.78503594  39.21218367  022.78499548
111  39.21212922  022.78503594
111  39.21211372  022.78491019
112  39.21211372  022.78491019  39.21205433  022.78490806
111  39.21202254  022.78476173
113  39.21195825  022.78423216
111  39.21294155  022.77883887
112  39.21301144  022.77882409  39.21305269  022.77886401
111  39.21301144  022.77882409
111  39.21343368  022.77924607
111  39.21351425  022.77932817
111  39.21372983  022.77955608
112  39.21372983  022.77955608  39.21378368  022.77961523
111  39.21376306  022.77966551 102
111  39.21367598  022.77976015 102
112  39.21357057  022.77976311  39.21349610  022.77974536
111  39.21357057  022.77976311 102
111  39.21325663  022.77967882
111  39.21321538  022.77960044
112  39.21321538  022.77960044  39.21313633  022.77942743
112  39.21293124  022.77967586  39.21290603  022.77985183
112  39.21318216  022.77987106  39.21329673  022.77975571
111  39.21318216  022.77987106
112  39.21318216  022.77987106  39.21321424  022.77983705
111  39.21324747  022.77984148 102
111  39.21339756  022.77989028
112  39.21339756  022.77989028  39.21346516  022.77991098 102
111  39.21347662  022.78007217 102
112  39.21336204  022.78043151  39.21331621  022.78064002
111  39.21336204  022.78043151 102
112  39.21332538  022.78050102  39.21330361  022.78051876
111  39.21332538  022.78050102 102
111  39.21296217  022.78081008
111  39.21294384  022.78080269
111  39.21288770  022.78079677
112  39.21288770  022.78079677  39.21274677  022.78075980
112  39.21272614  022.78114280  39.21284759  022.78132321
112  39.21301144  022.78105851  39.21302748  022.78094761
111  39.21305383  022.78093578 102
111  39.21312258  022.78087958
112  39.21312258  022.78087958  39.21316841  022.78084261 102
112  39.21331965  022.78100971  39.21333454  022.78118125 102
111  39.21337350  022.78134835 102
111  39.21347662  022.78167220 102
112  39.21344339  022.78186592  39.21337006  022.78193099
111  39.21344339  022.78186592 102
111  39.21323028  022.78205964
111  39.21304123  022.78200641
111  39.21299778  022.78198176
111  39.21300346  022.78200477
111  39.21300983  022.78203055
111  39.21303340  022.78204565
111  39.21314893  022.78206999
111  39.21317501  022.78209722
111  39.21318409  022.78211789
111  39.21324096  022.78223945
111  39.21325060  022.78226024
111  39.21326320  022.78224249 102
111  39.21343519  022.78208461
112  39.21343519  022.78208461  39.21353418  022.78199943 102
111  39.21361998  022.78212932 102
111  39.21373547  022.78250623
112  39.21364239  022.78264027  39.21355659  022.78266795
111  39.21364239  022.78264027
111  39.21317211  022.78278275
111  39.21313138  022.78279509
111  39.21283550  022.78288473
111  39.21281766  022.78286916
111  39.21279880  022.78276481
111  39.21269278  022.78278769
111  39.21271400  022.78291352
111  39.21265160  022.78293113
111  39.21261787  022.78274691
111  39.21248213  022.78278270
111  39.21251247  022.78296519
111  39.21243846  022.78298864
111  39.21244314  022.78300192
112  39.21212233  022.78309903  39.21206340  022.78311696
111  39.21212233  022.78309903
112  39.21212233  022.78309903  39.21207336  022.78311393
112  39.21202782  022.78312801  39.21201556  022.78313191
111  39.21202782  022.78312801
112  39.21202782  022.78312801  39.21192718  022.78315996
111  39.21189253  022.78307110
112  39.21211787  022.78189732  39.21234394  022.78106176
113  39.21211787  022.78189732
111  39.21699265  022.77509064
111  39.21737900  022.77838612
112  39.21737900  022.77838612  39.21740238  022.77859198 102
111  39.21726763  022.77868781
111  39.21725467  022.77874007
111  39.21729660  022.77870786
111  39.21731856  022.77867436
111  39.21739442  022.77865890
111  39.21740241  022.77871301
111  39.21791748  022.77860994
111  39.21790860  022.77853463
111  39.21791759  022.77851402
111  39.21795652  022.77852561
111  39.21801541  022.77852819
111  39.21814618  022.77849985
111  39.21818111  022.77846248
111  39.21819209  022.77841996
111  39.21820307  022.77836199
111  39.21820008  022.77831174
111  39.21815583  022.77796908
111  39.21913420  022.77777678
111  39.21918531  022.77817774
111  39.21920328  022.77822026
111  39.21923522  022.77827824
111  39.21928314  022.77831560
111  39.21932726  022.77834176
111  39.21938495  022.77835555
111  39.21944285  022.77835297
111  39.21986785  022.77826649
111  39.21989660  022.77829432
111  39.22008762  022.77997506
111  39.21989885  022.78001674
111  39.21977515  022.77900623
111  39.21973802  022.77890264
111  39.21969609  022.77878977
111  39.21965297  022.77871710
111  39.21961464  022.77867999
111  39.21954277  022.77863361
111  39.21948527  022.77861814
111  39.21939184  022.77860114
111  39.21926726  022.77861969
111  39.21925289  022.77861196
111  39.21821640  022.77881272
111  39.21818321  022.77881914
111  39.21818037  022.77883414
111  39.21802868  022.77889027
111  39.21797478  022.77892119
111  39.21792687  022.77896912
111  39.21790890  022.77906498
111  39.21790650  022.77917320
111  39.21804545  022.78037298
111  39.21764537  022.78045183
111  39.21750043  022.77918558
111  39.21746689  022.77910209
111  39.21747800  022.77921667
111  39.21825345  022.78584850
111  39.21823970  022.78589287 102
112  39.21802186  022.78616629  39.21785925  022.78621256
111  39.21802186  022.78616629 102
111  39.21720851  022.78632233
112  39.21720851  022.78632233  39.21706552  022.78635072 102
111  39.21695140  022.78617681
111  39.21690878  022.78608630
111  39.21640969  022.78186805
111  39.21615808  022.78191419
111  39.21665717  022.78618743
111  39.21662830  022.78619631 102
112  39.21644956  022.78645966  39.21629117  022.78648912
111  39.21644956  022.78645966 102
111  39.21581022  022.78658139
112  39.21568648  022.78645007  39.21566311  022.78630101
111  39.21568648  022.78645007 102
111  39.21565486  022.78619453
112  39.21565486  022.78619453  39.21579070  022.78606392
112  39.21554212  022.78581122  39.21535238  022.78584849
112  39.21552012  022.78620873  39.21565733  022.78625380
111  39.21552012  022.78620873 102
111  39.21555449  022.78645717
112  39.21555449  022.78645717  39.21556659  022.78658885 102
111  39.21548712  022.78663995 102
111  39.21508839  022.78670561
112  39.21508839  022.78670561  39.21423780  022.78672693 102
111  39.21402146  022.78574024 102
112  39.21414520  022.78551842  39.21428957  022.78552730
111  39.21414520  022.78551842 102
111  39.21434594  022.78553795
111  39.21435144  022.78557699
111  39.21447243  022.78561425
112  39.21447243  022.78561425  39.21468692  022.78566216
112  39.21454118  022.78524337  39.21436519  022.78517913
111  39.21454118  022.78524337
111  39.21451201  022.78522440
111  39.21451055  022.78526514
111  39.21454481  022.78527677
111  39.21459595  022.78533120
111  39.21462097  022.78540230
111  39.21462370  022.78545456
111  39.21461898  022.78550032
111  39.21459225  022.78554589
111  39.21455066  022.78558301
111  39.21448911  022.78558794
111  39.21436260  022.78552103
111  39.21437342  022.78538504
111  39.21437484  022.78536725
111  39.21429516  022.78536235 102
111  39.21409021  022.78533742
112  39.21409021  022.78533742  39.21399946  022.78532322 102
111  39.21398159  022.78516352 102
111  39.21404758  022.78415025 102
112  39.21416995  022.78403491  39.21425630  022.78402958
111  39.21416995  022.78403491 102
111  39.21448481  022.78402178
112  39.21448481  022.78402178  39.21454255  022.78421130
112  39.21479416  022.78395328  39.21479004  022.78369597
112  39.21448068  022.78386633  39.21440396  022.78402852
111  39.21448068  022.78386633 102
111  39.21416005  022.78385107
112  39.21416005  022.78385107  39.21407316  022.78384610 102
111  39.21404346  022.78374921
112  39.21404346  022.78374921  39.21403026  022.78325092 102
111  39.21393209  022.78278208 102
112  39.21401596  022.78261527  39.21409405  022.78258191
111  39.21401596  022.78261527 102
111  39.21432532  022.78249637
112  39.21432532  022.78249637  39.21443971  022.78263514
112  39.21460442  022.78229940  39.21455218  022.78207048
112  39.21428819  022.78233312  39.21426179  022.78253967
111  39.21428819  022.78233312 102
111  39.21396921  022.78245911
112  39.21396921  022.78245911  39.21391339  022.78247685 102
111  39.21384272  022.78239877 102
111  39.21374923  022.78209533 102
111  39.21351412  022.78132873 102
112  39.21360074  022.78110549  39.21371210  022.78108171
111  39.21360074  022.78110549 102
111  39.21378855  022.78106290
112  39.21378855  022.78106290  39.21387104  022.78124461
112  39.21408608  022.78092768  39.21405583  022.78069167
112  39.21376985  022.78090639  39.21372118  022.78109449
111  39.21376985  022.78090639 102
111  39.21356774  022.78093656
112  39.21356774  022.78093656  39.21348112  022.78094720 102
111  39.21344674  022.78076620 102
112  39.21431844  022.77951870  39.21515369  022.77932186
111  39.21431844  022.77951870 102
111  39.21460855  022.77946368 102
112  39.21474741  022.77958968  39.21477079  022.77972277
111  39.21474741  022.77958968 102
111  39.21477904  022.77990555
111  39.21475841  022.77991797
111  39.21465502  022.78021090
111  39.21467298  022.78020412
111  39.21469311  022.78019653
111  39.21470536  022.78016647
111  39.21477741  022.77997264
111  39.21477897  022.77993439
111  39.21479643  022.77993047
111  39.21490276  022.77990660
111  39.21493045  022.77990038
111  39.21495228  022.77993927
111  39.21499036  022.78000327
111  39.21501404  022.78005843
111  39.21501636  022.78013334
111  39.21498524  022.78020467
111  39.21494641  022.78024501
111  39.21489766  022.78026048
111  39.21483365  022.78025349
111  39.21481893  022.78028772
111  39.21480488  022.78029169
111  39.21479805  022.78030845
111  39.21485191  022.78029241
111  39.21492478  022.78028886
112  39.21492478  022.78028886  39.21504454  022.78027597
112  39.21501002  022.77998008  39.21496053  022.77990200
111  39.21501002  022.77998008
111  39.21492203  022.77983279
111  39.21490690  022.77982215 102
111  39.21487666  022.77956129
112  39.21487666  022.77956129  39.21486016  022.77942464 102
111  39.21498253  022.77939270 102
111  39.21542296  022.77930566
111  39.21542128  022.77929209
111  39.21540414  022.77915299
111  39.21540199  022.77913559 102
111  39.21534963  022.77914249 102
112  39.21526576  022.77909635  39.21522726  022.77904133
111  39.21526576  022.77909635 102
111  39.21499844  022.77866241
111  39.21499070  022.77867302
111  39.21490271  022.77875997
111  39.21487867  022.77878446
111  39.21476648  022.77873878
111  39.21471770  022.77865424
111  39.21471388  022.77854349
111  39.21477794  022.77845298
111  39.21481002  022.77843668
111  39.21480278  022.77839699
111  39.21481136  022.77838209
111  39.21480800  022.77836366
111  39.21476804  022.77838652
111  39.21475704  022.77842734
112  39.21470617  022.77850719  39.21466629  022.77856398
111  39.21469792  022.77868288
111  39.21475154  022.77876628
111  39.21487391  022.77881774
111  39.21492340  022.77882129 102
111  39.21501965  022.77897213
112  39.21501965  022.77897213  39.21507873  022.77907155 102
112  39.21495090  022.77922234  39.21490889  022.77922974
111  39.21495090  022.77922234 102
111  39.21491954  022.77922754
111  39.21478024  022.77925639 102
111  39.21457923  022.77929802
111  39.21438689  022.77933786 102
111  39.21433631  022.77934834 102
112  39.21421257  022.77929865  39.21417133  022.77924186
111  39.21421257  022.77929865 102
111  39.21400771  022.77895439
111  39.21401596  022.77892422
111  39.21392109  022.77860303
111  39.21390499  022.77859171
111  39.21389667  022.77861655
111  39.21390677  022.77864791
111  39.21397740  022.77889635
111  39.21398663  022.77892751
111  39.21397671  022.77893720
111  39.21388650  022.77902537
111  39.21386429  022.77904707
111  39.21377189  022.77902535
111  39.21373123  022.77899205
111  39.21369638  022.77891998
111  39.21369517  022.77884912
111  39.21371800  022.77877571
111  39.21374918  022.77873570
111  39.21377408  022.77872097
111  39.21376196  022.77868332
111  39.21376856  022.77866682
111  39.21376293  022.77864933
111  39.21372173  022.77868111
111  39.21372173  022.77871305
111  39.21369698  022.77876097
112  39.21369698  022.77876097  39.21364198  022.77885147
112  39.21378910  022.77906441  39.21390459  022.77908216
111  39.21378910  022.77906441
111  39.21388511  022.77908068
112  39.21388511  022.77908068  39.21391376  022.77908437
111  39.21392522  022.77910345 102
111  39.21401459  022.77924896
112  39.21401459  022.77924896  39.21408608  022.77936431 102
111  39.21398434  022.77947965 102
111  39.21387847  022.77956838
112  39.21382897  022.77956306  39.21380560  022.77954886
111  39.21382897  022.77956306
111  39.21375473  022.77950805
111  39.21303152  022.77875742
111  39.21303152  022.77873790
111  39.21309064  022.77847172
111  39.21312364  022.77844155
111  39.21310852  022.77842913
111  39.21323088  022.77799082
111  39.21319295  022.77790000
111  39.21396213  022.77502820
111  39.21433783  022.77362550
112  39.21433783  022.77362550  39.21440520  022.77337352
112  39.21497290  022.77255005  39.21538946  022.77216041
111  39.21497290  022.77255005
111  39.21508152  022.77245777
112  39.21509114  022.77256069  39.21511177  022.77261393
112  39.21523276  022.77314808  39.21526576  022.77343023
111  39.21523276  022.77314808
111  39.21545687  022.77508769
111  39.21545000  022.77513206
111  39.21492203  022.77523498
111  39.21504165  022.77615244
111  39.21548712  022.77643104
111  39.21550087  022.77642572
111  39.21578410  022.77893499
111  39.21578286  022.77906241
111  39.21611272  022.77899903
111  39.21608177  022.77871429
111  39.21700712  022.77854036
111  39.21699898  022.77849738 102
111  39.21607146  022.77867413
111  39.21575523  022.77598916
111  39.21576760  022.77593948
111  39.21566311  022.77509832
111  39.21553249  022.77511784
111  39.21552562  022.77508767
111  39.21529051  022.77305045
112  39.21529051  022.77305045  39.21526576  022.77287477
112  39.21515989  022.77249146  39.21513926  022.77243644
111  39.21517089  022.77238853
112  39.21578273  022.77212766  39.21614295  022.77205875
111  39.21673417  022.77194458
112  39.21682904  022.77203361  39.21684278  022.77213180
111  39.21682904  022.77203361
113  39.21717964  022.77505222
111  39.22039144  022.81616053
112  39.22039144  022.81616053  39.22011204  022.81621573
112  39.21843559  022.81519354  39.21772914  022.81399292
111  39.21843559  022.81519354
111  39.21691711  022.81259934
112  39.21690803  022.81239171  39.21694406  022.81226288
111  39.21690803  022.81239171
111  39.21738926  022.81085844
112  39.21738926  022.81085844  39.21741400  022.81078035
111  39.21745113  022.81078213
111  39.21765599  022.81084247
112  39.21772611  022.81101638  39.21769999  022.81116190
111  39.21772611  022.81101638
111  39.21769036  022.81118852
112  39.21762024  022.81123466  39.21755562  022.81124886
112  39.21761337  022.81164993  39.21782098  022.81173156
112  39.21781273  022.81135179  39.21778386  022.81127548
111  39.21779486  022.81125063
111  39.21786085  022.81100396
112  39.21786085  022.81100396  39.21789660  022.81086021
111  39.21795022  022.81085028
111  39.21860743  022.81072605
112  39.21860743  022.81072605  39.21872292  022.81070831
112  39.21874080  022.81095250  39.21871880  022.81101958
111  39.21874080  022.81095250
111  39.21870780  022.81105188
112  39.21870780  022.81105188  39.21868992  022.81110335
111  39.21865005  022.81112997
111  39.21859643  022.81116014
112  39.21859643  022.81116014  39.21850761  022.81122580
112  39.21851943  022.81145118  39.21858681  022.81156440
111  39.21851943  022.81145118
111  39.21859689  022.81154342
111  39.21860564  022.81150424
111  39.21856870  022.81147601
111  39.21853724  022.81142715
111  39.21852399  022.81137186
111  39.21852790  022.81129646
111  39.21854561  022.81124180
111  39.21858763  022.81119072
111  39.21865447  022.81116373
111  39.21879156  022.81123907
111  39.21874267  022.81155698
111  39.21873538  022.81158962
111  39.21874984  022.81162245
111  39.21876829  022.81158251
111  39.21883842  022.81114594
111  39.21882329  022.81113529
112  39.21891777  022.81083899  39.21895707  022.81071861
111  39.21891777  022.81083899
112  39.21891777  022.81083899  39.21892887  022.81080500
112  39.21894566  022.81075551  39.21895262  022.81073559
111  39.21894566  022.81075551
112  39.21894566  022.81075551  39.21897728  022.81066501
111  39.21904016  022.81064148
111  39.21898043  022.81065239
111  39.21895600  022.81048355
111  39.21863080  022.81054965
112  39.21845206  022.81036153  39.21843281  022.81016632
111  39.21845206  022.81036153
111  39.21844107  022.81021246
112  39.21845894  022.81013793  39.21848176  022.81010279
111  39.21845894  022.81013793
112  39.21845894  022.81013793  39.21855436  022.80998992
112  39.21831457  022.80978832  39.21813721  022.80981317
112  39.21825545  022.81016455  39.21834619  022.81022453
111  39.21825545  022.81016455
112  39.21825545  022.81016455  39.21830495  022.81019472
111  39.21831182  022.81024618
111  39.21832695  022.81038993
112  39.21832695  022.81038993  39.21834207  022.81053368
111  39.21821833  022.81062951
111  39.21798047  022.81067387
112  39.21798047  022.81067387  39.21716872  022.81078461
111  39.21686541  022.80992142
112  39.21699053  022.80957714  39.21719237  022.80954236
111  39.21699053  022.80957714
111  39.21707027  022.80955762
112  39.21714644  022.80958744  39.21718769  022.80962045
111  39.21714644  022.80958744
112  39.21714644  022.80958744  39.21726854  022.80969924
112  39.21745113  022.80950261  39.21745937  022.80932692
111  39.21745113  022.80950261
111  39.21744965  022.80932704
111  39.21743774  022.80933809
111  39.21743658  022.80935650
111  39.21741094  022.80938031
111  39.21742576  022.80944312
111  39.21741627  022.80952858
111  39.21739145  022.80958764
111  39.21733976  022.80961973
111  39.21729427  022.80962778
111  39.21724277  022.80960854
111  39.21716606  022.80956520
111  39.21715690  022.80937795
111  39.21732853  022.80922948
111  39.21734990  022.80920964
111  39.21735427  022.80917230
111  39.21733563  022.80916898
111  39.21709365  022.80938371
111  39.21696028  022.80940323
112  39.21696028  022.80940323  39.21680354  022.80941920
111  39.21677192  022.80919737
111  39.21683654  022.80818584
112  39.21700978  022.80800660  39.21718577  022.80800483
111  39.21700978  022.80800660
111  39.21723939  022.80799773
112  39.21729576  022.80803678  39.21730951  022.80807227
111  39.21729576  022.80803678
112  39.21729576  022.80803678  39.21739200  022.80819791
112  39.21759577  022.80793314  39.21760154  022.80773189
112  39.21730951  022.80778478  39.21721162  022.80793491
111  39.21730951  022.80778478
111  39.21727651  022.80780962
111  39.21712527  022.80648930
111  39.21714177  022.80649285
112  39.21714177  022.80649285  39.21734113  022.80659400
112  39.21739640  022.80626321  39.21736203  022.80610705
112  39.21707440  022.80629764  39.21697265  022.80658158
111  39.21707440  022.80629764
111  39.21681454  022.80640767
112  39.21681454  022.80640767  39.21670180  022.80644848
111  39.21662755  022.80632248
111  39.21634982  022.80543163
112  39.21643506  022.80517076  39.21655358  022.80510688
111  39.21643506  022.80517076
111  39.21656843  022.80510510
112  39.21661930  022.80509978  39.21663800  022.80511610
111  39.21661930  022.80509978
112  39.21661930  022.80509978  39.21674854  022.80522684
112  39.21686211  022.80484885  39.21677879  022.80464725
112  39.21654368  022.80494361  39.21649501  022.80517325
111  39.21654368  022.80494361
111  39.21646944  022.80497201
112  39.21646944  022.80497201  39.21632782  022.80503412
112  39.21624120  022.80475196  39.21624285  022.80466039
111  39.21624120  022.80475196
112  39.21624120  022.80475196  39.21625275  022.80451558
111  39.21633195  022.80426926
112  39.21638557  022.80423200  39.21641307  022.80423164
111  39.21638557  022.80423200
111  39.21647631  022.80423200
112  39.21647631  022.80423200  39.21652416  022.80423306
111  39.21654781  022.80422135
111  39.21680629  022.80397291
111  39.21670730  022.80377947
112  39.21670730  022.80377947  39.21667705  022.80372446
111  39.21670455  022.80369961
112  39.21711840  022.80348488  39.21731501  022.80344868
111  39.21711840  022.80348488
111  39.21738926  022.80343520
112  39.21755562  022.80362508  39.21758037  022.80380681
111  39.21755562  022.80362508
112  39.21756427  022.80369440  39.21756956  022.80373517
111  39.21756427  022.80369440
112  39.21756427  022.80369440  39.21756656  022.80371203
112  39.21757212  022.80375286  39.21757502  022.80377375
111  39.21757212  022.80375286
112  39.21757212  022.80375286  39.21758174  022.80382207
111  39.21754325  022.80385933
111  39.21750750  022.80401195
112  39.21750750  022.80401195  39.21747725  022.80413440
112  39.21772061  022.80424976  39.21788147  022.80415215
111  39.21772061  022.80424976
111  39.21775223  022.80425153
111  39.21777047  022.80423946
111  39.21776096  022.80422504
111  39.21774665  022.80422504
111  39.21772618  022.80419398
111  39.21771298  022.80421485
111  39.21767626  022.80423096
111  39.21761526  022.80423210
111  39.21757119  022.80420072
111  39.21754245  022.80415168
111  39.21752621  022.80410148
111  39.21752668  022.80404601
111  39.21756620  022.80390163
111  39.21771840  022.80387215
111  39.21783596  022.80407571
111  39.21785301  022.80410159
111  39.21788220  022.80410417
111  39.21771098  022.80380965
111  39.21768211  022.80359136
112  39.21768211  022.80359136  39.21765599  022.80340325
111  39.21783060  022.80334646
111  39.21839569  022.80324176
112  39.21839569  022.80324176  39.21853181  022.80321691
111  39.21863080  022.80337841
111  39.21866380  022.80341213
111  39.21916299  022.80769310
111  39.21941310  022.80764115
111  39.21892916  022.80345470
111  39.21894291  022.80338549
112  39.21916014  022.80309267  39.21938151  022.80304652
111  39.21916014  022.80309267
111  39.21999609  022.80293472
112  39.21999609  022.80293472  39.22020645  022.80289390
111  39.22026420  022.80314413
111  39.22105320  022.80987311
111  39.22106470  022.80974323
111  39.22092095  022.80852608
111  39.22131768  022.80845558
111  39.22146430  022.80967273
111  39.22149017  022.80975808
111  39.22153617  022.80981745
111  39.22158360  022.80984343
111  39.22165548  022.80986569
111  39.22168987  022.80986891
111  39.22175466  022.80987497
111  39.22186390  022.80987868
111  39.22284279  022.80968202
111  39.22309290  022.80958553
111  39.22315902  022.80953358
111  39.22320502  022.80947421
111  39.22323664  022.80938515
111  39.22326251  022.80925526
111  39.22327833  022.80913095
111  39.22326381  022.80901237
111  39.22315183  022.80809746
111  39.22336026  022.80806220
111  39.22346773  022.80897022
111  39.22356581  022.80979891
111  39.22299084  022.80992694
111  39.22293909  022.80999188
111  39.22291897  022.81005125
111  39.22291035  022.81012918
111  39.22290891  022.81019412
111  39.22295491  022.81052625
111  39.22197171  022.81072662
111  39.22193865  022.81038523
111  39.22192427  022.81032214
111  39.22189265  022.81025164
111  39.22185959  022.81019783
111  39.22179778  022.81016072
111  39.22171786  022.81017212
111  39.22155054  022.81019597
111  39.22154048  022.81016072
111  39.22107580  022.81024299
111  39.22110278  022.81035822
111  39.22150025  022.81363808
111  39.22192785  022.81354934
111  39.22156487  022.81029092
111  39.22182060  022.81024478
112  39.22190585  022.81040805  39.22192372  022.81054648
111  39.22190585  022.81040805
111  39.22194435  022.81075590
111  39.22301816  022.81053761
111  39.22308965  022.81055713
111  39.22331926  022.81064055
112  39.22362724  022.81071154  39.22383723  022.81075349
111  39.22362724  022.81071154
111  39.22675930  022.81111974
112  39.22675930  022.81111974  39.22690898  022.81115041
111  39.22702878  022.81124043
111  39.22726389  022.81149601
112  39.22726389  022.81149601  39.22733401  022.81158008
111  39.22732714  022.81164305
111  39.22666501  022.81399089
112  39.22563959  022.81514009  39.22490103  022.81528483
113  39.22563959  022.81514009
130 Airport Boundary
111  39.22467408  022.81907224
111  39.22859801  022.81897580
111  39.22858017  022.81755032
111  39.22791416  022.81757582
111  39.22771551  022.81654233
111  39.22769549  022.81571274
111  39.22783626  022.81408180
111  39.22787074  022.81337905
111  39.22771333  022.81204590
111  39.22756854  022.81152005
111  39.22761221  022.81122866
111  39.23005706  022.80243032
111  39.23018162  022.80171214
111  39.23005991  022.80098427
111  39.22993007  022.79986253
111  39.23102139  022.79962217
111  39.23082798  022.79777070
111  39.22978581  022.79798803
111  39.22971431  022.79792883
111  39.22866166  022.78890425
111  39.22890234  022.78877284
111  39.22885795  022.78769691
111  39.22925704  022.78745013
111  39.22936803  022.78731609
111  39.22940649  022.78719706
111  39.22937778  022.78705929
111  39.22925037  022.78694842
111  39.22919236  022.78687505
111  39.22899632  022.78659598
111  39.22888813  022.78653135
111  39.22877733  022.78561741
111  39.22830689  022.78569519
111  39.22829917  022.78499476
111  39.22826179  022.78468923
111  39.22813683  022.78437895
111  39.22794366  022.78288386
111  39.22830382  022.78179135
111  39.22846506  022.78078461
111  39.22928400  022.77853068
111  39.23007203  022.77825143
111  39.23048922  022.77799213
111  39.23073130  022.77735385
111  39.23002918  022.77584920
111  39.22838255  022.77436296
111  39.22811033  022.77277881
111  39.22692099  022.77301544
111  39.22674336  022.77189284
111  39.22640465  022.77172588
111  39.22624121  022.77147740
111  39.22603218  022.77141751
111  39.22556305  022.77107438
111  39.22498644  022.77066625
111  39.22462796  022.77046559
111  39.22425317  022.77030153
111  39.22381496  022.77020823
111  39.22345976  022.77018386
111  39.22314431  022.77019733
111  39.22256469  022.76654969
111  39.22253607  022.76642042
111  39.22248957  022.76636040
111  39.22244308  022.76635117
111  39.21825826  022.76715451
111  39.21821892  022.76719606
111  39.21862667  022.77069081
111  39.21860521  022.77094934
111  39.21855871  022.77103705
111  39.21841206  022.77109707
111  39.21454558  022.77185417
111  39.21430594  022.77185879
111  39.21419148  022.77180339
111  39.21406987  022.77178954
111  39.21389461  022.77178493
111  39.21369789  022.77178954
111  39.21346182  022.77166952
111  39.21313991  022.77196036
111  39.21009966  022.77254201
111  39.21116912  022.78162642
111  39.21116196  022.78384214
111  39.21166271  022.78806126
111  39.21218849  022.79029546
111  39.21369431  022.80333155
111  39.21373008  022.80541809
111  39.21410206  022.80862638
111  39.21458493  022.81075450
111  39.21564007  022.81993640
111  39.21571876  022.82012106
111  39.21811847  022.81971167
113  39.22111746  022.81931468
120 Linear Feature 128
111  39.22306680  022.80985193 4
115  39.22303778  022.80964490
120 Linear Feature 158
111  39.22030107  022.81051557 4
115  39.22027139  022.81023561
120 Linear Feature 128
111  39.22346773  022.80897022 6
115  39.22326381  022.80901237
120 Linear Feature 127
111  39.21553183  022.77911064 4
115  39.21555182  022.77928132
120 Linear Feature 126
111  39.21711392  022.77873749 4
