I
1050 Generated by WorldEditor 2.1.0r1

1    287 1 0 EGVN RAF Brize Norton
1302 city Carterton
111  51.74518015 -001.56621218
111  51.74517348 -001.56615289
111  51.74557355 -001.56610055
111  51.74560886 -001.56623819
111  51.74536643 -001.56675349
112  51.74538547 -001.56685230  51.74542089 -001.56691586
111  51.74538547 -001.56685230
111  51.74552935 -001.56709278
111  51.74551644 -001.56710321
112  51.74542494 -001.56695706  51.74538119 -001.56689022
111  51.74542494 -001.56695706
112  51.74542494 -001.56695706  51.74540961 -001.56693364
112  51.74538265 -001.56689535  51.74537052 -001.56687894
111  51.74538265 -001.56689535
112  51.74538265 -001.56689535  51.74533459 -001.56683031
111  51.74527990 -001.56688710
111  51.74451200 -001.56804991
112  51.74449907 -001.56817326  51.74452426 -001.56823106
111  51.74449907 -001.56817326
111  51.74456961 -001.56829286
112  51.74456961 -001.56829286  51.74451215 -001.56832457
112  51.74446047 -001.56843212  51.74442985 -001.56851626
111  51.74446047 -001.56843212
112  51.74446047 -001.56843212  51.74439701 -001.56837774
111  51.74431763 -001.56850025
111  51.74349122 -001.57054483
111  51.74330390 -001.57096417
112  51.74330390 -001.57096417  51.74327198 -001.57105079
112  51.74337025 -001.57116167  51.74346242 -001.57115354
111  51.74337025 -001.57116167
111  51.74364161 -001.57113890
111  51.74364325 -001.57119226
111  51.74335379 -001.57121058
112  51.74335379 -001.57121058  51.74329460 -001.57121695
111  51.74329600 -001.57130060
111  51.74339562 -001.57218450
112  51.74339562 -001.57218450  51.74342116 -001.57237425
111  51.74352476 -001.57242175
111  51.74487747 -001.57296130
112  51.74487747 -001.57296130  51.74509150 -001.57303903
112  51.74523609 -001.57283880  51.74522789 -001.57279149
111  51.74523609 -001.57283880
111  51.74495012 -001.57272784
111  51.74470125 -001.57150278
112  51.74466437 -001.57141225  51.74464101 -001.57140589
111  51.74466437 -001.57141225
111  51.74395914 -001.57132633
111  51.74397466 -001.57097930
111  51.74471305 -001.57106442
111  51.74473665 -001.57097388
111  51.74508770 -001.56984859
111  51.74512461 -001.56973026
111  51.74462651 -001.56885662
111  51.74478954 -001.56863657
111  51.74528098 -001.56951584
111  51.74531629 -001.56949552
111  51.74609230 -001.56904888
111  51.74635635 -001.56939434
111  51.74651567 -001.56937290
111  51.74659361 -001.56918825
111  51.74676792 -001.56937766
111  51.74669268 -001.56955397
111  51.74672219 -001.56985416
111  51.74721826 -001.57040750
111  51.74751000 -001.57073228
111  51.74754540 -001.57073943
112  51.74762359 -001.57065366  51.74764571 -001.57059171
111  51.74762359 -001.57065366 20
111  51.74765999 -001.57055824 20
111  51.74771021 -001.57042662 20
111  51.74960594 -001.56545808
112  51.74960594 -001.56545808  51.74965846 -001.56531724 20
112  51.74986356 -001.56491640  51.74992449 -001.56475690
111  51.74986356 -001.56491640 20
111  51.74998739 -001.56459616
111  51.74998036 -001.56456472
111  51.75032394 -001.56366590
111  51.75033780 -001.56366742 20
111  51.75046517 -001.56333421
111  51.75045965 -001.56331575
111  51.75075171 -001.56254962
111  51.75076669 -001.56254540 20
111  51.75085800 -001.56230652
112  51.75082132 -001.56217619  51.75076587 -001.56212081
111  51.75082132 -001.56217619
111  51.75085052 -001.56210490
112  51.75085052 -001.56210490  51.75091034 -001.56215675
111  51.75094027 -001.56209131 20
111  51.75097566 -001.56200945
112  51.75097566 -001.56200945  51.75099701 -001.56195135 20
112  51.75106552 -001.56186211  51.75110149 -001.56180220
111  51.75106552 -001.56186211 20
111  51.75119292 -001.56161542 20
111  51.75138421 -001.56121306 20
111  51.75148232 -001.56097642 20
111  51.75205813 -001.55946692 20
111  51.75214391 -001.55928866
111  51.75220436 -001.55915531
111  51.75230539 -001.55900767
111  51.75245256 -001.55883720
111  51.75249182 -001.55893763 20
111  51.75262893 -001.55883208 20
111  51.75293281 -001.55863192
112  51.75293281 -001.55863192  51.75322046 -001.55845320 20
111  51.75347714 -001.55861524 20
111  51.75481278 -001.55940250 20
111  51.75524516 -001.55964377 20
112  51.75563084 -001.56022639  51.75575240 -001.56063578
111  51.75563084 -001.56022639
112  51.75563084 -001.56022639  51.75568735 -001.56041585 20
111  51.75574136 -001.56028321 20
111  51.75575184 -001.56015682
111  51.75577719 -001.56017224 20
111  51.75573451 -001.56091282 20
111  51.75572916 -001.56103867 20
111  51.75572198 -001.56120749
111  51.75574026 -001.56121327
111  51.75578814 -001.56130151
111  51.75566394 -001.56155064
112  51.75566394 -001.56155064  51.75541585 -001.56285316 20
111  51.75597894 -001.56330735
111  51.75600085 -001.56330673
111  51.75603061 -001.56335062
111  51.75614830 -001.56345146 20
111  51.75632479 -001.56358456
111  51.75633712 -001.56358811
111  51.75637431 -001.56345598
111  51.75656203 -001.56355869
111  51.75657533 -001.56358089
111  51.75720966 -001.56399593
111  51.75756870 -001.56465309
111  51.75752997 -001.56470497 20
111  51.75783654 -001.56527771 20
111  51.75798123 -001.56561429 20
111  51.75824742 -001.56630822 20
112  51.75836363 -001.56673908  51.75838285 -001.56691582
111  51.75836363 -001.56673908 20
111  51.75844307 -001.56753261
112  51.75859394 -001.56779536  51.75870515 -001.56779720
111  51.75859394 -001.56779536
111  51.75906867 -001.56780464
111  51.75925442 -001.56790975
111  51.75931113 -001.56794463
111  51.75933441 -001.56796392
111  51.75953705 -001.56817481
111  51.75959971 -001.56837035
111  51.75961067 -001.56845710
111  51.75973265 -001.56877794
111  51.75975090 -001.56897244
111  51.75975950 -001.56915153
112  51.75975950 -001.56915153  51.75976475 -001.56946890
112  51.75966110 -001.56982767  51.75963589 -001.56991423
111  51.75966581 -001.56998340
111  51.75982042 -001.57025654
111  51.75975950 -001.57039807
112  51.75975950 -001.57039807  51.75968176 -001.57026060
111  51.75965311 -001.57028552 20
111  51.75969606 -001.57099883 20
112  51.75980328 -001.57115089  51.75989047 -001.57112544
111  51.75980328 -001.57115089 20
111  51.75986870 -001.57113356
111  51.75988086 -001.57122281 20
111  51.75973845 -001.57126436
112  51.75973845 -001.57126436  51.75971639 -001.57127284 20
111  51.75971643 -001.57131349 20
111  51.75974084 -001.57178189
112  51.75974084 -001.57178189  51.75974189 -001.57179717 20
112  51.75975804 -001.57178715  51.75976119 -001.57176678
111  51.75975804 -001.57178715
111  51.75980619 -001.57160575
111  51.75985734 -001.57164107
111  51.75979268 -001.57190422
112  51.75983128 -001.57196374  51.75988381 -001.57192640
111  51.75983128 -001.57196374
111  51.76000700 -001.57184008
112  51.76006504 -001.57174807  51.76007975 -001.57168867
111  51.76006504 -001.57174807
111  51.76009314 -001.57161944
111  51.76019497 -001.57168174
111  51.76022249 -001.57156762
111  51.76027273 -001.57159570
111  51.76025808 -001.57166338
111  51.76038489 -001.57157489
111  51.76041734 -001.57144036
111  51.76027348 -001.57135618
111  51.76027704 -001.57134139
111  51.76025704 -001.57132915
111  51.76026330 -001.57130126
111  51.76030685 -001.57132727
111  51.76030528 -001.57133572
111  51.76042560 -001.57140612
111  51.76043067 -001.57138507
111  51.76047259 -001.57121128
111  51.76051489 -001.57103590
111  51.76036983 -001.57104967
111  51.76036504 -001.57097378
112  51.76036504 -001.57097378  51.76036188 -001.57092286
111  51.76031494 -001.57089407
111  51.76050517 -001.57075505
111  51.76053824 -001.57086795
111  51.76055779 -001.57093472
112  51.76055192 -001.57103769  51.76053721 -001.57109879
111  51.76055192 -001.57103769
111  51.76045176 -001.57146519
112  51.76045176 -001.57146519  51.76044336 -001.57150083
111  51.76046880 -001.57151510
111  51.76051568 -001.57148211
111  51.76053820 -001.57156401
111  51.76043996 -001.57163133
112  51.76038868 -001.57171452  51.76037187 -001.57178410
111  51.76038868 -001.57171452
111  51.76027274 -001.57220056
111  51.76043557 -001.57208219
111  51.76054927 -001.57163143
111  51.76058222 -001.57166220
111  51.76049267 -001.57204923
111  51.76061149 -001.57196775
111  51.76063263 -001.57205073
111  51.76047325 -001.57215716
112  51.76044328 -001.57221706  51.76043593 -001.57225610
111  51.76044328 -001.57221706
111  51.76041633 -001.57220474
111  51.76040782 -001.57220085
111  51.76026069 -001.57229908
112  51.76022582 -001.57237582  51.76020901 -001.57244031
111  51.76022582 -001.57237582
111  51.76019521 -001.57236487
112  51.76019521 -001.57236487  51.76018365 -001.57235978
111  51.76016488 -001.57236306
111  51.76002994 -001.57246950
112  51.76000520 -001.57252788  51.75999679 -001.57256692
111  51.76000520 -001.57252788
111  51.75997294 -001.57250832
111  51.75988801 -001.57256722
112  51.75985174 -001.57260767  51.75982757 -001.57264161
111  51.75985174 -001.57260767
112  51.75985174 -001.57260767  51.75981812 -001.57266198
111  51.75982474 -001.57274951 20
111  51.75984668 -001.57293351
112  51.75984668 -001.57293351  51.75985193 -001.57296406
112  51.75987510 -001.57292690  51.75987825 -001.57291332
111  51.75987510 -001.57292690
111  51.75988085 -001.57290517
111  51.75989881 -001.57283731
111  51.75992630 -001.57285292
111  51.75990983 -001.57291719
111  51.75990339 -001.57294233
112  51.75990339 -001.57294233  51.75989919 -001.57296270
112  51.75995643 -001.57296578  51.76000475 -001.57293014
111  51.75995643 -001.57296578
111  51.75998313 -001.57294569
111  51.76007010 -001.57288030
111  51.76009177 -001.57281498
111  51.76011707 -001.57282707
111  51.76011459 -001.57284684
111  51.76028228 -001.57272073
111  51.76030482 -001.57266506
111  51.76033319 -001.57268245
111  51.76034200 -001.57269341
111  51.76048520 -001.57259225
112  51.76052442 -001.57251617  51.76053283 -001.57247884
111  51.76052442 -001.57251617
111  51.76054954 -001.57254680
111  51.76063851 -001.57248395
111  51.76066211 -001.57256642
111  51.76052474 -001.57266278
111  51.76050948 -001.57273119
111  51.76046747 -001.57270295
111  51.76031521 -001.57280976
111  51.76029182 -001.57286328
111  51.76023457 -001.57286633
111  51.76000518 -001.57302724
111  51.75997979 -001.57304505
111  51.75994485 -001.57306956
111  51.75992396 -001.57309717
111  51.75990270 -001.57313226
111  51.75989239 -001.57317620
111  51.75989071 -001.57320715 20
112  51.75989993 -001.57358943  51.75989192 -001.57371778
111  51.75989993 -001.57358943
111  51.75990024 -001.57385338 20
112  51.75991456 -001.57419707  51.75992953 -001.57437249
111  51.75991456 -001.57419707
112  51.75991456 -001.57419707  51.75994694 -001.57432118
111  51.76002254 -001.57429431 3
111  51.76102976 -001.57358790 3
111  51.76112358 -001.57316177
111  51.76107083 -001.57298570
111  51.76095867 -001.57305571
111  51.76086946 -001.57270978
111  51.76089495 -001.57262329
111  51.76094083 -001.57259035
111  51.76095103 -001.57254505
111  51.76071123 -001.57167515
111  51.76071554 -001.57167217 20
111  51.76195516 -001.57081442
111  51.76191072 -001.57078611
111  51.76192115 -001.57073116
111  51.76188943 -001.57070943
111  51.76190060 -001.57066877
111  51.76197352 -001.57071187
112  51.76209714 -001.57072393  51.76215322 -001.57070334
111  51.76209714 -001.57072393
112  51.76209714 -001.57072393  51.76224849 -001.57066030 20
111  51.76249272 -001.57079177 20
112  51.76276223 -001.57091998  51.76289540 -001.57096536
111  51.76276223 -001.57091998
112  51.76276223 -001.57091998  51.76302447 -001.57099316 20
111  51.76319991 -001.57104228 20
111  51.76350421 -001.57116453 20
112  51.76382320 -001.57178455  51.76381707 -001.57223224
111  51.76382320 -001.57178455
112  51.76382320 -001.57178455  51.76383039 -001.57185303 20
111  51.76387762 -001.57187418
111  51.76388450 -001.57191905 20
111  51.76414800 -001.57189781 20
111  51.76417019 -001.57189602 20
111  51.76420686 -001.57189307 20
111  51.76423649 -001.57189068 20
111  51.76427120 -001.57188788 20
111  51.76429938 -001.57188561 20
111  51.76441776 -001.57187607
111  51.76443249 -001.57184673
111  51.76450123 -001.57180305
111  51.76453081 -001.57181046
111  51.76457067 -001.57183925
111  51.76460906 -001.57188904
111  51.76457471 -001.57201026
111  51.76457476 -001.57204620
111  51.76442047 -001.57206021 20
111  51.76426311 -001.57207449 20
112  51.76424184 -001.57209580  51.76424286 -001.57211585 20
111  51.76424025 -001.57214559
111  51.76426901 -001.57216496
111  51.76428867 -001.57217819
111  51.76428316 -001.57220145
111  51.76427403 -001.57224004
111  51.76426435 -001.57228095
111  51.76425563 -001.57231776
111  51.76424757 -001.57235179
111  51.76423844 -001.57239038
111  51.76423054 -001.57242375
111  51.76422259 -001.57245735
111  51.76421372 -001.57249482
111  51.76420428 -001.57253468
111  51.76419496 -001.57257408
111  51.76418711 -001.57260722
111  51.76417821 -001.57264483
111  51.76416998 -001.57267960
111  51.76416189 -001.57271378
111  51.76415277 -001.57275229
111  51.76414334 -001.57279215
111  51.76413440 -001.57282993
111  51.76412630 -001.57286411
111  51.76411694 -001.57290366
111  51.76410934 -001.57293576
111  51.76410076 -001.57297203
111  51.76409147 -001.57301128
111  51.76408175 -001.57305343
111  51.76407304 -001.57308967
111  51.76406494 -001.57312336
111  51.76407254 -001.57312470
111  51.76407003 -001.57313532
111  51.76406199 -001.57316928
111  51.76405507 -001.57319850
111  51.76405269 -001.57320858
111  51.76405061 -001.57321734
111  51.76399458 -001.57318339
112  51.76393435 -001.57330514  51.76389583 -001.57333626
111  51.76393435 -001.57330514
111  51.76381875 -001.57338575
112  51.76377606 -001.57339560  51.76375729 -001.57338764
111  51.76377606 -001.57339560
111  51.76379927 -001.57328627
111  51.76380520 -001.57325850
111  51.76356125 -001.57312162
112  51.76356125 -001.57312162  51.76354745 -001.57311584 20
111  51.76353831 -001.57314221 20
111  51.76344399 -001.57353346
112  51.76344399 -001.57353346  51.76343928 -001.57355822 20
112  51.76353782 -001.57363139  51.76361429 -001.57359432
111  51.76353782 -001.57363139 20
111  51.76431210 -001.57308122
111  51.76433214 -001.57314910 20
111  51.76342360 -001.57379292
112  51.76342360 -001.57379292  51.76334648 -001.57386798 20
111  51.76336497 -001.57398237 20
111  51.76340576 -001.57415123
112  51.76337517 -001.57415535  51.76335223 -001.57408946
111  51.76335477 -001.57417594 20
111  51.76329016 -001.57390429
111  51.76323037 -001.57365295
111  51.76315340 -001.57350465
111  51.76307986 -001.57355556
111  51.76307370 -001.57355990
111  51.76047461 -001.57539359
111  51.76046649 -001.57539932
111  51.76041828 -001.57523026 20
111  51.76010220 -001.57544441 20
112  51.76008160 -001.57563491  51.76011475 -001.57572363
111  51.76008160 -001.57563491
112  51.76008160 -001.57563491  51.76008733 -001.57565024 20
112  51.76010729 -001.57567914  51.76011894 -001.57569310
111  51.76010729 -001.57567914 20
111  51.76064414 -001.57629856
112  51.76064414 -001.57629856  51.76071794 -001.57637677 20
111  51.76080063 -001.57631746
112  51.76083684 -001.57634467  51.76081135 -001.57635290
111  51.76083684 -001.57638997 20
111  51.76075273 -001.57641383 20
112  51.76059926 -001.57633805  51.76051259 -001.57623097
111  51.76059926 -001.57633805 20
111  51.75997984 -001.57561652
112  51.75997984 -001.57561652  51.75995480 -001.57558350 20
111  51.75990847 -001.57559678 20
111  51.75973513 -001.57571209
111  51.75973513 -001.57581092
111  51.75995454 -001.57606515
111  51.75991863 -001.57615440
111  51.76004983 -001.57744850
111  51.76011060 -001.57751990
111  51.76015755 -001.57782780
111  51.76009955 -001.57789474
111  51.76023489 -001.57919107
111  51.75948084 -001.57940077
111  51.75934412 -001.57809776
111  51.75927092 -001.57806876
111  51.75925082 -001.57784611
111  51.75930959 -001.57779655
111  51.75929551 -001.57765618
111  51.75916458 -001.57635076
111  51.75911486 -001.57630167
111  51.75925082 -001.57598390
112  51.75922025 -001.57576403  51.75915398 -001.57568578
111  51.75922025 -001.57576403
111  51.75902140 -001.57552268
111  51.75813943 -001.57596746
112  51.75805022 -001.57612806  51.75802785 -001.57621446
111  51.75805022 -001.57612806
112  51.75805022 -001.57612806  51.75803338 -001.57619310
111  51.75804836 -001.57631676
111  51.75805167 -001.57633680
111  51.75795893 -001.57650646
112  51.75795893 -001.57650646  51.75793491 -001.57634204
112  51.75798652 -001.57607910  51.75800769 -001.57598823
111  51.75798652 -001.57607910
112  51.75798652 -001.57607910  51.75799603 -001.57603828
111  51.75800367 -001.57601384
111  51.75787441 -001.57608345
111  51.75787938 -001.57612361
111  51.75777994 -001.57616912
111  51.75768879 -001.57645827
111  51.75702921 -001.57680631
111  51.75699938 -001.57695089
111  51.75694137 -001.57714365
111  51.75687327 -001.57709512
111  51.75686294 -001.57712849
111  51.75693965 -001.57762655
111  51.75714422 -001.57797601
111  51.75711339 -001.57802161
111  51.75715695 -001.57809630
111  51.75701532 -001.57833197
111  51.75696513 -001.57825546
111  51.75679898 -001.57852591
111  51.75656363 -001.57890896
111  51.75650612 -001.57900257
111  51.75649869 -001.57901249
111  51.75655316 -001.57910167
111  51.75642775 -001.57931300
111  51.75644771 -001.57934639
111  51.75663638 -001.57963397
111  51.75661807 -001.57967361
111  51.75664020 -001.57972365
112  51.75657676 -001.57980944  51.75653693 -001.57975939
111  51.75648227 -001.57984060
111  51.75618269 -001.57938496
111  51.75618906 -001.57937592
111  51.75611370 -001.57926446
111  51.75549254 -001.58031941
111  51.75552351 -001.58038613
111  51.75561861 -001.58035284
111  51.75591820 -001.58080848
111  51.75589979 -001.58089436
111  51.75575363 -001.58102239
112  51.75573446 -001.58124639  51.75576986 -001.58136316
111  51.75573446 -001.58124639
111  51.75565283 -001.58131471
112  51.75565283 -001.58131471  51.75561448 -001.58120985
111  51.75555974 -001.58122882
111  51.75557404 -001.58121372
111  51.75548751 -001.58095381
111  51.75539129 -001.58103686
111  51.75529121 -001.58074018
111  51.75524619 -001.58061013
111  51.75479286 -001.58102274
111  51.75468504 -001.58111669
111  51.75471030 -001.58119188
111  51.75467537 -001.58122231
111  51.75465223 -001.58115329
111  51.75464319 -001.58112633
111  51.75460268 -001.58116163
111  51.75461132 -001.58118677
111  51.75441274 -001.58136792
111  51.75444718 -001.58147206
111  51.75446654 -001.58146175
111  51.75466190 -001.58204675
111  51.75464963 -001.58206822
111  51.75466646 -001.58212093
112  51.75462663 -001.58233539  51.75466056 -001.58244262
111  51.75462663 -001.58233539
111  51.75445994 -001.58243547
112  51.75445994 -001.58243547  51.75442158 -001.58227105
111  51.75433455 -001.58224722
111  51.75415183 -001.58234794
111  51.75406627 -001.58169779
111  51.75405781 -001.58163362
111  51.75405427 -001.58137507
111  51.75403362 -001.58134409
112  51.75367516 -001.58148469  51.75357043 -001.58151090
111  51.75367516 -001.58148469
112  51.75367516 -001.58148469  51.75364740 -001.58149764
111  51.75362501 -001.58156094
111  51.75364043 -001.58177693
111  51.75360396 -001.58178945
111  51.75358960 -001.58159192
112  51.75358960 -001.58159192  51.75358223 -001.58153473
111  51.75351585 -001.58153949
111  51.75322377 -001.58161098
112  51.75317509 -001.58175157  51.75318394 -001.58183497
111  51.75317509 -001.58175157
111  51.75319279 -001.58192790
111  51.75325290 -001.58190999
111  51.75334693 -001.58262430
111  51.75287845 -001.58245285
111  51.75275173 -001.58242355
111  51.75279292 -001.58200886
111  51.75279893 -001.58189456 20
112  51.75273402 -001.58185882  51.75268829 -001.58184691
111  51.75273402 -001.58185882 20
111  51.75251337 -001.58180888
111  51.75227438 -001.58175479 20
111  51.75219707 -001.58173730 20
112  51.75214806 -001.58179283  51.75212598 -001.58185498
111  51.75214806 -001.58179283 20
111  51.75211889 -001.58178257
112  51.75211889 -001.58178257  51.75211967 -001.58172333 20
111  51.75207906 -001.58171109 20
111  51.75188729 -001.58167535 20
111  51.75136989 -001.58152907
112  51.75136989 -001.58152907  51.75132775 -001.58152120 20
111  51.75127806 -001.58157289
111  51.75126331 -001.58167773
111  51.75130461 -001.58180164
111  51.75146245 -001.58192554
112  51.75144180 -001.58204468  51.75138132 -001.58200417
111  51.75143000 -001.58213761
111  51.75129576 -001.58203991
111  51.75113202 -001.58214714
111  51.75089305 -001.58333614
111  51.75098303 -001.58360063
111  51.75119398 -001.58374836
111  51.75105974 -001.58431307
111  51.75100663 -001.58426780
111  51.75081487 -001.58520660
111  51.75075438 -001.58568076
111  51.75058032 -001.58570697
111  51.75040183 -001.58585232
111  51.75028529 -001.58635746 20
111  51.74976752 -001.58913807 20
111  51.74975867 -001.58947403 20
112  51.74987815 -001.58968371  51.75000059 -001.58974089
111  51.74987815 -001.58968371 20
111  51.75059469 -001.59002279
111  51.75057994 -001.59009427 20
111  51.74986783 -001.58977664 20
112  51.74979112 -001.58977902  51.74974686 -001.58980999 20
111  51.74968638 -001.58999585 20
111  51.74945466 -001.59535172 20
112  51.74965158 -001.59572750  51.74983269 -001.59584597
111  51.74965158 -001.59572750
112  51.74965158 -001.59572750  51.74978332 -001.59579846 20
111  51.74983327 -001.59599061 20
111  51.74991872 -001.59628484
111  51.74991872 -001.59628484
111  51.74996316 -001.59617672
111  51.74987387 -001.59575761
112  51.74989956 -001.59574304  51.74989956 -001.59569892
111  51.74992152 -001.59573059
111  51.75001081 -001.59614971
111  51.75002430 -001.59617178
112  51.75002430 -001.59617178  51.75008313 -001.59635165
111  51.75006705 -001.59651453
111  51.75005988 -001.59661746
111  51.75004389 -001.59672803
111  51.74999274 -001.59695358
111  51.74998887 -001.59701523
111  51.75019396 -001.59717960
111  51.75016051 -001.59729150
111  51.75000873 -001.59717640
111  51.74999158 -001.59723935
111  51.74999621 -001.59724130
111  51.74971100 -001.59815719
111  51.74976949 -001.59820800
111  51.74979771 -001.59812565
111  51.74982363 -001.59814743
111  51.74979408 -001.59824118
111  51.74977999 -001.59828781
111  51.74978720 -001.59829296
111  51.74976352 -001.59834922
111  51.74968050 -001.59861715
111  51.74968999 -001.59862304
111  51.74964691 -001.59876207
111  51.74963743 -001.59875618
111  51.74942104 -001.59945105
111  51.74943271 -001.59946155
111  51.74941322 -001.59951965
111  51.74938371 -001.59949418
111  51.74976768 -001.59824363
111  51.74970918 -001.59819797
111  51.74918342 -001.59992821
111  51.74921543 -001.59995406
111  51.74917185 -001.60022947
111  51.74918971 -001.60041263
111  51.74926591 -001.60049344
111  51.74933594 -001.60053817
111  51.74916055 -001.60099323
111  51.74905152 -001.60089158
111  51.74893794 -001.60092494
111  51.74889224 -001.60095074
112  51.74869752 -001.60122236  51.74858606 -001.60135397
111  51.74842462 -001.60147882 20
111  51.74806238 -001.60335896 20
112  51.74802222 -001.60374956  51.74801413 -001.60391729
111  51.74802222 -001.60374956 20
111  51.74800322 -001.60443161 20
112  51.74747480 -001.60499714  51.74697761 -001.60485911
111  51.74747480 -001.60499714
112  51.74747480 -001.60499714  51.74681059 -001.60483716 20
111  51.74660704 -001.60590879 20
112  51.74610988 -001.60657252  51.74573116 -001.60659134
111  51.74610988 -001.60657252
111  51.74610645 -001.60659088
112  51.74610645 -001.60659088  51.74599780 -001.60660449
111  51.74593059 -001.60656822
111  51.74559441 -001.60838136
111  51.74508106 -001.60815265
111  51.74541746 -001.60630726
112  51.74535183 -001.60624515  51.74532061 -001.60620733
111  51.74535183 -001.60624515
111  51.74535593 -001.60622644
112  51.74535593 -001.60622644  51.74519749 -001.60603862 20
111  51.74519107 -001.60576112 20
111  51.74517089 -001.60455886
112  51.74517089 -001.60455886  51.74511778 -001.60401132 20
112  51.74476729 -001.60367553  51.74475380 -001.60323443
111  51.74476729 -001.60367553
112  51.74476729 -001.60367553  51.74476167 -001.60359384
112  51.74466952 -001.60351928  51.74466840 -001.60344305
111  51.74466952 -001.60351928
111  51.74467142 -001.60320313
111  51.74467673 -001.60317505
111  51.74472622 -001.60296350
111  51.74468969 -001.60274283
112  51.74468969 -001.60274283  51.74445928 -001.60200949 20
112  51.74462079 -001.60104484  51.74472195 -001.60062371 20
111  51.74470142 -001.60032158
111  51.74469871 -001.60030202
111  51.74462436 -001.60009904
111  51.74441371 -001.60013334
111  51.74438716 -001.60006759
111  51.74442787 -001.60007902
111  51.74458665 -001.60005925
112  51.74458665 -001.60005925  51.74460263 -001.60005528
111  51.74460489 -001.60003042
111  51.74412871 -001.59858098
112  51.74404852 -001.59813809  51.74401906 -001.59786952
111  51.74402073 -001.59766789
112  51.74405083 -001.59719729  51.74407915 -001.59701146
111  51.74405083 -001.59719729
111  51.74410039 -001.59687995
112  51.74404906 -001.59685994  51.74400834 -001.59687138
111  51.74404906 -001.59685994
111  51.74371961 -001.59692601
111  51.74371399 -001.59688286
111  51.74406853 -001.59681420
112  51.74406853 -001.59681420  51.74409995 -001.59680078
111  51.74411809 -001.59675988
111  51.74419585 -001.59634910
111  51.74422253 -001.59620812
111  51.74410449 -001.59583103
111  51.74418206 -001.59576541
111  51.74416606 -001.59571172
111  51.74487407 -001.59185975
111  51.74490608 -001.59183787
111  51.74489056 -001.59179154
111  51.74486545 -001.59171657
111  51.74479011 -001.59178393
111  51.74467305 -001.59188862
111  51.74455538 -001.59199384
111  51.74451122 -001.59168787
111  51.74450375 -001.59162165
111  51.74459512 -001.59166740
111  51.74458721 -001.59170496
111  51.74465969 -001.59174125
111  51.74466761 -001.59170369
111  51.74473966 -001.59173977
111  51.74474926 -001.59169641
111  51.74481231 -001.59172386
111  51.74484433 -001.59170596
111  51.74485418 -001.59166022
111  51.74487880 -001.59167215
111  51.74490343 -001.59154289
111  51.74493052 -001.59155681
111  51.74500809 -001.59113124
111  51.74502656 -001.59111931
111  51.74499085 -001.59101590
111  51.74518384 -001.59087055
112  51.74518384 -001.59087055  51.74520600 -001.59085523
111  51.74521784 -001.59082182
111  51.74522461 -001.59074950
111  51.74524018 -001.59066533
111  51.74543579 -001.58960774
111  51.74545110 -001.58952498
111  51.74548762 -001.58932731
111  51.74556396 -001.58891414
111  51.74564108 -001.58849669
111  51.74571710 -001.58808522
111  51.74578041 -001.58774254
111  51.74550751 -001.58761151
111  51.74552042 -001.58754168
111  51.74579332 -001.58767271
111  51.74587001 -001.58725762
111  51.74594622 -001.58684313
111  51.74602370 -001.58642421
111  51.74610043 -001.58600935
111  51.74617760 -001.58559213
111  51.74625208 -001.58518945
111  51.74628815 -001.58499443
111  51.74629165 -001.58480011
111  51.74629552 -001.58458742
112  51.74628077 -001.58449014  51.74626971 -001.58443852
111  51.74624881 -001.58437697
111  51.74623898 -001.58438689
111  51.74608327 -001.58394054
111  51.74604409 -001.58383828
111  51.74575521 -001.58407455
111  51.74571892 -001.58416407
111  51.74569609 -001.58415208
111  51.74573340 -001.58394188
111  51.74581139 -001.58396648
111  51.74602597 -001.58379098
111  51.74593933 -001.58356487
111  51.74579765 -001.58319513
111  51.74565801 -001.58283067
111  51.74551833 -001.58246612
111  51.74537602 -001.58209474
111  51.74532316 -001.58195677
112  51.74523588 -001.58166690  51.74519777 -001.58149814
111  51.74515721 -001.58123012
111  51.74514122 -001.58122019
111  51.74506153 -001.58133553
111  51.74495489 -001.58103321
111  51.74510680 -001.58088268
111  51.74512279 -001.58084892
111  51.74511910 -001.58075561
112  51.74513262 -001.58027912  51.74516581 -001.58004683
111  51.74513262 -001.58027912
111  51.74516827 -001.58002301
111  51.74497527 -001.57984035
112  51.74477613 -001.57950443  51.74473925 -001.57932337
111  51.74477613 -001.57950443
111  51.74447372 -001.57969979
112  51.74447372 -001.57969979  51.74444791 -001.57972361
111  51.74442652 -001.57981653
111  51.74440046 -001.57979310
111  51.74444127 -001.57966644
112  51.74451945 -001.57964261  51.74457600 -001.57960926
111  51.74451945 -001.57964261
111  51.74475695 -001.57947822
111  51.74477318 -001.57943534
112  51.74477318 -001.57943534  51.74469131 -001.57899658
111  51.74480121 -001.57873212
111  51.74475253 -001.57865628
111  51.74483366 -001.57846807
111  51.74505493 -001.57870393
111  51.74498044 -001.57890803
111  51.74491332 -001.57884926
112  51.74491332 -001.57884926  51.74475990 -001.57933766
111  51.74502248 -001.57964023
111  51.74520834 -001.57981177
111  51.74522368 -001.57976571
111  51.74521493 -001.57974850
111  51.74540279 -001.57920773
111  51.74548341 -001.57902401
111  51.74549064 -001.57907617
111  51.74551844 -001.57927859
111  51.74552471 -001.57932190
111  51.74559030 -001.57907097
111  51.74657775 -001.57652075
111  51.74664335 -001.57642781
111  51.74682864 -001.57594824
