I
1050 Generated by WorldEditor 2.1.0r1

1    792 1 0 LKCV Caslav
1302 city Čáslav
111  49.95033870  015.37758530
111  49.95033294  015.37753997
111  49.95022410  015.37757642
111  49.95023152  015.37762328
111  49.95019949  015.37763292
111  49.95020213  015.37764957
111  49.95018134  015.37765634
111  49.95010339  015.37716121
111  49.95007171  015.37717604
111  49.95007664  015.37724182
112  49.95007664  015.37724182  49.95009140  015.37739749
112  49.94976535  015.37735044  49.94969787  015.37723409
111  49.94976535  015.37735044
111  49.94934277  015.37664563
112  49.94934277  015.37664563  49.94928302  015.37653775
112  49.94943635  015.37649403  49.94946974  015.37651998
111  49.94943635  015.37649403
111  49.94946988  015.37671289
111  49.94949300  015.37675413
111  49.94971813  015.37668235
111  49.94969570  015.37651072
111  49.94958366  015.37654661
111  49.94958939  015.37659680
111  49.94956184  015.37660563
111  49.94956442  015.37662231
111  49.94954362  015.37662893
111  49.94946706  015.37613328
111  49.94942650  015.37616017
111  49.94943824  015.37625249
111  49.94940632  015.37633361
111  49.94930371  015.37637085
112  49.94930371  015.37637085  49.94918947  015.37641318
112  49.94921014  015.37620070  49.94927517  015.37612287
111  49.94921014  015.37620070
111  49.94947692  015.37588380
112  49.94947692  015.37588380  49.94985045  015.37543452
111  49.94978668  015.37458975
111  49.94963372  015.37304479
112  49.94963372  015.37304479  49.94961668  015.37288542
112  49.94980201  015.37280882  49.94985263  015.37285995
111  49.94980201  015.37280882
111  49.94997157  015.37298580
112  49.94997157  015.37298580  49.95002977  015.37305266
111  49.94999308  015.37315295
111  49.94992882  015.37331502
111  49.95013104  015.37350633
111  49.95018764  015.37335501
111  49.95008953  015.37326338
111  49.95007634  015.37329549
111  49.95005248  015.37327486
111  49.95004660  015.37328938
111  49.95002903  015.37327085
111  49.95020390  015.37283962
111  49.95018194  015.37282017
112  49.95015883  015.37285420  49.95014481  015.37287488
111  49.95015883  015.37285420
112  49.95015883  015.37285420  49.95015052  015.37286645
112  49.95012720  015.37289928  49.95011449  015.37291684
111  49.95012720  015.37289928
112  49.95012720  015.37289928  49.95009304  015.37294647
111  49.95004622  015.37289141
111  49.94994246  015.37277736
112  49.94994246  015.37277736  49.94989718  015.37271485
111  49.94993740  015.37264364
111  49.94993993  015.37260235
111  49.95030941  015.37230739
112  49.95030941  015.37230739  49.95038866  015.37224633
111  49.95044354  015.37214417
111  49.95053844  015.37205765
111  49.95127207  015.37145728
111  49.95122567  015.37133929
111  49.95119514  015.37142838
111  49.95058019  015.37193572
111  49.95058019  015.37189443
111  49.95087520  015.37136381
111  49.95080307  015.37126942
111  49.95059411  015.37165256
111  49.95057117  015.37162230
111  49.95057081  015.37161025
111  49.95050248  015.37160435
111  49.95049035  015.37161716
111  49.95041890  015.37195539
112  49.95041890  015.37195539  49.95036456  015.37209802
111  49.95028031  015.37216580
111  49.94918327  015.37301330
112  49.94918327  015.37301330  49.94908499  015.37309130
111  49.94896563  015.37301527
111  49.94895171  015.37302314 102
111  49.94839027  015.37207064
111  49.94826867  015.37224412 102
111  49.94862541  015.37285180 102
111  49.94863743  015.37290879
112  49.94863743  015.37290879  49.94876080  015.37329060 102
111  49.94861318  015.37362324
111  49.94861318  015.37364291 102
111  49.94822260  015.37420246
111  49.94797050  015.37377360
111  49.94795227  015.37379888
111  49.94820503  015.37422763 102
111  49.94601627  015.37735743
111  49.94536373  015.37828752 102
111  49.94292861  015.38177885
111  49.94292089  015.38178328
111  49.94282672  015.38191805
111  49.94282072  015.38193354 102
111  49.94249645  015.38239846
111  49.94248752  015.38240242
111  49.94239335  015.38253719
111  49.94238633  015.38255634 102
113  49.94105959  015.38446707
112  49.94693605  015.38064177  49.94689050  015.38057885
111  49.94682597  015.38056902
111  49.94681571  015.38055301
111  49.94698020  015.38030919
111  49.94698751  015.38032022
112  49.94696516  015.38057688  49.94696895  015.38075581
113  49.94696516  015.38057688
111  49.94097505  015.38734735
111  49.94101828  015.38740469
112  49.94101828  015.38740469  49.94110263  015.38754232
112  49.94101301  015.38774056  49.94094552  015.38784378
111  49.94101301  015.38774056
111  49.94042568  015.38857286
112  49.94030231  015.38851060  49.94025064  015.38842704
111  49.94030231  015.38851060
113  49.94024010  015.38839591
111  49.93938689  015.38824456
111  49.93975489  015.38885894
112  49.93975489  015.38885894  49.93985084  015.38902277
111  49.93973802  015.38913254
111  49.93947327  015.38929789
111  49.93944691  015.38920123
111  49.93941454  015.38922144
111  49.93944090  015.38931811
111  49.93877531  015.38973381
111  49.93860238  015.38980917
112  49.93854966  015.38975019  49.93852119  015.38969940
111  49.93854966  015.38975019
113  49.93845160  015.38957816
111  49.93839942  015.38987813
111  49.93801898  015.38998878
112  49.93790453  015.39001615  49.93788028  015.39002598
111  49.93785216  015.39000919 102
111  49.93783318  015.38997642
112  49.93783318  015.38997642  49.93770032  015.38972577 102
111  49.93781737  015.38946528 102
111  49.93799034  015.38919394
111  49.93915157  015.38754046
111  49.93915890  015.38755373
111  49.93913937  015.38759071
111  49.93913693  015.38765802
111  49.93914730  015.38767699
111  49.93913876  015.38768742
111  49.93941213  015.38813965
111  49.93936664  015.38820467
111  49.93843439  015.38953720
111  49.93841514  015.38956471
111  49.93839064  015.38959973
111  49.93835316  015.38953658
111  49.93826067  015.38938072
111  49.93823870  015.38940821
111  49.93839098  015.38967334
111  49.93840469  015.38964877
114  49.93840469  015.38964877  49.93845425  015.38972577
111  49.94713786  015.37712396
111  49.94749087  015.37771392
111  49.94749549  015.37774821
112  49.94751219  015.37793780  49.94747201  015.37799876
111  49.94751219  015.37793780
111  49.94698496  015.37865333
112  49.94665721  015.37894554  49.94646994  015.37903796
111  49.94665721  015.37894554
111  49.94633387  015.37911720
111  49.94631103  015.37901206
111  49.94627399  015.37903172
111  49.94629684  015.37913686
111  49.94616338  015.37920771
112  49.94565022  015.37970337  49.94542527  015.38002153
111  49.94565022  015.37970337
112  49.94565022  015.37970337  49.94560277  015.37976892
111  49.94556937  015.37973751
111  49.94550962  015.37968835
111  49.94546305  015.37961325
112  49.94546305  015.37961325  49.94545339  015.37959004
113  49.94546393  015.37952586
111  49.95021896  015.37831289
112  49.95021896  015.37831289  49.95027632  015.37840773
112  49.95011217  015.37853290  49.95002430  015.37849402
111  49.95011217  015.37853290
111  49.94973323  015.37835557
112  49.94945559  015.37828729  49.94935995  015.37830061
111  49.94945559  015.37828729
111  49.94941170  015.37829545
111  49.94938887  015.37827361
111  49.94915978  015.37824260
111  49.94902274  015.37826500
111  49.94884924  015.37836579
111  49.94882691  015.37840436
111  49.94872334  015.37842479
112  49.94872334  015.37842479  49.94858116  015.37845324
111  49.94842799  015.37852247
111  49.94829680  015.37859643
112  49.94807895  015.37851583  49.94799658  015.37838401
111  49.94807895  015.37851583
111  49.94784524  015.37812134
112  49.94788186  015.37774487  49.94802404  015.37762633
111  49.94788186  015.37774487
111  49.94812411  015.37754004
112  49.94824737  015.37741297  49.94830961  015.37733142
111  49.94824737  015.37741297
111  49.94885514  015.37660882
112  49.94889297  015.37662304  49.94890701  015.37665149
111  49.94889297  015.37662304
111  49.94890396  015.37665908
112  49.94885344  015.37693972  49.94882963  015.37705927
111  49.94885344  015.37693972
112  49.94885344  015.37693972  49.94884587  015.37697771
112  49.94883256  015.37703460  49.94882653  015.37705770
111  49.94883256  015.37703460
112  49.94883256  015.37703460  49.94880755  015.37713038
111  49.94874652  015.37711047
111  49.94862265  015.37705547
111  49.94855248  015.37740918
111  49.94865194  015.37744901
111  49.94868611  015.37728306
111  49.94866288  015.37727447
111  49.94867220  015.37723156
111  49.94866159  015.37722683
111  49.94866816  015.37719544
111  49.94898333  015.37733652
111  49.94899492  015.37727962
111  49.94894667  015.37725461
112  49.94891433  015.37710193  49.94893630  015.37698055
111  49.94891433  015.37710193
111  49.94901746  015.37656803
112  49.94901746  015.37656803  49.94903637  015.37647415
112  49.94916086  015.37655476  49.94919564  015.37661071
111  49.94916086  015.37655476
111  49.94968908  015.37743190
112  49.94968335  015.37759578  49.94964063  015.37766311
111  49.94968335  015.37759578
111  49.94960158  015.37770863
111  49.94968209  015.37785216
111  49.94976385  015.37773930
112  49.94976385  015.37773930  49.94982243  015.37768335
111  49.94987119  015.37773460
111  49.94990424  015.37778954
111  49.94994069  015.37785011
111  49.94997149  015.37790132
113  49.95000571  015.37795822
111  49.94972539  015.37460346
112  49.94943542  015.37581608  49.94910569  015.37621784
111  49.94943542  015.37581608
111  49.94916127  015.37613562
112  49.94902630  015.37611760  49.94896936  015.37601928
111  49.94902630  015.37611760
112  49.94897080  015.37602275  49.94891386  015.37592443
111  49.94897080  015.37602275
111  49.94895061  015.37598826
111  49.94882123  015.37576717
112  49.94887471  015.37553270  49.94897137  015.37549583
111  49.94887471  015.37553270
111  49.94899638  015.37548696
112  49.94908664  015.37556510  49.94910333  015.37565659
111  49.94908664  015.37556510
111  49.94911212  015.37572077
111  49.94922866  015.37567378
111  49.94920318  015.37551810
112  49.94920318  015.37551810  49.94919263  015.37543344
111  49.94924618  015.37541255
111  49.94940398  015.37534103
111  49.94937578  015.37520939
111  49.94914501  015.37528532
112  49.94909848  015.37522268  49.94909409  015.37517215
111  49.94909848  015.37522268
111  49.94909166  015.37510993
111  49.94900496  015.37516859
111  49.94902237  015.37524425
112  49.94902237  015.37524425  49.94902852  015.37528931
111  49.94898409  015.37533826
111  49.94880813  015.37539615
112  49.94880813  015.37539615  49.94866754  015.37543848
111  49.94856419  015.37532791
111  49.94844425  015.37512294
112  49.94834513  015.37473622  49.94832509  015.37449042
111  49.94834513  015.37473622
111  49.94834516  015.37459977
111  49.94836162  015.37448174
111  49.94840245  015.37432351
111  49.94845795  015.37419874
111  49.94894948  015.37350716
111  49.94895908  015.37349366
111  49.94898969  015.37347820
111  49.94898888  015.37346976
111  49.94900700  015.37346252
111  49.94902713  015.37346749
111  49.94906176  015.37349624
111  49.94908593  015.37353771
111  49.94908154  015.37360519
111  49.94906422  015.37364422
111  49.94895178  015.37382067
111  49.94910811  015.37406953
111  49.94918763  015.37395472
111  49.94910382  015.37382272
111  49.94909248  015.37383842
111  49.94907596  015.37380726
111  49.94906799  015.37381913
111  49.94905383  015.37379453
111  49.94929083  015.37344217
111  49.94926967  015.37340292
111  49.94923478  015.37344038
112  49.94923478  015.37344038  49.94917803  015.37350581
112  49.94910798  015.37330218  49.94915070  015.37318174
111  49.94910798  015.37330218
111  49.94911970  015.37327555
111  49.94913962  015.37323963
112  49.94922896  015.37314177  49.94928095  015.37309739
111  49.94922896  015.37314177
111  49.94946254  015.37296402
112  49.94957765  015.37307326  49.94959259  015.37320845
113  49.94957765  015.37307326
111  49.94774967  015.37521945
111  49.94779836  015.37516408
111  49.94784649  015.37512801
111  49.94789758  015.37509087
112  49.94789758  015.37509087  49.94800034  015.37504788 102
112  49.94814465  015.37508651  49.94820354  015.37512297
111  49.94814465  015.37508651
112  49.94814465  015.37508651  49.94821669  015.37513112
112  49.94822465  015.37535447  49.94820031  015.37548187
111  49.94822465  015.37535447
111  49.94818397  015.37552437
112  49.94818397  015.37552437  49.94815753  015.37563500
111  49.94807973  015.37559865
111  49.94796277  015.37552832
111  49.94787734  015.37586259
111  49.94797650  015.37592344
111  49.94801464  015.37576697
111  49.94799174  015.37575352
111  49.94800540  015.37570372
111  49.94799502  015.37569788
111  49.94800295  015.37566726
111  49.94831119  015.37584145
111  49.94832035  015.37579700
111  49.94828618  015.37577424
112  49.94824285  015.37558838  49.94827715  015.37544936
111  49.94824285  015.37558838
111  49.94828191  015.37543760
112  49.94828191  015.37543760  49.94831791  015.37529630
111  49.94843019  015.37540915
111  49.94890981  015.37626452
112  49.94889334  015.37642288  49.94885001  015.37651013
111  49.94883903  015.37651297
111  49.94820746  015.37734084
112  49.94808115  015.37747454  49.94800853  015.37753239
112  49.94785171  015.37765187  49.94781632  015.37767843
111  49.94779679  015.37763480
111  49.94777299  015.37758265
112  49.94768329  015.37769455  49.94763142  015.37775618
111  49.94758871  015.37769265
111  49.94719695  015.37703360
111  49.94721648  015.37699946
112  49.94695470  015.37655377  49.94691687  015.37648645
111  49.94694433  015.37644093
111  49.94692358  015.37640490 102
111  49.94705143  015.37622143
111  49.94708330  015.37617569
111  49.94709257  015.37616965
111  49.94712947  015.37617089
111  49.94717259  015.37620293
111  49.94720213  015.37625644
111  49.94719400  015.37629597
111  49.94717928  015.37633149
111  49.94706410  015.37649297
111  49.94722394  015.37676664
111  49.94730043  015.37665501
111  49.94721930  015.37652315
111  49.94720482  015.37654083
111  49.94718614  015.37650726
111  49.94717806  015.37651896
111  49.94716413  015.37649405
111  49.94740424  015.37614683
111  49.94738307  015.37611813
111  49.94734448  015.37616984
111  49.94732897  015.37617879
111  49.94730639  015.37618448
111  49.94727649  015.37617879
111  49.94725086  015.37616362
111  49.94722767  015.37612758
111  49.94721425  015.37607827
111  49.94721303  015.37602706
113  49.94721624  015.37598492
110 1 0.00 137.3300 New Taxiway 58
111  49.94719737  015.37013311
111  49.94717206  015.37041036
111  49.94717656  015.37044665
111  49.94731980  015.37024139
111  49.94728204  015.37004764
111  49.94730320  015.36998126
111  49.94732489  015.36995648
111  49.94749009  015.36983358
111  49.94747220  015.36978697
111  49.94730700  015.36990987
111  49.94725195  015.36987988
111  49.94705886  015.36880315
111  49.94702155  015.36859753
111  49.94697220  015.36834584
111  49.94695575  015.36820427
111  49.94694089  015.36816197
111  49.94680511  015.36736455
111  49.94675578  015.36693757
111  49.94671907  015.36632044
111  49.94666856  015.36406203
112  49.94666856  015.36406203  49.94666730  015.36390866
112  49.94686621  015.36382360  49.94692948  015.36399073
111  49.94686621  015.36382360
111  49.94696705  015.36407554
111  49.94701501  015.36403034
112  49.94701501  015.36403034  49.94699223  015.36394186
111  49.94701519  015.36390656
111  49.94717575  015.36375875
111  49.94713107  015.36364008
111  49.94702703  015.36372773
111  49.94704475  015.36377295
111  49.94700055  015.36381019
111  49.94698402  015.36376902
111  49.94687189  015.36348421
111  49.94686164  015.36351338
111  49.94684888  015.36355794
111  49.94682030  015.36359076
111  49.94679327  015.36360961
112  49.94679327  015.36360961  49.94666294  015.36369416
111  49.94665607  015.36350345
111  49.94664062  015.36281257
112  49.94664062  015.36281257  49.94663936  015.36267296
112  49.94682917  015.36258946  49.94688358  015.36271334
111  49.94682917  015.36258946
111  49.94693403  015.36283751
111  49.94697730  015.36277498
112  49.94697730  015.36277498  49.94696212  015.36268846
111  49.94698363  015.36266207
111  49.94713422  015.36250436
111  49.94709761  015.36241169
111  49.94699828  015.36250760
111  49.94701220  015.36253906
111  49.94696925  015.36257749
111  49.94695491  015.36254205
111  49.94685363  015.36228479
111  49.94682892  015.36230772
111  49.94681591  015.36234248
111  49.94673211  015.36240625
112  49.94673211  015.36240625  49.94664986  015.36245737
111  49.94661025  015.36232886
111  49.94659162  015.36216566
112  49.94660128  015.36176919  49.94658863  015.36166105
111  49.94660128  015.36176919
111  49.94657884  015.36157267
112  49.94657884  015.36157267  49.94655606  015.36140750
111  49.94648820  015.36126011
111  49.94647980  015.36118653
112  49.94647980  015.36118653  49.94647101  015.36109095
112  49.94664192  015.36095049  49.94667707  015.36101330
111  49.94664192  015.36095049
111  49.94678609  015.36121703
111  49.94683299  015.36114716
112  49.94683317  015.36100389  49.94687622  015.36094517
111  49.94683317  015.36100389
111  49.94695523  015.36084246
111  49.94690316  015.36074176
111  49.94681327  015.36085822
111  49.94682646  015.36088553
111  49.94678893  015.36093415
111  49.94677918  015.36091376
111  49.94664085  015.36065828
111  49.94663212  015.36071487
111  49.94657202  015.36080410
112  49.94657202  015.36080410  49.94648151  015.36092017
111  49.94643223  015.36076997
111  49.94641791  015.36064458
112  49.94659902  015.36024164  49.94677819  015.36007411
111  49.94659902  015.36024164
111  49.94701208  015.35986693
112  49.94715746  015.35988187  49.94721651  015.35994742
111  49.94715746  015.35988187
111  49.94719423  015.35992171
112  49.94721448  015.35999646  49.94720499  015.36002432
111  49.94721448  015.35999646
111  49.94714737  015.36018276
111  49.94741069  015.36040679
111  49.94744903  015.36030140
111  49.94734882  015.36021430
111  49.94733617  015.36025035
111  49.94729040  015.36021057
111  49.94729629  015.36019394
111  49.94740159  015.35990290
111  49.94730701  015.35984671
111  49.94726252  015.35980095
112  49.94726252  015.35980095  49.94720769  015.35973049
111  49.94726224  015.35964000
111  49.94771076  015.35923313
112  49.94771076  015.35923313  49.94775505  015.35920036
112  49.94788685  015.35937895  49.94784468  015.35949693
111  49.94788685  015.35937895
111  49.94782691  015.35953896
111  49.94808952  015.35977020
111  49.94813288  015.35966003
111  49.94803194  015.35957380
111  49.94802034  015.35960330
111  49.94799783  015.35958407
111  49.94799150  015.35959718
111  49.94797232  015.35958079
111  49.94798463  015.35954899
111  49.94808448  015.35926942
111  49.94805453  015.35924683
111  49.94803539  015.35925488
111  49.94796320  015.35918282
112  49.94796320  015.35918282  49.94790099  015.35911236
111  49.94796127  015.35900588
111  49.94825801  015.35873670
111  49.94830737  015.35867897
111  49.94831797  015.35863661
111  49.94828945  015.35860191
111  49.94822761  015.35860883
111  49.94677001  015.35991931
112  49.94671294  015.35991179  49.94668258  015.35989292
111  49.94671294  015.35991179
111  49.94673572  015.35983393
111  49.94653523  015.35969766
111  49.94651245  015.35977552
111  49.94633338  015.35965381
112  49.94633338  015.35965381  49.94630149  015.35963021
111  49.94629080  015.35957003
111  49.94622473  015.35891483
111  49.94615851  015.35774804
112  49.94615851  015.35774804  49.94621798  015.35747473
112  49.94611262  015.35693959  49.94601140  015.35674493
111  49.94611262  015.35693959
111  49.94610945  015.35688361
112  49.94543518  015.35491728  49.94485515  015.35408909
111  49.94543518  015.35491728
112  49.94543999  015.35474324  49.94548841  015.35465076
111  49.94543999  015.35474324
111  49.94541767  015.35448765
112  49.94514317  015.35446130  49.94491224  015.35457600
111  49.94514317  015.35446130
112  49.94514317  015.35446130  49.94510837  015.35448261
111  49.94504647  015.35444350
111  49.94463523  015.35401355
111  49.94460613  015.35408073
111  49.94471748  015.35419576
111  49.94473694  015.35424844
111  49.94486046  015.35440221
111  49.94498399  015.35454768
112  49.94496247  015.35472606  49.94489604  015.35477194
111  49.94496247  015.35472606
111  49.94492906  015.35474477
112  49.94492906  015.35474477  49.94490059  015.35475952
111  49.94487472  015.35472239
111  49.94478370  015.35439800
111  49.94472585  015.35443419
111  49.94470934  015.35459778
111  49.94454912  015.35470265
111  49.94458582  015.35482727
111  49.94469620  015.35475724
111  49.94468143  015.35470645
111  49.94472762  015.35467491
111  49.94473367  015.35469628
111  49.94481972  015.35500202
111  49.94488008  015.35492779
111  49.94504769  015.35480956
112  49.94504769  015.35480956  49.94514892  015.35476041
111  49.94522075  015.35482649
111  49.94530459  015.35492523
112  49.94564514  015.35551024  49.94573741  015.35574373
111  49.94564514  015.35551024
112  49.94564514  015.35551024  49.94569259  015.35563996
112  49.94551903  015.35559475  49.94552078  015.35543363
111  49.94551903  015.35559475
111  49.94552086  015.35540364
111  49.94550900  015.35533048
111  49.94546133  015.35533311
112  49.94546133  015.35533311  49.94546133  015.35539319
111  49.94541305  015.35539100
111  49.94523130  015.35540275
111  49.94522955  015.35554779
111  49.94535164  015.35554810
111  49.94535076  015.35549621
111  49.94538888  015.35549631
111  49.94538942  015.35550916
111  49.94538868  015.35584287
111  49.94543492  015.35581375
111  49.94565563  015.35580811
112  49.94565563  015.35580811  49.94575317  015.35581493
111  49.94581326  015.35593981
111  49.94583856  015.35601649
112  49.94578287  015.35620517  49.94572276  015.35623794
111  49.94578287  015.35620517
111  49.94568945  015.35625458
111  49.94573875  015.35642793
111  49.94588125  015.35634589
112  49.94588125  015.35634589  49.94591393  015.35633114
111  49.94593979  015.35640778
112  49.94602204  015.35690328  49.94604225  015.35712858
112  49.94588030  015.35695549  49.94591544  015.35682031
111  49.94588030  015.35695549
111  49.94595350  015.35669375
111  49.94591143  015.35666895
112  49.94591143  015.35666895  49.94589122  015.35671811
111  49.94583206  015.35668493
111  49.94567908  015.35656219
111  49.94563655  015.35669736
111  49.94574825  015.35678333
111  49.94576495  015.35673008
111  49.94580415  015.35676025
111  49.94580100  015.35676754
111  49.94570572  015.35706660
111  49.94573887  015.35709239
111  49.94576377  015.35709857
111  49.94593664  015.35722567
112  49.94593664  015.35722567  49.94601923  015.35729258
111  49.94604864  015.35739151
111  49.94608950  015.35814128
112  49.94608950  015.35814128  49.94609829  015.35833108
112  49.94593940  015.35815581  49.94597982  015.35802336
111  49.94593940  015.35815581
111  49.94602039  015.35789161
111  49.94601453  015.35785654
111  49.94597961  015.35783434
112  49.94597961  015.35783434  49.94594973  015.35792036
111  49.94588042  015.35787572
111  49.94574076  015.35776542
111  49.94570072  015.35790683
111  49.94580536  015.35798723
111  49.94582030  015.35793807
111  49.94586252  015.35797051
111  49.94585803  015.35797957
111  49.94574132  015.35839390
111  49.94572329  015.35838239
111  49.94571736  015.35840693
111  49.94576642  015.35843857
111  49.94578335  015.35838290
112  49.94586753  015.35833666  49.94589916  015.35835851
111  49.94586753  015.35833666
111  49.94599102  015.35842434
112  49.94599102  015.35842434  49.94608768  015.35849944
111  49.94611673  015.35864091
111  49.94614077  015.35894267
111  49.94620802  015.35960095
111  49.94625318  015.36000518
112  49.94622295  015.36008563  49.94619005  015.36009939
111  49.94622295  015.36008563
111  49.94612046  015.36012102
111  49.94612670  015.36016987
111  49.94622919  015.36013448
112  49.94622919  015.36013448  49.94625450  015.36012465
111  49.94626781  015.36015405
111  49.94627918  015.36024943
112  49.94621630  015.36038604  49.94614923  015.36039784
111  49.94621630  015.36038604
111  49.94611745  015.36040430
111  49.94613761  015.36058467
111  49.94627442  015.36055672
112  49.94627442  015.36055672  49.94631111  015.36055082
111  49.94632212  015.36060993
111  49.94633935  015.36075454
112  49.94633935  015.36075454  49.94634902  015.36087197
112  49.94624650  015.36090549  49.94621311  015.36088911
111  49.94624650  015.36090549
111  49.94603134  015.36078941
112  49.94598895  015.36066481  49.94599334  015.36058835
111  49.94598895  015.36066481
111  49.94601019  015.36034435
111  49.94590484  015.36029349
112  49.94590484  015.36029349  49.94588287  015.36038908
111  49.94583930  015.36036890
111  49.94575368  015.36032200
111  49.94572533  015.36048784
111  49.94583534  015.36054126
111  49.94584500  015.36048527
111  49.94589514  015.36051421
111  49.94588629  015.36055290
111  49.94579318  015.36098141
111  49.94582944  015.36099618
111  49.94585400  015.36091806
112  49.94593166  015.36087193  49.94597647  015.36089242
111  49.94593166  015.36087193
111  49.94625509  015.36104157
112  49.94625509  015.36104157  49.94636669  015.36110302
111  49.94639863  015.36126001
111  49.94648641  015.36202149
112  49.94648641  015.36202149  49.94650135  015.36218535
112  49.94638736  015.36200785  49.94642602  015.36185628
111  49.94638736  015.36200785
111  49.94644265  015.36179774
111  49.94642674  015.36171984
111  49.94639277  015.36170210
111  49.94638578  015.36173176
111  49.94631938  015.36176644
111  49.94616246  015.36168207
111  49.94612951  015.36181740
111  49.94623406  015.36187768
111  49.94624373  015.36183945
111  49.94629312  015.36186793
111  49.94628857  015.36188550
111  49.94621406  015.36219848
111  49.94624350  015.36220389
111  49.94626674  015.36218419
111  49.94639339  015.36224680
112  49.94639339  015.36224680  49.94650674  015.36231097
111  49.94653196  015.36246784
111  49.94654029  015.36265018
112  49.94647307  015.36275972  49.94642372  015.36275972
111  49.94647307  015.36275972
111  49.94636236  015.36275840
111  49.94636459  015.36293909
111  49.94650186  015.36294151
112  49.94650186  015.36294151  49.94654235  015.36294544
111  49.94655718  015.36302021
111  49.94656925  015.36351310
112  49.94644986  015.36362525  49.94635243  015.36355250
111  49.94644986  015.36362525
111  49.94632878  015.36352333
112  49.94630924  015.36341554  49.94632948  015.36335262
111  49.94630924  015.36341554
111  49.94637924  015.36321462
111  49.94637850  015.36316782
111  49.94636725  015.36312850
111  49.94634023  015.36311415
112  49.94634023  015.36311415  49.94630986  015.36319477
111  49.94626267  015.36314743
111  49.94611589  015.36302946
111  49.94607108  015.36316113
111  49.94617599  015.36324546
111  49.94618865  015.36320810
111  49.94623051  015.36324175
111  49.94622316  015.36326333
111  49.94612327  015.36355893
111  49.94619199  015.36355970
111  49.94646667  015.36378611
112  49.94646667  015.36378611  49.94656916  015.36387262
111  49.94658472  015.36405933
111  49.94663699  015.36632767
111  49.94667512  015.36695478
111  49.94672683  015.36739340
113  49.94697330  015.36884480
111  49.94632644  015.35990159
112  49.94632644  015.35990159  49.94632012  015.35985407
112  49.94639920  015.35982622  49.94644138  015.35985080
111  49.94639920  015.35982622
111  49.94658267  015.35995239
112  49.94658267  015.35995239  49.94663750  015.35999335
111  49.94661220  015.36003759
111  49.94643821  015.36020801
112  49.94643821  015.36020801  49.94637073  015.36026863
113  49.94635913  015.36018015
110 1 0.00 137.3300 New Taxiway 57
111  49.93417072  015.38542368
111  49.93410331  015.38544724
111  49.93406345  015.38550582
112  49.93396779  015.38548223  49.93392983  015.38540438
111  49.93396779  015.38548223
111  49.93395456  015.38544497
111  49.93389129  015.38543514
112  49.93389129  015.38543514  49.93398391  015.38559555
111  49.93390402  015.38575586
111  49.93255416  015.38770901
111  49.93235525  015.38794018
111  49.93217912  015.38827513
112  49.93217912  015.38827513  49.93213053  015.38836005
111  49.93218671  015.38851573
111  49.93242206  015.38916678
111  49.93256934  015.38940738
112  49.93256934  015.38940738  49.93261186  015.38947343
111  49.93255720  015.38955835
111  49.93257694  015.38959137
111  49.93271359  015.38941682
111  49.93268778  015.38937436
112  49.93258756  015.38937436  49.93254505  015.38931303
111  49.93258756  015.38937436
111  49.93245243  015.38915498
112  49.93222163  015.38850866  49.93222163  015.38850158
112  49.93221556  015.38841666  49.93222011  015.38834590
111  49.93221556  015.38841666
111  49.93239928  015.38819257
111  49.93235981  015.38813360
111  49.93237347  015.38811709
111  49.93233247  015.38806048
111  49.93238106  015.38797320
113  49.93257086  015.38775619
110 1 0.00 137.3300 New Taxiway 56
111  49.93364561  015.38513045
111  49.93347127  015.38497742
111  49.93345001  015.38496562
111  49.93342876  015.38500808
113  49.93362557  015.38516812
110 1 0.00 137.3300 New Taxiway 54
111  49.93743482  015.38078159
112  49.93743482  015.38078159  49.93750652  015.38068165
112  49.93773955  015.38056206  49.93778806  015.38050472
111  49.93790615  015.38060137
111  49.93816238  015.38098965
112  49.93816238  015.38098965  49.93821932  015.38106501
111  49.93830790  015.38095361
111  49.93843338  015.38077012
112  49.93843338  015.38077012  49.93854198  015.38060957
111  49.93841967  015.38048342
111  49.93836867  015.38044460
111  49.93836739  015.38042941
111  49.93812575  015.38025329
111  49.93811472  015.38025132
111  49.93805589  015.38020655
112  49.93805589  015.38020655  49.93797258  015.38014593
111  49.93790615  015.38023276
111  49.93772268  015.38049816
112  49.93772268  015.38049816  49.93763095  015.38062431
112  49.93744325  015.38065380  49.93739791  015.38071769
111  49.93744325  015.38065380
111  49.93510495  015.38402304
111  49.93512288  015.38404925
111  49.93717117  015.38111979
113  49.93725909  015.38102996
111  49.93792092  015.38054076
112  49.93792092  015.38054076  49.93784921  015.38041952
111  49.93787558  015.38038020
111  49.93792513  015.38031140
112  49.93805799  015.38027208  49.93814024  015.38032778
111  49.93805799  015.38027208
111  49.93839331  015.38052601
112  49.93839331  015.38052601  49.93842494  015.38055059
112  49.93841123  015.38073080  49.93836378  015.38079633
111  49.93841123  015.38073080
111  49.93828681  015.38089790
112  49.93814973  015.38089790  49.93809174  015.38081435
113  49.93814973  015.38089790
110 1 0.00 137.3300 New Taxiway 50
111  49.94801747  015.37143412
111  49.94807239  015.37143412
111  49.94833987  015.37105480
111  49.94866379  015.37160402
111  49.94849888  015.37184371
111  49.94839682  015.37199204
111  49.94839275  015.37206711
111  49.94841267  015.37201434
111  49.94869929  015.37160646
111  49.94833551  015.37099033
113  49.94806452  015.37139016
110 1 0.00 137.3300 New Taxiway 52
