I
1050 Generated by WorldEditor 2.1.0r1

1    203 1 0 LFBM Mont de Marsan
1302 city Mont-de-Marsan
113  43.91166559 -000.49348103
110 1 0.00 153.0000 New Taxiway 9
111  43.91139801 -000.52306215
111  43.91117304 -000.52304326
111  43.91242689 -000.48698111
111  43.91215867 -000.48695996
111  43.91090516 -000.52302232
111  43.91068063 -000.52300241
111  43.91138943 -000.50254063
111  43.91083725 -000.50262896
111  43.91082243 -000.50302853
111  43.91047889 -000.50301570
111  43.91048503 -000.50288370
111  43.91049159 -000.50274247
111  43.91046430 -000.50268806
111  43.90994624 -000.50277061
111  43.90974925 -000.50280201
111  43.90963791 -000.50281975
111  43.90958764 -000.50418840
111  43.90998304 -000.50420268
111  43.90998029 -000.50434556
111  43.90986924 -000.50434154
111  43.90987071 -000.50424361
111  43.90985295 -000.50423277
111  43.90958636 -000.50422314
111  43.90954351 -000.50538967
111  43.90948679 -000.50538608
111  43.91005262 -000.48952305
111  43.91006218 -000.48940721
111  43.91008066 -000.48931701
111  43.91011147 -000.48919783
111  43.91014647 -000.48909744
111  43.91019289 -000.48899848
111  43.91023875 -000.48891034
111  43.91061075 -000.48832585
111  43.91096459 -000.48776991
111  43.91102813 -000.48770071
111  43.91109560 -000.48763681
111  43.91121863 -000.48757329
111  43.91131212 -000.48755125
111  43.91141607 -000.48754091
111  43.91144457 -000.48754295
111  43.91168797 -000.48755990
111  43.91181266 -000.48768252
111  43.91176708 -000.48767557
111  43.91175297 -000.48766333
111  43.91143900 -000.48762661
112  43.91143900 -000.48762661  43.91120441 -000.48760947
111  43.91102096 -000.48781268
111  43.91026956 -000.48899034
112  43.91026956 -000.48899034  43.91013163 -000.48921607
111  43.91010905 -000.48952897
111  43.90999087 -000.49271911
111  43.90999087 -000.49271911
111  43.91173004 -000.49326998
111  43.91177219 -000.49169732
111  43.91177617 -000.49157494
111  43.91190644 -000.48783502
111  43.91193459 -000.48696775
111  43.91193641 -000.48691157
111  43.91199792 -000.48691672
111  43.91203695 -000.48683322
111  43.91203882 -000.48679301
111  43.91173357 -000.48677446
111  43.91174238 -000.48654676
111  43.91210595 -000.48656967
111  43.91221863 -000.48320717
111  43.91262255 -000.48324389
111  43.91251873 -000.48659568
111  43.91286949 -000.48661779
111  43.91286244 -000.48684304
111  43.91255764 -000.48682453
111  43.91255354 -000.48696330
111  43.91266231 -000.48697242
111  43.91263201 -000.48783761
111  43.91264467 -000.48783672
111  43.91267642 -000.48776081
111  43.91271699 -000.48769226
111  43.91279107 -000.48762125
111  43.91285457 -000.48758942
111  43.91294982 -000.48756739
111  43.91306271 -000.48757473
111  43.91320911 -000.48760411
111  43.91332729 -000.48764329
111  43.91363516 -000.48785490
111  43.91365525 -000.48786871
111  43.91387585 -000.48802034
111  43.91397286 -000.48813297
111  43.91402931 -000.48824315
111  43.91406458 -000.48835089
111  43.91408928 -000.48847821
111  43.91408928 -000.48859573
111  43.91406987 -000.48873529
111  43.91404342 -000.48882344
111  43.91399756 -000.48892872
111  43.91392347 -000.48904870
111  43.91380000 -000.48914664
111  43.91369241 -000.48917602
111  43.91362362 -000.48918581
111  43.91351249 -000.48914909
111  43.91341981 -000.48908679
111  43.91339956 -000.48907318
111  43.91278375 -000.48865927
111  43.91267466 -000.48858595
111  43.91262880 -000.48849780
111  43.91260234 -000.48849291
111  43.91256354 -000.48922499
111  43.91251115 -000.49162773
111  43.91250604 -000.49174675
111  43.91242824 -000.49365458
111  43.91270121 -000.49367939
111  43.91270478 -000.49391346
111  43.91242032 -000.49388048
111  43.91190049 -000.50872030
111  43.91235046 -000.50875290
111  43.91232139 -000.50934280
111  43.91187997 -000.50930593
111  43.91185010 -000.51015673
112  43.91193722 -000.51024035  43.91198484 -000.51026728
111  43.91193722 -000.51024035
111  43.91327449 -000.51088050
111  43.91326727 -000.51090472
111  43.91193000 -000.51026456
112  43.91193000 -000.51026456  43.91188061 -000.51024498
111  43.91184552 -000.51028934
111  43.91140790 -000.52278216
113  43.91140147 -000.52296563
111  43.91354299 -000.48903874
112  43.91354299 -000.48903874  43.91386557 -000.48923619
112  43.91384779 -000.48816083  43.91351251 -000.48791755
111  43.91384779 -000.48816083
111  43.91325090 -000.48774479
112  43.91315438 -000.48770954  43.91310866 -000.48770248
111  43.91315438 -000.48770954
111  43.91296642 -000.48769896
112  43.91296642 -000.48769896  43.91276576 -000.48768838
111  43.91271750 -000.48788935
111  43.91269972 -000.48837590
112  43.91275814 -000.48852398  43.91280894 -000.48856277
113  43.91275814 -000.48852398
111  43.91173257 -000.49339588
111  43.91169599 -000.49335780
111  43.91001657 -000.49282473
111  43.90998914 -000.49285011
111  43.90998531 -000.49295161
111  43.90970568 -000.50036794
111  43.90973006 -000.50041024
111  43.90965081 -000.50263134
111  43.90976359 -000.50268633
111  43.91041795 -000.50258636
111  43.91045561 -000.50256100
111  43.91049059 -000.50248070
111  43.91049743 -000.50208629
111  43.91084513 -000.50208005
111  43.91084285 -000.50252145
113  43.91139729 -000.50243675
130 Airport Boundary
111  43.91011365 -000.54262631
111  43.90985655 -000.54274838
111  43.90952907 -000.54280344
111  43.90871267 -000.54238399
111  43.90846201 -000.54194671
111  43.90757734 -000.54045818
111  43.90785782 -000.53145525
111  43.90760911 -000.53078011
111  43.90751115 -000.53074474
111  43.90623457 -000.53139931
111  43.90537784 -000.52714689
111  43.90545691 -000.52699849
111  43.90720685 -000.52643778
111  43.90712469 -000.52631279
111  43.90724751 -000.52612684
111  43.90657376 -000.52263782
111  43.90442181 -000.51317030
111  43.90446248 -000.51256222
111  43.90473462 -000.51184505
111  43.90513567 -000.51132209
111  43.90532773 -000.51099247
111  43.90561565 -000.50936791
111  43.90480260 -000.50583243
111  43.90489046 -000.50521025
111  43.90476392 -000.50449977
111  43.90481125 -000.50440251
111  43.90472112 -000.50341448
111  43.90475740 -000.50328646
111  43.90468719 -000.50247962
111  43.90458133 -000.50123783
111  43.90442680 -000.50085671
111  43.90417244 -000.50069508
111  43.90423088 -000.49962335
111  43.90437868 -000.49953675
111  43.90522573 -000.49954579
111  43.90554337 -000.49945217
111  43.90570094 -000.49927808
111  43.90584076 -000.49864619
111  43.90606159 -000.49694245
111  43.90631809 -000.49681501
111  43.90614376 -000.49539865
111  43.90674542 -000.49498173
111  43.90639948 -000.49360133
111  43.90609258 -000.49258739
111  43.90593361 -000.49224205
111  43.90515488 -000.48863508
111  43.90522352 -000.48797272
111  43.90576770 -000.48668232
111  43.90739315 -000.48629600
111  43.90882210 -000.48647185
111  43.90907866 -000.48646020
111  43.90956258 -000.48596031
111  43.91088902 -000.48262668
111  43.91100265 -000.48243491
111  43.91108222 -000.48252010
111  43.91197857 -000.48189643
111  43.91226591 -000.48147284
111  43.91238845 -000.48142975
111  43.91278370 -000.48173233
111  43.91311407 -000.48188862
111  43.91328042 -000.48182694
111  43.91357945 -000.48137263
111  43.91373529 -000.48132523
111  43.91435919 -000.48152671
111  43.91507297 -000.48258208
111  43.91540246 -000.48275336
111  43.91571820 -000.48376993
111  43.91595719 -000.48505898
111  43.91614546 -000.48607448
111  43.91606869 -000.48654983
111  43.91689525 -000.48697298
111  43.91721485 -000.48735646
111  43.91749514 -000.48725555
111  43.91752903 -000.48739815
111  43.91767829 -000.48735142
111  43.91791774 -000.48832969
111  43.91843777 -000.48916605
111  43.91877963 -000.49065722
111  43.92004357 -000.49026905
111  43.92118678 -000.49007792
111  43.92130326 -000.48902122
111  43.92191751 -000.48918695
111  43.92223835 -000.48958844
111  43.92247236 -000.48941369
111  43.92363436 -000.49095997
111  43.92380417 -000.49142810
111  43.92422749 -000.49592206
111  43.92421880 -000.49618670
111  43.92414748 -000.49643835
111  43.92403657 -000.49661121
111  43.92389522 -000.49677135
111  43.91578486 -000.50199826
111  43.91534723 -000.50218659
111  43.91527759 -000.50225593
111  43.91545083 -000.50239549
111  43.91547339 -000.50270061
111  43.91587344 -000.50623666
111  43.91698145 -000.51227975
111  43.91672716 -000.51246356
111  43.91657070 -000.51296421
111  43.91842664 -000.52035810
111  43.91913967 -000.52723117
111  43.91929261 -000.52720494
111  43.91964421 -000.52861555
111  43.91411842 -000.53677579
111  43.91386026 -000.53715691
111  43.91381976 -000.53730148
113  43.91044958 -000.54226197
120 Linear Feature 43
111  43.91141607 -000.48754091 4
115  43.91141398 -000.48692176
120 Linear Feature 42
111  43.91070296 -000.50913526 4
115  43.91071761 -000.50870583
120 Linear Feature 41
111  43.91018030 -000.52422143 4
115  43.91020467 -000.52359707
120 Linear Feature 40
111  43.91006531 -000.52702054 4
115  43.91007557 -000.52683277
120 Linear Feature 39
111  43.91191526 -000.52645843 4
115  43.91189260 -000.52695522
120 Linear Feature 38
111  43.91194685 -000.52530801 4
115  43.91194326 -000.52559209
120 Linear Feature 37
111  43.91201724 -000.52282124 4
115  43.91201024 -000.52300663
120 Linear Feature 36
111  43.91341981 -000.48908679 4
115  43.91333891 -000.48931660
120 Linear Feature 35
111  43.91373640 -000.48765501 4
115  43.91365525 -000.48786871
120 Linear Feature 34
111  43.91365400 -000.48695785 4
115  43.91371899 -000.48725411
120 Linear Feature 33
111  43.91328143 -000.48630128 4
115  43.91348747 -000.48660230
120 ils
111  43.91061075 -000.48832585 6
115  43.91047590 -000.48816176
120 Linear Feature 47
111  43.90953226 -000.52347538 2
115  43.90967630 -000.52332681
120 Linear Feature 46
111  43.90943900 -000.52616431 2
115  43.90957810 -000.52617704
120 Linear Feature 45
111  43.90963897 -000.52470214 2
115  43.90949663 -000.52468921
120 turn 09
111  43.91079267 -000.52983012 51
111  43.91078306 -000.53022227
112  43.91078306 -000.53022227  43.91077729 -000.53039033 51
111  43.91070618 -000.53055306 51
111  43.91036024 -000.53134270
112  43.91036024 -000.53134270  43.91057549 -000.53181755 51
116  43.91075231 -000.53085451  43.91039099 -000.53037166
120 twy2-1
111  43.91005632 -000.52390413 51
112  43.90968935 -000.52354994  43.90950183 -000.52322460
111  43.90968935 -000.52354994 51
111  43.90956257 -000.52332105 51
111  43.90897053 -000.52225217
112  43.90897053 -000.52225217  43.90882976 -000.52198828 51
111  43.90884552 -000.52156172 51
111  43.90889944 -000.52000852 51
111  43.90890925 -000.51972614 51
111  43.90891840 -000.51946246 51
111  43.90892784 -000.51919063 51
111  43.90893713 -000.51892298 51
111  43.90895791 -000.51832458 51
111  43.90896534 -000.51811058 51
111  43.90896943 -000.51799260 51
111  43.90898963 -000.51741035 51
111  43.90899464 -000.51726600 51
111  43.90899937 -000.51712958 51
111  43.90900339 -000.51701381 51
111  43.90900905 -000.51685067 51
111  43.90901228 -000.51675750 51
111  43.90901831 -000.51658382 51
111  43.90902081 -000.51651159 51
111  43.90902792 -000.51630662 51
111  43.90902952 -000.51626054 51
111  43.90903730 -000.51603642 51
111  43.90903814 -000.51601206 51
111  43.90904676 -000.51576358 51
111  43.90905547 -000.51551260 51
111  43.90905913 -000.51540713 51
111  43.90906418 -000.51526155 51
111  43.90906886 -000.51512653 51
111  43.90907289 -000.51501044 51
111  43.90907842 -000.51485111 51
111  43.90908448 -000.51467637 51
111  43.90909102 -000.51448813 51
111  43.90909821 -000.51428089 51
111  43.90910671 -000.51403638 51
111  43.90910764 -000.51400940 51
111  43.90911568 -000.51377817 51
111  43.90911633 -000.51375939 51
111  43.90912426 -000.51353111 51
111  43.90912718 -000.51344698 51
111  43.90913300 -000.51327938 51
111  43.90913724 -000.51315728 51
111  43.90914200 -000.51302028 51
111  43.90914868 -000.51282804 51
111  43.90915083 -000.51276605 51
111  43.90915831 -000.51255067 51
111  43.90915945 -000.51251783 51
111  43.90916820 -000.51226601 51
111  43.90917707 -000.51201060 51
111  43.90918548 -000.51176846 51
111  43.90918632 -000.51174433 51
111  43.90919604 -000.51146453 51
111  43.90920336 -000.51125365 51
111  43.90921958 -000.51078679 51
111  43.90922969 -000.51049568 51
111  43.90923902 -000.51022714 51
111  43.90924818 -000.50996330 51
111  43.90925734 -000.50969972 51
111  43.90926635 -000.50944021 51
111  43.90927009 -000.50933268 51
111  43.90930772 -000.50824879 51
111  43.90933908 -000.50736257 51
111  43.90934300 -000.50725162 51
111  43.90936144 -000.50673078 51
111  43.90936558 -000.50661356 51
111  43.90936950 -000.50650282 51
111  43.90938801 -000.50597978 51
111  43.90939216 -000.50586251 51
111  43.90997063 -000.48951550
112  43.90997063 -000.48951550  43.90998141 -000.48915451 51
111  43.91018112 -000.48880775 51
111  43.91053011 -000.48826418
111  43.91055813 -000.48822055 51
111  43.91068533 -000.48802243 51
111  43.91089150 -000.48770130
112  43.91089150 -000.48770130  43.91098765 -000.48756031 51
111  43.91115014 -000.48747536 51
112  43.91124238 -000.48743770  43.91129339 -000.48742475 51
111  43.91135994 -000.48742515 51
111  43.91139230 -000.48742765
111  43.91143924 -000.48743127 51
111  43.91184826 -000.48746282
112  43.91184826 -000.48746282  43.91226786 -000.48749797 51
111  43.91224616 -000.48801011 51
115  43.91219914 -000.48936077
120 Linear Feature 194
112  43.90960728 -000.51139189  43.90967343 -000.51139795 51
115  43.90968283 -000.51150273
120 Linear Feature 193
111  43.90928234 -000.51136997 51
112  43.90919604 -000.51146453  43.90918296 -000.51154423
111  43.90919604 -000.51146453
112  43.90919604 -000.51146453  43.90919095 -000.51138281 51
111  43.90912742 -000.51135846 51
112  43.90920336 -000.51125365  43.90921136 -000.51117698
111  43.90920336 -000.51125365
114  43.90920336 -000.51125365  43.90920918 -000.51133134 51
120 Linear Feature 186
111  43.90896534 -000.51811058 51
112  43.90903547 -000.51804948  43.90908697 -000.51804948
111  43.90903547 -000.51804948 51
111  43.90936454 -000.51806343
112  43.90936454 -000.51806343  43.90948637 -000.51806691 51
111  43.90948763 -000.51782459 51
111  43.90949601 -000.51753213 51
111  43.90950361 -000.51726706 51
111  43.90951151 -000.51699145 51
111  43.90951936 -000.51671767 51
111  43.90952726 -000.51644210 51
111  43.90953511 -000.51616828 51
111  43.90954527 -000.51581424 51
111  43.90955332 -000.51553345 51
111  43.90956097 -000.51526659 51
111  43.90958697 -000.51446328 51
111  43.90959510 -000.51421216 51
111  43.90960377 -000.51394442 51
111  43.90961414 -000.51362429 51
111  43.90962348 -000.51333570 51
111  43.90963412 -000.51300716 51
111  43.90964299 -000.51273315 51
111  43.90965206 -000.51245287 51
111  43.90966046 -000.51219344 51
111  43.90966913 -000.51192570 51
111  43.90968283 -000.51150273 51
111  43.90968946 -000.51129795 51
111  43.90969267 -000.51119871 51
111  43.90970210 -000.51090734 51
111  43.90971064 -000.51064373 51
111  43.90971917 -000.51038012 51
111  43.90972779 -000.51011407 51
111  43.90973628 -000.50985170 51
112  43.90967139 -000.50972114  43.90960608 -000.50969150
111  43.90967139 -000.50972114 51
111  43.90949040 -000.50963481 51
111  43.90935846 -000.50957187
112  43.90935846 -000.50957187  43.90927305 -000.50953178 51
115  43.90926635 -000.50944021
120 Linear Feature 183
111  43.90943790 -000.51171771 51
111  43.90943649 -000.51172210 51
115  43.90943508 -000.51172650
120 Linear Feature 183
111  43.90942848 -000.51198357 51
111  43.90942707 -000.51198797 51
115  43.90942566 -000.51199236
120 Linear Feature 183
111  43.90941906 -000.51224798 51
111  43.90941765 -000.51225237 51
115  43.90941624 -000.51225677
120 Linear Feature 183
111  43.90940859 -000.51252401 51
111  43.90940718 -000.51252840 51
115  43.90940577 -000.51253280
120 Linear Feature 183
111  43.90940022 -000.51280004 51
111  43.90939881 -000.51280443 51
115  43.90939740 -000.51280883
120 Linear Feature 183
111  43.90938871 -000.51312837 51
111  43.90938730 -000.51313276 51
115  43.90938589 -000.51313716
120 Linear Feature 183
111  43.90938033 -000.51342038 51
111  43.90937892 -000.51342477 51
115  43.90937752 -000.51342917
120 Linear Feature 183
111  43.90936673 -000.51373418 51
111  43.90936532 -000.51373858 51
115  43.90936391 -000.51374297
120 Linear Feature 183
111  43.90935835 -000.51400585 51
111  43.90935694 -000.51401025 51
115  43.90935554 -000.51401465
120 Linear Feature 183
111  43.90934893 -000.51425428 51
111  43.90934752 -000.51425867 51
115  43.90934612 -000.51426307
120 Linear Feature 182
111  43.90966913 -000.51192570 51
112  43.90962474 -000.51183017  43.90957886 -000.51180429
111  43.90962474 -000.51183017 51
111  43.90943649 -000.51172210 51
111  43.90929394 -000.51164272
112  43.90929394 -000.51164272  43.90922853 -000.51160640 51
116  43.90918632 -000.51174433  43.90918370 -000.51179275
120 Linear Feature 182
111  43.90966046 -000.51219344 51
112  43.90961532 -000.51209603  43.90956944 -000.51207015
111  43.90961532 -000.51209603 51
111  43.90942707 -000.51198797 51
111  43.90928452 -000.51190858
112  43.90928452 -000.51190858  43.90921911 -000.51187226 51
116  43.90917707 -000.51201060  43.90917446 -000.51205903
120 Linear Feature 182
111  43.90965206 -000.51245287 51
112  43.90960590 -000.51236044  43.90956002 -000.51233456
111  43.90960590 -000.51236044 51
111  43.90941765 -000.51225237 51
111  43.90927510 -000.51217299
112  43.90927510 -000.51217299  43.90920969 -000.51213667 51
116  43.90916820 -000.51226601  43.90916558 -000.51231444
120 Linear Feature 182
111  43.90964299 -000.51273315 51
112  43.90959543 -000.51263647  43.90954955 -000.51261059
111  43.90959543 -000.51263647 51
111  43.90940718 -000.51252840 51
111  43.90926463 -000.51244902
112  43.90926463 -000.51244902  43.90919922 -000.51241270 51
116  43.90915831 -000.51255067  43.90915570 -000.51259910
120 Linear Feature 182
111  43.90963412 -000.51300716 51
112  43.90958706 -000.51291250  43.90954118 -000.51288662
111  43.90958706 -000.51291250 51
111  43.90939881 -000.51280443 51
111  43.90925626 -000.51272505
112  43.90925626 -000.51272505  43.90919085 -000.51268873 51
116  43.90914868 -000.51282804  43.90914606 -000.51287646
120 Linear Feature 182
111  43.90962348 -000.51333570 51
112  43.90957555 -000.51324083  43.90952967 -000.51321495
111  43.90957555 -000.51324083 51
111  43.90938730 -000.51313276 51
111  43.90924475 -000.51305338
112  43.90924475 -000.51305338  43.90917933 -000.51301706 51
116  43.90913724 -000.51315728  43.90913463 -000.51320571
120 Linear Feature 182
111  43.90961414 -000.51362429 51
112  43.90956717 -000.51353284  43.90952129 -000.51350696
111  43.90956717 -000.51353284 51
111  43.90937892 -000.51342477 51
111  43.90923638 -000.51334539
112  43.90923638 -000.51334539  43.90917096 -000.51330907 51
116  43.90912718 -000.51344698  43.90912456 -000.51349540
120 Linear Feature 182
111  43.90960377 -000.51394442 51
112  43.90955357 -000.51384664  43.90950769 -000.51382076
111  43.90955357 -000.51384664 51
111  43.90936532 -000.51373858 51
111  43.90922277 -000.51365919
112  43.90922277 -000.51365919  43.90915735 -000.51362287 51
116  43.90911633 -000.51375939  43.90911371 -000.51380781
120 Linear Feature 182
111  43.90959510 -000.51421216 51
112  43.90954519 -000.51411831  43.90949931 -000.51409244
111  43.90954519 -000.51411831 51
111  43.90935694 -000.51401025 51
111  43.90921440 -000.51393086
112  43.90921440 -000.51393086  43.90914898 -000.51389454 51
116  43.90910671 -000.51403638  43.90910409 -000.51408480
120 Linear Feature 182
111  43.90958697 -000.51446328 51
112  43.90953577 -000.51436674  43.90948989 -000.51434086
111  43.90953577 -000.51436674 51
111  43.90934752 -000.51425867 51
111  43.90920498 -000.51417929
112  43.90920498 -000.51417929  43.90913956 -000.51414297 51
116  43.90909821 -000.51428089  43.90909560 -000.51432932
120 Linear Feature 180
111  43.90879837 -000.51200616 51
111  43.90879736 -000.51200163 51
115  43.90879635 -000.51199710
120 Linear Feature 180
111  43.90879110 -000.51225249 51
111  43.90879009 -000.51224796 51
115  43.90878908 -000.51224343
120 Linear Feature 180
111  43.90878141 -000.51250724 51
111  43.90878040 -000.51250270 51
115  43.90877939 -000.51249817
120 Linear Feature 180
111  43.90877293 -000.51275525 51
111  43.90877192 -000.51275072 51
115  43.90877091 -000.51274619
120 Linear Feature 180
111  43.90876379 -000.51300536 51
111  43.90876278 -000.51300083 51
115  43.90876177 -000.51299629
120 Linear Feature 180
111  43.90875437 -000.51326105 51
111  43.90875336 -000.51325652 51
115  43.90875235 -000.51325198
120 Linear Feature 180
111  43.90874492 -000.51351932 51
111  43.90874391 -000.51351479 51
115  43.90874290 -000.51351026
120 Linear Feature 180
111  43.90873838 -000.51377053 51
111  43.90873737 -000.51376600 51
115  43.90873636 -000.51376147
120 Linear Feature 180
111  43.90872893 -000.51401669 51
111  43.90872792 -000.51401216 51
115  43.90872691 -000.51400763
120 Linear Feature 180
111  43.90872013 -000.51425030 51
111  43.90871913 -000.51424577 51
115  43.90871812 -000.51424124
120 Linear Feature 192
111  43.90861776 -000.51456520 51
112  43.90857501 -000.51449629  43.90857587 -000.51443602
111  43.90857501 -000.51449629 51
111  43.90857965 -000.51436649 51
111  43.90858792 -000.51413530 51
111  43.90859675 -000.51388830 51
111  43.90860585 -000.51363411 51
111  43.90861499 -000.51337865 51
111  43.90862413 -000.51312312 51
111  43.90863309 -000.51287262 51
111  43.90864205 -000.51262200 51
111  43.90865101 -000.51237140 51
111  43.90865998 -000.51212077 51
111  43.90868463 -000.51143167
112  43.90868463 -000.51143167  43.90869082 -000.51131484 51
111  43.90876793 -000.51133519 51
111  43.90912669 -000.51135948 51
111  43.90928234 -000.51136997 51
111  43.90960728 -000.51139189
112  43.90960728 -000.51139189  43.90966921 -000.51139552 51
115  43.90968946 -000.51129795
120 Linear Feature 176
111  43.90865998 -000.51212077 51
112  43.90870985 -000.51203696  43.90875388 -000.51201847
111  43.90870985 -000.51203696 51
111  43.90879736 -000.51200163 51
111  43.90912433 -000.51186960
112  43.90912433 -000.51186960  43.90916653 -000.51185287 51
115  43.90918548 -000.51176846
120 Linear Feature 176
111  43.90865101 -000.51237140 51
112  43.90870259 -000.51228330  43.90874661 -000.51226432
111  43.90870259 -000.51228330 51
111  43.90879009 -000.51224796 51
111  43.90911706 -000.51211594
112  43.90911706 -000.51211594  43.90915926 -000.51209920 51
115  43.90917707 -000.51201060
120 Linear Feature 176
111  43.90864205 -000.51262200 51
112  43.90869290 -000.51253804  43.90873797 -000.51251955
111  43.90869290 -000.51253804 51
111  43.90878040 -000.51250270 51
111  43.90910737 -000.51237068
112  43.90910737 -000.51237068  43.90914957 -000.51235394 51
115  43.90916820 -000.51226601
120 Linear Feature 176
111  43.90863309 -000.51287262 51
112  43.90868442 -000.51278605  43.90872984 -000.51276659
111  43.90868442 -000.51278605 51
111  43.90877192 -000.51275072 51
111  43.90909889 -000.51261869
112  43.90909889 -000.51261869  43.90914109 -000.51260196 51
115  43.90915945 -000.51251783
120 Linear Feature 176
111  43.90862413 -000.51312312 51
112  43.90867527 -000.51303616  43.90872105 -000.51301621
111  43.90867527 -000.51303616 51
111  43.90876278 -000.51300083 51
111  43.90908975 -000.51286880
112  43.90908975 -000.51286880  43.90913195 -000.51285206 51
115  43.90915083 -000.51276605
120 Linear Feature 176
111  43.90861499 -000.51337865 51
112  43.90866585 -000.51329185  43.90871058 -000.51327190
111  43.90866585 -000.51329185 51
111  43.90875336 -000.51325652 51
111  43.90908033 -000.51312449
112  43.90908033 -000.51312449  43.90912253 -000.51310775 51
115  43.90914200 -000.51302028
120 Linear Feature 176
111  43.90860585 -000.51363411 51
112  43.90865640 -000.51355012  43.90870078 -000.51353163
111  43.90865640 -000.51355012 51
111  43.90874391 -000.51351479 51
111  43.90907088 -000.51338276
112  43.90907088 -000.51338276  43.90911308 -000.51336603 51
115  43.90913300 -000.51327938
120 Linear Feature 176
111  43.90859675 -000.51388830 51
112  43.90864986 -000.51380133  43.90869809 -000.51378041
111  43.90864986 -000.51380133 51
111  43.90873737 -000.51376600 51
111  43.90906434 -000.51363397
112  43.90906434 -000.51363397  43.90910654 -000.51361724 51
115  43.90912426 -000.51353111
120 Linear Feature 176
111  43.90858792 -000.51413530 51
112  43.90864041 -000.51404750  43.90868864 -000.51402658
111  43.90864041 -000.51404750 51
111  43.90872792 -000.51401216 51
111  43.90905489 -000.51388014
112  43.90905489 -000.51388014  43.90909709 -000.51386340 51
115  43.90911568 -000.51377817
120 Linear Feature 176
111  43.90857965 -000.51436649 51
112  43.90863162 -000.51428110  43.90867985 -000.51426018
111  43.90863162 -000.51428110 51
111  43.90871913 -000.51424577 51
111  43.90904610 -000.51411374
112  43.90904610 -000.51411374  43.90908830 -000.51409701 51
115  43.90910764 -000.51400940
120 Linear Feature 189
111  43.90936558 -000.50661356 51
112  43.90931309 -000.50666383  43.90926637 -000.50666383
111  43.90931309 -000.50666383 51
111  43.90897548 -000.50663454
112  43.90897548 -000.50663454  43.90893630 -000.50663245 51
111  43.90893328 -000.50669939 51
111  43.90892012 -000.50707393 51
111  43.90891520 -000.50721402 51
112  43.90896041 -000.50728097  43.90900864 -000.50728724
111  43.90896041 -000.50728097 51
111  43.90928898 -000.50730398
112  43.90928898 -000.50730398  43.90932063 -000.50730398 51
115  43.90934300 -000.50725162
120 Linear Feature 189
111  43.90939216 -000.50586251 51
112  43.90934173 -000.50591489  43.90929501 -000.50591489
111  43.90934173 -000.50591489 51
111  43.90900412 -000.50588561
112  43.90900412 -000.50588561  43.90896493 -000.50588351 51
111  43.90896192 -000.50595046 51
111  43.90894876 -000.50632499 51
111  43.90894383 -000.50646509 51
112  43.90898905 -000.50653203  43.90903728 -000.50653831
111  43.90898905 -000.50653203 51
111  43.90931761 -000.50655504
112  43.90931761 -000.50655504  43.90934926 -000.50655504 51
115  43.90936950 -000.50650282
120 Linear Feature 188
112  43.90928898 -000.50730398  43.90932666 -000.50731025 51
115  43.90933908 -000.50736257
120 Linear Feature 188
112  43.90931761 -000.50655504  43.90935529 -000.50656132 51
115  43.90936558 -000.50661356
120 Linear Feature 188
112  43.90931309 -000.50666383  43.90935077 -000.50667010 51
115  43.90936144 -000.50673078
120 Linear Feature 188
112  43.90934173 -000.50591489  43.90937941 -000.50592117 51
115  43.90938801 -000.50597978
120 Linear Feature 190
111  43.90969267 -000.51119871 51
112  43.90962437 -000.51106671  43.90955906 -000.51103708
111  43.90962437 -000.51106671 51
111  43.90944337 -000.51098038 51
111  43.90931143 -000.51091745
112  43.90931143 -000.51091745  43.90922603 -000.51087735 51
115  43.90921958 -000.51078679
120 Linear Feature 190
111  43.90970210 -000.51090734 51
112  43.90963522 -000.51077802  43.90956991 -000.51074838
111  43.90963522 -000.51077802 51
111  43.90945423 -000.51069169 51
111  43.90932228 -000.51062875
112  43.90932228 -000.51062875  43.90923688 -000.51058866 51
115  43.90922969 -000.51049568
120 Linear Feature 190
111  43.90971064 -000.51064373 51
112  43.90964788 -000.51050940  43.90958257 -000.51047977
111  43.90964788 -000.51050940 51
111  43.90946689 -000.51042307 51
111  43.90933495 -000.51036014
112  43.90933495 -000.51036014  43.90924954 -000.51032004 51
115  43.90923902 -000.51022714
120 Linear Feature 190
111  43.90971917 -000.51038012 51
112  43.90965692 -000.51024832  43.90959161 -000.51021868
111  43.90965692 -000.51024832 51
111  43.90947593 -000.51016199 51
111  43.90934399 -000.51009906
112  43.90934399 -000.51009906  43.90925858 -000.51005896 51
115  43.90924818 -000.50996330
120 Linear Feature 190
111  43.90972779 -000.51011407 51
112  43.90966416 -000.50998473  43.90959885 -000.50995509
111  43.90966416 -000.50998473 51
111  43.90948316 -000.50989840 51
111  43.90935122 -000.50983547
112  43.90935122 -000.50983547  43.90926582 -000.50979537 51
115  43.90925734 -000.50969972
120 Linear Feature 191
111  43.90944548 -000.51097163 51
111  43.90944337 -000.51098038 51
115  43.90944127 -000.51098914
120 Linear Feature 191
111  43.90946899 -000.51041432 51
111  43.90946689 -000.51042307 51
115  43.90946478 -000.51043183
120 Linear Feature 191
111  43.90948527 -000.50988964 51
111  43.90948316 -000.50989840 51
115  43.90948106 -000.50990716
120 Linear Feature 191
111  43.90945633 -000.51068293 51
111  43.90945423 -000.51069169 51
115  43.90945212 -000.51070044
120 Linear Feature 191
111  43.90947803 -000.51015323 51
