I
1050 Generated by WorldEditor 2.2.0r2

1     23 1 0 NZAA Auckland Intl
1302 city Auckland
115 -37.00386241  174.79508720
120 Linear Feature 592
111 -37.00433495  174.79326666 8
115 -37.00415668  174.79319090
120 Linear Feature 591
112 -37.00438062  174.79349201 -37.00433009  174.79341341 20
111 -37.00434819  174.79328795 20
115 -37.00440059  174.79310420
120 Linear Feature 590
111 -37.00463921  174.79360060 22
111 -37.00438062  174.79349201 22
111 -37.00432304  174.79346783
112 -37.00432304  174.79346783 -37.00426286  174.79348514 22
111 -37.00424782  174.79352489 22
115 -37.00423235  174.79358065
120 Linear Feature 589
111 -37.00445288  174.79322156 8
115 -37.00439146  174.79319451
120 Linear Feature 588
112 -37.00454351  174.79326004 -37.00462251  174.79322937 51
111 -37.00467016  174.79332391
112 -37.00467016  174.79332391 -37.00470949  174.79341018 2
115 -37.00467218  174.79346764
120 Linear Feature 587
111 -37.00450701  174.79324462 51
111 -37.00454351  174.79326004 51
115 -37.00462612  174.79329496
120 Linear Feature 586
111 -37.00457735  174.79351564 51
111 -37.00445534  174.79333494
112 -37.00445534  174.79333494 -37.00446251  174.79327686 51
112 -37.00450701  174.79324462 -37.00452969  174.79322823
111 -37.00450701  174.79324462
112 -37.00450701  174.79324462 -37.00455465  174.79321412 51
112 -37.00462612  174.79329496 -37.00465061  174.79334736
111 -37.00462612  174.79329496 51
111 -37.00464885  174.79330486 51
111 -37.00466057  174.79330997 51
111 -37.00467218  174.79346764 51
115 -37.00467358  174.79348660
120 Linear Feature 585
111 -37.00479260  174.79323028 8
115 -37.00472556  174.79320268
120 Linear Feature 584
112 -37.00473485  174.79316996 -37.00471500  174.79319281 22
111 -37.00469330  174.79323970 22
111 -37.00467016  174.79332391 22
115 -37.00463613  174.79344772
120 Linear Feature 583
111 -37.00485702  174.79333654 22
115 -37.00478356  174.79335588
120 Linear Feature 582
112 -37.00495553  174.79346910 -37.00497624  174.79345885 2
112 -37.00499659  174.79331892 -37.00496597  174.79323801
111 -37.00499659  174.79331892
112 -37.00499659  174.79331892 -37.00496592  174.79325335 2
112 -37.00487605  174.79326722 -37.00483318  174.79328793
111 -37.00487605  174.79326722 2
111 -37.00485574  174.79325823 2
111 -37.00483462  174.79324888 2
115 -37.00479391  174.79339903
120 Linear Feature 581
111 -37.00492208  174.79359144 2
111 -37.00495553  174.79346910 2
111 -37.00499659  174.79331892 2
111 -37.00497562  174.79331034 2
111 -37.00495300  174.79330108
112 -37.00495300  174.79330108 -37.00491411  174.79321902 2
112 -37.00483462  174.79324888 -37.00481360  174.79326132
111 -37.00483462  174.79324888
112 -37.00483462  174.79324888 -37.00478734  174.79328254 2
112 -37.00478356  174.79335588 -37.00478282  174.79337670
111 -37.00478356  174.79335588
112 -37.00478356  174.79335588 -37.00478548  174.79338602 2
111 -37.00479391  174.79339903 2
115 -37.00475925  174.79352177
120 Linear Feature 580
111 -37.00478011  174.79336102 8
111 -37.00474989  174.79334836 8
115 -37.00471929  174.79333554
120 Linear Feature 579
112 -37.00485613  174.79350872 -37.00485124  174.79356091 52
115 -37.00485884  174.79359984
120 Linear Feature 578
112 -37.00474118  174.79368518 -37.00481178  174.79365350 22
111 -37.00483856  174.79357281 22
111 -37.00485613  174.79350872 22
115 -37.00488854  174.79339052
120 Linear Feature 577
112 -37.00480608  174.79368677 -37.00473377  174.79347806 51
111 -37.00488854  174.79339052 51
111 -37.00497799  174.79306408 51
115 -37.00498782  174.79302820
120 Linear Feature 576
112 -37.00506636  174.79327973 -37.00501522  174.79322988 20
111 -37.00494622  174.79326673 20
115 -37.00488774  174.79347800
120 Linear Feature 575
112 -37.00513165  174.79326212 -37.00505809  174.79320663 20
116 -37.00495566  174.79330958 -37.00492553  174.79337208
120 Linear Feature 574
112 -37.00511391  174.79353191 -37.00517080  174.79350173 20
112 -37.00517307  174.79331912 -37.00513777  174.79322756
111 -37.00517307  174.79331912
112 -37.00517307  174.79331912 -37.00515962  174.79328730 20
111 -37.00513165  174.79326212 20
111 -37.00509614  174.79327170 20
111 -37.00506636  174.79327973 20
111 -37.00497708  174.79330380 20
111 -37.00495566  174.79330958 20
111 -37.00489133  174.79332764
112 -37.00489133  174.79332764 -37.00485306  174.79340774 20
111 -37.00488774  174.79347800 20
115 -37.00488510  174.79348793
120 Linear Feature 573
111 -37.00517307  174.79331912 20
111 -37.00511391  174.79353191 20
115 -37.00510000  174.79358192
120 Linear Feature 573
111 -37.00475108  174.79315856 20
115 -37.00467239  174.79343830
120 Linear Feature 572
111 -37.00511053  174.79318693 20
111 -37.00502863  174.79309215 20
111 -37.00504572  174.79302784 20
111 -37.00493885  174.79298164 20
111 -37.00492119  174.79304722 20
115 -37.00477685  174.79306450
120 Linear Feature 571
112 -37.00515639  174.79372706 -37.00515048  174.79367214 52
116 -37.00516362  174.79359940 -37.00517599  174.79354677
120 Linear Feature 570
112 -37.00492942  174.79372689 -37.00509874  174.79377051 22
111 -37.00516362  174.79359940 22
115 -37.00518627  174.79351892
120 Linear Feature 569
112 -37.00509630  174.79379857 -37.00504338  174.79359335 51
111 -37.00518627  174.79351892 51
111 -37.00527698  174.79319081 51
115 -37.00528128  174.79317527
120 Linear Feature 568
111 -37.00474989  174.79334836 22
112 -37.00479260  174.79323028 -37.00481515  174.79318730
111 -37.00479260  174.79323028
112 -37.00479260  174.79323028 -37.00486252  174.79311255 22
112 -37.00513834  174.79309391 -37.00526556  174.79313423
111 -37.00513834  174.79309391
112 -37.00513834  174.79309391 -37.00525355  174.79314571 22
112 -37.00529808  174.79349603 -37.00524870  174.79370231
111 -37.00529808  174.79349603 22
115 -37.00527752  174.79356304
120 Linear Feature 567
111 -37.00500022  174.79298377 51
115 -37.00501036  174.79294757
120 Linear Feature 567
111 -37.00529227  174.79313556 51
115 -37.00530803  174.79308068
120 Linear Feature 566
111 -37.00523706  174.79323393 22
115 -37.00516697  174.79325260
120 Linear Feature 566
111 -37.00511677  174.79336990 8
115 -37.00505332  174.79334351
120 Linear Feature 565
111 -37.00509117  174.79350242 22
111 -37.00511070  174.79342900
112 -37.00511070  174.79342900 -37.00511452  174.79340480 22
111 -37.00511677  174.79336990
112 -37.00511677  174.79336990 -37.00511530  174.79330869 22
115 -37.00509235  174.79325272
120 Linear Feature 564
111 -37.00531926  174.79359949 20
111 -37.00540113  174.79330477 20
111 -37.00532524  174.79321995 20
111 -37.00534221  174.79315643 20
111 -37.00529227  174.79313556 20
111 -37.00524046  174.79311391 20
111 -37.00522370  174.79317566 20
111 -37.00511053  174.79318693 20
111 -37.00509235  174.79325272 20
115 -37.00503064  174.79347608
120 Linear Feature 563
112 -37.00546115  174.79379002 -37.00546085  174.79381960 52
115 -37.00546625  174.79386244
120 Linear Feature 562
112 -37.00525366  174.79386616 -37.00542210  174.79389929 22
111 -37.00547667  174.79371881 22
115 -37.00549427  174.79365402
120 Linear Feature 561
112 -37.00540635  174.79393174 -37.00535300  174.79372524 51
111 -37.00549427  174.79365402 51
111 -37.00558583  174.79332371 51
115 -37.00561841  174.79320619
120 Linear Feature 560
111 -37.00577641  174.79343287 20
111 -37.00580326  174.79333741 20
111 -37.00566013  174.79327710 20
115 -37.00565740  174.79328693
120 Linear Feature 559
111 -37.00572603  174.79344544 20
111 -37.00564343  174.79333927 20
111 -37.00565740  174.79328693 20
111 -37.00554700  174.79323905 20
111 -37.00553203  174.79329323 20
111 -37.00541375  174.79332035 20
115 -37.00533566  174.79360658
120 Linear Feature 558
111 -37.00545229  174.79359402 20
115 -37.00549648  174.79343491
120 Linear Feature 557
112 -37.00555281  174.79363149 -37.00561675  174.79359928 20
112 -37.00559521  174.79347738 -37.00557309  174.79343633
111 -37.00559521  174.79347738
112 -37.00559521  174.79347738 -37.00557678  174.79344714 20
112 -37.00549648  174.79343491 -37.00544139  174.79345068
111 -37.00549648  174.79343491
112 -37.00549648  174.79343491 -37.00544746  174.79345500 20
112 -37.00545229  174.79359402 -37.00547981  174.79365931
111 -37.00545229  174.79359402 20
111 -37.00544049  174.79363804
112 -37.00544049  174.79363804 -37.00543926  174.79365191 20
111 -37.00544251  174.79367178 20
115 -37.00549401  174.79389831
120 Linear Feature 556
112 -37.00555452  174.79399539 -37.00550653  174.79396158 20
111 -37.00549401  174.79389831 20
111 -37.00549380  174.79384598 20
111 -37.00555281  174.79363149 20
111 -37.00558649  174.79350906 20
115 -37.00559521  174.79347738
120 Linear Feature 555
111 -37.00589071  174.79340906 51
115 -37.00591109  174.79333732
120 Linear Feature 554
112 -37.00575803  174.79399042 -37.00574878  174.79393393 52
116 -37.00576786  174.79385041 -37.00577934  174.79380434
120 Linear Feature 553
112 -37.00555452  174.79399539 -37.00571167  174.79401791 22
111 -37.00576786  174.79385041 22
115 -37.00578782  174.79378038
120 Linear Feature 552
112 -37.00569865  174.79405729 -37.00564662  174.79385299 51
111 -37.00578782  174.79378038 51
111 -37.00587521  174.79346540 51
115 -37.00588379  174.79343446
120 Linear Feature 551
111 -37.00595357  174.79374142 8
115 -37.00588914  174.79371319
120 Linear Feature 550
112 -37.00598600  174.79362004 -37.00588342  174.79364956 22
115 -37.00585413  174.79377584
120 Linear Feature 549
111 -37.00599754  174.79356399 20
115 -37.00591737  174.79385786
120 Linear Feature 548
111 -37.00706915  174.78671840 22
115 -37.00712926  174.78674281
120 Linear Feature 547
111 -37.00589445  174.79417135 20
115 -37.00590738  174.79411721
120 Linear Feature 546
112 -37.00603263  174.79377464 -37.00606559  174.79374348 2
116 -37.00612001  174.79381163 -37.00612799  174.79385669
120 Linear Feature 545
111 -37.00615630  174.79382714 2
111 -37.00613782  174.79381924 2
111 -37.00612001  174.79381163 2
111 -37.00603263  174.79377464 2
111 -37.00601515  174.79376721 2
115 -37.00599536  174.79375881
120 Linear Feature 544
111 -37.00608004  174.79407700 2
111 -37.00611016  174.79396827
112 -37.00611016  174.79396827 -37.00618671  174.79390995 2
111 -37.00615630  174.79382714
112 -37.00615630  174.79382714 -37.00614375  174.79379146 2
111 -37.00611514  174.79377112 2
111 -37.00605886  174.79374737 2
112 -37.00599536  174.79375881 -37.00596784  174.79378115
111 -37.00599536  174.79375881 2
112 -37.00596257  174.79390405 -37.00599889  174.79399521
111 -37.00596257  174.79390405 2
115 -37.00593333  174.79401356
120 Linear Feature 543
112 -37.00599693  174.79418541 -37.00613116  174.79414707 22
116 -37.00609405  174.79381088 -37.00599643  174.79367075
120 Linear Feature 542
112 -37.00616831  174.79425902 -37.00610033  174.79415357 51
111 -37.00613454  174.79404544 51
111 -37.00609405  174.79381088 51
111 -37.00606729  174.79365590 51
115 -37.00604607  174.79353297
120 Linear Feature 541
112 -37.00606411  174.79352853 -37.00605673  174.79352853 20
111 -37.00604607  174.79353297 20
111 -37.00601722  174.79355210 20
111 -37.00599754  174.79356399 20
111 -37.00593222  174.79346306 20
111 -37.00594462  174.79341024 20
111 -37.00584460  174.79336775 20
111 -37.00583107  174.79342126 20
111 -37.00577641  174.79343287 20
111 -37.00572603  174.79344544 20
115 -37.00564571  174.79374063
120 Linear Feature 540
111 -37.00626608  174.79387521 8
115 -37.00619735  174.79384582
120 Linear Feature 539
111 -37.00658446  174.79391865 8
115 -37.00665672  174.79391639
120 Linear Feature 538
112 -37.00627612  174.79400906 -37.00627258  174.79407763 2
115 -37.00630666  174.79412489
120 Linear Feature 537
111 -37.00658651  174.79443865 51
111 -37.00627612  174.79400906
112 -37.00627612  174.79400906 -37.00628010  174.79396440 51
111 -37.00629423  174.79392452 51
111 -37.00629738  174.79391763
112 -37.00629738  174.79391763 -37.00638263  174.79382836 51
111 -37.00648467  174.79392038 51
111 -37.00652080  174.79391986 51
111 -37.00655720  174.79391934 51
115 -37.00658174  174.79393960
120 Linear Feature 535
111 -37.00654036  174.79412745 20
111 -37.00629815  174.79402272 20
111 -37.00615673  174.79396115 20
111 -37.00591737  174.79385786 20
111 -37.00564571  174.79374063 20
111 -37.00533566  174.79360658 20
111 -37.00531926  174.79359949 20
111 -37.00509117  174.79350242 20
111 -37.00503064  174.79347608
112 -37.00503064  174.79347608 -37.00493725  174.79345276 20
111 -37.00481287  174.79343109
112 -37.00481287  174.79343109 -37.00472755  174.79342636 20
111 -37.00467239  174.79343830 20
111 -37.00463613  174.79344772
112 -37.00463613  174.79344772 -37.00440210  174.79352071 20
116 -37.00422409  174.79389980 -37.00415156  174.79410921
120 Linear Feature 534
111 -37.00677794  174.79463896 51
111 -37.00667193  174.79436360 51
111 -37.00665670  174.79432404 51
111 -37.00664837  174.79428843 51
111 -37.00650908  174.79388009
112 -37.00650908  174.79388009 -37.00644263  174.79384519 51
111 -37.00637797  174.79392342 51
111 -37.00634110  174.79392386 51
111 -37.00629423  174.79392452 8
115 -37.00620528  174.79392675
120 Linear Feature 533
112 -37.00658651  174.79443865 -37.00667531  174.79447009 51 101
111 -37.00675417  174.79445345 51 101
111 -37.00681725  174.79443470
112 -37.00681725  174.79443470 -37.00698922  174.79436402 51 101
115 -37.00704823  174.79416524
120 Linear Feature 536
112 -37.00615673  174.79396115 -37.00617178  174.79389532 22
111 -37.00619735  174.79384582
112 -37.00619735  174.79384582 -37.00622422  174.79380329 22
115 -37.00625607  174.79377315
120 Linear Feature 536
111 -37.00629815  174.79402272 22
115 -37.00625607  174.79377315
120 Linear Feature 532
112 -37.00681881  174.79499565 -37.00684747  174.79483001 51 101
111 -37.00680094  174.79470160 51 101
111 -37.00677794  174.79463896
112 -37.00677794  174.79463896 -37.00670158  174.79449385 51 101
112 -37.00658651  174.79443865 -37.00653905  174.79440968
111 -37.00658651  174.79443865 51 101
111 -37.00623473  174.79428755 51 101
111 -37.00616831  174.79425902 51 101
111 -37.00609675  174.79422828 51 101
111 -37.00599693  174.79418541 51 101
111 -37.00579871  174.79410027 51 101
111 -37.00569865  174.79405729 51 101
111 -37.00559302  174.79401192 51 101
111 -37.00555452  174.79399539 51 101
111 -37.00541047  174.79393351 51 101
111 -37.00540635  174.79393174 51 101
111 -37.00525366  174.79386616 51 101
111 -37.00512907  174.79381265 51 101
111 -37.00509630  174.79379857 51 101
111 -37.00496723  174.79374313 51 101
111 -37.00492942  174.79372689 51 101
111 -37.00485402  174.79369451 51 101
111 -37.00480608  174.79368677 51 101
111 -37.00474118  174.79368518
112 -37.00474118  174.79368518 -37.00450815  174.79371619 51 101
111 -37.00443086  174.79395100 51
111 -37.00435331  174.79409203 51
115 -37.00408047  174.79509173
120 Linear Feature 531
111 -37.00645379  174.79371456 22
111 -37.00647628  174.79374403
112 -37.00647628  174.79374403 -37.00650362  174.79377541 22
115 -37.00654243  174.79379943
120 Linear Feature 530
112 -37.00693598  174.79361922 -37.00691348  174.79361434 51
111 -37.00688640  174.79361573 51
111 -37.00676018  174.79364613
112 -37.00676018  174.79364613 -37.00674246  174.79364879 51
111 -37.00671073  174.79364426 51
111 -37.00651919  174.79355460
112 -37.00651919  174.79355460 -37.00649623  174.79346194 51
115 -37.00655181  174.79340097
120 Linear Feature 529
112 -37.00653902  174.79332978 -37.00656454  174.79331136 52
115 -37.00659488  174.79331020
120 Linear Feature 528
111 -37.00699510  174.79364505 51
111 -37.00693598  174.79361922
112 -37.00693598  174.79361922 -37.00691590  174.79360775 51
111 -37.00689756  174.79358921 51
111 -37.00681469  174.79347027
112 -37.00681469  174.79347027 -37.00679564  174.79344531 51
111 -37.00677235  174.79343075 51
111 -37.00653902  174.79332978
112 -37.00653902  174.79332978 -37.00643650  174.79341997 51
112 -37.00659275  174.79359768 -37.00669674  174.79360505
111 -37.00659275  174.79359768 51
111 -37.00661821  174.79364825 51
111 -37.00663169  174.79367500
112 -37.00663169  174.79367500 -37.00664551  174.79367713 52
115 -37.00667358  174.79367047
120 Linear Feature 527
111 -37.01226888  174.78087630 6
115 -37.01193042  174.78125973
120 Linear Feature 526
112 -37.01220256  174.78191279 -37.01214415  174.78163369 53
111 -37.01202866  174.78136270
112 -37.01202866  174.78136270 -37.01199620  174.78129099 53
111 -37.01193042  174.78125973
112 -37.01193042  174.78125973 -37.01182768  174.78121467 53
116 -37.01168081  174.78138487 -37.01164056  174.78148956
120 Linear Feature 525
111 -37.00628125  174.79326073 22
115 -37.00625777  174.79334579
120 Linear Feature 525
111 -37.00640564  174.79281006 22
115 -37.00638216  174.79289512
120 Linear Feature 524
112 -37.00651686  174.79306133 -37.00650512  174.79292520 22
111 -37.00639797  174.79292892 20
111 -37.00637030  174.79293667
112 -37.00637030  174.79293667 -37.00630232  174.79296121 20
112 -37.00631120  174.79315074 -37.00635284  174.79324085
111 -37.00631120  174.79315074 20
111 -37.00630196  174.79318397 20
115 -37.00629311  174.79321582
120 Linear Feature 523
112 -37.00647446  174.79322575 -37.00639995  174.79332576 22
111 -37.00632114  174.79325208
112 -37.00632114  174.79325208 -37.00630891  174.79324076 20
111 -37.00629311  174.79321582
112 -37.00629311  174.79321582 -37.00622909  174.79305893 20
111 -37.00635289  174.79300438 20
111 -37.00636140  174.79297127 20
115 -37.00637030  174.79293667
120 Linear Feature 522
112 -37.00652337  174.79313256 -37.00644299  174.79315333 22
115 -37.00642044  174.79321158
120 Linear Feature 521
111 -37.00657543  174.79315450 22
111 -37.00652337  174.79313256 22
111 -37.00649032  174.79311863
112 -37.00649032  174.79311863 -37.00644260  174.79306623 22
115 -37.00644453  174.79297977
120 Linear Feature 520
112 -37.00657543  174.79315450 -37.00655895  174.79315406 51
111 -37.00652115  174.79316345 51
111 -37.00642044  174.79321158 51
111 -37.00613483  174.79334806 51
115 -37.00607495  174.79337668
120 Linear Feature 519
111 -37.00707020  174.79336783 51
111 -37.00657543  174.79315450
112 -37.00657543  174.79315450 -37.00652629  174.79313119 51
111 -37.00649603  174.79308191 51
111 -37.00629472  174.79273507 51
115 -37.00626273  174.79267996
120 Linear Feature 518
111 -37.00679727  174.79264730 58
115 -37.00681921  174.79256518
120 Linear Feature 518
111 -37.00667458  174.79308963 58
115 -37.00669652  174.79300751
120 Linear Feature 517
112 -37.00711006  174.79298244 -37.00709263  174.79297634 51
111 -37.00706725  174.79297600 51
111 -37.00692313  174.79300993
112 -37.00692313  174.79300993 -37.00689826  174.79301099 51
111 -37.00687449  174.79300469 51
111 -37.00669556  174.79292943
112 -37.00669556  174.79292943 -37.00669194  174.79286899 51
111 -37.00670187  174.79282051
112 -37.00670187  174.79282051 -37.00672101  174.79277897 51
111 -37.00676872  174.79275232 51
111 -37.00677616  174.79272173 51
111 -37.00678525  174.79268441
112 -37.00678525  174.79268441 -37.00687006  174.79266102 52
115 -37.00690981  174.79273420
120 Linear Feature 516
111 -37.00717058  174.79300603 51
111 -37.00711006  174.79298244 51
111 -37.00707444  174.79295212 51
111 -37.00698429  174.79282153
112 -37.00698429  174.79282153 -37.00697025  174.79280502 51
111 -37.00693883  174.79278198 51
111 -37.00675768  174.79270522
112 -37.00675768  174.79270522 -37.00672578  174.79273909 51
111 -37.00670845  174.79279659
112 -37.00670845  174.79279659 -37.00670896  174.79283430 51
111 -37.00672703  174.79290402 51
111 -37.00671895  174.79293176 51
111 -37.00670979  174.79296317
112 -37.00670979  174.79296317 -37.00675389  174.79304461 52
115 -37.00683057  174.79302207
120 Linear Feature 515
111 -37.00652553  174.79251834 20
111 -37.00645305  174.79257455 20
111 -37.00644717  174.79256429 20
115 -37.00651828  174.79250810
120 Linear Feature 514
111 -37.00694557  174.79251029 51
111 -37.00690412  174.79247520 51
115 -37.00669087  174.79217395
120 Linear Feature 513
112 -37.00675983  174.79243086 -37.00660469  174.79253648 51
112 -37.00669087  174.79217395 -37.00688195  174.79212820
111 -37.00669087  174.79217395 51
111 -37.00671373  174.79217551
112 -37.00671373  174.79217551 -37.00678832  174.79218609 52
115 -37.00680891  174.79227563
120 Linear Feature 512
111 -37.00726982  174.79264895 51
111 -37.00694557  174.79251029 51
111 -37.00675983  174.79243086 51
111 -37.00661808  174.79237024 51
115 -37.00649174  174.79231622
120 Linear Feature 511
112 -37.00687501  174.79231611 -37.00683178  174.79240642 20
111 -37.00688797  174.79247829 20
111 -37.00689069  174.79251235 20
111 -37.00689245  174.79253430 20
115 -37.00690755  174.79254947
120 Linear Feature 510
111 -37.00713962  174.79225623 20
111 -37.00697582  174.79227773 20
111 -37.00688972  174.79229196
112 -37.00688972  174.79229196 -37.00688588  174.79229695 20
111 -37.00687501  174.79231611 20
111 -37.00687682  174.79233889 20
111 -37.00688245  174.79240973
112 -37.00688245  174.79240973 -37.00684609  174.79248109 20
111 -37.00688275  174.79255239 20
115 -37.00725427  174.79271320
120 Linear Feature 509
112 -37.00692688  174.79226103 -37.00690680  174.79227102 22
115 -37.00688972  174.79229196
120 Linear Feature 509
111 -37.00689618  174.79256885 22
115 -37.00690029  174.79262388
120 Linear Feature 509
111 -37.00686774  174.79222682 22
115 -37.00687164  174.79228185
120 Linear Feature 509
111 -37.00664117  174.79247962 22
115 -37.00662628  174.79253155
120 Linear Feature 508
111 -37.00672014  174.79222842 20
111 -37.00653895  174.79230938 20
115 -37.00653660  174.79231788
120 Linear Feature 507
111 -37.00735615  174.79234970 20
111 -37.00713962  174.79225623 20
111 -37.00697086  174.79218394
112 -37.00697086  174.79218394 -37.00689046  174.79215772 20
111 -37.00681978  174.79218499 20
111 -37.00672014  174.79222842
112 -37.00672014  174.79222842 -37.00670866  174.79223535 20
111 -37.00670181  174.79225780 20
111 -37.00665648  174.79242574 20
111 -37.00665156  174.79244398
112 -37.00665156  174.79244398 -37.00664688  174.79244798 20
115 -37.00663906  174.79244942
120 Linear Feature 506
112 -37.00759246  174.79219440 -37.00747235  174.79201086 51
115 -37.00732928  174.79213445
120 Linear Feature 505
112 -37.00756859  174.79228075 -37.00756141  174.79229113 51
111 -37.00754858  174.79229786
112 -37.00754858  174.79229786 -37.00736445  174.79232171 51
111 -37.00732928  174.79213445 51
111 -37.00694868  174.79197191
112 -37.00694868  174.79197191 -37.00689448  174.79192551 51
111 -37.00684326  174.79183207 51
111 -37.00675418  174.79173720 51
115 -37.00669082  174.79166972
120 Linear Feature 504
112 -37.00746166  174.79165163 -37.00754368  174.79157874 51
116 -37.00772653  174.79170937 -37.00779987  174.79182183
120 Linear Feature 503
112 -37.00769972  174.79180635 -37.00751559  174.79186334 51
111 -37.00746166  174.79165163 51
111 -37.00693031  174.79142419 51
115 -37.00677811  174.79135905
120 Linear Feature 502
111 -37.00655101  174.79208891 22
115 -37.00659416  174.79192794
120 Linear Feature 501
111 -37.00670677  174.79202701 20
111 -37.00664613  174.79203863 20
112 -37.00655101  174.79208891 -37.00650802  174.79212533
111 -37.00655101  174.79208891
112 -37.00655101  174.79208891 -37.00650698  174.79215105 20
112 -37.00645598  174.79238212 -37.00646652  174.79248687
111 -37.00645598  174.79238212
112 -37.00645598  174.79238212 -37.00646792  174.79246111 20
111 -37.00651828  174.79250810 20
111 -37.00654003  174.79249158 20
111 -37.00654578  174.79250286 20
111 -37.00652553  174.79251834 20
111 -37.00653998  174.79252583
112 -37.00653998  174.79252583 -37.00655079  174.79254536 20
111 -37.00658124  174.79256514 20
111 -37.00666413  174.79260664 20
111 -37.00656838  174.79285743 20
111 -37.00646284  174.79267526 20
111 -37.00641038  174.79269142 20
111 -37.00627064  174.79265996 20
111 -37.00624289  174.79268252 20
111 -37.00622563  174.79285020 20
111 -37.00618731  174.79291603 20
111 -37.00613119  174.79311843 20
111 -37.00613120  174.79319818 20
111 -37.00606958  174.79335936 20
111 -37.00607495  174.79337668 20
111 -37.00608104  174.79339637 20
111 -37.00621276  174.79346671 20
111 -37.00624979  174.79351405 20
111 -37.00636059  174.79346136
112 -37.00636059  174.79346136 -37.00635599  174.79357364 20
111 -37.00645379  174.79371456 20
112 -37.00631866  174.79373248 -37.00627817  174.79374752
111 -37.00631866  174.79373248
112 -37.00631866  174.79373248 -37.00627893  174.79375201 20
111 -37.00625607  174.79377315 20
111 -37.00623463  174.79364499 20
111 -37.00607272  174.79357702 20
115 -37.00606659  174.79353487
120 Linear Feature 500
111 -37.00672174  174.79202751 22
111 -37.00679741  174.79205130
112 -37.00679741  174.79205130 -37.00690764  174.79201173 22
115 -37.00701690  174.79206062
120 Linear Feature 499
111 -37.00672188  174.79203541 20
111 -37.00672174  174.79202751 20
111 -37.00671827  174.79183178 20
115 -37.00667474  174.79172748
120 Linear Feature 498
111 -37.00696269  174.79165732 20
111 -37.00682605  174.79167707 20
111 -37.00682595  174.79170217 20
111 -37.00679504  174.79174848 20
111 -37.00675159  174.79171221 20
111 -37.00675857  174.79165594 20
115 -37.00670258  174.79162748
120 Linear Feature 497
111 -37.00676885  174.79139165 20
111 -37.00680482  174.79140724 20
111 -37.00691142  174.79150875 20
111 -37.00696269  174.79165732 20
115 -37.00697133  174.79168235
120 Linear Feature 496
111 -37.00661653  174.79167863 20
115 -37.00672940  174.79129037
120 Linear Feature 495
112 -37.00647906  174.79214872 -37.00648579  174.79215049 20
111 -37.00649817  174.79214658 20
111 -37.00655192  174.79194658
112 -37.00655192  174.79194658 -37.00655936  174.79190557 20
115 -37.00655457  174.79187799
120 Linear Feature 494
111 -37.00675698  174.79115227 1
111 -37.00681036  174.79115001 1
111 -37.00683595  174.79114944 1
111 -37.00678801  174.79131436 1
111 -37.00675427  174.79130056 1
111 -37.00672940  174.79129037 1
115 -37.00671958  174.79128636
120 Linear Feature 493
111 -37.00684465  174.79112106 20
111 -37.00681264  174.79110985 20
115 -37.00676043  174.79113991
120 Linear Feature 492
111 -37.00664613  174.79203863 22
112 -37.00659416  174.79192794 -37.00658867  174.79186058
111 -37.00659416  174.79192794
112 -37.00659416  174.79192794 -37.00659213  174.79189431 22
111 -37.00660102  174.79185756 22
115 -37.00675427  174.79130056
120 Linear Feature 491
111 -37.00694923  174.79224017 20
111 -37.00689025  174.79221580 20
111 -37.00672188  174.79203541 20
111 -37.00670677  174.79202701 20
111 -37.00667274  174.79200810
112 -37.00667274  174.79200810 -37.00665207  174.79198733 20
111 -37.00662334  174.79194517 20
111 -37.00663718  174.79186235 20
111 -37.00667474  174.79172748 20
111 -37.00669082  174.79166972 20
111 -37.00670258  174.79162748 20
111 -37.00676885  174.79139165 20
111 -37.00677811  174.79135905 20
111 -37.00678752  174.79132590 20
111 -37.00681016  174.79124997 20
115 -37.00682838  174.79122825
120 Linear Feature 490
112 -37.00786129  174.79122183 -37.00779404  174.79111289 51
116 -37.00759782  174.79116173 -37.00751307  174.79123229
120 Linear Feature 489
112 -37.00783471  174.79131799 -37.00774771  174.79134655 51
112 -37.00759782  174.79116173 -37.00755887  174.79101172
111 -37.00759782  174.79116173 51
111 -37.00708130  174.79094069 51
115 -37.00692713  174.79087471
120 Linear Feature 488
112 -37.00815548  174.79094479 -37.00811873  174.79091204 51
111 -37.00807622  174.79088719 51
111 -37.00797724  174.79083686 51
115 -37.00771456  174.79073111
120 Linear Feature 487
112 -37.00798022  174.79079159 -37.00794935  174.79073868 51
111 -37.00789889  174.79070979 51
115 -37.00771456  174.79073111
120 Linear Feature 486
112 -37.00795407  174.79088620 -37.00790152  174.79090736 51
111 -37.00784794  174.79088846 51
111 -37.00771456  174.79073111 51
111 -37.00719326  174.79050803 51
115 -37.00702533  174.79043585
120 Linear Feature 485
111 -37.00819015  174.79044243 52
115 -37.00799468  174.79036077
120 Linear Feature 484
112 -37.00809913  174.79036139 -37.00802326  174.79024427 51
116 -37.00783576  174.79030231 -37.00775233  174.79036857
120 Linear Feature 483
112 -37.00807303  174.79045584 -37.00795810  174.79049957 51
112 -37.00783576  174.79030231 -37.00781062  174.79019740
111 -37.00783576  174.79030231 51
111 -37.00730911  174.79007686 51
115 -37.00714290  174.79000571
120 Linear Feature 482
112 -37.00826209  174.78977187 -37.00818899  174.78964901 51
116 -37.00796402  174.78975055 -37.00787753  174.78987187
120 Linear Feature 481
