I
1050 Generated by WorldEditor 2.1.0r1

1    553 1 0 HECW Cairo West Airbase
1302 city El Cairo
1302 country Egypt
111  30.11105080  030.92883326
113  30.11124484  030.92889808
111  30.12015574  030.92064377
112  30.12015574  030.92064377  30.12049709  030.92038534
111  30.12051220  030.91993833
111  30.12050313  030.91963799
111  30.12059376  030.91958910
111  30.12057563  030.91987896
112  30.12015574  030.92073107  30.11972075  030.92105585
111  30.12015574  030.92073107
111  30.11905920  030.92155525
113  30.11905920  030.92146096
111  30.11066202  030.92971590
112  30.11072076  030.92964073  30.11077320  030.92964558
111  30.11072076  030.92964073
111  30.11076271  030.92964315
112  30.11076271  030.92964315  30.11081725  030.92964558
111  30.11082984  030.92972560
112  30.11087809  030.93029547  30.11094731  030.93065437
112  30.11062426  030.93039247  30.11063685  030.93017422
113  30.11062426  030.93039247
110 5 0.00 84.0000 New Taxiway 15
112  30.10713989  030.91038106  30.10708676  030.91036001
111  30.10713989  030.91038106
112  30.10713989  030.91038106  30.10701694  030.91060739
111  30.10701998  030.91082846
111  30.10708980  030.91084425
113  30.10717176  030.91048282
130 Airport Boundary
111  30.13844221  030.90345465
111  30.13447399  030.89233234
111  30.12630701  030.89235449
111  30.12677843  030.89560253
111  30.12620508  030.89736281
111  30.12274325  030.89749940
111  30.12176973  030.89757675
111  30.12189082  030.89695318
111  30.12181376  030.89457341
111  30.12151654  030.89327535
111  30.09847631  030.90031215
111  30.07934400  030.91676163
111  30.07901376  030.91791921
111  30.07888166  030.91803369
111  30.07895607  030.91822663
111  30.07944344  030.91838088
111  30.07932419  030.91882611
111  30.07882882  030.91866710
111  30.07839766  030.91896392
111  30.07795733  030.92096745
111  30.07801237  030.92146568
111  30.07796651  030.92186850
111  30.07745279  030.92391440
111  30.07804907  030.92460344
111  30.07823254  030.92503806
111  30.07870039  030.92555749
111  30.07731518  030.92899204
111  30.07792064  030.93086833
111  30.07827841  030.93166336
111  30.07869121  030.93238419
111  30.07936088  030.93320043
111  30.08019567  030.93390023
111  30.08170013  030.93485431
111  30.08399351  030.93622193
111  30.08533285  030.93726089
111  30.08645202  030.93829984
111  30.08760788  030.93961442
111  30.08858945  030.94105622
111  30.08934168  030.94242389
111  30.09015812  030.94431101
111  30.09073606  030.94620875
111  30.09114886  030.94853057
111  30.09161671  030.95551728
111  30.09196531  030.95783912
111  30.09243316  030.95993832
111  30.09317621  030.96197397
111  30.09416695  030.96409444
111  30.09489166  030.96538793
111  30.09624017  030.96725399
111  30.09980867  030.97096498
111  30.10088198  030.97141037
111  30.10162503  030.97191932
111  30.10190941  030.97197234
111  30.10247817  030.97201475
111  30.10284511  030.97217380
111  30.10376246  030.97264033
111  30.10434040  030.97213139
111  30.10510180  030.97177088
111  30.10787220  030.96965028
111  30.10909228  030.96851568
111  30.11755945  030.95951261
111  30.12815487  030.94890723
111  30.13000792  030.94669058
111  30.13414518  030.94260713
111  30.14749267  030.94536485
111  30.15255645  030.96238051
111  30.15327199  030.96205165
111  30.15563876  030.96571172
111  30.15795049  030.96809874
111  30.15945494  030.96935071
111  30.15951916  030.96930827
111  30.16118874  030.97067692
111  30.16345460  030.97304290
111  30.16590393  030.97562114
111  30.16711484  030.97804029
111  30.16701393  030.97812517
111  30.17009623  030.98358953
111  30.16973847  030.98425799
111  30.16928896  030.98459745
111  30.16983020  030.98564785
111  30.16467468  030.99001920
111  30.16494989  030.99057092
111  30.16477559  030.99202450
111  30.16583972  030.99292643
111  30.16691302  030.99359488
111  30.16783955  030.99489994
111  30.17045400  030.99258697
111  30.17105028  030.99214133
111  30.17172912  030.99164263
111  30.17445366  030.99018900
111  30.17447201  030.99002984
111  30.17456374  030.99002984
111  30.17460961  030.99011473
111  30.17604985  030.98932952
111  30.17629754  030.98911730
111  30.17654523  030.98877775
111  30.17654523  030.98863981
111  30.17635258  030.98843820
111  30.17529762  030.98857614
111  30.17469217  030.98768483
111  30.17531597  030.98706939
111  30.17441697  030.98554143
111  30.17458209  030.98524433
111  30.17439862  030.98439547
111  30.17439862  030.98389676
111  30.17439862  030.98319645
111  30.17396746  030.98346172
111  30.17373812  030.98349355
111  30.17349961  030.98313278
111  30.17311433  030.98137140
111  30.17157317  030.97782743
111  30.17039896  030.97530214
111  30.16928896  030.97354081
111  30.16884864  030.97294663
111  30.16883946  030.97227818
111  30.16856426  030.97018795
111  30.16791294  030.96819321
111  30.16776616  030.96712158
111  30.16867434  030.96637887
111  30.16950913  030.96533907
111  30.16690385  030.96240006
111  30.16659195  030.96258043
111  30.16495906  030.96165736
111  30.16457377  030.96143454
111  30.16373898  030.96063877
111  30.16295923  030.95976878
111  30.16083097  030.95632063
111  30.16033560  030.95518542
111  30.16052825  030.95492018
111  30.15999618  030.95382740
111  30.15738173  030.95173736
111  30.15674875  030.95099473
111  30.15606074  030.94974283
111  30.15504248  030.94823639
111  30.15283166  030.94552055
111  30.15231794  030.94438543
111  30.15147398  030.94291083
111  30.15038233  030.94358972
111  30.14985026  030.94275167
111  30.14950167  030.94248647
111  30.14805225  030.92847310
111  30.14631845  030.92469664
111  30.14160326  030.91202049
111  30.14177756  030.91184016
111  30.14248392  030.91153254
111  30.14294260  030.91120371
111  30.14328202  030.91084306
111  30.14363061  030.91043997
111  30.14386912  030.90996264
111  30.14407094  030.90949591
111  30.14419937  030.90879582
111  30.14421772  030.90808512
111  30.14413515  030.90753353
111  30.14403425  030.90708802
111  30.14388747  030.90671676
111  30.14363978  030.90621821
111  30.14341045  030.90591059
111  30.14314441  030.90561358
111  30.14286003  030.90531657
111  30.14243805  030.90507260
111  30.14204359  030.90489228
113  30.14145648  030.90259052
120 Linear Feature 206
111  30.11973851  030.90581202 4 103
115  30.11965860  030.90561651
120 Linear Feature 205
111  30.11953524  030.90663698 4 103
115  30.11945561  030.90643586
120 Linear Feature 204
111  30.11887377  030.90875335 4 103
115  30.11897158  030.90837210
120 Linear Feature 203
111  30.11853101  030.91063976 4 103
115  30.11850617  030.91023712
120 Linear Feature 202
111  30.11771032  030.91404394 4 103
115  30.11762254  030.91364444
120 Linear Feature 201
111  30.11831872  030.91405652 4 103
115  30.11806720  030.91397528
120 Linear Feature 200
111  30.12470879  030.91217979 4 103
115  30.12443840  030.91225461
120 Linear Feature 199
111  30.12806445  030.91119319 4 103
115  30.12771892  030.91128694
120 Linear Feature 198
111  30.13220326  030.90998003 4 103
115  30.13178872  030.91010292
120 Linear Feature 197
111  30.13377009  030.91151342 4 103
115  30.13381258  030.91130386
120 Linear Feature 196
111  30.12716245  030.91335212 4 103
115  30.12732100  030.91322577
120 Linear Feature 195
111  30.12640895  030.91358034 4 103
115  30.12657951  030.91344775
120 Linear Feature 194
111  30.12566086  030.91378623 4 103
115  30.12582213  030.91366247
120 Linear Feature 193
111  30.11759496  030.91608932 4 103
115  30.11778793  030.91615493
120 Linear Feature 192
111  30.11408468  030.92769473 4 103
115  30.11417411  030.92734795
120 Linear Feature 191
111  30.11312223  030.93152594 4 103
115  30.11322749  030.93140932
120 Linear Feature 190
111  30.11264474  030.93339849 4 103
115  30.11267937  030.93324254
120 Linear Feature 189
111  30.11243654  030.93516413 4 103
115  30.11225841  030.93505905
120 Linear Feature 188
111  30.11058278  030.93575172 4 103
115  30.11052901  030.93595176
120 Linear Feature 187
111  30.11133250  030.93277216 4 103
115  30.11125754  030.93307474
120 Linear Feature 186
111  30.11307837  030.92597780 4 103
115  30.11293555  030.92651198
120 Linear Feature 185
111  30.11518437  030.91756464 4 103
115  30.11505862  030.91806600
120 Linear Feature 184
111  30.11603368  030.91411905 4 103
115  30.11611950  030.91450889
120 Linear Feature 183
111  30.11416306  030.91700106 4 103
115  30.11457222  030.91687987
120 Linear Feature 182
111  30.11343479  030.91547988 4 103
115  30.11289409  030.91564395
120 Linear Feature 181
111  30.10605348  030.91766439 4 103
115  30.10562188  030.91779264
120 Linear Feature 180
111  30.10756770  030.91733637 4 103
115  30.10742134  030.91737554
120 Linear Feature 179
111  30.10814195  030.92012529 4 103
115  30.10882625  030.91935018
120 Linear Feature 178
111  30.10785063  030.92014432 4 103
115  30.10803722  030.92019898
120 Linear Feature 177
111  30.10765654  030.92001633 4 103
115  30.10779147  030.92011384
120 Linear Feature 176
111  30.10677234  030.92027981 4 103
115  30.10693480  030.92038742
120 Linear Feature 175
111  30.10588629  030.92054253 4 103
115  30.10605135  030.92064884
120 Linear Feature 174
111  30.10499976  030.92080819 4 103
115  30.10519607  030.92092734
120 Linear Feature 223
111  30.13051554  030.91140661 51
111  30.13073580  030.91134355
112  30.13073580  030.91134355  30.13085328  030.91130959 51
111  30.13107984  030.91132900 51
111  30.13357408  030.91137509
112  30.13357408  030.91137509  30.13367268  030.91137751 51
111  30.13376708  030.91140419
111  30.13381533  030.91141632
112  30.13381533  030.91141632  30.13459570  030.91166373 51
111  30.13476352  030.91239625 51
111  30.13524243  030.91409086 51
111  30.13573898  030.91584785
112  30.13573898  030.91584785  30.13576205  030.91593275 51
111  30.13584177  030.91607828 51
111  30.13632635  030.91674532 51
111  30.13701022  030.91746816 51
111  30.13719060  030.91771739 51
111  30.13742978  030.91804788
112  30.13742978  030.91804788  30.13755629  030.91822468 51
111  30.13761858  030.91850390 51
115  30.13779899  030.91971915
120 Linear Feature 222
111  30.11546987  030.91927190 51
111  30.11562545  030.91866967
112  30.11562545  030.91866967  30.11570587  030.91835643 51
111  30.11545938  030.91814827 51
111  30.11530827  030.91797875 51
111  30.11514262  030.91779291
111  30.11511618  030.91776325 51
111  30.11439144  030.91695019
111  30.11436454  030.91692002 51
111  30.11424565  030.91678665 51
111  30.11394868  030.91645348 51
111  30.11364768  030.91611581 51
111  30.11328670  030.91571084 51
111  30.11316782  030.91557747
111  30.11313883  030.91554495 51
115  30.11287688  030.91525107
120 Linear Feature 216
111  30.11218744  030.92142568 51
111  30.11180635  030.92169647
112  30.11180635  030.92169647  30.11166090  030.92179226 51
111  30.11155776  030.92162210 51
111  30.11145326  030.92141665 51
111  30.11137160  030.92125610 51
111  30.11127723  030.92107058 51
111  30.11122734  030.92097251 51
111  30.11118495  030.92088916 51
111  30.11098108  030.92048836 51
111  30.11091383  030.92035615 51
111  30.11082178  030.92017518 51
111  30.11075684  030.92004751 51
111  30.11072933  030.91999341 51
111  30.11064074  030.91981925 51
111  30.11052003  030.91958194 51
111  30.11043406  030.91941293
112  30.11043406  030.91941293  30.11033721  030.91921772 51
111  30.11017464  030.91927430 51
111  30.10859696  030.91978678 51
111  30.10852859  030.91980899 51
112  30.10843244  030.91982128  30.10838591  030.91981677
111  30.10843244  030.91982128
112  30.10843244  030.91982128  30.10841827  030.91982023
112  30.10839223  030.91981499  30.10837964  030.91981198
111  30.10839223  030.91981499
112  30.10839223  030.91981499  30.10832617  030.91979919 51
115  30.10828366  030.91976199
120 Linear Feature 221
111  30.11378193  030.92611341 51
111  30.11362635  030.92672978
112  30.11362635  030.92672978  30.11357216  030.92694804 51
111  30.11371725  030.92714204 51
111  30.11374072  030.92716358 51
111  30.11411187  030.92750428
111  30.11414790  030.92753736 51
111  30.11447929  030.92784155 51
111  30.11454063  030.92789786
112  30.11454063  030.92789786  30.11466649  030.92801507 51
115  30.11463169  030.92823985
120 Linear Feature 220
111  30.11342121  030.92739734 51
111  30.11358204  030.92676480
112  30.11358204  030.92676480  30.11364498  030.92652028 51
111  30.11346317  030.92631819 51
111  30.11339671  030.92624951 51
111  30.11318080  030.92602639 51
111  30.11288628  030.92572204
112  30.11288628  030.92572204  30.11275517  030.92558058 51
115  30.11277214  030.92540536
120 Linear Feature 219
111  30.11284772  030.92974481 51
111  30.11267990  030.93039957
112  30.11267990  030.93039957  30.11264319  030.93054103 51
111  30.11275332  030.93075120 51
111  30.11288027  030.93097594 51
111  30.11311518  030.93139182
112  30.11311518  030.93139182  30.11313966  030.93143224 51
111  30.11315889  030.93145649
111  30.11318686  030.93149084
112  30.11318686  030.93149084  30.11323930  030.93154137 51
111  30.11329699  030.93156764 51
111  30.11360816  030.93165656
112  30.11360816  030.93165656  30.11373403  030.93168687 51
115  30.11379811  030.93153460
120 Linear Feature 218
111  30.11319092  030.93333457 51
112  30.11307029  030.93352251  30.11301261  030.93365184
111  30.11307029  030.93352251 51
111  30.11236230  030.93509473
111  30.11234482  030.93512909 51
111  30.11184660  030.93609707 51
112  30.11159486  030.93620619  30.11143928  030.93614355
111  30.11159486  030.93620619 51
111  30.11147817  030.93616419 51
112  30.11133762  030.93573982  30.11141734  030.93541729
111  30.11133762  030.93573982 51
115  30.11159984  030.93471162
120 Linear Feature 215
111  30.10722399  030.93164008 51
111  30.10732053  030.93167199 51
111  30.10775915  030.93181694 51
111  30.10781977  030.93183697 51
111  30.10820794  030.93196525 51
111  30.10824893  030.93197879 51
111  30.10830622  030.93199773 51
111  30.10862431  030.93210284 51
111  30.10873538  030.93213955 51
111  30.10911003  030.93226336 51
111  30.10930993  030.93232942 51
111  30.10944848  030.93237521 51
111  30.10976773  030.93248071 51
111  30.10999294  030.93255513 51
111  30.11061991  030.93276233 51
112  30.11074811  030.93276570  30.11081221  030.93274886
111  30.11074811  030.93276570
112  30.11074811  030.93276570  30.11090451  030.93271976 51
111  30.11094623  030.93257372 51
111  30.11118865  030.93162202 51
111  30.11231412  030.92720350 51
111  30.11277214  030.92540536 51
111  30.11312704  030.92401207
112  30.11312704  030.92401207  30.11333017  030.92321685 51
111  30.11298077  030.92248019 51
111  30.11113054  030.91884026
112  30.11113054  030.91884026  30.11110537  030.91879419 51
111  30.11104244  030.91878449 51
111  30.11077735  030.91879674 51
115  30.11067533  030.91880146
120 Linear Feature 224
111  30.11074811  030.93276570 1
112  30.11100604  030.93278103  30.11112501  030.93281892
111  30.11100604  030.93278103 1
111  30.11103345  030.93279009 1
111  30.11128634  030.93287192
111  30.11132352  030.93288398 1
111  30.11169319  030.93300385 1
111  30.11224560  030.93318325 51
111  30.11264234  030.93331219
111  30.11267910  030.93332414 51
111  30.11287528  030.93338789 51
112  30.11319092  030.93333457  30.11334266  030.93322791 51
111  30.11339273  030.93302943 51
111  30.11371375  030.93186805 51
111  30.11379811  030.93153460 51
111  30.11463169  030.92823985 51
111  30.11475021  030.92776847 51
111  30.11768757  030.91613967
111  30.11769625  030.91610530 51
111  30.11776513  030.91583264 51
111  30.11789280  030.91532899 51
111  30.11802230  030.91481816 51
111  30.11814377  030.91433897 51
111  30.11821918  030.91404352
111  30.11822944  030.91400305 51
111  30.11827994  030.91380380 51
111  30.11836762  030.91345784 51
111  30.11840256  030.91331997 51
111  30.11900445  030.91090587 51
111  30.11917238  030.91023231 51
111  30.11946215  030.90907006 51
111  30.11962247  030.90842705 51
111  30.12010180  030.90657476 51
111  30.12018876  030.90623874 51
111  30.12022758  030.90608872 51
111  30.12030768  030.90577920 51
111  30.12039759  030.90543009 51
111  30.12044445  030.90524771 51
111  30.12051570  030.90497370 51
111  30.12060238  030.90464039
112  30.12060238  030.90464039  30.12063571  030.90452532 51
111  30.12078302  030.90446671 51
111  30.12348535  030.90377302
112  30.12348535  030.90377302  30.12359315  030.90374439 51
116  30.12368639  030.90354902  30.12376360  030.90347660
120 Linear Feature 226
111  30.11146691  030.93509149 1
111  30.11130748  030.93570986
112  30.11130748  030.93570986  30.11121518  030.93606876 1
111  30.11090471  030.93596206 1
111  30.11057989  030.93584715
111  30.11053989  030.93583300 1
111  30.11041803  030.93578988
112  30.11041803  030.93578988  30.11016000  030.93569774 1
111  30.11024811  030.93536309 1
115  30.11094623  030.93257372
120 Linear Feature 211
111  30.11740862  030.91175031 51
111  30.11756013  030.91113391
112  30.11756013  030.91113391  30.11761403  030.91093350 51
111  30.11778593  030.91082740 51
111  30.11791447  030.91075141 51
111  30.11836427  030.91048552
112  30.11836427  030.91048552  30.11843711  030.91044678 51
111  30.11850267  030.91043668 51
111  30.11853617  030.91043331
112  30.11853617  030.91043331  30.11859881  030.91043163 51
111  30.11868185  030.91044847 51
111  30.11879985  030.91048889
112  30.11879985  030.91048889  30.11901691  030.91055962 51
115  30.11900445  030.91090587
120 Linear Feature 213
111  30.13188431  030.91097123 51
111  30.13197521  030.91093889
112  30.13197521  030.91093889  30.13219548  030.91086208 51
111  30.13212205  030.91040528 51
111  30.13204453  030.91004967
111  30.13203373  030.91000009 51
111  30.13199118  030.90980492 51
111  30.13193656  030.90955437 51
111  30.13189907  030.90938236 51
111  30.13188992  030.90934038 51
111  30.13185762  030.90919225 51
111  30.13185284  030.90917029 51
111  30.13181492  030.90899635 51
111  30.13181259  030.90898565 51
111  30.13177356  030.90880660 51
111  30.13173446  030.90862723 51
111  30.13149101  030.90751046 51
111  30.13142280  030.90719756
112  30.13142280  030.90719756  30.13135637  030.90688427 51
111  30.13164306  030.90680342 51
115  30.13197346  030.90670640
120 Linear Feature 212
112  30.10578426  030.91772443  30.10576636  030.91740831 51
111  30.10603567  030.91731238 51
111  30.10643856  030.91718707 51
111  30.10720841  030.91694763 51
111  30.10760836  030.91682780 51
111  30.10818295  030.91666538 51
111  30.10844053  030.91658777 51
111  30.10879722  030.91648030 51
111  30.10906034  030.91640102 51
111  30.10942810  030.91629021 51
111  30.10972361  030.91620117 51
111  30.10985053  030.91616293 51
111  30.11016086  030.91606943 51
111  30.11034522  030.91601388 51
111  30.11065470  030.91592063 51
111  30.11238794  030.91539839 51
111  30.11263426  030.91532417 51
111  30.11275519  030.91528774 51
111  30.11287688  030.91525107 51
111  30.11343137  030.91508883 51
111  30.11605180  030.91432208
111  30.11610131  030.91430759 51
111  30.11648215  030.91419554 51
111  30.11661181  030.91415767 51
111  30.11696329  030.91405501 51
111  30.11713549  030.91400471 51
111  30.11764431  030.91385610
111  30.11769228  030.91384206 51
111  30.11805091  030.91373713 51
111  30.11816050  030.91370506 51
111  30.11842975  030.91362627 51
111  30.11861549  030.91357193 51
111  30.12391678  030.91202074 51
111  30.12421857  030.91193244 51
111  30.12450308  030.91184919 51
111  30.12468580  030.91179572 51
111  30.12475479  030.91177554 51
111  30.12599746  030.91141192 51
111  30.12670678  030.91120437 51
111  30.12729035  030.91103362 51
111  30.12797648  030.91083285 51
111  30.12804536  030.91081270 51
111  30.13165676  030.90975598
112  30.13165676  030.90975598  30.13190442  030.90968019 51
115  30.13188992  030.90934038
120 Linear Feature 214
111  30.10760836  030.91682780 51
112  30.10745456  030.91713827  30.10750071  030.91736621
111  30.10745456  030.91713827 51
111  30.10749764  030.91733969
111  30.10750347  030.91736693 51
111  30.10760140  030.91782478
112  30.10760140  030.91782478  30.10762028  030.91792177 51
112  30.10779230  030.91830708  30.10791187  030.91867324
111  30.10779230  030.91830708 51
111  30.10784668  030.91846810 51
111  30.10785929  030.91850542 51
111  30.10797617  030.91885152 51
111  30.10799560  030.91890905
111  30.10800635  030.91894087 51
111  30.10809195  030.91919435 51
111  30.10826818  030.91971615 51
111  30.10828366  030.91976199 51
111  30.10832793  030.91989205
111  30.10834057  030.91992919 51
111  30.10841176  030.92013835 51
111  30.10866497  030.92088233 51
111  30.10876776  030.92112240 51
115  30.10900481  030.92161948
120 Linear Feature 210
112  30.11791447  030.91075141  30.11781797  030.91080436 51
112  30.11771258  030.91051010  30.11774440  030.91038117
111  30.11771258  030.91051010 51
111  30.11813913  030.90881451
112  30.11813913  030.90881451  30.11825476  030.90839334 51
111  30.11862022  030.90846771 51
111  30.11889368  030.90855768
111  30.11894298  030.90857390 51
111  30.11922633  030.90866713 51
111  30.11927752  030.90868397 51
111  30.11981559  030.90886973 51
112  30.12404463  030.91141875  30.12559943  030.91306013
111  30.12404463  030.91141875 51
111  30.12420517  030.91158943
112  30.12420517  030.91158943  30.12444467  030.91182994 51
115  30.12468580  030.91179572
120 yellow Sphinx
111  30.12226182  030.89786402 1
111  30.12207161  030.89872404 1
115  30.12073461  030.90408798
120 Linear Feature 310
111  30.12907328  030.91180081 51
111  30.12864358  030.91192821
112  30.12864358  030.91192821  30.12845506  030.91197927 51
111  30.12830391  030.91180254 51
111  30.12807521  030.91147537 51
111  30.12791862  030.91125134
111  30.12789921  030.91122358 51
111  30.12786742  030.91117809
112  30.12786742  030.91117809  30.12768569  030.91091889 51
111  30.12761436  030.91059489 51
111  30.12759116  030.91048551 51
111  30.12756640  030.91036878 51
111  30.12749644  030.91003896 51
111  30.12741735  030.90966608
112  30.12741735  030.90966608  30.12737319  030.90946579 51
111  30.12719655  030.90951292 51
111  30.12706176  030.90955127 51
111  30.12694617  030.90958416 51
111  30.12692094  030.90959135 51
111  30.12682927  030.90961743 51
111  30.12680404  030.90962461 51
111  30.12671594  030.90964968 51
111  30.12668545  030.90965836 51
111  30.12659756  030.90968337 51
111  30.12657358  030.90969019 51
111  30.12648401  030.90971568 51
111  30.12645521  030.90972388 51
111  30.12634251  030.90975595 51
111  30.12620979  030.90979371
112  30.12620979  030.90979371  30.12605014  030.90983691 51
111  30.12608241  030.91004702 51
111  30.12616646  030.91043012 51
111  30.12623632  030.91074855 51
111  30.12625904  030.91085210
112  30.12625904  030.91085210  30.12631509  030.91126054 51
115  30.12599746  030.91141192
120 Linear Feature 309
111  30.12756823  030.91037041 51
112  30.12738282  030.91024605  30.12726461  030.91026254
111  30.12738282  030.91024605 51
111  30.12722577  030.91029094 51
111  30.12710990  030.91032406 51
111  30.12706685  030.91033637 51
111  30.12699009  030.91035831 51
111  30.12695499  030.91036834 51
111  30.12687763  030.91039045 51
111  30.12683875  030.91040157 51
111  30.12676077  030.91042386 51
111  30.12672209  030.91043492 51
111  30.12664747  030.91045624 51
111  30.12660480  030.91046844 51
111  30.12648794  030.91050185 51
111  30.12635813  030.91053895
112  30.12635813  030.91053895  30.12623782  030.91058805 51
115  30.12623632  030.91074855
120 Linear Feature 319
111  30.12654586  030.91027657 1
111  30.12653603  030.91027948 1
115  30.12652620  030.91028238
120 Linear Feature 319
111  30.12665971  030.91024437 1
111  30.12664988  030.91024728 1
115  30.12664005  030.91025019
120 Linear Feature 319
111  30.12677765  030.91021028 1
111  30.12676782  030.91021319 1
115  30.12675800  030.91021610
120 Linear Feature 319
111  30.12689068  030.91017809 1
111  30.12688085  030.91018099 1
115  30.12687103  030.91018390
120 Linear Feature 319
111  30.12700863  030.91014494 1
111  30.12699880  030.91014785 1
115  30.12698897  030.91015076
120 Linear Feature 319
111  30.12712411  030.91011085 1
111  30.12711428  030.91011376 1
115  30.12710446  030.91011667
120 Linear Feature 318
111  30.12634251  030.90975595 51
112  30.12643495  030.90982347  30.12646326  030.90990038
111  30.12643495  030.90982347 51
111  30.12653603  030.91027948 51
111  30.12656066  030.91039060
112  30.12656066  030.91039060  30.12657623  030.91046424 51
115  30.12648794  030.91050185
120 Linear Feature 318
111  30.12645521  030.90972388 51
112  30.12654880  030.90979127  30.12657711  030.90986818
111  30.12654880  030.90979127 51
111  30.12664988  030.91024728 51
111  30.12667451  030.91035841
112  30.12667451  030.91035841  30.12669008  030.91043204 51
115  30.12660480  030.91046844
120 Linear Feature 318
111  30.12657358  030.90969019 51
112  30.12666675  030.90975718  30.12669505  030.90983409
111  30.12666675  030.90975718 51
111  30.12676782  030.91021319 51
111  30.12679246  030.91032432
112  30.12679246  030.91032432  30.12680803  030.91039795 51
115  30.12672209  030.91043492
120 Linear Feature 318
111  30.12668545  030.90965836 51
112  30.12677977  030.90972499  30.12680808  030.90980190
111  30.12677977  030.90972499 51
111  30.12688085  030.91018099 51
111  30.12690549  030.91029212
112  30.12690549  030.91029212  30.12692106  030.91036576 51
115  30.12683875  030.91040157
120 Linear Feature 318
111  30.12680404  030.90962461 51
112  30.12689772  030.90969184  30.12692603  030.90976875
111  30.12689772  030.90969184 51
111  30.12699880  030.91014785 51
111  30.12702343  030.91025898
112  30.12702343  030.91025898  30.12703900  030.91033261 51
115  30.12695499  030.91036834
120 Linear Feature 318
111  30.12692094  030.90959135 51
112  30.12701321  030.90965775  30.12704151  030.90973466
111  30.12701321  030.90965775 51
111  30.12711428  030.91011376 51
111  30.12713892  030.91022489
112  30.12713892  030.91022489  30.12715449  030.91029852 51
115  30.12706685  030.91033637
120 Linear Feature 346
111  30.11106658  030.92923790 1
111  30.11105591  030.92923424 1
115  30.11104525  030.92923059
120 Linear Feature 345
111  30.11231412  030.92720350 51
112  30.11221178  030.92733825  30.11213352  030.92740045
111  30.11221178  030.92733825 51
111  30.11151720  030.92790086
112  30.11151720  030.92790086  30.11138051  030.92800934 51
111  30.11132155  030.92822033 51
111  30.11105591  030.92923424 51
111  30.11093269  030.92970459
112  30.11093269  030.92970459  30.11088969  030.92986723 51
111  30.11092756  030.93007581 51
111  30.11118905  030.93146421
112  30.11118905  030.93146421  30.11119875  030.93152913 51
115  30.11118865  030.93162202
120 Linear Feature 342
111  30.10868730  030.93117277 1
111  30.10867587  030.93116884 1
115  30.10866457  030.93116487
120 Linear Feature 342
111  30.10995586  030.93159704 1
111  30.10994599  030.93159361 1
115  30.10993611  030.93159019
120 Linear Feature 340
111  30.10883593  030.93051200 51
111  30.10867587  030.93116884 51
111  30.10854726  030.93169664
112  30.10854726  030.93169664  30.10848204  030.93197699 51
115  30.10873538  030.93213955
120 Linear Feature 340
111  30.10782980  030.93060562 51
111  30.10762358  030.93144103
112  30.10762358  030.93144103  30.10757025  030.93171157 51
115  30.10775915  030.93181694
120 Linear Feature 340
111  30.11003798  030.93122094 51
111  30.10994599  030.93159361 51
111  30.10981583  030.93212091
112  30.10981583  030.93212091  30.10975061  030.93240127 51
115  30.10999294  030.93255513
120 Linear Feature 344
111  30.10781814  030.93292600 51
111  30.10798968  030.93221727
112  30.10798968  030.93221727  30.10806611  030.93197382 51
115  30.10830622  030.93199773
120 Linear Feature 344
111  30.10824953  030.93307325 51
111  30.10842107  030.93236451
112  30.10842107  030.93236451  30.10849750  030.93212107 51
115  30.10873538  030.93213955
120 Linear Feature 344
111  30.10861808  030.93319498 51
111  30.10878962  030.93248624
112  30.10878962  030.93248624  30.10886605  030.93224279 51
115  30.10911003  030.93226336
120 Linear Feature 339
111  30.10947955  030.93347557 51
111  30.10949730  030.93277589 51
111  30.10949993  030.93267219
112  30.10949993  030.93267219  30.10950604  030.93242247 51
115  30.10930993  030.93232942
120 Linear Feature 343
112  30.10798968  030.93221727  30.10803893  030.93194634 51
115  30.10781977  030.93183697
120 Linear Feature 343
112  30.10842107  030.93236451  30.10847032  030.93209358 51
115  30.10824893  030.93197879
120 Linear Feature 343
112  30.10878962  030.93248624  30.10883887  030.93221531 51
115  30.10862431  030.93210284
120 Linear Feature 341
112  30.10854726  030.93169664  30.10847185  030.93199819 51
115  30.10820794  030.93196525
120 Linear Feature 341
112  30.10762358  030.93144103  30.10754817  030.93170332 51
115  30.10732053  030.93167199
120 Linear Feature 341
112  30.10981583  030.93212091  30.10974042  030.93242247 51
115  30.10944848  030.93237521
120 Linear Feature 338
112  30.10949730  030.93277589  30.10950749  030.93249318 51
115  30.10976773  030.93248071
120 Linear Feature 328
111  30.11103639  030.91941474 1
111  30.11103401  030.91941007 1
115  30.11103162  030.91940539
120 Linear Feature 328
111  30.11126972  030.91987298 1
111  30.11126734  030.91986830 1
115  30.11126496  030.91986363
120 Linear Feature 328
111  30.11150269  030.92033051 1
111  30.11150031  030.92032583 1
115  30.11149793  030.92032115
120 Linear Feature 328
111  30.11173701  030.92079068 1
111  30.11173463  030.92078600 1
115  30.11173225  030.92078132
120 Linear Feature 328
111  30.11196208  030.92123268 1
111  30.11195970  030.92122800 1
115  30.11195732  030.92122333
120 Linear Feature 328
111  30.11158897  030.92049994 1
111  30.11158659  030.92049526 1
115  30.11158421  030.92049058
120 Linear Feature 328
111  30.11122204  030.91978158 1
111  30.11121966  030.91977690 1
115  30.11121728  030.91977222
120 Linear Feature 328
111  30.11113440  030.91960723 1
111  30.11113202  030.91960256 1
115  30.11112964  030.91959788
120 Linear Feature 328
