I
1050 Generated by WorldEditor 2.1.0r1

1   1774 1 0 CYOD Cold Lake AB
1302 city Cold Lake
1302 country Canada
112  54.41916028 -110.30022988  54.41906407 -110.30009812
111  54.41916028 -110.30022988 1
111  54.41464611 -110.29457337 1
111  54.41423196 -110.29405290 1
111  54.41138765 -110.29047847 1
111  54.41098153 -110.28996810 1
111  54.40804868 -110.28628240 1
111  54.40777700 -110.28594099 1
111  54.40759811 -110.28571617 1
111  54.40591407 -110.28359985 1
111  54.40551607 -110.28309968 1
111  54.40340047 -110.28044234 1
111  54.40287813 -110.27978625 1
111  54.40261952 -110.27946142 1
111  54.40217138 -110.27889853 1
111  54.40148073 -110.27803102 1
111  54.40117180 -110.27764299 1
111  54.40092629 -110.27733625 1
115  54.40072933 -110.27709017
120 Apron north east
111  54.40436685 -110.27798577 1
111  54.40476418 -110.27848324 1
111  54.40654742 -110.28068765 1
111  54.40697990 -110.28120661 1
115  54.40725239 -110.28153244
120 Apron cross
111  54.40417785 -110.27932969 1
112  54.40425566 -110.27913055  54.40428575 -110.27903430
111  54.40425566 -110.27913055 1
111  54.40444449 -110.27852808 1
111  54.40473689 -110.27787489 1
112  54.40476820 -110.27848530  54.40484498 -110.27865820
111  54.40476820 -110.27848530
112  54.40476820 -110.27848530  54.40455862 -110.27829279 1
115  54.40444449 -110.27852808
120 Apron north west
111  54.40999022 -110.28431556 1
111  54.40950344 -110.28546244 1
112  54.40913858 -110.28545649  54.40890687 -110.28515343
111  54.40913858 -110.28545649 1
111  54.40866938 -110.28487231 1
111  54.40850962 -110.28469229 1
111  54.40836809 -110.28451293 1
111  54.40644830 -110.28207241 1
111  54.40632590 -110.28192105 1
111  54.40621918 -110.28178869 1
111  54.40429840 -110.27939294 1
112  54.40417785 -110.27932969  54.40410493 -110.27932000
111  54.40417785 -110.27932969
112  54.40417785 -110.27932969  54.40415716 -110.27932694 1
112  54.40411020 -110.27933425  54.40408595 -110.27934079
111  54.40411020 -110.27933425 1
111  54.40353641 -110.27949473 1
111  54.40326894 -110.27955994 1
111  54.40299740 -110.27962861 1
111  54.40269867 -110.27970670 1
111  54.40220079 -110.27984429 1
111  54.40195564 -110.27990558 1
111  54.40180776 -110.27994778
112  54.40180776 -110.27994778  54.40172312 -110.27997477 1
115  54.40167160 -110.28007000
120 A south
111  54.40030316 -110.27656166 1
111  54.39984948 -110.27598924 1
111  54.39728351 -110.27277591 1
111  54.39686355 -110.27224839 1
111  54.39284862 -110.26720522 1
112  54.39252699 -110.26721869  54.39238024 -110.26740980
111  54.39252699 -110.26721869 1
111  54.39191187 -110.26866197 1
111  54.39172422 -110.26909783 1
111  54.39165471 -110.26925840 1
112  54.39176445 -110.27013622  54.39205157 -110.27050284
111  54.39176445 -110.27013622 1
115  54.39215680 -110.27063968
120 A north west
111  54.41824980 -110.30346502 1
111  54.41868011 -110.30402308 1
112  54.41870843 -110.30502295  54.41845933 -110.30567328
111  54.41870843 -110.30502295 1
111  54.41851067 -110.30550653 1
111  54.41703132 -110.30898857 1
111  54.41673858 -110.30966644
112  54.41673858 -110.30966644  54.41658305 -110.31007096 1
115  54.41632404 -110.30980079
120 A 04/22 north
111  54.40099781 -110.27572690 1
111  54.40068417 -110.27646563 1
112  54.40072933 -110.27709017  54.40091455 -110.27737714
111  54.40072933 -110.27709017
112  54.40072933 -110.27709017  54.40049871 -110.27689677 1
111  54.40037643 -110.27719049 1
115  54.40005355 -110.27795098
120 A 04/22 south
111  54.40002268 -110.27791667 1
111  54.40034612 -110.27715564 1
112  54.40030316 -110.27656166  54.40013610 -110.27629964
111  54.40030316 -110.27656166
112  54.40030316 -110.27656166  54.40051925 -110.27673011 1
111  54.40065246 -110.27643485 1
115  54.40097057 -110.27568635
120 A/B
111  54.40340047 -110.28044234 1
112  54.40332818 -110.28022944  54.40331520 -110.28011788
111  54.40332818 -110.28022944 1
111  54.40326894 -110.27955994 1
111  54.40323408 -110.27916596 1
111  54.40314257 -110.27813181 1
111  54.40310405 -110.27770138 1
111  54.40306229 -110.27722463 1
111  54.40305110 -110.27709823
112  54.40305110 -110.27709823  54.40303595 -110.27689369 1
115  54.40308881 -110.27674889
120 B
111  54.40992117 -110.25492935 1
112  54.41020294 -110.25490687  54.41034682 -110.25497950
111  54.41020294 -110.25490687
112  54.41020294 -110.25490687  54.41023808 -110.25492461 1
112  54.41030751 -110.25499392  54.41034144 -110.25503550
111  54.41030751 -110.25499392
112  54.41030751 -110.25499392  54.41048038 -110.25520573 1
111  54.41065112 -110.25543714 1
112  54.41070437 -110.25562158  54.41072090 -110.25578431
111  54.41070437 -110.25562158 1
111  54.41082545 -110.25700054 1
111  54.41092835 -110.25811933 1
112  54.41088927 -110.25846287  54.41083816 -110.25859202
111  54.41088927 -110.25846287 1
111  54.40891152 -110.26309891 1
111  54.40862714 -110.26376552 1
111  54.40856619 -110.26390839 1
111  54.40827923 -110.26458107 1
111  54.40693545 -110.26773101 1
111  54.40666014 -110.26837638 1
111  54.40483255 -110.27266220 1
111  54.40454303 -110.27334088 1
111  54.40308881 -110.27674889 1
111  54.40278678 -110.27745670 1
111  54.40262461 -110.27783675 1
111  54.40217138 -110.27889853 1
111  54.40199992 -110.27930043 1
111  54.40167160 -110.28007000 1
111  54.40143948 -110.28060438 1
111  54.40138100 -110.28073667 1
116  54.40132100 -110.28107181  54.40133302 -110.28124483
120 B 22 runup
111  54.41088927 -110.25846287 1
112  54.41107225 -110.25820870  54.41118345 -110.25816328
111  54.41107225 -110.25820870 1
111  54.41118453 -110.25816114 1
112  54.41132078 -110.25780688  54.41129568 -110.25751730
111  54.41132078 -110.25780688 1
111  54.41114329 -110.25583223 1
112  54.41107337 -110.25565664  54.41101504 -110.25558601
111  54.41107337 -110.25565664 1
111  54.41074026 -110.25523012 1
111  54.41056241 -110.25500356 1
112  54.41044767 -110.25494505  54.41037362 -110.25493645
111  54.41044767 -110.25494505 1
115  54.41020294 -110.25490687
120 link 5
111  54.40278678 -110.27745670 1
116  54.40242533 -110.27789342  54.40222992 -110.27796463
120 link 4
111  54.40353641 -110.27949473 1
116  54.40323408 -110.27916596  54.40318862 -110.27882755
120 link 3
111  54.40299740 -110.27962861 1
116  54.40261952 -110.27946142  54.40243768 -110.27925689
120 link 2
111  54.40287813 -110.27978625 1
116  54.40269867 -110.27970670  54.40260559 -110.27971786
120 link 1
111  54.40202304 -110.28024064 1
116  54.40220079 -110.27984429  54.40242375 -110.27976248
120 31R/A fast
111  54.40467751 -110.28569453 1
111  54.40581049 -110.28591306 1
111  54.40746572 -110.28621677
112  54.40746572 -110.28621677  54.40766073 -110.28617954 1
116  54.40759811 -110.28571617  54.40754904 -110.28563008
120 13L/B fast
111  54.40258991 -110.28307656 1
111  54.40227262 -110.28148131 1
111  54.40202304 -110.28024064 1
111  54.40195564 -110.27990558 1
111  54.40193027 -110.27977946
112  54.40193027 -110.27977946  54.40189347 -110.27957121 1
115  54.40199992 -110.27930043
120 fast 13L/31E
111  54.40221362 -110.28327923 1
111  54.40233227 -110.28342802 1
112  54.40258991 -110.28307656  54.40256861 -110.28257083
111  54.40258991 -110.28307656 1
111  54.40273805 -110.28376912
112  54.40273805 -110.28376912  54.40281697 -110.28402092 1
111  54.40292661 -110.28417334 1
111  54.40388548 -110.28537580 1
112  54.40414232 -110.28558467  54.40426509 -110.28562341
111  54.40414232 -110.28558467 1
111  54.40467751 -110.28569453
112  54.40467751 -110.28569453  54.40438813 -110.28586886 1
111  54.40457148 -110.28623606 1
115  54.40502472 -110.28680444
120 RWY link
111  54.40133725 -110.28125859 1
111  54.40132100 -110.28107181 1
111  54.40126203 -110.28037987 1
111  54.40104827 -110.27793469 1
111  54.40101965 -110.27760992
112  54.40101965 -110.27760992  54.40100147 -110.27745820 1
115  54.40092873 -110.27733772
120 B 13L/31R
111  54.40201628 -110.28303176 1
111  54.40150139 -110.28238637 1
112  54.40141814 -110.28211181  54.40139288 -110.28191348
111  54.40141814 -110.28211181 1
111  54.40133725 -110.28125859
112  54.40133725 -110.28125859  54.40128133 -110.28198683 1
111  54.40090870 -110.28164345 1
115  54.40044146 -110.28105778
120 A/B apron east
111  54.40314257 -110.27813181 1
112  54.40335668 -110.27762971  54.40359175 -110.27753203
111  54.40335668 -110.27762971
112  54.40335668 -110.27762971  54.40311676 -110.27756773 1
115  54.40306229 -110.27722463
120 C to Apron north
111  54.40810620 -110.26989397 1
112  54.40799734 -110.26953016  54.40785532 -110.26935164
111  54.40799734 -110.26953016
112  54.40799734 -110.26953016  54.40816213 -110.26965803 1
115  54.40826343 -110.26940432
120 C to Apron south
111  54.40752188 -110.26941526 1
112  54.40746820 -110.26888842  54.40735681 -110.26865404
111  54.40746820 -110.26888842
112  54.40746820 -110.26888842  54.40763649 -110.26901752 1
115  54.40775010 -110.26888596
120 C
111  54.40698653 -110.26831233 1
111  54.40746276 -110.26888151 1
111  54.40765368 -110.26910958 1
115  54.40799734 -110.26953016
120 C rwy
111  54.40857398 -110.26319220 1
111  54.40777391 -110.26218280 1
115  54.40732333 -110.26162351
120 C Apron
111  54.40910855 -110.26509316 1
115  54.40942639 -110.26548239
120 C/B apron
111  54.40827923 -110.26458107 1
112  54.40862810 -110.26450324  54.40882833 -110.26470161
111  54.40862810 -110.26450324
112  54.40862810 -110.26450324  54.40845673 -110.26422120 1
115  54.40856287 -110.26391354
120 C/B rwy
111  54.40862714 -110.26376552 1
112  54.40857398 -110.26319220  54.40840622 -110.26293495
111  54.40857398 -110.26319220
112  54.40857398 -110.26319220  54.40878323 -110.26336886 1
115  54.40891152 -110.26309891
120 C 04/22
111  54.40664559 -110.26249464 1
111  54.40697271 -110.26172860 1
112  54.40732333 -110.26162351  54.40750553 -110.26180947
111  54.40732333 -110.26162351
112  54.40732333 -110.26162351  54.40715557 -110.26131977 1
111  54.40727410 -110.26102279 1
115  54.40745555 -110.26059786
120 D/B
111  54.40666014 -110.26837638 1
112  54.40698653 -110.26831233  54.40715430 -110.26847969
111  54.40698653 -110.26831233
112  54.40698653 -110.26831233  54.40683681 -110.26804889 1
115  54.40693545 -110.26773101
120 E  to Apron north
111  54.40541092 -110.27430507 1
112  54.40533483 -110.27378765  54.40520933 -110.27359257
111  54.40533483 -110.27378765
112  54.40533483 -110.27378765  54.40549469 -110.27391342 1
115  54.40563818 -110.27377899
120 E to Apron south
111  54.40597559 -110.27497674 1
112  54.40592139 -110.27450153  54.40580784 -110.27428078
111  54.40592139 -110.27450153
112  54.40592139 -110.27450153  54.40608573 -110.27460677 1
115  54.40622112 -110.27440228
120 E
111  54.40323103 -110.27116613 1
111  54.40369167 -110.27175970 1
111  54.40449172 -110.27275350 1
111  54.40488858 -110.27324936 1
111  54.40533483 -110.27378765 1
111  54.40553198 -110.27402482 1
111  54.40581186 -110.27436817 1
115  54.40592139 -110.27450153
120 E/B
111  54.40454303 -110.27333908 1
112  54.40449172 -110.27275350  54.40432576 -110.27246218
111  54.40449172 -110.27275350
112  54.40449172 -110.27275350  54.40469736 -110.27293015 1
111  54.40483255 -110.27266040 1
112  54.40488858 -110.27324936  54.40505815 -110.27350968
111  54.40488858 -110.27324936
114  54.40488858 -110.27324936  54.40467391 -110.27306031 1
120 E 04/22
111  54.40256514 -110.27206783 1
111  54.40290712 -110.27126718 1
112  54.40323103 -110.27116613  54.40342044 -110.27131798
111  54.40323103 -110.27116613
112  54.40323103 -110.27116613  54.40308672 -110.27090271 1
111  54.40318731 -110.27061122 1
115  54.40352482 -110.26982105
120 F
111  54.39280417 -110.26656302 1
115  54.39339398 -110.26516370
120 F/A
111  54.39252699 -110.26721869 1
111  54.39280417 -110.26656302
112  54.39280417 -110.26656302  54.39265512 -110.26696271 1
115  54.39284862 -110.26720522
120 G
111  54.39724550 -110.27218399 1
111  54.39782092 -110.27083481
112  54.39782092 -110.27083481  54.39798043 -110.27041710 1
111  54.39777909 -110.27016558 1
115  54.39740255 -110.26969847
120 A/G side
111  54.39290759 -110.26681049 3
115  54.39289379 -110.26667157
120 G/A
111  54.39728351 -110.27277591 1
112  54.39724550 -110.27218399  54.39736172 -110.27184401
111  54.39724550 -110.27218399
112  54.39724550 -110.27218399  54.39709115 -110.27250525 1
115  54.39686355 -110.27224839
120 H
111  54.40586630 -110.28299893 1
111  54.40625443 -110.28208867 1
111  54.40632590 -110.28192105 1
111  54.40636270 -110.28183474 1
112  54.40643101 -110.28171887  54.40646905 -110.28167876 1
111  54.40651605 -110.28161860 1
112  54.40656502 -110.28151387  54.40658836 -110.28145446
111  54.40656502 -110.28151387 1
115  54.40663246 -110.28134453
120 H Apron east
111  54.40697990 -110.28120661 1
112  54.40663246 -110.28134453  54.40648113 -110.28164468
111  54.40663246 -110.28134453
112  54.40663246 -110.28134453  54.40673280 -110.28097603 1
115  54.40654742 -110.28068765
120 H Apron west
111  54.40644830 -110.28207241 1
112  54.40625443 -110.28208867  54.40617229 -110.28222533
111  54.40625443 -110.28208867
112  54.40625443 -110.28208867  54.40630458 -110.28191189 1
115  54.40621918 -110.28178869
120 H/A
111  54.40591407 -110.28359985 1
112  54.40586630 -110.28299893  54.40598536 -110.28266732
111  54.40586630 -110.28299893
112  54.40586630 -110.28299893  54.40571658 -110.28329336 1
115  54.40551607 -110.28309968
120 L/A
111  54.41464611 -110.29457337 1
112  54.41427660 -110.29466037  54.41413540 -110.29498839
111  54.41427660 -110.29466037
112  54.41427660 -110.29466037  54.41439427 -110.29428293 1
115  54.41423196 -110.29405290
120 L east
111  54.41338107 -110.29675832 1
111  54.41370545 -110.29599537 1
115  54.41427660 -110.29466037
120 L west
111  54.41095321 -110.30244242 1
111  54.41127626 -110.30168561 1
111  54.41273792 -110.29826682 1
115  54.41303420 -110.29757488
120 L 13R/31L
111  54.41014043 -110.30196317 1
111  54.41061482 -110.30255550 1
112  54.41095321 -110.30244242  54.41109921 -110.30214663
111  54.41095321 -110.30244242
112  54.41095321 -110.30244242  54.41083554 -110.30277940 1
111  54.41099134 -110.30302563 1
115  54.41147182 -110.30362558
120 L 13L/31R to west
111  54.41256685 -110.29632985 1
111  54.41300725 -110.29689060 1
112  54.41303420 -110.29757488  54.41285770 -110.29799799
111  54.41303420 -110.29757488
112  54.41303420 -110.29757488  54.41319981 -110.29720793 1
111  54.41341838 -110.29740587 1
115  54.41388185 -110.29798675
120 L 13L/31R to east
111  54.41258532 -110.29629430 1
111  54.41302599 -110.29684810 1
112  54.41338107 -110.29675832  54.41353796 -110.29643631
111  54.41338107 -110.29675832
112  54.41338107 -110.29675832  54.41325904 -110.29712527 1
111  54.41343742 -110.29736514 1
115  54.41389928 -110.29794556
120 K/A
111  54.41138765 -110.29047847 1
112  54.41103721 -110.29057816  54.41087499 -110.29088547
111  54.41103721 -110.29057816
112  54.41103721 -110.29057816  54.41115961 -110.29023342 1
115  54.41098153 -110.28996810
120 K
111  54.41103721 -110.29057816 1
111  54.41046136 -110.29192698 1
115  54.41015234 -110.29264848
120 K 13L/31R
111  54.40949340 -110.29241663 1
111  54.40975706 -110.29275050 1
112  54.41015234 -110.29264848  54.41032888 -110.29227472
111  54.41015234 -110.29264848
112  54.41015234 -110.29264848  54.40999471 -110.29305474 1
111  54.41021029 -110.29332444 1
115  54.41057909 -110.29379144
120 J Apron
111  54.40866938 -110.28487231 1
112  54.40839169 -110.28496881  54.40825100 -110.28515705
111  54.40839169 -110.28496881
112  54.40839169 -110.28496881  54.40849171 -110.28468750 1
115  54.40836809 -110.28451293
120 J/A
111  54.40804868 -110.28628240 1
112  54.40781292 -110.28632500  54.40769778 -110.28650568
111  54.40781292 -110.28632500
112  54.40781292 -110.28632500  54.40788023 -110.28608385 1
111  54.40777700 -110.28594099 1
112  54.40800113 -110.28587868  54.40810925 -110.28570827
111  54.40800113 -110.28587868
114  54.40800113 -110.28587868  54.40793807 -110.28610968 1
120 J
111  54.40684880 -110.28857654 1
111  54.40717896 -110.28780504 1
111  54.40781292 -110.28632500 1
111  54.40800113 -110.28587868 1
111  54.40839169 -110.28496881 1
111  54.40850962 -110.28469229 1
112  54.40865574 -110.28461949  54.40876250 -110.28462639
111  54.40865574 -110.28461949
112  54.40865574 -110.28461949  54.40874134 -110.28461355 1
116  54.40875533 -110.28422212  54.40865936 -110.28401414
120 J west
111  54.40442226 -110.29425721 1
111  54.40474527 -110.29349640 1
111  54.40620559 -110.29007039 1
115  54.40652199 -110.28932465
120 J 13R/31L
111  54.40362473 -110.29377659 1
111  54.40407710 -110.29435160 1
112  54.40442226 -110.29425721  54.40456346 -110.29396970
111  54.40442226 -110.29425721
112  54.40442226 -110.29425721  54.40431505 -110.29461210 1
111  54.40448961 -110.29486662 1
115  54.40494785 -110.29543872
120 J 13L/31R to west
111  54.40602352 -110.28811430 1
111  54.40645139 -110.28865079 1
112  54.40652199 -110.28932465  54.40637817 -110.28970201
111  54.40652199 -110.28932465
112  54.40652199 -110.28932465  54.40668934 -110.28898322 1
111  54.40688858 -110.28920086 1
115  54.40734044 -110.28976940
120 J 13L/31R to east
111  54.40604086 -110.28808026 1
111  54.40646708 -110.28861934 1
112  54.40684880 -110.28857654  54.40700307 -110.28828004
111  54.40684880 -110.28857654
112  54.40684880 -110.28857654  54.40673374 -110.28891797 1
111  54.40690571 -110.28916931 1
115  54.40735682 -110.28973016
120 M
111  54.39861517 -110.28121277 1
111  54.39830139 -110.28196733 1
112  54.39781012 -110.28215841  54.39750480 -110.28191484
111  54.39781012 -110.28215841 1
111  54.39743711 -110.28167421 1
111  54.39649681 -110.28048818 1
112  54.39557462 -110.28072773  54.39520749 -110.28157928
111  54.39557462 -110.28072773 1
111  54.39523153 -110.28154989 1
111  54.39499698 -110.28210536 1
111  54.39494705 -110.28222487 1
112  54.39503177 -110.28299134  54.39530824 -110.28332404
111  54.39503177 -110.28299134 1
115  54.39508372 -110.28305556
120 Medley 2
111  54.40807037 -110.25234511 1
112  54.40834282 -110.25227200  54.40848462 -110.25240421
111  54.40834282 -110.25227200 1
111  54.40850646 -110.25246121 1
115  54.40852525 -110.25248294
120 Medley 1
111  54.40791161 -110.25271924 1
112  54.40817163 -110.25266715  54.40832899 -110.25282164
111  54.40817163 -110.25266715 1
111  54.40833894 -110.25286512 1
115  54.40835493 -110.25288404
120 Medley to 22
111  54.40877512 -110.25280381 1
112  54.40869728 -110.25259437  54.40867031 -110.25246516
111  54.40869728 -110.25259437
112  54.40869728 -110.25259437  54.40865109 -110.25235778 1
115  54.40873968 -110.25213384
120 22/Medley / Medley3
111  54.40985761 -110.25485093 1
112  54.40974261 -110.25401900  54.40950139 -110.25371594 1
111  54.40940542 -110.25358967 1
111  54.40877512 -110.25280381 1
112  54.40863466 -110.25274273  54.40855424 -110.25273954
111  54.40863466 -110.25274273
112  54.40863466 -110.25274273  54.40856279 -110.25273988 1
112  54.40839989 -110.25294940  54.40832522 -110.25311836
111  54.40839989 -110.25294940 1
111  54.40821659 -110.25336535 1
112  54.40795202 -110.25339803  54.40779121 -110.25320491
111  54.40795202 -110.25339803 1
111  54.40791139 -110.25335050
112  54.40791139 -110.25335050  54.40774365 -110.25311875 1
111  54.40786816 -110.25282164 1
111  54.40791161 -110.25271924 1
111  54.40807037 -110.25234511 1
111  54.40823561 -110.25196152 1
112  54.40849326 -110.25185455  54.40866186 -110.25197191
111  54.40849326 -110.25185455 1
111  54.40866713 -110.25205727 1
115  54.40868693 -110.25208036
120 Hold A 13L east
111  54.41935543 -110.30309334 4
111  54.41947590 -110.30324515 4
115  54.41966499 -110.30348343
120 Hold A 13L west
111  54.41842362 -110.30539647 4
111  54.41851067 -110.30550653 4
115  54.41859013 -110.30560696
120 Hold A 13R
111  54.41694154 -110.30887689 4
111  54.41703132 -110.30898857 4
115  54.41710834 -110.30908436
120 Hold A 04 north
111  54.40125243 -110.27745260 4
111  54.40117180 -110.27764299 4
111  54.40104827 -110.27793469 4
115  54.40093040 -110.27821303
120 Hold A 04 south
111  54.39976858 -110.27617921 4
111  54.39984948 -110.27598924 4
115  54.39992959 -110.27580114
120 Hold A 31R
111  54.39161617 -110.26829312 4
111  54.39181751 -110.26854427 4
111  54.39191187 -110.26866197 4
115  54.39199858 -110.26877012
120 Hold B 13L fast
111  54.40216281 -110.28154474 4
111  54.40227262 -110.28148131 4
115  54.40237227 -110.28142375
120 Hold B 31R
111  54.40110707 -110.28018382 4
111  54.40126203 -110.28037987 4
111  54.40143948 -110.28060438 4
115  54.40154770 -110.28074130
120 Hold B 22
111  54.41079307 -110.25510747 4
111  54.41074026 -110.25523012 4
111  54.41065112 -110.25543714 4
115  54.41054988 -110.25567225
120 Hold B 22 Medley
111  54.40934738 -110.25374396 4
111  54.40941064 -110.25359283 4
115  54.40946933 -110.25345262
120 Hold C 22
111  54.40782974 -110.26204881 4
111  54.40777391 -110.26218280 4
115  54.40771089 -110.26233403
120 Hold E 22
111  54.40375492 -110.27161033 4
111  54.40369167 -110.27175970 4
115  54.40363359 -110.27189690
120 Hold J 31L
111  54.40466390 -110.29339308 4
111  54.40474527 -110.29349640 4
115  54.40482812 -110.29360160
120 Hold J 31R fast
111  54.40581958 -110.28573818 4
111  54.40581049 -110.28591306 4
115  54.40579956 -110.28612310
120 Hold J 31R east
111  54.40709250 -110.28769466 4
111  54.40717896 -110.28780504 4
115  54.40725656 -110.28790412
120 Hold J 31R west
111  54.40629003 -110.29017610 4
111  54.40620622 -110.29007193 4
115  54.40612224 -110.28996756
120 Hold K 13L
111  54.41037848 -110.29182143 4
111  54.41046136 -110.29192698 4
115  54.41053729 -110.29202368
120 Hold L 13R
111  54.41119185 -110.30158164 4
111  54.41127626 -110.30168561 4
115  54.41136093 -110.30178991
120 Hold L 13L west
111  54.41282278 -110.29837298 4
111  54.41273792 -110.29826682 4
115  54.41265220 -110.29815958
120 Hold L 13L east
111  54.41362831 -110.29589336 4
111  54.41370545 -110.29599537 4
115  54.41378542 -110.29610112
120 Hold M 04
111  54.39737572 -110.28182222 4
111  54.39743711 -110.28167421 4
115  54.39749505 -110.28153450
120 Hold M 31L
111  54.39514652 -110.28143891 4
111  54.39523153 -110.28154989 4
115  54.39531110 -110.28165377
120 Hold 13L 04
111  54.40011636 -110.28011563 4
115  54.39979278 -110.28087747
120 Hold 13R 04
111  54.39741369 -110.28645230 4
115  54.39765693 -110.28588147
120 Hold 31L 04
111  54.39609562 -110.28479046 4
115  54.39633539 -110.28421650
120 Hold 31R 04
111  54.39847278 -110.27921847 4
115  54.39879644 -110.27846126
120 Hold 22 31R
111  54.39956453 -110.27824493 4
115  54.40000670 -110.27880176
120 Hold 04 31R
111  54.39900141 -110.28115841 4
115  54.39855604 -110.28060449
120 Hold 22 31L
111  54.39713937 -110.28392706 4
115  54.39758268 -110.28448327
120 RH NW
111  54.42049199 -110.30202915 20
115  54.42054991 -110.30188782
120 RH N
111  54.41029356 -110.28402595 20
115  54.41027693 -110.28366997
120 RH CE
111  54.40558532 -110.27679235 20
115  54.40563892 -110.27677948
120 RH CW
111  54.40578873 -110.27911930 20
115  54.40585229 -110.27909851
120 RH NE2
111  54.41002276 -110.26604896 20
115  54.40997582 -110.26557888
120 RH NE3
111  54.40942199 -110.26521748 20
115  54.40931606 -110.26509788
120 RH NE1
111  54.41043311 -110.26646408 20
115  54.41033446 -110.26640831
120 RH Medley west
111  54.40780870 -110.25233963 20
115  54.40777115 -110.25243040
120 RH Medley east
111  54.40811142 -110.25163360 20
115  54.40807172 -110.25172715
120 S Hangar LL
111  54.39699909 -110.26621382 1
115  54.39679655 -110.26667575
120 S Hangar L
111  54.39687660 -110.26606119 1
115  54.39667254 -110.26652690
120 S Hangar RR
111  54.39661141 -110.26573075 1
115  54.39640660 -110.26619072
120 S Hangar R
111  54.39673331 -110.26588264 1
115  54.39652613 -110.26635240
120 S Hangar 
111  54.39680157 -110.26596770 1
115  54.39635431 -110.26701706
120 south Apron
111  54.39709067 -110.26929910 1
111  54.39724315 -110.26949619 1
111  54.39740255 -110.26969847 1
112  54.39709568 -110.26967995  54.39695914 -110.26986931
111  54.39709568 -110.26967995 1
111  54.39697292 -110.26989728 1
112  54.39677875 -110.26997904  54.39668731 -110.26988652
111  54.39677875 -110.26997904 1
111  54.39393890 -110.26641806 1
112  54.39380111 -110.26576614  54.39392262 -110.26541112
111  54.39380111 -110.26576614 1
112  54.39379986 -110.26516154  54.39363701 -110.26491626
111  54.39379986 -110.26516154 1
111  54.39369588 -110.26503460 1
112  54.39339398 -110.26516370  54.39325243 -110.26543049
111  54.39339398 -110.26516370 1
111  54.39365454 -110.26453114 1
112  54.39402659 -110.26442356  54.39425333 -110.26469250
111  54.39402659 -110.26442356 1
111  54.39504426 -110.26569445 1
111  54.39607782 -110.26698520 1
111  54.39685391 -110.26795441 1
112  54.39692908 -110.26820186  54.39694661 -110.26838260
111  54.39692908 -110.26820186 1
111  54.39697417 -110.26886029 1
112  54.39709067 -110.26929910  54.39719590 -110.26944541
111  54.39709067 -110.26929910 1
115  54.39590563 -110.26783606
120 Linear Feature 49
111  54.39293149 -110.26597584 3
115  54.39288052 -110.26591674
120 Linear Feature 48
111  54.39309895 -110.26558437 3
115  54.39305176 -110.26551524
120 Linear Feature 47
111  54.39327396 -110.26517525 3
115  54.39322478 -110.26510842
120 Linear Feature 46
111  54.39366658 -110.26532955 3
115  54.39369238 -110.26525939
120 Linear Feature 45
111  54.39331052 -110.26584740 3
115  54.39326898 -110.26579332
120 Linear Feature 44
111  54.39314589 -110.26624089 3
115  54.39310110 -110.26618540
120 Linear Feature 43
111  54.39294718 -110.26671586 3
115  54.39290186 -110.26665070
120 S Apron SE boarder
111  54.39687549 -110.27035333 3
115  54.39352764 -110.26615906
120 S Apron nw
111  54.39682813 -110.27046895 3
111  54.39687549 -110.27035333 3
111  54.39691075 -110.27026725 3
115  54.39696920 -110.27033863
120 S 31R runup
111  54.39172422 -110.26909783 1
112  54.39181751 -110.26854427  54.39181311 -110.26825112
111  54.39181751 -110.26854427
112  54.39181751 -110.26854427  54.39181603 -110.26844558 1
111  54.39177562 -110.26817040 1
111  54.39174272 -110.26772973 1
112  54.39177525 -110.26753303  54.39181126 -110.26744366
111  54.39177525 -110.26753303 1
115  54.39210891 -110.26674814
120 S 31R zigzag
111  54.39182004 -110.26806000 1
111  54.39179784 -110.26780127 1
111  54.39195324 -110.26775498 1
111  54.39192946 -110.26750170 1
111  54.39208010 -110.26745540 1
111  54.39205949 -110.26720484 1
111  54.39221013 -110.26715310 1
111  54.39218793 -110.26689709 1
115  54.39233699 -110.26685352
120 S Apron white
111  54.39611745 -110.26688717 20
111  54.39607782 -110.26698520 20
111  54.39581098 -110.26763961 20
111  54.39477202 -110.26635318 20
111  54.39504426 -110.26569445 20
115  54.39512138 -110.26550994
120 Linear Feature 53
111  54.41981504 -110.30180888 1
115  54.42001167 -110.30180343
120 Linear Feature 53
111  54.41975161 -110.30206778 1
115  54.41994824 -110.30206233
120 Linear Feature 53
111  54.41969611 -110.30235121 1
115  54.41989274 -110.30234576
120 Linear Feature 53
111  54.41962634 -110.30262919 1
115  54.41982297 -110.30262374
21  54.39811781 -110.28088774 3 53.3300 3.00 04-R  PAPI-4L
21  54.39897351 -110.28196130 2 54.0300 3.00 04-L  PAPI-4L
21  54.41702837 -110.30303778 3 144.1900 3.00 13L-R PAPI-4L
21  54.41765775 -110.30156631 2 143.7800 3.00 13L-L PAPI-4L
21  54.41403229 -110.30791852 3 145.3200 3.00 13R-R PAPI-4L
21  54.41458885 -110.30659429 2 142.9800 3.00 13R-L PAPI-4L
21  54.40925419 -110.25785856 3 233.6600 3.00 22-R  PAPI-4L
21  54.40840397 -110.25679086 2 233.8600 3.00 22-L  PAPI-4L
21  54.39596671 -110.28340745 3 -35.7200 3.00 31L-R PAPI-4L
