I
1050 Generated by WorldEditor 2.1.0r1

1     43 1 0 ULAM Naryan-Mar
1302 city Naryan-Mar
1300  67.63576547  053.08733579 125.75 gate jets|turboprops Stand 1
1301 C airline 
1300  67.63542799  053.08672649 125.75 gate jets|turboprops Stand 2
1301 C airline 
1300  67.63508938  053.08612941 125.75 gate jets|turboprops Stand 3
1301 C airline 
1300  67.63484097  053.08536465 125.75 gate jets|turboprops Stand 4
1301 B airline 
1300  67.63457976  053.08488412 125.75 gate jets|turboprops Stand 5
1301 B airline 
1300  67.63431671  053.08439683 125.75 gate jets|turboprops Stand 6
1301 B airline 
1300  67.63405447  053.08391232 125.75 gate jets|turboprops Stand 7
1301 B airline 
1300  67.63412185  053.08584947  34.66 gate jets|turboprops Stand 8
1301 B airline 
1300  67.63591011  053.09124404  25.22 gate turboprops|helos Stand 10
1301 B airline 
1300  67.63578120  053.09195065  25.22 gate turboprops|helos Stand 11
1301 B airline 
1300  67.63565795  053.09265649  25.22 gate turboprops|helos Stand 12
1301 B airline 
1300  67.63553250  053.09336039  25.22 gate turboprops|helos Stand 13
1301 B airline 
1300  67.63540588  053.09407151  25.22 gate turboprops|helos Stand 14
1301 B airline 
1300  67.63528072  053.09477805  25.22 gate turboprops|helos Stand 15
1301 B airline 
1300  67.63515760  053.09548841  24.24 gate turboprops|helos Stand 16
1301 B airline 
1300  67.63503337  053.09618584  24.24 gate turboprops|helos Stand 17
1301 B airline 
1300  67.63490513  053.09690293  24.24 gate turboprops|helos Stand 18
1301 B airline 
1300  67.63478126  053.09759704  24.24 gate turboprops|helos Stand 19
1301 B airline 
1300  67.63637516  053.09180594 206.17 gate turboprops|helos Stand 20
1301 B airline 
1300  67.63624727  053.09251116 206.17 gate turboprops|helos Stand 21
1301 B airline 
1300  67.63612263  053.09321898 206.17 gate turboprops|helos Stand 22
1301 B airline 
1300  67.63599767  053.09392801 206.17 gate turboprops|helos Stand 23
1301 B airline 
1300  67.63586980  053.09462902 206.17 gate turboprops|helos Stand 24
1301 B airline 
1300  67.63574626  053.09533967 206.17 gate turboprops|helos Stand 25
1301 B airline 
1300  67.63562381  053.09604614 206.17 gate turboprops|helos Stand 26
1301 B airline 
1300  67.63549415  053.09675425 206.17 gate turboprops|helos Stand 27
1301 B airline 
1300  67.63536903  053.09746666 206.17 gate turboprops|helos Stand 28
1301 B airline 
1300  67.63493290  053.08756687 305.02 tie_down props Stand 30
1301 A general_aviation 
1300  67.63511416  053.08789167 305.02 tie_down props Stand 31
1301 A general_aviation 
1300  67.63528901  053.08822127 305.02 tie_down props Stand 32
1301 A general_aviation 
1300  67.63546753  053.08854366 305.02 tie_down props Stand 33
1301 A general_aviation 
1300  67.63308757  053.09812236 295.69 tie_down props Stand 34
1301 A general_aviation 
1300  67.63321650  053.09828274 295.69 tie_down props Stand 35
1301 A general_aviation 
1300  67.63335726  053.09848353 295.69 tie_down props Stand 36
1301 A general_aviation 
1300  67.63353233  053.09870173 295.69 tie_down props Stand 37
1301 A general_aviation 
1300  67.63371237  053.09891023 295.69 tie_down props Stand 38
1301 A general_aviation 
1300  67.63389368  053.09913376 295.69 tie_down props Stand 39
1301 A general_aviation 
1300  67.63368508  053.09717525 295.06 hangar turboprops|props|helos Hangar
1301 B none 
18  67.63359144  053.08621037 1 Beacon 
55 12200 Naryan-Mar Podkhod
54 12700 Naryan-Mar Vyshka
50 12620 ATIS
99
