I
1050 Generated by WorldEditor 1.6.0r1

1    844 0 0 I69 Clermont County
1302 city Batavia
111  39.07789207 -084.21274154
111  39.07789756 -084.21273526
111  39.07792377 -084.21277922
111  39.07797801 -084.21275803
111  39.07798593 -084.21280356
111  39.07799020 -084.21288443
111  39.07796338 -084.21288679
111  39.07796460 -084.21292290
111  39.07798776 -084.21296137
111  39.07794875 -084.21300063
111  39.07799203 -084.21307914
113  39.07742642 -084.21361460
110 2 0.00 36.0000 New Taxiway 3
111  39.07565313 -084.21578139
111  39.07567244 -084.21580054
111  39.07594518 -084.21607090
111  39.07591174 -084.21612815
111  39.07595294 -084.21616807
111  39.07605353 -084.21626554
111  39.07610305 -084.21618812
111  39.07607980 -084.21616255
111  39.07606073 -084.21619412
111  39.07601544 -084.21614996
111  39.07603510 -084.21611516
111  39.07601078 -084.21609216
111  39.07610898 -084.21592642
111  39.07626854 -084.21608508
111  39.07623807 -084.21613469
111  39.07627151 -084.21617176
111  39.07623934 -084.21622629
111  39.07620421 -084.21619248
111  39.07614495 -084.21628244
111  39.07610728 -084.21624411
111  39.07608019 -084.21628844
111  39.07615892 -084.21636640
111  39.07599258 -084.21663574
111  39.07595660 -084.21659976
111  39.07593460 -084.21663519
111  39.07569630 -084.21639367
111  39.07572762 -084.21633642
111  39.07564551 -084.21625518
111  39.07560869 -084.21631461
111  39.07548002 -084.21618267
111  39.07560530 -084.21597167
111  39.07559217 -084.21595693
111  39.07558878 -084.21596140
111  39.07555286 -084.21592065
111  39.07559446 -084.21585374
113  39.07560328 -084.21586314
110 2 0.00 36.0000 New Taxiway 2
111  39.07643374 -084.21588726
111  39.07621646 -084.21567102
111  39.07609408 -084.21554923
111  39.07629331 -084.21520780
111  39.07644616 -084.21536138
111  39.07663647 -084.21555262
111  39.07661060 -084.21559533
113  39.07645864 -084.21584616
110 2 0.00 36.0000 New Taxiway 1
111  39.07610575 -084.21476764
111  39.07623907 -084.21455455
111  39.07642002 -084.21473720
111  39.07631371 -084.21491316
113  39.07629128 -084.21495028
110 2 0.00 36.0000 New Taxiway 10
111  39.07927948 -084.20791916
111  39.07924745 -084.20786035
111  39.07933876 -084.20777521
113  39.07937078 -084.20783841
110 2 0.00 36.0000 New Taxiway 9
111  39.07530444 -084.21127740
111  39.07517385 -084.21105797
111  39.07539766 -084.21084038
113  39.07552758 -084.21106206
110 2 0.00 36.0000 New Taxiway 8
111  39.07576000 -084.21103034
111  39.07568323 -084.21089797
111  39.07565917 -084.21085650
111  39.07557997 -084.21071996
111  39.07555671 -084.21067985
111  39.07547697 -084.21054237
111  39.07545279 -084.21050068
111  39.07537318 -084.21036343
111  39.07535047 -084.21032427
111  39.07526914 -084.21018404
111  39.07524589 -084.21014396
111  39.07516777 -084.21000928
111  39.07524442 -084.20994272
111  39.07526970 -084.20998586
111  39.07529518 -084.21002937
111  39.07537388 -084.21016373
111  39.07539964 -084.21020771
111  39.07548071 -084.21034611
111  39.07550445 -084.21038665
111  39.07558308 -084.21052088
111  39.07560549 -084.21055913
111  39.07568936 -084.21070232
111  39.07571021 -084.21073792
111  39.07579020 -084.21087449
111  39.07581556 -084.21091778
113  39.07583779 -084.21095573
110 2 0.00 36.0000 New Taxiway 7
111  39.07596619 -084.21083429
111  39.07594162 -084.21079200
111  39.07591969 -084.21075427
111  39.07583836 -084.21061432
111  39.07581426 -084.21057285
111  39.07573593 -084.21043807
111  39.07571119 -084.21039549
111  39.07563224 -084.21025963
111  39.07560762 -084.21021725
111  39.07552955 -084.21008293
111  39.07550472 -084.21004020
111  39.07542602 -084.20990476
111  39.07540139 -084.20986237
111  39.07537453 -084.20981615
111  39.07544778 -084.20974520
111  39.07552842 -084.20988344
111  39.07555400 -084.20992729
111  39.07563774 -084.21007084
111  39.07565979 -084.21010865
111  39.07573692 -084.21024086
111  39.07576146 -084.21028292
111  39.07584117 -084.21041957
111  39.07586355 -084.21045793
111  39.07594500 -084.21059756
111  39.07596718 -084.21063558
113  39.07604001 -084.21076042
110 2 0.00 36.0000 New Taxiway 6
111  39.07618026 -084.21062803
111  39.07610740 -084.21050179
111  39.07608322 -084.21045990
111  39.07600524 -084.21032478
111  39.07598170 -084.21028399
111  39.07590095 -084.21014408
111  39.07587763 -084.21010367
111  39.07579820 -084.20996605
111  39.07577575 -084.20992715
111  39.07569411 -084.20978569
111  39.07567033 -084.20974448
111  39.07559348 -084.20961134
111  39.07556939 -084.20956960
111  39.07548922 -084.20943069
111  39.07556758 -084.20936340
111  39.07559200 -084.20940576
111  39.07561519 -084.20944600
111  39.07569558 -084.20958550
111  39.07571936 -084.20962676
111  39.07579872 -084.20976447
111  39.07582429 -084.20980885
111  39.07590162 -084.20994303
111  39.07592684 -084.20998680
111  39.07600535 -084.21012303
111  39.07603053 -084.21016673
111  39.07610624 -084.21029810
111  39.07613135 -084.21034168
111  39.07621183 -084.21048133
111  39.07623408 -084.21051994
113  39.07625464 -084.21055562
110 2 0.00 36.0000 New Taxiway 5
111  39.07641193 -084.21041007
111  39.07638637 -084.21036589
111  39.07636553 -084.21032986
111  39.07628287 -084.21018697
111  39.07626144 -084.21014992
111  39.07618355 -084.21001528
111  39.07615870 -084.20997232
111  39.07607804 -084.20983288
111  39.07605468 -084.20979250
111  39.07597534 -084.20965536
111  39.07595351 -084.20961761
111  39.07587316 -084.20947871
111  39.07584865 -084.20943634
111  39.07577423 -084.20930769
111  39.07574613 -084.20925913
111  39.07566809 -084.20912422
111  39.07574531 -084.20905108
111  39.07576864 -084.20909154
111  39.07579293 -084.20913367
111  39.07587488 -084.20927582
111  39.07589951 -084.20931854
111  39.07597689 -084.20945277
111  39.07600322 -084.20949845
111  39.07608013 -084.20963186
111  39.07610707 -084.20967859
111  39.07618419 -084.20981236
111  39.07620793 -084.20985353
111  39.07628644 -084.20998971
111  39.07630810 -084.21002729
111  39.07639084 -084.21017081
111  39.07641318 -084.21020957
113  39.07648745 -084.21033839
110 2 0.00 36.0000 New Taxiway 4
111  39.07663735 -084.21019576
111  39.07655902 -084.21005981
111  39.07653760 -084.21002264
111  39.07645249 -084.20987494
111  39.07643022 -084.20983629
111  39.07634291 -084.20968477
111  39.07631941 -084.20964399
111  39.07623569 -084.20949870
111  39.07621547 -084.20946360
111  39.07612791 -084.20931164
111  39.07610536 -084.20927250
111  39.07602148 -084.20912694
111  39.07599922 -084.20908829
111  39.07591357 -084.20893966
111  39.07589143 -084.20890124
111  39.07580718 -084.20875501
111  39.07577996 -084.20870778
111  39.07575440 -084.20866341
111  39.07584638 -084.20858003
111  39.07588439 -084.20864602
113  39.07672711 -084.21010913
110 2 0.00 36.0000 New Taxiway 3
111  39.07695541 -084.20941439
111  39.07705097 -084.20958230
111  39.07700497 -084.20962956
111  39.07701811 -084.20965355
111  39.07699901 -084.20967161
111  39.07692889 -084.20973790
111  39.07690803 -084.20975761
111  39.07689325 -084.20973503
111  39.07684505 -084.20977983
113  39.07674319 -084.20960805
110 2 0.00 36.0000 New Taxiway 2
111  39.07706846 -084.20956815
111  39.07697334 -084.20940053
111  39.07717539 -084.20920548
111  39.07727334 -084.20937554
113  39.07707691 -084.20956020
110 2 0.00 36.0000 New Taxiway 1
111  39.07703124 -084.20711930
111  39.07785571 -084.20854824
111  39.07752887 -084.20885600
111  39.07749781 -084.20888526
111  39.07745373 -084.20892677
111  39.07742359 -084.20895514
111  39.07740736 -084.20897043
113  39.07658561 -084.20754325
130 Airport Boundary 31
111  39.07347442 -084.21436596
111  39.07359729 -084.21384140
111  39.07473386 -084.21276854
111  39.07488394 -084.21257974
111  39.07497522 -084.21237625
111  39.07500945 -084.21224171
111  39.07550620 -084.21177480
111  39.07491466 -084.21073019
111  39.07492607 -084.21059453
111  39.07496907 -084.21044869
111  39.07508493 -084.21019771
111  39.07519882 -084.20977704
111  39.07586310 -084.20829819
111  39.07592666 -084.20779087
111  39.07704045 -084.20542445
111  39.07708500 -084.20448934
111  39.07883300 -084.20282505
111  39.07873865 -084.20255498
111  39.07896403 -084.20245708
111  39.08159766 -084.20530051
111  39.08433846 -084.20277687
111  39.08439306 -084.20294004
111  39.08507662 -084.20210724
111  39.08563351 -084.20242797
111  39.08598731 -084.20283030
111  39.08616420 -084.20317637
111  39.08628432 -084.20358433
111  39.08633891 -084.20394727
111  39.08606811 -084.20438899
111  39.08359375 -084.20649911
111  39.08339720 -084.20679452
111  39.08332513 -084.20670449
111  39.08311329 -084.20699709
111  39.08323340 -084.20714339
111  39.08292111 -084.20760479
111  39.08344961 -084.20812808
111  39.08381869 -084.20759635
111  39.08441708 -084.20840943
111  39.08460053 -084.20887927
111  39.08451317 -084.20913530
111  39.08419869 -084.20921408
111  39.08394972 -084.20910716
111  39.08336444 -084.21004123
111  39.08318754 -084.21043229
111  39.08331639 -084.21057296
111  39.08344524 -084.21036758
111  39.08365490 -084.21057578
111  39.08384490 -084.21043792
111  39.08382087 -084.21016220
111  39.08413317 -084.21036758
111  39.08429260 -084.21021566
111  39.08446949 -084.21024379
111  39.08451099 -084.21030569
111  39.08446949 -084.21039572
111  39.08395409 -084.21105406
111  39.08379030 -084.21086275
111  39.08351294 -084.21103156
111  39.08322030 -084.21152670
111  39.08315915 -084.21171239
111  39.08275513 -084.21205844
111  39.08248433 -084.21219911
111  39.08213053 -084.21208657
111  39.08167410 -084.21183337
111  39.08123295 -084.21194028
111  39.08002690 -084.21147064
111  39.07858815 -084.21262859
111  39.07842043 -084.21299994
111  39.07769712 -084.21400932
111  39.07731712 -084.21372575
111  39.07658333 -084.21496469
111  39.07706029 -084.21539004
111  39.07607491 -084.21690576
111  39.07526512 -084.21610568
111  39.07546692 -084.21575123
111  39.07532310 -084.21560162
111  39.07519671 -084.21581597
111  39.07456690 -084.21517835
113  39.07442367 -084.21530858
120 Linear Feature 1
111  39.08203326 -084.20618201 4
115  39.08210266 -084.20610120
120 Linear Feature 10
111  39.07398483 -084.21392344 4
115  39.07406556 -084.21385376
120 Linear Feature 1
111  39.07465985 -084.21466071 1
112  39.07473871 -084.21460815  39.07478526 -084.21456627 1
111  39.07497884 -084.21438449 1
112  39.07500988 -084.21429883  39.07501874 -084.21424458 1
115  39.07501883 -084.21423559
120 Linear Feature 9
111  39.07446972 -084.21442044 4
115  39.07433942 -084.21454239
120 Linear Feature 2
111  39.07616393 -084.21152308 3
115  39.07615668 -084.21140564
120 Linear Feature 8
111  39.07524420 -084.21363712 4
115  39.07498680 -084.21388565
120 Linear Feature 7
111  39.07824208 -084.20991401 4
115  39.07825398 -084.20981682
120 Linear Feature 6
111  39.07851322 -084.20959171 4
115  39.07858765 -084.20959492
120 Linear Feature 5
111  39.07871317 -084.21044020 4
115  39.07863345 -084.21040937
120 Linear Feature 4
111  39.07898672 -084.21010152 4
115  39.07895850 -084.21021431
120 Linear Feature 2
111  39.08254960 -084.20689666 4
115  39.08244061 -084.20699593
120 Linear Feature 62
111  39.07436423 -084.21404410 1
111  39.07433135 -084.21407386 1
112  39.07413159 -084.21407416  39.07404455 -084.21395331
111  39.07413159 -084.21407416 1
111  39.07404320 -084.21393024 1
112  39.07407643 -084.21357136  39.07421998 -084.21342927
111  39.07407643 -084.21357136 1
111  39.07793142 -084.20991532 1
111  39.07866394 -084.20922060 1
111  39.08195812 -084.20609643 1
112  39.08209318 -084.20616748  39.08216460 -084.20629046 1
115  39.08223153 -084.20641034
120 Linear Feature 63
111  39.08234442 -084.20667170 1
111  39.08250384 -084.20696764 1
112  39.08247631 -084.20710204  39.08240918 -084.20716302
111  39.08247631 -084.20710204 1
111  39.08067140 -084.20881071 1
111  39.07929028 -084.21010830 1
111  39.07850056 -084.21080095 1
111  39.07651432 -084.21268634 1
111  39.07507530 -084.21408948 1
112  39.07504678 -084.21413182  39.07503231 -084.21416200
111  39.07504678 -084.21413182
112  39.07504678 -084.21413182  39.07503569 -084.21415495 1
116  39.07501883 -084.21423559  39.07501334 -084.21428252
120 Linear Feature 1
111  39.07575345 -084.21539103 1
111  39.07504678 -084.21413182 1
112  39.07506648 -084.21392865  39.07508947 -084.21380384 1
111  39.07510575 -084.21376374 1
111  39.07527206 -084.21324213 1
116  39.07534219 -084.21312991  39.07539312 -084.21307426
120 Linear Feature 66
111  39.07929028 -084.21010830 1
112  39.07910364 -084.21015831  39.07898654 -084.21016297
111  39.07910364 -084.21015831
112  39.07910364 -084.21015831  39.07895668 -084.21016997 1
111  39.07860483 -084.21011343 1
112  39.07847274 -084.21016267  39.07839250 -084.21022806
111  39.07847274 -084.21016267 1
115  39.07822840 -084.21039606
120 Linear Feature 65
111  39.07866394 -084.20922060 1
112  39.07858322 -084.20941420  39.07856067 -084.20952878 1
111  39.07845544 -084.21002581 1
112  39.07836399 -084.21022268  39.07829855 -084.21028771
111  39.07836399 -084.21022268 1
115  39.07821312 -084.21036875
120 Linear Feature 67
111  39.07850056 -084.21080095 1
112  39.07862201 -084.21058497  39.07865701 -084.21046874 1
111  39.07884058 -084.20989659 1
112  39.07892187 -084.20974058  39.07897132 -084.20968573
111  39.07892187 -084.20974058 1
115  39.07901770 -084.20964669
120 Linear Feature 64
111  39.07793142 -084.20991532 1
112  39.07810709 -084.20985253  39.07820063 -084.20985962 1
111  39.07865549 -084.20987379 1
112  39.07880563 -084.20980382  39.07889447 -084.20972638
111  39.07880563 -084.20980382 1
115  39.07894898 -084.20966991
120 Linear Feature 61
111  39.07465985 -084.21466071 1
112  39.07444716 -084.21456596  39.07437465 -084.21444002
111  39.07444716 -084.21456596 1
111  39.07431697 -084.21432143 1
116  39.07436423 -084.21404410  39.07449132 -084.21391467
120 Linear Feature 72
111  39.07603836 -084.21169130 1
115  39.07516373 -084.21016808
120 Linear Feature 71
111  39.07547864 -084.21148183 1
115  39.07575176 -084.21195901
120 Linear Feature 82
111  39.07852572 -084.20932015 1
115  39.07819330 -084.20872499
120 Linear Feature 81
111  39.07830193 -084.20953694 1
115  39.07796401 -084.20895323
120 Linear Feature 80
111  39.07806962 -084.20975238 1
115  39.07772815 -084.20916788
120 Linear Feature 79
111  39.07783747 -084.20997818 1
115  39.07738123 -084.20918692
120 Linear Feature 78
111  39.07760314 -084.21019411 1
115  39.07717977 -084.20948050
120 Linear Feature 77
111  39.07737185 -084.21041545 1
115  39.07696742 -084.20971497
120 Linear Feature 76
111  39.07713822 -084.21063430 1
115  39.07595934 -084.20858542
120 Linear Feature 87
111  39.07602793 -084.21565974 1
111  39.07636829 -084.21600765 1
116  39.07654796 -084.21593720  39.07663181 -084.21576746
120 Linear Feature 84
111  39.07623916 -084.21147975 1
115  39.07530844 -084.20986785
120 Linear Feature 83
111  39.07593381 -084.21173607 3
115  39.07594886 -084.21159179
120 Linear Feature 75
111  39.07570456 -084.20876499 1
115  39.07690718 -084.21085142
120 Linear Feature 74
111  39.07667799 -084.21107898 1
115  39.07565704 -084.20930340
120 Linear Feature 73
111  39.07644581 -084.21129958 1
115  39.07547443 -084.20960876
120 Linear Feature 70
111  39.07520885 -084.21557129 1
115  39.07473962 -084.21474236
120 Linear Feature 69
111  39.07566515 -084.21561067 1
111  39.07556619 -084.21555581 1
112  39.07546722 -084.21546222  39.07543716 -084.21540897 1
115  39.07494985 -084.21453920
120 Linear Feature 3
111  39.07792791 -084.20854306 1
111  39.07793428 -084.20855471 1
111  39.07793773 -084.20856102 1
115  39.07752910 -084.20894952
120 Linear Feature 21
111  39.08113427 -084.20926572 1
115  39.08162229 -084.20850693
120 Linear Feature 20
111  39.08153223 -084.20965498 1
115  39.08222878 -084.20858110
120 Linear Feature 4
111  39.07793428 -084.20855471 1
115  39.07752542 -084.20894305
120 Linear Feature 2
111  39.07793301 -084.20853814 1
111  39.07794550 -084.20856108 1
115  39.07753316 -084.20895668
120 Linear Feature 86
111  39.08234442 -084.20667170 1
116  39.08219378 -084.20661782  39.08210287 -084.20667609
120 Linear Feature 19
111  39.08132670 -084.20945820 1
115  39.08203282 -084.20837272
120 Linear Feature 18
111  39.08067140 -084.20881071 1
112  39.08071093 -084.20887892  39.08074432 -084.20891499
111  39.08071093 -084.20887892 1
111  39.08122301 -084.20937410 1
115  39.08284599 -084.21096128
120 Linear Feature 23
111  39.08184979 -084.20773971 1
111  39.08187654 -084.20778249 1
112  39.08191181 -084.20782907  39.08192709 -084.20784573
111  39.08191181 -084.20782907 1
111  39.08220685 -084.20815825 1
111  39.08291595 -084.20891796 1
111  39.08296801 -084.20897249 1
111  39.08302642 -084.20903301 1
116  39.08310557 -084.20910608  39.08311700 -084.20912080
120 Linear Feature 30
111  39.08341679 -084.20841940 1
111  39.08376421 -084.20879110 1
112  39.08379701 -084.20881518  39.08381606 -084.20882518 1
115  39.08389401 -084.20886516
120 Linear Feature 29
111  39.08343349 -084.20837149 1
111  39.08310166 -084.20888949 1
116  39.08291595 -084.20891796  39.08280591 -084.20881981
120 Linear Feature 28
111  39.08218818 -084.21029359 1
111  39.08293602 -084.20913860 1
116  39.08296801 -084.20897249  39.08295655 -084.20888426
120 Linear Feature 27
111  39.08278280 -084.20874659 1
115  39.08322639 -084.20806467
120 Linear Feature 26
111  39.08258972 -084.20853647 1
115  39.08302725 -084.20785731
120 Linear Feature 25
111  39.08239078 -084.20832824 1
115  39.08283673 -084.20764366
120 Linear Feature 24
111  39.08219258 -084.20811907 1
115  39.08262929 -084.20744683
120 Linear Feature 22
111  39.08198726 -084.20796745 3
115  39.08191028 -084.20787881
120 Linear Feature 85
111  39.08223153 -084.20641034 1
112  39.08222325 -084.20658960  39.08215454 -084.20665978
111  39.08222325 -084.20658960 1
111  39.08219378 -084.20661782 1
115  39.08207696 -084.20672891
21  39.07597920 -084.21284727 2 36.3500 3.00 04  PAPI-4L
21  39.08103604 -084.20738290 2 216.3600 3.00 22  PAPI-4L
14  39.07741335 -084.20883697  65.62 0 New Tower Viewpoint 57
1300  39.07769233 -084.20892508 216.87 misc turboprops|props Ramp: Eastern Cincinnati Aviation
1301 A none 
1300  39.07810079 -084.20851997 -122.80 misc turboprops|props Ramp: Sporty's Pilot Shop
1301 A none 
1300  39.07610355 -084.21497296 253.79 misc turboprops|props Ramp; Cincinnati Avionics
1301 A none 
1300  39.07585014 -084.21573491 144.14 misc turboprops|props Ramp: Select Aircraft Service
1301 A none 
1300  39.07740451 -084.21304632  62.02 misc turboprops|props Ramp: Tri-State Warbird Museum
1301 A none 
1300  39.07536349 -084.21118382 270.57 hangar turboprops|props Hangar 7
1301 B none 
1300  39.07694963 -084.20967516 306.43 hangar turboprops|props Hangar 6
1301 A none 
1300  39.07716417 -084.20944905 307.06 hangar turboprops|props Hangar 5
1301 A none 
1300  39.08285552 -084.21075946 228.81 hangar turboprops|props Hangar 4
1301 A none 
1300  39.08404360 -084.20876597 -128.51 hangar turboprops|props Hangar 3
1301 A none 
1300  39.08273587 -084.20970130 139.90 hangar turboprops|props Hangar 2
1301 A none 
1300  39.08259323 -084.20992595 140.67 hangar turboprops|props Hangar 1
1301 A none 
1300  39.08303933 -084.20868186 320.40 hangar props T-Hangar 21
1301 A none 
1300  39.08326258 -084.20819627 139.17 hangar props T-Hangar 20
1301 A none 
1300  39.08278415 -084.20855699 321.44 hangar props T-Hangar 19
1301 A none 
1300  39.08290014 -084.20823992 140.36 hangar props T-Hangar 18
1301 A none 
1300  39.08264149 -084.20825962 320.80 hangar props T-Hangar 17
1301 A none 
1300  39.08287410 -084.20777979 140.36 hangar props T-Hangar 16
1301 A none 
1300  39.08250205 -084.20796122 321.53 hangar props T-Hangar 15
1301 A none 
1300  39.08261524 -084.20765059 140.27 hangar props T-Hangar 14
1301 A none 
1300  39.08178219 -084.20906393 319.44 hangar props T-Hangar 13
1301 A none 
1300  39.08189976 -084.20876143 139.36 hangar props T-Hangar 12
1301 A none 
1300  39.08164791 -084.20877294 -45.06 hangar props T-Hangar 11
1301 A none 
1300  39.08143225 -084.20898781 139.40 hangar props T-Hangar 10
1301 A none 
1300  39.07537273 -084.21033403 217.57 hangar props T-Hangar 9
1301 A none 
1300  39.07558334 -084.21054869  35.93 hangar props T-Hangar 8
1301 A none 
1300  39.07553037 -084.21004949 216.38 hangar props T-Hangar 7
1301 A none 
1300  39.07573642 -084.21027642  36.57 hangar props T-Hangar 6
1301 A none 
1300  39.07601250 -084.21028731 215.26 hangar props T-Hangar 5
1301 A none 
1300  39.07590240 -084.20997670  37.36 hangar props T-Hangar 4
1301 A none 
1300  39.07618729 -084.20997619 219.29 hangar props T-Hangar 3
1301 A none 
1300  39.07597840 -084.20948553  38.96 hangar props T-Hangar 2
1301 A none 
1300  39.07613978 -084.20927058 215.46 hangar props T-Hangar 1
1301 A none 
1300  39.07537377 -084.21488737  37.02 tie_down props Tie-Down 21
1301 A general_aviation 
1300  39.07538916 -084.21518446 214.05 tie_down props Tie-Down 20
1301 A general_aviation 
1300  39.07501489 -084.21479933  34.60 tie_down props Tie-Down 19
1301 A general_aviation 
1300  39.07501937 -084.21511018 217.18 tie_down props Tie-Down 18
1301 A general_aviation 
1300  39.07499344 -084.21533359  36.53 tie_down props Tie-Down 17
1301 A general_aviation 
1300  39.07662877 -084.21053569  37.55 tie_down props Tie-Down 16
1301 A general_aviation 
1300  39.07684821 -084.21055092 -142.09 tie_down props Tie-Down 15
1301 A general_aviation 
1300  39.07680769 -084.21025950  36.87 tie_down props Tie-Down 14
1301 A general_aviation 
1300  39.07711192 -084.21040502 214.99 tie_down props Tie-Down 13
1301 A general_aviation 
1300  39.07709021 -084.21009214  37.50 tie_down props Tie-Down 12
1301 A general_aviation 
1300  39.07714011 -084.20982743 215.81 tie_down props Tie-Down 11
1301 A general_aviation 
1300  39.07736267 -084.20994644  37.15 tie_down props Tie-Down 10
1301 A general_aviation 
1300  39.07740331 -084.20968630 214.56 tie_down props Tie-Down 9
1301 A general_aviation 
1300  39.07764978 -084.20978328  38.66 tie_down props Tie-Down 8
1301 A general_aviation 
1300  39.07760077 -084.20938946 216.38 tie_down props Tie-Down 7
1301 A general_aviation 
1300  39.07783545 -084.20951110  37.26 tie_down props Tie-Down 6
1301 A general_aviation 
1300  39.07804330 -084.20952523 216.87 tie_down props Tie-Down 5
1301 A general_aviation 
1300  39.07801888 -084.20922393  38.88 tie_down props Tie-Down 4
1301 A general_aviation 
1300  39.07806203 -084.20895730 215.97 tie_down props Tie-Down 3
1301 A general_aviation 
1300  39.07837113 -084.20921345  34.79 tie_down props Tie-Down 2
1301 A general_aviation 
1300  39.07842255 -084.20894744 216.63 tie_down props Tie-Down 1
1301 A general_aviation 
18  39.07741224 -084.20883809 1 Beacon
51 12297 Clermont Unicom
55 12100 Cincinnati Approach
99
