I
1050 Generated by WorldEditor 2.1.0r1

1    289 0 0 DAUB Biskra / Mohamed Khider
1302 city Biskra
111  34.80566668  005.74021927
112  34.80566668  005.74021927  34.80566534  005.74024782 20
115  34.80562572  005.74025341
120 Linear Feature 231
111  34.80523250  005.73958126 20
112  34.80527048  005.73964036  34.80526981  005.73969019
111  34.80527048  005.73964036 20
111  34.80526975  005.73968544 20
111  34.80526312  005.74008818 20
111  34.80526206  005.74020037
112  34.80526206  005.74020037  34.80526071  005.74022893 20
115  34.80521779  005.74024492
120 Linear Feature 231
111  34.80482150  005.73957112 20
112  34.80486354  005.73963060  34.80486287  005.73968042
111  34.80486354  005.73963060 20
111  34.80486281  005.73967567 20
111  34.80485618  005.74007841 20
111  34.80485412  005.74020032
112  34.80485412  005.74020032  34.80485278  005.74022887 20
115  34.80481964  005.74023663
120 Linear Feature 231
111  34.80440888  005.73956093 20
112  34.80444858  005.73961839  34.80444791  005.73966821
111  34.80444858  005.73961839 20
111  34.80444785  005.73966346 20
111  34.80444122  005.74006620 20
111  34.80443899  005.74020100
112  34.80443899  005.74020100  34.80443765  005.74022955 20
115  34.80441179  005.74022813
120 Linear Feature 231
111  34.80400460  005.73955095 20
112  34.80404364  005.73960618  34.80404297  005.73965601
111  34.80404364  005.73960618 20
111  34.80404291  005.73965126 20
111  34.80403628  005.74005400 20
111  34.80403406  005.74018879 20
115  34.80403038  005.74022019
120 Linear Feature 231
111  34.80359532  005.73954084 20
112  34.80363269  005.73959642  34.80363202  005.73964624
111  34.80363269  005.73959642 20
111  34.80363196  005.73964149 20
111  34.80362979  005.73977428 20
111  34.80362737  005.73992063 20
111  34.80362533  005.74004423 20
111  34.80362311  005.74017902
112  34.80362311  005.74017902  34.80362176  005.74020757 20
115  34.80359327  005.74021109
120 Linear Feature 230
112  34.80362979  005.73977428  34.80355323  005.73977145 20
114  34.80362737  005.73992063  34.80370394  005.73992346 20
120 Linear Feature 229
112  34.80265012  005.74000063  34.80257182  005.74000299 20
114  34.80265676  005.74014427  34.80273700  005.74014192 20
120 Linear Feature 228
111  34.80268925  005.74003951 20
111  34.80261191  005.74004304 20
113  34.80265622  005.74013248 20
120 Linear Feature 226
111  34.80295214  005.73975286 20
112  34.80297737  005.73969506  34.80298072  005.73964623
111  34.80297737  005.73969506 20
115  34.80298072  005.73931869
120 Linear Feature 225
111  34.80252714  005.73974634 20
112  34.80256809  005.73965640  34.80256977  005.73957299
111  34.80256809  005.73965640 20
115  34.80257144  005.73930852
120 Linear Feature 224
112  34.80218632  005.73974110  34.80222808  005.73975534 20
111  34.80223399  005.73980288 20
111  34.80224787  005.74006733 20
111  34.80225236  005.74015280
112  34.80225236  005.74015280  34.80225403  005.74018128 20
115  34.80222756  005.74018461
120 Linear Feature 223
111  34.80178942  005.73973501 20
112  34.80182638  005.73978864  34.80182805  005.73983340
111  34.80182638  005.73978864 20
111  34.80183714  005.74005722 20
115  34.80184192  005.74017670
120 Linear Feature 251
112  34.80312517  005.74082556  34.80308368  005.74082443 20
114  34.80312337  005.74090057  34.80316440  005.74090228 20
120 Linear Feature 251
112  34.80311925  005.74107427  34.80307776  005.74107313 20
114  34.80311746  005.74114983  34.80315849  005.74115153 20
120 Linear Feature 251
112  34.80311351  005.74131660  34.80307202  005.74131547 20
114  34.80311167  005.74139411  34.80315270  005.74139581 20
120 Linear Feature 251
112  34.80293157  005.74141770  34.80289008  005.74141657 20
114  34.80292959  005.74149322  34.80297062  005.74149492 20
120 Linear Feature 251
112  34.80293785  005.74117833  34.80289636  005.74117719 20
114  34.80293582  005.74125578  34.80297685  005.74125748 20
120 Linear Feature 251
112  34.80294420  005.74093641  34.80290271  005.74093528 20
114  34.80294220  005.74101263  34.80298323  005.74101433 20
120 Linear Feature 237
111  34.80648245  005.73966444 20
115  34.80647076  005.74022394
120 Linear Feature 237
111  34.80729266  005.73968682 20
115  34.80728097  005.74024632
120 Linear Feature 237
111  34.80770027  005.73969089 20
115  34.80769693  005.73989231
120 Linear Feature 237
111  34.80810955  005.73970717 20
115  34.80810621  005.73990859
120 Linear Feature 236
111  34.80851500  005.73966231 20
115  34.80851287  005.74031353
120 Linear Feature 235
112  34.80683380  005.74023756  34.80683380  005.74026817 20
115  34.80686744  005.74027927
120 Linear Feature 235
112  34.80759356  005.74025710  34.80759356  005.74028771 20
115  34.80762887  005.74029512
120 Linear Feature 235
112  34.80835131  005.74026931  34.80835131  005.74029992 20
115  34.80837789  005.74031071
120 Linear Feature 234
111  34.80667409  005.73942877 20
116  34.80684625  005.73963269  34.80684238  005.73980577
120 Linear Feature 234
111  34.80741175  005.73944565 20
116  34.80760601  005.73965222  34.80760214  005.73982530
120 Linear Feature 234
111  34.80818569  005.73946336 20
116  34.80836376  005.73966443  34.80835990  005.73983751
120 Linear Feature 232
111  34.80603979  005.73966783 20
116  34.80606979  005.73969654  34.80607059  005.73973285
120 Linear Feature 232
111  34.80563715  005.73965682 20
116  34.80567669  005.73970008  34.80567750  005.73973639
120 Linear Feature 232
111  34.80522952  005.73964566 20
116  34.80526975  005.73968544  34.80527055  005.73972174
120 Linear Feature 232
111  34.80482193  005.73963451 20
116  34.80486281  005.73967567  34.80486361  005.73971197
120 Linear Feature 232
111  34.80440595  005.73962313 20
116  34.80444785  005.73966346  34.80444865  005.73969977
120 Linear Feature 232
111  34.80400343  005.73961211 20
116  34.80404291  005.73965126  34.80404372  005.73968756
120 Linear Feature 232
111  34.80359406  005.73960091 20
116  34.80363196  005.73964149  34.80363276  005.73967779
120 Linear Feature 222
111  34.80580581  005.73940891 20
116  34.80606979  005.73969654  34.80609150  005.73995289
120 Linear Feature 221
112  34.80606536  005.74007723  34.80608040  005.74023999 20
115  34.80618528  005.74026506
120 Linear Feature 220
111  34.80301269  005.74020072 20
112  34.80305255  005.74023910  34.80306090  005.74027640
111  34.80305255  005.74023910
112  34.80305255  005.74023910  34.80306090  005.74020520 20
115  34.80309483  005.74020071
120 Linear Feature 219
111  34.80184192  005.74017670 20
116  34.80163095  005.74043361  34.80154464  005.74068283
120 Linear Feature 140
111  34.80138318  005.74339384 1
111  34.80179696  005.74430762
112  34.80179696  005.74430762  34.80209325  005.74494861 1
112  34.80283616  005.74515836  34.80314087  005.74520475 1
111  34.80341510  005.74509206 1
111  34.80403524  005.74478492 1
111  34.80438009  005.74461413 1
111  34.80573949  005.74394085 1
111  34.80610536  005.74377040 1
111  34.80775562  005.74294231 1
112  34.80826749  005.74266893  34.80849930  005.74252728
111  34.80826749  005.74266893
112  34.80826749  005.74266893  34.80874321  005.74234301 1
111  34.80877351  005.74167164 1
111  34.80879303  005.74113292 1
111  34.80881383  005.74055898
112  34.80881383  005.74055898  34.80881867  005.74041194 1
115  34.80864040  005.74031619
120 Linear Feature 139
111  34.80775562  005.74294231 1
112  34.80793002  005.74259318  34.80794205  005.74234904
111  34.80793002  005.74259318 1
111  34.80793344  005.74244912 1
111  34.80793899  005.74221468 1
111  34.80795107  005.74170447 1
111  34.80797790  005.74057169 1
115  34.80798388  005.74030249
120 Linear Feature 138
111  34.80318355  005.74249520 1
111  34.80372415  005.74241744 1
111  34.80397698  005.74238107 1
111  34.80425462  005.74234114 1
111  34.80437965  005.74232315 1
111  34.80529152  005.74219199 1
111  34.80575970  005.74212464 1
111  34.80580562  005.74211804 1
111  34.80605580  005.74210182 1
111  34.80700846  005.74203909 1
111  34.80729224  005.74202040 1
111  34.80777818  005.74198839
112  34.80777818  005.74198839  34.80792011  005.74197668 1
115  34.80795107  005.74170447
120 Linear Feature 250
111  34.80251105  005.74363147 1
115  34.80251367  005.74362980
120 Linear Feature 250
111  34.80250843  005.74363315 1
115  34.80251105  005.74363147
120 Linear Feature 250
111  34.80417984  005.74338804 1
111  34.80417689  005.74338786 1
115  34.80417393  005.74338768
120 Linear Feature 239
111  34.80589442  005.74284684 1
111  34.80589146  005.74284666 1
115  34.80588851  005.74284647
120 Linear Feature 239
111  34.80879598  005.74113310 1
111  34.80879303  005.74113292 1
115  34.80879007  005.74113273
120 Linear Feature 239
111  34.80716510  005.74143818 1
111  34.80716820  005.74143828 1
115  34.80717130  005.74143837
120 Linear Feature 239
111  34.80554890  005.74108869 1
111  34.80555200  005.74108878 1
115  34.80555511  005.74108887
120 Linear Feature 239
111  34.80396453  005.74150348 1
111  34.80396764  005.74150357 1
115  34.80397074  005.74150366
120 Linear Feature 246
111  34.80340916  005.74509262 1
112  34.80311087  005.74497374  34.80303389  005.74481555
111  34.80311087  005.74497374 1
111  34.80304357  005.74484166 1
111  34.80297734  005.74470095 1
111  34.80251105  005.74363147 1
115  34.80224334  005.74301746
120 Linear Feature 245
111  34.80403922  005.74478371 1
112  34.80415282  005.74452126  34.80416117  005.74434223
111  34.80415282  005.74452126 1
111  34.80415519  005.74440942 1
111  34.80417689  005.74338786 1
111  34.80419291  005.74263328
112  34.80419291  005.74263328  34.80419625  005.74241152 1
115  34.80397698  005.74238107
120 Linear Feature 242
112  34.80573949  005.74394085  34.80579054  005.74391401 1
112  34.80587277  005.74366611  34.80587741  005.74350787
111  34.80587277  005.74366611 1
111  34.80587477  005.74357851 1
111  34.80589146  005.74284666 1
111  34.80590293  005.74234368
112  34.80590293  005.74234368  34.80590409  005.74218826 1
115  34.80575970  005.74212464
120 Linear Feature 238
111  34.80718470  005.74028587 1
111  34.80718035  005.74060496 1
111  34.80716820  005.74143828 1
111  34.80716044  005.74181958
112  34.80716044  005.74181958  34.80715209  005.74193758 1
115  34.80700846  005.74203909
120 Linear Feature 238
111  34.80556545  005.74025216 1
111  34.80556081  005.74049758 1
111  34.80555200  005.74108878 1
111  34.80553923  005.74183628
112  34.80553923  005.74183628  34.80553255  005.74211298 1
115  34.80529152  005.74219199
120 Linear Feature 238
111  34.80399032  005.74021936 1
111  34.80398480  005.74053194 1
111  34.80396764  005.74150357 1
111  34.80395821  005.74203744
112  34.80395821  005.74203744  34.80395153  005.74231413 1
115  34.80372415  005.74241744
120 Linear Feature 249
112  34.80419291  005.74263328  34.80420694  005.74238426 1
115  34.80437965  005.74232315
120 Linear Feature 248
112  34.80415519  005.74440942  34.80421132  005.74462670 1
115  34.80438009  005.74461413
120 Linear Feature 247
112  34.80304357  005.74484166  34.80312576  005.74508335 1
115  34.80283616  005.74515836
120 Linear Feature 244
112  34.80590293  005.74234368  34.80591129  005.74214226 1
115  34.80605580  005.74210182
120 Linear Feature 243
112  34.80587477  005.74357851  34.80589148  005.74378196 1
115  34.80610536  005.74377040
120 Linear Feature 241
112  34.80716044  005.74181958  34.80718429  005.74194697 1
115  34.80729224  005.74202040
120 Linear Feature 241
112  34.80553923  005.74183628  34.80558480  005.74206336 1
115  34.80580562  005.74211804
120 Linear Feature 241
112  34.80395821  005.74203744  34.80402549  005.74233979 1
115  34.80425462  005.74234114
120 Linear Feature 240
111  34.80699413  005.74028191 1
112  34.80718035  005.74060496  34.80722130  005.74083390
111  34.80718035  005.74060496
112  34.80718035  005.74060496  34.80721929  005.74037111 1
115  34.80738671  005.74029008
120 Linear Feature 240
111  34.80539041  005.74024851 1
112  34.80556081  005.74049758  34.80558339  005.74068324
111  34.80556081  005.74049758
112  34.80556081  005.74049758  34.80559975  005.74031626 1
115  34.80573982  005.74025579
120 Linear Feature 240
111  34.80377563  005.74021489 1
112  34.80398480  005.74053194  34.80402575  005.74076087
111  34.80398480  005.74053194
112  34.80398480  005.74053194  34.80402374  005.74029810 1
115  34.80422112  005.74022416
120 Linear Feature 145
111  34.80896635  005.74032289 1
116  34.80881383  005.74055898  34.80880380  005.74074616
120 Linear Feature 144
111  34.80818993  005.74030679 1
116  34.80797790  005.74057169  34.80793113  005.74076091
120 Linear Feature 143
111  34.80778904  005.74029843 1
116  34.80797790  005.74057169  34.80802301  005.74075887
120 Linear Feature 142
112  34.80793344  005.74244912  34.80798021  005.74280517 1
115  34.80826749  005.74266893
120 Linear Feature 141
112  34.80777818  005.74198839  34.80789011  005.74198433 1
115  34.80793899  005.74221468
120 Linear Feature 136
111  34.79561946  005.74563100 1
111  34.79530365  005.74459875 1
111  34.79526128  005.74446028
112  34.79526128  005.74446028  34.79510990  005.74395157 1
112  34.79553425  005.74294354  34.79577881  005.74260423
111  34.79553425  005.74294354 1
111  34.79636150  005.74181036 1
111  34.79664112  005.74142733 1
111  34.79727862  005.74055407 1
112  34.79765616  005.74016145  34.79784493  005.74002108 1
111  34.79807379  005.73992547 1
112  34.79847305  005.73983189  34.79870359  005.73980137
111  34.79847305  005.73983189 1
111  34.79929508  005.73974558 1
111  34.79967294  005.73970590 1
115  34.80083686  005.73958369
120 Linear Feature 137
112  34.79530365  005.74459875  34.79524752  005.74417644 1
111  34.79554618  005.74394272 1
111  34.79575970  005.74379529 1
111  34.79610831  005.74355090 1
111  34.79675345  005.74310122 1
111  34.79706449  005.74288442 1
111  34.79720089  005.74278934 1
111  34.79755691  005.74254119 1
111  34.79788541  005.74231222 1
111  34.79818762  005.74210157 1
111  34.79852307  005.74186776 1
112  34.79888390  005.74163828  34.79904427  005.74154796 1
111  34.79941112  005.74141370 1
112  34.79974189  005.74134534  34.79986016  005.74132825 1
111  34.80007867  005.74130384 1
111  34.80047358  005.74126478 1
115  34.80093665  005.74123793
120 Linear Feature 207
111  34.80060727  005.74246411 1
115  34.80061388  005.74246115
120 Linear Feature 207
111  34.79953518  005.74075826 1
115  34.79954222  005.74075764
120 Linear Feature 207
111  34.79899076  005.74265979 1
115  34.79899724  005.74265635
120 Linear Feature 207
111  34.79791974  005.74104645 1
115  34.79792680  005.74104592
120 Linear Feature 207
111  34.79672939  005.74241143 1
115  34.79673600  005.74240862
120 Linear Feature 207
111  34.79777847  005.74394032 1
115  34.79778494  005.74393688
120 Linear Feature 207
111  34.79619750  005.74440177 1
115  34.79620397  005.74439833
120 Linear Feature 193
111  34.80047386  005.74126368 1
112  34.80032351  005.74148828  34.80036962  005.74165184
111  34.80032351  005.74148828 1
111  34.80060727  005.74246411 1
111  34.80064225  005.74258440 1
111  34.80085273  005.74324842
112  34.80085273  005.74324842  34.80089684  005.74338025 1
115  34.80070027  005.74359201
120 Linear Feature 192
111  34.79967294  005.73970590 1
112  34.79947955  005.73995031  34.79948757  005.74012363
111  34.79947955  005.73995031 1
111  34.79953518  005.74075826 1
111  34.79956375  005.74117336
112  34.79956375  005.74117336  34.79957377  005.74134913 1
115  34.79941112  005.74141370
120 Linear Feature 191
111  34.79807379  005.73992547 1
112  34.79786782  005.74023105  34.79787785  005.74040926
111  34.79786782  005.74023105 1
111  34.79791974  005.74104645 1
111  34.79797943  005.74198373 1
111  34.79798409  005.74205705
112  34.79798409  005.74205705  34.79799412  005.74222549 1
115  34.79788541  005.74231222
120 Linear Feature 190
111  34.79663998  005.74142631 1
112  34.79656964  005.74184334  34.79661558  005.74200608
111  34.79656964  005.74184334 1
111  34.79672939  005.74241143 1
111  34.79683189  005.74277588
112  34.79683189  005.74277588  34.79687056  005.74298876 1
115  34.79675455  005.74309962
120 Linear Feature 194
111  34.79720089  005.74278934 1
112  34.79746465  005.74289784  34.79752312  005.74309314
111  34.79746465  005.74289784 1
111  34.79777847  005.74394032 1
111  34.79795578  005.74452936
112  34.79795578  005.74452936  34.79799421  005.74470431 1
115  34.79780762  005.74487180
120 Linear Feature 189
111  34.79610916  005.74355282 1
112  34.79603135  005.74387776  34.79609316  005.74408323
111  34.79603135  005.74387776 1
111  34.79619750  005.74440177 1
111  34.79645035  005.74519925
112  34.79645035  005.74519925  34.79649212  005.74533148 1
115  34.79631495  005.74553221
120 Linear Feature 186
111  34.79888390  005.74163828 1
112  34.79878312  005.74196594  34.79884660  005.74217547
111  34.79878312  005.74196594 1
112  34.79899076  005.74265979  34.79906294  005.74289932
111  34.79899076  005.74265979 1
111  34.79923217  005.74346532 1
115  34.79938288  005.74390442
120 Linear Feature 206
112  34.79797943  005.74198373  34.79800829  005.74215656 1
115  34.79818762  005.74210157
120 Linear Feature 205
112  34.79786782  005.74023105  34.79785580  005.74010802 1
115  34.79765616  005.74016145
120 Linear Feature 204
112  34.79947955  005.73995031  34.79945750  005.73976721 1
115  34.79929508  005.73974558
120 Linear Feature 203
112  34.79956471  005.74118467  34.79958075  005.74134091 1
115  34.79974189  005.74134534
120 Linear Feature 202
112  34.80032351  005.74148828  34.80025736  005.74130274 1
115  34.80007867  005.74130384
120 Linear Feature 201
112  34.80085273  005.74324842  34.80095497  005.74342663 1
115  34.80114821  005.74339382
120 Linear Feature 200
112  34.79795578  005.74452936  34.79805401  005.74470756 1
115  34.79825463  005.74467403
120 Linear Feature 199
112  34.79746465  005.74289784  34.79740050  005.74267814 1
115  34.79755691  005.74254119
120 Linear Feature 198
112  34.79683189  005.74277588  34.79691207  005.74296384 1
115  34.79706449  005.74288442
120 Linear Feature 197
112  34.79656964  005.74184334  34.79648545  005.74174081 1
115  34.79636150  005.74181036
120 Linear Feature 196
112  34.79603135  005.74387776  34.79591909  005.74373618 1
115  34.79575970  005.74379529
120 Linear Feature 195
112  34.79645035  005.74519925  34.79650849  005.74531398 1
115  34.79674494  005.74534196
120 Linear Feature 188
111  34.79919637  005.74425738 1
112  34.79938288  005.74390442  34.79939290  005.74365623
111  34.79938288  005.74390442
112  34.79938288  005.74390442  34.79949314  005.74408345 1
115  34.79969830  005.74403531
120 Linear Feature 185
111  34.79852307  005.74186776 1
116  34.79878312  005.74196594  34.79886732  005.74217100
120 Linear Feature 183
111  34.78518750  005.75340081 1
112  34.78537981  005.75355457  34.78543837  005.75361367
111  34.78537981  005.75355457 1
111  34.78721045  005.75543077
112  34.78721045  005.75543077  34.78741425  005.75563295 1
111  34.78757824  005.75540352 1
111  34.78820809  005.75447115 1
111  34.78841403  005.75416630 1
111  34.78908284  005.75317626 1
111  34.78928934  005.75287058 1
111  34.78996389  005.75187203 1
111  34.79016947  005.75156773 1
111  34.79084052  005.75057437 1
111  34.79104640  005.75026961 1
111  34.79288597  005.74754649 1
111  34.79313634  005.74717587
112  34.79313634  005.74717587  34.79336116  005.74684709 1
115  34.79365412  005.74670944
120 Linear Feature 181
111  34.79026905  005.74974669 1
115  34.79024436  005.74978490
120 Linear Feature 181
111  34.78915371  005.75078072 1
115  34.78912832  005.75081823
120 Linear Feature 181
111  34.78850959  005.75231704 1
115  34.78848420  005.75235456
120 Linear Feature 181
111  34.78739511  005.75336903 1
115  34.78736972  005.75340654
120 Linear Feature 180
111  34.79033465  005.74985180 1
111  34.79033920  005.74984479 1
115  34.79034377  005.74983774
120 Linear Feature 180
111  34.78921734  005.75088761 1
111  34.78922202  005.75088072 1
115  34.78922672  005.75087381
120 Linear Feature 180
111  34.78857322  005.75242393 1
111  34.78857790  005.75241705 1
115  34.78858260  005.75241013
120 Linear Feature 180
111  34.78745873  005.75347592 1
111  34.78746341  005.75346903 1
115  34.78746811  005.75346211
120 Linear Feature 180
111  34.79016977  005.74969400 1
111  34.79017433  005.74968697 1
115  34.79017889  005.74967994
120 Linear Feature 180
111  34.78905544  005.75072530 1
111  34.78906013  005.75071840 1
115  34.78906482  005.75071150
120 Linear Feature 180
111  34.78841132  005.75226163 1
111  34.78841601  005.75225473 1
115  34.78842070  005.75224782
120 Linear Feature 180
111  34.78729683  005.75331361 1
111  34.78730152  005.75330671 1
115  34.78730622  005.75329981
120 Linear Feature 179
111  34.78901097  005.74894695 1
112  34.78940733  005.74895148  34.78964989  005.74917361
111  34.78940733  005.74895148 1
111  34.79017433  005.74968697 1
111  34.79033920  005.74984479 1
111  34.79081399  005.75030074
112  34.79081399  005.75030074  34.79093683  005.75042371 1
115  34.79084052  005.75057437
120 Linear Feature 179
111  34.78821156  005.75012619 1
112  34.78849596  005.75015271  34.78867345  005.75031940
111  34.78849596  005.75015271 1
111  34.78906013  005.75071840 1
111  34.78922202  005.75088072 1
111  34.78994453  005.75160517
112  34.78994453  005.75160517  34.79005619  005.75172856 1
115  34.78996389  005.75187203
120 Linear Feature 179
111  34.78733162  005.75142423 1
112  34.78761295  005.75145309  34.78778669  005.75162396
111  34.78761295  005.75145309 1
111  34.78841601  005.75225473 1
111  34.78857790  005.75241705 1
111  34.78905819  005.75289740
112  34.78905819  005.75289740  34.78917871  005.75302373 1
115  34.78908284  005.75317626
120 Linear Feature 179
111  34.78645510  005.75271722 1
112  34.78673735  005.75274104  34.78690775  005.75290376
111  34.78673735  005.75274104 1
111  34.78730152  005.75330671 1
111  34.78746341  005.75346903 1
111  34.78818593  005.75419346
112  34.78818593  005.75419346  34.78830645  005.75431979 1
115  34.78820795  005.75447118
120 Linear Feature 184
112  34.79288597  005.74754649  34.79302055  005.74734166 1
116  34.79259088  005.74717985  34.79234610  005.74728297
120 Linear Feature 182
112  34.79081399  005.75030074  34.79093642  005.75041455 1
115  34.79104640  005.75026961
120 Linear Feature 182
112  34.78994453  005.75160517  34.79006239  005.75171939 1
115  34.79016947  005.75156773
120 Linear Feature 182
112  34.78905819  005.75289740  34.78917847  005.75301456 1
115  34.78928934  005.75287058
120 Linear Feature 182
112  34.78818593  005.75419346  34.78830621  005.75431062 1
115  34.78841388  005.75416653
120 Linear Feature 178
111  34.78931588  005.74849872 1
116  34.78940733  005.74895148  34.78963330  005.74917814
120 Linear Feature 178
111  34.78841834  005.74982117 1
116  34.78849596  005.75015271  34.78865232  005.75031674
120 Linear Feature 178
111  34.78753908  005.75111819 1
116  34.78761295  005.75145309  34.78776932  005.75161712
120 Linear Feature 178
111  34.78666524  005.75240723 1
116  34.78673735  005.75274104  34.78689372  005.75290506
120 Linear Feature 176
111  34.79302482  005.73323605 1
115  34.79301709  005.73315482
120 Linear Feature 176
111  34.79243039  005.73395066 1
115  34.79242265  005.73386944
120 Linear Feature 176
111  34.79206755  005.73462926 1
115  34.79205981  005.73454804
120 Linear Feature 177
111  34.79364914  005.73367678 1
112  34.79316940  005.73374520  34.79300101  005.73397954
111  34.79316940  005.73374520 1
111  34.79268947  005.73444853 1
111  34.79221446  005.73514465 1
112  34.79192378  005.73514668  34.79175673  005.73499616
111  34.79192378  005.73514668 1
111  34.79166344  005.73488363
111  34.79160623  005.73482582 1
115  34.79153121  005.73475002
120 Linear Feature 175
111  34.79284211  005.73331728 1
111  34.79302945  005.73329562 1
111  34.79312470  005.73328461
112  34.79312470  005.73328461  34.79323095  005.73327485 1
111  34.79334209  005.73336627 1
111  34.79491615  005.73495466
112  34.79491615  005.73495466  34.79519574  005.73524567 1
112  34.79502325  005.73580922  34.79495365  005.73591235
111  34.79502325  005.73580922 1
115  34.79475305  005.73620581
120 Linear Feature 175
111  34.79234918  005.73402129 1
111  34.79243148  005.73401178 1
115  34.79278711  005.73397068
120 Linear Feature 175
111  34.79198634  005.73469990 1
111  34.79206864  005.73469038 1
115  34.79242427  005.73464928
120 Linear Feature 174
111  34.79159068  005.73498547 1
115  34.79154503  005.73505332
120 Linear Feature 174
111  34.79206177  005.73429182 1
115  34.79201612  005.73435968
120 Linear Feature 174
111  34.79254563  005.73358602 1
115  34.79249997  005.73365388
120 Linear Feature 173
111  34.79200230  005.73405637 1
111  34.79207732  005.73413217
111  34.79213453  005.73418998 1
111  34.79239487  005.73445303
112  34.79239487  005.73445303  34.79256193  005.73460356 1
115  34.79268947  005.73444853
120 Linear Feature 173
111  34.79248615  005.73335057 1
111  34.79256117  005.73342637
111  34.79261839  005.73348418 1
111  34.79287873  005.73374724
112  34.79287873  005.73374724  34.79304578  005.73389777 1
115  34.79316940  005.73374520
120 Linear Feature 172
111  34.79600033  005.73437083 1
111  34.79563949  005.73490177
112  34.79563949  005.73490177  34.79555184  005.73502411 1
116  34.79491615  005.73495466  34.79462729  005.73468060
120 Linear Feature 149
111  34.79710760  005.72971330 1
112  34.79679723  005.72972859  34.79662206  005.72955341
111  34.79679723  005.72972859 1
111  34.79551101  005.72842361 1
111  34.79526299  005.72817169 1
111  34.79468705  005.72758676 1
111  34.79452597  005.72742321 1
112  34.79391603  005.72680446  34.79388898  005.72677743
111  34.79391603  005.72680446
112  34.79391603  005.72680446  34.79379306  005.72668156 1
111  34.79389631  005.72652900 1
111  34.79511977  005.72476183 1
111  34.79533143  005.72445605 1
111  34.79685955  005.72224782
112  34.79685955  005.72224782  34.79696187  005.72209870 1
111  34.79708674  005.72222525 1
111  34.79842903  005.72356759 1
111  34.79867835  005.72381693 1
111  34.80001232  005.72515095 1
111  34.80026507  005.72540371 1
111  34.80098551  005.72612633
112  34.80098551  005.72612633  34.80134050  005.72648574 1
111  34.80110941  005.72684515 1
115  34.80073632  005.72739783
120 Linear Feature 148
111  34.79551101  005.72842361 1
112  34.79549739  005.72814197  34.79560116  005.72799030
111  34.79549739  005.72814197 1
111  34.79613901  005.72720794 1
111  34.79634456  005.72690843 1
111  34.79671190  005.72637315 1
111  34.79692304  005.72606550 1
111  34.79759222  005.72509002 1
111  34.79780117  005.72478536 1
111  34.79845256  005.72383536
112  34.79845256  005.72383536  34.79855614  005.72369093 1
115  34.79867835  005.72381693
120 Linear Feature 146
111  34.79599069  005.73134880 1
111  34.79683703  005.73010950 1
111  34.79710760  005.72971330 1
111  34.79771787  005.72881969 1
111  34.79792783  005.72851223 1
111  34.79917013  005.72669313 1
111  34.79937866  005.72638777 1
111  34.80003347  005.72542892
112  34.80003347  005.72542892  34.80013595  005.72527941 1
115  34.80026436  005.72540243
120 Linear Feature 154
111  34.79461919  005.72748616 1
115  34.79459387  005.72752329
120 Linear Feature 154
111  34.79603649  005.72540317 1
115  34.79601117  005.72544031
120 Linear Feature 154
111  34.79698504  005.72778587 1
115  34.79695956  005.72782284
120 Linear Feature 154
111  34.79843005  005.72565380 1
115  34.79840457  005.72569077
120 Linear Feature 153
111  34.79468442  005.72759068 1
111  34.79468705  005.72758676 1
115  34.79469039  005.72758178
120 Linear Feature 153
111  34.79610171  005.72550770 1
111  34.79610461  005.72550337 1
115  34.79610768  005.72549880
120 Linear Feature 153
111  34.79704982  005.72789081 1
111  34.79705274  005.72788650 1
115  34.79705583  005.72788195
120 Linear Feature 153
111  34.79849483  005.72575874 1
111  34.79849775  005.72575444 1
115  34.79850084  005.72574988
120 Linear Feature 153
111  34.79452884  005.72741894 1
111  34.79452597  005.72742321 1
115  34.79452282  005.72742790
120 Linear Feature 153
111  34.79594614  005.72533595 1
111  34.79594315  005.72534040 1
115  34.79594012  005.72534491
120 Linear Feature 153
111  34.79689498  005.72771806 1
111  34.79689198  005.72772249 1
115  34.79688893  005.72772699
120 Linear Feature 153
111  34.79833999  005.72558600 1
111  34.79833699  005.72559043 1
115  34.79833394  005.72559492
120 Linear Feature 153
111  34.79452597  005.72742321 1
115  34.79452282  005.72742790
120 Linear Feature 153
111  34.79594315  005.72534040 1
115  34.79594012  005.72534491
120 Linear Feature 153
111  34.79689198  005.72772249 1
115  34.79688893  005.72772699
120 Linear Feature 153
111  34.79833699  005.72559043 1
115  34.79833394  005.72559492
120 Linear Feature 150
111  34.79692304  005.72606550 1
112  34.79669117  005.72609295  34.79657373  005.72597571
111  34.79669117  005.72609295 1
111  34.79610461  005.72550337 1
111  34.79594315  005.72534040 1
111  34.79534755  005.72474140
112  34.79534755  005.72474140  34.79522724  005.72461640 1
115  34.79533143  005.72445605
120 Linear Feature 150
111  34.79792783  005.72851223 1
112  34.79770257  005.72854947  34.79758563  005.72843540
111  34.79770257  005.72854947 1
111  34.79705274  005.72788650 1
111  34.79689198  005.72772249 1
111  34.79637637  005.72719647
112  34.79637637  005.72719647  34.79625659  005.72707070 1
115  34.79634456  005.72690843
120 Linear Feature 150
111  34.79937866  005.72638777 1
112  34.79914758  005.72641741  34.79903065  005.72629942
111  34.79914758  005.72641741 1
111  34.79849775  005.72575444 1
111  34.79833699  005.72559043 1
111  34.79782138  005.72506439
112  34.79782138  005.72506439  34.79770160  005.72493862 1
115  34.79780172  005.72478615
