I
1050 Generated by WorldEditor 2.1.0r1

1    316 0 0 KCJR Culpeper Rgnl
1302 city Culpeper
120 Linear Feature 44
111  38.52906634 -077.85918316 1
111  38.52908331 -077.85922317 1
111  38.52920806 -077.85951819 1
111  38.52922913 -077.85956802 1
111  38.52936069 -077.85987914 1
111  38.52941378 -077.86000468 1
111  38.52951590 -077.86024618 1
111  38.52966949 -077.86014139 1
111  38.52976998 -077.86007283 1
111  38.52986806 -077.86000592 1
111  38.52995810 -077.85994449 1
111  38.53005178 -077.85988057 1
111  38.53015302 -077.85981150
112  38.53015302 -077.85981150  38.53018584 -077.85978599 1
115  38.53019298 -077.85974806
120 Linear Feature 43
111  38.52821767 -077.86025668 1
111  38.52841123 -077.86012490 1
111  38.52846605 -077.86008757 1
111  38.52852142 -077.86004988 1
111  38.52857578 -077.86001286 1
111  38.52863025 -077.85997578 1
111  38.52868424 -077.85993901 1
111  38.52873956 -077.85990135 1
111  38.52879358 -077.85986457 1
111  38.52884910 -077.85982677 1
111  38.52890324 -077.85978991 1
111  38.52895670 -077.85975350 1
111  38.52901184 -077.85971597 1
111  38.52906658 -077.85967869 1
115  38.52922913 -077.85956802
120 Linear Feature 42
112  38.52807164 -077.85991250  38.52805203 -077.85984384 1
115  38.52809473 -077.85981236
120 Linear Feature 41
112  38.52798747 -077.85988532  38.52803715 -077.85985717 1
111  38.52807164 -077.85991250 1
111  38.52821767 -077.86025668 1
111  38.52840361 -077.86069491 1
111  38.52850867 -077.86062312 1
111  38.52876200 -077.86045002 1
111  38.52879807 -077.86042538 1
111  38.52887032 -077.86037601 1
111  38.52894285 -077.86032646 1
111  38.52897873 -077.86030194 1
111  38.52919583 -077.86015360 1
111  38.52923263 -077.86012845 1
115  38.52941378 -077.86000468
120 Linear Feature 40
112  38.52781530 -077.86008694  38.52779796 -077.86002257 1
115  38.52784374 -077.85998307
120 Linear Feature 39
112  38.52776165 -077.85995842  38.52779485 -077.86000848 1
111  38.52784374 -077.85998307 1
111  38.52798747 -077.85988532 1
111  38.52809473 -077.85981236 1
111  38.52834668 -077.85964130 1
111  38.52845723 -077.85956624 1
111  38.52856699 -077.85949172 1
111  38.52867644 -077.85941740 1
111  38.52878522 -077.85934354 1
111  38.52889307 -077.85927032 1
111  38.52899458 -077.85920139
112  38.52899458 -077.85920139  38.52905194 -077.85916555 1
115  38.52908331 -077.85922317
120 Linear Feature 71
112  38.53062880 -077.85683146  38.53072971 -077.85701768 1
115  38.53088391 -077.85693952
120 Linear Feature 70
112  38.53059501 -077.85674901  38.53051360 -077.85651695 1
116  38.53079104 -077.85601577  38.53103718 -077.85583908
120 Linear Feature 69
112  38.53055464 -077.85716212  38.53070221 -077.85701857 1
111  38.53062880 -077.85683146 1
111  38.53059501 -077.85674901
112  38.53059501 -077.85674901  38.53036661 -077.85632566 1
111  38.53003004 -077.85653468 1
115  38.52952524 -077.85687909
120 Linear Feature 68
111  38.53094696 -077.85794174 1
115  38.53091997 -077.85787838
120 Linear Feature 68
111  38.53100893 -077.85822931 1
115  38.53098580 -077.85817462
120 Linear Feature 68
111  38.53077330 -077.85811929 1
115  38.53072657 -077.85801054
120 Linear Feature 68
111  38.53087098 -077.85805221 1
115  38.53082394 -077.85794401
120 Linear Feature 68
111  38.53091794 -077.85830549 1
115  38.53088992 -077.85824194
120 Linear Feature 68
111  38.53082075 -077.85837183 1
115  38.53079354 -077.85830962
120 Linear Feature 68
111  38.53072306 -077.85843852 1
115  38.53069647 -077.85837779
120 Linear Feature 68
111  38.53067325 -077.85818799 1
115  38.53062662 -077.85807885
120 Linear Feature 68
111  38.53067699 -077.85804443 1
115  38.53063582 -077.85794853
120 Linear Feature 68
111  38.53077673 -077.85797627 1
115  38.53073426 -077.85787941
120 Linear Feature 68
111  38.53087404 -077.85790977 1
115  38.53083166 -077.85781101
120 Linear Feature 68
111  38.53081184 -077.85762336 1
115  38.53076937 -077.85752545
120 Linear Feature 68
111  38.53071415 -077.85769044 1
115  38.53067216 -077.85759302
120 Linear Feature 68
111  38.53061626 -077.85775765 1
115  38.53057447 -077.85765942
120 Linear Feature 68
111  38.53052096 -077.85782309 1
115  38.53047828 -077.85772480
120 Linear Feature 68
111  38.53058091 -077.85811009 1
115  38.53054136 -077.85801486
120 Linear Feature 68
111  38.53042460 -077.85788925 1
115  38.53038258 -077.85778984
120 Linear Feature 68
111  38.53048677 -077.85817442 1
115  38.53044589 -077.85808190
120 Linear Feature 68
111  38.53057706 -077.85825403 1
115  38.53053235 -077.85814327
120 Linear Feature 68
111  38.53062785 -077.85850869 1
115  38.53059998 -077.85844554
120 Linear Feature 68
111  38.53038407 -077.85838159 1
115  38.53035205 -077.85830733
120 Linear Feature 68
111  38.53023012 -077.85802138 1
115  38.53018961 -077.85792130
120 Linear Feature 68
111  38.53013575 -077.85808731 1
115  38.53009257 -077.85798757
120 Linear Feature 68
111  38.53029176 -077.85830635 1
115  38.53024972 -077.85820897
120 Linear Feature 68
111  38.53028821 -077.85844856 1
115  38.53024051 -077.85834148
120 Linear Feature 68
111  38.53019549 -077.85837233 1
115  38.53015344 -077.85827696
120 Linear Feature 68
111  38.53003971 -077.85815440 1
115  38.52999659 -077.85805310
120 Linear Feature 68
111  38.53019270 -077.85851528 1
115  38.53014434 -077.85840739
120 Linear Feature 68
111  38.53010046 -077.85843747 1
115  38.53005897 -077.85834368
120 Linear Feature 68
111  38.52994444 -077.85822312 1
115  38.52990784 -077.85813825
120 Linear Feature 68
111  38.53009553 -077.85858317 1
115  38.53007187 -077.85852831
120 Linear Feature 68
111  38.53000331 -077.85850405 1
115  38.52996287 -077.85841155
120 Linear Feature 68
111  38.52984653 -077.85828936 1
115  38.52980207 -077.85818592
120 Linear Feature 68
111  38.52990762 -077.85856963 1
115  38.52986736 -077.85847899
120 Linear Feature 68
111  38.52999963 -077.85865016 1
115  38.52995086 -077.85854000
120 Linear Feature 68
111  38.53006042 -077.85893806 1
115  38.53001830 -077.85884131
120 Linear Feature 68
111  38.53015876 -077.85886981 1
115  38.53011622 -077.85877216
120 Linear Feature 68
111  38.53025450 -077.85880337 1
115  38.53021168 -077.85870475
120 Linear Feature 68
111  38.53035040 -077.85873681 1
115  38.53030858 -077.85863632
120 Linear Feature 68
111  38.53044682 -077.85866989 1
115  38.53040355 -077.85856925
120 Linear Feature 68
111  38.53053568 -077.85873864 1
115  38.53049215 -077.85863843
120 Linear Feature 68
111  38.53043902 -077.85880617 1
115  38.53039371 -077.85870675
120 Linear Feature 68
111  38.53034207 -077.85887390 1
115  38.53029898 -077.85877249
120 Linear Feature 68
111  38.53024569 -077.85894123 1
115  38.53020165 -077.85884004
120 Linear Feature 68
111  38.53014991 -077.85900815 1
115  38.53010636 -077.85890618
120 Linear Feature 68
111  38.53019506 -077.85925462 1
115  38.53017000 -077.85919831
120 Linear Feature 68
111  38.53030233 -077.85920958 1
115  38.53026673 -077.85913001
120 Linear Feature 68
111  38.53038747 -077.85911986 1
115  38.53036202 -077.85906084
120 Linear Feature 68
111  38.53050399 -077.85909581 1
115  38.53045991 -077.85899358
120 Linear Feature 68
111  38.53060073 -077.85902778 1
115  38.53055641 -077.85892543
120 Linear Feature 67
112  38.53081671 -077.85749313  38.53088493 -077.85745219 1
115  38.53092830 -077.85753348
120 Linear Feature 66
112  38.53098806 -077.85783185  38.53102512 -077.85779958 1
115  38.53101591 -077.85773911
120 Linear Feature 65
111  38.53046545 -077.85818899 1
111  38.53048677 -077.85817442 1
111  38.53053235 -077.85814327 1
111  38.53058091 -077.85811009 1
111  38.53062662 -077.85807885 1
111  38.53067699 -077.85804443 1
111  38.53072657 -077.85801054 1
111  38.53077673 -077.85797627 1
111  38.53082394 -077.85794401 1
111  38.53087404 -077.85790977 1
111  38.53091997 -077.85787838 1
111  38.53093136 -077.85787060
111  38.53098806 -077.85783185
112  38.53098806 -077.85783185  38.53103694 -077.85781159 1
115  38.53106798 -077.85786133
120 Linear Feature 64
111  38.53112926 -077.85815896 1
112  38.53114828 -077.85804979  38.53112475 -077.85797893
111  38.53114828 -077.85804979 1
111  38.53106798 -077.85786133 1
111  38.53101591 -077.85773911 1
111  38.53092830 -077.85753348 1
115  38.53085287 -077.85735644
120 Linear Feature 63
112  38.52958560 -077.85821854  38.52962943 -077.85829682 1
111  38.52969321 -077.85826025 1
111  38.52980207 -077.85818592 1
111  38.52999659 -077.85805310 1
111  38.53009257 -077.85798757 1
111  38.53018961 -077.85792130 1
111  38.53023766 -077.85788850
111  38.53028692 -077.85785487 1
111  38.53038258 -077.85778984 1
111  38.53047828 -077.85772480 1
111  38.53057447 -077.85765942 1
111  38.53067216 -077.85759302 1
111  38.53076937 -077.85752545 1
111  38.53081671 -077.85749313
112  38.53081671 -077.85749313  38.53087407 -077.85743875 1
111  38.53085287 -077.85735644 1
115  38.53072069 -077.85704883
120 Linear Feature 62
112  38.52973364 -077.85856768  38.52978624 -077.85864876 1
115  38.52984624 -077.85861170
120 Linear Feature 61
112  38.52980911 -077.85874394  38.52979210 -077.85865595 1
115  38.52984624 -077.85861170
120 Linear Feature 60
111  38.52980776 -077.85864072 1
111  38.52984624 -077.85861170 1
111  38.52990762 -077.85856963 1
111  38.52995086 -077.85854000 1
111  38.53000331 -077.85850405 1
111  38.53010046 -077.85843747 1
111  38.53014434 -077.85840739 1
111  38.53019549 -077.85837233 1
111  38.53024051 -077.85834148 1
111  38.53029176 -077.85830635 1
115  38.53037244 -077.85825105
120 Linear Feature 59
112  38.52955391 -077.85835483  38.52962159 -077.85832702 1
115  38.52966030 -077.85839471
120 Linear Feature 58
111  38.52999766 -077.85898162 1
111  38.53006042 -077.85893806 1
111  38.53010636 -077.85890618 1
111  38.53015876 -077.85886981 1
111  38.53020165 -077.85884004 1
111  38.53025450 -077.85880337 1
111  38.53029898 -077.85877249 1
111  38.53035040 -077.85873681 1
111  38.53039371 -077.85870675 1
111  38.53044682 -077.85866989 1
111  38.53049215 -077.85863843 1
111  38.53053129 -077.85861127 1
111  38.53062785 -077.85850869 1
111  38.53064150 -077.85849419 1
111  38.53072306 -077.85843852 1
111  38.53082075 -077.85837183 1
111  38.53091794 -077.85830549 1
115  38.53094368 -077.85828792
120 Linear Feature 57
111  38.53053657 -077.85907283 1
111  38.53060073 -077.85902778 1
111  38.53065908 -077.85898681 1
115  38.53073394 -077.85894148
120 Linear Feature 56
112  38.53011844 -077.85948321  38.53011039 -077.85945643 1
115  38.53011360 -077.85942928
120 Linear Feature 55
112  38.53004906 -077.85943409  38.53008773 -077.85943327 1
115  38.53011844 -077.85948321
120 Linear Feature 54
111  38.53018904 -077.85965452 1
111  38.53011844 -077.85948321 1
111  38.53007980 -077.85939655
111  38.53004809 -077.85932520 1
111  38.52995238 -077.85909368
111  38.52989302 -077.85894513 1
111  38.52980911 -077.85874394 1
111  38.52973364 -077.85856768 1
111  38.52966030 -077.85839471 1
115  38.52958560 -077.85821854
120 Linear Feature 53
112  38.52894620 -077.85890112  38.52891526 -077.85879731 1
111  38.52897946 -077.85874352 1
115  38.52901117 -077.85871930
120 Linear Feature 52
112  38.52884100 -077.85866261  38.52891867 -077.85877137 1
111  38.52901117 -077.85871930 1
111  38.52911243 -077.85865130 1
111  38.52921174 -077.85858534 1
111  38.52930755 -077.85852080 1
111  38.52940370 -077.85845603 1
111  38.52950040 -077.85839088 1
111  38.52955391 -077.85835483
112  38.52955391 -077.85835483  38.52960789 -077.85829922 1
111  38.52958560 -077.85821854 1
115  38.52945443 -077.85791277
120 Linear Feature 51
111  38.52899458 -077.85920139 1
111  38.52913519 -077.85910005 1
111  38.52921722 -077.85904362 1
111  38.52926443 -077.85901115 1
111  38.52931400 -077.85897801 1
111  38.52936147 -077.85894628 1
111  38.52941011 -077.85891318 1
115  38.52943076 -077.85889913
120 Linear Feature 50
112  38.52902276 -077.85907470  38.52906591 -077.85913418 1
115  38.52913519 -077.85910005
120 Linear Feature 49
111  38.52920806 -077.85951819 1
111  38.52936999 -077.85940827 1
111  38.52941505 -077.85937769 1
111  38.52946701 -077.85934242 1
111  38.52951183 -077.85931199 1
111  38.52956113 -077.85927853 1
111  38.52960964 -077.85924560 1
111  38.52965829 -077.85921258 1
111  38.52970733 -077.85917929 1
111  38.52975546 -077.85914662 1
111  38.52980321 -077.85911421 1
115  38.52986423 -077.85907279
120 Linear Feature 48
111  38.52936069 -077.85987914 1
115  38.52949841 -077.85978405
21  38.52176095 -077.86269639 2 28.1300 3.00 PAPI-L4-4
21  38.52878202 -077.85676910 2 208.1300 3.00 PAPI-L4-22
14  38.52736196 -077.86132077  82.02 0 Tower
1300  38.52353189 -077.86292824 297.95 tie_down props Tie-Down 1-1
1301 A general_aviation 
1300  38.52353564 -077.86277064 117.68 tie_down props Tie-Down 1-2
1301 A general_aviation 
1300  38.52364082 -077.86285327 297.95 tie_down props Tie-Down 1-3
1301 A general_aviation 
1300  38.52364360 -077.86269567 117.68 tie_down props Tie-Down 1-4
1301 A general_aviation 
1300  38.52375006 -077.86277913 297.95 tie_down props Tie-Down 1-5
1301 A general_aviation 
1300  38.52375285 -077.86261865 117.68 tie_down props Tie-Down 1-6
1301 A general_aviation 
1300  38.52385867 -077.86270498 297.95 tie_down props Tie-Down 1-7
1301 A general_aviation 
1300  38.52386137 -077.86254443 117.68 tie_down props Tie-Down 1-8
1301 A general_aviation 
1300  38.52396810 -077.86263085 297.95 tie_down props Tie-Down 1-9
1301 A general_aviation 
1300  38.52397037 -077.86246994 117.68 tie_down props Tie-Down 1-10
1301 A general_aviation 
1300  38.52407701 -077.86255687 297.95 tie_down props Tie-Down 1-11
1301 A general_aviation 
1300  38.52407913 -077.86239705 117.68 tie_down props Tie-Down 1-12
1301 A general_aviation 
1300  38.52418578 -077.86248222 297.95 tie_down props Tie-Down 1-13
1301 A general_aviation 
1300  38.52418836 -077.86232243 117.68 tie_down props Tie-Down 1-14
1301 A general_aviation 
1300  38.52429365 -077.86240870 297.95 tie_down props Tie-Down 1-15
1301 A general_aviation 
1300  38.52429758 -077.86224834 117.68 tie_down props Tie-Down 1-16
1301 A general_aviation 
1300  38.52339657 -077.86244505 297.95 tie_down props Tie-Down 2-1
1301 A general_aviation 
1300  38.52350872 -077.86237008 297.95 tie_down props Tie-Down 2-2
1301 A general_aviation 
1300  38.52361571 -077.86229635 297.95 tie_down props Tie-Down 2-3
1301 A general_aviation 
1300  38.52372238 -077.86222303 297.95 tie_down props Tie-Down 2-4
1301 A general_aviation 
1300  38.52383421 -077.86214724 297.95 tie_down props Tie-Down 2-5
1301 A general_aviation 
1300  38.52394244 -077.86207424 297.95 tie_down props Tie-Down 2-6
1301 A general_aviation 
1300  38.52405152 -077.86200095 297.95 tie_down props Tie-Down 2-7
1301 A general_aviation 
1300  38.52416297 -077.86192594 297.95 tie_down props Tie-Down 2-8
1301 A general_aviation 
1300  38.52474147 -077.86194559 117.68 tie_down props Tie-Down 3-1
1301 A general_aviation 
1300  38.52485004 -077.86187149 117.68 tie_down props Tie-Down 3-2
1301 A general_aviation 
1300  38.52495832 -077.86179611 117.68 tie_down props Tie-Down 3-3
1301 A general_aviation 
1300  38.52506660 -077.86172114 117.68 tie_down props Tie-Down 3-4
1301 A general_aviation 
1300  38.52517584 -077.86164658 117.68 tie_down props Tie-Down 3-5
1301 A general_aviation 
1300  38.52528509 -077.86157161 117.68 tie_down props Tie-Down 3-6
1301 A general_aviation 
1300  38.52539370 -077.86149811 117.68 tie_down props Tie-Down 3-7
1301 A general_aviation 
1300  38.52550266 -077.86142348 117.68 tie_down props Tie-Down 3-8
1301 A general_aviation 
1300  38.52561326 -077.86134785 117.68 tie_down props Tie-Down 3-9
1301 A general_aviation 
1300  38.52572154 -077.86127470 117.68 tie_down props Tie-Down 3-10
1301 A general_aviation 
1300  38.52583021 -077.86119956 117.68 tie_down props Tie-Down 3-11
1301 A general_aviation 
1300  38.52593887 -077.86112591 117.68 tie_down props Tie-Down 3-12
1301 A general_aviation 
1300  38.52604793 -077.86105127 117.68 tie_down props Tie-Down 3-13
1301 A general_aviation 
1300  38.52460547 -077.86162057 297.95 tie_down props Tie-Down 4-1
1301 A general_aviation 
1300  38.52471424 -077.86154519 297.95 tie_down props Tie-Down 4-2
1301 A general_aviation 
1300  38.52482281 -077.86147087 297.95 tie_down props Tie-Down 4-3
1301 A general_aviation 
1300  38.52493109 -077.86139796 297.95 tie_down props Tie-Down 4-4
1301 A general_aviation 
1300  38.52504034 -077.86132381 297.95 tie_down props Tie-Down 4-5
1301 A general_aviation 
1300  38.52514862 -077.86125008 297.95 tie_down props Tie-Down 4-6
1301 A general_aviation 
1300  38.52525787 -077.86117470 297.95 tie_down props Tie-Down 4-7
1301 A general_aviation 
1300  38.52536679 -077.86110137 297.95 tie_down props Tie-Down 4-8
1301 A general_aviation 
1300  38.52547668 -077.86102558 297.95 tie_down props Tie-Down 4-9
1301 A general_aviation 
1300  38.52558496 -077.86095102 297.95 tie_down props Tie-Down 4-10
1301 A general_aviation 
1300  38.52569421 -077.86087729 297.95 tie_down props Tie-Down 4-11
1301 A general_aviation 
1300  38.52580281 -077.86079984 297.95 tie_down props Tie-Down 4-12
1301 A general_aviation 
1300  38.52591142 -077.86072611 297.95 tie_down props Tie-Down 4-13
1301 A general_aviation 
1300  38.52657258 -077.86077756 297.95 tie_down turboprops|props Tie-Down 5-1
1301 B general_aviation 
1300  38.52666193 -077.86057592 297.95 tie_down props Tie-Down 5-2
1301 A general_aviation 
1300  38.52677671 -077.86050589 297.95 tie_down props Tie-Down 5-3
1301 A general_aviation 
1300  38.52687996 -077.86042631 297.95 tie_down props Tie-Down 5-4
1301 A general_aviation 
1300  38.52698902 -077.86035315 297.95 tie_down props Tie-Down 5-5
1301 A general_aviation 
1300  38.52709807 -077.86027851 297.95 tie_down props Tie-Down 5-6
1301 A general_aviation 
1300  38.52720481 -077.86020386 297.95 tie_down props Tie-Down 5-7
1301 A general_aviation 
1300  38.52731309 -077.86013021 297.95 tie_down props Tie-Down 5-8
1301 A general_aviation 
1300  38.52742175 -077.86005606 297.95 tie_down props Tie-Down 5-9
1301 A general_aviation 
1300  38.52753081 -077.85997796 297.95 tie_down props Tie-Down 5-10
1301 A general_aviation 
1300  38.52696690 -077.86133760 118.80 hangar turboprops|props Hangar 1
1301 B none 
1300  38.52727350 -077.86063897 118.12 hangar props Hangar 2-1
1301 A none 
1300  38.52739940 -077.86055287 118.12 hangar props Hangar 2-2
1301 A none 
1300  38.52800640 -077.86057274 118.03 hangar turboprops|props Hangar 3
1301 B none 
1300  38.52858668 -077.86081169 118.11 hangar props Hangar 4-1
1301 A none 
1300  38.52873246 -077.86071179 118.11 hangar props Hangar 4-2
1301 A none 
1300  38.52887619 -077.86061330 118.11 hangar props Hangar 4-3
1301 A none 
1300  38.52902140 -077.86051380 118.11 hangar props Hangar 4-4
1301 A none 
1300  38.52916649 -077.86041437 118.11 hangar props Hangar 4-5
1301 A none 
1300  38.52931114 -077.86031525 118.11 hangar props Hangar 4-6
1301 A none 
1300  38.52847401 -077.86027085 118.11 hangar props Hangar 5-1
1301 A none 
1300  38.52858106 -077.86035844 298.18 hangar props Hangar 5-2
1301 A none 
1300  38.52858240 -077.86019757 118.11 hangar props Hangar 5-3
1301 A none 
1300  38.52869012 -077.86028415 298.18 hangar props Hangar 5-4
1301 A none 
1300  38.52869110 -077.86012406 118.11 hangar props Hangar 5-5
1301 A none 
1300  38.52879840 -077.86020951 298.18 hangar props Hangar 5-6
1301 A none 
1300  38.52880104 -077.86004972 118.11 hangar props Hangar 5-7
1301 A none 
1300  38.52890717 -077.86013453 298.18 hangar props Hangar 5-8
1301 A none 
1300  38.52891114 -077.85997527 118.11 hangar props Hangar 5-9
1301 A none 
1300  38.52901607 -077.86005948 298.18 hangar props Hangar 5-10
1301 A none 
1300  38.52901900 -077.85990234 118.11 hangar props Hangar 5-11
1301 A none 
1300  38.52912393 -077.85998513 298.18 hangar props Hangar 5-12
1301 A none 
1300  38.52912846 -077.85982832 118.11 hangar props Hangar 5-13
1301 A none 
1300  38.52840211 -077.85993762 298.18 hangar props Hangar 6-1
1301 A none 
1300  38.52840681 -077.85978732 118.11 hangar props Hangar 6-2
1301 A none 
1300  38.52851032 -077.85986315 298.18 hangar props Hangar 6-3
1301 A none 
1300  38.52851736 -077.85971256 118.11 hangar props Hangar 6-4
1301 A none 
1300  38.52861994 -077.85978771 298.18 hangar props Hangar 6-5
1301 A none 
1300  38.52862726 -077.85963825 118.11 hangar props Hangar 6-6
1301 A none 
1300  38.52873221 -077.85971185 298.18 hangar props Hangar 6-7
1301 A none 
1300  38.52873571 -077.85956492 118.11 hangar props Hangar 6-8
1301 A none 
1300  38.52883746 -077.85963801 298.18 hangar props Hangar 6-9
1301 A none 
1300  38.52884609 -077.85949028 118.11 hangar props Hangar 6-10
1301 A none 
1300  38.52894621 -077.85956317 298.18 hangar props Hangar 6-11
1301 A none 
1300  38.52895486 -077.85941673 118.11 hangar props Hangar 6-12
1301 A none 
1300  38.52792321 -077.85974030 298.18 hangar props Hangar 7-1
1301 A none 
1300  38.52792463 -077.85958109 118.11 hangar props Hangar 7-2
1301 A none 
1300  38.52803168 -077.85966868 298.18 hangar props Hangar 7-3
1301 A none 
1300  38.52803302 -077.85950780 118.11 hangar props Hangar 7-4
1301 A none 
1300  38.52814074 -077.85959438 298.18 hangar props Hangar 7-5
1301 A none 
1300  38.52814227 -077.85943208 118.11 hangar props Hangar 7-6
1301 A none 
1300  38.52824931 -077.85951967 298.18 hangar props Hangar 7-7
1301 A none 
1300  38.52825066 -077.85935879 118.11 hangar props Hangar 7-8
1301 A none 
1300  38.52835837 -077.85944537 298.18 hangar props Hangar 7-9
1301 A none 
1300  38.52835936 -077.85928529 118.11 hangar props Hangar 7-10
1301 A none 
1300  38.52846666 -077.85937073 298.18 hangar props Hangar 7-11
1301 A none 
1300  38.52846930 -077.85921095 118.11 hangar props Hangar 7-12
1301 A none 
1300  38.52857543 -077.85929576 298.18 hangar props Hangar 7-13
1301 A none 
1300  38.52857940 -077.85913650 118.11 hangar props Hangar 7-14
1301 A none 
1300  38.52868433 -077.85922070 298.18 hangar props Hangar 7-15
1301 A none 
1300  38.52868726 -077.85906356 118.11 hangar props Hangar 7-16
1301 A none 
1300  38.52879219 -077.85914636 298.18 hangar props Hangar 7-17
1301 A none 
1300  38.52879672 -077.85898955 118.11 hangar props Hangar 7-18
1301 A none 
1300  38.52961434 -077.86000961 298.18 hangar props Hangar 8-1
1301 A none 
1300  38.52961759 -077.85986023 118.11 hangar props Hangar 8-2
1301 A none 
1300  38.52971504 -077.85994140 298.18 hangar props Hangar 8-3
1301 A none 
1300  38.52971458 -077.85979319 118.11 hangar props Hangar 8-4
1301 A none 
1300  38.52981389 -077.85987496 298.18 hangar props Hangar 8-5
1301 A none 
1300  38.52981293 -077.85972661 118.11 hangar props Hangar 8-6
1301 A none 
1300  38.52990391 -077.85981267 298.18 hangar props Hangar 8-7
1301 A none 
1300  38.52990370 -077.85966112 118.11 hangar props Hangar 8-8
1301 A none 
1300  38.52999719 -077.85975276 298.18 hangar props Hangar 8-9
1301 A none 
1300  38.52999669 -077.85959848 118.11 hangar props Hangar 8-10
1301 A none 
1300  38.52946875 -077.85965027 298.18 hangar props Hangar 9-1
1301 A none 
1300  38.52946394 -077.85949964 118.11 hangar props Hangar 9-2
1301 A none 
1300  38.52956687 -077.85958164 298.18 hangar props Hangar 9-3
1301 A none 
1300  38.52956254 -077.85943179 118.11 hangar props Hangar 9-4
1301 A none 
1300  38.52966346 -077.85951396 298.18 hangar props Hangar 9-5
1301 A none 
1300  38.52966024 -077.85936809 118.11 hangar props Hangar 9-6
1301 A none 
1300  38.52976045 -077.85944962 298.18 hangar props Hangar 9-7
1301 A none 
1300  38.52975984 -077.85930054 118.11 hangar props Hangar 9-8
1301 A none 
1300  38.52986107 -077.85938031 298.18 hangar props Hangar 9-9
1301 A none 
1300  38.52985361 -077.85923641 118.11 hangar props Hangar 9-10
1301 A none 
1300  38.52931810 -077.85928346 298.18 hangar props Hangar 10-1
1301 A none 
1300  38.52931633 -077.85913803 118.11 hangar props Hangar 10-2
1301 A none 
1300  38.52941339 -077.85921870 298.18 hangar props Hangar 10-3
1301 A none 
1300  38.52941370 -077.85907149 118.11 hangar props Hangar 10-4
1301 A none 
1300  38.52950991 -077.85915226 298.18 hangar props Hangar 10-5
1301 A none 
1300  38.52951089 -077.85900491 118.11 hangar props Hangar 10-6
1301 A none 
1300  38.52960729 -077.85908553 298.18 hangar props Hangar 10-7
1301 A none 
1300  38.52960630 -077.85893991 118.11 hangar props Hangar 10-8
1301 A none 
1300  38.52970520 -077.85901968 298.18 hangar props Hangar 10-9
1301 A none 
1300  38.52970587 -077.85887331 118.11 hangar props Hangar 10-10
1301 A none 
1300  38.52916561 -077.85891972 298.18 hangar props Hangar 11-1
1301 A none 
1300  38.52916152 -077.85877627 118.11 hangar props Hangar 11-2
1301 A none 
1300  38.52926477 -077.85885892 298.18 hangar props Hangar 11-3
1301 A none 
1300  38.52926121 -077.85870627 118.11 hangar props Hangar 11-4
1301 A none 
1300  38.52935974 -077.85879248 298.18 hangar props Hangar 11-5
1301 A none 
1300  38.52935646 -077.85863870 118.11 hangar props Hangar 11-6
1301 A none 
1300  38.52945944 -077.85872327 298.18 hangar props Hangar 11-7
1301 A none 
1300  38.52945381 -077.85857173 118.11 hangar props Hangar 11-8
1301 A none 
1300  38.52955310 -077.85865891 298.18 hangar props Hangar 11-9
1301 A none 
1300  38.52954797 -077.85850711 118.11 hangar props Hangar 11-10
1301 A none 
1300  38.53016162 -077.85917924 298.18 hangar props Hangar 12-1
1301 A none 
1300  38.53015796 -077.85902800 118.11 hangar props Hangar 12-2
1301 A none 
1300  38.53025722 -077.85911102 298.18 hangar props Hangar 12-3
1301 A none 
1300  38.53025387 -077.85896077 118.11 hangar props Hangar 12-4
1301 A none 
1300  38.53035328 -077.85904280 298.18 hangar props Hangar 12-5
1301 A none 
1300  38.53035171 -077.85889304 118.11 hangar props Hangar 12-6
1301 A none 
1300  38.53045166 -077.85897518 298.18 hangar props Hangar 12-7
1301 A none 
1300  38.53044761 -077.85882828 118.11 hangar props Hangar 12-8
1301 A none 
1300  38.53054679 -077.85890992 298.18 hangar props Hangar 12-9
1301 A none 
1300  38.53054545 -077.85876303 118.11 hangar props Hangar 12-10
1301 A none 
1300  38.53001083 -077.85882126 298.18 hangar props Hangar 13-1
1301 A none 
1300  38.53000717 -077.85867002 118.11 hangar props Hangar 13-2
1301 A none 
1300  38.53010642 -077.85875304 298.18 hangar props Hangar 13-3
1301 A none 
1300  38.53010307 -077.85860279 118.11 hangar props Hangar 13-4
1301 A none 
1300  38.53020248 -077.85868482 298.18 hangar props Hangar 13-5
1301 A none 
1300  38.53020091 -077.85853507 118.11 hangar props Hangar 13-6
1301 A none 
1300  38.53030086 -077.85861720 298.18 hangar props Hangar 13-7
1301 A none 
1300  38.53029682 -077.85847031 118.11 hangar props Hangar 13-8
1301 A none 
1300  38.53039599 -077.85855194 298.18 hangar props Hangar 13-9
1301 A none 
1300  38.53039466 -077.85840505 118.11 hangar props Hangar 13-10
1301 A none 
1300  38.52985927 -077.85846146 298.18 hangar props Hangar 14-1
1301 A none 
1300  38.52985561 -077.85831022 118.11 hangar props Hangar 14-2
1301 A none 
1300  38.52995486 -077.85839324 298.18 hangar props Hangar 14-3
1301 A none 
1300  38.52995152 -077.85824299 118.11 hangar props Hangar 14-4
1301 A none 
1300  38.53005092 -077.85832503 298.18 hangar props Hangar 14-5
1301 A none 
1300  38.53004936 -077.85817527 118.11 hangar props Hangar 14-6
1301 A none 
1300  38.53014930 -077.85825740 298.18 hangar props Hangar 14-7
1301 A none 
