I
1050 Generated by WorldEditor 2.1.0r1

1     20 1 0 EPMB Malbork
1302 city Malbork
111  54.03078581  019.14622697 102
111  54.03014484  019.15099848
112  54.03007539  019.15104780  54.03002773  019.15102977
111  54.03007539  019.15104780
111  54.02988608  019.15097117
112  54.02988608  019.15097117  54.02985828  019.15095540
111  54.02984258  019.15089321
111  54.02983627  019.15082471
112  54.02977161  019.15075722  54.02971601  019.15077074
111  54.02977161  019.15075722
111  54.02970213  019.15077903
112  54.02970213  019.15077903  54.02967565  019.15078579
111  54.02968653  019.15085197
111  54.02969472  019.15091136
112  54.02966626  019.15099633  54.02963978  019.15100309
111  54.02966626  019.15099633
111  54.02963678  019.15101060
111  54.02963999  019.15105167
111  54.02983896  019.15100280
112  54.02988116  019.15100803  54.02989970  019.15101479
111  54.02988116  019.15100803
111  54.03007047  019.15108465
112  54.03007047  019.15108465  54.03011415  019.15111170
111  54.03012035  019.15118077 102
111  54.02982283  019.15323887
111  54.02985041  019.15324930
113  54.03013458  019.15127771
110 1 0.00 153.0000 New Taxiway 37
111  54.02813253  019.12154837
112  54.02807405  019.12162987  54.02802047  019.12165091
111  54.02807405  019.12162987
111  54.02658080  019.12210756
111  54.02658566  019.12215323
111  54.02807892  019.12167554
112  54.02807892  019.12167554  54.02813348  019.12165931
113  54.02814932  019.12171580
110 1 0.00 153.0000 New Taxiway 36
111  54.02786261  019.11885696
111  54.02600397  019.11940235
111  54.02600831  019.11944566
111  54.02604848  019.11943387
111  54.02607388  019.11946854
111  54.02608447  019.11956544
111  54.02624962  019.11951699
111  54.02623903  019.11942008
111  54.02626055  019.11937165
113  54.02786695  019.11890028
110 1 0.00 153.0000 New Taxiway 35
111  54.02546671  019.12401103
111  54.02550821  019.12400559
111  54.02550605  019.12398643
111  54.02540480  019.12308944
111  54.02478625  019.11760939 102
111  54.02500311  019.11711407
112  54.02500311  019.11711407  54.02502217  019.11707351 102
111  54.02505180  019.11706144 102
111  54.02536240  019.11695680 102
111  54.02699571  019.11640653 102
112  54.02705607  019.11642817  54.02708467  019.11646332
111  54.02705607  019.11642817 102
111  54.02753583  019.11698526
112  54.02753583  019.11698526  54.02766768  019.11714211 102
111  54.02771375  019.11739091 102
111  54.02780783  019.11831080
111  54.02784077  019.11830297
111  54.02774808  019.11737176
111  54.02773429  019.11729351
111  54.02771437  019.11722960
111  54.02768679  019.11715787
111  54.02762090  019.11702745
111  54.02754506  019.11691659
111  54.02702641  019.11633361
111  54.02699500  019.11633622
111  54.02500009  019.11699614
111  54.02475494  019.11755691
113  54.02473700  019.11756341
110 1 0.00 153.0000 New Taxiway 32
111  54.02795940  019.14599605
111  54.02796791  019.14599673
111  54.02799985  019.14609622
111  54.02805226  019.14620264
111  54.02811753  019.14631220
111  54.02818740  019.14640453
111  54.02825175  019.14645618
111  54.02834644  019.14650157
111  54.02843745  019.14650939
111  54.02848617  019.14650470
111  54.02848086  019.14644536
112  54.02848086  019.14644536  54.02807252  019.14645172 102
111  54.02799089  019.14583396
111  54.02656085  019.13323936
112  54.02662837  019.13309513  54.02669985  019.13307259
111  54.02662837  019.13309513
111  54.02717021  019.13291748
111  54.02755636  019.13279089
112  54.02755636  019.13279089  54.02769404  019.13274130
111  54.02782245  019.13254749
111  54.02890401  019.13066563
112  54.02890401  019.13066563  54.02893048  019.13062281
111  54.02899005  019.13069043
111  54.02910523  019.13088199 102
111  54.02952017  019.13454803
112  54.02945093  019.13463111  54.02940645  019.13465545
111  54.02945093  019.13463111
111  54.02813128  019.13521431
111  54.02816482  019.13529921
111  54.02824391  019.13523995
111  54.02826888  019.13520086
111  54.02900218  019.13487680
111  54.02918501  019.13479599
111  54.02945598  019.13467625
112  54.02945598  019.13467625  54.02949728  019.13466272
111  54.02953576  019.13468743 102
111  54.02984772  019.13744473
111  54.02987976  019.13772793 102
111  54.03003664  019.13911457
111  54.03003168  019.13915028
111  54.03004180  019.13922541
111  54.03005169  019.13924757 102
111  54.03071456  019.14510655 102
112  54.03055374  019.14571664  54.03035627  019.14592324
111  54.03055374  019.14571664
111  54.03057580  019.14576360
111  54.03065854  019.14564340
111  54.03069715  019.14557015
111  54.03073135  019.14545370
111  54.03075231  019.14533537
111  54.03076003  019.14519639
111  54.03075562  019.14513441
111  54.03076114  019.14512877
111  54.02914106  019.13085473
111  54.02908522  019.13076713
111  54.02898447  019.12981119
111  54.02902434  019.12979765
111  54.02848069  019.12458964
111  54.02845197  019.12450704
111  54.02838493  019.12435161
111  54.02831790  019.12424727
111  54.02825086  019.12418098
111  54.02815191  019.12413641
111  54.02807530  019.12413424
111  54.02596534  019.12477113
111  54.02593215  019.12479830
111  54.02584724  019.12489720
111  54.02575850  019.12503305
111  54.02570359  019.12516129
111  54.02565124  019.12554384
113  54.02564039  019.12554928
111  54.02569719  019.12571825
112  54.02569719  019.12571825  54.02565112  019.12528016 102
112  54.02597202  019.12483665  54.02610387  019.12479339
111  54.02597202  019.12483665 102
111  54.02623799  019.12475566 102
111  54.02806047  019.12420069
112  54.02806047  019.12420069  54.02827863  019.12416058 102
112  54.02844490  019.12463385  54.02845946  019.12477132
111  54.02844490  019.12463385 102
111  54.02896490  019.12971550 102
111  54.02898396  019.12995079
112  54.02885370  019.13056740  54.02871511  019.13082119
111  54.02885370  019.13056740
111  54.02776393  019.13246319
112  54.02752882  019.13266602  54.02738267  019.13271200
111  54.02752882  019.13266602
111  54.02715499  019.13278243
111  54.02661698  019.13294997
112  54.02661698  019.13294997  54.02653119  019.13296620
113  54.02651213  019.13284991
110 1 0.00 153.0000 New Taxiway 31
111  54.02823331  019.14803969
111  54.02814188  019.14721092
111  54.02809988  019.14722603
111  54.02879396  019.15337191
113  54.02883380  019.15335626
110 1 0.00 153.0000 New Taxiway 30
111  54.02421310  019.11697681
111  54.02465131  019.11683255
111  54.02441725  019.11474121
111  54.02397774  019.11487868
111  54.02420544  019.11696540
111  54.02417499  019.11697666
111  54.02488804  019.12327199
111  54.02498996  019.12417179
111  54.02761145  019.14731604
111  54.02771355  019.14821740
111  54.02810060  019.15163297
112  54.02808684  019.15166583  54.02807139  019.15167147
111  54.02808684  019.15166583
111  54.02704102  019.15199637
111  54.02704470  019.15202944
111  54.02809051  019.15169890
112  54.02809051  019.15169890  54.02810706  019.15169327
111  54.02810983  019.15171602
111  54.02843364  019.15457482
111  54.02835621  019.15529873
112  54.02836393  019.15566496  54.02838765  019.15588094
111  54.02836393  019.15566496
111  54.02882474  019.15977614
111  54.02886477  019.15975018
111  54.02840175  019.15564908
112  54.02840175  019.15564908  54.02838347  019.15548659
111  54.02839582  019.15531707
111  54.02845873  019.15462582
111  54.02847779  019.15462258
111  54.02871227  019.15667361
111  54.02915262  019.15652757
111  54.02889815  019.15428006
113  54.02845760  019.15441878
130 Airport Boundary 64
111  54.03255838  019.16377130
111  54.03252684  019.16361508
111  54.03223394  019.16321045
111  54.03216397  019.16299304
111  54.03213956  019.16272454
111  54.03209870  019.16259830
111  54.03203418  019.16249027
111  54.03186335  019.16245362
111  54.03180301  019.16234727
111  54.03179774  019.16216963
111  54.03175318  019.16143963
111  54.03159494  019.16100775
111  54.03144767  019.16086585
111  54.03140675  019.16066939
111  54.03144288  019.16036794
111  54.03141193  019.16018183
111  54.03051630  019.15838041
111  54.03036558  019.15705325
111  54.03040277  019.15680493
111  54.03100496  019.15600935
111  54.03510624  019.15176673
111  54.03585715  019.15133681
111  54.03556082  019.15009023
111  54.03576347  019.14951834
111  54.03603476  019.14921130
111  54.03646082  019.14907166
111  54.03742175  019.14798412
111  54.04098806  019.14394794
111  54.03984356  019.13740902
111  54.03988328  019.13726411
111  54.03561921  019.10614602
111  54.03390160  019.10674995
111  54.03370122  019.10667130
111  54.03299158  019.09971566
111  54.02867577  019.09537494
111  54.02625401  019.09191167
111  54.02575973  019.09178677
111  54.02231687  019.08802873
111  54.02219851  019.08860325
111  54.02220913  019.08925757
111  54.02214277  019.09010067
111  54.02134297  019.09315482
111  54.02120360  019.09350551
111  54.02027964  019.09514257
111  54.01865756  019.09322810
111  54.01830140  019.09420985
111  54.01715477  019.09621600
111  54.01697447  019.09642553
111  54.01673605  019.09652410
111  54.01585245  019.09638363
111  54.01435744  019.09427036
111  54.01360493  019.09557705
111  54.01323507  019.09682234
111  54.01256989  019.09814827
111  54.01244312  019.09830658
111  54.01246751  019.09870867
111  54.01255731  019.09883905
111  54.01279492  019.09905132
111  54.01286999  019.09916160
111  54.01303577  019.09982008
111  54.01525425  019.10231206
111  54.01551465  019.10251992
111  54.01574426  019.10342521
111  54.01860433  019.10721640
111  54.01894770  019.10765518
111  54.01893306  019.10891717
111  54.01902670  019.10940572
111  54.01967015  019.11043275
111  54.01979049  019.11067699
111  54.01973664  019.11092237
111  54.01977370  019.11122760
111  54.01968204  019.11212788
111  54.01961747  019.11287547
111  54.01937626  019.11376203
111  54.01922609  019.11463004
111  54.01909584  019.11485094
111  54.01905812  019.11559836
111  54.01895360  019.11591424
111  54.01892184  019.11631118
111  54.01877778  019.11668815
111  54.01863167  019.11675731
111  54.01856629  019.11695361
111  54.01913872  019.12276835
111  54.02048691  019.12390841
111  54.02128790  019.12991458
111  54.02224391  019.13156861
111  54.02194456  019.13266871
111  54.02273179  019.13686231
111  54.02244708  019.13781835
111  54.02236732  019.13855685
111  54.02226209  019.13898475
111  54.02199653  019.13955199
111  54.02159692  019.14115053
111  54.02145583  019.14145121
111  54.02130743  019.14273024
111  54.02302232  019.14365842
111  54.02306285  019.14377711
111  54.02327656  019.15113976
111  54.02317028  019.15337198
111  54.02318919  019.15386742
111  54.02329126  019.15456743
111  54.02326832  019.15529068
111  54.02329622  019.15555552
111  54.02366778  019.15653830
111  54.02377631  019.15689838
111  54.02386219  019.15759756
111  54.02484972  019.15812278
111  54.02497726  019.15882469
111  54.02763308  019.15923210
111  54.02776984  019.15915286
111  54.02802039  019.16032117
111  54.02787980  019.16041774
111  54.02806533  019.16106776
111  54.02841452  019.16162711
111  54.02854735  019.16261737
111  54.02869692  019.16273942
111  54.02980484  019.17044126
111  54.03102637  019.16999228
113  54.03056168  019.16608088
120 Linear Feature 82
111  54.02717021  019.13291748 4
115  54.02715499  019.13278243
120 normal
111  54.02623799  019.12475566 4
115  54.02621181  019.12453704
120 normal
111  54.02871472  019.14657848 4
115  54.02869253  019.14637579
120 reversed
111  54.02947111  019.15409965 4
115  54.02944521  019.15389074
120 reversed
111  54.02536240  019.11695680 4
115  54.02531589  019.11658313
120 Linear Feature 125
111  54.02748416  019.11438773 51
111  54.02757124  019.11525024 51
111  54.02774956  019.11701654 51
111  54.02822883  019.12176387 51
111  54.02827122  019.12218375 51
111  54.02831902  019.12265725 51
111  54.02836304  019.12309324 51
111  54.02838986  019.12335890 51
111  54.02842225  019.12367064 51
111  54.02848677  019.12429169 51
111  54.02849986  019.12441764 51
111  54.02851905  019.12460230 51
111  54.02852651  019.12467416 51
111  54.02854143  019.12481773 51
111  54.02855213  019.12492067 51
111  54.02856836  019.12507693 51
111  54.02857908  019.12518004 51
111  54.02859422  019.12532583 51
111  54.02860461  019.12542578 51
111  54.02862116  019.12558504 51
111  54.02863662  019.12573384 51
111  54.02864678  019.12583171 51
111  54.02865371  019.12589834 51
111  54.02869185  019.12626542 51
111  54.02869771  019.12632190 51
111  54.02871423  019.12648085 51
111  54.02872569  019.12659111 51
111  54.02873957  019.12672467 51
111  54.02875130  019.12683762 51
111  54.02876729  019.12699150 51
111  54.02879264  019.12723548 51
111  54.02879638  019.12727149 51
111  54.02886490  019.12793097 51
111  54.02906992  019.12985253 51
111  54.02917202  019.13080944 51
111  54.02946875  019.13342087 51
111  54.02955499  019.13417994 51
111  54.02964340  019.13495793 51
111  54.02967312  019.13521956 51
111  54.02968652  019.13533746 51
111  54.02970257  019.13548123 51
111  54.02971539  019.13559406 51
111  54.02973000  019.13572260 51
111  54.02974459  019.13585097 51
111  54.02975856  019.13597394 51
111  54.02977200  019.13609217 51
111  54.02978861  019.13623828 51
111  54.02980147  019.13635145 51
111  54.02981808  019.13649755 51
111  54.02983092  019.13661055 51
111  54.02984664  019.13674888 51
111  54.02986033  019.13686932 51
111  54.02987672  019.13701357 51
111  54.02989010  019.13713129 51
111  54.02990704  019.13727770 51
111  54.02991844  019.13737804 51
111  54.02993531  019.13752651 51
111  54.02994907  019.13764762 51
111  54.02996534  019.13779085 51
111  54.02997820  019.13790402 51
111  54.03000737  019.13816076 51
111  54.03001729  019.13824809 51
111  54.03004698  019.13850939 51
111  54.03005871  019.13861260 51
111  54.03007673  019.13877120 51
111  54.03008930  019.13888184 51
111  54.03010682  019.13903605 51
111  54.03011904  019.13914365 51
111  54.03013570  019.13929026 51
111  54.03014820  019.13940022 51
111  54.03016484  019.13954667 51
111  54.03017794  019.13966204 51
111  54.03019481  019.13981051 51
111  54.03020765  019.13992351 51
111  54.03022433  019.14007029 51
111  54.03023717  019.14018329 51
111  54.03026772  019.14045220 51
111  54.03028405  019.14059594 51
111  54.03032606  019.14096569 51
111  54.03034176  019.14110386 51
111  54.03038494  019.14148391 51
111  54.03047511  019.14227746 51
111  54.03055089  019.14294449 51
111  54.03079850  019.14512375 51
111  54.03080684  019.14520106 51
111  54.03081695  019.14529489 51
111  54.03082050  019.14532775
112  54.03082050  019.14532775  54.03087975  019.14587168 51
111  54.03085295  019.14614757 51
111  54.03084346  019.14621871 51
111  54.03018282  019.15116866 51
111  54.02996366  019.15270228 51
111  54.02989513  019.15318187 51
112  54.02972659  019.15373434  54.02959285  019.15402540
111  54.02972659  019.15373434
112  54.02972659  019.15373434  54.02963808  019.15390478 51
115  54.02951125  019.15397828
120 Linear Feature 124
111  54.02774956  019.11701654 51
112  54.02710270  019.11624609  54.02658174  019.11627072
111  54.02710270  019.11624609 51
111  54.02495923  019.11694878
112  54.02495923  019.11694878  54.02448806  019.11715299 51
111  54.02456550  019.11799520 51
115  54.02466756  019.11889529
120 Linear Feature 119
111  54.03294623  019.14509114 51
111  54.03289956  019.14510604 51
111  54.03207034  019.14537077 51
111  54.03159886  019.14552129 51
111  54.03131758  019.14561109 51
111  54.03118373  019.14565382 51
111  54.03114012  019.14566774 51
111  54.03080996  019.14577315 51
111  54.03071879  019.14580354 51
111  54.03061534  019.14583804 51
111  54.03049511  019.14587812 51
111  54.02847970  019.14655010
112  54.02847970  019.14655010  54.02780499  019.14659630 51
111  54.02769793  019.14562141 51
115  54.02763198  019.14503980
120 Linear Feature 118
111  54.02838986  019.12335890 51
112  54.02807330  019.12408565  54.02771877  019.12427042
111  54.02807330  019.12408565 51
111  54.02598225  019.12472305
112  54.02598225  019.12472305  54.02539437  019.12509256 51
111  54.02547743  019.12603794 51
115  54.02559147  019.12704365
120 Linear Feature 110
111  54.02879638  019.12727149 51
112  54.02891708  019.12752760  54.02900344  019.12758997
111  54.02891708  019.12752760 51
111  54.02902856  019.12760507 51
111  54.02934979  019.12782832 51
111  54.02963781  019.12802849 51
111  54.02971188  019.12807997
112  54.02971188  019.12807997  54.02977217  019.12812103 51
111  54.02989126  019.12816979 51
111  54.03341127  019.12943043
112  54.03341127  019.12943043  54.03362005  019.12951127 51
112  54.03388736  019.12873703  54.03394916  019.12826735
111  54.03388736  019.12873703 51
111  54.03389867  019.12864608 51
111  54.03392766  019.12841297 51
111  54.03394313  019.12828865 51
111  54.03395696  019.12817530 51
111  54.03396359  019.12812203 51
111  54.03397318  019.12804497 51
111  54.03398676  019.12793586 51
111  54.03400194  019.12781396 51
111  54.03400541  019.12778612 51
111  54.03401709  019.12769222 51
111  54.03403435  019.12756369 51
111  54.03406322  019.12733056 51
111  54.03427777  019.12559810
112  54.03427777  019.12559810  54.03433204  019.12514638 51
111  54.03463955  019.12524134 51
111  54.03484575  019.12530650 51
111  54.03493198  019.12533374
112  54.03493198  019.12533374  54.03503449  019.12537224 51
116  54.03502092  019.12565971  54.03500434  019.12580087
120 Linear Feature 111
111  54.03508272  019.12472032 51
111  54.03502243  019.12519258
112  54.03502243  019.12519258  54.03499981  019.12534401 51
115  54.03484575  019.12530650
120 Linear Feature 106
111  54.02952922  019.12326634 51
111  54.02955288  019.12337716 51
111  54.02966778  019.12391720 51
111  54.02987885  019.12490416
112  54.02987885  019.12490416  54.02994689  019.12523386 51
111  54.02991654  019.12561525 51
112  54.02986001  019.12605544  54.02982232  019.12630317 51
111  54.02978359  019.12653128 51
111  54.02957528  019.12766118
112  54.02957528  019.12766118  54.02952503  019.12790890 51
115  54.02934979  019.12782832
120 Linear Feature 105
111  54.02919692  019.12593701 51
111  54.02972244  019.12579837 51
111  54.02981948  019.12577277
112  54.02981948  019.12577277  54.02989032  019.12575224 51
115  54.02991654  019.12561525
120 Linear Feature 104
111  54.02842225  019.12367064 51
112  54.02864911  019.12393015  54.02883181  019.12391783
111  54.02864911  019.12393015 51
111  54.02905880  019.12380998 51
111  54.02944388  019.12369703
112  54.02944388  019.12369703  54.02958316  019.12368779 51
115  54.02966778  019.12391720
120 Linear Feature 147
111  54.03010470  019.15338339 51
115  54.03009318  019.15330498
120 Linear Feature 147
111  54.03014238  019.15369706 51
115  54.03013087  019.15361864
120 Linear Feature 146
111  54.02996366  019.15270228 51
112  54.03007250  019.15293794  54.03018405  019.15298414
111  54.03007250  019.15293794 51
112  54.03015239  019.15296874  54.03023831  019.15300467 51
111  54.03026243  019.15314838 51
111  54.03026614  019.15318182 51
111  54.03029861  019.15347430
112  54.03029861  019.15347430  54.03032122  019.15367191 51
111  54.03019761  019.15372580 51
111  54.03015191  019.15374261 51
111  54.02951125  019.15397828 51
111  54.02935347  019.15403631
112  54.02935347  019.15403631  54.02885302  019.15419542 51
112  54.02856360  019.15325616  54.02855305  019.15316120
111  54.02856360  019.15325616 51
115  54.02843803  019.15214868
120 Linear Feature 145
111  54.03026614  019.15318182 51
112  54.03011670  019.15343610  54.02996144  019.15346946
111  54.03011670  019.15343610 51
111  54.02995993  019.15347716
112  54.02995993  019.15347716  54.02982577  019.15352336 51
115  54.02972659  019.15373434
120 Linear Feature 127
112  54.03049511  019.14587812  54.03081890  019.14569027 51
115  54.03079850  019.14512375
120 Linear Feature 126
112  54.03061534  019.14583804  54.03076367  019.14581648 51
116  54.03084346  019.14621871  54.03083622  019.14636961
120 Linear Feature 123
112  54.02807330  019.12408565  54.02841193  019.12404501 51
115  54.02851905  019.12460230
120 Linear Feature 122
111  54.02757124  019.11525024 51
116  54.02710270  019.11624609  54.02658174  019.11648258
120 Linear Feature 121
112  54.02598225  019.12472305  54.02541180  019.12487824 51
111  54.02522137  019.12377959 51
115  54.02511777  019.12286595
120 Linear Feature 120
112  54.02847970  019.14655010  54.02785962  019.14689008 51
115  54.02795135  019.14785646
120 Linear Feature 117
112  54.02902856  019.12760507  54.02893434  019.12759224 51
116  54.02886490  019.12793097  54.02887369  019.12806784
120 Linear Feature 107
112  54.02864911  019.12393015  54.02848089  019.12400406 51
115  54.02848677  019.12429169
120 Linear Feature 109
112  54.02957528  019.12766118  54.02953549  019.12792910 51
115  54.02963781  019.12802849
120 Linear Feature 108
112  54.02972244  019.12579837  54.02982554  019.12580453 51
116  54.02986001  019.12605544  54.02984735  019.12614783
120 Linear Feature 103
112  54.02944388  019.12369703  54.02957201  019.12361362 51
115  54.02955288  019.12337716
120 Linear Feature 144
111  54.03298657  019.14988926 51
111  54.03222965  019.14835850 51
111  54.03209843  019.14809313 51
111  54.03177307  019.14743514 51
111  54.03163617  019.14715826 51
111  54.03106024  019.14599354
112  54.03106024  019.14599354  54.03094404  019.14575472 51
115  54.03082050  019.14532775
120 Linear Feature 143
111  54.03219938  019.14920841 51
111  54.03220614  019.14913360 51
111  54.03225590  019.14858283
112  54.03225590  019.14858283  54.03226847  019.14844025 51
115  54.03222965  019.14835850
120 Linear Feature 142
111  54.03259925  019.14818360 51
111  54.03255423  019.14818226 51
111  54.03224857  019.14817290
112  54.03224857  019.14817290  54.03214913  019.14816578 51
115  54.03209843  019.14809313
120 Linear Feature 141
111  54.03175658  019.14831726 51
111  54.03176339  019.14824067 51
111  54.03181206  019.14769347
112  54.03181206  019.14769347  54.03182567  019.14754911 51
115  54.03177307  019.14743514
120 Linear Feature 140
111  54.03212296  019.14724790 51
111  54.03207691  019.14724592 51
111  54.03179112  019.14723365
112  54.03179112  019.14723365  54.03168435  019.14722830 51
115  54.03163617  019.14715826
120 Linear Feature 139
112  54.03106024  019.14599354  54.03093337  019.14575614 51
115  54.03071879  019.14580354
120 Linear Feature 130
111  54.03266703  019.14222071 51
111  54.03267552  019.14229224 51
111  54.03273682  019.14280863
112  54.03273682  019.14280863  54.03275717  019.14299181 51
111  54.03267648  019.14311063 51
111  54.03224480  019.14378739 51
111  54.03200531  019.14416285 51
111  54.03166594  019.14469491 51
111  54.03117990  019.14545690 51
112  54.03090511  019.14592325  54.03086499  019.14603761 51
115  54.03085295  019.14614757
120 Linear Feature 134
111  54.03170203  019.14619987 51
111  54.03167470  019.14614250 51
111  54.03148482  019.14574390
112  54.03148482  019.14574390  54.03141154  019.14559241 51
115  54.03131758  019.14561109
120 Linear Feature 133
111  54.03194280  019.14485426 51
111  54.03191722  019.14491504 51
111  54.03173780  019.14534141
112  54.03173780  019.14534141  54.03167674  019.14548251 51
115  54.03159886  019.14552129
120 Linear Feature 132
111  54.03241560  019.14596521 51
111  54.03238866  019.14590978 51
111  54.03218094  019.14548251
112  54.03218094  019.14548251  54.03212337  019.14536963 51
115  54.03207034  019.14537077
120 Linear Feature 131
111  54.03253725  019.14410388 51
111  54.03249184  019.14410206 51
111  54.03216651  019.14408903
112  54.03216651  019.14408903  54.03206270  019.14408457 51
115  54.03200531  019.14416285
120 Linear Feature 129
111  54.03221778  019.14290517 51
111  54.03222674  019.14298196 51
111  54.03228684  019.14349679
112  54.03228684  019.14349679  54.03230719  019.14367007 51
115  54.03224480  019.14378739
120 Linear Feature 128
111  54.03154463  019.14337303 51
111  54.03155463  019.14344884 51
111  54.03163304  019.14404295 51
111  54.03169292  019.14444733
112  54.03169292  019.14444733  54.03171400  019.14461195 51
115  54.03166594  019.14469491
120 Linear Feature 138
112  54.03113561  019.14567274  54.03102004  019.14571337 51
115  54.03090511  019.14592325
120 Linear Feature 137
112  54.03118373  019.14565382  54.03094255  019.14568590 51
115  54.03081695  019.14529489
120 Linear Feature 136
112  54.03117990  019.14545690  54.03109322  019.14558522 51
116  54.03080684  019.14520106  54.03075785  019.14488668
120 Linear Feature 135
112  54.03117990  019.14545690  54.03100906  019.14566008 51
115  54.03080996  019.14577315
120 Linear Feature 93
111  54.03055089  019.14294449 51
112  54.03059419  019.14268385  54.03064846  019.14254783
111  54.03059419  019.14268385 51
111  54.03070961  019.14239100 51
111  54.03098159  019.14170094
112  54.03098159  019.14170094  54.03103586  019.14155979 51
111  54.03101777  019.14135704 51
111  54.03100897  019.14127924 51
111  54.03097735  019.14099946 51
111  54.03096767  019.14091382 51
111  54.03094997  019.14075721 51
111  54.03093690  019.14064155 51
111  54.03091996  019.14049162 51
111  54.03090970  019.14040083 51
111  54.03089119  019.14023706 51
111  54.03087910  019.14013007 51
111  54.03086175  019.13997664 51
111  54.03085149  019.13988584 51
111  54.03083294  019.13972172 51
111  54.03082268  019.13963092 51
111  54.03080376  019.13946352 51
111  54.03079207  019.13936006 51
111  54.03077392  019.13919946 51
111  54.03076225  019.13909623 51
111  54.03074433  019.13893763 51
111  54.03073327  019.13883979 51
111  54.03071550  019.13868260 51
111  54.03070423  019.13858288 51
111  54.03068572  019.13841912 51
111  54.03067408  019.13830650 51
111  54.03064641  019.13806084 51
111  54.03063512  019.13796066 51
111  54.03060562  019.13769882 51
111  54.03059398  019.13759546 51
111  54.03057710  019.13744566 51
111  54.03056466  019.13733526 51
111  54.03054737  019.13718182 51
111  54.03053614  019.13708210 51
111  54.03051766  019.13691810 51
111  54.03050623  019.13681662 51
111  54.03048935  019.13666681 51
111  54.03047653  019.13655302 51
111  54.03045944  019.13640133 51
111  54.03044801  019.13629986 51
111  54.03043034  019.13614301 51
111  54.03041869  019.13603966 51
111  54.03040183  019.13588997 51
111  54.03038956  019.13578110 51
111  54.03037370  019.13564033 51
111  54.03036065  019.13552442 51
111  54.03034521  019.13538740 51
111  54.03033274  019.13527677 51
111  54.03031629  019.13513072 51
111  54.03030403  019.13502375 51
111  54.03027509  019.13476696 51
111  54.03026407  019.13466914
112  54.03026407  019.13466914  54.03023995  019.13444587 51
111  54.03010445  019.13425733 51
111  54.02981886  019.13389549 51
111  54.02950585  019.13349890
112  54.02950585  019.13349890  54.02948475  019.13347284 51
115  54.02946875  019.13342087
120 Linear Feature 95
112  54.02981886  019.13389549  54.02970455  019.13378642 51
116  54.02955499  019.13417994  54.02956881  019.13437669
120 Linear Feature 94
112  54.03070961  019.14239100  54.03066062  019.14250007 51
116  54.03047511  019.14227746  54.03043365  019.14207429
120 Linear Feature 90
111  54.03072121  019.14113848 1
111  54.03072707  019.14119061 1
115  54.03073292  019.14124275
120 Linear Feature 90
111  54.03069069  019.14086691 1
111  54.03069655  019.14091904 1
115  54.03070240  019.14097118
120 Linear Feature 90
111  54.03066336  019.14062378 1
111  54.03066922  019.14067591 1
115  54.03067508  019.14072805
120 Linear Feature 90
111  54.03063326  019.14035596 1
111  54.03063912  019.14040809 1
115  54.03064498  019.14046023
120 Linear Feature 90
111  54.03060497  019.14010417 1
111  54.03061083  019.14015631 1
115  54.03061669  019.14020844
120 Linear Feature 90
111  54.03057555  019.13984242 1
111  54.03058141  019.13989455 1
115  54.03058727  019.13994669
120 Linear Feature 90
111  54.03054601  019.13957950 1
111  54.03055186  019.13963164 1
115  54.03055772  019.13968377
120 Linear Feature 90
111  54.03051694  019.13932089 1
111  54.03052280  019.13937303 1
115  54.03052866  019.13942516
120 Linear Feature 90
111  54.03048807  019.13906398 1
111  54.03049393  019.13911612 1
115  54.03049979  019.13916825
120 Linear Feature 90
111  54.03045869  019.13880257 1
111  54.03046455  019.13885470 1
115  54.03047041  019.13890684
120 Linear Feature 90
111  54.03042876  019.13853624 1
111  54.03043462  019.13858838 1
115  54.03044048  019.13864051
120 Linear Feature 90
111  54.03039953  019.13827613 1
111  54.03040539  019.13832827 1
115  54.03041125  019.13838040
120 Linear Feature 90
111  54.03034852  019.13782222 1
111  54.03035438  019.13787436 1
115  54.03036024  019.13792649
120 Linear Feature 90
111  54.03031926  019.13756184 1
111  54.03032512  019.13761397 1
115  54.03033098  019.13766611
120 Linear Feature 90
111  54.03029065  019.13730725 1
111  54.03029651  019.13735938 1
115  54.03030236  019.13741152
120 Linear Feature 90
111  54.03026091  019.13704263 1
111  54.03026677  019.13709477 1
115  54.03027263  019.13714690
120 Linear Feature 90
111  54.03023149  019.13678088 1
111  54.03023735  019.13683302 1
115  54.03024321  019.13688515
120 Linear Feature 90
111  54.03020284  019.13652595 1
111  54.03020870  019.13657809 1
115  54.03021456  019.13663023
120 Linear Feature 90
111  54.03017365  019.13626618 1
111  54.03017951  019.13631832 1
115  54.03018537  019.13637045
120 Linear Feature 90
111  54.03014446  019.13600641 1
111  54.03015032  019.13605855 1
115  54.03015618  019.13611068
120 Linear Feature 90
111  54.03011559  019.13574951 1
111  54.03012144  019.13580164 1
115  54.03012730  019.13585378
120 Linear Feature 90
111  54.03008800  019.13550406 1
111  54.03009386  019.13555620 1
115  54.03009972  019.13560834
120 Linear Feature 90
111  54.03005939  019.13524942 1
111  54.03006524  019.13530155 1
115  54.03007110  019.13535368
120 Linear Feature 90
111  54.03003054  019.13499279 1
111  54.03003640  019.13504492 1
115  54.03004226  019.13509705
120 Linear Feature 89
111  54.03096767  019.14091382 51
112  54.03087745  019.14114517  54.03077551  019.14121730
111  54.03087745  019.14114517 51
111  54.03072707  019.14119061 51
111  54.03048957  019.14126237
