I
1050 Generated by WorldEditor 2.1.0r1

1    495 1 0 EPMI Mirosławiec
1302 city Mirosławiec
111  53.38992334  016.08610062
111  53.38985143  016.08611938
112  53.38976993  016.08605775  53.38971719  016.08598540
111  53.38978271  016.08580318
112  53.38997473  016.08536639  53.39005884  016.08517106
111  53.38997473  016.08536639
111  53.39016630  016.08490768
111  53.39019773  016.08483243
111  53.39030012  016.08458727
111  53.39045512  016.08421612
111  53.39048679  016.08414030
111  53.39056584  016.08395102
112  53.39071310  016.08388815  53.39076743  016.08394978
111  53.39071310  016.08388815
111  53.39094825  016.08416469
112  53.39095743  016.08437309  53.39091108  016.08448563
111  53.39095743  016.08437309
111  53.39087912  016.08454727
111  53.39091586  016.08459535
111  53.39099416  016.08442117
112  53.39099416  016.08442117  53.39104210  016.08432470
111  53.39109470  016.08433535
111  53.39118739  016.08442646
111  53.39120458  016.08438646
111  53.39111189  016.08429535
112  53.39111189  016.08429535  53.39107513  016.08424444
111  53.39108913  016.08415738
111  53.39096455  016.08401852
112  53.39090402  016.08400905  53.39086727  016.08397154
111  53.39090402  016.08400905
111  53.39083546  016.08393263
112  53.39083546  016.08393263  53.39080350  016.08388708
111  53.39081292  016.08384952
111  53.39076206  016.08377855
112  53.39076206  016.08377855  53.39071572  016.08371156
111  53.39072897  016.08356922
111  53.39082584  016.08332846
111  53.39136704  016.08203258
111  53.39147324  016.08177830
112  53.39159206  016.08172499  53.39165279  016.08177590
111  53.39159206  016.08172499
111  53.39192755  016.08205309
111  53.39196075  016.08197736
111  53.39189645  016.08191453
111  53.39179160  016.08181207
111  53.39162689  016.08165112
112  53.39162689  016.08165112  53.39157416  016.08157341
111  53.39160276  016.08146815
111  53.39278712  016.07863228
112  53.39292783  016.07858911  53.39297897  016.07864538
111  53.39292783  016.07858911
111  53.39317826  016.07889613
111  53.39314956  016.07896514
111  53.39319242  016.07901133
111  53.39328306  016.07879333
111  53.39323157  016.07874027
111  53.39321254  016.07881368
111  53.39296398  016.07852153
112  53.39296398  016.07852153  53.39291603  016.07845989
111  53.39294117  016.07826340
111  53.39389228  016.07598605
112  53.39426818  016.07529403  53.39441840  016.07509840
111  53.39426818  016.07529403
112  53.39426818  016.07529403  53.39433370  016.07521631
111  53.39439283  016.07534495
111  53.39448712  016.07575230
111  53.39445123  016.07583470
111  53.39449353  016.07588716
111  53.39460502  016.07576530
111  53.39454305  016.07570674
111  53.39442160  016.07527259
112  53.39444876  016.07505552  53.39449990  016.07497512
111  53.39444876  016.07505552
112  53.39444876  016.07505552  53.39478916  016.07459725
111  53.39526219  016.07437211
111  53.39598453  016.07406926
112  53.39602985  016.07407312  53.39604936  016.07409146
111  53.39605549  016.07412660
111  53.39616847  016.07386018
112  53.39608651  016.07392178  53.39605455  016.07391021
111  53.39603319  016.07381812
111  53.39600297  016.07383924
112  53.39595896  016.07398350  53.39590370  016.07400945
111  53.39595896  016.07398350
111  53.39567482  016.07410762
112  53.39565675  016.07406122  53.39566692  016.07403175
111  53.39565675  016.07406122
111  53.39591117  016.07344183
111  53.39589468  016.07337046
111  53.39560909  016.07405106
112  53.39560909  016.07405106  53.39556932  016.07414257
111  53.39552410  016.07417225
111  53.39523502  016.07429975
112  53.39441361  016.07497779  53.39408280  016.07542534
111  53.39441361  016.07497779
111  53.39421864  016.07524846
111  53.39415961  016.07526764
111  53.39406853  016.07543668
111  53.39407582  016.07544482
111  53.39407703  016.07547741
111  53.39395327  016.07569974
111  53.39384056  016.07594830
111  53.39132800  016.08198137
111  53.39078809  016.08327779
113  53.39012727  016.08486452
111  53.38740944  016.08734431
112  53.38740944  016.08734431  53.38739637  016.08737471
112  53.38738255  016.08735501  53.38738069  016.08733804
111  53.38738255  016.08735501
111  53.38736551  016.08717992
112  53.38736551  016.08717992  53.38736392  016.08715803
112  53.38738229  016.08716611  53.38739186  016.08718303
112  53.38745421  016.08722863  53.38747816  016.08724293
114  53.38745687  016.08728669  53.38743612  016.08729917
111  53.38740945  016.08654577
112  53.38751858  016.08645273  53.38759904  016.08648219
111  53.38751858  016.08645273
111  53.38772954  016.08652843
111  53.38790330  016.08667137
111  53.38791329  016.08664036
112  53.38804110  016.08696289  53.38806452  016.08721038
111  53.38804110  016.08696289
111  53.38805775  016.08715673
112  53.38805775  016.08715673  53.38806515  016.08728388
111  53.38801243  016.08730559
111  53.38798099  016.08735676
111  53.38787741  016.08738622
111  53.38784227  016.08736296
111  53.38749731  016.08721565
112  53.38739373  016.08709470  53.38737246  016.08700941
111  53.38739373  016.08709470
111  53.38734656  016.08690242
112  53.38734656  016.08690242  53.38733546  016.08684505
113  53.38734379  016.08679698
111  53.38886909  016.08803501
112  53.38886909  016.08803501  53.38892458  016.08810572
111  53.38891127  016.08815038
111  53.38881804  016.08838670
111  53.38809669  016.08754003
112  53.38809669  016.08754003  53.38805230  016.08748049
111  53.38809780  016.08740978
111  53.38823430  016.08735767
112  53.38835305  016.08743397  53.38842185  016.08751026
113  53.38835305  016.08743397
110 1 0.00 153.0000 New Taxiway 3
111  53.38692312  016.09162178
111  53.38676187  016.09151932
111  53.38674434  016.09159347
111  53.38663231  016.09152517
111  53.38659497  016.09164469
111  53.38653216  016.09160485
112  53.38653216  016.09160485  53.38646936  016.09154793
111  53.38648803  016.09145402
111  53.38653061  016.09131080
111  53.38649759  016.09128676
111  53.38632508  016.09186383
112  53.38619438  016.09192075  53.38614006  016.09185814
111  53.38619438  016.09192075
111  53.38603822  016.09172154
112  53.38603822  016.09172154  53.38600936  016.09168169
111  53.38599239  016.09159347
111  53.38593298  016.09115236
112  53.38593298  016.09115236  53.38591940  016.09106413
111  53.38595675  016.09097876
111  53.38599918  016.09087346
112  53.38601106  016.09073970  53.38599918  016.09066855
111  53.38601106  016.09073970
111  53.38598406  016.09059584
111  53.38594583  016.09060833
111  53.38597202  016.09074255
112  53.38597202  016.09074255  53.38597881  016.09079377
111  53.38596354  016.09089053
111  53.38591940  016.09099583
112  53.38585660  016.09101006  53.38581926  016.09097306
111  53.38585660  016.09101006
111  53.38575906  016.09091867
111  53.38574129  016.09097116
111  53.38585321  016.09107836
112  53.38585321  016.09107836  53.38589225  016.09111536
111  53.38590583  016.09118935
111  53.38596523  016.09167316
111  53.38598391  016.09172154
111  53.38600743  016.09175170
111  53.38598900  016.09184675
111  53.38602858  016.09189007
111  53.38607580  016.09183936
111  53.38614978  016.09193421
111  53.38613788  016.09203422
111  53.38616587  016.09206298
111  53.38620942  016.09201068
111  53.38630132  016.09212850
111  53.38641844  016.09171015
112  53.38653895  016.09167316  53.38662212  016.09173007
111  53.38653895  016.09167316
111  53.38659327  016.09170731
112  53.38659327  016.09170731  53.38662212  016.09173007
113  53.38666626  016.09170731
110 1 0.00 153.0000 New Taxiway 2
111  53.38684157  016.09022780
111  53.38682170  016.09002282
111  53.38678149  016.09003426
111  53.38678604  016.09010089
111  53.38675166  016.09011077
112  53.38668094  016.09026065  53.38662593  016.09028206
111  53.38668094  016.09026065
111  53.38668388  016.09030347
111  53.38657878  016.09033641
112  53.38657878  016.09033641  53.38655324  016.09034135
111  53.38653850  016.09029029
111  53.38653065  016.09026065
111  53.38651238  016.09006214
111  53.38647675  016.09007078
111  53.38649725  016.09027547
111  53.38655619  016.09074815
112  53.38657288  016.09097049  53.38655619  016.09105943
111  53.38657288  016.09097049
111  53.38655499  016.09106543
111  53.38658802  016.09108950
111  53.38658565  016.09105449
111  53.38660530  016.09097049
112  53.38667406  016.09093920  53.38670746  016.09096226
111  53.38667406  016.09093920
111  53.38686884  016.09108835
111  53.38688128  016.09103640
111  53.38683614  016.09097378
111  53.38676640  016.09089967
111  53.38670549  016.09086673
112  53.38670549  016.09086673  53.38661512  016.09081073
111  53.38659646  016.09068227
111  53.38658271  016.09044017
111  53.38660727  016.09040229
111  53.38668781  016.09036605
112  53.38668781  016.09036605  53.38672514  016.09034958
111  53.38675952  016.09027053
113  53.38678801  016.09024418
110 1 0.00 153.0000 New Taxiway 1
111  53.38678088  016.08960164
111  53.38676615  016.08960494
111  53.38668781  016.08951951
111  53.38650904  016.08955245
112  53.38650904  016.08955245  53.38645501  016.08956398
111  53.38642849  016.08948822
111  53.38639208  016.08937694
111  53.38636147  016.08937788
111  53.38641867  016.08959362
111  53.38642751  016.08963809
111  53.38645623  016.08983189
111  53.38649187  016.08982327
111  53.38648340  016.08980098
111  53.38647269  016.08971879
112  53.38650904  016.08962327  53.38654244  016.08961833
111  53.38650904  016.08962327
111  53.38656699  016.08961009
111  53.38657288  016.08966115
111  53.38666817  016.08963645
111  53.38667308  016.08968750
111  53.38674970  016.08966939
111  53.38675531  016.08973111
113  53.38679256  016.08972215
110 1 0.00 153.0000 New Taxiway 136
111  53.38665108  016.08826245
111  53.38657413  016.08815396
111  53.38655908  016.08810519
111  53.38643316  016.08782956
111  53.38615685  016.08733696
111  53.38605891  016.08747477
111  53.38608406  016.08752639
111  53.38614002  016.08744722
111  53.38619016  016.08755012
111  53.38613420  016.08762929
111  53.38616035  016.08768296
111  53.38620232  016.08763604
112  53.38620232  016.08763604  53.38624429  016.08759793
111  53.38628626  016.08764191
111  53.38639994  016.08783250
111  53.38639994  016.08784716
112  53.38619882  016.08807000  53.38613586  016.08830164
111  53.38603373  016.08832158
111  53.38550349  016.08858900
112  53.38538037  016.08885289  53.38536638  016.08907866
111  53.38538037  016.08885289
111  53.38536681  016.08922742
111  53.38540282  016.08922584
111  53.38540485  016.08909332
112  53.38540485  016.08909332  53.38540835  016.08902002
111  53.38546257  016.08902295
111  53.38561996  016.08904054
111  53.38568862  016.08907597
111  53.38571391  016.08902440
111  53.38563570  016.08894085
111  53.38549754  016.08894085
112  53.38549754  016.08894085  53.38542934  016.08893499
112  53.38551153  016.08867696  53.38561471  016.08861539
111  53.38551153  016.08867696
111  53.38585605  016.08848637
112  53.38593475  016.08851570  53.38596448  016.08854208
111  53.38593475  016.08851570
111  53.38620582  016.08878838
111  53.38633262  016.08923155
111  53.38636156  016.08923019
111  53.38633576  016.08911270
112  53.38640343  016.08899949  53.38646989  016.08899069
111  53.38640343  016.08899949
112  53.38640343  016.08899949  53.38641653  016.08899776
112  53.38645940  016.08899228  53.38648257  016.08898933
111  53.38645940  016.08899228
112  53.38645940  016.08899228  53.38655379  016.08898027
111  53.38670598  016.08896137
111  53.38656782  016.08884702
111  53.38653284  016.08884702
111  53.38644715  016.08875906
111  53.38639819  016.08891739
111  53.38634397  016.08886754
112  53.38631075  016.08866816  53.38632998  016.08855967
111  53.38631075  016.08866816
111  53.38634363  016.08853198
111  53.38631343  016.08849913
112  53.38628626  016.08862711  53.38625910  016.08875509
111  53.38614461  016.08865643
111  53.38598721  016.08850103
112  53.38598721  016.08850103  53.38595923  016.08847464
112  53.38601170  016.08842479  53.38605367  016.08839840
111  53.38601170  016.08842479
111  53.38611872  016.08836381
112  53.38625129  016.08810812  53.38631424  016.08787355
111  53.38644016  016.08792340
111  53.38647863  016.08802016
112  53.38647164  016.08812572  53.38643841  016.08817849
111  53.38647164  016.08812572
111  53.38638245  016.08829578
111  53.38642203  016.08832960
111  53.38646464  016.08825180
112  53.38646464  016.08825180  53.38651011  016.08819609
111  53.38655558  016.08822834
111  53.38657832  016.08826939
111  53.38656083  016.08831337
113  53.38666490  016.08842513
110 1 0.00 153.0000 New Taxiway 88
111  53.38685112  016.08655974
111  53.38696153  016.08664789
111  53.38702776  016.08642617
111  53.38694235  016.08635573
111  53.38699136  016.08616791
112  53.38704177  016.08615147  53.38708518  016.08617965
111  53.38704177  016.08615147
111  53.38716124  016.08624560
111  53.38717697  016.08619130
113  53.38698576  016.08605287
110 1 0.00 153.0000 New Taxiway 69
111  53.38743629  016.08910112
112  53.38743629  016.08910112  53.38737799  016.08912067
111  53.38733427  016.08916221
111  53.38725306  016.08922980
111  53.38727195  016.08943073
111  53.38735190  016.08941040
111  53.38734607  016.08936153
111  53.38740422  016.08933814
111  53.38742463  016.08923063
111  53.38742463  016.08916954
111  53.38743920  016.08915243
111  53.38750332  016.08914999
112  53.38757474  016.08923551  53.38758202  016.08931371
111  53.38757474  016.08923551
111  53.38758625  016.08938907
111  53.38762184  016.08937995
111  53.38760971  016.08923307
112  53.38760971  016.08923307  53.38760680  016.08915243
111  53.38767238  016.08910356
111  53.38774467  016.08906148
113  53.38770401  016.08901467
110 1 0.00 153.0000 New Taxiway 68
111  53.38761408  016.09023737
111  53.38762428  016.09029357
111  53.38758717  016.09048132
111  53.38761211  016.09059281
111  53.38766495  016.09056086
111  53.38764760  016.09048905
111  53.38767529  016.09036688
111  53.38765780  016.09026669
111  53.38776273  016.09021537
112  53.38785017  016.09028624  53.38787932  016.09039864
111  53.38785017  016.09028624
111  53.38788763  016.09043092
111  53.38792066  016.09040694
111  53.38786475  016.09016895
112  53.38786475  016.09016895  53.38784289  016.09006876
111  53.38780937  016.09002722
111  53.38771901  016.08990504
112  53.38765343  016.08974621  53.38764469  016.08964847
111  53.38765343  016.08974621
111  53.38764352  016.08961855
111  53.38760792  016.08962766
111  53.38761991  016.08975110
112  53.38761991  016.08975110  53.38762574  016.08982930
111  53.38758348  016.08983907
111  53.38752227  016.08985129
111  53.38750478  016.08975110
111  53.38738528  016.08977798
111  53.38737885  016.08971078
111  53.38730020  016.08973128
111  53.38731406  016.08987879
111  53.38734010  016.08987572
111  53.38741880  016.08994170
111  53.38764323  016.08988794
111  53.38777585  016.09005654
112  53.38777585  016.09005654  53.38779188  016.09007854
112  53.38777148  016.09016162  53.38773504  016.09017872
113  53.38777148  016.09016162
110 1 0.00 153.0000 New Taxiway 67
111  53.38736402  016.09155754
111  53.38744649  016.09173038
111  53.38749312  016.09165707
111  53.38745086  016.09157399
112  53.38745086  016.09157399  53.38743046  016.09153734
111  53.38745523  016.09150313
111  53.38754704  016.09138340
112  53.38759951  016.09139317  53.38762283  016.09144693
111  53.38759951  016.09139317
111  53.38768021  016.09155922
111  53.38770839  016.09152165
111  53.38767092  016.09142493
112  53.38767092  016.09142493  53.38761263  016.09128321
111  53.38771901  016.09115614
111  53.38783414  016.09103152
111  53.38796968  016.09092889
112  53.38796968  016.09092889  53.38804109  016.09087514
111  53.38801340  016.09074807
111  53.38797780  016.09062845
111  53.38794475  016.09065244
111  53.38798134  016.09076518
112  53.38795365  016.09086536  53.38791430  016.09089713
111  53.38795365  016.09086536
111  53.38790701  016.09090202
111  53.38787932  016.09080672
111  53.38774821  016.09089299
111  53.38773655  016.09083679
111  53.38760793  016.09092559
111  53.38758785  016.09094111
111  53.38774379  016.09099976
113  53.38776128  016.09103397
110 1 0.00 153.0000 New Taxiway 66
111  53.38835830  016.09134072
112  53.38835830  016.09134072  53.38841839  016.09125632
111  53.38849189  016.09120632
111  53.38862548  016.09114116
112  53.38862548  016.09114116  53.38868864  016.09111265
111  53.38873721  016.09115541
111  53.38893113  016.09130033
111  53.38895083  016.09125260
111  53.38877122  016.09111876
112  53.38861698  016.09108821  53.38853804  016.09112283
111  53.38861698  016.09108821
111  53.38847975  016.09116152
112  53.38833766  016.09129592  53.38827693  016.09137941
111  53.38833766  016.09129592
111  53.38788466  016.09190885
111  53.38779793  016.09171062
111  53.38776974  016.09174819
111  53.38782272  016.09186609
112  53.38782272  016.09186609  53.38783730  016.09190682
111  53.38782272  016.09193736
111  53.38777658  016.09199234
112  53.38773528  016.09199030  53.38772314  016.09196383
111  53.38773528  016.09199030
111  53.38771464  016.09195365
111  53.38762720  016.09206768
111  53.38760158  016.09202330
111  53.38748740  016.09217706
111  53.38742403  016.09226477
111  53.38767577  016.09220615
111  53.38763327  016.09247291
111  53.38742317  016.09289849
111  53.38740568  016.09288155
111  53.38741813  016.09300952
111  53.38743410  016.09296569
111  53.38752761  016.09279464
112  53.38752761  016.09279464  53.38757740  016.09270301
112  53.38763205  016.09294940  53.38758591  016.09305732
111  53.38763205  016.09294940
111  53.38755554  016.09312452
112  53.38755554  016.09312452  53.38750940  016.09322429
111  53.38742867  016.09311785
111  53.38745419  016.09338001
111  53.38748903  016.09345245
111  53.38750211  016.09335665
111  53.38779479  016.09264599
111  53.38767456  016.09250141
111  53.38768914  016.09246272
111  53.38767456  016.09244032
111  53.38771099  016.09219801
113  53.38773261  016.09218171
110 1 0.00 153.0000 New Taxiway 45
111  53.38903811  016.09136263
111  53.38902273  016.09139963
111  53.38958517  016.09204430
111  53.38958998  016.09207940
111  53.38964020  016.09214480
111  53.38961396  016.09221224
111  53.38976436  016.09236472
111  53.38980808  016.09224156
111  53.38976436  016.09213600
111  53.38963145  016.09198938
113  53.38959997  016.09200698
110 1 0.00 153.0000 New Taxiway 42
111  53.38679296  016.08649045
111  53.38678620  016.08637808
111  53.38663606  016.08640847
113  53.38669195  016.08651355
110 1 0.00 153.0000 New Taxiway 44
111  53.38767602  016.09709580
111  53.38762398  016.09656719
111  53.38753828  016.09628492
111  53.38740207  016.09611557
111  53.38736325  016.09611143 102
111  53.38742971  016.09685018 102
113  53.38745741  016.09683752 102
110 1 0.00 153.0000 New Taxiway 43
111  53.38819103  016.09783049
111  53.38824049  016.09776459
111  53.38818815  016.09770258
111  53.38817038  016.09780198
111  53.38660943  016.10154607
111  53.38664616  016.10158126
111  53.38666701  016.10153063
112  53.38674698  016.10153845  53.38679944  016.10159123
111  53.38674698  016.10153845
111  53.38676634  016.10149602
112  53.38676634  016.10149602  53.38672087  016.10142858
113  53.38673268  016.10137120
110 1 0.00 153.0000 New Taxiway 84
112  53.39937827  016.06467112  53.39946900  016.06462885
111  53.39937827  016.06467112
111  53.39940517  016.06465791
111  53.39939734  016.06459895
111  53.39931273  016.06462885
112  53.39931273  016.06462885  53.39926400  016.06465139
111  53.39922031  016.06464012
111  53.39918839  016.06454712
111  53.39928921  016.06436958
111  53.39926400  016.06431321
111  53.39929593  016.06427094
111  53.39927912  016.06422021
111  53.39932097  016.06418001
111  53.39931879  016.06415083
111  53.39930629  016.06398361
111  53.39930769  016.06391585
111  53.39917999  016.06431885
112  53.39917999  016.06431885  53.39914302  016.06442594
111  53.39906740  016.06435267
111  53.39888851  016.06412197
111  53.39885719  016.06417588
111  53.39912622  016.06453867
111  53.39928585  016.06489940
112  53.39925896  016.06502903  53.39921191  016.06511076
111  53.39925896  016.06502903
111  53.39922872  016.06508540
112  53.39922872  016.06508540  53.39919847  016.06513049
111  53.39916318  016.06507694
111  53.39907845  016.06500595
111  53.39906181  016.06505953
111  53.39911949  016.06510794
112  53.39911949  016.06510794  53.39915310  016.06513894
111  53.39913294  016.06526294
111  53.39906068  016.06544330
112  53.39906068  016.06544330  53.39903716  016.06549403
111  53.39895615  016.06547245
111  53.39890753  016.06563486
111  53.39894734  016.06575051
111  53.39905060  016.06560676
112  53.39905060  016.06560676  53.39908925  016.06554757
111  53.39910773  016.06549967
111  53.39914302  016.06539539
112  53.39920183  016.06542357  53.39923544  016.06550812
111  53.39920183  016.06542357
111  53.39929761  016.06569412
112  53.39929761  016.06569412  53.39933794  016.06580966
111  53.39927912  016.06586603
111  53.39920351  016.06593085
111  53.39909765  016.06617884
111  53.39914806  016.06632821
111  53.39921191  016.06626057
111  53.39918167  016.06624648
111  53.39916150  016.06619575
111  53.39916990  016.06612812
111  53.39924888  016.06596748
111  53.39931273  016.06589421
112  53.39937827  016.06594494  53.39940851  016.06602384
111  53.39942140  016.06608595
111  53.39945222  016.06605474
111  53.39922368  016.06537567
112  53.39922368  016.06537567  53.39919679  016.06528267
111  53.39923208  016.06520094
111  53.39930433  016.06508258
112  53.39930433  016.06508258  53.39934130  016.06503185
111  53.39936818  016.06507694
111  53.39971097  016.06580966
112  53.39971097  016.06580966  53.39980507  016.06601539
112  53.39955638  016.06633948  53.39949085  016.06615912
111  53.39955638  016.06633948
111  53.39952656  016.06626147
111  53.39949573  016.06629268
111  53.39952781  016.06637612
112  53.39952781  016.06637612  53.39955302  016.06644939
112  53.39944884  016.06650576  53.39941355  016.06642685
111  53.39944884  016.06650576
111  53.39937994  016.06656776
111  53.39932281  016.06657621
111  53.39930400  016.06652062
111  53.39915833  016.06666713
111  53.39939507  016.06671148
111  53.39954966  016.06654803
111  53.39965888  016.06675376
112  53.39965888  016.06675376  53.39982187  016.06704403
112  53.39984708  016.06600130  53.39961855  016.06551375
111  53.39984708  016.06600130
111  53.39961183  016.06550812
112  53.39961687  016.06528548  53.39966728  016.06517557
111  53.39961687  016.06528548
111  53.39996941  016.06450673
111  53.40014617  016.06404265
112  53.40014617  016.06404265  53.40019322  016.06392428
112  53.40015122  016.06366219  53.40017810  016.06349309
111  53.40015122  016.06366219
111  53.40017547  016.06353167
111  53.40014052  016.06351708
111  53.40012769  016.06361428
112  53.40012769  016.06361428  53.40010416  016.06373828
112  53.39997646  016.06359455  53.39998990  016.06347900
111  53.39997646  016.06359455
111  53.39997646  016.06355510
111  53.39987396  016.06351000
111  53.39987660  016.06343274
111  53.39981388  016.06340541
111  53.39947692  016.06397144
111  53.39948839  016.06406290
111  53.39965888  016.06432165
112  53.39965888  016.06432165  53.39969080  016.06436956
112  53.39964376  016.06450484  53.39959503  016.06453302
111  53.39964376  016.06450484
111  53.39953784  016.06454654
111  53.39954567  016.06460547
111  53.39968072  016.06453865
112  53.39968072  016.06453865  53.39977482  016.06449356
112  53.39981011  016.06473875  53.39976474  016.06484584
111  53.39981011  016.06473875
111  53.39960007  016.06523193
112  53.39960007  016.06523193  53.39954798  016.06533903
111  53.39949253  016.06524884
111  53.39932953  016.06489939
114  53.39932953  016.06489939  53.39930601  016.06485429
111  53.39964567  016.06642268
112  53.39964567  016.06642268  53.39976936  016.06620936
112  53.39978103  016.06596668  53.39979620  016.06599995
111  53.39978103  016.06596668
111  53.39982421  016.06605279
112  53.39982421  016.06605279  53.40000274  016.06643638
112  53.39967718  016.06669667  53.39954065  016.06645399
111  53.39967718  016.06669667
113  53.39958383  016.06652053
111  53.39994411  016.06444822
112  53.39994411  016.06444822  53.39986178  016.06465959
112  53.39973912  016.06418331  53.39981137  016.06403676
111  53.39973912  016.06418331
111  53.39997940  016.06373522
111  53.40003989  016.06374649
112  53.40010879  016.06402549  53.40006846  016.06413822
113  53.40010879  016.06402549
111  53.39972903  016.06407622
112  53.39972903  016.06407622  53.39969207  016.06413822
111  53.39965174  016.06408185
111  53.39957948  016.06396349
112  53.39957948  016.06396349  53.39955596  016.06391558
111  53.39955932  016.06389022
111  53.39976096  016.06353794
111  53.39981641  016.06362249
113  53.39992059  016.06370985
110 1 0.00 153.0000 New Taxiway 83
111  53.40021026  016.06329741
111  53.40023717  016.06311544
112  53.40023717  016.06311544  53.40025733  016.06298693
111  53.40017869  016.06294972
111  53.40007182  016.06291253
112  53.40007182  016.06291253  53.40000125  016.06288885
111  53.39994680  016.06296325
111  53.39983987  016.06311345
111  53.39991863  016.06314650
111  53.39996092  016.06306471
111  53.40000528  016.06307823
111  53.40003149  016.06300045
111  53.40015046  016.06304442
112  53.40019079  016.06315940  53.40017869  016.06325071
111  53.40019079  016.06315940
113  53.40017533  016.06328284
110 1 0.00 153.0000 New Taxiway 82
111  53.39869296  016.06522455
111  53.39876037  016.06539075
111  53.39879031  016.06535706
111  53.39880064  016.06533161
111  53.39875177  016.06523078
111  53.39876857  016.06519414
111  53.39878369  016.06512651
111  53.39874840  016.06500815
111  53.39875849  016.06495742
111  53.39878873  016.06489824
112  53.39888451  016.06488978  53.39893828  016.06494615
111  53.39888451  016.06488978
112  53.39888451  016.06488978  53.39888908  016.06489457
112  53.39889756  016.06490387  53.39890168  016.06490845
111  53.39889756  016.06490387
112  53.39889756  016.06490387  53.39891941  016.06492815
111  53.39893418  016.06494795
111  53.39895080  016.06489439
111  53.39890972  016.06485033
112  53.39890972  016.06485033  53.39888955  016.06482778
111  53.39890467  016.06474888
111  53.39887443  016.06471224
112  53.39877025  016.06479960  53.39874000  016.06487569
111  53.39877025  016.06479960
111  53.39872656  016.06491515
114  53.39872656  016.06491515  53.39868287  016.06503914
110 1 0.00 153.0000 New Taxiway 80
111  53.39783963  016.06535357
111  53.39775974  016.06535672
111  53.39766488  016.06544892
111  53.39765648  016.06541839
111  53.39757107  016.06542309
112  53.39757107  016.06542309  53.39757807  016.06556400
112  53.39743350  016.06548445  53.39740830  016.06527309
111  53.39743350  016.06548445
111  53.39742650  016.06532945
111  53.39739051  016.06533038
112  53.39739603  016.06548650  53.39740303  016.06565793
111  53.39750105  016.06573073
111  53.39785252  016.06601489
112  53.39791833  016.06609944  53.39793934  016.06616049
111  53.39791833  016.06609944
111  53.39794634  016.06617906
111  53.39797714  016.06614777
111  53.39794774  016.06606186
112  53.39794774  016.06606186  53.39791973  016.06598436
112  53.39802755  016.06593974  53.39806256  016.06602898
111  53.39802755  016.06593974
111  53.39813257  016.06587399
111  53.39814518  016.06584111
111  53.39819979  016.06584346
111  53.39821199  016.06587222
111  53.39824530  016.06583828
111  53.39819688  016.06570678
111  53.39809057  016.06574013
111  53.39797995  016.06581293
111  53.39791693  016.06590217
112  53.39791693  016.06590217  53.39787913  016.06596323
111  53.39784272  016.06593974
111  53.39764528  016.06579179
112  53.39763548  016.06556869  53.39773350  016.06547710
113  53.39763548  016.06556869
110 1 0.00 153.0000 New Taxiway 79
111  53.39787291  016.06441128
111  53.39790989  016.06434070
111  53.39793795  016.06429150
111  53.39792246  016.06424880
111  53.39789266  016.06426807
111  53.39786932  016.06425829
111  53.39782498  016.06414674
111  53.39776197  016.06420349
111  53.39771646  016.06415848
112  53.39770713  016.06399409  53.39774913  016.06392364
111  53.39770713  016.06399409
111  53.39775847  016.06390798
111  53.39780407  016.06386299
111  53.39778533  016.06381144
111  53.39763594  016.06401170
112  53.39763594  016.06401170  53.39756010  016.06411151
112  53.39740490  016.06469274  53.39738506  016.06508219
111  53.39740490  016.06469274
111  53.39738836  016.06508900
111  53.39742437  016.06508809
111  53.39742124  016.06499803
112  53.39746675  016.06491388  53.39750875  016.06491193
111  53.39746675  016.06491388
111  53.39761494  016.06492367
111  53.39761844  016.06499412
111  53.39765812  016.06499021
111  53.39765840  016.06505271
111  53.39769722  016.06505224
111  53.39769563  016.06496954
111  53.39771221  016.06489468
111  53.39764295  016.06482778
111  53.39749008  016.06482582
112  53.39749008  016.06482582  53.39742707  016.06482582
111  53.39744107  016.06470644
112  53.39744107  016.06470644  53.39744691  016.06441876
111  53.39757177  016.06418783
114  53.39766045  016.06417218  53.39770713  016.06422110
110 1 0.00 153.0000 New Taxiway 78
111  53.39918231  016.06273385
111  53.39939351  016.06242641
111  53.39931728  016.06243076
111  53.39919844  016.06259520
111  53.39911375  016.06261210
112  53.39911375  016.06261210  53.39902906  016.06272370
112  53.39894437  016.06253771  53.39894841  016.06240582
111  53.39894437  016.06253771
111  53.39895453  016.06240757
111  53.39891668  016.06241341
111  53.39891435  016.06251909
112  53.39891435  016.06251909  53.39891085  016.06259150
111  53.39884200  016.06268153
111  53.39880466  016.06270110
111  53.39881400  016.06274807
111  53.39880116  016.06277155
112  53.39880116  016.06277155  53.39886767  016.06275002
112  53.39885537  016.06302454  53.39880753  016.06310870
111  53.39885537  016.06302454
111  53.39856831  016.06353924
112  53.39856831  016.06353924  53.39851251  016.06364209
111  53.39841725  016.06352501
111  53.39798317  016.06298879
111  53.39795750  016.06303967
111  53.39812354  016.06325842
112  53.39810686  016.06345651  53.39805307  016.06355811
111  53.39810686  016.06345651
111  53.39800884  016.06361503
111  53.39790826  016.06368585
111  53.39792700  016.06373743
111  53.39797617  016.06369331
112  53.39797617  016.06369331  53.39801701  016.06366004
111  53.39805085  016.06371484
111  53.39812436  016.06399665
112  53.39812436  016.06399665  53.39814187  016.06407493
111  53.39811269  016.06410820
111  53.39808531  016.06412577
111  53.39816369  016.06434284
111  53.39817221  016.06403188
112  53.39815704  016.06386749  53.39814070  016.06379899
111  53.39815704  016.06386749
