I
1050 Generated by WorldEditor 2.2.0r2

1     34 1 0 YSBK Bankstown
111 -33.91724028  150.98905066
111 -33.91729334  150.98906927
111 -33.91744823  150.98867882
111 -33.91727297  150.98859067
111 -33.91733356  150.98842560
112 -33.91733356  150.98842560 -33.91733885  150.98840937
112 -33.91734707  150.98837786 -33.91735082  150.98836229
111 -33.91734707  150.98837786
112 -33.91734707  150.98837786 -33.91738650  150.98821424
111 -33.91734673  150.98809070
111 -33.91717487  150.98757525
111 -33.91714633  150.98754350
111 -33.91712548  150.98755805
111 -33.91713097  150.98761890
111 -33.91708487  150.98763080
112 -33.91693344  150.98760719 -33.91680970  150.98768314
111 -33.91693344  150.98760719
111 -33.91689787  150.98766685
112 -33.91689787  150.98766685 -33.91688335  150.98771003
111 -33.91689358  150.98774041
111 -33.91690345  150.98777015
111 -33.91695050  150.98791182
112 -33.91695050  150.98791182 -33.91695318  150.98792153
111 -33.91696741  150.98793409
111 -33.91693783  150.98798276
111 -33.91691742  150.98801634
111 -33.91682382  150.98794010
112 -33.91682382  150.98794010 -33.91681781  150.98793553
112 -33.91680615  150.98792797 -33.91680043  150.98792443
111 -33.91680615  150.98792797
112 -33.91680615  150.98792797 -33.91677835  150.98791077
111 -33.91675574  150.98790520
111 -33.91669911  150.98800016
111 -33.91653749  150.98827119
111 -33.91652561  150.98826863
111 -33.91649133  150.98833074
111 -33.91642823  150.98849135
111 -33.91641066  150.98848270
111 -33.91639423  150.98853261
111 -33.91641385  150.98854161
111 -33.91640196  150.98857632
111 -33.91642665  150.98858803
111 -33.91643862  150.98855296
111 -33.91658378  150.98861952
111 -33.91656806  150.98866847
111 -33.91655232  150.98871750
111 -33.91642139  150.98865880
111 -33.91641111  150.98869057
112 -33.91641111  150.98869057 -33.91639865  150.98873077
111 -33.91642507  150.98874322
111 -33.91652788  150.98878926
111 -33.91652204  150.98880771
111 -33.91645960  150.98900485
111 -33.91635353  150.98895317
112 -33.91627017  150.98894791 -33.91623227  150.98896206
111 -33.91627017  150.98894791
111 -33.91621471  150.98912968
111 -33.91619143  150.98920597
111 -33.91617908  150.98924646
112 -33.91617908  150.98924646 -33.91615995  150.98931024
111 -33.91619810  150.98936173
111 -33.91563761  150.98909326
111 -33.91568131  150.98894409
111 -33.91599204  150.98908982
111 -33.91603917  150.98911134
112 -33.91613188  150.98906542 -33.91615878  150.98899781
111 -33.91613188  150.98906542
111 -33.91617850  150.98892234
112 -33.91615010  150.98875552 -33.91609437  150.98867834
111 -33.91615010  150.98875552
111 -33.91611674  150.98871056
111 -33.91575423  150.98854095
111 -33.91597854  150.98784136
111 -33.91643889  150.98806571
111 -33.91648605  150.98808869
111 -33.91652569  150.98806533
111 -33.91655307  150.98802071
111 -33.91661975  150.98791205
111 -33.91663626  150.98792659
111 -33.91678821  150.98767507
111 -33.91677617  150.98766487
111 -33.91693242  150.98739971
111 -33.91703827  150.98722008
111 -33.91701298  150.98702401
111 -33.91685139  150.98577100
112 -33.91672974  150.98566740 -33.91662459  150.98564874
111 -33.91672974  150.98566740
111 -33.91621969  150.98571433
111 -33.91607177  150.98572794
111 -33.91595709  150.98573849
112 -33.91579958  150.98594921 -33.91580512  150.98614260
111 -33.91579958  150.98594921
111 -33.91586324  150.98669658
112 -33.91586324  150.98669658 -33.91588169  150.98687256
111 -33.91596960  150.98694778
111 -33.91609657  150.98706004
111 -33.91604829  150.98714690
111 -33.91600992  150.98711092
111 -33.91591723  150.98727834
111 -33.91591183  150.98732298
111 -33.91583124  150.98725286
111 -33.91594451  150.98709150
112 -33.91594600  150.98705097 -33.91593673  150.98702863
111 -33.91594600  150.98705097
111 -33.91587831  150.98698749
112 -33.91577119  150.98670982 -33.91574967  150.98651809
111 -33.91577119  150.98670982
111 -33.91569927  150.98597023
112 -33.91569927  150.98597023 -33.91568820  150.98565903
111 -33.91592672  150.98563809
111 -33.91682626  150.98553433
111 -33.91686580  150.98552976 102
111 -33.91701221  150.98551288 102
112 -33.91710880  150.98540706 -33.91711680  150.98531251
111 -33.91710880  150.98540706 102
111 -33.91694568  150.98416763
112 -33.91694568  150.98416763 -33.91688377  150.98373751 102
112 -33.91708065  150.98316144 -33.91722455  150.98286070
111 -33.91708065  150.98316144 102
112 -33.91709272  150.98309026 -33.91708655  150.98305078
111 -33.91709272  150.98309026 102
111 -33.91706235  150.98290870 102
112 -33.91707950  150.98280460 -33.91710707  150.98275942
111 -33.91707950  150.98280460 102
111 -33.91713868  150.98271938
112 -33.91713868  150.98271938 -33.91718940  150.98266145 102
111 -33.91725746  150.98268264 102
111 -33.91738038  150.98271493
112 -33.91738038  150.98271493 -33.91742096  150.98272450 102
111 -33.91743855  150.98270435
112 -33.91743855  150.98270435 -33.91773754  150.98244564 102
111 -33.91810875  150.98246245 102
111 -33.92040401  150.98249334 102
111 -33.92040421  150.98246611 102
111 -33.92043821  150.98246534
112 -33.92043821  150.98246534 -33.92049924  150.98246193 102
112 -33.92053735  150.98236413 -33.92054605  150.98231265
111 -33.92053735  150.98236413
112 -33.92053735  150.98236413 -33.92054329  150.98232900 102
112 -33.92052971  150.98226351 -33.92051983  150.98223556
111 -33.92052971  150.98226351
111 -33.92012186  150.98124601
112 -33.92003682  150.98112377 -33.91998168  150.98107504
111 -33.92003682  150.98112377
111 -33.91967988  150.98085671
111 -33.91972450  150.98076573
111 -33.91981258  150.98082723
112 -33.91983963  150.98081661 -33.91985218  150.98079789
111 -33.91983963  150.98081661
111 -33.91990251  150.98070220
111 -33.91995454  150.98073959
111 -33.91989243  150.98085743
112 -33.91989243  150.98085743 -33.91988562  150.98087128
111 -33.91989334  150.98088362
111 -33.92006960  150.98100668
112 -33.92008773  150.98099749 -33.92009468  150.98098376
111 -33.92008773  150.98099749
111 -33.92014367  150.98087683
111 -33.92020148  150.98091961
111 -33.92015564  150.98100817
112 -33.92015564  150.98100817 -33.92013431  150.98105291
111 -33.92015131  150.98109554
112 -33.92015131  150.98109554 -33.92017765  150.98113459
111 -33.92018997  150.98116615
111 -33.92019555  150.98117993
112 -33.92019555  150.98117993 -33.92020145  150.98119270
111 -33.92021598  150.98118269
111 -33.92031620  150.98111561
111 -33.92034353  150.98118225
111 -33.92023974  150.98124826
112 -33.92023047  150.98126525 -33.92023065  150.98127614
111 -33.92023047  150.98126525
111 -33.92034485  150.98154801
112 -33.92034485  150.98154801 -33.92035085  150.98156094
111 -33.92036036  150.98155396
111 -33.92043245  150.98150828
111 -33.92046320  150.98148879
111 -33.92048730  150.98154852
111 -33.92039427  150.98161193
112 -33.92038234  150.98164071 -33.92038420  150.98166037
111 -33.92038234  150.98164071
111 -33.92061640  150.98221936
111 -33.92063538  150.98226630 102
111 -33.92067596  150.98236660
112 -33.92067596  150.98236660 -33.92072571  150.98247185 102
111 -33.92079154  150.98247017 102
111 -33.92082459  150.98249472 102
111 -33.92165907  150.98250037
111 -33.92165905  150.98244203
111 -33.92165901  150.98227681
111 -33.92209266  150.98228241
111 -33.92240029  150.98228639
111 -33.92258199  150.98228873
112 -33.92258199  150.98228873 -33.92259666  150.98228656
111 -33.92259646  150.98227486
111 -33.92259662  150.98222262
111 -33.92267272  150.98222364
111 -33.92267237  150.98227335
112 -33.92269281  150.98229016 -33.92271258  150.98229165
111 -33.92269281  150.98229016
111 -33.92285380  150.98229224
111 -33.92285421  150.98216752
111 -33.92310186  150.98217500
111 -33.92310280  150.98213391
111 -33.92322116  150.98213427
111 -33.92331264  150.98213393
111 -33.92335043  150.98218309
111 -33.92334987  150.98222928
111 -33.92338787  150.98222969
111 -33.92342520  150.98223010
111 -33.92342611  150.98218488
111 -33.92347063  150.98213335
111 -33.92356386  150.98213301
111 -33.92356223  150.98229080
111 -33.92355964  150.98253996
111 -33.92367838  150.98254243
111 -33.92367881  150.98229233
111 -33.92379091  150.98229357
111 -33.92378843  150.98246339
111 -33.92378725  150.98254470
111 -33.92409765  150.98255117
111 -33.92435582  150.98255655
112 -33.92435582  150.98255655 -33.92450140  150.98255838
111 -33.92461918  150.98246691
111 -33.92473229  150.98237572
112 -33.92474295  150.98235290 -33.92474344  150.98233871
111 -33.92474295  150.98235290
111 -33.92474433  150.98217794
111 -33.92481500  150.98217864
111 -33.92481413  150.98224593
112 -33.92481413  150.98224593 -33.92481457  150.98227198
111 -33.92484170  150.98228751
111 -33.92524375  150.98196337
112 -33.92530565  150.98189697 -33.92533304  150.98186176
111 -33.92530565  150.98189697
111 -33.92547138  150.98168533
111 -33.92553614  150.98164300
111 -33.92555480  150.98168797
111 -33.92533225  150.98196979
111 -33.92530065  150.98200980
111 -33.92527800  150.98203848
111 -33.92522829  150.98207874
111 -33.92519015  150.98210963
111 -33.92511764  150.98216836
111 -33.92508107  150.98219797
111 -33.92501285  150.98225323
111 -33.92497581  150.98228322
111 -33.92491484  150.98233260
111 -33.92487759  150.98236277
111 -33.92482252  150.98240737
111 -33.92478374  150.98243878
111 -33.92464809  150.98254864
112 -33.92433681  150.98264615 -33.92415922  150.98263972
111 -33.92433681  150.98264615
111 -33.92378526  150.98263965
111 -33.92369891  150.98263863 102
112 -33.92347034  150.98286459 -33.92345586  150.98310525
111 -33.92347034  150.98286459 102
111 -33.92347343  150.98306009
111 -33.92361612  150.98318178
111 -33.92362051  150.98324792
111 -33.92338663  150.98343363
111 -33.92331529  150.98343892
111 -33.92321980  150.98326167 102
111 -33.92199660  150.98324063 102
111 -33.92199599  150.98327664 102
111 -33.92185432  150.98327679 102
112 -33.92181920  150.98335244 -33.92183728  150.98342739
111 -33.92181920  150.98335244 102
111 -33.92215139  150.98460834
112 -33.92215139  150.98460834 -33.92216431  150.98465268 102
112 -33.92222706  150.98471691 -33.92226025  150.98474510
111 -33.92222706  150.98471691
112 -33.92222706  150.98471691 -33.92229014  150.98477049
111 -33.92236634  150.98479573
111 -33.92253604  150.98516429
111 -33.92250402  150.98519185
112 -33.92246767  150.98525964 -33.92245797  150.98530291
111 -33.92246767  150.98525964
112 -33.92246767  150.98525964 -33.92246147  150.98528731 102
112 -33.92248128  150.98536417 -33.92250036  150.98540568
111 -33.92248128  150.98536417 102
111 -33.92333468  150.98688671 102
111 -33.92348505  150.98689935
112 -33.92348505  150.98689935 -33.92350755  150.98689962 102
112 -33.92354030  150.98686293 -33.92355144  150.98684363
111 -33.92354030  150.98686293
112 -33.92354030  150.98686293 -33.92354718  150.98685100
112 -33.92354670  150.98682872 -33.92354333  150.98681908
111 -33.92354670  150.98682872
111 -33.92352338  150.98677767
111 -33.92363321  150.98678048
111 -33.92369602  150.98689185 102
111 -33.92414011  150.98767923
111 -33.92421729  150.98781609
111 -33.92414247  150.98787634
112 -33.92409561  150.98783008 -33.92406855  150.98782362
111 -33.92409561  150.98783008
111 -33.92407608  150.98782649 102
111 -33.92406213  150.98782393 102
112 -33.92402789  150.98783420 -33.92400900  150.98784650
111 -33.92402789  150.98783420 102
111 -33.92395471  150.98788894 102
112 -33.92392975  150.98794837 -33.92394139  150.98797754
111 -33.92392975  150.98794837 102
111 -33.92544618  150.99065381
111 -33.92545614  150.99065261
111 -33.92546891  150.99065106
111 -33.92550061  150.99061413
111 -33.92548756  150.99044073
111 -33.92560465  150.99063741
111 -33.92563976  150.99096591
111 -33.92563372  150.99098840 102
111 -33.92675602  150.99299067 102
111 -33.92686599  150.99300668
111 -33.92698316  150.99302374
111 -33.92723306  150.99344914
111 -33.92721105  150.99362101 102
111 -33.92719189  150.99377065 102
111 -33.92722755  150.99383307
112 -33.92722755  150.99383307 -33.92724024  150.99384849 102
112 -33.92726676  150.99386478 -33.92727992  150.99387103
111 -33.92726676  150.99386478
112 -33.92726676  150.99386478 -33.92731512  150.99388775
111 -33.92736087  150.99385960
111 -33.92741479  150.99381686
111 -33.92749503  150.99396262
111 -33.92743383  150.99402189
112 -33.92740576  150.99410804 -33.92740464  150.99415849
111 -33.92740576  150.99410804
112 -33.92740576  150.99410804 -33.92740541  150.99412399 102
112 -33.92741412  150.99415964 -33.92742060  150.99417788
111 -33.92741412  150.99415964 102
111 -33.92743721  150.99420006 102
112 -33.92746922  150.99422541 -33.92748987  150.99423307
111 -33.92746922  150.99422541 102
111 -33.92755640  150.99423812
111 -33.92766588  150.99425407
111 -33.92791997  150.99468170
111 -33.92789512  150.99484170 102
111 -33.92787826  150.99495023 102
111 -33.92825090  150.99566432
112 -33.92825090  150.99566432 -33.92827512  150.99571091 102
112 -33.92830888  150.99579275 -33.92832347  150.99583025
111 -33.92830888  150.99579275
112 -33.92830888  150.99579275 -33.92833407  150.99585752
111 -33.92834554  150.99590181
112 -33.92838505  150.99595356 -33.92841196  150.99596153
111 -33.92838505  150.99595356
111 -33.92849122  150.99592994
111 -33.92851344  150.99602373
111 -33.92842905  150.99605555
112 -33.92839693  150.99611413 -33.92840381  150.99616134
111 -33.92839693  150.99611413
111 -33.92860729  150.99742127
112 -33.92860729  150.99742127 -33.92863321  150.99763164
112 -33.92846284  150.99791699 -33.92833097  150.99803274
111 -33.92846284  150.99791699
111 -33.92649004  150.99950711
111 -33.92583288  150.99834144
112 -33.92577908  150.99834282 -33.92574630  150.99836578
111 -33.92577908  150.99834282
111 -33.92576666  150.99835286
111 -33.92537604  150.99866867
111 -33.92533023  150.99861570
111 -33.92535391  150.99859680
111 -33.92546251  150.99851011
111 -33.92556416  150.99842898
111 -33.92564442  150.99836492
111 -33.92573424  150.99829324
111 -33.92574974  150.99828086
112 -33.92574974  150.99828086 -33.92577632  150.99825630
111 -33.92576262  150.99821309
111 -33.92559959  150.99791530
111 -33.92554803  150.99795685
111 -33.92546662  150.99802245
112 -33.92546662  150.99802245 -33.92546288  150.99803339
111 -33.92546943  150.99804231
111 -33.92549519  150.99807557
112 -33.92549519  150.99807557 -33.92550373  150.99808587
111 -33.92552333  150.99809070
111 -33.92539133  150.99819715
111 -33.92538667  150.99812276
112 -33.92537232  150.99809844 -33.92535844  150.99809663
111 -33.92537232  150.99809844
111 -33.92527558  150.99817639
111 -33.92516587  150.99826479
111 -33.92510521  150.99831368
111 -33.92505722  150.99825567
111 -33.92546942  150.99791888
112 -33.92546942  150.99791888 -33.92548413  150.99790489
112 -33.92550432  150.99787785 -33.92551312  150.99786471
111 -33.92550432  150.99787785
112 -33.92550432  150.99787785 -33.92553465  150.99783259
111 -33.92553443  150.99779628
111 -33.92540371  150.99755750
111 -33.92539064  150.99755777
111 -33.92537059  150.99752861
112 -33.92537059  150.99752861 -33.92535045  150.99754479
112 -33.92534342  150.99759334 -33.92534019  150.99762235
111 -33.92534342  150.99759334
112 -33.92534342  150.99759334 -33.92534150  150.99761058
112 -33.92533497  150.99765637 -33.92533015  150.99768158
111 -33.92533497  150.99765637
111 -33.92526926  150.99764115
111 -33.92520177  150.99762551
111 -33.92513624  150.99761032
111 -33.92506706  150.99759429
111 -33.92500861  150.99758075
111 -33.92496516  150.99757068
111 -33.92498761  150.99742873
112 -33.92498761  150.99742873 -33.92499727  150.99744465
112 -33.92501924  150.99744967 -33.92502955  150.99744987
111 -33.92501924  150.99744967
112 -33.92501924  150.99744967 -33.92503356  150.99744995
111 -33.92504524  150.99744137
111 -33.92524501  150.99728070
111 -33.92515041  150.99709482
112 -33.92511289  150.99706997 -33.92508640  150.99706225
111 -33.92511289  150.99706997
111 -33.92505318  150.99705473
111 -33.92501209  150.99704423
111 -33.92495702  150.99703017
111 -33.92488952  150.99701293
111 -33.92489198  150.99699964
111 -33.92483592  150.99698632
111 -33.92483386  150.99699875
111 -33.92476970  150.99698239
111 -33.92471218  150.99696771
111 -33.92468103  150.99695976
111 -33.92469220  150.99688538
111 -33.92488604  150.99692636
111 -33.92502228  150.99695516
111 -33.92503783  150.99690744
111 -33.92474451  150.99639072
111 -33.92445817  150.99636182
112 -33.92441704  150.99632117 -33.92438511  150.99630659
111 -33.92441704  150.99632117
111 -33.92434740  150.99629232
111 -33.92411409  150.99576753
111 -33.92347230  150.99460758
111 -33.92340216  150.99448081
111 -33.92332149  150.99433501
111 -33.92330147  150.99429882
111 -33.92337358  150.99413501
111 -33.92317866  150.99378716
112 -33.92317866  150.99378716 -33.92312531  150.99370372
112 -33.92302459  150.99379778 -33.92300109  150.99385519
111 -33.92302459  150.99379778
111 -33.92301510  150.99378106
111 -33.92297218  150.99370553
111 -33.92292718  150.99362634
111 -33.92292356  150.99361997
111 -33.92298131  150.99349502
112 -33.92298419  150.99344232 -33.92297317  150.99341944
113 -33.92298419  150.99344232
111 -33.92170121  150.98281564
112 -33.92170121  150.98281564 -33.92168615  150.98284086 102
111 -33.92169599  150.98288805 102
111 -33.92174646  150.98308786
112 -33.92174646  150.98308786 -33.92176190  150.98313305 102
111 -33.92179918  150.98313532 102
111 -33.92186785  150.98313589 102
111 -33.92199882  150.98313697 102
111 -33.92199838  150.98317168 102
111 -33.92321492  150.98318230 102
112 -33.92341066  150.98302026 -33.92341955  150.98288018
111 -33.92341066  150.98302026 102
111 -33.92341023  150.98292436
112 -33.92341023  150.98292436 -33.92340959  150.98278810 102
112 -33.92316187  150.98265761 -33.92294337  150.98263388
111 -33.92316187  150.98265761 102
111 -33.92186919  150.98261354
112 -33.92186919  150.98261354 -33.92184420  150.98261482 102
111 -33.92183055  150.98263395 102
113 -33.92175910  150.98273432 102
111 -33.91877984  150.98382080
112 -33.91877984  150.98382080 -33.91853959  150.98401317
112 -33.91844864  150.98453876 -33.91843008  150.98477494
111 -33.91844864  150.98453876
112 -33.91867401  150.98474203 -33.91881883  150.98475948
111 -33.91867401  150.98474203
111 -33.91971653  150.98474877
111 -33.91971711  150.98476838
111 -33.92005150  150.98477780
112 -33.92005896  150.98475631 -33.92005428  150.98473504
111 -33.92005896  150.98475631
111 -33.92032343  150.98522688
112 -33.92013379  150.98510771 -33.92000739  150.98509317
111 -33.92013379  150.98510771
111 -33.91972186  150.98510232
111 -33.91972117  150.98512521
111 -33.91867785  150.98511548
112 -33.91843984  150.98528694 -33.91840691  150.98546021
111 -33.91843984  150.98528694
111 -33.91843716  150.98551518
112 -33.91843716  150.98551518 -33.91844033  150.98565423
111 -33.91847832  150.98572184
111 -33.91896138  150.98658440
112 -33.91896138  150.98658440 -33.91898626  150.98662458
111 -33.91903379  150.98662298
111 -33.91962514  150.98663261
111 -33.91970623  150.98677785
112 -33.91970623  150.98677785 -33.91976645  150.98686879 102
111 -33.91989117  150.98681170 102
111 -33.91999707  150.98672824
111 -33.91998905  150.98671326
111 -33.92023859  150.98651224
111 -33.92035531  150.98672087
112 -33.92035531  150.98672087 -33.92042962  150.98683569 102
111 -33.92055179  150.98684246 102
111 -33.92098672  150.98686166
112 -33.92098672  150.98686166 -33.92106136  150.98686230 102
112 -33.92109605  150.98660732 -33.92105635  150.98644211
111 -33.92109605  150.98660732
111 -33.92137854  150.98711091 102
112 -33.92118995  150.98699354 -33.92108364  150.98698503
111 -33.92118995  150.98699354 102
111 -33.92098073  150.98699101 102
111 -33.92082618  150.98698915
112 -33.92082618  150.98698915 -33.92067984  150.98698640 102
112 -33.92064884  150.98724558 -33.92069381  150.98734662
111 -33.92064884  150.98724558
111 -33.92210374  150.98984628
112 -33.92210374  150.98984628 -33.92216282  150.98993660
112 -33.92230714  150.98987425 -33.92235732  150.98977703
111 -33.92230714  150.98987425
111 -33.92236250  150.98975357
111 -33.92245035  150.98962415 102
111 -33.92253362  150.98941572
112 -33.92253362  150.98941572 -33.92257097  150.98931192 102
111 -33.92254007  150.98918396
111 -33.92290524  150.98983363
112 -33.92290524  150.98983363 -33.92279818  150.98970663 102
112 -33.92253824  150.98977671 -33.92246687  150.98984675
111 -33.92253824  150.98977671
112 -33.92253824  150.98977671 -33.92253156  150.98978326 102
112 -33.92252144  150.98979817 -33.92251698  150.98980591
111 -33.92252144  150.98979817 102
111 -33.92237544  150.99012957 102
112 -33.92237487  150.99033093 -33.92241351  150.99042343
111 -33.92237487  150.99033093
111 -33.92389672  150.99304911
111 -33.92419228  150.99239748
112 -33.92419228  150.99239748 -33.92423166  150.99231098
111 -33.92420337  150.99215157
111 -33.92454563  150.99276241
111 -33.92451038  150.99275082
112 -33.92451038  150.99275082 -33.92444157  150.99266258
111 -33.92435673  150.99272045 102
111 -33.92427290  150.99290322 102
111 -33.92420485  150.99305157 102
111 -33.92406671  150.99335272
111 -33.92522183  150.99541587
112 -33.92522183  150.99541587 -33.92527836  150.99551079 102
111 -33.92536476  150.99544681 102
111 -33.92548151  150.99535094 102
111 -33.92557733  150.99527225 102
111 -33.92560388  150.99525900 102
111 -33.92566577  150.99522810 102
112 -33.92572140  150.99486758 -33.92567033  150.99458465
111 -33.92572140  150.99486758
111 -33.92593720  150.99525435 102
111 -33.92588369  150.99525912 102
111 -33.92578309  150.99534129 102
112 -33.92570240  150.99543642 -33.92566113  150.99550102
111 -33.92570240  150.99543642 102
111 -33.92558775  150.99553663 102
111 -33.92547322  150.99563674 102
112 -33.92545335  150.99580873 -33.92550623  150.99590798
111 -33.92545335  150.99580873
111 -33.92551672  150.99592418
111 -33.92552116  150.99595506
111 -33.92570580  150.99628512 102
111 -33.92638541  150.99633199
112 -33.92638541  150.99633199 -33.92643014  150.99633642 102
111 -33.92645374  150.99631769 102
111 -33.92647976  150.99629878
112 -33.92647976  150.99629878 -33.92650212  150.99627737 102
111 -33.92648552  150.99624342 102
111 -33.92633403  150.99596495
111 -33.92655633  150.99578354 102
111 -33.92682597  150.99626408
112 -33.92682597  150.99626408 -33.92683920  150.99628711 102
112 -33.92688797  150.99632112 -33.92691627  150.99632511
111 -33.92688797  150.99632112 102
111 -33.92697226  150.99632628 102
111 -33.92705768  150.99630661 102
111 -33.92717303  150.99621324 102
111 -33.92794152  150.99559121
112 -33.92794152  150.99559121 -33.92802079  150.99552048 102
111 -33.92796536  150.99540937 102
111 -33.92731423  150.99424726 102
112 -33.92718448  150.99422439 -33.92710825  150.99427032
111 -33.92718448  150.99422439 102
111 -33.92717331  150.99423340 102
111 -33.92692411  150.99443446
111 -33.92674694  150.99457739 102
111 -33.92650167  150.99477528 102
111 -33.92637939  150.99487394 102
111 -33.92614753  150.99506100
111 -33.92590657  150.99463046 102
111 -33.92594793  150.99465208
112 -33.92594793  150.99465208 -33.92611663  150.99484213 102
111 -33.92625734  150.99474973 102
111 -33.92629153  150.99472175 102
111 -33.92641619  150.99462094 102
111 -33.92652626  150.99448977
112 -33.92652626  150.99448977 -33.92660109  150.99437571 102
111 -33.92653556  150.99418329
111 -33.92668268  150.99401059 102
112 -33.92701926  150.99413381 -33.92719305  150.99402909
111 -33.92701926  150.99413381 102
111 -33.92708628  150.99407769
112 -33.92708628  150.99407769 -33.92715869  150.99400650 102
111 -33.92712830  150.99391541 102
111 -33.92547225  150.99095977 102
112 -33.92533428  150.99094413 -33.92526828  150.99099751
111 -33.92533428  150.99094413 102
111 -33.92525681  150.99101969 102
112 -33.92520651  150.99137510 -33.92527879  150.99161985
111 -33.92520651  150.99137510
111 -33.92489328  150.99081542
112 -33.92489328  150.99081542 -33.92504625  150.99100523 102
111 -33.92522369  150.99087537 102
111 -33.92527162  150.99083347
112 -33.92527162  150.99083347 -33.92533009  150.99076087 102
111 -33.92529370  150.99064110 102
111 -33.92388077  150.98811938 102
112 -33.92373696  150.98809094 -33.92365112  150.98813063
111 -33.92373696  150.98809094
112 -33.92373696  150.98809094 -33.92372880  150.98809471 102
112 -33.92371176  150.98810533 -33.92370312  150.98811120
111 -33.92371176  150.98810533 102
111 -33.92366101  150.98814177 102
112 -33.92358495  150.98847924 -33.92361710  150.98873291
111 -33.92358495  150.98847924
111 -33.92330385  150.98797450
112 -33.92330385  150.98797450 -33.92345009  150.98810935 102
111 -33.92359568  150.98801920 102
111 -33.92364721  150.98798028
112 -33.92364721  150.98798028 -33.92365443  150.98797348 102
112 -33.92366650  150.98795955 -33.92367218  150.98795255
111 -33.92366650  150.98795955
112 -33.92366650  150.98795955 -33.92372601  150.98788618 102
111 -33.92370537  150.98780632 102
111 -33.92328705  150.98705972 102
112 -33.92322809  150.98703215 -33.92318349  150.98702955
111 -33.92322809  150.98703215 102
111 -33.92314017  150.98702755 102
111 -33.92296557  150.98701841 102
112 -33.92289162  150.98724253 -33.92295438  150.98745099
111 -33.92289162  150.98724253
111 -33.92263601  150.98678518
112 -33.92263601  150.98678518 -33.92271000  150.98686819 102
111 -33.92278888  150.98687206 102
111 -33.92305850  150.98687692
112 -33.92305850  150.98687692 -33.92312930  150.98684540 102
111 -33.92311270  150.98674855 102
111 -33.92226308  150.98523219
112 -33.92226308  150.98523219 -33.92221529  150.98515947 102
112 -33.92214268  150.98515432 -33.92210439  150.98515322
111 -33.92214268  150.98515432 102
111 -33.92192020  150.98515394
112 -33.92192020  150.98515394 -33.92182978  150.98515872 102
112 -33.92184091  150.98536274 -33.92187929  150.98544780
111 -33.92184091  150.98536274
111 -33.92152520  150.98523917
112 -33.92131767  150.98514338 -33.92116575  150.98514402
111 -33.92131767  150.98514338
111 -33.92092329  150.98513995
111 -33.92092263  150.98511289 102
111 -33.92079487  150.98510911
112 -33.92079487  150.98510911 -33.92073709  150.98510964 102
112 -33.92071058  150.98534794 -33.92075248  150.98547445
111 -33.92071058  150.98534794
111 -33.92039383  150.98478150 102
111 -33.92073484  150.98478615 102
111 -33.92091081  150.98478855
111 -33.92091072  150.98475903
111 -33.92192213  150.98476734
112 -33.92192213  150.98476734 -33.92206060  150.98475203
111 -33.92202618  150.98459176 102
111 -33.92158886  150.98293562 102
112 -33.92152852  150.98287502 -33.92148410  150.98286985
111 -33.92152852  150.98287502 102
111 -33.92147880  150.98287485 3 102
111 -33.92103241  150.98287328 3 102
112 -33.92098169  150.98284883 -33.92095871  150.98282084
111 -33.92098169  150.98284883 3 102
111 -33.92089660  150.98274553 102
111 -33.92082200  150.98265496 102
112 -33.92076991  150.98263429 -33.92073366  150.98263337
111 -33.92076991  150.98263429 102
111 -33.92035823  150.98262742 102
112 -33.92009805  150.98273055 -33.91995704  150.98283541
111 -33.92009805  150.98273055 102
111 -33.91974362  150.98301001 102
111 -33.91964809  150.98308534 102
112 -33.91956037  150.98329453 -33.91955772  150.98343167
111 -33.91956037  150.98329453 102
111 -33.91973221  150.98359627
111 -33.91950913  150.98377644 102
111 -33.91937424  150.98353681
112 -33.91919504  150.98349129 -33.91907992  150.98356305
113 -33.91919504  150.98349129
111 -33.92640206  150.99893403
112 -33.92640206  150.99893403 -33.92654841  150.99914458
111 -33.92672739  150.99903086
111 -33.92834488  150.99774331
112 -33.92842281  150.99748668 -33.92840185  150.99732439
111 -33.92842281  150.99748668
111 -33.92819196  150.99611724
111 -33.92714667  150.99638109 102
111 -33.92663884  150.99650928 102
112 -33.92656268  150.99655779 -33.92650361  150.99656162
111 -33.92656268  150.99655779 102
111 -33.92649059  150.99656030 102
111 -33.92641409  150.99654896 102
111 -33.92581182  150.99651750
111 -33.92583013  150.99654681
111 -33.92561059  150.99674127
111 -33.92556392  150.99666314
111 -33.92531605  150.99685715
112 -33.92529867  150.99695415 -33.92532381  150.99701369
113 -33.92529867  150.99695415
111 -33.92807673  150.99603349
112 -33.92807673  150.99603349 -33.92813331  150.99601870
112 -33.92818468  150.99589633 -33.92819404  150.99583335
111 -33.92818468  150.99589633
112 -33.92818468  150.99589633 -33.92818869  150.99586937 102
112 -33.92817735  150.99581669 -33.92816798  150.99579163
111 -33.92817735  150.99581669 102
111 -33.92814610  150.99574136 102
112 -33.92797917  150.99569819 -33.92786712  150.99576892
111 -33.92797917  150.99569819 102
111 -33.92736355  150.99620453
112 -33.92736355  150.99620453 -33.92735834  150.99621302
112 -33.92737625  150.99621793 -33.92738973  150.99621424
113 -33.92737625  150.99621793
111 -33.91799745  150.98665347
111 -33.91862797  150.98665344
111 -33.91869657  150.98682520
112 -33.91869657  150.98682520 -33.91877650  150.98680351
