I
1050 Generated by WorldEditor 2.1.0r1

1    212 1 0 EGUP Sculthorp
1302 city Fakenhams
111  52.84345779  000.75208334
111  52.84352611  000.75210916
111  52.84358997  000.75212146
111  52.84365458  000.75213129
111  52.84372290  000.75212883
111  52.84378899  000.75210793
111  52.84385434  000.75207842
111  52.84391301  000.75204769
111  52.84397687  000.75199728
111  52.84403183  000.75194072
111  52.84408901  000.75187556
111  52.84413728  000.75179933
111  52.84418406  000.75172310
111  52.84440016  000.75156696
111  52.84442244  000.75157310
111  52.84443506  000.75153499
111  52.84464744  000.75167639
111  52.84464225  000.75170712
111  52.84466675  000.75172065
111  52.84480488  000.75211286
111  52.84480711  000.75216328
111  52.84472468  000.75265508
111  52.84402960  000.75332762
111  52.84398801  000.75359688
111  52.84432664  000.75455097
111  52.84473359  000.75472065
111  52.84531505  000.75415507
111  52.84535441  000.75388950
111  52.84494375  000.75273374
111  52.84502989  000.75220628
111  52.84526232  000.75197759
111  52.84758297  000.75296001
111  52.84773223  000.75340513
111  52.84765426  000.75389697
111  52.84695398  000.75458308
111  52.84691239  000.75484498
111  52.84725696  000.75581389
111  52.84765574  000.75596759
111  52.84794610  000.75568847
111  52.84806937  000.75572782
111  52.84834414  000.75634263
111  52.84836048  000.75623196
111  52.84811690  000.75568724
111  52.84817705  000.75542042
111  52.84824166  000.75537000
111  52.84827805  000.75514745
111  52.84786590  000.75397440
111  52.84794016  000.75346658
111  52.84819339  000.75322804
111  52.84824166  000.75324894
111  52.84830330  000.75326492
111  52.84836196  000.75328460
111  52.84842360  000.75329689
111  52.84849340  000.75330304
111  52.84854538  000.75330181
111  52.84860776  000.75330304
111  52.84866717  000.75330058
111  52.84873623  000.75328829
111  52.84879267  000.75327230
111  52.84884540  000.75325263
111  52.84890703  000.75322927
111  52.84898872  000.75319238
111  52.84908155  000.75313581
111  52.84914838  000.75309770
111  52.84919219  000.75305835
111  52.84924343  000.75300916
111  52.84928353  000.75296981
111  52.85016501  000.75202543
111  52.85032393  000.75242384
111  52.85024001  000.75251975
111  52.85066478  000.75360433
111  52.85066037  000.75363336
111  52.85060092  000.75402488
111  52.85041972  000.75394618
111  52.85041452  000.75398430
111  52.85056676  000.75442944
111  52.85046131  000.75506273
111  52.85165171  000.75558905
111  52.85175790  000.75494345
111  52.85205568  000.75464709
111  52.85212354  000.75420683
111  52.85243516  000.75218518
111  52.85243887  000.75213107
111  52.85243664  000.75207573
111  52.85242253  000.75199826
111  52.85237129  000.75177445
111  52.85237723  000.75170312
111  52.85237723  000.75150637
111  52.85236238  000.75131822
111  52.85233267  000.75112269
111  52.85228886  000.75094561
111  52.85223762  000.75078451
111  52.85217896  000.75062711
111  52.85216039  000.75055087
111  52.85214331  000.75046601
111  52.85213811  000.75035042
111  52.85214034  000.75029262
111  52.85215074  000.75020039
111  52.85217153  000.75009832
111  52.85219901  000.75001101
111  52.85223242  000.74990895
111  52.85225619  000.74984008
111  52.85239877  000.74971834
111  52.85244704  000.74968145
111  52.85250719  000.74965070
111  52.85257625  000.74961627
111  52.85262155  000.74960397
111  52.85266536  000.74959045
111  52.85271957  000.74957815
111  52.85275967  000.74957323
111  52.85279977  000.74956954
111  52.85285101  000.74957077
111  52.85289557  000.74957323
111  52.85293344  000.74957692
111  52.85298320  000.74958676
111  52.85302850  000.74959660
111  52.85306993  000.74960963
111  52.85310914  000.74962734
111  52.85316172  000.74965095
111  52.85320271  000.74967456
111  52.85324905  000.74970112
111  52.85329361  000.74973359
111  52.85333103  000.74976310
111  52.85380456  000.75024593
111  52.85383983  000.75029409
111  52.85387201  000.75035558
111  52.85388996  000.75040272
111  52.85391162  000.75046216
111  52.85392585  000.75051955
111  52.85393637  000.75057182
111  52.85394689  000.75063740
111  52.85395060  000.75069069
111  52.85395246  000.75076448
111  52.85395060  000.75084749
111  52.85394379  000.75093153
111  52.85393080  000.75099916
111  52.85390914  000.75108012
111  52.85264760  000.75448671
111  52.85245701  000.75500136
111  52.85155249  000.75744386
111  52.84784328  000.75824167
111  52.84766732  000.75827952
111  52.84485945  000.75888347
111  52.84481459  000.75884663
111  52.84385777  000.75670361
111  52.84392371  000.75662689
111  52.84389187  000.75655557
111  52.84382592  000.75663229
111  52.84378949  000.75655069
111  52.84377552  000.75657281
111  52.84378820  000.75660144
111  52.84377928  000.75667701
111  52.84375968  000.75669767
111  52.84377484  000.75673274
111  52.84379444  000.75671209
111  52.84384392  000.75672585
111  52.84476526  000.75880867
111  52.84476994  000.75885037
111  52.84476444  000.75888166
111  52.84474929  000.75890716
111  52.84349637  000.75917665
111  52.84347533  000.75916128
111  52.84292563  000.75792956
111  52.84312774  000.75769587
111  52.84311322  000.75766332
111  52.84291111  000.75789702
111  52.84289765  000.75786686
111  52.84309548  000.75763494
111  52.84308113  000.75760279
113  52.84288330  000.75783472
111  52.83934273  000.74989652
111  52.83932788  000.74980677
111  52.83931451  000.74970351
111  52.83931006  000.74962237
111  52.83931377  000.74951296
111  52.83932491  000.74942813
111  52.83934348  000.74935191
111  52.83937095  000.74925233
111  52.83941031  000.74916381
111  52.83944521  000.74911095
111  52.83947789  000.74907899
111  52.83952541  000.74905809
111  52.83956329  000.74906178
111  52.83967468  000.74914046
111  52.83970587  000.74918348
111  52.83974820  000.74925602
111  52.83985290  000.74949574
111  52.83989895  000.74957811
111  52.83996504  000.74965556
111  52.83999771  000.74966663
111  52.83999326  000.74969736
111  52.83957071  000.75021124
111  52.83954547  000.75022476
111  52.83950685  000.75021738
113  52.83947492  000.75018665
111  52.84389009  000.75145395
111  52.84388390  000.75150928
111  52.84387895  000.75154002
111  52.84386966  000.75156666
111  52.84383749  000.75161583
111  52.84381645  000.75163633
111  52.84377746  000.75165169
111  52.84373971  000.75166604
111  52.84369701  000.75168038
111  52.84365740  000.75168550
111  52.84361780  000.75168243
111  52.84357634  000.75166911
111  52.84353859  000.75165682
111  52.84349836  000.75163735
111  52.84346123  000.75161276
111  52.84342472  000.75157383
111  52.84339440  000.75152977
111  52.84336531  000.75148571
111  52.84333561  000.75143141
111  52.84331395  000.75138531
111  52.84329600  000.75132895
111  52.84327868  000.75127055
111  52.84326939  000.75122137
111  52.84326754  000.75115580
111  52.84328115  000.75110253
111  52.84330343  000.75105335
111  52.84331952  000.75102876
111  52.84347732  000.75094167
111  52.84350562  000.75096125
111  52.84351799  000.75091310
111  52.84379462  000.75110456
111  52.84378224  000.75115271
113  52.84381335  000.75117425
111  52.84295289  000.75082125
111  52.84294670  000.75087657
111  52.84294175  000.75090731
111  52.84293246  000.75093395
111  52.84290028  000.75098312
111  52.84287924  000.75100362
111  52.84284026  000.75101898
111  52.84280251  000.75103333
111  52.84275981  000.75104767
111  52.84272020  000.75105279
111  52.84268060  000.75104972
111  52.84263913  000.75103640
111  52.84260139  000.75102411
111  52.84256116  000.75100464
111  52.84252403  000.75098005
111  52.84248752  000.75094112
111  52.84245720  000.75089706
111  52.84242811  000.75085300
111  52.84239841  000.75079871
111  52.84237675  000.75075260
111  52.84235880  000.75069625
111  52.84234147  000.75063785
111  52.84233219  000.75058867
111  52.84233033  000.75052310
111  52.84234395  000.75046983
111  52.84236623  000.75042065
111  52.84238232  000.75039606
111  52.84254012  000.75030897
111  52.84256842  000.75032856
111  52.84258079  000.75028040
111  52.84285741  000.75047186
111  52.84284504  000.75052001
113  52.84287615  000.75054155
111  52.84746726  000.75511829
111  52.84731626  000.75525560
111  52.84722653  000.75501378
111  52.84728099  000.75468486
111  52.84742765  000.75454243
113  52.84751715  000.75477346
111  52.84454168  000.75386349
111  52.84439068  000.75400078
111  52.84430095  000.75375898
111  52.84435541  000.75343009
111  52.84450207  000.75328767
113  52.84459157  000.75351868
111  52.84773088  000.75487545
111  52.84788002  000.75472892
111  52.84796913  000.75497894
111  52.84791777  000.75530376
111  52.84776430  000.75544824
113  52.84767519  000.75521359
111  52.84480530  000.75362066
111  52.84495444  000.75347414
111  52.84504355  000.75372414
111  52.84499219  000.75404894
111  52.84483872  000.75419341
113  52.84474961  000.75395878
111  52.84456300  000.75436022
111  52.84453313  000.75428506
111  52.84457853  000.75423562
113  52.84460839  000.75431077
111  52.84473599  000.75328430
111  52.84470647  000.75320877
111  52.84475208  000.75315989
113  52.84478161  000.75323541
111  52.84659630  000.75064180
111  52.84663343  000.75067746
111  52.84676784  000.75073156
111  52.84677007  000.75071312
111  52.84686661  000.75070574
111  52.84689112  000.75068238
111  52.84692305  000.75076968
111  52.84699063  000.75079427
111  52.84700474  000.75084345
111  52.84693939  000.75126028
111  52.84687701  000.75134512
111  52.84671512  000.75126273
111  52.84669507  000.75121601
111  52.84655917  000.75115453
111  52.84642105  000.75124306
111  52.84633194  000.75099838
111  52.84638095  000.75068238
113  52.84654358  000.75052622
111  52.84616955  000.75022393
111  52.84620519  000.75026205
111  52.84621633  000.75030139
111  52.84621930  000.75034074
111  52.84621633  000.75037025
111  52.84620445  000.75042312
111  52.84617771  000.75044894
111  52.84614801  000.75045878
111  52.84612724  000.75045010
111  52.84613467  000.75040953
111  52.84592300  000.75032107
111  52.84591557  000.75036164
111  52.84589032  000.75034443
111  52.84586730  000.75030754
111  52.84585913  000.75025098
111  52.84586285  000.75021287
111  52.84586805  000.75018827
111  52.84588513  000.75015631
111  52.84590963  000.75013049
113  52.84593117  000.75012926
111  52.84860478  000.75435426
111  52.84881671  000.75444519
111  52.84881424  000.75445544
111  52.84892472  000.75450284
111  52.84891915  000.75453665
111  52.84899341  000.75456330
111  52.84903672  000.75455510
111  52.84906829  000.75450899
111  52.84908871  000.75445673
111  52.84913636  000.75418006
111  52.84917349  000.75410833
111  52.84920691  000.75407042
111  52.84924589  000.75404685
111  52.84927869  000.75402020
111  52.84931582  000.75397922
111  52.84935295  000.75392081
111  52.84938142  000.75384805
111  52.84938946  000.75379374
111  52.84939751  000.75374251
111  52.84940679  000.75365746
111  52.84940246  000.75361544
111  52.84939751  000.75357753
111  52.84938266  000.75353654
111  52.84952870  000.75359598
111  52.84948724  000.75365438
111  52.84947301  000.75368513
111  52.84945877  000.75373943
111  52.84940308  000.75412575
111  52.84940555  000.75418211
111  52.84942536  000.75422822
111  52.84963143  000.75431225
111  52.84962491  000.75435564
111  52.84960887  000.75446250
111  52.84946372  000.75439935
111  52.84944578  000.75449772
111  52.84922733  000.75441062
111  52.84920257  000.75456535
111  52.84931830  000.75461044
111  52.84930654  000.75468319
111  52.84929416  000.75475082
111  52.84927807  000.75479181
111  52.84925456  000.75482460
111  52.84923414  000.75484919
111  52.84920876  000.75486456
111  52.84917844  000.75486866
111  52.84913141  000.75486661
111  52.84910542  000.75486968
111  52.84907324  000.75488096
111  52.84904848  000.75489633
111  52.84898969  000.75484202
111  52.84898103  000.75486354
111  52.84896556  000.75479898
111  52.84895380  000.75477131
111  52.84892781  000.75473135
111  52.84889687  000.75470471
111  52.84876877  000.75465040
111  52.84875721  000.75466120
111  52.84874845  000.75471165
111  52.84873040  000.75470573
111  52.84872425  000.75473558
111  52.84870812  000.75472828
111  52.84869969  000.75477720
111  52.84868601  000.75477210
111  52.84868206  000.75478816
111  52.84861027  000.75475863
113  52.84854571  000.75473209
111  52.84920750  000.75341752
111  52.84902928  000.75334866
111  52.84902482  000.75331669
113  52.84922607  000.75330070
111  52.85079941  000.75136676
111  52.85088068  000.75135259
111  52.85094591  000.75137384
111  52.85098975  000.75142165
111  52.85102932  000.75148363
111  52.85105712  000.75155092
111  52.85106782  000.75162706
111  52.85107209  000.75171737
111  52.85106140  000.75182007
111  52.85103467  000.75190153
111  52.85093094  000.75206975
111  52.85089993  000.75214412
111  52.85088282  000.75221318
111  52.85078230  000.75283825
111  52.85076305  000.75288960
111  52.85072883  000.75291616
111  52.85069889  000.75292324
111  52.85067323  000.75291616
111  52.85064970  000.75288606
111  52.85043155  000.75231234
111  52.85034280  000.75240088
113  52.85018988  000.75200424
111  52.85116388  000.75306786
111  52.85107209  000.75314902
111  52.85109170  000.75319919
111  52.85107031  000.75322428
111  52.85098120  000.75317558
111  52.85094912  000.75313574
111  52.85092149  000.75307081
111  52.85090456  000.75296752
111  52.85091793  000.75287898
111  52.85093219  000.75284209
111  52.85095714  000.75280225
111  52.85098387  000.75277716
111  52.85100972  000.75276683
113  52.85105819  000.75277096
111  52.85129577  000.75222080
111  52.85127884  000.75220310
111  52.85125210  000.75214407
111  52.85123873  000.75206586
111  52.85124765  000.75195224
111  52.85141874  000.75086174
111  52.85144280  000.75078795
111  52.85148736  000.75071270
111  52.85163529  000.75056956
111  52.85169321  000.75055628
111  52.85174846  000.75056513
111  52.85180549  000.75058874
111  52.85187322  000.75062858
111  52.85192758  000.75068908
111  52.85200510  000.75080861
111  52.85209065  000.75102111
111  52.85213343  000.75120114
111  52.85216729  000.75138117
111  52.85217709  000.75152579
111  52.85217977  000.75167040
111  52.85217442  000.75175451
111  52.85216996  000.75178698
111  52.85215303  000.75179878
111  52.85205768  000.75175451
111  52.85198372  000.75221787
111  52.85203629  000.75223558
111  52.85208352  000.75230641
111  52.85208085  000.75234035
111  52.85206659  000.75241561
111  52.85204520  000.75247464
111  52.85201312  000.75251005
111  52.85196500  000.75252481
111  52.85187322  000.75317115
111  52.85183846  000.75320952
111  52.85180371  000.75310770
111  52.85171549  000.75319919
111  52.85167895  000.75308999
111  52.85158895  000.75305163
111  52.85153370  000.75331134
111  52.85151766  000.75334971
111  52.85148379  000.75339988
111  52.85145706  000.75340136
111  52.85143122  000.75339103
111  52.85140448  000.75336151
111  52.85127527  000.75296014
111  52.85118705  000.75303982
111  52.85112021  000.75284504
111  52.85111398  000.75278159
111  52.85112913  000.75276093
113  52.85121467  000.75274765
111  52.85160286  000.75330590
111  52.85165707  000.75344117
111  52.85164890  000.75345470
111  52.85156721  000.75342518
111  52.85155087  000.75338215
111  52.85160508  000.75312760
111  52.85162068  000.75311653
111  52.85164296  000.75311899
111  52.85166375  000.75315342
113  52.85168826  000.75322228
111  52.85463728  000.75173080
111  52.85467471  000.75166586
111  52.85471838  000.75161421
111  52.85475402  000.75158175
111  52.85481194  000.75153747
111  52.85485917  000.75151091
111  52.85489571  000.75149468
111  52.85494116  000.75149173
111  52.85503829  000.75151534
111  52.85510958  000.75154042
111  52.85557564  000.75204956
111  52.85564960  000.75216467
111  52.85570129  000.75225027
111  52.85574585  000.75239342
111  52.85579486  000.75259560
111  52.85581624  000.75275056
111  52.85583674  000.75290404
111  52.85612992  000.75582611
111  52.85613349  000.75598697
111  52.85611299  000.75610946
112  52.85609339  000.75617145  52.85609249  000.75617588
111  52.85606041  000.75627033
111  52.85603457  000.75632493
111  52.85600427  000.75637068
111  52.85596952  000.75642381
111  52.85591338  000.75647546
111  52.85587060  000.75650793
111  52.85581268  000.75653154
111  52.85260816  000.75721909
113  52.85260445  000.75720310
111  52.85486118  000.77213051
111  52.85461092  000.77243059
111  52.85444458  000.77252528
111  52.85432576  000.77264580
111  52.85422180  000.77279583
111  52.85414456  000.77297907
111  52.85409852  000.77312296
111  52.85406362  000.77330496
111  52.85404580  000.77347098
111  52.85404728  000.77372801
111  52.85407699  000.77394445
111  52.85413120  000.77415351
111  52.85413639  000.77420762
111  52.85412451  000.77423959
111  52.85410223  000.77427034
111  52.85360989  000.77440562
111  52.85349850  000.77550133
111  52.85391733  000.77586043
111  52.85395297  000.77591208
111  52.85396411  000.77596004
111  52.85396411  000.77598341
111  52.85395223  000.77601169
111  52.85385420  000.77618632
111  52.85378514  000.77638431
111  52.85374059  000.77659583
111  52.85371682  000.77682088
111  52.85372202  000.77705945
111  52.85375395  000.77727221
111  52.85380891  000.77746528
111  52.85388911  000.77765221
111  52.85398268  000.77780101
111  52.85407550  000.77790308
111  52.85424630  000.77828062
111  52.85424532  000.77830267
111  52.85380644  000.77862241
111  52.85377154  000.77865930
111  52.85373366  000.77871464
111  52.85370916  000.77876998
111  52.85369505  000.77881302
111  52.85367648  000.77887205
111  52.85366015  000.77896674
111  52.85354727  000.78010305
111  52.85354950  000.78016577
111  52.85355173  000.78021865
111  52.85356212  000.78027768
111  52.85357772  000.78033671
111  52.85360074  000.78040311
111  52.85373812  000.78070810
111  52.85376560  000.78079172
111  52.85378119  000.78087289
111  52.85378639  000.78095774
111  52.85378268  000.78103891
111  52.85377480  000.78110084
111  52.85375876  000.78113271
111  52.85362937  000.78121240
111  52.85357911  000.78123542
111  52.85353420  000.78124251
111  52.85347432  000.78123011
111  52.85340160  000.78120000
111  52.85334599  000.78116459
111  52.85329680  000.78111678
111  52.85324654  000.78106188
111  52.85319629  000.78095917
111  52.84806335  000.76946016
111  52.85203782  000.75874565
111  52.85207718  000.75871122
111  52.85473761  000.75813678
111  52.85491522  000.75809843
111  52.85478808  000.75842765
111  52.85481455  000.75842072
111  52.85486123  000.75848090
111  52.85496178  000.75823292
111  52.85492790  000.75819618
111  52.85493088  000.75809505
111  52.85587339  000.75789154
111  52.85591572  000.75789523
111  52.85595433  000.75791491
111  52.85600112  000.75794934
111  52.85604493  000.75800223
111  52.85607909  000.75804773
111  52.85611102  000.75811045
111  52.85614444  000.75817809
111  52.85616672  000.75823589
111  52.85621053  000.75836749
111  52.85622167  000.75843144
111  52.85612518  000.75940304
111  52.85611392  000.75947755
111  52.85586844  000.75977540
111  52.85582139  000.75978505
111  52.85571002  000.75985760
111  52.85563925  000.75991258
111  52.85553238  000.76004539
111  52.85544221  000.76020475
111  52.85539782  000.76030752
111  52.85534109  000.76050577
111  52.85530912  000.76069697
111  52.85529701  000.76084048
111  52.85530281  000.76105833
111  52.85531430  000.76117336
111  52.85535756  000.76138785
111  52.85539620  000.76150109
111  52.85537559  000.76155065
111  52.85533241  000.76159139
111  52.85485817  000.76172424
111  52.85475326  000.76283222
111  52.85520724  000.76324518
111  52.85523018  000.76329483
111  52.85523375  000.76333022
111  52.85520054  000.76337969
111  52.85515727  000.76343725
111  52.85512027  000.76351275
111  52.85504329  000.76371853
111  52.85499866  000.76392828
111  52.85496819  000.76413641
111  52.85497590  000.76436911
111  52.85500162  000.76457423
111  52.85505996  000.76479412
111  52.85513384  000.76496376
111  52.85518241  000.76505379
111  52.85523442  000.76513362
111  52.85528803  000.76519662
111  52.85533043  000.76523994
111  52.85550392  000.76565865
111  52.85549171  000.76578154
111  52.85545747  000.76588965
111  52.85543182  000.76593092
111  52.85540088  000.76598071
111  52.85529681  000.76604997
111  52.85520657  000.76605784
111  52.85515989  000.76602788
111  52.85375562  000.76409291
111  52.85365241  000.76432281
111  52.85529209  000.76660166
111  52.85532870  000.76666132
111  52.85536739  000.76676535
111  52.85537905  000.76691599
111  52.85524309  000.76828494
111  52.85521729  000.76840009
111  52.85516726  000.76850010
111  52.85510430  000.76857891
111  52.85505654  000.76862577
111  52.85500489  000.76865095
111  52.85493628  000.76866496
111  52.85488497  000.76865958
111  52.85483652  000.76865071
111  52.85479290  000.76862799
111  52.85381617  000.76761135
111  52.85364219  000.76632056
111  52.85350243  000.76616967
111  52.85271361  000.76645530
111  52.85269350  000.76643362
111  52.85267347  000.76649128
111  52.85268111  000.76655786
111  52.85271976  000.76659836
111  52.85263555  000.76682573
111  52.85260488  000.76679847
111  52.85276957  000.76806150
111  52.85290876  000.76820479
111  52.85371318  000.76790137
111  52.85495524  000.76921982
111  52.85501379  000.76930638
111  52.85507354  000.76943368
111  52.85510415  000.76954343
111  52.85488823  000.76986065
111  52.85345961  000.77000338
111  52.85325350  000.77008463
111  52.85301801  000.76990525
111  52.85297629  000.76983776
111  52.85286189  000.76965043
111  52.85280099  000.76957885
111  52.85273903  000.76952091
111  52.85268097  000.76948432
111  52.85261728  000.76944545
111  52.85255278  000.76942304
111  52.85248636  000.76940734
111  52.85242326  000.76940576
111  52.85235585  000.76941877
111  52.85229320  000.76943960
111  52.85223122  000.76946257
111  52.85216353  000.76950267
111  52.85210500  000.76955401
111  52.85204488  000.76961550
111  52.85199100  000.76968459
111  52.85194532  000.76976097
111  52.85190528  000.76984344
111  52.85186556  000.76994174
111  52.85183288  000.77003136
111  52.85180493  000.77012662
111  52.85178535  000.77023877
111  52.85176906  000.77034503
111  52.85176536  000.77044843
111  52.85176270  000.77055583
111  52.85176548  000.77067151
111  52.85177785  000.77078259
111  52.85179390  000.77088525
111  52.85186398  000.77122992
111  52.85188895  000.77132652
111  52.85191739  000.77142660
111  52.85195392  000.77151442
111  52.85199599  000.77160596
111  52.85203835  000.77168715
111  52.85208968  000.77176910
111  52.85215009  000.77183682
111  52.85220810  000.77188621
111  52.85227054  000.77193658
111  52.85233295  000.77196773
111  52.85239521  000.77199343
111  52.85246078  000.77200998
111  52.85252945  000.77200988
111  52.85259908  000.77199580
111  52.85266502  000.77198316
111  52.85272816  000.77194820
111  52.85279283  000.77190851
111  52.85284905  000.77185578
111  52.85290557  000.77180163
111  52.85295811  000.77173151
111  52.85300610  000.77165705
111  52.85305195  000.77157309
111  52.85309587  000.77148291
111  52.85312951  000.77137454
111  52.85315205  000.77127295
111  52.85317162  000.77118212
111  52.85318616  000.77106285
111  52.85319076  000.77095149
111  52.85318974  000.77084613
111  52.85331313  000.77041734
111  52.85349014  000.77034971
111  52.85486365  000.77023003
111  52.85500494  000.77050966
113  52.85501731  000.77055838
111  52.85344709  000.76428963
111  52.85319810  000.76437695
111  52.85298488  000.76439139
111  52.85288644  000.76428602
111  52.85282435  000.76398336
111  52.85277366  000.76355671
111  52.85292473  000.76369733
111  52.85296287  000.76400578
111  52.85311242  000.76417597
113  52.85330178  000.76411744
111  52.85351120  000.76359920
111  52.85347423  000.76331057
111  52.85330927  000.76313048
111  52.85311427  000.76320152
111  52.85298897  000.76301651
111  52.85326168  000.76292351
111  52.85344932  000.76291267
111  52.85353267  000.76300478
111  52.85360716  000.76335865
113  52.85366094  000.76380390
111  52.85702218  000.76284367
111  52.85700525  000.76285843
111  52.85676643  000.76279497
111  52.85675930  000.76278169
111  52.85676732  000.76260606
111  52.85676643  000.76250128
111  52.85675128  000.76235665
111  52.85673167  000.76224596
111  52.85671118  000.76214118
111  52.85668177  000.76206444
111  52.85668266  000.76202902
111  52.85670939  000.76202754
111  52.85700168  000.76228581
111  52.85703466  000.76233156
111  52.85704713  000.76235960
111  52.85705872  000.76242011
111  52.85706406  000.76247619
113  52.85706228  000.76252047
111  52.85697584  000.76329675
111  52.85696158  000.76334693
111  52.85693930  000.76338677
111  52.85690812  000.76341924
111  52.85660870  000.76350189
111  52.85657751  000.76349155
111  52.85656414  000.76345023
111  52.85658731  000.76340596
111  52.85663187  000.76331446
111  52.85666573  000.76322591
111  52.85669959  000.76312408
111  52.85672989  000.76301634
111  52.85675930  000.76283777
111  52.85676732  000.76282744
111  52.85700258  000.76288795
113  52.85701505  000.76291156
111  52.85266652  000.77081032
111  52.85288297  000.77098709
111  52.85290023  000.77106813
111  52.85289301  000.77116682
111  52.85284640  000.77129582
111  52.85278862  000.77139286
111  52.85273164  000.77145753
111  52.85264834  000.77152179
111  52.85257537  000.77155202
111  52.85248465  000.77156439
111  52.85240106  000.77154218
111  52.85234369  000.77150888
111  52.85228395  000.77142917
111  52.85225764  000.77131271
113  52.85236954  000.77095512
111  52.85229066  000.77061418
111  52.85207444  000.77043664
111  52.85205729  000.77035553
111  52.85206464  000.77025688
111  52.85211142  000.77012804
111  52.85216932  000.77003121
111  52.85222639  000.76996674
111  52.85230978  000.76990279
111  52.85238278  000.76987281
111  52.85247352  000.76986078
111  52.85255708  000.76988328
111  52.85261440  000.76991679
111  52.85267404  000.76999671
111  52.85270020  000.77011327
113  52.85258784  000.77047045
111  52.85562401  000.76444858
111  52.85538129  000.76473724
111  52.85534862  000.76469721
111  52.85532660  000.76465380
111  52.85527752  000.76452732
111  52.85525069  000.76439848
111  52.85524102  000.76428520
111  52.85524327  000.76413306
111  52.85525933  000.76401137
111  52.85529296  000.76387127
111  52.85534211  000.76375712
111  52.85536904  000.76370881
111  52.85543116  000.76362811
111  52.85547871  000.76358783
113  52.85567092  000.76399500
111  52.85577923  000.76277773
111  52.85553651  000.76306639
111  52.85550384  000.76302636
111  52.85548181  000.76298295
111  52.85543274  000.76285647
111  52.85540591  000.76272763
111  52.85539624  000.76261435
111  52.85539849  000.76246221
111  52.85541455  000.76234052
111  52.85544818  000.76220042
111  52.85549733  000.76208627
111  52.85552426  000.76203796
111  52.85558638  000.76195725
111  52.85563393  000.76191698
113  52.85582614  000.76232415
111  52.85595478  000.76112830
111  52.85571205  000.76141697
111  52.85567938  000.76137693
111  52.85565736  000.76133352
111  52.85560828  000.76120704
111  52.85558145  000.76107821
111  52.85557179  000.76096492
111  52.85557404  000.76081278
111  52.85559010  000.76069109
111  52.85562372  000.76055099
111  52.85567287  000.76043684
111  52.85569981  000.76038853
111  52.85576192  000.76030782
111  52.85580947  000.76026755
113  52.85600168  000.76067471
111  52.85627992  000.76073853
111  52.85652676  000.76045960
111  52.85655884  000.76050092
111  52.85658023  000.76054519
111  52.85662746  000.76067359
111  52.85665241  000.76080346
111  52.85666043  000.76091710
111  52.85665598  000.76106911
111  52.85663815  000.76119013
111  52.85660251  000.76132885
111  52.85655171  000.76144101
111  52.85652409  000.76148824
111  52.85646082  000.76156645
111  52.85641270  000.76160483
113  52.85622645  000.76119012
111  52.85611150  000.76238996
111  52.85635834  000.76211103
111  52.85639398  000.76216416
111  52.85641537  000.76220843
111  52.85646260  000.76233683
111  52.85648755  000.76246670
111  52.85649557  000.76258034
111  52.85649112  000.76273234
111  52.85647329  000.76285336
111  52.85643765  000.76299209
111  52.85638685  000.76310425
111  52.85635923  000.76315147
111  52.85629596  000.76322969
111  52.85624784  000.76326806
113  52.85606159  000.76285336
111  52.85492102  000.76190232
111  52.85494027  000.76182263
111  52.85497556  000.76177836
111  52.85502689  000.76173763
111  52.85531240  000.76166856
111  52.85533272  000.76166856
111  52.85534234  000.76168096
111  52.85534128  000.76171284
111  52.85526214  000.76186336
111  52.85519157  000.76207233
111  52.85515307  000.76227776
111  52.85513917  000.76249912
111  52.85514345  000.76272226
111  52.85517446  000.76292768
111  52.85521509  000.76309592
111  52.85515735  000.76311894
111  52.85489215  000.76288873
111  52.85485686  000.76281966
111  52.85484403  000.76277716
113  52.85484403  000.76270455
111  52.85229911  000.76340455
111  52.85212053  000.76315132
111  52.85219004  000.76302737
111  52.85201038  000.76236685
111  52.85213764  000.76234560
111  52.85238680  000.76260414
111  52.85233761  000.76272633
111  52.85258463  000.76300080
111  52.85255789  000.76305924
111  52.85253330  000.76303445
113  52.85247825  000.76312145
111  52.85359200  000.76075276
111  52.85356762  000.76069114
111  52.85353682  000.76064652
111  52.85349448  000.76063801
111  52.85345598  000.76064226
111  52.85339182  000.76072089
111  52.85331611  000.76079527
112  52.85325708  000.76080589  52.85325580  000.76080589
111  52.85320062  000.76078889
111  52.85314544  000.76071664
111  52.85306460  000.76055089
111  52.85303252  000.76051689
111  52.85296707  000.76052964
111  52.85295167  000.76041276
111  52.85305818  000.76038726
111  52.85309026  000.76036814
111  52.85311079  000.76028527
111  52.85326735  000.76007914
111  52.85327248  000.76005576
111  52.85332509  000.76001114
111  52.85364333  000.76068052
111  52.85373957  000.76071239
111  52.85363306  000.76097589
113  52.85361895  000.76095889
111  52.85342641  000.76047553
111  52.85340074  000.76055699
111  52.85333016  000.76064376
111  52.85328739  000.76067564
111  52.85323071  000.76067209
111  52.85318473  000.76063136
111  52.85315051  000.76056053
111  52.85313661  000.76047730
111  52.85314410  000.76040824
111  52.85317083  000.76035511
111  52.85323820  000.76027897
111  52.85328204  000.76024886
111  52.85332589  000.76024178
111  52.85336652  000.76026126
113  52.85343068  000.76039230
111  52.85218900  000.76689296
111  52.85196572  000.76690571
111  52.85187025  000.76681136
111  52.85179788  000.76646967
111  52.85173782  000.76591889
111  52.85193492  000.76615348
111  52.85190721  000.76621468
111  52.85194416  000.76652067
