I
1050 Generated by WorldEditor

1   1023 1 0 KATL Hartsfield Jackson Atlanta Intl
1302 city Atlanta
111  33.64304610 -084.42450351 20
111  33.64304516 -084.42434544 20
111  33.64307664 -084.42428400 20
111  33.64307795 -084.42385234 20
112  33.64310550 -084.42374521  33.64313769 -084.42370367 20
111  33.64319206 -084.42370582 20
111  33.64404744 -084.42370272 20
112  33.64412017 -084.42372706  33.64414521 -084.42375571 20
111  33.64416667 -084.42381586 20
115  33.64416905 -084.42420685
120 Linear Feature 724
111  33.64409185 -084.42819813 21
111  33.64409091 -084.42701895 21
115  33.64425151 -084.42701895
120 Linear Feature 784
111  33.64557993 -084.42236836 57 104
115  33.64574376 -084.42236870
120 Linear Feature 783
111  33.64507543 -084.42232433 51 101
112  33.64533330 -084.42246326  33.64542045 -084.42260510 51 101
111  33.64542396 -084.42275890 51 101
112  33.64555540 -084.42248690  33.64565380 -084.42237207 57 105
111  33.64574376 -084.42236870 57 105
111  33.64600804 -084.42237207 51 101
115  33.64619524 -084.42237152
120 Linear Feature 782
111  33.64507917 -084.42336314 51 101
115  33.64575110 -084.42335638
120 Linear Feature 781
111  33.64469313 -084.42295550 51 101
112  33.64507917 -084.42336314  33.64539375 -084.42334276 51 101
111  33.64542396 -084.42293238 51 101
112  33.64556012 -084.42324645  33.64565009 -084.42331061 57 105
115  33.64575110 -084.42335638
120 Linear Feature 780
111  33.64469313 -084.42373765 51 101
112  33.64507917 -084.42336314  33.64542275 -084.42338765 51 101
111  33.64542555 -084.42378449 51 101
112  33.64555149 -084.42348134  33.64567161 -084.42335546 57 105
111  33.64575110 -084.42335638 57 105
111  33.64600975 -084.42335300 51 101
111  33.64659610 -084.42335449 2
111  33.64700583 -084.42335449 51 101
111  33.64742422 -084.42335449 51 101
111  33.64768967 -084.42335796 51 101
111  33.64789887 -084.42335103 51 101
111  33.64838506 -084.42335623 57 105
111  33.64875583 -084.42335276 51 101
111  33.64919153 -084.42335796 51 101
111  33.64934445 -084.42335450 2
111  33.64975130 -084.42335970 51 101
111  33.65015814 -084.42335104 51 101
112  33.65038879 -084.42326072  33.65044640 -084.42320305 57 105
112  33.65055970 -084.42306004  33.65062498 -084.42293547 57 105
115  33.65065010 -084.42276739
120 Linear Feature 779
111  33.64532881 -084.42168074 51 101
111  33.64564574 -084.42204915 57 105
112  33.64586809 -084.42225792  33.64596219 -084.42230406 57 105
111  33.64600866 -084.42233161 51 101
111  33.64619524 -084.42237152 51 101
111  33.64659906 -084.42237459 2
111  33.64700033 -084.42237766 51 101
111  33.64743738 -084.42237460 51 101
111  33.64769041 -084.42237767 57 105
111  33.64790254 -084.42237153 51 101
111  33.64838815 -084.42237767 57 105
111  33.64877153 -084.42236847 51 101
111  33.64933381 -084.42237461 2
111  33.64974785 -084.42237769 51 101
111  33.64993188 -084.42236848 51 101
111  33.65019513 -084.42237462 51 101
111  33.65041748 -084.42235620 57 105
111  33.65064751 -084.42230708 51 101
111  33.65085198 -084.42223646 51 101
111  33.65105644 -084.42216277 51
112  33.65137337 -084.42223339  33.65154964 -084.42236342 51
111  33.65158550 -084.42260490 51
115  33.65159061 -084.42301939
120 Linear Feature 778
111  33.64499005 -084.42145111 51 101
112  33.64533099 -084.42167948  33.64539902 -084.42182807 51 101
115  33.64542713 -084.42196970
120 Linear Feature 777
111  33.64464835 -084.42232671 51 101
112  33.64493512 -084.42210720  33.64503914 -084.42191133
111  33.64493512 -084.42210720
112  33.64493512 -084.42210720  33.64512911 -084.42153309 51 101
115  33.64465549 -084.42144773
120 Linear Feature 776
111  33.64432631 -084.42232751 51 101
111  33.64464835 -084.42232671 51 101
115  33.64507543 -084.42232433
120 Linear Feature 775
111  33.64469313 -084.42274790 51 101
112  33.64473832 -084.42247530  33.64478330 -084.42237399 51 101
111  33.64493512 -084.42210720 51 101
115  33.64534991 -084.42125185
120 Linear Feature 774
111  33.64263877 -084.42274136 51 101
111  33.64263946 -084.42236434 51 101
112  33.64263763 -084.42199360  33.64264072 -084.42185616 51 101
115  33.64272966 -084.42172802
120 Linear Feature 773
111  33.64282768 -084.42184738 52
115  33.64265900 -084.42164476
120 Linear Feature 772
111  33.64193916 -084.42238583 51 101
112  33.64223191 -084.42227106  33.64229938 -084.42223729 51 101
111  33.64241901 -084.42209127 51 101
111  33.64272966 -084.42172802 51 101
112  33.64297426 -084.42152878  33.64315419 -084.42142747 51 101
111  33.64330882 -084.42144773 51 101
111  33.64465549 -084.42144773 51 101
111  33.64499005 -084.42145111 51 101
112  33.64521496 -084.42138694  33.64528806 -084.42132953 51 101
111  33.64534991 -084.42125185 51 101
115  33.64542237 -084.42100511
120 Linear Feature 771
111  33.64263877 -084.42274136 51 101
112  33.64230720 -084.42238583  33.64207947 -084.42240947
111  33.64230720 -084.42238583
112  33.64230720 -084.42238583  33.64194171 -084.42239934 51 101
115  33.64196143 -084.42285127
120 Linear Feature 770
111  33.64298377 -084.42415601 51 101
112  33.64273154 -084.42398208  33.64263258 -084.42382978 51 101
111  33.64263258 -084.42370719 51 101
111  33.64263877 -084.42274136 51 101
112  33.64274391 -084.42248505  33.64284906 -084.42234389 51 101
115  33.64308162 -084.42232443
120 Linear Feature 769
111  33.64362017 -084.42415908 51 101
111  33.64298377 -084.42415601 51 101
111  33.64235759 -084.42415602 51 101
112  33.64206622 -084.42400252  33.64195632 -084.42384902 51 101
111  33.64196143 -084.42368324 51 101
111  33.64196143 -084.42285127 51 101
112  33.64184131 -084.42253506  33.64173141 -084.42242454 51 101
115  33.64160946 -084.42239197
120 Linear Feature 768
111  33.64048357 -084.42428729 22
111  33.63962026 -084.42427586 22
115  33.63961867 -084.42432161
120 Linear Feature 767
111  33.64079787 -084.42428056 22
111  33.64149281 -084.42428310 22
115  33.64149069 -084.42424250
120 Linear Feature 766
111  33.64428632 -084.42495074 22
112  33.64422336 -084.42474594  33.64416597 -084.42468608
111  33.64422336 -084.42474594
112  33.64422336 -084.42474594  33.64416494 -084.42467245 22
111  33.64406204 -084.42466076 22
111  33.64231375 -084.42464983 22
112  33.64173608 -084.42429250  33.64150440 -084.42394861
111  33.64173608 -084.42429250
112  33.64173608 -084.42429250  33.64154280 -084.42400313 22
111  33.64154598 -084.42369119 22
111  33.64154387 -084.42316345 22
112  33.64147205 -084.42301630  33.64141713 -084.42294779 22
111  33.64133475 -084.42294018 22
111  33.63997234 -084.42293512 22
112  33.63980970 -084.42300869  33.63975209 -084.42308250
111  33.63980970 -084.42300869
112  33.63980970 -084.42300869  33.63976361 -084.42305482 22
111  33.63973155 -084.42316853 22
111  33.63972732 -084.42370894 22
112  33.63956045 -084.42426203  33.63937396 -084.42457732
111  33.63956045 -084.42426203
112  33.63956045 -084.42426203  33.63928509 -084.42464594 22
111  33.63895846 -084.42465528 22
111  33.63715881 -084.42465021 22
115  33.63715881 -084.42469334
120 Linear Feature 765
111  33.64304757 -084.42380549 22
115  33.64304546 -084.42420891
120 Linear Feature 764
111  33.64420123 -084.42419698 20
111  33.64420298 -084.42380695 20
111  33.64417504 -084.42372518 20
111  33.64408078 -084.42366856 20
111  33.64317827 -084.42366646 20
111  33.64308924 -084.42370421 20
111  33.64304734 -084.42381325 20
111  33.64304560 -084.42337710 20
112  33.64307702 -084.42329532  33.64310320 -084.42325548 20
111  33.64314684 -084.42326177 20
111  33.64412791 -084.42325547 20
112  33.64419076 -084.42330789  33.64420977 -084.42334595 20
115  33.64420931 -084.42342830
120 Linear Feature 763
111  33.64099938 -084.42289329 20
111  33.64132396 -084.42289472 20
112  33.64150202 -084.42298489  33.64158102 -084.42306024 20
111  33.64158058 -084.42324489 20
111  33.64157709 -084.42370620 20
112  33.64187352 -084.42440196  33.64214904 -084.42463159 20
111  33.64236991 -084.42461388 20
111  33.64293177 -084.42460880 20
111  33.64298246 -084.42457582 20
111  33.64301204 -084.42451239 20
111  33.64301204 -084.42337572 20
112  33.64305107 -084.42326330  33.64308249 -084.42322346 20
111  33.64313877 -084.42321334 20
111  33.64415688 -084.42321333 20
112  33.64421391 -084.42326915  33.64423613 -084.42330918 20
115  33.64424560 -084.42342646
120 Linear Feature 762
111  33.64046442 -084.42686401 22
111  33.64046442 -084.42682463 22
111  33.64085788 -084.42682620 22
115  33.64085788 -084.42679312
120 Linear Feature 761
111  33.63938969 -084.42832055 22
111  33.63935129 -084.42832747 22
111  33.63935513 -084.42695973 22
115  33.63932249 -084.42696204
120 Linear Feature 760
111  33.63715454 -084.42686436 22
111  33.63715454 -084.42682498 22
111  33.64024455 -084.42682498 22
115  33.64024455 -084.42678874
120 Linear Feature 759
111  33.63702773 -084.42271407 22
111  33.63702052 -084.42452142 22
111  33.63700898 -084.42480041 22
111  33.63700176 -084.42663894 22
115  33.63703639 -084.42664414
120 Linear Feature 758
112  33.63899941 -084.42108995  33.63900299 -084.42108852 22
111  33.63902803 -084.42108565 22
111  33.63903041 -084.42124892 22
111  33.63905426 -084.42133628 22
111  33.63906380 -084.42168572 22
112  33.63910314 -084.42183179  33.63914599 -084.42188517 22
111  33.63922118 -084.42191199 22
111  33.63945249 -084.42190913 22
112  33.63953834 -084.42194637  33.63956849 -084.42198258 22
111  33.63958365 -084.42203086 22
111  33.63985073 -084.42280709 22
115  33.63988053 -084.42278703
120 Linear Feature 756
111  33.63710004 -084.42096217 22
115  33.64121273 -084.42099000
120 Linear Feature 755
111  33.64121162 -084.42103050 20
111  33.63913659 -084.42100855 20
112  33.63908817 -084.42104115  33.63906071 -084.42107667 20
111  33.63906071 -084.42109443 20
111  33.63906282 -084.42125173 20
111  33.63908817 -084.42133292 20
111  33.63909239 -084.42168557 20
112  33.63913464 -084.42181497  33.63917477 -084.42185556 20
111  33.63923814 -084.42187332 20
115  33.63945769 -084.42187395
120 Linear Feature 757
111  33.63768721 -084.42081795 22
111  33.63765691 -084.42081449 22
111  33.63765403 -084.42061521 22
115  33.63775502 -084.42005203
120 Linear Feature 753
111  33.63704784 -084.42092970 20
111  33.63756736 -084.42092566 20
112  33.63760306 -084.42090136  33.63761936 -084.42088015 20
111  33.63761804 -084.42085339 20
111  33.63761804 -084.42059714 20
115  33.63772210 -084.42005075
120 Linear Feature 752
111  33.63943208 -084.42194764 20
111  33.63919562 -084.42194954 20
112  33.63908136 -084.42186186  33.63904121 -084.42180734 20
111  33.63903692 -084.42172652 20
111  33.63902423 -084.42135101 20
111  33.63900201 -084.42127857 20
111  33.63899407 -084.42108414 20
112  33.63896868 -084.42102505  33.63895438 -084.42100643 20
111  33.63891155 -084.42100408 20
115  33.63707250 -084.42100198
120 Linear Feature 751
111  33.64099830 -084.42288765 21
111  33.63998576 -084.42288419 21
112  33.63992239 -084.42285420  33.63989747 -084.42283215 21
111  33.63988206 -084.42279193 21
111  33.63959979 -084.42198466 21
112  33.63954985 -084.42190564  33.63952100 -084.42187618 21
115  33.63945769 -084.42187395
120 Linear Feature 750
111  33.63979967 -084.42295476 21
112  33.63981987 -084.42287678  33.63981843 -084.42284385 21
111  33.63981699 -084.42282133 21
111  33.63955441 -084.42204153 21
112  33.63950681 -084.42197048  33.63948372 -084.42195662 21
115  33.63942457 -084.42194969
120 Linear Feature 749
111  33.63699573 -084.42119086 55
115  33.63699442 -084.42165872
120 Linear Feature 748
111  33.63707836 -084.42213919 55
115  33.63707705 -084.42251096
120 Linear Feature 747
111  33.63775119 -084.41966098 22
111  33.63774201 -084.41883394 22
115  33.63770660 -084.41883079
120 Linear Feature 794
111  33.63845820 -084.42188697 52
115  33.63886721 -084.42188928
120 Linear Feature 793
111  33.63774963 -084.42188928 52
115  33.63814904 -084.42188697
120 Linear Feature 792
111  33.63763926 -084.42232993 51 101
112  33.63796345 -084.42188063  33.63795578 -084.42146927 51 101
115  33.63762566 -084.42144360
120 Linear Feature 791
111  33.63717646 -084.42320675 59
111  33.63783826 -084.42320303 59
111  33.63832070 -084.42311389 59
112  33.63846296 -084.42282415  33.63845987 -084.42256042 59
111  33.63824648 -084.42252699 59
111  33.63790012 -084.42250099 59
115  33.63724002 -084.42249716
120 Linear Feature 790
111  33.63895602 -084.42144141 51 101
111  33.63827266 -084.42144488 51 101
111  33.63762566 -084.42144360 51 101
111  33.63692791 -084.42145281 51 101
115  33.63654885 -084.42144745
120 Linear Feature 789
111  33.63901467 -084.42243275 51 101
112  33.63864157 -084.42188557  33.63865114 -084.42140213
111  33.63864157 -084.42188557
112  33.63864157 -084.42188557  33.63866647 -084.42150344 51 101
111  33.63895602 -084.42144141 51 101
111  33.64083630 -084.42143769 51 101
112  33.64096619 -084.42123710  33.64100021 -084.42112194 51 101
115  33.64099402 -084.42102908
120 Linear Feature 788
111  33.63966446 -084.42242881 51 101
111  33.63901467 -084.42243275 51 101
111  33.63829720 -084.42232503 51 101
112  33.63796345 -084.42188063  33.63794556 -084.42149690
111  33.63796345 -084.42188063
112  33.63796345 -084.42188063  33.63796856 -084.42154295 51 101
111  33.63827266 -084.42144488 51 101
112  33.63864157 -084.42188557  33.63864668 -084.42230000
111  33.63864157 -084.42188557
112  33.63864157 -084.42188557  33.63863135 -084.42228465 51 101
115  33.63829720 -084.42232503
120 Linear Feature 787
111  33.63828792 -084.42336510 51 101
112  33.63853532 -084.42319423  33.63862192 -084.42308651 51 101
111  33.63865284 -084.42285992 51 101
112  33.63854770 -084.42248104  33.63844564 -084.42235103 51 101
111  33.63829720 -084.42232503 51 101
111  33.63762920 -084.42233246 51 101
111  33.63690245 -084.42232875 51 101
112  33.63666432 -084.42246990  33.63657773 -084.42257761 51 101
111  33.63654766 -084.42274349 51 101
112  33.63642001 -084.42242161  33.63631487 -084.42232503 51 101
111  33.63617570 -084.42232503 51 101
112  33.63590665 -084.42245875  33.63584480 -084.42256647 51 101
115  33.63581433 -084.42273063
120 Linear Feature 786
111  33.63828001 -084.42415539 51 101
112  33.63853842 -084.42400028  33.63863738 -084.42387027 51 101
111  33.63864356 -084.42368826 51 101
111  33.63865284 -084.42285992 51 101
112  33.63875490 -084.42252933  33.63889097 -084.42239932 51 101
111  33.63901467 -084.42243275 51 101
112  33.63924043 -084.42257762  33.63931774 -084.42270020 51 101
115  33.63932054 -084.42288960
120 Linear Feature 785
111  33.63716669 -084.42415909 51 101
112  33.63734469 -084.42403000  33.63743128 -084.42392599 51 101
111  33.63744365 -084.42375141 51 101
112  33.63751478 -084.42349511  33.63759209 -084.42337624 51 101
111  33.63776218 -084.42334281 51 101
111  33.63829411 -084.42335395 51 101
111  33.63894973 -084.42335024 51 101
112  33.63918476 -084.42321651  33.63932084 -084.42307536 51 101
115  33.63932054 -084.42288960
120 Linear Feature 823
111  33.64790025 -084.42296877 51 101
112  33.64805756 -084.42256817  33.64820579 -084.42237475 51 101
111  33.64838815 -084.42237767 51 101
112  33.64805500 -084.42217826  33.64792210 -084.42198483 51 101
111  33.64789971 -084.42175122 57 105
112  33.64763840 -084.42227958  33.64735815 -084.42252197
111  33.64763840 -084.42227958
112  33.64763840 -084.42227958  33.64743738 -084.42237460 51 101
111  33.64743738 -084.42237460 51 101
112  33.64763840 -084.42246379  33.64773552 -084.42250677
111  33.64763840 -084.42246379
114  33.64763840 -084.42246379  33.64785820 -084.42259888 57 105
120 Linear Feature 822
111  33.64790025 -084.42395646 51 101
112  33.64805244 -084.42355678  33.64821346 -084.42336336 51 101
111  33.64838506 -084.42335623 51 101
112  33.64806267 -084.42316686  33.64791698 -084.42301335 51 101
115  33.64789851 -084.42274439
120 Linear Feature 821
111  33.64789991 -084.41854605 51 101
112  33.64803450 -084.41934186  33.64812859 -084.41960943 51 101
111  33.64833875 -084.42002126 51 101
111  33.64856134 -084.42049970 57 105
111  33.64878080 -084.42094899 51 101
115  33.64882850 -084.42104432
120 Linear Feature 820
111  33.64790042 -084.42138242 51 101
112  33.64827662 -084.42084752  33.64861458 -084.42071050
111  33.64827662 -084.42084752
112  33.64827662 -084.42084752  33.64850474 -084.42075364 57 105
111  33.64875381 -084.42095377 51 101
111  33.64882850 -084.42104432 51 101
112  33.64908274 -084.42161795  33.64919469 -084.42188184 51 101
112  33.64934762 -084.42244692  33.64941099 -084.42272350 51
112  33.64948935 -084.42328147  33.64951259 -084.42345401 51
111  33.64951956 -084.42371410 51
111  33.64952885 -084.42495337 51
112  33.64946802 -084.42571358  33.64940043 -084.42613225
111  33.64946802 -084.42571358
112  33.64946802 -084.42571358  33.64941732 -084.42612971 51 101
112  33.64934107 -084.42641949  33.64927770 -084.42668338
111  33.64934107 -084.42641949
112  33.64934107 -084.42641949  33.64924391 -084.42682040 51 101
112  33.64912942 -084.42713047  33.64905549 -084.42734615 51 101
112  33.64883045 -084.42779891  33.64880664 -084.42782941 51 101
111  33.64874266 -084.42791287 57 105
112  33.64821143 -084.42799572  33.64794656 -084.42786733 51 101
115  33.64790009 -084.42747099
120 Linear Feature 819
111  33.64730034 -084.41604940 51 101
115  33.64721078 -084.41616979
120 Linear Feature 818
111  33.64739612 -084.41602511 51 101
111  33.64721078 -084.41616979 51 101
115  33.64707390 -084.41626059
120 Linear Feature 817
111  33.64734300 -084.41625773 51 101
111  33.64707390 -084.41626059 51 101
111  33.64700407 -084.41626440 2
112  33.64659939 -084.41625678  33.64659781 -084.41625678 51 101
112  33.64644863 -084.41619768  33.64639150 -084.41614812 51 101
111  33.64631533 -084.41601658 51 101
111  33.64615663 -084.41567344
112  33.64615663 -084.41567344  33.64614393 -084.41560863 51 101
111  33.64600745 -084.41548853 57 105
112  33.64564721 -084.41548090  33.64547582 -084.41557241 51 101
115  33.64542549 -084.41583042
120 Linear Feature 816
111  33.64789987 -084.41376233 51 101
112  33.64777292 -084.41499886  33.64762628 -084.41545810
111  33.64777292 -084.41499886
112  33.64777292 -084.41499886  33.64765247 -084.41532809 57 105
111  33.64758073 -084.41546379 51 101
111  33.64730034 -084.41604940 51 101
115  33.64712786 -084.41640572
120 Linear Feature 815
111  33.64789631 -084.41699054 57 105
112  33.64758836 -084.41630686  33.64737395 -084.41619609
111  33.64758836 -084.41630686
112  33.64758836 -084.41630686  33.64759120 -084.41630048 51 101
112  33.64734300 -084.41625773  33.64720498 -084.41628536 51 101
115  33.64712786 -084.41640572
120 Linear Feature 814
111  33.64882340 -084.41625172 51 101
111  33.64873162 -084.41610169 57 105
112  33.64837560 -084.41571871  33.64817565 -084.41557573
111  33.64837560 -084.41571871
112  33.64837560 -084.41571871  33.64813438 -084.41554142 51 101
112  33.64790517 -084.41567750  33.64791284 -084.41567750
111  33.64790517 -084.41567750
112  33.64790517 -084.41567750  33.64780805 -084.41571127 57 105
111  33.64758622 -084.41587034 51 101
112  33.64739612 -084.41602511  33.64731177 -084.41609880
111  33.64739612 -084.41602511
112  33.64739612 -084.41602511  33.64727599 -084.41616941 51 101
111  33.64712786 -084.41640572 51 101
111  33.64700746 -084.41666706 51
112  33.64687439 -084.41694870  33.64681972 -084.41709151
111  33.64687439 -084.41694870
112  33.64687439 -084.41694870  33.64680283 -084.41715748 51
111  33.64681524 -084.41729632 51
115  33.64680891 -084.41883647
120 Linear Feature 813
111  33.64882340 -084.41625172 51 101
111  33.64870472 -084.41613032 57 105
112  33.64825692 -084.41606434  33.64801401 -084.41618106
111  33.64825692 -084.41606434
112  33.64825692 -084.41606434  33.64794008 -084.41618106 51 101
115  33.64790312 -084.41658598
120 Linear Feature 812
111  33.64914381 -084.40962129 51 101
116  33.64934345 -084.40973355  33.64938147 -084.40979699
120 Linear Feature 811
111  33.64994008 -084.40961972 51 101
116  33.64975745 -084.40971579  33.64971098 -084.40976400
120 Linear Feature 810
111  33.64952881 -084.41971356 51
112  33.64951348 -084.41866493  33.64950743 -084.41856695
111  33.64951348 -084.41866493
112  33.64951348 -084.41866493  33.64945444 -084.41796583 51
111  33.64934479 -084.41764254 51 101
112  33.64909687 -084.41684735  33.64900691 -084.41664133 51 101
111  33.64882340 -084.41625172 51 101
111  33.64875439 -084.41609514 57 105
111  33.64854481 -084.41565917 51 101
111  33.64812566 -084.41477495 51 101
112  33.64796720 -084.41425916  33.64792375 -084.41404117 51 101
115  33.64789987 -084.41376233
120 Linear Feature 809
111  33.64845035 -084.41018482 51 101
115  33.64845373 -084.40903236
120 Linear Feature 808
111  33.64893237 -084.40962129 51 101
112  33.64872559 -084.40970559  33.64861152 -084.40978424
111  33.64872559 -084.40970559
112  33.64872559 -084.40970559  33.64872136 -084.40970812 57 105
112  33.64855283 -084.40989415  33.64845490 -084.41005793 57 105
111  33.64845035 -084.41018482 51 101
111  33.64845170 -084.41120143 51 101
111  33.64845344 -084.41155193 51 101
112  33.64841942 -084.41183055  33.64839830 -084.41193435 51 101
111  33.64834520 -084.41205717 51 101
111  33.64800811 -084.41278530 51 101
112  33.64793389 -084.41303420  33.64789933 -084.41317260 51 101
111  33.64789987 -084.41332025 51 101
111  33.64789987 -084.41376233 51 101
111  33.64790312 -084.41658598 51 101
111  33.64789631 -084.41699054 51 101
111  33.64790312 -084.41853929 51 101
111  33.64790042 -084.42138242 51 101
111  33.64789971 -084.42175122 51 101
111  33.64789851 -084.42274439 51 101
111  33.64790025 -084.42296877 51 101
111  33.64790025 -084.42395646 51 101
111  33.64789630 -084.42746850 51 101
111  33.64789566 -084.42816362 51 101
111  33.64789725 -084.42876221 51 101
111  33.64789725 -084.42933602 51 101
111  33.64790042 -084.43032161 51 101
111  33.64789566 -084.43076960 51 101
111  33.64790042 -084.43192104 51 101
111  33.64789884 -084.43251011 51 101
112  33.64816169 -084.43301643  33.64840798 -084.43315598 57 105
112  33.64864962 -084.43303317  33.64873792 -084.43300247 51 101
115  33.64884838 -084.43282019
120 Linear Feature 807
111  33.64877139 -084.40944355 54 104
115  33.64831434 -084.40944355
120 Linear Feature 806
111  33.64858218 -084.40635674 56
115  33.64832194 -084.40635953
120 Linear Feature 805
111  33.64975721 -084.40961570 2
111  33.64934363 -084.40961570 51 101
111  33.64914381 -084.40962129 51 101
111  33.64893237 -084.40962129 51 101
112  33.64874185 -084.40954034  33.64868616 -084.40950574 57 105
112  33.64856062 -084.40935892  33.64847613 -084.40922052 57 105
111  33.64845373 -084.40903236 51 101
111  33.64845606 -084.40636963 51 101
112  33.64831652 -084.40588586  33.64816061 -084.40569244 51 101
112  33.64803131 -084.40569235  33.64798530 -084.40566472 57 105
111  33.64762619 -084.40567749 51 101
111  33.64701386 -084.40567750 2
111  33.64659332 -084.40567005 51 101
111  33.64624247 -084.40567006 51 101
111  33.64600083 -084.40567285 51 101
111  33.64557331 -084.40567285 51 101
112  33.64522246 -084.40582078  33.64508700 -084.40597428 51 101
111  33.64511326 -084.40627013 51 101
111  33.64511093 -084.40738653 51 101
112  33.64513649 -084.40769354  33.64516437 -084.40779401 51 101
111  33.64522711 -084.40794752 51 101
112  33.64538046 -084.40829081  33.64541531 -084.40836337 51 101
115  33.64543074 -084.40857384
120 Linear Feature 804
111  33.64845170 -084.41120143 57 105
112  33.64873897 -084.41067873  33.64899244 -084.41055947 51 101
111  33.64906004 -084.41060261 51 101
112  33.64934730 -084.41074978  33.64949516 -084.41090202 51
111  33.64954163 -084.41112785 51
115  33.64953318 -084.41164802
120 Linear Feature 803
111  33.64975251 -084.41112156 54 101
115  33.64934831 -084.41112299
120 Linear Feature 802
111  33.65064577 -084.41643461 57 105
112  33.65054645 -084.41668897  33.65048741 -084.41677340 57 105
111  33.65037495 -084.41690512 51 101
115  33.64999395 -084.41734626
120 Linear Feature 801
111  33.65064145 -084.41764779 57 105
112  33.65038686 -084.41729232  33.65015492 -084.41719573 51 101
111  33.64999395 -084.41734626 51 101
112  33.64974698 -084.41771486  33.64961400 -084.41795263 51
112  33.64958607 -084.41826328  33.64955515 -084.41840073 51
111  33.64954117 -084.41902296 51
115  33.64954117 -084.41971521
120 Linear Feature 800
111  33.65105644 -084.42216277 51
112  33.65079549 -084.42205127  33.65065747 -084.42191311 51
115  33.65064577 -084.42176739
120 Linear Feature 799
111  33.65064722 -084.42255422 51
111  33.65072648 -084.42235830 51
115  33.65085198 -084.42223646
120 Linear Feature 798
111  33.65064722 -084.42296150 57 105
112  33.65040150 -084.42247027  33.65017914 -084.42228606
111  33.65040150 -084.42247027
112  33.65040150 -084.42247027  33.65026860 -084.42239045 51 101
111  33.65019192 -084.42236895 51 101
112  33.65039128 -084.42227684  33.65057785 -084.42216938 57 105
115  33.65064722 -084.42185578
120 Linear Feature 797
111  33.65064593 -084.42393308 57 104
112  33.65040801 -084.42346668  33.65023483 -084.42336266 51 101
115  33.65015814 -084.42335104
120 Linear Feature 796
111  33.65064338 -084.42861835 57 105
112  33.65035365 -084.42901759  33.65010315 -084.42910675 51 101
115  33.64998467 -084.42894399
120 Linear Feature 795
111  33.65064849 -084.42992936 57 105
112  33.65056917 -084.42967213  33.65051549 -084.42957695 57 105
111  33.65034959 -084.42938607 51 101
111  33.64998467 -084.42894399 51 101
112  33.64974380 -084.42860231  33.64961601 -084.42835361 51
111  33.64956350 -084.42799858 51
115  33.64956094 -084.42714811
120 Linear Feature 868
111  33.64473606 -084.41666405 55
115  33.64473818 -084.41600436
120 Linear Feature 867
111  33.64542549 -084.41751301 51 101
112  33.64531172 -084.41716326  33.64520872 -084.41700180
111  33.64531172 -084.41716326
112  33.64531172 -084.41716326  33.64530997 -084.41716116 51 101
115  33.64473914 -084.41626158
120 Linear Feature 866
111  33.64601577 -084.40800958 57 105
112  33.64578381 -084.40781173  33.64568157 -084.40767050 57 105
115  33.64570600 -084.40745577
120 Linear Feature 865
111  33.64543074 -084.40857384 51 101
112  33.64556237 -084.40796830  33.64571234 -084.40770696 51 101
111  33.64570600 -084.40745577 51 101
111  33.64570389 -084.40616429 51 101
112  33.64579894 -084.40585220  33.64587191 -084.40572995 57 105
115  33.64600083 -084.40567285
120 Linear Feature 864
111  33.64543074 -084.40857384 51 101
112  33.64560172 -084.40810168  33.64576436 -084.40796721
111  33.64560172 -084.40810168
112  33.64560172 -084.40810168  33.64583618 -084.40795706 57 105
111  33.64601577 -084.40800958 51 101
112  33.64659594 -084.40816923  33.64678182 -084.40835699 51
111  33.64679785 -084.40877097 51
115  33.64679274 -084.40932667
120 Linear Feature 863
111  33.64624247 -084.40567006 51 101
116  33.64658806 -084.40587514  33.64668612 -084.40602817
120 Linear Feature 862
111  33.64732457 -084.43818971 51 101
116  33.64700621 -084.43801523  33.64695765 -084.43793234
120 Linear Feature 861
111  33.64761502 -084.43822403 51 101
111  33.64732457 -084.43818971 51 101
115  33.64700276 -084.43818971
120 Linear Feature 860
111  33.64557074 -084.43819446 51 101
112  33.64534397 -084.43835644  33.64526219 -084.43843627 51 101
115  33.64519348 -084.43864296
120 Linear Feature 859
111  33.64599649 -084.43819860 57 105
115  33.64557074 -084.43819446
120 Linear Feature 855
111  33.64525533 -084.43698500 51 101
112  33.64494904 -084.43716991  33.64475702 -084.43720346
111  33.64494904 -084.43716991
112  33.64494904 -084.43716991  33.64494555 -084.43716991 51 101
115  33.64416349 -084.43719851
120 Linear Feature 854
111  33.64541761 -084.43661961 51 101
112  33.64534037 -084.43686279  33.64529149 -084.43695302 51 101
111  33.64525669 -084.43698410 51 101
111  33.64474453 -084.43767730 51 101
112  33.64447331 -084.43785060  33.64435068 -084.43786793 51 101
115  33.64410943 -084.43785769
120 Linear Feature 853
111  33.64542188 -084.43742090 51 101
115  33.64541761 -084.43661961
120 Linear Feature 852
111  33.64619811 -084.43667793 51 101
111  33.64599361 -084.43673693 57 105
112  33.64562560 -084.43659576  33.64546295 -084.43645875 51 101
115  33.64542078 -084.43613732
120 Linear Feature 851
111  33.64759407 -084.43571154 51 101
111  33.64699599 -084.43612070 2
111  33.64659087 -084.43639560 51 101
111  33.64619811 -084.43667793 51 101
111  33.64599868 -084.43680966 57 105
112  33.64562591 -084.43706770  33.64562749 -084.43707342
111  33.64562591 -084.43706770
