I
1050 Generated by WorldEditor 2.1.0r1

1     79 1 0 XRFI Saki
1302 city Saki
112  45.09023476  033.58803283  45.09038786  033.58804955 20
115  45.09040405  033.58827706
120 Linear Feature 41
112  45.08975441  033.58799211  45.08976201  033.58775674 20
111  45.08990959  033.58772771 20
111  45.08996922  033.58772805 20
111  45.09023498  033.58772955
112  45.09023498  033.58772955  45.09038807  033.58774867 20
115  45.09040337  033.58796523
120 Linear Feature 41
112  45.08975330  033.58767260  45.08975913  033.58743594 20
111  45.08990856  033.58741631 20
111  45.08996923  033.58741697 20
111  45.09023682  033.58741990
112  45.09023682  033.58741990  45.09038254  033.58743085 20
115  45.09040268  033.58765319
120 Linear Feature 41
112  45.08975227  033.58737803  45.08975944  033.58712355 20
111  45.08992500  033.58711469 20
111  45.08996620  033.58711499 20
111  45.09023394  033.58711692
112  45.09023394  033.58711692  45.09039041  033.58713006 20
115  45.09040201  033.58735323
120 Linear Feature 41
112  45.08975117  033.58706273  45.08975805  033.58681661 20
111  45.08991925  033.58680176 20
111  45.08996740  033.58680176 20
111  45.09023289  033.58680179
112  45.09023289  033.58680179  45.09038879  033.58681424 20
115  45.09040133  033.58704183
120 Linear Feature 41
112  45.08975012  033.58676436  45.08975696  033.58652135 20
111  45.08992035  033.58650188 20
111  45.08996739  033.58650141 20
111  45.09022845  033.58649885
112  45.09022845  033.58649885  45.09038787  033.58650721 20
115  45.09040064  033.58673219
120 Linear Feature 40
111  45.09034299  033.59356942 20
115  45.09038411  033.59351217
120 Linear Feature 40
111  45.09033146  033.59355280 20
115  45.09037258  033.59349555
120 Linear Feature 40
111  45.09018949  033.59334822 20
115  45.09023061  033.59329097
120 Linear Feature 40
111  45.09021757  033.59338867 20
115  45.09025869  033.59333142
120 Linear Feature 40
111  45.09043981  033.59371474 20
115  45.09048093  033.59365749
120 Linear Feature 40
111  45.09051693  033.59394659 20
115  45.09055805  033.59388934
120 Linear Feature 40
111  45.09063259  033.59411326 20
115  45.09067371  033.59405601
120 Linear Feature 40
111  45.09075194  033.59428527 20
115  45.09079306  033.59422802
120 Linear Feature 39
112  45.09000528  033.59461962  45.09015356  033.59444470 20
116  45.09044634  033.59417865  45.09056720  033.59404947
120 Linear Feature 38
112  45.08864626  033.59650592  45.08854970  033.59667624 22
115  45.08863587  033.59682606
120 Linear Feature 36
112  45.08841537  033.59650911  45.08852893  033.59663212 22
111  45.08864626  033.59650592 22
111  45.08992802  033.59472684 20
111  45.09000528  033.59461962
112  45.09000528  033.59461962  45.09010670  033.59435897 20
111  45.09004607  033.59407972 20
111  45.08997083  033.59382465 22
111  45.08979325  033.59325791
112  45.08979325  033.59325791  45.08977480  033.59319485 22
111  45.08977227  033.59310059 22
111  45.08976164  033.59005807 20
111  45.08975984  033.58954371 20
111  45.08975862  033.58919386 20
111  45.08975755  033.58888755 20
111  45.08975655  033.58860368 20
111  45.08975539  033.58826989 20
111  45.08975441  033.58799211 20
111  45.08975330  033.58767260 20
111  45.08975227  033.58737803 20
111  45.08975117  033.58706273 20
111  45.08975012  033.58676436 20
111  45.08974903  033.58645307
112  45.08974903  033.58645307  45.08975030  033.58623085 20
111  45.08990324  033.58618931 20
111  45.08996632  033.58618951 20
111  45.09023411  033.58619035
112  45.09023411  033.58619035  45.09038720  033.58621125 20
111  45.09039996  033.58642364 20
111  45.09040064  033.58673219 20
111  45.09040133  033.58704183 20
111  45.09040201  033.58735323 20
111  45.09040268  033.58765319 20
111  45.09040337  033.58796523 20
111  45.09040405  033.58827706 20
111  45.09040472  033.58858053 20
111  45.09040536  033.58886913 20
111  45.09040585  033.58909124 20
111  45.09040595  033.58913807
112  45.09040595  033.58913807  45.09039998  033.58927945 20
111  45.09028929  033.58930515 20
111  45.08991834  033.58932786
112  45.08991834  033.58932786  45.08978760  033.58934976 20
115  45.08975984  033.58954371
120 Linear Feature 35
111  45.09787847  033.61223974 20
115  45.09798663  033.61239743
120 Linear Feature 34
112  45.09772545  033.61261166  45.09758115  033.61271800 22
115  45.09743113  033.61272045
120 Linear Feature 33
112  45.09855941  033.61106068  45.09866021  033.61127039 22
111  45.09856448  033.61144725 22
111  45.09772545  033.61261166
112  45.09772545  033.61261166  45.09763372  033.61277666 22
115  45.09765589  033.61303144
120 Linear Feature 32
111  45.10098118  033.61472225 20
115  45.10110716  033.61454982
120 Linear Feature 31
112  45.10161376  033.61886832  45.10178138  033.61899652 22
112  45.10229551  033.61875988  45.10247989  033.61858546
111  45.10229551  033.61875988 22
111  45.10289238  033.61794689
112  45.10289238  033.61794689  45.10305052  033.61755558 22
111  45.10289711  033.61728730 22
111  45.09855941  033.61106068 22
111  45.08863587  033.59682606 22
111  45.08841537  033.59650911 22
111  45.08625567  033.59340485 22
111  45.08607776  033.59314914 22
111  45.08321377  033.58903257
112  45.08321377  033.58903257  45.08299453  033.58879948 22
115  45.08279987  033.58908356
120 Linear Feature 30
111  45.09673128  033.60327461 22
111  45.09735105  033.60416344 20
111  45.09807738  033.60520510 20
115  45.09841976  033.60569612
120 Linear Feature 55
111  45.08502789  033.58469782 20
111  45.08502022  033.58468768 20
115  45.08501255  033.58467755
120 Linear Feature 54
112  45.08502022  033.58468768  45.08505317  033.58464620 20
115  45.08508343  033.58465450
120 Linear Feature 53
111  45.08541428  033.58512857 22
111  45.08508361  033.58465437 22
111  45.08455911  033.58390218
112  45.08455911  033.58390218  45.08444555  033.58375079 20
112  45.08440121  033.58411979  45.08450142  033.58427548
111  45.08440121  033.58411979 22
111  45.08532428  033.58544137
112  45.08532428  033.58544137  45.08535561  033.58550069 20
111  45.08532529  033.58555319 22
115  45.08487238  033.58617438
120 Linear Feature 52
111  45.08299859  033.58302681 22
115  45.08394439  033.58438170
120 Linear Feature 52
111  45.08298012  033.58305266 22
115  45.08392592  033.58440756
120 Linear Feature 51
111  45.08450757  033.58573326 20
115  45.08445949  033.58607671
120 Linear Feature 50
111  45.08336196  033.58410546 22
115  45.08382602  033.58476816
120 Linear Feature 50
111  45.08322108  033.58430334 22
115  45.08368514  033.58496604
120 Linear Feature 49
111  45.08307624  033.58389635 22
111  45.08439340  033.58577793 20
111  45.08460170  033.58607548
112  45.08460170  033.58607548  45.08470373  033.58628501 20
115  45.08465803  033.58645620
120 Linear Feature 48
111  45.08315362  033.58378752 20
111  45.08307624  033.58389635 20
115  45.08300109  033.58400205
120 Linear Feature 47
111  45.08441845  033.58680846 22
111  45.08279987  033.58908356 22
111  45.08214788  033.59000001
112  45.08214788  033.59000001  45.08193872  033.59033029 22
115  45.08210561  033.59087009
120 Linear Feature 46
111  45.08501383  033.59178865 20
115  45.08513281  033.59163570
120 Linear Feature 45
112  45.08515412  033.59467233  45.08509744  033.59471533 22
115  45.08488360  033.59471766
120 Linear Feature 44
112  45.08607776  033.59314914  45.08612373  033.59329788 22
115  45.08607196  033.59340737
120 Linear Feature 43
112  45.08625567  033.59340485  45.08616822  033.59332572 22
111  45.08607196  033.59340737 22
111  45.08515412  033.59467233
112  45.08515412  033.59467233  45.08512072  033.59477898 22
115  45.08511576  033.59505368
120 Linear Feature 42
111  45.08533652  033.59427628 20
115  45.08544808  033.59443891
120 Linear Feature 59
111  45.10030262  033.57997810 20
111  45.10016458  033.58027378 20
115  45.10014811  033.58030906
120 Linear Feature 58
111  45.10086729  033.58143805 20
115  45.10081324  033.58128920
120 Linear Feature 58
111  45.10094078  033.58124446 20
115  45.10082660  033.58124016
120 Linear Feature 57
111  45.10084321  033.58100176 20
111  45.10087737  033.58093186 20
115  45.10016458  033.58027378
120 Linear Feature 56
112  45.08728034  033.58300510  45.08734775  033.58300940 22
111  45.08739694  033.58305155 22
111  45.08753507  033.58325665
112  45.08753507  033.58325665  45.08759707  033.58336895 22
115  45.08748622  033.58352809
120 Linear Feature 60
111  45.09052667  033.58555557 20
115  45.09059373  033.58555616
14  45.08530105  033.58346904  82.02 0 Tower
1300  45.09064537  033.59429776 135.24 tie_down fighters Tie-Down 1
1301 B military 
1300  45.09050792  033.59410944 135.24 tie_down fighters Tie-Down 2
1301 B military 
1300  45.09036448  033.59391193 135.24 tie_down fighters Tie-Down 3
1301 B military 
1300  45.09022479  033.59371666 135.24 tie_down fighters Tie-Down 4
1301 B military 
1300  45.09008450  033.59351450 135.24 tie_down fighters Tie-Down 5
1301 B military 
1300  45.08997286  033.58893572 180.24 tie_down fighters Tie-Down 6
1301 B military 
1300  45.08997044  033.58863454 180.24 tie_down fighters Tie-Down 7
1301 B military 
1300  45.08997164  033.58834725 180.24 tie_down fighters Tie-Down 8
1301 B military 
1300  45.08997043  033.58803646 180.24 tie_down fighters Tie-Down 9
1301 B military 
1300  45.08996922  033.58772805 180.24 tie_down fighters Tie-Down 10
1301 B military 
1300  45.08996923  033.58741697 180.24 tie_down fighters Tie-Down 11
1301 B military 
1300  45.08996620  033.58711499 180.24 tie_down fighters Tie-Down 12
1301 B military 
1300  45.08996740  033.58680176 180.24 tie_down fighters Tie-Down 13
1301 B military 
1300  45.08996739  033.58650141 180.24 tie_down fighters Tie-Down 14
1301 B military 
1300  45.08996632  033.58618951 180.24 tie_down fighters Tie-Down 15
1301 B military 
1300  45.09055910  033.58547828  90.28 tie_down fighters Tie-Down 16
1301 B military 
1300  45.09067979  033.58599359 269.83 tie_down fighters Tie-Down 17
1301 B military 
1300  45.09089143  033.58552783  89.83 tie_down fighters Tie-Down 18
1301 B military 
1300  45.09099987  033.58593661 271.25 tie_down fighters Tie-Down 19
1301 B military 
1300  45.09118964  033.58550058  89.99 tie_down fighters Tie-Down 20
1301 B military 
1300  45.09132344  033.58596758 270.43 tie_down fighters Tie-Down 21
1301 B military 
1300  45.09149310  033.58558357  90.84 tie_down fighters Tie-Down 22
1301 B military 
1300  45.09162254  033.58592051 269.88 tie_down fighters Tie-Down 23
1301 B military 
1300  45.09178870  033.58554889  89.98 tie_down fighters Tie-Down 24
1301 B military 
1300  45.09193299  033.58602085 270.67 tie_down fighters Tie-Down 25
1301 B military 
1300  45.09236589  033.58567276 152.15 tie_down fighters Tie-Down 26
1301 B military 
1300  45.09238250  033.58604935 162.67 tie_down fighters Tie-Down 27
1301 B military 
1300  45.09250057  033.58644575 162.20 tie_down fighters Tie-Down 28
1301 B military 
1300  45.09220760  033.58695860 343.50 tie_down fighters Tie-Down 29
1301 B military 
1300  45.09262475  033.58709858 161.74 tie_down fighters Tie-Down 30
1301 B military 
1300  45.09242361  033.58755568 341.91 tie_down fighters Tie-Down 31
1301 B military 
1300  45.09278741  033.58768080 161.74 tie_down fighters Tie-Down 32
1301 B military 
1300  45.09253030  033.58819737 342.66 tie_down fighters Tie-Down 33
1301 B military 
1300  45.09293433  033.58831381 161.59 tie_down fighters Tie-Down 34
1301 B military 
1300  45.09268859  033.58878207 342.98 tie_down fighters Tie-Down 35
1301 B military 
1300  45.09311361  033.58892824 162.60 tie_down fighters Tie-Down 36
1301 B military 
1300  45.09285912  033.58945473 341.77 tie_down fighters Tie-Down 37
1301 B military 
1300  45.09322730  033.58954639 163.52 tie_down fighters Tie-Down 38
1301 B military 
1300  45.09302528  033.59003200 342.09 tie_down fighters Tie-Down 39
1301 B military 
1300  45.09339175  033.59009800 162.24 tie_down fighters Tie-Down 40
1301 B military 
1300  45.08947052  033.57715173 193.20 tie_down turboprops|helos Ramp
1301 C military 
1300  45.10025416  033.58029458 123.32 tie_down fighters Tie-Down 41
1301 A military 
1300  45.10038018  033.58040929 123.32 tie_down fighters Tie-Down 42
1301 A military 
1300  45.10050113  033.58052042 123.32 tie_down fighters Tie-Down 43
1301 A military 
1300  45.10062209  033.58063371 123.32 tie_down fighters Tie-Down 44
1301 A military 
1300  45.10074457  033.58074627 123.32 tie_down fighters Tie-Down 45
1301 A military 
1300  45.10085945  033.58085454 123.32 tie_down fighters Tie-Down 46
1301 A military 
1300  45.10066564  033.58113019 211.25 tie_down fighters Tie-Down 47
1301 B military 
1300  45.10019864  033.58075979  31.38 tie_down fighters Tie-Down 48
1301 B military 
18  45.08530105  033.58346904 1 Beacon
54 12400 Lesnoy Tower
99
