I
1050 Generated by WorldEditor 1.7.1r2

1    564 1 0 KMRB Eastern Wv Shepherd Field
1302 city Martinsburg
113  39.40454771 -077.98895898 20
120 Linear Feature 30
111  39.40374629 -077.98859798 20
111  39.40376573 -077.98853133 20
111  39.40386662 -077.98857894 20
113  39.40384823 -077.98864355 20
120 Linear Feature 30
111  39.40413520 -077.98877399 20
111  39.40415464 -077.98870734 20
111  39.40425553 -077.98875495 20
113  39.40423714 -077.98881956 20
120 Linear Feature 30
111  39.40343572 -077.98845856 20
111  39.40345516 -077.98839191 20
111  39.40355606 -077.98843952 20
113  39.40353766 -077.98850413 20
120 Linear Feature 29
111  39.40438409 -077.98876867 51
111  39.40437074 -077.98876335 51
115  39.40435562 -077.98875733
120 Linear Feature 29
111  39.40368461 -077.98845324 51
111  39.40367025 -077.98844752 51
115  39.40365614 -077.98844191
120 Linear Feature 31
111  39.40458448 -077.98676215 20
111  39.40457615 -077.98666226 20
111  39.40465561 -077.98636160 20
115  39.40471463 -077.98628913
120 Linear Feature 31
111  39.40446416 -077.98671024 20
111  39.40452394 -077.98663288 20
111  39.40460339 -077.98633222 20
115  39.40459280 -077.98623135
120 Linear Feature 30
111  39.40492864 -077.98712841 20
111  39.40494809 -077.98706176 20
111  39.40504898 -077.98710937 20
113  39.40503059 -077.98717398 20
120 Linear Feature 30
111  39.40422916 -077.98681298 20
111  39.40424861 -077.98674633 20
111  39.40434950 -077.98679394 20
113  39.40433111 -077.98685855 20
120 Linear Feature 30
111  39.40461807 -077.98698899 20
111  39.40463752 -077.98692234 20
111  39.40473841 -077.98696995 20
113  39.40472002 -077.98703456 20
120 Linear Feature 30
111  39.40391859 -077.98667356 20
111  39.40393804 -077.98660691 20
111  39.40403893 -077.98665452 20
113  39.40402054 -077.98671913 20
120 Linear Feature 29
111  39.40486696 -077.98698367 51
111  39.40485475 -077.98697881 51
115  39.40483850 -077.98697234
120 Linear Feature 29
111  39.40416748 -077.98666824 51
111  39.40415381 -077.98666280 51
115  39.40413902 -077.98665691
120 Linear Feature 31
111  39.40506620 -077.98500150 20
111  39.40505788 -077.98490161 20
111  39.40513733 -077.98460095 20
115  39.40519636 -077.98452848
120 Linear Feature 31
111  39.40494588 -077.98494960 20
111  39.40500566 -077.98487223 20
111  39.40508512 -077.98457157 20
115  39.40507452 -077.98447070
120 Linear Feature 30
111  39.40541037 -077.98536777 20
111  39.40542981 -077.98530112 20
111  39.40553071 -077.98534873 20
113  39.40551232 -077.98541334 20
120 Linear Feature 30
111  39.40471089 -077.98505234 20
111  39.40473033 -077.98498569 20
111  39.40483123 -077.98503329 20
113  39.40481284 -077.98509790 20
120 Linear Feature 30
111  39.40509980 -077.98522835 20
111  39.40511924 -077.98516170 20
111  39.40522014 -077.98520931 20
113  39.40520174 -077.98527392 20
120 Linear Feature 30
111  39.40440032 -077.98491292 20
111  39.40441976 -077.98484627 20
111  39.40452066 -077.98489387 20
113  39.40450226 -077.98495848 20
120 Linear Feature 29
111  39.40534869 -077.98522303 51
111  39.40533465 -077.98521744 51
115  39.40532022 -077.98521169
120 Linear Feature 29
111  39.40464495 -077.98490602 51
111  39.40463129 -077.98490058 51
115  39.40461649 -077.98489469
120 Linear Feature 31
111  39.40554974 -077.98320121 20
111  39.40554142 -077.98310132 20
111  39.40562087 -077.98280066 20
115  39.40567990 -077.98272819
120 Linear Feature 31
111  39.40542943 -077.98314931 20
111  39.40548921 -077.98307194 20
111  39.40556866 -077.98277128 20
115  39.40555807 -077.98267041
120 Linear Feature 30
111  39.40589391 -077.98356748 20
111  39.40591336 -077.98350083 20
111  39.40601425 -077.98354844 20
113  39.40599586 -077.98361305 20
120 Linear Feature 30
111  39.40519443 -077.98325205 20
111  39.40521388 -077.98318540 20
111  39.40531477 -077.98323300 20
113  39.40529638 -077.98329761 20
120 Linear Feature 30
111  39.40558334 -077.98342806 20
111  39.40560278 -077.98336141 20
111  39.40570368 -077.98340902 20
113  39.40568529 -077.98347363 20
120 Linear Feature 30
111  39.40488386 -077.98311263 20
111  39.40490330 -077.98304597 20
111  39.40500420 -077.98309358 20
113  39.40498581 -077.98315819 20
120 Linear Feature 29
111  39.40583223 -077.98342274 51
111  39.40581819 -077.98341715 51
115  39.40580377 -077.98341140
120 Linear Feature 29
111  39.40513275 -077.98310730 51
111  39.40511871 -077.98310171 51
115  39.40510429 -077.98309597
120 Linear Feature 28
112  39.40521641 -077.98183695  39.40541255 -077.98198503 51
111  39.40534672 -077.98226011 51
111  39.40511871 -077.98310171 51
111  39.40503293 -077.98341822 51
112  39.40472428 -077.98361528  39.40448128 -077.98356734
111  39.40472428 -077.98361528
112  39.40472428 -077.98361528  39.40493895 -077.98378310 51
111  39.40486705 -077.98403043 51
111  39.40463129 -077.98490058 51
111  39.40454304 -077.98522627 51
112  39.40424797 -077.98538369  39.40404093 -077.98533856
111  39.40424797 -077.98538369
112  39.40424797 -077.98538369  39.40445609 -077.98554869 51
111  39.40439029 -077.98579002 51
111  39.40415381 -077.98666280 51
111  39.40407673 -077.98694730 51
112  39.40376509 -077.98714696  39.40351991 -077.98710465
111  39.40376509 -077.98714696
112  39.40376509 -077.98714696  39.40398629 -077.98731478 51
111  39.40390912 -077.98756592 51
111  39.40367025 -077.98844752 51
111  39.40359670 -077.98871896 51
116  39.40327775 -077.98892696  39.40303694 -077.98886068
120 Linear Feature 27
111  39.40475980 -077.98162840 51
111  39.40521641 -077.98183695 51
111  39.40587412 -077.98213735
112  39.40587412 -077.98213735  39.40611603 -077.98224876 51
111  39.40603975 -077.98260978 51
111  39.40581819 -077.98341715 51
111  39.40574096 -077.98371143 51
112  39.40542369 -077.98392908  39.40517089 -077.98387972
111  39.40542369 -077.98392908
112  39.40542369 -077.98392908  39.40563400 -077.98408280 51
111  39.40556798 -077.98434917 51
111  39.40533465 -077.98521744 51
111  39.40525245 -077.98551252 51
112  39.40493207 -077.98569585  39.40468799 -077.98563380
111  39.40493207 -077.98569585
112  39.40493207 -077.98569585  39.40515110 -077.98582841 51
111  39.40509562 -077.98609074 51
111  39.40485475 -077.98697881 51
111  39.40477411 -077.98727614 51
112  39.40446780 -077.98746397  39.40423025 -077.98742026
111  39.40446780 -077.98746397
112  39.40446780 -077.98746397  39.40464760 -077.98757820 51
111  39.40461885 -077.98784856 51
111  39.40437074 -077.98876335 51
111  39.40429518 -077.98904191 51
112  39.40396828 -077.98923934  39.40376015 -077.98914345
111  39.40396828 -077.98923934 51
111  39.40327775 -077.98892696 51
115  39.40281800 -077.98871897
120 main
111  39.40383858 -077.97680268 1
111  39.40358360 -077.97666053 1
111  39.40332099 -077.97654633
111  39.40330691 -077.97654021 1
111  39.40314011 -077.97646037
112  39.40314011 -077.97646037  39.40296772 -077.97638139 1
111  39.40288686 -077.97661343 1
111  39.40153577 -077.98157571 1
111  39.40141286 -077.98202712 1
111  39.40120083 -077.98280587 1
111  39.40112909 -077.98306935 1
111  39.40107684 -077.98326126 1
111  39.40073240 -077.98452631 1
111  39.40043284 -077.98561443 1
111  39.40032056 -077.98602229 1
111  39.40007201 -077.98692511 1
111  39.40005860 -077.98697384 1
111  39.39995050 -077.98736650 1
111  39.39934563 -077.98956361
112  39.39934563 -077.98956361  39.39926979 -077.98984112 1
111  39.39953262 -077.98994265 1
111  39.39965185 -077.98999342
111  39.39967082 -077.99000149 1
115  39.39987248 -077.99008735
120 Linear Feature 3
111  39.39844155 -077.98822218 1
115  39.39845865 -077.98816488
120 Linear Feature 3
111  39.39896806 -077.98795534 1
115  39.39901551 -077.98795361
120 Linear Feature 3
111  39.39853428 -077.98826694 1
115  39.39855138 -077.98820963
120 Linear Feature 3
111  39.39897198 -077.98808332 1
115  39.39901943 -077.98808159
120 Linear Feature 3
111  39.39897492 -077.98821130 1
115  39.39902237 -077.98820958
120 Linear Feature 3
111  39.39897883 -077.98833802 1
115  39.39902629 -077.98833629
120 Linear Feature 2
111  39.39847237 -077.98823735 1
111  39.39844155 -077.98822218 1
115  39.39841047 -077.98820689
120 Linear Feature 2
111  39.39896916 -077.98799799 1
111  39.39896806 -077.98795534 1
115  39.39896696 -077.98791234
120 Linear Feature 2
111  39.39856511 -077.98828210 1
111  39.39853428 -077.98826694 1
115  39.39850321 -077.98825165
120 Linear Feature 2
111  39.39897307 -077.98812597 1
111  39.39897198 -077.98808332 1
115  39.39897088 -077.98804032
120 Linear Feature 2
111  39.39897601 -077.98825395 1
111  39.39897492 -077.98821130 1
115  39.39897381 -077.98816831
120 Linear Feature 2
111  39.39897993 -077.98838066 1
111  39.39897883 -077.98833802 1
115  39.39897773 -077.98829502
120 Linear Feature 1
111  39.39904192 -077.98697884 1
115  39.39881307 -077.98781416
120 Linear Feature 45
111  39.40130168 -077.98171645 1
111  39.40109982 -077.98163643
112  39.40109982 -077.98163643  39.40093939 -077.98158257 1
115  39.40086372 -077.98182641
120 Linear Feature 44
111  39.40195892 -077.98304220 1
111  39.40191492 -077.98304233 1
111  39.40150273 -077.98308858
111  39.40148555 -077.98309050 1
111  39.40138411 -077.98310285 1
111  39.40119286 -077.98313987 1
111  39.40103694 -077.98317607 1
111  39.40055313 -077.98347024 1
111  39.39980971 -077.98392227
112  39.39980971 -077.98392227  39.39930012 -077.98418197 1
111  39.39884718 -077.98399821 1
111  39.39786288 -077.98355297 1
111  39.39759943 -077.98343380 1
111  39.39598966 -077.98270564 1
112  39.39516756 -077.98300171  39.39494719 -077.98362294
111  39.39516756 -077.98300171 1
115  39.39508160 -077.98331585
120 Linear Feature 43
112  39.40073240 -077.98452631  39.40074875 -077.98444875 1
111  39.40072962 -077.98438362 1
115  39.40048880 -077.98373213
120 Linear Feature 42
111  39.40107009 -077.98616161 1
111  39.40074960 -077.98600500
111  39.40072905 -077.98599496 1
111  39.40054063 -077.98590621 1
111  39.40019380 -077.98574283 1
115  39.39900409 -077.98520872
120 Linear Feature 41
111  39.40072113 -077.98749132 1
111  39.40038771 -077.98733732
111  39.40036587 -077.98732723 1
111  39.40018323 -077.98724274 1
111  39.39984184 -077.98708316 1
111  39.39927075 -077.98682937 1
111  39.39894121 -077.98667833 1
111  39.39595149 -077.98530805 1
111  39.39552350 -077.98511190 1
111  39.39510786 -077.98492139
112  39.39510786 -077.98492139  39.39483447 -077.98479794 1
115  39.39483377 -077.98445118
120 Linear Feature 57
112  39.39784660 -077.98312520  39.39793615 -077.98294159 1
111  39.39810095 -077.98300740 1
115  39.39819554 -077.98304412
120 Linear Feature 56
111  39.39779703 -077.98329985 1
111  39.39784660 -077.98312520 1
111  39.39803676 -077.98245520
112  39.39803676 -077.98245520  39.39808471 -077.98228881 1
115  39.39817195 -077.98228129
120 Linear Feature 55
111  39.40055313 -077.98347024 1
112  39.40048880 -077.98373213  39.40049372 -077.98390872
111  39.40048880 -077.98373213
112  39.40048880 -077.98373213  39.40039345 -077.98360123 1
115  39.40024834 -077.98365786
120 Linear Feature 54
111  39.39759943 -077.98343380 1
112  39.39779703 -077.98329985  39.39786514 -077.98317059
111  39.39779703 -077.98329985
112  39.39779703 -077.98329985  39.39778614 -077.98346672 1
115  39.39786288 -077.98355297
120 Linear Feature 53
111  39.39595149 -077.98530805 1
112  39.39563743 -077.98553043  39.39553173 -077.98581949
111  39.39563743 -077.98553043
112  39.39563743 -077.98553043  39.39569845 -077.98524560 1
115  39.39552350 -077.98511190
120 Linear Feature 52
111  39.39927075 -077.98682937 1
112  39.39904192 -077.98697884  39.39897109 -077.98714242
111  39.39904192 -077.98697884
112  39.39904192 -077.98697884  39.39907788 -077.98680117 1
115  39.39894121 -077.98667833
120 Linear Feature 51
111  39.40007201 -077.98692511 1
112  39.40018323 -077.98724274  39.40034744 -077.98733186
111  39.40018323 -077.98724274
112  39.40018323 -077.98724274  39.40002205 -077.98720553 1
111  39.39995050 -077.98736650 1
112  39.39984184 -077.98708316  39.39971017 -077.98699209
111  39.39984184 -077.98708316
112  39.39984184 -077.98708316  39.39999167 -077.98713506 1
115  39.40005860 -077.98697384
120 Linear Feature 50
111  39.40043284 -077.98561443 1
112  39.40054063 -077.98590621  39.40067457 -077.98605016
111  39.40054063 -077.98590621
112  39.40054063 -077.98590621  39.40037113 -077.98588466 1
111  39.40032056 -077.98602229 1
112  39.40019380 -077.98574283  39.40004397 -077.98565274
111  39.40019380 -077.98574283
114  39.40019380 -077.98574283  39.40035801 -077.98579473 1
120 Linear Feature 49
111  39.40119286 -077.98313987 1
116  39.40107684 -077.98326126  39.40103976 -077.98335429
120 Linear Feature 48
111  39.40112909 -077.98306935 1
116  39.40103694 -077.98317607  39.40096656 -077.98321720
120 Linear Feature 47
111  39.40120083 -077.98280587 1
116  39.40138411 -077.98310285  39.40160508 -077.98315769
120 Linear Feature 46
111  39.40153577 -077.98157571 1
112  39.40130168 -077.98171645  39.40112990 -077.98166357
111  39.40130168 -077.98171645
112  39.40130168 -077.98171645  39.40144848 -077.98182319 1
115  39.40141286 -077.98202712
120 Linear Feature 39
111  39.40376374 -077.97779826 1
111  39.40396183 -077.97707565 1
112  39.40384885 -077.97680922  39.40370284 -077.97671050
111  39.40384885 -077.97680922
112  39.40384885 -077.97680922  39.40401339 -077.97684024 1
111  39.40406796 -077.97668847 1
115  39.40425083 -077.97602138
120 Linear Feature 38
111  39.40204751 -077.98413428 1
111  39.40223257 -077.98345906 1
112  39.40195892 -077.98304220  39.40163093 -077.98297310
111  39.40195892 -077.98304220 1
111  39.40219570 -077.98302418
112  39.40219570 -077.98302418  39.40234541 -077.98301138 1
111  39.40240407 -077.98283335 1
115  39.40259016 -077.98215438
120 Linear Feature 37
111  39.40074861 -077.98888656 1
111  39.40095260 -077.98813841 1
112  39.40072113 -077.98749132  39.40037788 -077.98724736
111  39.40072113 -077.98749132
112  39.40072113 -077.98749132  39.40109597 -077.98762811 1
111  39.40120573 -077.98721002 1
111  39.40131887 -077.98679508 1
112  39.40107009 -077.98616161  39.40072466 -077.98595431
111  39.40107009 -077.98616161
112  39.40107009 -077.98616161  39.40145039 -077.98627583 1
111  39.40156596 -077.98588887 1
115  39.40175329 -077.98520179
120 Linear Feature 36
111  39.39999672 -077.99164732 1
111  39.40019052 -077.99093512 1
112  39.39987248 -077.99008735  39.39941808 -077.98976584
111  39.39987248 -077.99008735
112  39.39987248 -077.99008735  39.40038027 -077.99023400 1
111  39.40052597 -077.98970239 1
115  39.40072443 -077.98897308
120 Main N
111  39.40602877 -077.96958920 51
111  39.40622837 -077.96886543
112  39.40622837 -077.96886543  39.40633946 -077.96847308 51
111  39.40672735 -077.96860712 51
111  39.40716738 -077.96880655 51
111  39.40769519 -077.96904576
112  39.40769519 -077.96904576  39.40789855 -077.96914080 51
111  39.40781570 -077.96941130 51
111  39.40764134 -077.97005080 51
111  39.40687001 -077.97287978 51
111  39.40668977 -077.97354085 51
111  39.40639833 -077.97460976 51
111  39.40627942 -077.97504589 51
111  39.40467347 -077.98093594 51
111  39.40459105 -077.98123824 51
111  39.40443815 -077.98180156 51
111  39.40411065 -077.98300298 51
111  39.40396235 -077.98354703 51
111  39.40362655 -077.98477887 51
111  39.40347502 -077.98533474 51
111  39.40314219 -077.98655572 51
111  39.40299675 -077.98708926 51
111  39.40265672 -077.98833661 51
111  39.40250754 -077.98888387 51
111  39.40244012 -077.98913117 51
112  39.40243359 -077.99015074  39.40256108 -077.99069648 51
111  39.40241397 -077.99124505 51
111  39.40148230 -077.99465204
112  39.40148230 -077.99465204  39.40119390 -077.99555127 51
111  39.40051031 -077.99530354 51
111  39.39990187 -077.99503743
111  39.39988770 -077.99503132 51
115  39.39954595 -077.99488190
120 Linear Feature 16
111  39.40558355 -077.97201852 51
111  39.40576275 -077.97210482 51
111  39.40611178 -077.97227291
111  39.40612714 -077.97228031 51
111  39.40621489 -077.97231883 51
111  39.40671409 -077.97253796
112  39.40671409 -077.97253796  39.40691204 -077.97264491 51
115  39.40687001 -077.97287978
120 Linear Feature 18
111  39.40571515 -077.97075215 51
111  39.40554385 -077.97138846
112  39.40554385 -077.97138846  39.40540393 -077.97190631 51
115  39.40576275 -077.97210482
120 Linear Feature 20
111  39.40651070 -077.97492685 51
115  39.40750840 -077.97533978
120 Linear Feature 26
111  39.39950321 -077.99355201 51
111  39.39930924 -077.99426767 51
112  39.39954595 -077.99488190  39.39986631 -077.99509681
111  39.39954595 -077.99488190
112  39.39954595 -077.99488190  39.39919551 -077.99479391 51
111  39.39906015 -077.99517957 51
111  39.39876572 -077.99626114 51
112  39.39880233 -077.99670110  39.39889779 -077.99694984
111  39.39880233 -077.99670110 51
111  39.39895532 -077.99710383
112  39.39895532 -077.99710383  39.39907955 -077.99743888 51
116  39.39858658 -077.99768255  39.39830806 -077.99755733
120 Linear Feature 25
111  39.40265672 -077.98833661 51
112  39.40281800 -077.98871897  39.40301284 -077.98885435
111  39.40281800 -077.98871897
112  39.40281800 -077.98871897  39.40261532 -077.98864452 51
115  39.40250754 -077.98888387
120 Linear Feature 24
111  39.40314219 -077.98655572 51
112  39.40329659 -077.98692520  39.40347965 -077.98705550
111  39.40329659 -077.98692520
112  39.40329659 -077.98692520  39.40309914 -077.98687105 51
115  39.40299675 -077.98708926
120 Linear Feature 23
111  39.40362655 -077.98477887 51
112  39.40379348 -077.98516356  39.40398962 -077.98527694
111  39.40379348 -077.98516356
112  39.40379348 -077.98516356  39.40358034 -077.98509587 51
115  39.40347502 -077.98533474
120 Linear Feature 22
111  39.40411065 -077.98300298 51
112  39.40427207 -077.98339345  39.40446951 -077.98351022
111  39.40427207 -077.98339345
112  39.40427207 -077.98339345  39.40405631 -077.98334437 51
115  39.40396235 -077.98354703
120 Linear Feature 21
111  39.40459105 -077.98123824 51
112  39.40475980 -077.98162840  39.40496379 -077.98177055
111  39.40475980 -077.98162840
112  39.40475980 -077.98162840  39.40453228 -077.98156240 51
115  39.40443815 -077.98180156
120 Linear Feature 19
111  39.40639833 -077.97460976 51
112  39.40651070 -077.97492685  39.40664930 -077.97503347
111  39.40651070 -077.97492685
112  39.40651070 -077.97492685  39.40634463 -077.97486254 51
115  39.40627942 -077.97504589
120 Linear Feature 17
112  39.40621857 -077.97231754  39.40688023 -077.97274570 51
115  39.40668977 -077.97354085
120 Linear Feature 15
112  39.40716738 -077.96880655  39.40784751 -077.96923057 51
115  39.40764134 -077.97005080
120 Terminal
111  39.40033534 -077.98197405 3
111  39.40042919 -077.98201609 3
115  39.40028803 -077.98252032
120 Linear Feature 1
111  39.40074629 -077.98325259 9
111  39.39978619 -077.98383672
112  39.39978619 -077.98383672  39.39930372 -077.98408460 9
111  39.39887054 -077.98391244 9
115  39.39600780 -077.98261805
120 Linear Feature 10
111  39.40569451 -077.98192199 3
115  39.40577445 -077.98195584
120 Linear Feature 34
111  39.40626462 -077.98217610 3
115  39.40427973 -077.98951428
120 Linear Feature 32
111  39.39951550 -077.99427552 3 102
112  39.39976767 -077.99483881  39.40006035 -077.99496895
111  39.39976767 -077.99483881 3 102
111  39.40054967 -077.99518456 3 102
116  39.40138511 -077.99458943  39.40162076 -077.99379110
120 Linear Feature 31
112  39.40157836 -077.99468645  39.40128451 -077.99571871 3 102
111  39.40051165 -077.99543907 3 102
111  39.39970398 -077.99508768
112  39.39970398 -077.99508768  39.39939028 -077.99497114 3 102
115  39.39922517 -077.99533047
120 Linear Feature 30
112  39.40288495 -077.98888337  39.40264930 -077.98878819 3 102
115  39.40256500 -077.98906268
120 Linear Feature 29
111  39.40279432 -077.98821596 3 102
116  39.40295207 -077.98864229  39.40318322 -077.98879186
120 Linear Feature 28
112  39.40337350 -077.98709909  39.40314385 -077.98699809 3 102
115  39.40304139 -077.98730325
120 Linear Feature 27
111  39.40328089 -077.98642657 3 102
116  39.40343865 -077.98685290  39.40366529 -077.98698888
120 Linear Feature 26
112  39.40385660 -077.98533221  39.40362095 -077.98524480 3 102
115  39.40352448 -077.98553637
120 Linear Feature 25
111  39.40376588 -077.98465832 3 102
116  39.40392363 -077.98508466  39.40415328 -077.98522258
120 Linear Feature 24
112  39.40433694 -077.98356246  39.40409979 -077.98347505 3 102
115  39.40400483 -077.98376662
120 Linear Feature 23
111  39.40424958 -077.98289743 3 102
116  39.40440734 -077.98332377  39.40462798 -077.98344615
120 Linear Feature 22
112  39.40481833 -077.98178655  39.40459768 -077.98169719 3 102
115  39.40448853 -077.98200572
120 Linear Feature 21
111  39.40472553 -077.98115377 3 102
116  39.40488718 -077.98154669  39.40509882 -077.98166130
120 Linear Feature 20
111  39.40638633 -077.98031699 3
111  39.40675999 -077.98046863 3
115  39.40661139 -077.98104363
120 Linear Feature 19
111  39.40596202 -077.98012352 3
115  39.40605381 -077.98016311
120 Linear Feature 18
111  39.40568456 -077.97958417 3 102
112  39.40571082 -077.97993249  39.40579037 -077.98010149
111  39.40571082 -077.97993249
112  39.40571082 -077.97993249  39.40575285 -077.98003156 3
115  39.40584175 -077.98006561
120 Linear Feature 17
111  39.40561926 -077.97989753 3
115  39.40571082 -077.97993249
120 Linear Feature 16
112  39.40495562 -077.98090267  39.40482053 -077.98087548 3 102
111  39.40476496 -077.98100966 3
111  39.40521574 -077.97933494 3 102
116  39.40540245 -077.97978260  39.40566812 -077.97991275
120 Linear Feature 15
112  39.40648454 -077.97499574  39.40641400 -077.97499574 3 102
115  39.40638012 -077.97506642
120 Linear Feature 14
111  39.40648610 -077.97467790 3 102
116  39.40652862 -077.97484691  39.40657666 -077.97493433
120 Linear Feature 13
111  39.40574234 -077.97143584 3 102
112  39.40596148 -077.97205939  39.40627518 -077.97227890
111  39.40596148 -077.97205939 3 102
115  39.40616269 -077.97215920
120 Linear Feature 12
111  39.40609732 -077.97240355 3 102
111  39.40589544 -077.97231386
112  39.40589544 -077.97231386  39.40559374 -077.97221091 3 102
115  39.40544064 -077.97253531
120 Linear Feature 11
112  39.40661425 -077.97235870  39.40687692 -077.97243640 3 102
115  39.40696783 -077.97212936
120 Linear Feature 10
111  39.40657125 -077.97358441 3 102
116  39.40613920 -077.97242436  39.40549203 -077.97206984
120 Linear Feature 9
111  39.40752985 -077.97006730 3 102
111  39.40754174 -077.97001935 3 102
116  39.40755675 -077.96984128  39.40755675 -077.96975062
120 Linear Feature 8
111  39.40642209 -077.96899015 3 102
115  39.40639601 -077.96902378
120 Linear Feature 7
111  39.40688185 -077.96881618 3 102
115  39.40682711 -077.96880625
120 Linear Feature 6
111  39.40713904 -077.96894907 3 102
115  39.40708986 -077.96891143
120 Linear Feature 58
111  39.40446172 -077.97483441 20
111  39.40491677 -077.97315702 20
111  39.40515057 -077.97326668 20
113  39.40469395 -077.97494204 20
120 red
111  39.40468811 -077.98147517 30
111  39.40559557 -077.98188290 30
111  39.40567504 -077.98198476 30
111  39.40592746 -077.98209431 30
111  39.40634521 -077.98290139 30
111  39.40459979 -077.98932873 30
111  39.40418313 -077.98945819 30
113  39.40269398 -077.98878812 30
120 white
111  39.40468619 -077.98146999 20
111  39.40559728 -077.98187935 20
111  39.40567673 -077.98198120 20
111  39.40592948 -077.98209089 20
111  39.40634870 -077.98290081 20
111  39.40460219 -077.98933218 20
111  39.40418297 -077.98946243 20
113  39.40268996 -077.98879062 20
120 Linear Feature 13
111  39.40624841 -077.97622872 19
115  39.40632022 -077.97618399
120 Linear Feature 13
111  39.40630210 -077.97625539 19
115  39.40626746 -077.97616035
120 Linear Feature 13
111  39.40271145 -077.98670684 19
115  39.40276857 -077.98667199
120 Linear Feature 13
111  39.40275415 -077.98672762 19
115  39.40272660 -077.98665357
120 Linear Feature 13
111  39.40190251 -077.98634666 19
115  39.40195963 -077.98631181
120 Linear Feature 13
111  39.40194521 -077.98636744 19
115  39.40191766 -077.98629339
21  39.40418635 -077.97483100 1 250.5800 3.00 26  VASI
14  39.40468141 -077.98969301  29.53 0 ATC Tower
1300  39.40042871 -077.98254310 250.66 gate jets|turboprops|props GA Terminal
1301 C general_aviation 
1300  39.40059021 -077.98167415 299.88 tie_down turboprops|props GA Terminal Ramp East 2
1301 B general_aviation 
1300  39.40050521 -077.98194546 299.58 tie_down turboprops|props GA Terminal Ramp East 1
1301 B general_aviation 
1300  39.40035788 -077.98300874 251.56 tie_down turboprops|props GA Terminal Ramp West 2
1301 A general_aviation 
1300  39.40024172 -077.98296841 251.56 tie_down turboprops|props GA Terminal Ramp West 1
1301 A general_aviation 
1300  39.40367025 -077.98844752 250.00 tie_down heavy|jets|turboprops ANG Ramp 1
1301 E military 
1300  39.40437074 -077.98876335 250.00 tie_down heavy|jets|turboprops ANG Ramp 2
1301 E military 
1300  39.40415381 -077.98666280 250.00 tie_down heavy|jets|turboprops ANG Ramp 3
1301 E military 
1300  39.40485475 -077.98697881 250.00 tie_down heavy|jets|turboprops ANG Ramp 4
1301 E military 
1300  39.40463129 -077.98490058 250.00 tie_down heavy|jets|turboprops ANG Ramp 5
1301 E military 
1300  39.40533465 -077.98521744 250.00 tie_down heavy|jets|turboprops ANG Ramp 6
1301 E military 
1300  39.40511871 -077.98310171 250.00 tie_down heavy|jets|turboprops ANG Ramp 7
1301 E military 
1300  39.40581819 -077.98341715 250.00 tie_down heavy|jets|turboprops ANG Ramp 8
1301 E military 
1300  39.40008651 -077.98334388 291.15 tie_down turboprops|props FBO Arcadia Aviation 1
1301 A general_aviation 
1300  39.39997927 -077.98340749 291.15 tie_down turboprops|props FBO Arcadia Aviation 2
1301 A general_aviation 
1300  39.39986056 -077.98347790 291.15 tie_down turboprops|props FBO Arcadia Aviation 3
1301 A general_aviation 
1300  39.39975105 -077.98354285 291.15 tie_down turboprops|props FBO Arcadia Aviation 4
1301 A general_aviation 
1300  39.39963460 -077.98361192 291.15 tie_down turboprops|props FBO Arcadia Aviation 5
1301 A general_aviation 
1300  39.39844155 -077.98822218 249.49 tie_down turboprops|props FBO Aero-Smith 1
1301 A general_aviation 
1300  39.39853428 -077.98826694 249.49 tie_down turboprops|props FBO Aero-Smith 2
1301 A general_aviation 
1300  39.39896806 -077.98795534 181.87 tie_down turboprops|props FBO Aero-Smith 3
1301 A general_aviation 
1300  39.39897198 -077.98808332 181.87 tie_down turboprops|props FBO Aero-Smith 4
1301 A general_aviation 
1300  39.39897492 -077.98821130 181.87 tie_down turboprops|props FBO Aero-Smith 5
1301 A general_aviation 
1300  39.39897883 -077.98833802 181.87 tie_down turboprops|props FBO Aero-Smith 6
1301 A general_aviation 
1300  39.39929800 -077.98370052 273.16 tie_down turboprops|props GA Ramp 01
1301 A general_aviation 
1300  39.39917184 -077.98369077 267.71 tie_down turboprops|props GA Ramp 02
1301 A general_aviation 
1300  39.39904945 -077.98366884 259.01 tie_down turboprops|props GA Ramp 03
1301 A general_aviation 
1300  39.39893459 -077.98362498 251.63 tie_down turboprops|props GA Ramp 04
1301 A general_aviation 
1300  39.39881787 -077.98357371 251.63 tie_down turboprops|props GA Ramp 05
1301 A general_aviation 
1300  39.39870116 -077.98352243 251.63 tie_down turboprops|props GA Ramp 06
1301 A general_aviation 
1300  39.39858387 -077.98347090 251.63 tie_down turboprops|props GA Ramp 07
1301 A general_aviation 
1300  39.39847505 -077.98342310 251.63 tie_down turboprops|props GA Ramp 08
1301 A general_aviation 
1300  39.39835267 -077.98336933 251.63 tie_down turboprops|props GA Ramp 09
1301 A general_aviation 
1300  39.39823315 -077.98331682 251.63 tie_down turboprops|props GA Ramp 10
1301 A general_aviation 
1300  39.39811927 -077.98326679 251.63 tie_down turboprops|props GA Ramp 11
1301 A general_aviation 
1300  39.39735618 -077.98291794 254.57 tie_down turboprops|props GA Ramp 12
1301 A general_aviation 
1300  39.39722717 -077.98286052 254.57 tie_down turboprops|props GA Ramp 13
1301 A general_aviation 
1300  39.39710369 -077.98280555 254.57 tie_down turboprops|props GA Ramp 14
1301 A general_aviation 
1300  39.39698455 -077.98275252 254.57 tie_down turboprops|props GA Ramp 15
1301 A general_aviation 
