I
1050 Generated by WorldEditor 2.1.0r1

1    992 1 0 LIRV Viterbo
1302 city Viterbo
111  42.43242059  012.06259826 1
112  42.43261161  012.06261864  42.43271371  012.06252925
111  42.43261161  012.06261864 1
111  42.43295135  012.06224170
112  42.43295135  012.06224170  42.43307073  012.06215231 1
115  42.43314301  012.06225608
120 Linear Feature 438
111  42.43272005  012.06308542 1
112  42.43291509  012.06310133  42.43301720  012.06301194
111  42.43291509  012.06310133 1
111  42.43325483  012.06272438
112  42.43325483  012.06272438  42.43335085  012.06264697 1
115  42.43344424  012.06274751
120 Linear Feature 438
111  42.43302031  012.06357464 1
112  42.43321104  012.06359423  42.43331314  012.06350485
111  42.43321104  012.06359423 1
111  42.43354854  012.06321419 1
111  42.43356986  012.06319019
112  42.43356986  012.06319019  42.43364106  012.06309341 1
115  42.43356275  012.06294084
120 Linear Feature 438
111  42.43332050  012.06406375 1
112  42.43351452  012.06407693  42.43361662  012.06398754
111  42.43351452  012.06407693 1
111  42.43385425  012.06369998
112  42.43385425  012.06369998  42.43395000  012.06362907 1
115  42.43403747  012.06371529
120 Linear Feature 438
111  42.43464516  012.06621775 1
112  42.43484384  012.06624945  42.43495541  012.06615236
111  42.43484384  012.06624945 1
111  42.43518105  012.06586907
112  42.43518105  012.06586907  42.43528316  012.06579446 1
115  42.43537904  012.06589847
120 Linear Feature 438
111  42.43494779  012.06671330 1
112  42.43514533  012.06673149  42.43525437  012.06663098
111  42.43514533  012.06673149 1
111  42.43548506  012.06635453
112  42.43548506  012.06635453  42.43559444  012.06629347 1
115  42.43570405  012.06643026
120 Linear Feature 438
111  42.43522638  012.06716946 1
112  42.43544119  012.06721695  42.43555277  012.06711301
111  42.43544119  012.06721695 1
111  42.43578093  012.06683999
112  42.43578093  012.06683999  42.43587940  012.06677277 1
115  42.43598029  012.06688224
120 Linear Feature 438
111  42.43553805  012.06768107 1
112  42.43573435  012.06770942  42.43584213  012.06763115
111  42.43573435  012.06770942 1
111  42.43607408  012.06734016
112  42.43607408  012.06734016  42.43619346  012.06725077 1
115  42.43627413  012.06736303
120 Linear Feature 438
111  42.43584586  012.06818560 1
112  42.43603773  012.06819831  42.43614425  012.06809865
111  42.43603773  012.06819831 1
111  42.43637494  012.06782135
112  42.43637494  012.06782135  42.43649432  012.06773196 1
115  42.43657567  012.06784534
120 Linear Feature 438
111  42.43614180  012.06867047 1
112  42.43633422  012.06868438  42.43643633  012.06859499
111  42.43633422  012.06868438 1
111  42.43667396  012.06830741
112  42.43667396  012.06830741  42.43679334  012.06821802 1
115  42.43687267  012.06832543
120 Linear Feature 438
111  42.43125231  012.06222368 1
112  42.43146020  012.06227067  42.43156230  012.06218128
111  42.43146020  012.06227067 1
111  42.43180213  012.06189537
112  42.43180213  012.06189537  42.43192152  012.06180599 1
115  42.43199875  012.06191296
120 Linear Feature 438
111  42.43155086  012.06271037 1
112  42.43175803  012.06275846  42.43186013  012.06266908
111  42.43175803  012.06275846 1
111  42.43209996  012.06238316
112  42.43209996  012.06238316  42.43221859  012.06228249 1
115  42.43230629  012.06241232
120 Linear Feature 438
111  42.43184640  012.06319214 1
112  42.43205397  012.06324115  42.43215607  012.06315177
111  42.43205397  012.06324115 1
111  42.43239590  012.06286585
112  42.43239590  012.06286585  42.43251529  012.06277646 1
115  42.43259504  012.06288206
120 Linear Feature 438
111  42.43214970  012.06368656 1
112  42.43235745  012.06372384  42.43245956  012.06363446
111  42.43235745  012.06372384 1
111  42.43269939  012.06334854
112  42.43269939  012.06334854  42.43281877  012.06325915 1
115  42.43290204  012.06338194
120 Linear Feature 438
111  42.43244431  012.06416681 1
112  42.43265340  012.06421675  42.43275550  012.06412736
111  42.43265340  012.06421675 1
111  42.43299533  012.06384144
112  42.43299533  012.06384144  42.43311471  012.06375206 1
115  42.43319184  012.06385412
120 Linear Feature 438
111  42.43275636  012.06467551 1
112  42.43295688  012.06469945  42.43305898  012.06461006
111  42.43295688  012.06469945 1
111  42.43329881  012.06432414
112  42.43329881  012.06432414  42.43341819  012.06423475 1
115  42.43348549  012.06433257
120 Linear Feature 438
111  42.43406112  012.06680417 1
112  42.43428873  012.06686771  42.43439335  012.06679713
111  42.43428873  012.06686771 1
111  42.43462561  012.06649324
112  42.43462561  012.06649324  42.43472542  012.06642353 1
115  42.43482715  012.06651576
120 Linear Feature 438
111  42.43435608  012.06728471 1
112  42.43458769  012.06735402  42.43468979  012.06726463
111  42.43458769  012.06735402 1
111  42.43492962  012.06697870
112  42.43492962  012.06697870  42.43502817  012.06689701 1
115  42.43512555  012.06700436
120 Linear Feature 438
111  42.43466052  012.06778070 1
112  42.43488355  012.06783949  42.43498566  012.06775010
111  42.43488355  012.06783949 1
111  42.43522549  012.06746417
112  42.43522549  012.06746417  42.43532277  012.06735339 1
115  42.43540561  012.06746403
120 Linear Feature 438
111  42.43497962  012.06830056 1
112  42.43517671  012.06833966  42.43529389  012.06828347
111  42.43517671  012.06833966 1
111  42.43552180  012.06795493
112  42.43552180  012.06795493  42.43561719  012.06787495 1
115  42.43572190  012.06798236
120 Linear Feature 438
111  42.43527312  012.06877306 1
112  42.43547756  012.06882257  42.43557966  012.06873318
111  42.43547756  012.06882257 1
111  42.43581760  012.06844468
112  42.43581760  012.06844468  42.43591804  012.06838180 1
115  42.43601937  012.06846983
120 Linear Feature 438
111  42.43556129  012.06924819 1
112  42.43577658  012.06930693  42.43587869  012.06921754
111  42.43577658  012.06930693 1
111  42.43611852  012.06893160
112  42.43611852  012.06893160  42.43623790  012.06884221 1
115  42.43631229  012.06894984
120 Linear Feature 456
111  42.43488115  012.06508718 1
112  42.43484699  012.06545830  42.43471821  012.06563915
111  42.43484699  012.06545830 1
111  42.43458710  012.06574632 1
111  42.43431395  012.06604905 1
111  42.43404522  012.06634658
112  42.43404522  012.06634658  42.43391947  012.06652927 1
115  42.43401300  012.06672577
120 Linear Feature 458
111  42.43839771  012.06582309 1
111  42.43849924  012.06594154 1
111  42.43873965  012.06625621
112  42.43873965  012.06625621  42.43885480  012.06641121 1
111  42.43868359  012.06664216 1
111  42.43856087  012.06680537 1
111  42.43849057  012.06688749
111  42.43846372  012.06691762 1
111  42.43782355  012.06763610 1
111  42.43716474  012.06836967
112  42.43716474  012.06836967  42.43701778  012.06852261 1
111  42.43692094  012.06840392 1
111  42.43687267  012.06832543 1
111  42.43677273  012.06816292 2
111  42.43668258  012.06801633 2
111  42.43657567  012.06784534 2
111  42.43638942  012.06754743 2
111  42.43627413  012.06736303 2
111  42.43608460  012.06705291 2
111  42.43598029  012.06688224 2
111  42.43580617  012.06659735 2
111  42.43570405  012.06643026 2
111  42.43550070  012.06609754 2
111  42.43537904  012.06589847 2
111  42.43521238  012.06562578 1
111  42.43519235  012.06559321 1
111  42.43518192  012.06557624 2
111  42.43512683  012.06548666 1
111  42.43511429  012.06546628 1
111  42.43510465  012.06545061 2
111  42.43489453  012.06510895 1
111  42.43488115  012.06508718 1
111  42.43431522  012.06416699 1
111  42.43429420  012.06413281 1
111  42.43419525  012.06397191 1
111  42.43405188  012.06373879 1
111  42.43403747  012.06371529 1
111  42.43402252  012.06369089 2
111  42.43390194  012.06349419 1
111  42.43388651  012.06346901 1
111  42.43383259  012.06338104 2
111  42.43376408  012.06326928 1
111  42.43374371  012.06323605 1
111  42.43372187  012.06320043 2
111  42.43359253  012.06298942 1
111  42.43356275  012.06294084 1
111  42.43354395  012.06291016 2
111  42.43347313  012.06279464 1
111  42.43344424  012.06274751 1
111  42.43342867  012.06272211 2
111  42.43327324  012.06246855 1
111  42.43326141  012.06244925 1
111  42.43323414  012.06240476 2
111  42.43316989  012.06229994 1
111  42.43314301  012.06225608 1
111  42.43312465  012.06222614 2
111  42.43297460  012.06198136 1
111  42.43295187  012.06194428 1
111  42.43293945  012.06192401 2
111  42.43287962  012.06182642 1
111  42.43284966  012.06177754 2
111  42.43270931  012.06154857 1
111  42.43265846  012.06146561 1
111  42.43265029  012.06145229 2
111  42.43258881  012.06135199 1
111  42.43255566  012.06129791 1
111  42.43235691  012.06097369 1
111  42.43227562  012.06084107
112  42.43227562  012.06084107  42.43217563  012.06071072 1
111  42.43204912  012.06082465 1
111  42.43176049  012.06114759 1
111  42.43164865  012.06127273 1
111  42.43159688  012.06133065 1
111  42.43146983  012.06147281 1
111  42.43120332  012.06177102
112  42.43120332  012.06177102  42.43110256  012.06194241 1
115  42.43119007  012.06212223
120 Linear Feature 457
111  42.43429420  012.06413281 1
112  42.43417297  012.06412307  42.43411079  012.06418958
111  42.43417297  012.06412307 1
111  42.43383547  012.06450041 1
111  42.43354321  012.06482717 1
111  42.43327809  012.06512360
112  42.43327809  012.06512360  42.43316963  012.06530119 1
115  42.43324480  012.06547173
120 Linear Feature 455
111  42.43665070  012.06912001 1
112  42.43639244  012.06908120  42.43626964  012.06893860
111  42.43639244  012.06908120 1
111  42.43631229  012.06894984 1
111  42.43614180  012.06867047 1
111  42.43601937  012.06846983 2
111  42.43572190  012.06798236 2
111  42.43553805  012.06768107 2
111  42.43540561  012.06746403 2
111  42.43522638  012.06716946 2
111  42.43512555  012.06700436 2
111  42.43494779  012.06671330 2
111  42.43482715  012.06651576 2
111  42.43464516  012.06621775 2
111  42.43456818  012.06609170
112  42.43456818  012.06609170  42.43448857  012.06591926 1
115  42.43458710  012.06574632
120 Linear Feature 454
111  42.43383547  012.06450041 1
112  42.43356645  012.06446449  42.43343919  012.06431299
111  42.43356645  012.06446449 1
111  42.43348549  012.06433257 1
111  42.43332050  012.06406375 1
111  42.43319184  012.06385412 1
111  42.43302031  012.06357464 1
111  42.43290204  012.06338194 1
111  42.43272005  012.06308542 1
111  42.43259504  012.06288206 1
111  42.43242059  012.06259826 1
111  42.43230629  012.06241232 1
111  42.43212104  012.06211095 1
111  42.43199824  012.06191119 1
111  42.43182960  012.06163684 1
111  42.43173674  012.06148578 1
111  42.43165056  012.06135522
112  42.43165056  012.06135522  42.43162602  012.06133059 1
115  42.43159688  012.06133065
120 Linear Feature 453
111  42.43524539  012.06275525 1
111  42.43434086  012.06376444 1
115  42.43419414  012.06407836
120 Linear Feature 452
111  42.43695150  012.06876557 1
112  42.43695104  012.06845707  42.43687780  012.06829578
111  42.43695104  012.06845707 1
115  42.43692094  012.06840392
120 Linear Feature 451
111  42.43636517  012.06944147 1
116  42.43639244  012.06908120  42.43629623  012.06886257
120 Linear Feature 450
111  42.43377553  012.06633688 1
116  42.43404522  012.06634658  42.43420775  012.06621356
120 Linear Feature 449
111  42.43431395  012.06604905 1
116  42.43456818  012.06609170  42.43470017  012.06623211
120 Linear Feature 448
111  42.43511429  012.06546628 1
116  42.43484699  012.06545830  42.43470845  012.06557949
120 Linear Feature 447
111  42.43405188  012.06373879 1
116  42.43434423  012.06376244  42.43451331  012.06364272
120 Linear Feature 446
111  42.43431522  012.06416699 1
116  42.43434096  012.06376244  42.43443150  012.06354961
120 Linear Feature 445
111  42.43417297  012.06412307 1
112  42.43419369  012.06407873  42.43420133  012.06405212
111  42.43419369  012.06407873
112  42.43419369  012.06407873  42.43421206  012.06401449 1
115  42.43419525  012.06397191
120 Linear Feature 444
111  42.43354321  012.06482717 1
116  42.43356645  012.06446449  42.43347519  012.06424969
120 Linear Feature 443
111  42.43301731  012.06510088 1
116  42.43327809  012.06512360  42.43341772  012.06499797
120 Linear Feature 442
111  42.43164865  012.06127273 1
116  42.43165056  012.06135522  42.43167093  012.06140621
120 Linear Feature 441
111  42.43146983  012.06147281 1
116  42.43173674  012.06148578  42.43186994  012.06162577
120 Linear Feature 440
111  42.43176049  012.06114759 1
116  42.43173674  012.06148578  42.43180219  012.06168234
120 Linear Feature 439
111  42.43097407  012.06177011 1
116  42.43120332  012.06177102  42.43131240  012.06168382
120 Linear Feature 437
111  42.43182960  012.06163684 1
116  42.43180213  012.06189537  42.43169541  012.06201924
120 Linear Feature 437
111  42.43212104  012.06211095 1
116  42.43209996  012.06238316  42.43200915  012.06249266
120 Linear Feature 437
111  42.43242059  012.06259826 1
116  42.43239590  012.06286585  42.43230509  012.06297535
120 Linear Feature 437
111  42.43272005  012.06308542 1
116  42.43269939  012.06334854  42.43260226  012.06346659
120 Linear Feature 437
111  42.43302031  012.06357464 1
116  42.43299533  012.06384144  42.43290452  012.06395095
120 Linear Feature 437
111  42.43332050  012.06406375 1
116  42.43329881  012.06432414  42.43320800  012.06443364
120 Linear Feature 437
111  42.43464516  012.06621775 1
116  42.43462561  012.06649324  42.43452154  012.06661045
120 Linear Feature 437
111  42.43494779  012.06671330 1
116  42.43492962  012.06697870  42.43483881  012.06708821
120 Linear Feature 437
111  42.43522638  012.06716946 1
116  42.43522549  012.06746417  42.43513467  012.06757367
120 Linear Feature 437
111  42.43553805  012.06768107 1
116  42.43552180  012.06795493  42.43543098  012.06806444
120 Linear Feature 437
111  42.43584586  012.06818560 1
116  42.43581760  012.06844468  42.43572174  012.06856017
120 Linear Feature 437
111  42.43614180  012.06867047 1
116  42.43611852  012.06893160  42.43602770  012.06904111
120 Linear Feature 437
111  42.43199875  012.06191296 1
116  42.43201784  012.06164816  42.43210693  012.06153609
120 Linear Feature 437
111  42.43230629  012.06241232 1
116  42.43231567  012.06213595  42.43241309  012.06201875
120 Linear Feature 437
111  42.43259504  012.06288206 1
116  42.43261161  012.06261864  42.43270070  012.06250656
120 Linear Feature 437
111  42.43290204  012.06338194 1
116  42.43291509  012.06310133  42.43301838  012.06297642
120 Linear Feature 437
111  42.43319184  012.06385412 1
116  42.43321104  012.06359423  42.43330012  012.06348215
120 Linear Feature 437
111  42.43348549  012.06433257 1
116  42.43351452  012.06407693  42.43360361  012.06396485
120 Linear Feature 437
111  42.43482715  012.06651576 1
116  42.43484384  012.06624945  42.43493293  012.06613737
120 Linear Feature 437
111  42.43512555  012.06700436 1
116  42.43514533  012.06673149  42.43524514  012.06661342
120 Linear Feature 437
111  42.43540561  012.06746403 1
116  42.43544119  012.06721695  42.43553028  012.06710486
120 Linear Feature 437
111  42.43572190  012.06798236 1
116  42.43573435  012.06770942  42.43582343  012.06759734
120 Linear Feature 437
111  42.43601937  012.06846983 1
116  42.43603773  012.06819831  42.43611671  012.06807596
120 Linear Feature 437
111  42.43631229  012.06894984 1
116  42.43633422  012.06868438  42.43642331  012.06857229
120 Linear Feature 437
111  42.43235691  012.06097369 1
116  42.43235316  012.06126695  42.43225603  012.06138928
120 Linear Feature 437
111  42.43284966  012.06177754 2
116  42.43265213  012.06175774  42.43253733  012.06184672
120 Linear Feature 437
111  42.43295187  012.06194428 1
116  42.43295135  012.06224170  42.43286053  012.06235120
120 Linear Feature 437
111  42.43326141  012.06244925 1
116  42.43325483  012.06272438  42.43316401  012.06283389
120 Linear Feature 437
111  42.43374371  012.06323605 1
116  42.43354854  012.06321419  42.43343682  012.06332000
120 Linear Feature 437
111  42.43388651  012.06346901 1
116  42.43385425  012.06369998  42.43376344  012.06380948
120 Linear Feature 437
111  42.43519235  012.06559321 1
116  42.43518105  012.06586907  42.43510387  012.06597242
120 Linear Feature 437
111  42.43550070  012.06609754 1
116  42.43548506  012.06635453  42.43539970  012.06646404
120 Linear Feature 437
111  42.43580617  012.06659735 1
116  42.43578093  012.06683999  42.43569011  012.06694950
120 Linear Feature 437
111  42.43608460  012.06705291 1
116  42.43607408  012.06734016  42.43598327  012.06744967
120 Linear Feature 437
111  42.43638942  012.06754743 1
116  42.43637494  012.06782135  42.43628412  012.06793086
120 Linear Feature 437
111  42.43668258  012.06801633 1
116  42.43667396  012.06830741  42.43658315  012.06841692
120 Linear Feature 437
111  42.43143019  012.06251365 1
116  42.43146020  012.06227067  42.43154929  012.06215859
120 Linear Feature 437
111  42.43175416  012.06304177 1
116  42.43175803  012.06275846  42.43184711  012.06264639
120 Linear Feature 437
111  42.43204776  012.06352039 1
116  42.43205397  012.06324115  42.43214306  012.06312907
120 Linear Feature 437
111  42.43233713  012.06399210 1
116  42.43235745  012.06372384  42.43244654  012.06361176
120 Linear Feature 437
111  42.43263533  012.06447821 1
116  42.43265340  012.06421675  42.43274248  012.06410467
120 Linear Feature 437
111  42.43293361  012.06496444 1
116  42.43295688  012.06469945  42.43304596  012.06458737
120 Linear Feature 437
111  42.43427176  012.06714734 1
116  42.43428873  012.06686771  42.43438539  012.06675306
120 Linear Feature 437
111  42.43457240  012.06763713 1
116  42.43458769  012.06735402  42.43467677  012.06724194
120 Linear Feature 437
111  42.43486277  012.06811019 1
116  42.43488355  012.06783949  42.43497264  012.06772740
120 Linear Feature 437
111  42.43516218  012.06859798 1
116  42.43517671  012.06833966  42.43526579  012.06822758
120 Linear Feature 437
111  42.43545865  012.06908099 1
116  42.43547756  012.06882257  42.43556665  012.06871048
120 Linear Feature 437
111  42.43575779  012.06956832 1
116  42.43577658  012.06930693  42.43586567  012.06919484
120 Linear Feature 436
112  42.43006693  012.06186340  42.42996442  012.06197459
111  42.43006693  012.06186340
112  42.43006693  012.06186340  42.43000222  012.06193359 1
112  42.43008077  012.06208624  42.43013407  012.06212941
111  42.43008077  012.06208624
112  42.43008077  012.06208624  42.43011191  012.06211147
112  42.43019059  012.06207290  42.43022854  012.06203177
111  42.43019059  012.06207290
114  42.43019059  012.06207290  42.43029351  012.06196136 1
120 Linear Feature 436
112  42.42982338  012.06171690  42.42972480  012.06182382 1
114  42.42994228  012.06191835  42.43004125  012.06181109 1
120 Linear Feature 436
112  42.43009875  012.06140648  42.42999623  012.06151768 1
114  42.43022240  012.06161599  42.43032532  012.06150444 1
120 Linear Feature 436
112  42.43031147  012.06116509  42.43020895  012.06127629 1
114  42.43043512  012.06137460  42.43053804  012.06126305 1
120 Linear Feature 436
112  42.43046509  012.06141510  42.43036258  012.06152630 1
114  42.43058875  012.06162461  42.43069167  012.06151306 1
120 Linear Feature 436
112  42.43024965  012.06165649  42.43014713  012.06176769 1
114  42.43037330  012.06186600  42.43047622  012.06175445 1
120 Linear Feature 435
111  42.43015402  012.06197214 1
111  42.43013158  012.06193382 1
111  42.43010347  012.06196426 1
115  42.43012595  012.06200265
120 Linear Feature 435
111  42.42990712  012.06182146 1
111  42.42988554  012.06178461 1
111  42.42985851  012.06181388 1
115  42.42988013  012.06185080
120 Linear Feature 435
111  42.43018583  012.06151522 1
111  42.43016340  012.06147690 1
111  42.43013528  012.06150734 1
115  42.43015777  012.06154573
120 Linear Feature 435
111  42.43039855  012.06127383 1
111  42.43037612  012.06123551 1
111  42.43034800  012.06126595 1
115  42.43037048  012.06130434
120 Linear Feature 435
111  42.43055218  012.06152384 1
111  42.43052974  012.06148552 1
111  42.43050163  012.06151597 1
115  42.43052411  012.06155435
120 Linear Feature 435
111  42.43033674  012.06176524 1
111  42.43031430  012.06172691 1
111  42.43028618  012.06175736 1
115  42.43030867  012.06179575
120 Linear Feature 434
111  42.42986845  012.06219221 1
115  42.42955664  012.06253212
120 Linear Feature 434
111  42.42980390  012.06207275 1
115  42.42949210  012.06241266
120 Linear Feature 433
111  42.43032478  012.06152592 1
115  42.43002844  012.06185722
120 Linear Feature 429
111  42.42922774  012.06001051 1
111  42.42922192  012.06001734 1
115  42.42921409  012.06002648
120 Linear Feature 429
111  42.42943319  012.05975312 1
111  42.42942694  012.05976041 1
115  42.42941954  012.05976909
120 Linear Feature 429
111  42.42964863  012.05951419 1
111  42.42964243  012.05952144 1
115  42.42963498  012.05953016
120 Linear Feature 429
111  42.42986044  012.05927650 1
111  42.42985439  012.05928358 1
115  42.42984678  012.05929247
120 Linear Feature 428
112  42.42912193  012.05967292  42.42907110  012.05974857 1
111  42.42910287  012.05981888 1
111  42.42911155  012.05983336
111  42.42913539  012.05987310 1
111  42.42922192  012.06001734 1
111  42.42923508  012.06003928
112  42.42923508  012.06003928  42.42927304  012.06011977 1
115  42.42922215  012.06018921
120 Linear Feature 432
111  42.43014828  012.05894345 1
111  42.43014608  012.05894657 1
115  42.43014389  012.05894968
120 Linear Feature 431
112  42.43018333  012.05912462  42.43020227  012.05910204 1
112  42.43018356  012.05899215  42.43016462  012.05896957
111  42.43018356  012.05899215 1
111  42.43014608  012.05894657 1
115  42.43009493  012.05888438
120 Linear Feature 428
112  42.42933890  012.05947948  42.42930182  012.05954801 1
111  42.42933198  012.05960353 1
111  42.42933717  012.05961210
111  42.42936114  012.05965171 1
111  42.42942694  012.05976041 1
111  42.42944684  012.05979329
112  42.42944684  012.05979329  42.42948901  012.05987235 1
115  42.42943864  012.05994963
120 Linear Feature 428
112  42.42954031  012.05920397  42.42949850  012.05927677 1
111  42.42953585  012.05934465 1
111  42.42954316  012.05935677
111  42.42956707  012.05939644 1
111  42.42964243  012.05952144 1
111  42.42966228  012.05955437
112  42.42966228  012.05955437  42.42970445  012.05963343 1
115  42.42965408  012.05971071
120 Linear Feature 428
112  42.42973067  012.05893320  42.42968885  012.05900600 1
111  42.42972872  012.05907204 1
111  42.42973736  012.05908657
111  42.42976106  012.05912646 1
111  42.42985439  012.05928358 1
111  42.42987409  012.05931668
112  42.42987409  012.05931668  42.42991625  012.05939573 1
115  42.42986589  012.05947302
120 Linear Feature 427
111  42.42963423  012.05900436 1
111  42.42962426  012.05899223 1
111  42.42938528  012.05870129 1
111  42.42937724  012.05869151 1
111  42.42928571  012.05858007 1
111  42.42914996  012.05841482 1
111  42.42913667  012.05839864 1
111  42.42906278  012.05830868 1
111  42.42891865  012.05813322 1
111  42.42870930  012.05787837
112  42.42870930  012.05787837  42.42862531  012.05773206 1
111  42.42871618  012.05761553 1
115  42.42903375  012.05754275
120 Linear Feature 426
112  42.43025209  012.05826838  42.43021805  012.05829321 1
111  42.43019187  012.05825774 1
111  42.43016896  012.05822990 1
111  42.42992290  012.05793086 1
111  42.42968209  012.05763820 1
111  42.42944181  012.05734618 1
111  42.42923400  012.05709362
112  42.42923400  012.05709362  42.42912601  012.05699312 1
111  42.42904553  012.05712778 1
115  42.42901445  012.05751871
120 Linear Feature 422
111  42.42937724  012.05869151 1
112  42.42929872  012.05869554  42.42925690  012.05873002
111  42.42929872  012.05869554 1
111  42.42899419  012.05912782
112  42.42899419  012.05912782  42.42896056  012.05916969 1
111  42.42892692  012.05916969 1
115  42.42889874  012.05917339
120 Linear Feature 425
112  42.42998878  012.05860308  42.42992071  012.05865451 1
111  42.42987509  012.05859115 1
111  42.42973003  012.05841039 1
111  42.42950076  012.05812470 1
111  42.42949127  012.05811287 1
111  42.42925597  012.05781966 1
111  42.42903375  012.05754275 1
111  42.42901445  012.05751871 1
115  42.42896139  012.05745259
120 Linear Feature 424
112  42.43016831  012.05822937  42.43008322  012.05817794 1
115  42.42999944  012.05829321
120 Linear Feature 423
112  42.42962426  012.05899223  42.42957976  012.05890888 1
115  42.42966826  012.05878978
120 Linear Feature 421
111  42.42913667  012.05839864 1
112  42.42905237  012.05841351  42.42900874  012.05846277
111  42.42905237  012.05841351 1
115  42.42895783  012.05854283
120 Linear Feature 420
111  42.42928571  012.05858007 1
116  42.42929872  012.05869554  42.42927781  012.05873988
120 Linear Feature 419
111  42.42906278  012.05830868 1
116  42.42905237  012.05841351  42.42901874  012.05847263
120 Linear Feature 417
111  42.42950076  012.05812470 1
111  42.42919332  012.05821187 1
111  42.42916189  012.05826168 1
116  42.42914996  012.05841482  42.42917669  012.05848354
120 Linear Feature 417
112  42.42968209  012.05763820  42.42958773  012.05755371 1
111  42.42952306  012.05771727 1
115  42.42949127  012.05811287
120 Linear Feature 417
112  42.42944181  012.05734618  42.42937963  012.05729297 1
111  42.42932345  012.05736259 1
111  42.42928770  012.05741153 1
111  42.42925597  012.05781966 1
111  42.42895398  012.05791111 1
116  42.42891865  012.05813322  42.42896010  012.05827806
120 Linear Feature 417
112  42.42992290  012.05793086  42.42984981  012.05788948 1
111  42.42979989  012.05795126 1
111  42.42976523  012.05800315 1
111  42.42973003  012.05841039 1
111  42.42943151  012.05850274 1
111  42.42939737  012.05856754 1
116  42.42938528  012.05870129  42.42940164  012.05876928
120 Linear Feature 398
111  42.43769169  012.06477672 1
115  42.43748548  012.06512021
120 Linear Feature 396
111  42.43898553  012.06338537 1
111  42.43913999  012.06355032
112  42.43913999  012.06355032  42.43923293  012.06365320 1
111  42.43916094  012.06378268 1
111  42.43892308  012.06418399
111  42.43890485  012.06421475 1
111  42.43885793  012.06429391
111  42.43883502  012.06433255 1
111  42.43862162  012.06469260
112  42.43862162  012.06469260  42.43854439  012.06482030 1
111  42.43866875  012.06495333 1
115  42.43886117  012.06516086
120 Linear Feature 395
111  42.44150172  012.06112741 1
111  42.43981774  012.06293955
111  42.43978659  012.06297307 1
111  42.43928085  012.06351730
112  42.43928085  012.06351730  42.43921671  012.06358470 1
111  42.43915126  012.06352794 1
115  42.43899679  012.06337185
120 Linear Feature 394
112  42.44224327  012.06011243  42.44219527  012.06017304 1
111  42.44213091  012.06018930 1
111  42.43795495  012.06132719
111  42.43790849  012.06133985 1
115  42.43741267  012.06147495
120 Linear Feature 461
111  42.43600408  012.06990603 3
115  42.43609714  012.06980182
120 Linear Feature 460
111  42.43648856  012.06936352 3
115  42.43659227  012.06924005
120 Linear Feature 416
111  42.43581046  012.06918364 3
116  42.43569457  012.06924205  42.43562916  012.06924766
120 Linear Feature 416
111  42.43636578  012.06856123 3
116  42.43625184  012.06861958  42.43618644  012.06862520
120 Linear Feature 416
111  42.43606531  012.06807310 3
116  42.43595553  012.06813339  42.43589013  012.06813901
120 Linear Feature 416
111  42.43550998  012.06869551 3
116  42.43539826  012.06875585  42.43533285  012.06876147
120 Linear Feature 416
111  42.43521108  012.06820738 3
116  42.43510195  012.06827334  42.43503655  012.06827896
120 Linear Feature 416
111  42.43576641  012.06758498 3
116  42.43565923  012.06765088  42.43559382  012.06765650
120 Linear Feature 416
111  42.43546908  012.06710112 3
116  42.43535748  012.06715733  42.43529208  012.06716295
120 Linear Feature 416
111  42.43491376  012.06772352 3
116  42.43480021  012.06777979  42.43473480  012.06778540
120 Linear Feature 416
111  42.43461328  012.06723753 3
116  42.43450118  012.06729728  42.43443577  012.06730290
120 Linear Feature 416
111  42.43516861  012.06661513 3
116  42.43505846  012.06667483  42.43499305  012.06668045
120 Linear Feature 416
111  42.43487128  012.06612489 3
116  42.43475619  012.06618448  42.43469078  012.06619010
120 Linear Feature 416
111  42.43431596  012.06674728 3
116  42.43420244  012.06680474  42.43413703  012.06681035
120 Linear Feature 416
111  42.43609765  012.06904586 3
116  42.43620927  012.06899002  42.43627865  012.06898825
120 Linear Feature 416
111  42.43665298  012.06842344 3
116  42.43676234  012.06836223  42.43683172  012.06836045
120 Linear Feature 416
111  42.43635251  012.06793532 3
116  42.43646030  012.06788185  42.43652968  012.06788007
120 Linear Feature 416
111  42.43579718  012.06855773 3
116  42.43590303  012.06850432  42.43597241  012.06850255
120 Linear Feature 416
111  42.43549828  012.06806960 3
116  42.43560672  012.06801813  42.43567610  012.06801635
120 Linear Feature 416
111  42.43605361  012.06744720 3
116  42.43616400  012.06739566  42.43623337  012.06739388
120 Linear Feature 416
111  42.43575628  012.06696334 3
116  42.43586769  012.06691316  42.43593707  012.06691138
120 Linear Feature 416
111  42.43520095  012.06758575 3
116  42.43531041  012.06753562  42.43537979  012.06753385
120 Linear Feature 416
111  42.43490048  012.06709976 3
116  42.43500867  012.06704207  42.43507805  012.06704030
120 Linear Feature 416
111  42.43545581  012.06647736 3
116  42.43556594  012.06641961  42.43563532  012.06641783
120 Linear Feature 416
111  42.43515848  012.06598711 3
116  42.43526692  012.06593711  42.43533630  012.06593534
120 Linear Feature 416
111  42.43460315  012.06660951 3
116  42.43470964  012.06655957  42.43477902  012.06655780
120 Linear Feature 415
112  42.43581332  012.06942992  42.43583262  012.06934595 3
115  42.43587810  012.06929021
120 Linear Feature 415
112  42.43637111  012.06880212  42.43639040  012.06871816 3
115  42.43643343  012.06866780
120 Linear Feature 415
