I
1050 Generated by WorldEditor 2.1.0r1

1    154 1 0 ULOO Pskov
1302 city Pskov
111  57.79296325  028.39617138
111  57.79301874  028.39620531
111  57.79301330  028.39623763
111  57.79305982  028.39626607
111  57.79304894  028.39633410
111  57.79309688  028.39636341
111  57.79308600  028.39642634
111  57.79310090  028.39643546
111  57.79308368  028.39653581
111  57.79310152  028.39654671
113  57.79308520  028.39664196
111  57.77902358  028.38770909
111  57.77902003  028.38768337
111  57.77903500  028.38767611
111  57.77885839  028.38868530
111  57.77844035  028.39107414
111  57.77837392  028.39145377
111  57.77833803  028.39143216
111  57.77832198  028.39151932
111  57.77628873  028.39028276
111  57.77633700  028.39024710
111  57.77635060  028.39030830
111  57.77640073  028.39027126
111  57.77641795  028.39033927
111  57.77651762  028.39026563
111  57.77650856  028.39023163
111  57.77655869  028.39019460
111  57.77654509  028.39013510
111  57.77659836  028.39009574
111  57.77657985  028.39000121
111  57.77662997  028.38996417
111  57.77661094  028.38987237
111  57.77665908  028.38983680
111  57.77664820  028.38977900
111  57.77669795  028.38974225
111  57.77668344  028.38967592
111  57.77673474  028.38963802
111  57.77672221  028.38957339
111  57.77677390  028.38953521
111  57.77676137  028.38948233
111  57.77681486  028.38943694
111  57.77679606  028.38935468
111  57.77685107  028.38931405
111  57.77683820  028.38927165
111  57.77722808  028.38899446
111  57.77732050  028.38943805
111  57.77737599  028.38939860
111  57.77728357  028.38895501
111  57.77870605  028.38794367
111  57.77872055  028.38800317
111  57.77874555  028.38798471
111  57.77875371  028.38801531
111  57.77878661  028.38798987
111  57.77879523  028.38802716
111  57.77878526  028.38803566
111  57.77884190  028.38828060
111  57.77885300  028.38827240
111  57.77887204  028.38836421
111  57.77890561  028.38833874
111  57.77889926  028.38830474
111  57.77891804  028.38829154
111  57.77889719  028.38820143
111  57.77893247  028.38817536
111  57.77891253  028.38808525
111  57.77896022  028.38805002
111  57.77893212  028.38793101
111  57.77899358  028.38788391
111  57.77898451  028.38784480
111  57.77899773  028.38783504
113  57.77897507  028.38774493
111  57.77923857  028.38732628
111  57.77924261  028.38726893
111  57.77925721  028.38725862
111  57.77928071  028.38734431
111  57.77932826  028.38731075
111  57.77934005  028.38737706
111  57.77939216  028.38734028
111  57.77940485  028.38740319
111  57.77946022  028.38736518
111  57.77947911  028.38745240
111  57.77952500  028.38742001
111  57.77953860  028.38748292
111  57.77958813  028.38744804
111  57.77960807  028.38754495
111  57.77965460  028.38751219
111  57.77967273  028.38758020
111  57.77972166  028.38754575
111  57.77973525  028.38760865
111  57.77978840  028.38757123
111  57.77980653  028.38765794
111  57.77985104  028.38762659
111  57.77986283  028.38769120
111  57.77991820  028.38765221
111  57.77993724  028.38774572
111  57.77998738  028.38771041
111  57.78000279  028.38777162
111  57.78004951  028.38774042
111  57.78006401  028.38781013
111  57.78011738  028.38777255
111  57.78005664  028.38748182
111  57.78010939  028.38744467
111  57.78009670  028.38738516
111  57.78014563  028.38735070
111  57.78013113  028.38728100
111  57.78018068  028.38724610
111  57.78016618  028.38718489
111  57.78021893  028.38714774
111  57.78020624  028.38708653
111  57.78025556  028.38704713
111  57.78024197  028.38698762
111  57.78029412  028.38695089
111  57.78028052  028.38688799
111  57.78033142  028.38685077
111  57.78032508  028.38681847
111  57.78037619  028.38678239
111  57.78036894  028.38675519
111  57.78120777  028.38616308
111  57.78171120  028.38584089
111  57.78171882  028.38587557
111  57.78177048  028.38583910
111  57.78177918  028.38586971
111  57.78182516  028.38583726
111  57.78183060  028.38586175
111  57.78184894  028.38584880
111  57.78186635  028.38593654
111  57.78188036  028.38592665
111  57.78190254  028.38602782
111  57.78176000  028.38614241
111  57.78181644  028.38639978
111  57.78096901  028.38700307
111  57.78098785  028.38710384
111  57.78093897  028.38713909
111  57.78097260  028.38731894
111  57.78102148  028.38728368
111  57.78107584  028.38757444
111  57.78255000  028.38652454
111  57.78275621  028.38637768
111  57.78293764  028.38624847
111  57.78312147  028.38611754
111  57.78329326  028.38599519
111  57.78347124  028.38586844
111  57.78366816  028.38572820
111  57.78385578  028.38559457
111  57.78403686  028.38546561
111  57.78422310  028.38533296
111  57.78444033  028.38517825
111  57.78463967  028.38503629
111  57.78464507  028.38503244
111  57.78463084  028.38493167
111  57.78490691  028.38473483
111  57.78481018  028.38427903
111  57.78455319  028.38445461
111  57.78452634  028.38447296
111  57.78446403  028.38419194
111  57.78448214  028.38417916
111  57.78446256  028.38407918
111  57.78448091  028.38406623
111  57.78446133  028.38397645
111  57.78447792  028.38396473
111  57.78446922  028.38393413
111  57.78452014  028.38389818
111  57.78451252  028.38386349
111  57.78456541  028.38382616
111  57.78455889  028.38379759
111  57.78523283  028.38332003
111  57.78523876  028.38334827
111  57.78528938  028.38331426
111  57.78529534  028.38334262
111  57.78534293  028.38330578
111  57.78535099  028.38334409
111  57.78540236  028.38330725
111  57.78540832  028.38333561
111  57.78545893  028.38330018
111  57.78547248  028.38336459
111  57.78548608  028.38335467
111  57.78550536  028.38344638
111  57.78552122  028.38343505
111  57.78554092  028.38352872
111  57.78556056  028.38351597
111  57.78557971  028.38360708
111  57.78559407  028.38359716
111  57.78561095  028.38367744
111  57.78608500  028.38593209
111  57.78726499  028.38777698
111  57.78725245  028.38780930
111  57.78730484  028.38789120
111  57.78721868  028.38809690
111  57.78723043  028.38811495
111  57.78712386  028.38835126
111  57.78710471  028.38839372
111  57.78708859  028.38842948
111  57.78707292  028.38841185
111  57.78705265  028.38845679
111  57.78702603  028.38840978
111  57.78702270  028.38842062
111  57.78696787  028.38833541
111  57.78662577  028.38909053
111  57.78697563  028.38961221
111  57.78731089  028.38886879
111  57.78726703  028.38881002
111  57.78728232  028.38877611
111  57.78723689  028.38871734
111  57.78725086  028.38868637
111  57.78724146  028.38866874
111  57.78725732  028.38863357
111  57.78727647  028.38859111
111  57.78738448  028.38835159
111  57.78739810  028.38837252
111  57.78743413  028.38828730
111  57.78744579  028.38831043
111  57.78747399  028.38823697
111  57.78749054  028.38826285
111  57.78751247  028.38821583
111  57.78755185  028.38827740
111  57.78756438  028.38824508
111  57.78817930  028.38920649
111  57.78801250  028.38960103
111  57.78802518  028.38962086
111  57.78819198  028.38922632
111  57.78830620  028.38940490
111  57.78829638  028.38942758
111  57.78841026  028.38960563
111  57.78837769  028.38981633
111  57.78839507  028.38982908
111  57.78837853  028.38992236
111  57.78839439  028.38993653
111  57.78800794  028.39214972
111  57.78799163  028.39214155
111  57.78797427  028.39224099
111  57.78795251  028.39222874
111  57.78793612  028.39232260
111  57.78791871  028.39231444
111  57.78791327  028.39234562
111  57.78786541  028.39231909
111  57.78784864  028.39241289
111  57.78779316  028.39237820
111  57.78778112  028.39244553
111  57.78772890  028.39241492
111  57.78771190  028.39251005
111  57.78540489  028.39109868
111  57.78532546  028.39105009
113  57.78045978  028.38807339
110 1 0.00 18.0000 New Taxiway 46
111  57.79331986  028.39580884
111  57.79327628  028.39584928
113  57.79330789  028.39586190
110 1 0.00 18.0000 New Taxiway 45
111  57.79338187  028.39577210
111  57.79334511  028.39578103
111  57.79331986  028.39580884
113  57.79336772  028.39583333
110 1 0.00 18.0000 New Taxiway 44
111  57.79540261  028.39349444
111  57.79552873  028.39344559
111  57.79551024  028.39332584
111  57.79546286  028.39302234
111  57.79544194  028.39293795
111  57.79539813  028.39318782
111  57.79534653  028.39325902
111  57.79473027  028.39411639
112  57.79449640  028.39407238  57.79435898  028.39390698
111  57.79449640  028.39407238
111  57.79459784  028.39424384
111  57.79457267  028.39429285
111  57.79453543  028.39422789
111  57.79432461  028.39468278
111  57.79428684  028.39462057
112  57.79428684  028.39462057  57.79427906  028.39471057
111  57.79424765  028.39478783
111  57.79361177  028.39565328
112  57.79361177  028.39565328  57.79352362  028.39576516
111  57.79338187  028.39577210
111  57.79342864  028.39579863
111  57.79329323  028.39656916
112  57.79356345  028.39606670  57.79373146  028.39580192
111  57.79356345  028.39606670
111  57.79520297  028.39377365
111  57.79524155  028.39371969
113  57.79535018  028.39356776
110 1 0.00 18.0000 New Taxiway 43
111  57.79291144  028.39917979
112  57.79291144  028.39917979  57.79286752  028.39921634
111  57.79283621  028.39916967
111  57.79269305  028.39998219 102
111  57.79286853  028.39968971 102
111  57.79406775  028.39743930 102
111  57.79552216  028.39471003
111  57.79559994  028.39457284
111  57.79583492  028.39413640
111  57.79589196  028.39399532
111  57.79601900  028.39396126
111  57.79611234  028.39421424
111  57.79609620  028.39423249
111  57.79601771  028.39415829
111  57.79597234  028.39412424
111  57.79592437  028.39412181
111  57.79588677  028.39414127
111  57.79597175  028.39420573
111  57.79603527  028.39423735
111  57.79611565  028.39428114
111  57.79614287  028.39431519
111  57.79648679  028.39533831
111  57.79732684  028.39427529
111  57.79716998  028.39380338
111  57.79737610  028.39353823
111  57.79723312  028.39308985
111  57.79723600  028.39305074
111  57.79721439  028.39299330
111  57.79718375  028.39114276
111  57.79722244  028.39114077
111  57.79722794  028.39082935
111  57.79725568  028.39082935
111  57.79725776  028.39066394
111  57.79717090  028.39066345
112  57.79702181  028.39080502  57.79695181  028.39092908
111  57.79679495  028.39104585
111  57.79672106  028.39104585
111  57.79668735  028.39095341
111  57.79667957  028.39113585
111  57.79632696  028.39151046
111  57.79626118  028.39133120
111  57.79611264  028.39154235
111  57.79589928  028.39114539
111  57.79601541  028.39094606
111  57.79523152  028.38934798
112  57.79533782  028.38909015  57.79539746  028.38901961
111  57.79533782  028.38909015
111  57.79540264  028.38901717
112  57.79538190  028.38899042  57.79535468  028.38903906
111  57.79536375  028.38895879
111  57.79531060  028.38903420
112  57.79531060  028.38903420  57.79525745  028.38911204
111  57.79520170  028.38908042
111  57.79422553  028.38705098
111  57.79376424  028.38770366
111  57.79416179  028.38873538
111  57.79474976  028.38988705
111  57.79467322  028.39003416
111  57.79478033  028.39024395
111  57.79485687  028.39009684
111  57.79563280  028.39161668
111  57.79576064  028.39139877
111  57.79599471  028.39190554
111  57.79586687  028.39215723
112  57.79591190  028.39222996  57.79593675  028.39229888
111  57.79589138  028.39246105
111  57.79586806  028.39251735
111  57.79567747  028.39281578
112  57.79560725  028.39277523  57.79556944  028.39272456
111  57.79549479  028.39274984
111  57.79555361  028.39297612
111  57.79558536  028.39321386
111  57.79568713  028.39397586
111  57.79562750  028.39408532
111  57.79550060  028.39432441 102
113  57.79395480  028.39722320 102
110 1 0.00 18.0000 New Taxiway 41
111  57.77638571  028.39358369
111  57.77640118  028.39356224
111  57.77634926  028.39341434
111  57.77633256  028.39346145
111  57.77628567  028.39344413
111  57.77532426  028.39308905
111  57.77530039  028.39300746
111  57.77506825  028.39292172
111  57.77502173  028.39297732
111  57.77437991  028.39274027
112  57.77433884  028.39256173  57.77434071  028.39242521
111  57.77433884  028.39256173
111  57.77434631  028.39242521
111  57.77420630  028.39241821
113  57.77417830  028.39277878
110 1 0.00 18.0000 New Taxiway 40
111  57.77098063  028.38782508
111  57.77097200  028.38789103
111  57.77139420  028.38814806
111  57.77141073  028.38815812
111  57.77220822  028.38864363
111  57.77222557  028.38865419
111  57.77559503  028.39070547
111  57.77605797  028.39098731
111  57.77678668  028.39143094
111  57.79082400  028.39997671
111  57.79083778  028.39998510
111  57.79200923  028.40069826
112  57.79202167  028.40094634  57.79200145  028.40111270
111  57.79202167  028.40094634
111  57.79180105  028.40135963
111  57.79145529  028.40200733
111  57.79099494  028.40286967
111  57.79098250  028.40286967
111  57.78998023  028.40475772
111  57.78996948  028.40475988
111  57.78990855  028.40487525
111  57.78990976  028.40489047
111  57.78985154  028.40500015
111  57.78981887  028.40501182
111  57.78967606  028.40527733
111  57.78968907  028.40530133
111  57.78930956  028.40601269
111  57.78911416  028.40640681
111  57.78892904  028.40672492
112  57.78883259  028.40697590  57.78880614  028.40701675
112  57.78852457  028.40730566  57.78838767  028.40734068
111  57.78852457  028.40730566
111  57.78834617  028.40735432
111  57.78835550  028.40745938
111  57.78830468  028.40747631
111  57.78837990  028.40749243
111  57.78849657  028.40748660
112  57.78872681  028.40733192  57.78885126  028.40708678
111  57.78872681  028.40733192
111  57.78905505  028.40672200
111  57.78954352  028.40584357
112  57.78959778  028.40585817  57.78963356  028.40588735
111  57.78959778  028.40585817
111  57.78957138  028.40580734
111  57.78960767  028.40573924
111  57.78963842  028.40579104
112  57.78963842  028.40579104  57.78963219  028.40572100
111  57.78964775  028.40567430
111  57.79009466  028.40485236
112  57.79019588  028.40496608  57.79026286  028.40509984
111  57.79019588  028.40496608
111  57.79022306  028.40490817
112  57.79022306  028.40490817  57.79016580  028.40476630
111  57.79018985  028.40467728
111  57.79059825  028.40392616
112  57.79089227  028.40385903  57.79099339  028.40403998
111  57.79089227  028.40385903
111  57.79158609  028.40514029
111  57.79189100  028.40456826
111  57.79183386  028.40444682
111  57.79178455  028.40434201
111  57.79175841  028.40438754
111  57.79127118  028.40347694
111  57.79129919  028.40343842
111  57.79114273  028.40312063
111  57.79114118  028.40296595
111  57.79119291  028.40290699
111  57.79120587  028.40280970
111  57.79119251  028.40279959
111  57.79222080  028.40083245
111  57.79255371  028.40103092
111  57.79260815  028.40103092
111  57.79294729  028.40113891
111  57.79304529  028.40050848
111  57.79270149  028.40026331
111  57.79268438  028.40023120
111  57.79265287  028.40021070
111  57.79264488  028.40025616
111  57.79265681  028.40026453
113  57.79253563  028.40096569
110 1 0.00 18.0000 New Taxiway 39
111  57.77563401  028.38988311
111  57.77561878  028.38981579
111  57.77718457  028.38870192
111  57.77717115  028.38863269
111  57.77560678  028.38977046
111  57.77552465  028.38974945
111  57.77176495  028.38745308
111  57.77185642  028.38694554
111  57.77115825  028.38651850
111  57.77106117  028.38708555
111  57.77070866  028.38688980
111  57.77068854  028.38687897
111  57.77066915  028.38686853
111  57.77054781  028.38756159
111  57.77057174  028.38757616
111  57.77058311  028.38758308
111  57.77098063  028.38782508
111  57.77118913  028.38661312
111  57.77179928  028.38698548
113  57.77171044  028.38748863
110 1 0.00 340.0000 New Taxiway 38
111  57.77964481  028.38790563
111  57.77964794  028.38788506
111  57.77958726  028.38784790
111  57.77957920  028.38788581
111  57.77952907  028.38786230
111  57.77952647  028.38787736
111  57.77950611  028.38787148
111  57.77949501  028.38793582
111  57.77944645  028.38790938
111  57.77943571  028.38797165
111  57.77937931  028.38794227
111  57.77937386  028.38797392
111  57.77932843  028.38794748
111  57.77931625  028.38801805
111  57.77926926  028.38798280
111  57.77925252  028.38807983
111  57.77917890  028.38802989
111  57.77916265  028.38812407
111  57.77914385  028.38811819
111  57.77912815  028.38820926
111  57.77911091  028.38820045
113  57.77908804  028.38833303
110 1 0.00 18.0200 New Taxiway 37
112  57.77864939  028.39085514  57.77867099  028.39010548
111  57.77864939  028.39085514
111  57.77863075  028.39096229
111  57.77864381  028.39096841
111  57.77862670  028.39106677
111  57.77864628  028.39107901
111  57.77862892  028.39117879
111  57.77864306  028.39118899
111  57.77862674  028.39128284
111  57.77864524  028.39129508
111  57.77862895  028.39138875
111  57.77866593  028.39141119
111  57.77864958  028.39150522
111  57.77871702  028.39154806
111  57.77869935  028.39164964
111  57.77875157  028.39167821
111  57.77873524  028.39177211
111  57.79213921  028.39995071
111  57.79214485  028.39992023
111  57.79220577  028.39995289
111  57.79221075  028.39992274
111  57.79226297  028.39994519
111  57.79227350  028.39988150
111  57.79232354  028.39991008
111  57.79233423  028.39984939
111  57.79238427  028.39987796
111  57.79239551  028.39981418
111  57.79244664  028.39984480
111  57.79245816  028.39977941
111  57.79247774  028.39979369
111  57.79249418  028.39970041
111  57.79251050  028.39970857
111  57.79252709  028.39961435
111  57.79256299  028.39963476
111  57.79257994  028.39953857
111  57.79259517  028.39954469
111  57.79262934  028.39935078
112  57.79262934  028.39935078  57.79238195  028.39999532
111  57.79213915  028.39989181
113  57.77884028  028.39178351
110 1 0.00 340.0000 New Taxiway 36
111  57.77844035  028.39107414
112  57.77833803  028.39143216  57.77831012  028.39146086
111  57.77833803  028.39143216
113  57.77837392  028.39145377
110 1 0.00 340.0000 New Taxiway 35
111  57.77654693  028.39037681
112  57.77661227  028.39012475  57.77670691  028.38998387
111  57.77661227  028.39012475
111  57.77735338  028.38958562
111  57.77732050  028.38943805
111  57.77722808  028.38899446
111  57.77683820  028.38927165
111  57.77685107  028.38931405
111  57.77679606  028.38935468
111  57.77681486  028.38943694
111  57.77676137  028.38948233
111  57.77677390  028.38953521
111  57.77672221  028.38957339
111  57.77673474  028.38963802
111  57.77668344  028.38967592
111  57.77669795  028.38974225
111  57.77664820  028.38977900
111  57.77665908  028.38983680
111  57.77661094  028.38987237
111  57.77662997  028.38996417
111  57.77657985  028.39000121
111  57.77659836  028.39009574
111  57.77654509  028.39013510
111  57.77655869  028.39019460
111  57.77650856  028.39023163
111  57.77651762  028.39026563
111  57.77641795  028.39033927
111  57.77640073  028.39027126
111  57.77635060  028.39030830
111  57.77633700  028.39024710
111  57.77628873  028.39028276
111  57.77832198  028.39151932
111  57.77833803  028.39143216
112  57.77833803  028.39143216  57.77831749  028.39145317
113  57.77828863  028.39144465
110 1 0.00 340.0000 New Taxiway 34
111  57.77728357  028.38895501
111  57.77737599  028.38939860
111  57.77737337  028.38944735
111  57.77739577  028.38954888
111  57.77881639  028.38853364
111  57.77883133  028.38854414
111  57.77885839  028.38868530
111  57.77903500  028.38767611
111  57.77902003  028.38768337
111  57.77902358  028.38770909
111  57.77897507  028.38774493
111  57.77899773  028.38783504
111  57.77898451  028.38784480
111  57.77899358  028.38788391
111  57.77893212  028.38793101
111  57.77896022  028.38805002
111  57.77891253  028.38808525
111  57.77893247  028.38817536
111  57.77889719  028.38820143
111  57.77891804  028.38829154
111  57.77889926  028.38830474
111  57.77890561  028.38833874
111  57.77887204  028.38836421
111  57.77885300  028.38827240
111  57.77884190  028.38828060
111  57.77878526  028.38803566
111  57.77879523  028.38802716
111  57.77878661  028.38798987
111  57.77875371  028.38801531
111  57.77874555  028.38798471
111  57.77872055  028.38800317
113  57.77870605  028.38794367
110 1 0.00 340.0000 New Taxiway 33
111  57.78036894  028.38675519
111  57.78037619  028.38678239
111  57.78032508  028.38681847
111  57.78033142  028.38685077
111  57.78028052  028.38688799
111  57.78029412  028.38695089
111  57.78024197  028.38698762
111  57.78025556  028.38704713
111  57.78020624  028.38708653
111  57.78021893  028.38714774
111  57.78016618  028.38718489
111  57.78018068  028.38724610
111  57.78013113  028.38728100
111  57.78014563  028.38735070
111  57.78009670  028.38738516
111  57.78010939  028.38744467
111  57.78005664  028.38748182
111  57.78011672  028.38777157
111  57.78006401  028.38781013
111  57.78004951  028.38774042
111  57.78000279  028.38777162
111  57.77998738  028.38771041
111  57.77993724  028.38774572
111  57.77991820  028.38765221
111  57.77986283  028.38769120
111  57.77985104  028.38762659
111  57.77980653  028.38765794
111  57.77978840  028.38757123
111  57.77973525  028.38760865
111  57.77972166  028.38754575
111  57.77967273  028.38758020
111  57.77965460  028.38751219
111  57.77960807  028.38754495
111  57.77958813  028.38744804
111  57.77953860  028.38748292
111  57.77952500  028.38742001
111  57.77947911  028.38745240
111  57.77946022  028.38736518
111  57.77940485  028.38740319
111  57.77939216  028.38734028
111  57.77934005  028.38737706
111  57.77932826  028.38731075
111  57.77928071  028.38734431
111  57.77925721  028.38725862
111  57.77924261  028.38726893
111  57.77923857  028.38732628
111  57.78045978  028.38807339
111  57.78015219  028.38759652
111  57.78014846  028.38748098
111  57.78030340  028.38714486
111  57.78176000  028.38614241
111  57.78190254  028.38602782
111  57.78188036  028.38592665
111  57.78186635  028.38593654
111  57.78184894  028.38584880
111  57.78183060  028.38586175
111  57.78182516  028.38583726
111  57.78177918  028.38586971
111  57.78177048  028.38583910
111  57.78171882  028.38587557
111  57.78171140  028.38584684
113  57.78120777  028.38616308
110 1 0.00 340.0000 New Taxiway 32
111  57.78663109  028.38198191
111  57.78661902  028.38192754
111  57.78667499  028.38188772
111  57.78666627  028.38184412
111  57.78120568  028.38576659
111  57.78113723  028.38578701
111  57.78108951  028.38574502
111  57.78107390  028.38581449
111  57.78108931  028.38582639
111  57.78106917  028.38591605
111  57.78101931  028.38587694
111  57.78099810  028.38597132
111  57.78094829  028.38593182
111  57.78092744  028.38602193
111  57.78088058  028.38598476
111  57.78085882  028.38607658
111  57.78081166  028.38603917
111  57.78078396  028.38613237
111  57.78070418  028.38606263
111  57.78063942  028.38616632
111  57.77720455  028.38860536
113  57.77721994  028.38867676
110 1 0.00 340.0000 New Taxiway 31
111  57.78455889  028.38379759
111  57.78456541  028.38382616
111  57.78451252  028.38386349
111  57.78452014  028.38389818
111  57.78446922  028.38393413
111  57.78447792  028.38396473
111  57.78446133  028.38397645
111  57.78448091  028.38406623
111  57.78446256  028.38407918
111  57.78448214  028.38417916
111  57.78550536  028.38344638
111  57.78548608  028.38335467
111  57.78547248  028.38336459
111  57.78545893  028.38330018
111  57.78540832  028.38333561
111  57.78540236  028.38330725
111  57.78535099  028.38334409
111  57.78534293  028.38330578
111  57.78529534  028.38334262
111  57.78528938  028.38331426
111  57.78523876  028.38334827
113  57.78523283  028.38332003
110 1 0.00 340.0000 New Taxiway 30
111  57.78591692  028.38282931
111  57.78592253  028.38285962
111  57.78586965  028.38289748
111  57.78587507  028.38292068
111  57.78582494  028.38295594
111  57.78583327  028.38299633
111  57.78573615  028.38306391
111  57.78575447  028.38315281
111  57.78573567  028.38316750
111  57.78575631  028.38326767
111  57.78574065  028.38327942
111  57.78575936  028.38337021
111  57.78574526  028.38337902
111  57.78576584  028.38347888
111  57.78575018  028.38349064
111  57.78577307  028.38360172
112  57.78588327  028.38345161  57.78595483  028.38339616
111  57.78588327  028.38345161
111  57.78620130  028.38322883
112  57.78628513  028.38336298  57.78630380  028.38343652
111  57.78628513  028.38336298
111  57.78659315  028.38472167
111  57.78663016  028.38468838
111  57.78632214  028.38332968
112  57.78632214  028.38332968  57.78630721  028.38326315
111  57.78636343  028.38311526
111  57.78691196  028.38273103
111  57.78695987  028.38269746
111  57.78745870  028.38234805
111  57.78740277  028.38208346
111  57.78738599  028.38209532
111  57.78736710  028.38200228
111  57.78733409  028.38202561
111  57.78732110  028.38196359
111  57.78726919  028.38200075
111  57.78725620  028.38193651
111  57.78720241  028.38197502
113  57.78719060  028.38191743
110 1 0.00 340.0000 New Taxiway 29
111  57.78839609  028.38161708
112  57.78839609  028.38161708  57.78843902  028.38159257
111  57.78847576  028.38165573
111  57.78841416  028.38136335
111  57.78839512  028.38137698
111  57.78837622  028.38127951
111  57.78834415  028.38130248
111  57.78833116  028.38123824
111  57.78827898  028.38127559
111  57.78826599  028.38121578
111  57.78821643  028.38125127
111  57.78820462  028.38119146
111  57.78766528  028.38157759
111  57.78767709  028.38163519
111  57.78762898  028.38166963
111  57.78764197  028.38173387
111  57.78759007  028.38177103
111  57.78760305  028.38183305
111  57.78757461  028.38185563
111  57.78759351  028.38194866
111  57.78756835  028.38196644
111  57.78762743  028.38224593
112  57.78766431  028.38216338  57.78768298  028.38214587
113  57.78766431  028.38216338
110 1 0.00 340.0000 New Taxiway 28
111  57.78763987  028.38126429
111  57.78762645  028.38120262
111  57.78767785  028.38116606
111  57.78766796  028.38112115
111  57.78764514  028.38114933
111  57.78703125  028.38158716
111  57.78703950  028.38162842
111  57.78708994  028.38159254
113  57.78710202  028.38164691
110 1 0.00 340.0000 New Taxiway 28
111  57.78864951  028.38054606
111  57.78863319  028.38048864
111  57.78868514  028.38045169
111  57.78867445  028.38040909
111  57.78803979  028.38086852
111  57.78804742  028.38090315
111  57.78810000  028.38086575
113  57.78811342  028.38092742
110 1 0.00 340.0000 New Taxiway 27
111  57.78975490  028.37468787
111  57.78977520  028.37466159
112  57.78973008  028.37438142  57.78972075  028.37425885
111  57.78973008  028.37438142
111  57.78971931  028.37429025
111  57.78968913  028.37429549
111  57.78968135  028.37418605
111  57.78966418  028.37418904
111  57.78962917  028.37363696
111  57.78956763  028.37364819
111  57.78954690  028.37334878
111  57.78953407  028.37335414
111  57.78951229  028.37334246
111  57.78950296  028.37329577
111  57.78934117  028.37334830
111  57.78930228  028.37333371
111  57.78924081  028.37329001
111  57.78924299  028.37335531
111  57.78930052  028.37334994
111  57.78930083  028.37342770
111  57.78936559  028.37341647
111  57.78938467  028.37340240
111  57.78941308  028.37342170
111  57.78943349  028.37344647
111  57.78946119  028.37342522
111  57.78946933  028.37346538
111  57.78949452  028.37344766
111  57.78950549  028.37350181
113  57.78951304  028.37349472
110 1 0.00 340.0000 New Taxiway 26
111  57.79014886  028.37947946
111  57.79013498  028.37940748
111  57.79018459  028.37936829
111  57.79017375  028.37931204
111  57.79016521  028.37934711
111  57.79006711  028.37942179
111  57.79007911  028.37946542
111  57.78915784  028.38011848
111  57.78914434  028.38010581
111  57.78911883  028.38011848
111  57.78911583  028.38010159
111  57.78907237  028.38012294
111  57.78903473  028.38012631
111  57.78905105  028.38019138
111  57.78910571  028.38015250
113  57.78912204  028.38020992
110 1 0.00 340.0000 New Taxiway 25
111  57.79077174  028.37979454
111  57.79063659  028.37988879
111  57.79055863  028.37950613
111  57.78867260  028.38085641
111  57.78868441  028.38091622
111  57.78863460  028.38095188
111  57.78864759  028.38101169
111  57.78860115  028.38104494
111  57.78861414  028.38110918
111  57.78858048  028.38113328
111  57.78859937  028.38123075
111  57.78857903  028.38124531
111  57.78865074  028.38158221
111  57.78867886  028.38155802
111  57.78862392  028.38127869
111  57.78864336  028.38125924
111  57.78863515  028.38121747
111  57.78865200  028.38120531
111  57.78863009  028.38109392
111  57.78992134  028.38018596
111  57.79001339  028.38065291
111  57.79019173  028.38052750
111  57.79009969  028.38006055
111  57.79045279  028.37981226
111  57.79050687  028.37989718
111  57.79053914  028.37992182
111  57.79057076  028.37993386
111  57.79060603  028.38009704
111  57.79052955  028.38015784
111  57.79054566  028.38023040
111  57.79051584  028.38024985
111  57.79053299  028.38032704
111  57.79049669  028.38035379
111  57.79052280  028.38047136
111  57.79068758  028.38035034
111  57.79073562  028.38031506
111  57.79065524  028.37996240
111  57.79069413  028.37994051
111  57.79108679  028.38099586
111  57.79193153  028.38326631
111  57.79201211  028.38316017
113  57.79148930  028.38174158
110 3 0.00 18.0000 grass
112  57.77664343  028.39216049  57.77660754  028.39213570
111  57.77664343  028.39216049
112  57.77664343  028.39216049  57.77660087  028.39213108
112  57.77664775  028.39180469  57.77665895  028.39174168
112  57.77678668  028.39143094  57.77680012  028.39140993
111  57.77678668  028.39143094
111  57.77605797  028.39098731
112  57.77600510  028.39104507  57.77595806  028.39105347
112  57.77596209  028.39118622  57.77597105  028.39121983
112  57.77614488  028.39210873  57.77615608  028.39217595
112  57.77626316  028.39267837  57.77628594  028.39281448
112  57.77638413  028.39304636  57.77640213  028.39310324
111  57.77638413  028.39304636
112  57.77638413  028.39304636  57.77641942  028.39296953
111  57.77647750  028.39298936
112  57.79142413  028.40197099  57.79143720  028.40198150
111  57.79145529  028.40200733
111  57.79180105  028.40135963
112  57.79170228  028.40125302  57.79164628  028.40121450
111  57.79170228  028.40125302
112  57.79170228  028.40125302  57.79169358  028.40124704
111  57.79070808  028.40065139
113  57.79069123  028.40064120
110 4 0.00 18.0000 New Taxiway 58
112  57.77225149  028.38325924  57.77228145  028.38330496
111  57.77225149  028.38325924
111  57.77226269  028.38320463
111  57.77235013  028.38325509
112  57.77235013  028.38325509  57.77230084  028.38320048
112  57.77223140  028.38304507  57.77219780  028.38300306
112  57.77189314  028.38337690  57.77175201  028.38391035
112  57.77160292  028.38429678  57.77153863  028.38461036
112  57.77150107  028.38516206  57.77145015  028.38539473
112  57.77128382  028.38609455  57.77128085  028.38610939
111  57.77128382  028.38609455
112  57.77128382  028.38609455  57.77127710  028.38612815
112  57.77131966  028.38609875  57.77132414  028.38605674
111  57.77131966  028.38609875
112  57.77131966  028.38609875  57.77132104  028.38608589
