I
1050 Generated by WorldEditor 2.1.0r1

1     14 1 0 LGLM Limnos
1302 city Myrina
111  39.92323852  025.24612812 20
111  39.92366641  025.24800525
112  39.92366641  025.24800525  39.92379378  025.24854931 20
112  39.92337614  025.24898176  39.92318289  025.24913066
111  39.92337614  025.24898176 20
111  39.92297701  025.24924008
112  39.92297701  025.24924008  39.92281744  025.24933744 20
111  39.92283299  025.24955254 20
111  39.92295052  025.25049428
112  39.92295052  025.25049428  39.92302616  025.25099379 20
112  39.92337169  025.25128686  39.92358763  025.25135526
111  39.92337169  025.25128686 20
111  39.92383242  025.25142638 20
112  39.92397041  025.25152051  39.92402043  025.25158892
111  39.92397041  025.25152051 20
111  39.92421601  025.25185907 20
112  39.92448901  025.25186413  39.92465493  025.25170027
111  39.92448901  025.25186413
111  39.92456403  025.25178648
111  39.92469878  025.25170306
111  39.92476881  025.25165165
111  39.92474345  025.25159101
111  39.92466192  025.25164481
111  39.92454422  025.25174351 20
111  39.92445893  025.25181503
112  39.92445893  025.25181503  39.92434547  025.25191048 20
111  39.92424890  025.25180654 20
111  39.92400778  025.25147417
112  39.92400778  025.25147417  39.92395166  025.25139463 20
111  39.92383935  025.25136537 20
111  39.92338166  025.25122677
112  39.92338166  025.25122677  39.92318768  025.25117109 20
112  39.92299812  025.25047567  39.92294810  025.25009706
111  39.92299812  025.25047567 20
111  39.92288091  025.24953643 20
112  39.92301123  025.24928829  39.92314592  025.24919857
111  39.92301123  025.24928829 20
111  39.92340356  025.24903438 20
111  39.92440851  025.24902339
112  39.92440851  025.24902339  39.92444218  025.24902339 20
111  39.92446202  025.24904478
111  39.92445767  025.24892785 20
112  39.92440459  025.24895944  39.92438410  025.24896135
111  39.92440459  025.24895944 20
111  39.92369009  025.24895528
112  39.92369009  025.24895528  39.92356419  025.24894955 20
111  39.92358391  025.24886149 20
112  39.92370776  025.24798751  39.92356282  025.24734420
111  39.92370776  025.24798751 20
111  39.92328086  025.24611475 20
112  39.92321873  025.24599824  39.92318335  025.24595688
111  39.92321873  025.24599824 20
111  39.91348598  025.23412741 20
111  39.91304821  025.23353854 20
111  39.91276535  025.23312069 20
111  39.91223020  025.23238158 20
111  39.91193228  025.23192135 20
111  39.91193435  025.23187697 20
111  39.91203008  025.23172455
111  39.91237762  025.23123051
111  39.91241221  025.23119215
111  39.92357988  025.24477548
111  39.92355226  025.24463678
111  39.92405880  025.24524712
111  39.92402262  025.24524561
111  39.92399212  025.24524154
113  39.92397600  025.24525729
111  39.92092564  025.23468492 102
112  39.92092740  025.23506288  39.92080266  025.23524613
111  39.92092740  025.23506288 102
111  39.92059009  025.23553016
111  39.92014562  025.23498499
112  39.92013508  025.23488420  39.92016143  025.23484526
111  39.92013508  025.23488420
111  39.92169863  025.23274471
112  39.92169863  025.23274471  39.92176188  025.23266224
111  39.92180931  025.23272180
111  39.92200311  025.23295645
111  39.92264555  025.23373429
111  39.92270880  025.23381905
111  39.92259636  025.23398627
111  39.92249271  025.23399085
111  39.92237170  025.23383976
111  39.92212619  025.23353324
113  39.92193650  025.23329640 102
111  39.92092257  025.23593732
111  39.92089094  025.23588235 102
111  39.92126690  025.23545857
112  39.92126690  025.23545857  39.92135123  025.23536924 102
111  39.92143555  025.23543796 102
111  39.92190462  025.23588464 102
111  39.92263721  025.23675968 102
111  39.92300965  025.23733236 102
112  39.92301141  025.23752249  39.92296573  025.23761641
111  39.92301141  025.23752249 102
113  39.92269167  025.23808372
111  39.92265829  025.23813865 102
111  39.92261788  025.23820279 102
111  39.92217693  025.23867926
112  39.92217693  025.23867926  39.92208733  025.23877547 102
111  39.92198543  025.23866322 102
111  39.92161475  025.23834253
111  39.92158137  025.23834711
111  39.92081365  025.23739189 102
111  39.92045174  025.23678945 102
112  39.92046053  025.23657642  39.92051850  025.23646188
111  39.92046053  025.23657642 102
113  39.92082770  025.23594648
111  39.92460286  025.23654246
111  39.92351540  025.23520235
111  39.92362131  025.23505662
111  39.92389663  025.23467777
111  39.92393704  025.23469151
111  39.92507017  025.23606827
112  39.92506842  025.23628361  39.92499990  025.23637524
111  39.92506842  025.23628361
111  39.92333621  025.23869578
112  39.92333621  025.23869578  39.92329756  025.23874847
111  39.92323783  025.23874389
111  39.92299539  025.23843005
111  39.92301296  025.23838882 102
111  39.92333797  025.23793983
112  39.92333797  025.23793983  39.92345216  025.23778635 102
111  39.92361905  025.23793296 102
113  39.92404674  025.23732848 102
111  39.92379298  025.23951354
112  39.92379298  025.23951354  39.92387203  025.23960975
112  39.92375257  025.23981363  39.92367352  025.23984112
111  39.92375257  025.23981363
111  39.92305161  025.24004728
112  39.92305161  025.24004728  39.92299890  025.24006789
111  39.92297606  025.24004499
111  39.92284255  025.23985256 102
111  39.92255794  025.23934860 102
112  39.92257200  025.23913099  39.92263524  025.23900500
111  39.92257200  025.23913099 102
111  39.92291985  025.23850791
113  39.92295498  025.23848729
111  39.92053998  025.23555909
111  39.92054144  025.23559345 102
111  39.92007882  025.23612220
112  39.92007882  025.23612220  39.92001148  025.23620238 102
111  39.91992071  025.23613175 102
111  39.91944637  025.23571562
111  39.91881978  025.23495781
112  39.91881392  025.23481846  39.91886077  025.23474974
111  39.91881392  025.23481846
111  39.91928972  025.23417137
112  39.91928972  025.23417137  39.91933950  025.23411028
113  39.91937317  025.23414464
111  39.91430772  025.22946429
112  39.91428137  025.22933259  39.91429747  025.22925051
111  39.91428137  025.22933259
111  39.91447315  025.22848321
112  39.91447315  025.22848321  39.91450243  025.22835915
112  39.91471618  025.22846412  39.91479670  025.22855956
111  39.91471618  025.22846412
111  39.91511064  025.22894459
111  39.91925459  025.23399193
112  39.91926191  025.23410837  39.91923116  025.23415418
111  39.91926191  025.23410837
111  39.91877146  025.23476691
112  39.91877146  025.23476691  39.91872462  025.23483372
113  39.91866752  025.23477264
111  39.91235729  025.23113839
111  39.91233149  025.23119067
111  39.91199078  025.23168099 20
111  39.91190228  025.23180030 20
111  39.91187065  025.23182092 20
111  39.91181092  025.23176824 20
111  39.91142442  025.23142011 20
111  39.91100631  025.23099410 20
111  39.90878570  025.22835799 20
111  39.90822704  025.22763427 20
111  39.90770176  025.22695406 20
112  39.90769649  025.22687848  39.90771757  025.22684642
111  39.90769649  025.22687848 20
111  39.90778766  025.22675650
111  39.90823056  025.22616393
113  39.90826393  025.22613873
111  39.91204261  025.22726342
112  39.91204261  025.22726342  39.91208055  025.22730740 102
112  39.91208899  025.22757674  39.91203417  025.22771416
111  39.91208899  025.22757674 102
111  39.91157839  025.22880473
112  39.91157839  025.22880473  39.91150857  025.22895908 102
112  39.91130239  025.22890181  39.91124167  025.22883453
111  39.91130239  025.22890181
111  39.90769661  025.22448933 102
112  39.90763512  025.22415037  39.90771067  025.22394746
111  39.90763512  025.22415037 102
111  39.90811122  025.22296173
112  39.90811122  025.22296173  39.90817622  025.22279913 102
112  39.90848893  025.22292738  39.90858204  025.22304189
113  39.90848893  025.22292738
111  39.91844428  025.23508249
112  39.91844956  025.23522680  39.91840036  025.23529780
111  39.91844956  025.23522680
111  39.91832851  025.23539167
111  39.91822351  025.23553742
111  39.91816345  025.23546185
111  39.91813770  025.23550400
112  39.91813770  025.23550400  39.91818338  025.23556814
111  39.91815995  025.23562476
111  39.91809622  025.23571475
112  39.91801137  025.23570983  39.91797448  025.23567089
111  39.91801137  025.23570983
111  39.91784353  025.23549747
112  39.91784353  025.23549747  39.91778379  025.23541043
111  39.91782690  025.23533646
111  39.91793583  025.23518987
111  39.91791304  025.23515342
111  39.91780412  025.23530001
112  39.91781100  025.23552428  39.91788654  025.23562965
111  39.91781100  025.23552428
111  39.91798859  025.23574896
112  39.91798859  025.23574896  39.91801845  025.23579248
111  39.91800460  025.23583825
111  39.91754445  025.23647057
111  39.91179759  025.22948652 102
112  39.91175683  025.22912831  39.91183870  025.22891347
111  39.91175683  025.22912831 102
111  39.91224874  025.22795290
112  39.91224874  025.22795290  39.91232428  025.22779212 102
112  39.91257972  025.22791167  39.91263875  025.22798588
113  39.91257972  025.22791167
111  39.92415917  025.24206194
112  39.92415917  025.24206194  39.92425931  025.24219022 102
112  39.92408011  025.24253612  39.92395011  025.24263004
111  39.92408011  025.24253612 102
112  39.92315076  025.24309049  39.92302252  025.24316608 102
111  39.92293292  025.24305612
111  39.91757467  025.23650947
111  39.91831395  025.23548663
111  39.91847766  025.23527485
112  39.91847766  025.23527485  39.91853212  025.23520155
111  39.91859713  025.23525424
111  39.91986830  025.23681009
111  39.91968032  025.23704942
111  39.91956085  025.23717914
111  39.91957782  025.23719991
111  39.91969766  025.23706974
113  39.91988526  025.23683086
110 5 0.00 43.0700 New Taxiway 75
111  39.90868708  025.22342975
111  39.90863865  025.22349531
111  39.90886635  025.22377819
113  39.90890919  025.22370170
110 5 0.00 43.0700 New Taxiway 75
111  39.90915738  025.22278324
111  39.90910896  025.22284880
111  39.90933666  025.22313168
113  39.90937950  025.22305520
110 5 0.00 43.0700 New Taxiway 75
111  39.91056364  025.22447386
111  39.91051521  025.22453943
111  39.91074292  025.22482231
113  39.91078576  025.22474582
110 5 0.00 43.0700 New Taxiway 75
111  39.91009567  025.22513251
111  39.91004724  025.22519808
111  39.91013666  025.22530917
111  39.90988540  025.22566139
111  39.90990040  025.22568275
111  39.91016585  025.22534543
111  39.91027494  025.22548096
111  39.91031778  025.22540447
111  39.91021366  025.22527699
111  39.91031092  025.22515012
111  39.91026891  025.22510181
113  39.91017644  025.22523142
110 5 0.00 43.0700 New Taxiway 75
111  39.90917368  025.22739679
111  39.90909266  025.22749878
111  39.90927147  025.22772095
113  39.90934690  025.22760804
110 5 0.00 43.0700 New Taxiway 75
111  39.90972967  025.22661007
111  39.90964864  025.22671206
111  39.90982745  025.22693424
113  39.90990289  025.22682132
110 5 0.00 43.0700 New Taxiway 75
111  39.90838022  025.22493829
111  39.90829919  025.22504027
111  39.90847800  025.22526244
113  39.90855344  025.22514954
110 5 0.00 43.0700 New Taxiway 75
111  39.90781026  025.22576506
111  39.90772924  025.22586704
111  39.90790805  025.22608922
113  39.90798348  025.22597631
110 5 0.00 43.0700 New Taxiway 74
111  39.90677897  025.22034093
111  39.90658106  025.22057463
111  39.90801992  025.22231680
113  39.90819221  025.22206185
110 5 0.00 43.0700 New Taxiway 73
111  39.92487219  025.24240080
111  39.92469897  025.24264489
111  39.92655411  025.24492548
111  39.92672733  025.24465225
113  39.92489356  025.24242674
110 4 0.25 43.0700 Linear Feature 305
111  39.93003125  025.24663797
112  39.92978490  025.24668175  39.92963909  025.24664967
111  39.92978490  025.24668175
112  39.92978490  025.24668175  39.92982180  025.24670007
111  39.92978847  025.24674158
112  39.92951793  025.24836357  39.92981131  025.24912417
111  39.92951793  025.24836357
112  39.92946234  025.24833965  39.92944105  025.24831042
112  39.92892476  025.24787001  39.92879651  025.24780816
112  39.92850601  025.24768087  39.92838113  025.24762699
111  39.92850601  025.24768087
112  39.92850601  025.24768087  39.92794720  025.24745517
111  39.92814162  025.24687857
111  39.92798424  025.24710127
112  39.92843925  025.24769233  39.92878534  025.24785727
111  39.92843925  025.24769233
112  39.92843925  025.24769233  39.92860790  025.24777251
112  39.92893642  025.24792829  39.92905589  025.24801764
112  39.92941252  025.24834754  39.92947576  025.24838419
112  39.92950211  025.24847354  39.92949727  025.24852027
112  39.92924738  025.24998784  39.92922805  025.25010239
112  39.92916481  025.25020777  39.92913494  025.25025589
112  39.92863425  025.25096607  39.92850074  025.25113560
112  39.92785072  025.25145862  39.92753976  025.25151131
112  39.92700745  025.25141281  39.92685813  025.25132346
112  39.92684407  025.25097067  39.92684407  025.25088591
112  39.92678609  025.25057435  39.92676150  025.25048730
112  39.92651028  025.25013909  39.92629946  025.25019178
112  39.92609040  025.25028800  39.92607283  025.25029945
111  39.92604824  025.25029716
111  39.92610797  025.25032465
112  39.92647865  025.25019407  39.92665609  025.25015742
112  39.92673339  025.25054686  39.92676677  025.25069118
112  39.92681948  025.25104168  39.92682826  025.25116310
112  39.92699867  025.25144945  39.92715502  025.25152505
112  39.92758895  025.25155254  39.92762760  025.25155941
112  39.92749361  025.25164584  39.92743739  025.25166646
112  39.92599864  025.25229124  39.92568593  025.25238184
111  39.92550363  025.25237497
111  39.92551050  025.25241663
112  39.92600420  025.25233372  39.92624489  025.25225123
112  39.92755206  025.25167396  39.92774355  025.25157317
112  39.92807559  025.25146091  39.92818978  025.25141051
112  39.92825478  025.25135782  39.92829870  025.25133262
112  39.92872561  025.25091109  39.92885737  025.25070719
112  39.92923859  025.25014821  39.92927549  025.25010697
112  39.92946522  025.24986871  39.92948630  025.24983893
112  39.92947049  025.24980457  39.92941603  025.24987558
112  39.92929306  025.25003824  39.92926319  025.25005657
112  39.92928076  025.24996722  39.92928954  025.24987100
112  39.92948455  025.24875760  39.92950563  025.24868200
112  39.92971293  025.24855142  39.92977091  025.24854225
112  39.92971996  025.24849643  39.92964090  025.24842312
111  39.92971996  025.24849643
112  39.92971996  025.24849643  39.92921337  025.24801735
114  39.92982010  025.24687444  39.92999051  025.24669345
110 4 0.00 43.0700 New Taxiway 304
112  39.92796140  025.24674160  39.92798248  025.24680575
111  39.92796353  025.24685983
111  39.92804832  025.24674387
112  39.92798072  025.24670037  39.92796140  025.24663164
112  39.92771369  025.24606808  39.92764166  025.24592834
112  39.92746774  025.24554347  39.92741152  025.24528689
112  39.92735706  025.24502115  39.92730611  025.24473021
112  39.92737814  025.24432244  39.92730435  025.24406128
112  39.92726922  025.24408648  39.92723057  025.24402462
112  39.92720773  025.24398797  39.92720773  025.24396506
112  39.92715327  025.24398797  39.92716205  025.24404982
112  39.92717084  025.24415520  39.92718313  025.24417353
112  39.92728151  025.24426287  39.92734300  025.24431556
111  39.92728151  025.24426287
112  39.92728151  025.24426287  39.92747125  025.24447364
112  39.92733597  025.24505093  39.92741152  025.24541518
112  39.92744841  025.24559158  39.92749409  025.24580005
114  39.92773301  025.24617576  39.92779626  025.24632237
130 Airport Boundary
111  39.92320055  025.24610514
111  39.92360333  025.24785376
111  39.91752895  025.24817555
111  39.91778971  025.25050992
111  39.92104692  025.25032473
111  39.92332161  025.25298104
111  39.92271162  025.25372481
111  39.92393162  025.25486327
111  39.92469993  025.25496345
111  39.92487222  025.25494524
111  39.92496535  025.25492095
111  39.92526337  025.25477523
111  39.92530528  025.25468415
111  39.92534951  025.25436234
111  39.92542867  025.25436537
111  39.92543552  025.25443375
111  39.92546066  025.25453211
111  39.92550816  025.25460133
111  39.92561432  025.25461590
111  39.92568697  025.25457583
111  39.92729066  025.25375976
111  39.92801148  025.25331165
111  39.92838028  025.25314041
111  39.93103727  025.25237531
111  39.93126636  025.25226965
111  39.93149546  025.25214213
111  39.93159046  025.25200733
111  39.93171898  025.25172679
111  39.93200116  025.25032043
111  39.93204027  025.25001802
111  39.93210174  025.24930756
111  39.93213806  025.24852786
111  39.93220232  025.24796677
111  39.93223305  025.24777002
111  39.93231128  025.24738017
111  39.93278624  025.24550014
111  39.93284212  025.24505928
111  39.93281977  025.24478237
111  39.93265772  025.24445446
111  39.93271081  025.24433058
111  39.93280300  025.24442896
111  39.93287006  025.24438523
111  39.93289241  025.24272744
111  39.92898934  025.23796549
111  39.92940284  025.23774325
111  39.92620384  025.23385958
111  39.92560594  025.23323659
111  39.92480130  025.23438415
111  39.92477057  025.23435501
111  39.92465881  025.23450801
111  39.92304395  025.23254807
111  39.92393799  025.23125481
111  39.92359714  025.23070836
111  39.92326187  025.23030035
111  39.92048474  025.23413997
111  39.91596423  025.22868315
111  39.91599775  025.22861759
111  39.91545294  025.22559425
111  39.91553676  025.22285141
111  39.91544177  025.22241430
111  39.91534957  025.22230138
111  39.91481873  025.22207555
111  39.91476006  025.22200999
111  39.91463154  025.22203184
111  39.91455052  025.22117221
111  39.91391351  025.22128877
111  39.91262273  025.22084442
111  39.90774460  025.21986101
111  39.90750153  025.21985738
111  39.90724449  025.21988288
111  39.90694834  025.22005406
111  39.90669130  025.22029444
111  39.90506526  025.22243598
111  39.90505688  025.22345575
111  39.90510996  025.22402390
113  39.90625601  025.22547117
120 Linear Feature 347
111  39.90774608  025.22377036 4
115  39.90756570  025.22364215
120 Linear Feature 346
111  39.91186847  025.22877183 4
115  39.91168724  025.22864849
120 Linear Feature 345
111  39.92362042  025.24315061 4
115  39.92353386  025.24290591
120 Linear Feature 344
111  39.92393742  025.24627989 4
115  39.92414850  025.24620259
120 Linear Feature 343
111  39.92747215  025.24781762 4
115  39.92736739  025.24766492
120 Linear Feature 342
111  39.92637897  025.24889528 4
115  39.92653867  025.24910591
120 Linear Feature 334
111  39.90815408  025.22250428 51
111  39.90800824  025.22286083 51
111  39.90789321  025.22314205 51
111  39.90750582  025.22408911
112  39.90750582  025.22408911  39.90746190  025.22418530 51
115  39.90746717  025.22430668
120 Linear Feature 333
112  39.91168328  025.22892748  39.91156177  025.22918514 51
112  39.91110037  025.22909164  39.91099496  025.22896567
111  39.91110037  025.22909164 51
115  39.91096861  025.22892750
120 Linear Feature 332
111  39.91191289  025.22683182 51
111  39.91208564  025.22704177
112  39.91208564  025.22704177  39.91217202  025.22714674 51
112  39.91221155  025.22766399  39.91214859  025.22781477
111  39.91221155  025.22766399 51
111  39.91168328  025.22892748 51
111  39.91162741  025.22906111
112  39.91162741  025.22906111  39.91146637  025.22944283 51
111  39.91168743  025.22978448 51
115  39.91193192  025.23008032
120 Linear Feature 331
111  39.92676674  025.24858109 51
111  39.92661375  025.24879130 51
111  39.92581806  025.24988457 51
115  39.92551238  025.25013656
120 Linear Feature 330
111  39.92349038  025.24423112 51
112  39.92366016  025.24455459  39.92369972  025.24472198
111  39.92366016  025.24455459 51
111  39.92449485  025.24818828
112  39.92449485  025.24818828  39.92454771  025.24841895 51
111  39.92455991  025.24872386 51
111  39.92459107  025.24971032 51
115  39.92460936  025.25028950
120 Linear Feature 329
112  39.92661375  025.24879130  39.92668085  025.24865925 51
115  39.92664650  025.24838331
120 Linear Feature 328
112  39.92340295  025.24314000  39.92303824  025.24353584 51
115  39.92332763  025.24397728
120 Linear Feature 327
111  39.92401365  025.24160633 51
111  39.92423407  025.24185495
112  39.92423407  025.24185495  39.92441841  025.24207723 51
112  39.92412720  025.24269871  39.92389003  025.24283807
111  39.92412720  025.24269871 51
111  39.92340295  025.24314000 51
111  39.92318731  025.24327139
112  39.92318731  025.24327139  39.92289451  025.24344274 51
111  39.92267637  025.24318931 51
115  39.92216250  025.24254218
120 Linear Feature 3
111  39.92483285  025.24233621 51
111  39.92597670  025.24166047 51
111  39.92660097  025.24129168
112  39.92660097  025.24129168  39.92767644  025.24065867 51
111  39.92864411  025.24191217 51
112  39.92879310  025.24186357  39.92888217  025.24174535
111  39.92879310  025.24186357 51
115  39.92921935  025.24127661
120 Linear Feature 4
111  39.92597670  025.24166047 51
112  39.92600602  025.24149158  39.92596149  025.24136921
111  39.92600602  025.24149158 51
115  39.92582312  025.24092954
120 Linear Feature 341
112  39.92547619  025.25023466  39.92547691  025.25025583 20
112  39.92550863  025.25025664  39.92552232  025.25024524 20
114  39.92550701  025.25020902  39.92549259  025.25019925 20
120 Linear Feature 341
112  39.92539264  025.25023950  39.92539622  025.25034454 51
112  39.92555361  025.25034858  39.92562158  025.25029203 51
114  39.92554557  025.25011226  39.92547403  025.25006378 51
120 Linear Feature 341
112  39.92552070  025.25015479  39.92552835  025.25037964 1
112  39.92586530  025.25038830  39.92601081  025.25026723 1
114  39.92584808  025.24988239  39.92569492  025.24977860 1
120 Linear Feature 340
112  39.92545668  025.24986732  39.92535859  025.25000286 1
116  39.92557536  025.25055227  39.92581399  025.25071644
120 Linear Feature 339
112  39.92492242  025.25057176  39.92502344  025.25043240 1
112  39.92490485  025.25001433  39.92478920  025.24986925 1
116  39.92448970  025.24995096  39.92437258  025.25004641
120 Linear Feature 338
111  39.92529134  025.25016664 51
115  39.92548166  025.25016283
120 Linear Feature 337
112  39.92459107  025.24971032  39.92460864  025.25007876 51
112  39.92486239  025.25019719  39.92488874  025.25019719
111  39.92486239  025.25019719 51
115  39.92510834  025.25018001
120 Linear Feature 336
112  39.92542327  025.25058175  39.92558139  025.25030494 51
112  39.92519325  025.24995665  39.92497072  025.24996620 51
116  39.92500440  025.25057517  39.92518447  025.25082334
120 ring
111  39.90826575  025.22213544 51
112  39.90840630  025.22194268  39.90847889  025.22185833 51
111  39.90857612  025.22178618 51
112  39.90879133  025.22165831  39.90890991  025.22160868 51
112  39.90929889  025.22159326  39.90949039  025.22160852
111  39.90929889  025.22159326
112  39.90929889  025.22159326  39.90936705  025.22159869 51
111  39.90953832  025.22162640 51
112  39.90971448  025.22166044  39.90980699  025.22168297 51
111  39.90991865  025.22171138 51
111  39.91032563  025.22183365 51
111  39.91052999  025.22189515 51
111  39.91178706  025.22227453 51
111  39.91201640  025.22234439 51
111  39.91225338  025.22241964 51
112  39.91257351  025.22258683  39.91272008  025.22269397
111  39.91257351  025.22258683
112  39.91257351  025.22258683  39.91266162  025.22265421 51
111  39.91272120  025.22271186 51
112  39.91331120  025.22376132  39.91347687  025.22441885
111  39.91331120  025.22376132
112  39.91331120  025.22376132  39.91334365  025.22390733 51
111  39.91335365  025.22400785 51
112  39.91324851  025.22513354  39.91304232  025.22565522
111  39.91324851  025.22513354 51
115  39.91240888  025.22717975
120 Linear Feature 2
111  39.91391144  025.22368435 1
115  39.91415843  025.22360915
120 Linear Feature 2
111  39.91240575  025.22323540 1
115  39.91226913  025.22351400
120 Linear Feature 2
111  39.91204570  025.22172792 1
115  39.91214675  025.22142463
120 Linear Feature 2
111  39.91068359  025.22140637 1
115  39.91085533  025.22116305
120 Linear Feature 2
111  39.90867572  025.22133021 1
115  39.90881777  025.22105627
120 Linear Feature 2
111  39.90993660  025.22213780 1
115  39.91016927  025.22226946
120 Linear Feature 2
111  39.91392142  025.22374146 1
115  39.91416841  025.22366626
120 Linear Feature 2
111  39.91236802  025.22320358 1
115  39.91223140  025.22348218
120 Linear Feature 2
111  39.91208682  025.22175155 1
115  39.91218787  025.22144826
120 Linear Feature 2
111  39.91071649  025.22144627 1
115  39.91088823  025.22120295
120 Linear Feature 2
111  39.90871281  025.22136327 1
115  39.90885486  025.22108934
120 Linear Feature 2
111  39.90991849  025.22219141 1
115  39.91015115  025.22232307
120 Linear Feature 364
111  39.91415305  025.22364079 51
111  39.91413938  025.22364502 51
111  39.91388410  025.22372398 51
111  39.91380075  025.22374976 51
111  39.91367327  025.22378919 51
111  39.91364560  025.22379774 51
111  39.91343918  025.22386159
112  39.91343918  025.22386159  39.91336479  025.22388548 51
115  39.91331120  025.22376132
120 Linear Feature 1
112  39.91380075  025.22374976  39.91395582  025.22351302 1
112  39.91370186  025.22365616  39.91367403  025.22391190
111  39.91370186  025.22365616
112  39.91370186  025.22365616  39.91369126  025.22373910 1
115  39.91364560  025.22379774
120 Linear Feature 363
112  39.91388410  025.22372398  39.91393134  025.22370305 51
112  39.91384522  025.22357451  39.91377440  025.22359970
111  39.91384522  025.22357451 51
111  39.91379173  025.22359259
112  39.91379173  025.22359259  39.91376306  025.22359748 51
111  39.91374365  025.22365098 51
115  39.91367327  025.22378919
120 Linear Feature 362
112  39.91343918  025.22386159  39.91335858  025.22389885 51
115  39.91335365  025.22400785
120 Linear Feature 364
111  39.91225603  025.22348646 51
111  39.91226359  025.22347090 51
111  39.91242346  025.22314199 51
111  39.91251270  025.22295840 51
111  39.91259847  025.22278194 51
111  39.91261176  025.22275461
112  39.91261176  025.22275461  39.91265065  025.22266856 51
115  39.91272120  025.22271186
120 Linear Feature 363
112  39.91242346  025.22314199  39.91242590  025.22337138 51
112  39.91256729  025.22312775  39.91249809  025.22294670
111  39.91256729  025.22312775 51
111  39.91252168  025.22302496
112  39.91252168  025.22302496  39.91250658  025.22298954 51
115  39.91251270  025.22295840
120 Linear Feature 362
112  39.91259847  025.22278194  39.91263704  025.22266482 51
115  39.91257351  025.22258683
120 Linear Feature 364
111  39.91216303  025.22144910 51
111  39.91215722  025.22146669 51
111  39.91203599  025.22183374 51
111  39.91197006  025.22203338 51
111  39.91193806  025.22213028 51
111  39.91191909  025.22218770
112  39.91191909  025.22218770  39.91189011  025.22228016 51
115  39.91178706  025.22227453
120 Linear Feature 363
112  39.91203599  025.22183374  39.91200823  025.22160720 51
112  39.91189960  025.22187739  39.91198809  025.22204355
111  39.91189960  025.22187739 51
111  39.91195610  025.22197054
112  39.91195610  025.22197054  39.91197496  025.22200276 51
115  39.91197006  025.22203338
120 Linear Feature 362
112  39.91193806  025.22213028  39.91192151  025.22229784 51
115  39.91201640  025.22234439
120 Linear Feature 364
111  39.91086455  025.22119319 51
111  39.91085452  025.22120748 51
111  39.91065052  025.22149827 51
111  39.91053650  025.22165685 51
111  39.91050946  025.22169445 51
111  39.91044836  025.22177943
112  39.91044836  025.22177943  39.91040345  025.22184239 51
115  39.91032563  025.22183365
120 Linear Feature 363
112  39.91065052  025.22149827  39.91068356  025.22127295 51
112  39.91051105  025.22147900  39.91055087  025.22167450
111  39.91051105  025.22147900 51
111  39.91053986  025.22159166
112  39.91053986  025.22159166  39.91054918  025.22163032 51
115  39.91053650  025.22165685
120 Linear Feature 362
112  39.91050946  025.22169445  39.91045015  025.22184467 51
115  39.91052999  025.22189515
120 Linear Feature 361
111  39.90953815  025.22162629 51
112  39.90963453  025.22178693  39.90966259  025.22191099
111  39.90963453  025.22178693 51
111  39.90968258  025.22199788 51
111  39.90975409  025.22231179
112  39.90975409  025.22231179  39.90977239  025.22240563 51
111  39.90981753  025.22235950 51
111  39.90990903  025.22226725
112  39.90990903  025.22226725  39.90994685  025.22222272 51
115  39.90989019  025.22214506
120 Linear Feature 360
111  39.91015038  025.22229064 51
111  39.91013724  025.22228322 51
111  39.90992648  025.22216419 51
111  39.90989019  025.22214506 51
111  39.90973579  025.22206367
112  39.90973579  025.22206367  39.90970895  025.22204936 51
115  39.90968258  025.22199788
120 Linear Feature 359
112  39.90963453  025.22178693  39.90962355  025.22171536 51
116  39.90971448  025.22166044  39.90974131  025.22166362
120 Linear Feature 358
111  39.90841556  025.22192056 51
112  39.90838682  025.22178174  39.90833497  025.22172077
111  39.90838682  025.22178174 51
111  39.90821907  025.22157895
112  39.90821907  025.22157895  39.90818247  025.22152992 51
112  39.90829024  025.22147425  39.90833294  025.22152064
111  39.90829024  025.22147425 51
115  39.90836242  025.22155775
120 Linear Feature 357
112  39.90821907  025.22157895  39.90817637  025.22152859 51
112  39.90814994  025.22168764  39.90819772  025.22174463
111  39.90814994  025.22168764 51
115  39.90820890  025.22175788
120 Linear Feature 356
111  39.90857612  025.22178618 51
111  39.90878485  025.22152439
112  39.90878485  025.22152439  39.90884585  025.22144266 51
116  39.90864385  025.22143607  39.90856591  025.22155756
120 Linear Feature 355
112  39.90865946  025.22140621  39.90863235  025.22147469 51
116  39.90879133  025.22165831  39.90886165  025.22164726
120 Linear Feature 354
111  39.90883030  025.22108427 51
111  39.90882382  025.22109647 51
111  39.90865991  025.22140535 51
111  39.90864385  025.22143607 51
111  39.90851628  025.22168013 51
111  39.90841556  025.22192056 51
115  39.90840630  025.22194268
120 Linear Feature 351
111  39.90765207  025.22260964 51
111  39.90753349  025.22252567
112  39.90753349  025.22252567  39.90746761  025.22248177 51
111  39.90743540  025.22257147 51
111  39.90742773  025.22258973 51
111  39.90734976  025.22277538 51
111  39.90726954  025.22296636 51
115  39.90719091  025.22315357
120 Linear Feature 350
111  39.90742773  025.22258973 51
112  39.90746907  025.22272034  39.90752910  025.22276233
111  39.90746907  025.22272034 51
115  39.90757155  025.22279477
120 Linear Feature 350
111  39.90734976  025.22277538 51
112  39.90739148  025.22290356  39.90745150  025.22294554
111  39.90739148  025.22290356 51
115  39.90749396  025.22297799
120 Linear Feature 350
111  39.90719091  025.22315357 51
