I
1050 Generated by WorldEditor

1    169 1 0 NZHN Hamilton
115 -37.86608045  175.33572369
120 line - yellow
111 -37.86921926  175.32819059 1
111 -37.86925115  175.32833071 1
112 -37.86926940  175.32835054 -37.86927817  175.32835753 1
115 -37.86928583  175.32835943
120 line - yellow
111 -37.86992989  175.32808957 1
112 -37.86992436  175.32811672 -37.86991952  175.32812898 1
115 -37.86991186  175.32813406
120 line - yellow
111 -37.86458588  175.33598975 1
112 -37.86464124  175.33600768 -37.86467224  175.33599805 1
111 -37.86467634  175.33594841 1
111 -37.86478326  175.33590962 1
112 -37.86479525  175.33587066 -37.86479405  175.33584941 1
115 -37.86477844  175.33584442
120 line - yellow
111 -37.86498895  175.33534772 1
111 -37.86476338  175.33549487 1
112 -37.86460414  175.33564893 -37.86456371  175.33571846 1
111 -37.86455374  175.33584646 1
111 -37.86458588  175.33598975 1
115 -37.86464156  175.33622444
120 line - yellow
111 -37.86603920  175.33566669 1
112 -37.86611156  175.33569189 -37.86615025  175.33568405 1
115 -37.86616587  175.33562773
120 line - yellow
111 -37.86599316  175.33549907 1
112 -37.86598286  175.33555814 -37.86598393  175.33559028 1
111 -37.86599866  175.33561089 1
111 -37.86606812  175.33558749 1
112 -37.86616415  175.33568411 -37.86621522  175.33571132 1
111 -37.86626396  175.33571312 1
115 -37.86627029  175.33565453
120 line - yellow
111 -37.86624337  175.33537407 1
112 -37.86628516  175.33546444 -37.86630666  175.33554851 1
111 -37.86629384  175.33559430 1
115 -37.86626580  175.33560733
120 line - yellow
111 -37.86788757  175.32945979 1
112 -37.86788811  175.32950084 -37.86788513  175.32952008 1
111 -37.86788168  175.32954041 1
112 -37.86789601  175.32955975 -37.86790227  175.32957042 1
115 -37.86790475  175.32958110
120 dashed yellow
111 -37.86588236  175.33570679 8
115 -37.86579980  175.33570218
120 double yellow
111 -37.85878858  175.33483969 3
112 -37.85849990  175.33494918 -37.85849124  175.33495192 3
112 -37.85843244  175.33494844 -37.85838361  175.33494137 3
112 -37.85833408  175.33490387 -37.85831882  175.33489541 3
112 -37.85800427  175.33480245 -37.85778355  175.33487522 3
115 -37.85778977  175.33520364
120 double yellow
111 -37.86548832  175.33304228 3 102
112 -37.86544496  175.33325072 -37.86545503  175.33333669
111 -37.86544496  175.33325072
112 -37.86544496  175.33325072 -37.86544695  175.33327412 3 102
111 -37.86550898  175.33356141 3 102
111 -37.86576701  175.33470011 3 102
112 -37.86581393  175.33479868 -37.86583588  175.33483611 3 102
115 -37.86591384  175.33491172
120 double yellow
111 -37.86515066  175.33317159 3 102
112 -37.86523168  175.33324343 -37.86526700  175.33328372 3 102
111 -37.86529971  175.33339133 3 102
111 -37.86535347  175.33362275 3 102
115 -37.86553334  175.33440576
120 double yellow
111 -37.87371593  175.32995910 3
111 -37.87413887  175.32980277 3
112 -37.87429494  175.32981943 -37.87439347  175.32985506
111 -37.87429494  175.32981943
112 -37.87429494  175.32981943 -37.87436818  175.32987059 3
112 -37.87463190  175.32996002 -37.87479731  175.32991891
111 -37.87463190  175.32996002
112 -37.87463190  175.32996002 -37.87480650  175.32989172 3
112 -37.87486077  175.32971998 -37.87487962  175.32966095 3
115 -37.87488168  175.32957117
120 line - white
111 -37.86556075  175.33416221 20
112 -37.86559795  175.33418524 -37.86560543  175.33422184 20
111 -37.86557596  175.33423052 20
112 -37.86554511  175.33420258 -37.86553961  175.33417043 20
115 -37.86556075  175.33416221
120 line - white
111 -37.86659858  175.32985676 20
115 -37.86671284  175.32983607
120 line - white
111 -37.86659805  175.32985293 20
115 -37.86671220  175.32983230
120 line - white
111 -37.86655207  175.32951922 20
115 -37.86666498  175.32949820
120 line - white
111 -37.86655146  175.32951482 20
115 -37.86666434  175.32949416
120 line - white
111 -37.86684790  175.33548977 20
112 -37.86686159  175.33553017 -37.86687107  175.33554680 20
115 -37.86689296  175.33556343
120 line - white
111 -37.86673742  175.33499847 20
112 -37.86679987  175.33501559 -37.86682508  175.33503016 20
111 -37.86684754  175.33505376 20
111 -37.86694563  175.33546538 20
112 -37.86699769  175.33551119 -37.86703709  175.33550201 20
111 -37.86703659  175.33545566 20
111 -37.86696535  175.33513567 20
115 -37.86684754  175.33505376
120 line - white
111 -37.86666219  175.33506447 20
111 -37.86672238  175.33504362 20
112 -37.86677454  175.33505584 -37.86680676  175.33507401 20
111 -37.86681969  175.33511611 20
115 -37.86690283  175.33547408
120 line - dashed white
111 -37.86679332  175.33512805 22
115 -37.86687103  175.33546753
120 line - lights
111 -37.86553334  175.33440576 102
112 -37.86554705  175.33452352 -37.86554705  175.33456905 102
115 -37.86553698  175.33464310
21 -37.85906316  175.33562268 2 192.1400 3.00 18L PAPI-4L
21 -37.87038153  175.33032009 2 13.2500 3.00 36R PAPI-4L
14 -37.86484539  175.32885064  19.69 0 ATC Tower
1300 -37.86500471  175.33599716 -185.00 gate turboprops|props|helos|fighters Gate 01
1301 C airline 
1300 -37.86553181  175.33581474 -185.00 gate turboprops|props|helos|fighters Gate 02
1301 C airline 
1300 -37.86606812  175.33558749 -185.00 gate turboprops|props|helos|fighters Gate 03
1301 C airline 
1300 -37.86655455  175.33548278 -185.00 gate turboprops|props|helos|fighters Gate 04
1301 C airline 
1300 -37.86406852  175.32914274 130.00 tie_down props GA: 01
1301 A general_aviation 
1300 -37.86417737  175.32903693 130.00 tie_down props GA: 02
1301 A general_aviation 
1300 -37.86419509  175.33002449 130.00 tie_down props GA: 03
1301 A general_aviation 
1300 -37.86432672  175.32981928 130.00 tie_down props GA: 04
1301 A general_aviation 
1300 -37.86448113  175.32962690 130.00 tie_down props GA: 05
1301 A general_aviation 
1300 -37.86432165  175.33041566 -48.83 tie_down props GA: 06
1301 A general_aviation 
1300 -37.86447607  175.33023611 -48.00 tie_down props GA: 07
1301 A general_aviation 
1300 -37.86461782  175.33007258 -48.00 tie_down props GA: 08
1301 A general_aviation 
1300 -37.86802217  175.32939867 -75.00 tie_down props GA: 09
1301 A general_aviation 
1300 -37.86828863  175.32929540 -75.00 tie_down props GA: 10
1301 A general_aviation 
1300 -37.86856336  175.32919298 -74.50 tie_down props GA: 11
1301 A general_aviation 
1300 -37.86882816  175.32909809 -74.50 tie_down props GA: 12
1301 A general_aviation 
1300 -37.86941807  175.32841334 -75.00 tie_down props GA: 13
1301 A general_aviation 
1300 -37.86968452  175.32832427 -75.00 tie_down props GA: 14
1301 A general_aviation 
18 -37.85606561  175.33730494 1 BCN
19 -37.85691343  175.33638643 1 WS
19 -37.87341852  175.32877157 1 WS
19 -37.86132262  175.32591050 1 WS
50 12860 ATIS
51 12290 CTAF
55 12530 APP
55 12380 APP
54 12290 TWR
54 12590 TWR
54 11980 TWR
99
