I
1050 Generated by WorldEditor 2.1.0r1

1    298 1 0 KMEI Key Field / Meridian Rgnl
1302 city Meridian
111  32.34519785 -088.74977039
111  32.34513470 -088.74978216
111  32.34513578 -088.74980117
111  32.34510122 -088.74980250
111  32.34510103 -088.74977709
111  32.34508882 -088.74974904
111  32.34508679 -088.74970935
111  32.34510333 -088.74968479
111  32.34512022 -088.74968182
111  32.34510626 -088.74957532
112  32.34509394 -088.74923916  32.34509089 -088.74919004
111  32.34506098 -088.74918995
111  32.34502529 -088.74920491
112  32.34502529 -088.74920491  32.34496213 -088.74923455
112  32.34484779 -088.74932829  32.34479417 -088.74937900
111  32.34484779 -088.74932829
112  32.34484779 -088.74932829  32.34475791 -088.74941329
112  32.34465976 -088.74962115  32.34463156 -088.74972243
111  32.34465976 -088.74962115
112  32.34465976 -088.74962115  32.34464909 -088.74965948
111  32.34464326 -088.74973096
112  32.34464326 -088.74973096  32.34472613 -088.74983189
111  32.34476710 -088.75003039
111  32.34489284 -088.75093520
111  32.34618997 -088.75068486
111  32.34622831 -088.75096676
111  32.34646278 -088.75092099
111  32.34645839 -088.75088814
111  32.34640671 -088.75089619
111  32.34639887 -088.75086750
111  32.34647014 -088.75084884
111  32.34648270 -088.75083450
111  32.34650838 -088.75082980
111  32.34652151 -088.75091289
111  32.34700419 -088.75081892
111  32.34699806 -088.75079182
111  32.34694427 -088.75079926
111  32.34693328 -088.75077703
111  32.34693856 -088.75076026
111  32.34700102 -088.75074731
111  32.34700013 -088.75073460
111  32.34704278 -088.75072551
111  32.34705341 -088.75080627
111  32.34737630 -088.75074705
111  32.34737026 -088.75071634
111  32.34735638 -088.75070497
111  32.34735565 -088.75069100
111  32.34738220 -088.75068505
111  32.34740762 -088.75067935
111  32.34747475 -088.75066430
111  32.34750124 -088.75064048
111  32.34753611 -088.75063898
111  32.34754357 -088.75074786
111  32.34751852 -088.75075622
112  32.34751852 -088.75075622  32.34750752 -088.75076346
111  32.34750793 -088.75078440
111  32.34751265 -088.75082019
111  32.34750329 -088.75082625
111  32.34748289 -088.75082725
111  32.34747633 -088.75078099
112  32.34747633 -088.75078099  32.34746992 -088.75076616
111  32.34744840 -088.75076645
111  32.34623356 -088.75100538
111  32.34625542 -088.75116614
111  32.34496368 -088.75141465
111  32.34496736 -088.75144811
111  32.33761583 -088.75285746
111  32.33731220 -088.75294489
111  32.33685506 -088.75302902
111  32.33661937 -088.75304802
111  32.32334863 -088.75560484
111  32.32331375 -088.75561155
111  32.31770831 -088.75669012
111  32.31770442 -088.75665956
111  32.31640018 -088.75691056
111  32.31635435 -088.75663966
111  32.31610227 -088.75668145
111  32.31610954 -088.75673646
111  32.31608102 -088.75674180
111  32.31606936 -088.75669136
111  32.31557328 -088.75679051
111  32.31557957 -088.75683552
111  32.31554150 -088.75684314
111  32.31553220 -088.75679777
111  32.31501791 -088.75689701
111  32.31502177 -088.75694833
111  32.31501045 -088.75694948
111  32.31498923 -088.75695164
111  32.31498494 -088.75690531
111  32.31490022 -088.75692190
111  32.31493185 -088.75713841
111  32.31486438 -088.75715289
111  32.31485064 -088.75705994
111  32.31483513 -088.75699056
111  32.31482126 -088.75699034
111  32.31481301 -088.75693899
111  32.31448849 -088.75700257
111  32.31449613 -088.75704801
111  32.31446799 -088.75705670
111  32.31444063 -088.75701260
111  32.31394977 -088.75710755
111  32.31394757 -088.75712838
111  32.31395155 -088.75715850
111  32.31392054 -088.75716278
111  32.31391783 -088.75712803
111  32.31390521 -088.75711648
111  32.31342836 -088.75718001
111  32.31337097 -088.75718153
113  32.31338533 -088.75715264
111  32.33481708 -088.74378048
111  32.33481845 -088.74378379
111  32.33485439 -088.74376484
111  32.33486644 -088.74379415
111  32.33487857 -088.74382363
111  32.33484302 -088.74384461
111  32.33487082 -088.74391178
111  32.33490628 -088.74389099
111  32.33493322 -088.74395647
111  32.33489849 -088.74397859
111  32.33493167 -088.74405875
111  32.33496694 -088.74403845
111  32.33499410 -088.74410447
111  32.33495941 -088.74412575
111  32.33499182 -088.74420403
111  32.33502679 -088.74418394
111  32.33505481 -088.74425207
111  32.33502080 -088.74427258
111  32.33505155 -088.74434918
111  32.33508594 -088.74432774
111  32.33511400 -088.74439597
111  32.33507829 -088.74441698
111  32.33510764 -088.74448751
111  32.33514291 -088.74446625
111  32.33515828 -088.74450461
111  32.33515989 -088.74450863
111  32.33516611 -088.74452418
111  32.33513133 -088.74454418
111  32.33520370 -088.74471578
111  32.33537152 -088.74462144
111  32.33530293 -088.74445189
111  32.33526632 -088.74447298
111  32.33524228 -088.74441466
111  32.33528013 -088.74439341
111  32.33524947 -088.74431962
111  32.33521173 -088.74434053
111  32.33518385 -088.74427288
111  32.33522190 -088.74425054
111  32.33518957 -088.74417121
111  32.33515151 -088.74419442
111  32.33512342 -088.74412628
111  32.33516218 -088.74410401
111  32.33512997 -088.74402499
111  32.33509152 -088.74404889
111  32.33506376 -088.74398152
111  32.33510276 -088.74395822
111  32.33507025 -088.74387846
111  32.33503151 -088.74390328
111  32.33500466 -088.74383812
111  32.33504409 -088.74381459
111  32.33501847 -088.74375142
111  32.33497852 -088.74377471
111  32.33496517 -088.74374233
111  32.33493471 -088.74366842
111  32.33483710 -088.74372281
111  32.33483913 -088.74372774
113  32.33482296 -088.74373695
111  32.33875628 -088.74705708
111  32.33870091 -088.74705578
111  32.33870165 -088.74711524
113  32.33875555 -088.74711610
111  32.34749022 -088.75069525
111  32.34738284 -088.75071890
111  32.34738480 -088.75074589
113  32.34749478 -088.75072755
111  32.31488339 -088.75676219
111  32.31489636 -088.75688704
111  32.31500259 -088.75685907
112  32.31500259 -088.75685907  32.31506419 -088.75683616
111  32.31507101 -088.75675348
111  32.31505239 -088.75658388
112  32.31505239 -088.75658388  32.31504491 -088.75654431
111  32.31500917 -088.75654598
111  32.31471050 -088.75660782
112  32.31471050 -088.75660782  32.31467354 -088.75662291
111  32.31466337 -088.75663997
111  32.31468686 -088.75686702
112  32.31468686 -088.75686702  32.31469175 -088.75690317
111  32.31471174 -088.75691323
111  32.31481571 -088.75689897
111  32.31480657 -088.75679970
113  32.31481906 -088.75676720
111  32.31504018 -088.75645206
111  32.31501879 -088.75611980
111  32.31500583 -088.75609287
112  32.31500583 -088.75609287  32.31499117 -088.75608853
111  32.31496699 -088.75611266
111  32.31479962 -088.75613596
111  32.31475136 -088.75588439
111  32.31472490 -088.75588559
112  32.31472490 -088.75588559  32.31463452 -088.75595071
112  32.31462513 -088.75624130  32.31463322 -088.75645358
111  32.31462513 -088.75624130
111  32.31465941 -088.75660124
112  32.31470744 -088.75657394  32.31473948 -088.75656515
111  32.31470744 -088.75657394
111  32.31500863 -088.75650615
114  32.31500863 -088.75650615  32.31504164 -088.75648952
112  32.31480075 -088.75586300  32.31475103 -088.75588278
111  32.31480075 -088.75586300
111  32.31481394 -088.75598782
111  32.31499984 -088.75595883
111  32.31499519 -088.75591132
114  32.31499519 -088.75591132  32.31496131 -088.75585769
111  32.31517947 -088.75597630
111  32.31508794 -088.75598526
112  32.31508794 -088.75598526  32.31504185 -088.75599851
111  32.31504374 -088.75614440
111  32.31506975 -088.75650328
111  32.31509498 -088.75669809
112  32.31509498 -088.75669809  32.31512065 -088.75683216
111  32.31524484 -088.75681166
111  32.31629946 -088.75660829
112  32.31629946 -088.75660829  32.31634402 -088.75659047
111  32.31634896 -088.75654844
111  32.31633280 -088.75643004
111  32.31643371 -088.75641020
111  32.31643766 -088.75630898
112  32.31643766 -088.75630898  32.31644665 -088.75629625
111  32.31646147 -088.75630764
111  32.31647117 -088.75640345
111  32.31762039 -088.75618214
111  32.31754308 -088.75561233
111  32.31751913 -088.75543582
112  32.31751913 -088.75543582  32.31747953 -088.75542832
111  32.31744169 -088.75544309
111  32.31714918 -088.75554087
111  32.31700312 -088.75559597
111  32.31614542 -088.75578689
113  32.31607220 -088.75579125
111  32.31748333 -088.75518057
112  32.31748333 -088.75518057  32.31738248 -088.75533302
111  32.31727603 -088.75544294
111  32.31727570 -088.75545843
113  32.31750762 -088.75536964
111  32.31786728 -088.75494137
111  32.31775599 -088.75496726
111  32.31783180 -088.75551751
111  32.31789708 -088.75550436
111  32.31790377 -088.75554390
111  32.31795233 -088.75583120
111  32.31798084 -088.75593323
111  32.31804120 -088.75599048
111  32.31810564 -088.75600346
111  32.31819503 -088.75598976
111  32.31820907 -088.75603245
111  32.32554187 -088.75462593
112  32.32554187 -088.75462593  32.32584664 -088.75446921 102
111  32.32579867 -088.75403823
111  32.32604339 -088.75398644
112  32.32604339 -088.75398644  32.32610929 -088.75440184 102
111  32.32642695 -088.75445158
111  32.33252908 -088.75328306
111  32.33253123 -088.75330568
111  32.33253209 -088.75331472
111  32.33320132 -088.75318307
111  32.33320069 -088.75317526
111  32.33319900 -088.75315448
111  32.33648767 -088.75251874
111  32.33692345 -088.75240238
111  32.33730692 -088.75233689
112  32.33730692 -088.75233689  32.33750157 -088.75217130 102
111  32.33750604 -088.75188776 102
111  32.33749831 -088.75177476 102
111  32.33749169 -088.75167812
111  32.33746333 -088.75136178
111  32.33740438 -088.75093904
111  32.33738273 -088.75094348
112  32.33738273 -088.75094348  32.33739342 -088.75089357 102
111  32.33739073 -088.75084194 102
111  32.33731587 -088.75028653 102
111  32.33721862 -088.74979414
112  32.33721862 -088.74979414  32.33720852 -088.74976008 102
112  32.33717957 -088.74970721  32.33716411 -088.74968304
111  32.33717957 -088.74970721
112  32.33717957 -088.74970721  32.33710188 -088.74958578 102
111  32.33697415 -088.74957849 102
111  32.33658316 -088.74961684 102
111  32.33561825 -088.74980206
111  32.33560453 -088.74982511
111  32.33525478 -088.74988668
111  32.33522531 -088.74988111 102
111  32.33439742 -088.75003640
111  32.33416155 -088.75029238
111  32.33404827 -088.75042345
112  32.33404827 -088.75042345  32.33399547 -088.75050052
111  32.33400951 -088.75057535
111  32.33411322 -088.75088333
112  32.33411322 -088.75088333  32.33414225 -088.75092130
111  32.33418566 -088.75091862
111  32.33469964 -088.75077407
112  32.33469964 -088.75077407  32.33472148 -088.75076567
111  32.33474009 -088.75072617
111  32.33477427 -088.75064797
112  32.33477427 -088.75064797  32.33488337 -088.75048440
112  32.33486954 -088.75084634  32.33473891 -088.75093929
111  32.33486954 -088.75084634
111  32.33475540 -088.75090496
111  32.33474406 -088.75089934
111  32.33473072 -088.75083423
112  32.33473072 -088.75083423  32.33472265 -088.75081774
111  32.33470192 -088.75081516
111  32.33434729 -088.75091255
111  32.33423422 -088.75094709
111  32.33414431 -088.75097456
111  32.33417590 -088.75107235
111  32.33421869 -088.75120480
112  32.33421869 -088.75120480  32.33424313 -088.75125977
111  32.33428252 -088.75128553
111  32.33445781 -088.75139012
112  32.33445781 -088.75139012  32.33458321 -088.75148516
112  32.33451185 -088.75163514  32.33445428 -088.75169286
111  32.33451185 -088.75163514
111  32.33444809 -088.75167364
112  32.33444809 -088.75167364  32.33438648 -088.75169231
112  32.33431045 -088.75159407  32.33429065 -088.75154850
111  32.33431045 -088.75159407
111  32.33435533 -088.75157526
112  32.33435533 -088.75157526  32.33439531 -088.75164939
111  32.33445149 -088.75163423
111  32.33449773 -088.75159923
112  32.33449773 -088.75159923  32.33454980 -088.75154151
112  32.33443316 -088.75141153  32.33434992 -088.75135599
111  32.33443316 -088.75141153
111  32.33429011 -088.75133006
111  32.33428359 -088.75134065
111  32.33429928 -088.75139054
111  32.33424847 -088.75141296
111  32.33421485 -088.75129184
111  32.33403889 -088.75075464
111  32.33397065 -088.75054631
111  32.33398968 -088.75043801
111  32.33431913 -088.75007044
111  32.33432484 -088.75005193 102
111  32.33420840 -088.75007437 102
111  32.33412622 -088.75009065 102
111  32.33365328 -088.75018436
111  32.33292973 -088.75035046
112  32.33286699 -088.75033295  32.33281016 -088.75034250
111  32.33286699 -088.75033295 102
111  32.33265830 -088.75037244 102
111  32.33212838 -088.75047116
112  32.33212838 -088.75047116  32.33206678 -088.75048678 102
111  32.33200043 -088.75053940 102
111  32.33188664 -088.75065981 102
111  32.33166591 -088.75086808 102
111  32.33111064 -088.75150516 102
111  32.33083133 -088.75187520 102
111  32.33072825 -088.75202336
112  32.33072825 -088.75202336  32.33069173 -088.75209262 102
111  32.33072051 -088.75218395 102
111  32.33074198 -088.75221053 102
111  32.33080735 -088.75229146
112  32.33080735 -088.75229146  32.33096138 -088.75241897 102
112  32.33118289 -088.75230474  32.33125276 -088.75225913
111  32.33118289 -088.75230474
111  32.33122286 -088.75227464
111  32.33125612 -088.75235353
111  32.33109542 -088.75263042
111  32.33087042 -088.75269216
111  32.33060403 -088.75236739 102
111  32.33052055 -088.75226561
111  32.33039293 -088.75211002
111  32.33038786 -088.75209406
111  32.33088290 -088.75152950 102
111  32.33104689 -088.75133846 102
111  32.33131052 -088.75098159
112  32.33131052 -088.75098159  32.33137895 -088.75085417 102
112  32.33114809 -088.75066448  32.33095740 -088.75065692
111  32.33114809 -088.75066448 102
111  32.32791868 -088.75128486
112  32.32791868 -088.75128486  32.32787768 -088.75129420 102
111  32.32783758 -088.75130688 102
111  32.32666243 -088.75170980 102
111  32.32595137 -088.75201361
112  32.32595137 -088.75201361  32.32579890 -088.75210941 102
111  32.32581471 -088.75236878 102
111  32.32585346 -088.75279656 102
111  32.32593166 -088.75339079
111  32.32574174 -088.75342612 102
111  32.32568894 -088.75305822 102
111  32.32559246 -088.75252961
112  32.32559246 -088.75252961  32.32552326 -088.75218229 102
111  32.32524255 -088.75224745 102
111  32.32452064 -088.75244229 102
111  32.32109322 -088.75362140
111  32.32111102 -088.75369699
111  32.31916456 -088.75436097
111  32.31802026 -088.75479560
114  32.31802026 -088.75479560  32.31788386 -088.75485141
111  32.33295679 -088.74939830 102
111  32.33268866 -088.74979506
112  32.33268866 -088.74979506  32.33264072 -088.74988839 102
112  32.33268155 -088.75001888  32.33271543 -088.75007178
111  32.33268155 -088.75001888
112  32.33268155 -088.75001888  32.33271595 -088.75007260 102
112  32.33283877 -088.75009423  32.33289942 -088.75008762
111  32.33283877 -088.75009423 102
111  32.33318827 -088.75002663
111  32.33392055 -088.74988074 102
111  32.33409282 -088.74985028 102
111  32.33417592 -088.74983558 102
111  32.33484254 -088.74970671
112  32.33484254 -088.74970671  32.33484102 -088.74969345
111  32.33485324 -088.74968385
111  32.33488659 -088.74967778
112  32.33488659 -088.74967778  32.33489983 -088.74967928
111  32.33489530 -088.74969650 102
111  32.33493634 -088.74968974
112  32.33493634 -088.74968974  32.33499664 -088.74963773
112  32.33498622 -088.74954864  32.33497459 -088.74951171
111  32.33498622 -088.74954864
112  32.33498622 -088.74954864  32.33497634 -088.74951726
111  32.33495721 -088.74949686
111  32.33464575 -088.74922956
111  32.33460628 -088.74919633
112  32.33460628 -088.74919633  32.33457413 -088.74918042
112  32.33452124 -088.74919846  32.33450042 -088.74920803
111  32.33452124 -088.74919846
112  32.33452124 -088.74919846  32.33450688 -088.74920506
111  32.33449786 -088.74921218
111  32.33415319 -088.74893934
112  32.33415319 -088.74893934  32.33415741 -088.74893191
112  32.33416352 -088.74891762  32.33416621 -088.74891058
111  32.33416352 -088.74891762
112  32.33416352 -088.74891762  32.33419313 -088.74884025
111  32.33413714 -088.74878749
111  32.33385451 -088.74854351
111  32.33381278 -088.74850942
112  32.33381278 -088.74850942  32.33377367 -088.74848809
113  32.33372868 -088.74851981 102
111  32.33384304 -088.74838639
112  32.33384304 -088.74838639  32.33383130 -088.74840592
111  32.33384811 -088.74844383
111  32.33389097 -088.74848293
111  32.33418391 -088.74873383
111  32.33422045 -088.74876540
112  32.33422045 -088.74876540  32.33424891 -088.74877385
112  32.33429351 -088.74876853  32.33431292 -088.74876443
111  32.33429351 -088.74876853
112  32.33429351 -088.74876853  32.33431891 -088.74876316
111  32.33433442 -088.74875286
111  32.33467771 -088.74900544
112  32.33467771 -088.74900544  32.33467334 -088.74901451
112  32.33466701 -088.74903158  32.33466419 -088.74903993
111  32.33466701 -088.74903158
112  32.33466701 -088.74903158  32.33464360 -088.74910106
111  32.33466949 -088.74914427
111  32.33469332 -088.74917417
111  32.33510002 -088.74952345
111  32.33522803 -088.74963339
111  32.33526914 -088.74962570
111  32.33526910 -088.74960727
111  32.33535828 -088.74959298
111  32.33536290 -088.74960737 102
111  32.33595316 -088.74949766 102
111  32.33633836 -088.74936556
112  32.33633836 -088.74936556  32.33648779 -088.74928682 102
112  32.33645985 -088.74884812  32.33633365 -088.74861939
111  32.33645985 -088.74884812 102
111  32.33608262 -088.74842800 102
111  32.33582679 -088.74820909 102
111  32.33562413 -088.74803567
112  32.33562413 -088.74803567  32.33556341 -088.74801005
111  32.33552690 -088.74803057
111  32.33521667 -088.74777736
111  32.33519128 -088.74766974 102
111  32.33506793 -088.74756597 102
111  32.33500122 -088.74752229 102
111  32.33486402 -088.74743247
112  32.33486402 -088.74743247  32.33476314 -088.74739340 102
113  32.33468000 -088.74746646 102
111  32.33747536 -088.74976604 102
111  32.33752509 -088.75032714 102
111  32.33765846 -088.75127743 102
111  32.33770016 -088.75150534
111  32.33809221 -088.75158114
112  32.33809221 -088.75158114  32.33814969 -088.75158835
111  32.33820230 -088.75158042
111  32.33830750 -088.75156150
112  32.33830750 -088.75156150  32.33832108 -088.75155573
111  32.33832707 -088.75152915
111  32.33832254 -088.75149401
111  32.33834446 -088.75148873
111  32.33835242 -088.75152666
112  32.33835242 -088.75152666  32.33835878 -088.75155152
111  32.33838632 -088.75154950
111  32.33846287 -088.75153319
111  32.33847524 -088.75154424
111  32.33848667 -088.75165419
111  32.33850810 -088.75167117
111  32.33855341 -088.75197354
112  32.33855341 -088.75197354  32.33855432 -088.75199524
111  32.33854371 -088.75200284
111  32.33851585 -088.75201116
112  32.33851585 -088.75201116  32.33850638 -088.75200718
111  32.33850192 -088.75198654
111  32.33844974 -088.75161799
111  32.33843068 -088.75161584
112  32.33843068 -088.75161584  32.33841937 -088.75161150
111  32.33841537 -088.75159668
111  32.33841539 -088.75158763
112  32.33841539 -088.75158763  32.33841348 -088.75157784
111  32.33840471 -088.75157714
111  32.33821199 -088.75161329
112  32.33821199 -088.75161329  32.33816188 -088.75162124
111  32.33809967 -088.75161632
111  32.33770917 -088.75154884 102
111  32.33774039 -088.75172628 102
111  32.33775087 -088.75178587
112  32.33775087 -088.75178587  32.33783831 -088.75213144 102
111  32.33810653 -088.75220128
111  32.34170775 -088.75151257
111  32.34169854 -088.75147897
111  32.34170737 -088.75146299
112  32.34170737 -088.75146299  32.34180844 -088.75143271
111  32.34181487 -088.75130114
111  32.34185679 -088.75045182
111  32.34185664 -088.75009065
111  32.34183648 -088.75007518
111  32.34182759 -088.74901772
111  32.34184248 -088.74899026
111  32.34184498 -088.74886534
112  32.34184498 -088.74886534  32.34181330 -088.74865760
111  32.34163672 -088.74864735 102
111  32.34078165 -088.74880932
111  32.34077513 -088.74882877
111  32.34027560 -088.74892142
111  32.34026281 -088.74891033 102
111  32.33842030 -088.74926301 102
111  32.33770326 -088.74945495
114  32.33770326 -088.74945495  32.33747592 -088.74952064 102
112  32.34063829 -088.74812908  32.34051699 -088.74811173
111  32.34063829 -088.74812908
111  32.34036967 -088.74813007
112  32.34036967 -088.74813007  32.34019801 -088.74819337
112  32.34031667 -088.74849183  32.34043215 -088.74856494
111  32.34031667 -088.74849183
112  32.34031667 -088.74849183  32.34034484 -088.74850967
112  32.34042033 -088.74851359  32.34046096 -088.74850873
111  32.34042033 -088.74851359
111  32.34066835 -088.74846554
112  32.34066835 -088.74846554  32.34070027 -088.74845491
112  32.34074099 -088.74841164  32.34075770 -088.74838758
111  32.34074099 -088.74841164
114  32.34074099 -088.74841164  32.34080689 -088.74831677
111  32.34132294 -088.74794479
112  32.34132294 -088.74794479  32.34115387 -088.74798892
112  32.34127193 -088.74830892  32.34139170 -088.74838407
111  32.34127193 -088.74830892
112  32.34127193 -088.74830892  32.34129381 -088.74832265
112  32.34134948 -088.74833086  32.34137920 -088.74833100
111  32.34134948 -088.74833086
111  32.34165140 -088.74828128
112  32.34165140 -088.74828128  32.34166919 -088.74827437
112  32.34169804 -088.74825290  32.34171133 -088.74824113
111  32.34169804 -088.74825290
112  32.34169804 -088.74825290  32.34179206 -088.74816964
112  32.34162503 -088.74794898  32.34147780 -088.74791507
113  32.34162503 -088.74794898
111  32.34224222 -088.74988999
111  32.34224089 -088.75007785
111  32.34220775 -088.75007790
111  32.34219723 -088.75041584
111  32.34222210 -088.75117296
112  32.34222210 -088.75117296  32.34225062 -088.75136482
111  32.34240150 -088.75133438
111  32.34240997 -088.75138426
111  32.34438547 -088.75100161
111  32.34437756 -088.75095321
111  32.34443942 -088.75092196
112  32.34443942 -088.75092196  32.34449750 -088.75087634
111  32.34448821 -088.75075085
111  32.34446181 -088.75050512
111  32.34439384 -088.75010960
112  32.34439384 -088.75010960  32.34436040 -088.74993669
111  32.34421207 -088.74992295
111  32.34363787 -088.74990054
111  32.34293034 -088.74991813
113  32.34293044 -088.74990058
111  32.33399762 -088.74617686
112  32.33399762 -088.74617686  32.33386386 -088.74628466 102
111  32.33396802 -088.74642594 102
111  32.33455452 -088.74692644 102
111  32.33470934 -088.74701769
112  32.33470934 -088.74701769  32.33477381 -088.74703975 102
111  32.33481979 -088.74700841 102
111  32.33503539 -088.74681232 102
111  32.33655255 -088.74508539
112  32.33655255 -088.74508539  32.33660806 -088.74500215 102
112  32.33659494 -088.74487867  32.33657645 -088.74482592
111  32.33659494 -088.74487867
112  32.33659494 -088.74487867  32.33658025 -088.74483677 102
112  32.33651884 -088.74478971  32.33648718 -088.74477322
111  32.33651884 -088.74478971
112  32.33651884 -088.74478971  32.33650142 -088.74476114
111  32.33645977 -088.74476816
111  32.33642978 -088.74479779
111  32.33642496 -088.74479445
111  32.33608425 -088.74497945
111  32.33605329 -088.74490714
111  32.33599637 -088.74493900
111  32.33602683 -088.74500949
111  32.33518933 -088.74546314
111  32.33526019 -088.74565528
111  32.33429374 -088.74611995
112  32.33429374 -088.74611995  32.33425597 -088.74607612
111  32.33421293 -088.74609629
113  32.33420523 -088.74608294 102
111  32.33709274 -088.74425263 102
111  32.33668647 -088.74448736 102
111  32.33663490 -088.74457182
112  32.33663490 -088.74457182  32.33660973 -088.74465281 102
112  32.33670058 -088.74475653  32.33675649 -088.74478793
111  32.33670058 -088.74475653
112  32.33670058 -088.74475653  32.33674892 -088.74478368 102
112  32.33686733 -088.74472545  32.33692172 -088.74467063
111  32.33686733 -088.74472545 102
111  32.33716451 -088.74438714
112  32.33716451 -088.74438714  32.33718578 -088.74435460 102
111  32.33718189 -088.74432007 102
111  32.33716387 -088.74427035
112  32.33716387 -088.74427035  32.33715765 -088.74426203 102
112  32.33714072 -088.74425399  32.33713204 -088.74425102
111  32.33714072 -088.74425399
114  32.33714072 -088.74425399  32.33711816 -088.74424626 102
112  32.33819892 -088.74318181  32.33815640 -088.74319598
111  32.33819892 -088.74318181 102
111  32.33806364 -088.74324750 102
111  32.33781603 -088.74338786
112  32.33781603 -088.74338786  32.33779099 -088.74340670 102
111  32.33777970 -088.74344030 102
111  32.33777395 -088.74355188 102
111  32.33777554 -088.74355779
112  32.33777554 -088.74355779  32.33780465 -088.74365644 102
111  32.33791472 -088.74360014 102
111  32.33798825 -088.74353757 102
111  32.33822768 -088.74329864
114  32.33822768 -088.74329864  32.33827275 -088.74323625 102
111  32.33833980 -088.74208473
112  32.33833980 -088.74208473  32.33829641 -088.74202252
112  32.33827975 -088.74214394  32.33829533 -088.74222061
111  32.33827975 -088.74214394
111  32.33837967 -088.74238238
112  32.33837967 -088.74238238  32.33843101 -088.74242506
112  32.33845642 -088.74234565  32.33844664 -088.74229465
113  32.33845642 -088.74234565
111  32.33823315 -088.74179195
112  32.33823315 -088.74179195  32.33815651 -088.74183796
111  32.33817386 -088.74190564
111  32.33821188 -088.74200902
111  32.33844146 -088.74184492
111  32.33845356 -088.74184564
111  32.33846933 -088.74187711
112  32.33846933 -088.74187711  32.33853063 -088.74188966
111  32.33856345 -088.74186120
111  32.33848309 -088.74166402
113  32.33847235 -088.74165699
111  32.33852403 -088.74162804
111  32.33861168 -088.74184319
111  32.33868127 -088.74180589
111  32.33860612 -088.74161177
113  32.33858995 -088.74159035
111  32.33863614 -088.74156391
111  32.33872670 -088.74176963
111  32.33873594 -088.74177265
111  32.33878461 -088.74174263
111  32.33871345 -088.74155019
113  32.33869676 -088.74152709
111  32.33880019 -088.74146798
111  32.33874009 -088.74150492
111  32.33883183 -088.74170740
111  32.33884417 -088.74171353
111  32.33889306 -088.74168288
113  32.33885007 -088.74157736
111  32.33884996 -088.74144866
111  32.33893888 -088.74165491
111  32.33899284 -088.74162599
111  32.33890922 -088.74140836
111  32.33886069 -088.74143025
114  32.33886069 -088.74143025  32.33884969 -088.74143784
111  32.33485369 -088.75063937
112  32.33485369 -088.75063937  32.33482582 -088.75061941
111  32.33480248 -088.75065628
111  32.33475662 -088.75077134
111  32.33478689 -088.75079821
112  32.33478689 -088.75079821  32.33482870 -088.75082208
111  32.33485324 -088.75081068
111  32.33489183 -088.75074092
113  32.33489109 -088.75070490
111  32.31484970 -088.75601613
111  32.31485465 -088.75606514
111  32.31487641 -088.75606251
113  32.31487144 -088.75601383
111  32.34566496 -088.74663833
111  32.34566242 -088.74683325
111  32.34566070 -088.74696565
111  32.34588307 -088.74696652
111  32.34588187 -088.74683915
111  32.34607562 -088.74684055
111  32.34607710 -088.74670539
113  32.34607777 -088.74664437
111  32.31619242 -088.75479156
111  32.31616599 -088.75479591
111  32.31617569 -088.75484895
113  32.31619978 -088.75484381
110 2 0.00 0.0000 New Taxiway 112
111  32.34293044 -088.74990058
111  32.34293034 -088.74991813
111  32.34292570 -088.75008627
111  32.34224089 -088.75007785
113  32.34224222 -088.74988999
130 Boundary
111  32.31324368 -088.75735569
111  32.31322189 -088.75720096
111  32.31495589 -088.75536051
111  32.31508435 -088.75531974
111  32.31595774 -088.75467956
111  32.31870497 -088.75326689
111  32.32877011 -088.74740728
111  32.32874081 -088.74733385
111  32.33163557 -088.74566216
111  32.33176569 -088.74551496
111  32.33211698 -088.74530736
111  32.33236163 -088.74587214
111  32.33262472 -088.74574345
111  32.33266614 -088.74586222
111  32.33291340 -088.74572666
111  32.33338980 -088.74551957
111  32.33320173 -088.74503996
111  32.33358734 -088.74482269
111  32.33369494 -088.74507058
111  32.33400339 -088.74489547
111  32.33403381 -088.74497601
111  32.33413325 -088.74492313
111  32.33415629 -088.74498604
111  32.33475660 -088.74464469
111  32.33446451 -088.74389079
111  32.33470355 -088.74377457
111  32.33472614 -088.74369793
111  32.33521591 -088.74343605
111  32.33527804 -088.74358674
111  32.33582709 -088.74326528
111  32.33584524 -088.74330186
111  32.33616949 -088.74310357
111  32.33613777 -088.74302593
111  32.33670382 -088.74271092
111  32.33668793 -088.74266774
111  32.33720799 -088.74238811
111  32.33732416 -088.74267243
111  32.33734836 -088.74265971
111  32.33743085 -088.74286814
111  32.33763324 -088.74274658
111  32.33761370 -088.74269152
111  32.33768747 -088.74265281
111  32.33760309 -088.74212780
111  32.33760710 -088.74207437
111  32.33762716 -088.74202973
111  32.33896505 -088.74125749
111  32.33923997 -088.74118663
111  32.33925733 -088.74122824
111  32.33943558 -088.74112852
111  32.33946775 -088.74121013
111  32.33961065 -088.74112493
111  32.33961397 -088.74108579
111  32.33996664 -088.74089816
111  32.34002466 -088.74072072
111  32.34200323 -088.73958252
111  32.34207893 -088.73988991
111  32.34231897 -088.74004650
111  32.34277974 -088.74072672
111  32.34278738 -088.74106061
111  32.34211611 -088.74108130
111  32.34208309 -088.74160477
111  32.34187621 -088.74160490
111  32.34185186 -088.74205669
111  32.34157049 -088.74207604
111  32.34090057 -088.74284086
111  32.34194230 -088.74408750
111  32.34231629 -088.74364781
111  32.34292406 -088.74433572
