I
1050 Generated by WorldEditor 2.1.0r1

1    728 1 0 UTAM Mary
1302 city Mary
1300  37.61630137  061.90071644 268.84 gate jets|turboprops Stand 11
1301 D airline 
1300  37.61398576  061.89053431  84.85 hangar props|fighters Military Hangar 1
1301 A none 
1300  37.61373368  061.89062732  84.85 hangar props|fighters Military Hangar 2-1
1301 A none 
1300  37.61359407  061.89064364  84.85 hangar props|fighters Military Hangar 2-2
1301 A none 
1300  37.61793421  061.89115207 178.91 tie_down props|fighters Military Tie-Down 1
1301 A military 
1300  37.61741424  061.89073770 159.08 tie_down props|fighters Military Tie-Down 2
1301 A military 
1300  37.61708126  061.89036459 195.37 tie_down props|fighters Military Tie-Down 3
1301 A military 
1300  37.61663390  061.88985366 182.66 tie_down props|fighters Military Tie-Down 4
1301 A military 
1300  37.61633691  061.88927568 193.81 tie_down props|fighters Military Tie-Down 5
1301 A military 
1300  37.61615961  061.88886863 162.86 tie_down props|fighters Military Tie-Down 6
1301 A military 
1300  37.61583569  061.88854942 168.01 tie_down props|fighters Military Tie-Down 7
1301 A military 
1300  37.61542157  061.88809863 145.41 tie_down props|fighters Military Tie-Down 8
1301 A military 
1300  37.61528392  061.88822140  51.97 tie_down props|fighters Military Tie-Down 9
1301 A military 
1300  37.61514553  061.88861144  23.37 tie_down props|fighters Military Tie-Down 10
1301 A military 
1300  37.61540050  061.88912992 353.04 tie_down props|fighters Military Tie-Down 11
1301 A military 
1300  37.61611709  061.88997687   4.86 tie_down props|fighters Military Tie-Down 12
1301 A military 
1300  37.61653122  061.89071851 357.92 tie_down props|fighters Military Tie-Down 13
1301 A military 
1300  37.61695565  061.89137054   5.70 tie_down props|fighters Military Tie-Down 14
1301 A military 
1300  37.61774868  061.89180940 204.07 tie_down props|fighters Military Tie-Down 15
1301 A military 
1300  37.61698165  061.89262829  83.04 tie_down props|fighters Military Tie-Down 16
1301 A military 
1300  37.61685201  061.89264869  83.04 tie_down props|fighters Military Tie-Down 17
1301 A military 
1300  37.61671976  061.89267213  83.04 tie_down props|fighters Military Tie-Down 18
1301 A military 
1300  37.61658785  061.89269173  83.04 tie_down props|fighters Military Tie-Down 19
1301 A military 
1300  37.61645424  061.89271200  83.04 tie_down props|fighters Military Tie-Down 20
1301 A military 
1300  37.61632200  061.89273545  83.04 tie_down props|fighters Military Tie-Down 21
1301 A military 
1300  37.61619236  061.89275584  83.04 tie_down props|fighters Military Tie-Down 22
1301 A military 
1300  37.61606011  061.89277929  83.04 tie_down props|fighters Military Tie-Down 23
1301 A military 
1300  37.61593137  061.89279973  83.04 tie_down props|fighters Military Tie-Down 24
1301 A military 
1300  37.61579912  061.89282317  83.04 tie_down props|fighters Military Tie-Down 25
1301 A military 
1300  37.61566949  061.89284357  83.04 tie_down props|fighters Military Tie-Down 26
1301 A military 
1300  37.61553724  061.89286701  83.04 tie_down props|fighters Military Tie-Down 27
1301 A military 
1300  37.61540586  061.89288767  83.04 tie_down props|fighters Military Tie-Down 28
1301 A military 
1300  37.61527226  061.89290794  83.04 tie_down props|fighters Military Tie-Down 29
1301 A military 
1300  37.61514001  061.89293138  83.04 tie_down props|fighters Military Tie-Down 30
1301 A military 
1300  37.61501037  061.89295178  83.04 tie_down props|fighters Military Tie-Down 31
1301 A military 
1300  37.61487813  061.89297522  83.04 tie_down props|fighters Military Tie-Down 32
1301 A military 
1300  37.61474939  061.89299566  83.04 tie_down props|fighters Military Tie-Down 33
1301 A military 
1300  37.61461714  061.89301911  83.04 tie_down props|fighters Military Tie-Down 34
1301 A military 
1300  37.61448750  061.89303950  83.04 tie_down props|fighters Military Tie-Down 35
1301 A military 
1300  37.61435526  061.89306295  83.04 tie_down props|fighters Military Tie-Down 36
1301 A military 
1300  37.61394213  061.89314051  81.99 tie_down props|fighters Military Tie-Down 37
1301 A military 
1300  37.61380884  061.89316387  81.99 tie_down props|fighters Military Tie-Down 38
1301 A military 
1300  37.61367696  061.89319036  81.99 tie_down props|fighters Military Tie-Down 39
1301 A military 
1300  37.61354764  061.89321375  81.99 tie_down props|fighters Military Tie-Down 40
1301 A military 
1300  37.61341575  061.89324025  81.99 tie_down props|fighters Military Tie-Down 41
1301 A military 
1300  37.61328733  061.89326367  81.99 tie_down props|fighters Military Tie-Down 42
1301 A military 
1300  37.61315545  061.89329017  81.99 tie_down props|fighters Military Tie-Down 43
1301 A military 
1300  37.61302613  061.89331356  81.99 tie_down props|fighters Military Tie-Down 44
1301 A military 
1300  37.61289424  061.89334005  81.99 tie_down props|fighters Military Tie-Down 45
1301 A military 
1300  37.61224968  061.89334485  88.21 tie_down props|fighters Military Tie-Down 46
1301 A military 
1300  37.61211934  061.89335029  88.21 tie_down props|fighters Military Tie-Down 47
1301 A military 
1300  37.61198899  061.89335437  88.21 tie_down props|fighters Military Tie-Down 48
1301 A military 
1300  37.61186403  061.89335845  88.21 tie_down props|fighters Military Tie-Down 49
1301 A military 
1300  37.61173476  061.89336253  88.21 tie_down props|fighters Military Tie-Down 50
1301 A military 
1300  37.61160118  061.89336661  88.21 tie_down props|fighters Military Tie-Down 51
1301 A military 
1300  37.61146672  061.89337053  88.21 tie_down props|fighters Military Tie-Down 52
1301 A military 
1300  37.61133638  061.89337597  88.21 tie_down props|fighters Military Tie-Down 53
1301 A military 
1300  37.61120603  061.89338005  88.21 tie_down props|fighters Military Tie-Down 54
1301 A military 
1300  37.61108107  061.89338413  88.21 tie_down props|fighters Military Tie-Down 55
1301 A military 
1300  37.61095180  061.89338821  88.21 tie_down props|fighters Military Tie-Down 56
1301 A military 
1300  37.61081822  061.89339228  88.21 tie_down props|fighters Military Tie-Down 57
1301 A military 
1300  37.61068367  061.89339753  88.21 tie_down props|fighters Military Tie-Down 58
1301 A military 
1300  37.61054826  061.89340225  88.21 tie_down props|fighters Military Tie-Down 59
1301 A military 
1300  37.61040688  061.89340981  88.21 tie_down props|fighters Military Tie-Down 60
1301 A military 
18  37.60838384  061.90150483 1 Beacon
55 12400 Mary Radar
56 12400 Mary Radar
54 12220 Mary Tower
50 12830 Mary Meteo
99
