I
1050 Generated by WorldEditor 2.1.0r1

1    442 1 0 YPTN Tindal (Military)
1302 city 
111 -14.51280492  132.38056892
111 -14.51276980  132.38054579
111 -14.51278637  132.38051881
113 -14.51288331  132.38036099
130 Airport Boundary
111 -14.53469076  132.38463355
111 -14.53465361  132.38630091
111 -14.53617475  132.38767855
111 -14.53278701  132.39695359
111 -14.53134945  132.39844250
111 -14.53112658  132.40067200
111 -14.53065853  132.40126679
111 -14.52949957  132.40159489
111 -14.52811959  132.40140302
111 -14.52509589  132.40274990
111 -14.52103024  132.40218774
111 -14.50983808  132.40106347
111 -14.50658745  132.40121967
111 -14.50410281  132.39487956
111 -14.50561124  132.39351209
111 -14.50893301  132.39327450
111 -14.50889289  132.39052846
111 -14.50671850  132.38445627
111 -14.50804239  132.38035381
111 -14.50595091  132.37779565
111 -14.50742190  132.37176769
111 -14.50444248  132.36667073
111 -14.50445852  132.36664311
111 -14.50464307  132.36654642
111 -14.50362140  132.36478943
111 -14.50829112  132.36188596
111 -14.50893301  132.36195502
111 -14.51139892  132.36419828
111 -14.51121705  132.36443587
111 -14.51152124  132.36469970
111 -14.51170311  132.36446212
111 -14.51238315  132.36505194
111 -14.51216384  132.36536412
111 -14.51259176  132.36573985
111 -14.51461905  132.36336947
111 -14.52647791  132.37405309
113 -14.52867369  132.37921963
120 Linear Feature 73
111 -14.52054033  132.38998801 10
115 -14.52049110  132.38999193
120 Linear Feature 73
111 -14.52069144  132.38997597 10
115 -14.52064221  132.38997989
120 Linear Feature 73
111 -14.52003729  132.39161221 10
115 -14.52004138  132.39167232
120 Linear Feature 73
111 -14.52002237  132.39146243 10
115 -14.52002647  132.39152254
120 Linear Feature 73
111 -14.51986586  132.38977282 10
115 -14.51986995  132.38983293
120 Linear Feature 73
111 -14.51987689  132.38992529 10
115 -14.51988099  132.38998540
120 Linear Feature 73
111 -14.51857508  132.39005756 10
115 -14.51857918  132.39011767
120 Linear Feature 73
111 -14.51856458  132.38990343 10
115 -14.51856867  132.38996354
120 Linear Feature 72
111 -14.51494848  132.38808650 24
115 -14.51481991  132.38808752
120 Linear Feature 71
111 -14.51547539  132.38868110 24
115 -14.51546246  132.38854838
120 Linear Feature 70
111 -14.52916223  132.38721887 24
115 -14.52917205  132.38734980
120 Linear Feature 69
111 -14.52950831  132.38632914 24
115 -14.52942344  132.38642719
120 Linear Feature 68
111 -14.51155945  132.37044963 24
115 -14.51164963  132.37034507
120 Linear Feature 67
111 -14.51437645  132.37397743 24
115 -14.51424469  132.37398312
120 Linear Feature 121
111 -14.52608503  132.38817139 55
115 -14.52600219  132.38819881
120 Linear Feature 66
111 -14.51838439  132.38903100 2
115 -14.51825140  132.38904428
120 Linear Feature 65
111 -14.52001858  132.38887227 2
115 -14.51988583  132.38888697
120 Linear Feature 64
111 -14.53154379  132.38472440 54
115 -14.53160094  132.38478338
120 Linear Feature 63
111 -14.52393142  132.38075221 5
115 -14.52402682  132.38084142
120 Linear Feature 62
111 -14.51340141  132.36689759 2
115 -14.51364312  132.36682012
120 Taxi D hold short
111 -14.51477022  132.37226598 54
115 -14.51466713  132.37217496
120 Taxi U hold short
111 -14.51536430  132.37295483 54
115 -14.51538384  132.37281934
120 Taxi F hold short
111 -14.51164870  132.36947988 54
115 -14.51183382  132.36964335
120 Taxi E hold short
111 -14.51276328  132.36817968 54
115 -14.51292724  132.36832113
120 Taxi C hold short
111 -14.52416507  132.38067904 54
115 -14.52406605  132.38059200
120 Taxi V1 hold short
111 -14.52508687  132.38150933 54
115 -14.52495187  132.38155196
120 Taxi B hold short
111 -14.53032490  132.38621975 54
115 -14.53018564  132.38609515
120 Disp NE
112 -14.51173989  132.38497198 -14.51185257  132.38490619 51 101
111 -14.51191502  132.38489347
112 -14.51191502  132.38489347 -14.51211348  132.38484825 51 101
112 -14.51254825  132.38494632 -14.51280830  132.38507256
111 -14.51254825  132.38494632
112 -14.51254825  132.38494632 -14.51265348  132.38499551 51 101
111 -14.51277201  132.38509957
112 -14.51277201  132.38509957 -14.51297323  132.38529195 51 101
112 -14.51304440  132.38588087 -14.51300908  132.38616958
111 -14.51304440  132.38588087
112 -14.51304440  132.38588087 -14.51303019  132.38600966 51 101
111 -14.51297839  132.38613695 51 101
112 -14.51287824  132.38631344 -14.51281903  132.38638325
111 -14.51287824  132.38631344
112 -14.51287824  132.38631344 -14.51272618  132.38649128 51 101
112 -14.51233986  132.38665927 -14.51206305  132.38671638
111 -14.51233986  132.38665927
112 -14.51233986  132.38665927 -14.51221506  132.38668730 51 101
111 -14.51206184  132.38666972
112 -14.51206184  132.38666972 -14.51178496  132.38663891 51 101
112 -14.51139544  132.38620495 -14.51125416  132.38594691
111 -14.51139544  132.38620495
112 -14.51139544  132.38620495 -14.51133298  132.38608648 51 101
111 -14.51130072  132.38594896
112 -14.51130072  132.38594896 -14.51124888  132.38565411 51 101
112 -14.51151910  132.38515246 -14.51170646  132.38494333
113 -14.51151910  132.38515246 51 101
120 Disp NW
112 -14.51160433  132.38234086 -14.51150468  132.38229027 51 101
111 -14.51140368  132.38219362
112 -14.51140368  132.38219362 -14.51118918  132.38199823 51 101
112 -14.51111993  132.38140157 -14.51115709  132.38110674
111 -14.51111993  132.38140157
112 -14.51111993  132.38140157 -14.51113345  132.38127073 51 101
111 -14.51119425  132.38113814
112 -14.51119425  132.38113814 -14.51131416  132.38086947 51 101
112 -14.51182591  132.38062522 -14.51211135  132.38056591
111 -14.51182591  132.38062522
112 -14.51182591  132.38062522 -14.51195596  132.38059731 51 101
111 -14.51210459  132.38061301
112 -14.51210459  132.38061301 -14.51236976  132.38064965 51 101
112 -14.51265230  132.38091363 -14.51281444  132.38106890
111 -14.51265230  132.38091363 51 101
112 -14.51277316  132.38108494 -14.51282721  132.38118933 51 101
111 -14.51285955  132.38133877
112 -14.51285955  132.38133877 -14.51291360  132.38163012 51 101
112 -14.51264506  132.38213431 -14.51246096  132.38235064
111 -14.51264506  132.38213431
112 -14.51264506  132.38213431 -14.51255554  132.38224073 51 101
111 -14.51242549  132.38231575
112 -14.51242549  132.38231575 -14.51218228  132.38245183 51 101
112 -14.51181751  132.38241221 -14.51162828  132.38238325
113 -14.51181751  132.38241221 51 101
120 B oto A
111 -14.53038713  132.38515310 51 101
111 -14.53053394  132.38528699
112 -14.53053394  132.38528699 -14.53081265  132.38554173 51 101
111 -14.53055573  132.38585453 51 101
111 -14.53015933  132.38631958 51 101
111 -14.53012486  132.38636002 51 101
111 -14.53003263  132.38646821 51 101
111 -14.52958992  132.38698759 51 101
115 -14.52953268  132.38705481
120 A
112 -14.53003263  132.38646821 -14.52978605  132.38666915 51 101
111 -14.52955098  132.38646023 51 101
111 -14.52951286  132.38642609 51 101
111 -14.52550012  132.38283291 51 101
111 -14.52484644  132.38224758 51 101
111 -14.52464267  132.38206512 51 101
111 -14.52389742  132.38139779 51 101
111 -14.52339161  132.38094487 51 101
111 -14.51487384  132.37331770 51 101
111 -14.51468644  132.37314989 51 101
111 -14.51451581  132.37299710 51 101
111 -14.51413834  132.37265911 51 101
111 -14.51406465  132.37259312 51 101
111 -14.51400490  132.37253961 51 101
111 -14.51151716  132.37031199 51 101
111 -14.51140672  132.37021310
112 -14.51140672  132.37021310 -14.51130179  132.37012733 51 101
115 -14.51117335  132.37021238
120 Linear Feature 139
111 -14.51212603  132.36908616 51 101
111 -14.51202429  132.36920643 51 101
111 -14.51148228  132.36984717 51 101
111 -14.51117335  132.37021238 51 101
111 -14.51105525  132.37035199 51 101
111 -14.51100219  132.37041472
112 -14.51100219  132.37041472 -14.51096903  132.37045177 51 101
111 -14.51099760  132.37049647 51 101
111 -14.51105586  132.37054864 51 101
111 -14.51137218  132.37083186 51 101
111 -14.51140850  132.37086438 51 101
111 -14.51172497  132.37114773 51 101
111 -14.51175501  132.37117463 51 101
111 -14.51207452  132.37146071 51 101
111 -14.51210216  132.37148546 51 101
111 -14.51242402  132.37177365 51 101
111 -14.51245358  132.37180011 51 101
111 -14.51277363  132.37208667 51 101
111 -14.51280440  132.37211422 51 101
111 -14.51312259  132.37239912 51 101
111 -14.51315528  132.37242839 51 101
111 -14.51347592  132.37271547 51 101
111 -14.51350733  132.37274360 51 101
111 -14.51382679  132.37302964 51 101
111 -14.51389939  132.37309464
112 -14.51389939  132.37309464 -14.51391385  132.37310909 51 101
112 -14.51399803  132.37308398 -14.51401042  132.37306834
111 -14.51399803  132.37308398 51 101
111 -14.51404127  132.37303159 51 101
111 -14.51414383  132.37290735 51 101
111 -14.51415541  132.37289332 51 101
111 -14.51435355  132.37265329 51 101
111 -14.51446608  132.37251696 51 101
111 -14.51497128  132.37193390
112 -14.51497128  132.37193390 -14.51527063  132.37165666 51 101
111 -14.51556248  132.37188974 51 101
115 -14.51593983  132.37223451
120 C
111 -14.52422061  132.37963176 51 101
111 -14.52432796  132.37972844 51 101
112 -14.52437657  132.38033071 -14.52418251  132.38069184
111 -14.52437657  132.38033071 51 101
111 -14.52386979  132.38092785
112 -14.52386979  132.38092785 -14.52363994  132.38113543 51 101
115 -14.52339161  132.38094487
120 SW
111 -14.53096065  132.38538027 51 101
111 -14.53214222  132.38417266 51 101
111 -14.53222454  132.38408852
112 -14.53222454  132.38408852 -14.53226655  132.38404211 51 101
112 -14.53233812  132.38413100 -14.53234423  132.38420101 51 101
112 -14.53222361  132.38418901 -14.53218508  132.38415204 51 101
115 -14.53214222  132.38417266
120 S X1 oto R
111 -14.52951286  132.38642609 51 101
112 -14.52953268  132.38705481 -14.52930436  132.38735848
111 -14.52953268  132.38705481 51 101
111 -14.52948417  132.38711176
112 -14.52948417  132.38711176 -14.52935674  132.38726409 51 101
111 -14.52918620  132.38728529 51 101
111 -14.52901886  132.38730137 51 101
111 -14.52644990  132.38755063 51 101
111 -14.52629321  132.38756583 51 101
111 -14.52549446  132.38764333 51 101
111 -14.52539927  132.38765257 51 101
111 -14.52266396  132.38791796 51 101
111 -14.52255181  132.38792884 51 101
111 -14.52224291  132.38795881 51 101
111 -14.52177686  132.38800403 51 101
111 -14.52165339  132.38801601 51 101
111 -14.52133908  132.38804651 51 101
111 -14.52005307  132.38817129 51 101
111 -14.51973828  132.38820183 51 101
111 -14.51932688  132.38824174 51 101
111 -14.51900147  132.38827309 51 101
111 -14.51840891  132.38833081 51 101
111 -14.51811651  132.38835918 51 101
111 -14.51543791  132.38861908 51 101
111 -14.51516003  132.38864604
112 -14.51516003  132.38864604 -14.51487100  132.38867333 51 101
111 -14.51471244  132.38847373 51 101
111 -14.51398621  132.38753167 51 101
111 -14.51334817  132.38670402 51 101
111 -14.51322833  132.38654856 51 101
111 -14.51321689  132.38653373 51 101
111 -14.51318389  132.38649093 51 101
111 -14.51305109  132.38631866 51 101
111 -14.51300137  132.38625415
112 -14.51300137  132.38625415 -14.51296470  132.38620467 51 101
115 -14.51297839  132.38613695
120 R bl S
112 -14.51543791  132.38861908 -14.51494605  132.38862802 51 101
111 -14.51488487  132.38813623 51 101
111 -14.51484907  132.38726011 51 101
111 -14.51478254  132.38563159 51 101
111 -14.51476990  132.38532217 51 101
111 -14.51474539  132.38472228 51 101
111 -14.51473115  132.38437352 51 101
111 -14.51456865  132.38039621 51 101
111 -14.51453212  132.37950199 51 101
111 -14.51451937  132.37918993 51 101
111 -14.51450543  132.37884853 51 101
111 -14.51447963  132.37821704 51 101
111 -14.51446669  132.37790036 51 101
111 -14.51428186  132.37337620 51 101
111 -14.51427872  132.37329802 51 101
111 -14.51426494  132.37296213
112 -14.51426494  132.37296213 -14.51425305  132.37277788 51 101
115 -14.51435355  132.37265329
120 M
112 -14.52807847  132.38984897 -14.52800553  132.38989305 51 101
111 -14.52792289  132.38983392 51 101
111 -14.52767378  132.38956520
112 -14.52767378  132.38956520 -14.52758431  132.38945999 51 101
111 -14.52769167  132.38936473 51 101
111 -14.52789395  132.38921416 51
111 -14.52796257  132.38916309 51
111 -14.52812034  132.38904566 51 101
111 -14.52832203  132.38889553
112 -14.52832203  132.38889553 -14.52841975  132.38882160 51 101
111 -14.52850646  132.38890833 51 101
111 -14.52871705  132.38921401 51 101
112 -14.52902397  132.38956094 -14.52920978  132.38972444
111 -14.52902397  132.38956094
112 -14.52902397  132.38956094 -14.52910105  132.38963629 51 101
111 -14.52919739  132.38970880 51 101
111 -14.52933141  132.38981417 51 101
111 -14.52950844  132.38995336 51 101
112 -14.52999154  132.39035573 -14.53017460  132.39054341
111 -14.52999154  132.39035573
112 -14.52999154  132.39035573 -14.53006586  132.39043109 51 101
111 -14.53012642  132.39051071 51 101
112 -14.53055309  132.39146048 -14.53065356  132.39200646
111 -14.53055309  132.39146048
112 -14.53055309  132.39146048 -14.53057374  132.39156570 51 101
111 -14.53057924  132.39167376 51 101
112 -14.53058475  132.39187708 -14.53058337  132.39196665 51 101
111 -14.53057374  132.39209746 51 101
112 -14.53037417  132.39279415 -14.53022001  132.39310695
111 -14.53037417  132.39279415
112 -14.53037417  132.39279415 -14.53033150  132.39288657 51 101
111 -14.53027645  132.39297756 51 101
112 -14.52989244  132.39344534 -14.52965434  132.39366857
111 -14.52989244  132.39344534
112 -14.52989244  132.39344534 -14.52982776  132.39350790 51 101
111 -14.52974518  132.39356904 51 101
112 -14.52940384  132.39377805 -14.52921666  132.39387331
111 -14.52940384  132.39377805
112 -14.52940384  132.39377805 -14.52929511  132.39383350 51 101
111 -14.52919051  132.39386762
112 -14.52919051  132.39386762 -14.52882119  132.39398848 51 101
112 -14.52818601  132.39396241 -14.52779682  132.39391194
111 -14.52818601  132.39396241
112 -14.52818601  132.39396241 -14.52805663  132.39394677 51 101
111 -14.52794492  132.39390601 51 101
111 -14.52781279  132.39386193 51 101
111 -14.52777243  132.39384387 51 101
111 -14.52734896  132.39365435 51 101
112 -14.52707262  132.39358950 -14.52690321  132.39356387 51 101
111 -14.52676576  132.39358463 51 101
112 -14.52660459  132.39360855 -14.52653737  132.39362521
111 -14.52660459  132.39360855
112 -14.52660459  132.39360855 -14.52657586  132.39361492 51 101
111 -14.52654158  132.39362603 51 101
112 -14.52603914  132.39389156 -14.52574804  132.39411383
111 -14.52603914  132.39389156
112 -14.52603914  132.39389156 -14.52566775  132.39412568 51 101
111 -14.52539180  132.39379795 51 101
111 -14.52493854  132.39329194 51 101
111 -14.52477795  132.39311265
112 -14.52477795  132.39311265 -14.52454473  132.39285476 51 101
111 -14.52438569  132.39252262 51 101
111 -14.52430173  132.39233494 51 101
112 -14.52419067  132.39199328 -14.52414181  132.39180628
111 -14.52419067  132.39199328
112 -14.52419067  132.39199328 -14.52415997  132.39187144 51 101
111 -14.52413657  132.39173495 51 101
112 -14.52410682  132.39134305 -14.52411065  132.39114041 51 101
111 -14.52408966  132.39100001 51 101
112 -14.52404022  132.39079409 -14.52401075  132.39069997
111 -14.52404022  132.39079409
112 -14.52404022  132.39079409 -14.52402795  132.39075625 51 101
111 -14.52401545  132.39072122 51 101
112 -14.52372330  132.39025899 -14.52352685  132.39006159
111 -14.52372330  132.39025899
112 -14.52372330  132.39025899 -14.52368237  132.39021372 51 101
111 -14.52364333  132.39017826 51 101
112 -14.52352960  132.39008853 -14.52345586  132.39003450
111 -14.52352960  132.39008853
112 -14.52352960  132.39008853 -14.52341594  132.39000323 51 101
112 -14.52294836  132.38966911 -14.52273629  132.38947520
111 -14.52294836  132.38966911
112 -14.52294836  132.38966911 -14.52287943  132.38960884 51 101
111 -14.52280924  132.38952397 51 101
112 -14.52228125  132.38848051 -14.52215486  132.38783250
111 -14.52228125  132.38848051
112 -14.52228125  132.38848051 -14.52220005  132.38799711 51 101
115 -14.52177686  132.38800403
120 P
112 -14.52364333  132.39017826 -14.52392873  132.39033549 51 101
112 -14.52430833  132.39013847 -14.52458184  132.39003774 51 101
111 -14.52488388  132.39008197 51 101
111 -14.52510031  132.39009917
112 -14.52510031  132.39009917 -14.52564019  132.39014585 51 101
112 -14.52636796  132.38970853 -14.52660817  132.38948741 51 101
111 -14.52647048  132.38912655 51 101
116 -14.52631326  132.38909431 -14.52622288  132.38913362
120 J
112 -14.52958992  132.38698759 -14.52948641  132.38712807 51 101
111 -14.52949122  132.38729929 51 101
111 -14.52949780  132.38774257 51 101
111 -14.52950278  132.38807730
112 -14.52950278  132.38807730 -14.52951104  132.38864034 51 101
111 -14.52912291  132.38903106 51 101
111 -14.52899738  132.38914795 51 101
111 -14.52886777  132.38924478 51 101
111 -14.52869453  132.38937422 51 101
111 -14.52848297  132.38953147 51 101
111 -14.52820893  132.38973517 51 101
112 -14.52807847  132.38984897 -14.52802376  132.38989958 51 101
111 -14.52799655  132.38992642 51 101
111 -14.52791558  132.39000493
112 -14.52791558  132.39000493 -14.52763844  132.39027451 51 101
115 -14.52731837  132.39006589
120 U
112 -14.51406465  132.37259312 -14.51426729  132.37275526 51 101
111 -14.51454113  132.37279338 51 101
111 -14.51479087  132.37282257 51 101
111 -14.51508300  132.37285672 51 101
111 -14.51551676  132.37290743
112 -14.51551676  132.37290743 -14.51682389  132.37306368 51 101
111 -14.51792268  132.37400412 51 101
115 -14.51827388  132.37431065
120 W
112 -14.51277316  132.38108494 -14.51274740  132.38102762 51 101
111 -14.51278902  132.38096006 51 101
111 -14.51283204  132.38089340 51 101
111 -14.51297893  132.38066579 51 101
111 -14.51309820  132.38048100 51 101
111 -14.51328847  132.38018619
112 -14.51328847  132.38018619 -14.51340342  132.38000603 51 101
111 -14.51363927  132.37998966 51 101
111 -14.51409313  132.37996713
112 -14.51409313  132.37996713 -14.51449547  132.37990776 51 101
115 -14.51453212  132.37950199
120 WX link
112 -14.51160433  132.38234086 -14.51167330  132.38238017 51 101
111 -14.51167330  132.38245141 51 101
111 -14.51167669  132.38253361 51 101
111 -14.51168707  132.38278545 51 101
111 -14.51169722  132.38303138 51 101
111 -14.51174862  132.38427802 51 101
111 -14.51175878  132.38452424 51 101
111 -14.51176950  132.38478425 51 101
111 -14.51177319  132.38487371
112 -14.51177319  132.38487371 -14.51177795  132.38493267 51 101
115 -14.51173989  132.38497198
120 V K
111 -14.52316262  132.37869656 51 101
111 -14.52368387  132.37916950
112 -14.52368387  132.37916950 -14.52470126  132.38008118 51 101
111 -14.52500781  132.38149530 51 101
111 -14.52509115  132.38182859 51 101
111 -14.52521822  132.38233677
112 -14.52521822  132.38233677 -14.52527438  132.38256130 51 101
111 -14.52531897  132.38293870 51 101
111 -14.52535326  132.38324111 51 101
111 -14.52579447  132.38713311 51 101
111 -14.52580058  132.38718700
112 -14.52580058  132.38718700 -14.52584914  132.38760887 51 101
111 -14.52596707  132.38796091 51 101
111 -14.52605306  132.38821808
112 -14.52605306  132.38821808 -14.52617039  132.38857678 51 101
111 -14.52635553  132.38893614 51 101
112 -14.52647048  132.38912655 -14.52653126  132.38922619
111 -14.52647048  132.38912655
112 -14.52647048  132.38912655 -14.52668155  132.38947017 51 101
111 -14.52695143  132.38973667 51 101
111 -14.52696470  132.38975073 51 101
112 -14.52711522  132.38990065 -14.52718797  132.38996842 51 101
111 -14.52731837  132.39006589 51 101
111 -14.52768306  132.39035081 51 101
111 -14.52786253  132.39049102 51 101
111 -14.52802035  132.39061432
112 -14.52802035  132.39061432 -14.52826314  132.39079859 51 101
111 -14.52838503  132.39113641 51 101
112 -14.52843656  132.39133091 -14.52845652  132.39144432
111 -14.52843656  132.39133091
112 -14.52843656  132.39133091 -14.52847277  132.39155984 51 101
111 -14.52844052  132.39176905 51 101
112 -14.52838701  132.39196151 -14.52835530  132.39205774
111 -14.52838701  132.39196151
112 -14.52838701  132.39196151 -14.52825620  132.39234437 51 101
112 -14.52771315  132.39290127 -14.52748127  132.39325752
111 -14.52771315  132.39290127
112 -14.52771315  132.39290127 -14.52764973  132.39299340 51 101
111 -14.52761009  132.39310191 51 101
111 -14.52753443  132.39329550 51 101
111 -14.52752070  132.39333064 51 101
111 -14.52722508  132.39408496 51 101
111 -14.52715551  132.39426328 51 101
111 -14.52679948  132.39517592
112 -14.52679948  132.39517592 -14.52664885  132.39558540 51 101
111 -14.52664687  132.39605630 51 101
111 -14.52665282  132.39635112
112 -14.52665282  132.39635112 -14.52665876  132.39646372 51 101
115 -14.52678561  132.39647396
120 Linear Feature 143
112 -14.51305109  132.38631866 -14.51297499  132.38624496 51 101
115 -14.51287824  132.38631344
120 Linear Feature 142
112 -14.51176950  132.38478425 -14.51179328  132.38490217 51 101
115 -14.51191502  132.38489347
120 Linear Feature 141
112 -14.51167669  132.38253361 -14.51170523  132.38240832 51 101
115 -14.51181751  132.38241221
120 Linear Feature 140
112 -14.51283204  132.38089340 -14.51275831  132.38097938 51 101
115 -14.51265230  132.38091363
120 Linear Feature 138
112 -14.51151716  132.37031199 -14.51132491  132.37006836 51 101
115 -14.51148228  132.36984717
120 Linear Feature 137
112 -14.51454113  132.37279338 -14.51427522  132.37276779 51 101
115 -14.51414383  132.37290735
120 Linear Feature 136
112 -14.51479087  132.37282257 -14.51454643  132.37282769 51 101
116 -14.51427872  132.37329802 -14.51424404  132.37359317
120 Linear Feature 135
112 -14.51508300  132.37285672 -14.51486994  132.37286184 51 101
116 -14.51487384  132.37331770 -14.51501918  132.37351730
120 Linear Feature 133
112 -14.51468644  132.37314989 -14.51455156  132.37307454 51 101
116 -14.51428186  132.37337620 -14.51424745  132.37361220
120 Linear Feature 132
112 -14.51426494  132.37296213 -14.51424843  132.37276593 51 101
115 -14.51413782  132.37265827
120 Linear Feature 131
112 -14.51415541  132.37289332 -14.51422148  132.37277674 51 101
115 -14.51413782  132.37265827
120 Linear Feature 130
111 -14.51400490  132.37253961 51 101
112 -14.51446608  132.37251696 -14.51468964  132.37232042
111 -14.51446608  132.37251696
112 -14.51446608  132.37251696 -14.51430911  132.37279457 51 101
111 -14.51451581  132.37299710 51 101
116 -14.51404127  132.37303159 -14.51380106  132.37320111
120 Linear Feature 129
111 -14.51481603  132.37122759 51 101
111 -14.51494650  132.37134531 51 101
116 -14.51497128  132.37193390 -14.51476483  132.37228023
120 Linear Feature 127
111 -14.52513523  132.38045524 51 101
111 -14.52495948  132.38029634 51 101
116 -14.52437657  132.38033071 -14.52408523  132.38059072
120 Linear Feature 126
112 -14.52386979  132.38092785 -14.52370093  132.38117599 51 101
115 -14.52389742  132.38139779
120 Linear Feature 125
112 -14.52464267  132.38206512 -14.52486147  132.38222727 51 101
116 -14.52509115  132.38182859 -14.52508639  132.38157799
120 Linear Feature 124
112 -14.52535326  132.38324111 -14.52521531  132.38259496 51 101
115 -14.52484644  132.38224758
120 Linear Feature 123
112 -14.52550012  132.38283291 -14.52530747  132.38263882 51 101
115 -14.52521822  132.38233677
120 Linear Feature 122
112 -14.52228125  132.38848051 -14.52225152  132.38800348 51 101
115 -14.52266396  132.38791796
120 Linear Feature 120
112 -14.52644990  132.38755063 -14.52591335  132.38771278 51 101
115 -14.52605306  132.38821808
120 Linear Feature 119
112 -14.52629321  132.38756583 -14.52591648  132.38756878 51 101
115 -14.52580058  132.38718700
120 Linear Feature 118
112 -14.52539927  132.38765257 -14.52579027  132.38756117 51 101
115 -14.52579447  132.38713311
120 Linear Feature 117
112 -14.52549446  132.38764333 -14.52583409  132.38764628 51 101
115 -14.52596707  132.38796091
120 Linear Feature 116
112 -14.52665282  132.39635112 -14.52663894  132.39646168 51 101
115 -14.52652433  132.39647270
120 Linear Feature 115
112 -14.52430833  132.39013847 -14.52392304  132.39035664 51 101
115 -14.52401545  132.39072122
120 Linear Feature 114
112 -14.52636796  132.38970853 -14.52669300  132.38952017 51 101
115 -14.52695143  132.38973667
120 Linear Feature 113
112 -14.52752070  132.39333064 -14.52735421  132.39360294 51 101
115 -14.52707262  132.39358950
120 Linear Feature 112
112 -14.52715551  132.39426328 -14.52723875  132.39383742 51 101
116 -14.52660459  132.39360855 -14.52626766  132.39363312
120 Linear Feature 111
112 -14.52722508  132.39408496 -14.52745300  132.39374509 51 101
115 -14.52777243  132.39384387
120 Linear Feature 110
112 -14.52753443  132.39329550 -14.52747101  132.39369474 51 101
115 -14.52781279  132.39386193
120 Linear Feature 109
111 -14.52799655  132.38992642 51 101
112 -14.52787925  132.39022790 -14.52786736  132.39040807
111 -14.52787925  132.39022790
112 -14.52787925  132.39022790 -14.52786736  132.39047973 51 101
115 -14.52802035  132.39061432
120 Linear Feature 108
112 -14.52848297  132.38953147 -14.52876124  132.38936932 51 101
115 -14.52902397  132.38956094
120 Linear Feature 107
112 -14.52912291  132.38903106 -14.52888983  132.38943890 51 101
115 -14.52919739  132.38970880
120 Linear Feature 106
112 -14.52901886  132.38730137 -14.52942698  132.38731316 51 101
115 -14.52949780  132.38774257
120 Linear Feature 100
112 -14.51409313  132.37996713 -14.51452321  132.38001013 51 101
115 -14.51456865  132.38039621
120 X2
112 -14.51398621  132.38753167 -14.51433154  132.38786185 51 101
116 -14.51484907  132.38726011 -14.51491186  132.38687981
120 Linear Feature 237
111 -14.51105525  132.37035199 51
112 -14.51104671  132.37043894 -14.51104759  132.37048573 51
111 -14.51105379  132.37052845 51
112 -14.51107583  132.37060484 -14.51109049  132.37063210
111 -14.51107583  132.37060484
112 -14.51107583  132.37060484 -14.51109131  132.37063632 51
111 -14.51110494  132.37064982 51
111 -14.51138069  132.37089725 51
111 -14.51148617  132.37099317 51
111 -14.51168027  132.37116607
112 -14.51168027  132.37116607 -14.51181255  132.37130408 51
111 -14.51172004  132.37146576 51
111 -14.51108748  132.37222233 51
115 -14.51104507  132.37227305
120 Linear Feature 238
112 -14.51104671  132.37043894 -14.51104120  132.37056272 51
111 -14.51098550  132.37063385 51
111 -14.51030037  132.37145489 51
111 -14.51014500  132.37164107
112 -14.51014500  132.37164107 -14.51024184  132.37197237 51
112 -14.51065393  132.37146585 -14.51053835  132.37110856
111 -14.51065393  132.37146585 51
111 -14.51067794  132.37143731 51
111 -14.51096200  132.37109949
112 -14.51096200  132.37109949 -14.51118088  132.37083362 51
115 -14.51107583  132.37060484
120 Linear Feature 238
112 -14.51030037  132.37145489 -14.51016486  132.37164429 51
111 -14.51036613  132.37184143 51
111 -14.51074716  132.37218268
112 -14.51074716  132.37218268 -14.51093970  132.37234388 51
112 -14.51118899  132.37193564 -14.51119304  132.37166558
111 -14.51118899  132.37193564 51
111 -14.51121299  132.37190710 51
111 -14.51149705  132.37156928
112 -14.51149705  132.37156928 -14.51171594  132.37130340 51
115 -14.51148617  132.37099317
120 Linear Feature 237
112 -14.51138069  132.37089725 -14.51148050  132.37103170 51
111 -14.51138743  132.37118295 51
111 -14.51076523  132.37192714 51
115 -14.51072281  132.37197787
120 Linear Feature 237
112 -14.51105379  132.37052845 -14.51106646  132.37067965 51
111 -14.51099046  132.37076107 51
111 -14.51033758  132.37154193 51
115 -14.51029517  132.37159266
120 Linear Feature 234
112 -14.51099760  132.37049647 -14.51101707  132.37053573 51
111 -14.51097191  132.37060975 51
111 -14.51092650  132.37066269 51
111 -14.51081663  132.37079079 51
111 -14.51069506  132.37093253 51
115 -14.51065359  132.37098096
120 Linear Feature 234
112 -14.51140850  132.37086438 -14.51128605  132.37086729 51
111 -14.51127217  132.37098411 51
111 -14.51104638  132.37124763 51
115 -14.51100193  132.37129959
120 Linear Feature 234
112 -14.51175501  132.37117463 -14.51163256  132.37117754 51
111 -14.51161934  132.37129547 51
111 -14.51139354  132.37155900 51
115 -14.51134911  132.37161095
120 Linear Feature 234
112 -14.51210216  132.37148546 -14.51197971  132.37148837 51
111 -14.51197003  132.37160805 51
111 -14.51174329  132.37187270 51
115 -14.51169980  132.37192353
120 Linear Feature 234
112 -14.51245358  132.37180011 -14.51233113  132.37180302 51
111 -14.51231955  132.37192304 51
111 -14.51209354  132.37218684 51
115 -14.51204932  132.37223853
120 Linear Feature 234
112 -14.51280440  132.37211422 -14.51268196  132.37211713 51
111 -14.51267376  132.37223441 51
