I
1050 Generated by WorldEditor 2.1.0r1

1    333 1 0 LIPL Ghedi Airbase
1302 city Ghedi
111  45.43818009  010.27391781
111  45.43830979  010.27426379
112  45.43830979  010.27426379  45.43831977  010.27429934
111  45.43829815  010.27432896
111  45.43815183  010.27444270
112  45.43810610  010.27441782  45.43809114  010.27437872
113  45.43810610  010.27441782
111  45.42520432  010.27937584
111  45.42561337  010.27995013
111  45.42558500  010.28011376
111  45.42513743  010.27947606
111  45.42503697  010.27949383
111  45.42495175  010.27962117
111  45.42480626  010.27940992
113  45.42514147  010.27934457
111  45.44729857  010.26184894
111  45.44732153  010.26183885
111  45.44747733  010.26231894
111  45.44695205  010.26267098
111  45.44701239  010.26285774
112  45.44698481  010.26287494  45.44700377  010.26292900
111  45.44695722  010.26288968
111  45.44671911  010.26215643
111  45.44684655  010.26207160
111  45.44688076  010.26204865
111  45.44690224  010.26211430
111  45.44679096  010.26218943
111  45.44692964  010.26260610
111  45.44738747  010.26229677
111  45.44724879  010.26188010
111  45.44717212  010.26193180
111  45.44715102  010.26186731
113  45.44727635  010.26178321
111  45.42939504  010.27426205
111  45.42938716  010.27425831
111  45.42884322  010.27406735
111  45.42877227  010.27396626
111  45.42919796  010.27412726
111  45.42943971  010.27415721
113  45.42945548  010.27418342
110 5 0.00 84.0000 New Taxiway 75
111  45.44028275  010.27350269
111  45.44031638  010.27361212
111  45.44133745  010.27339500
111  45.44528917  010.27021182
111  45.44524216  010.27010036
111  45.44522141  010.27004928
111  45.44539690  010.26940247
113  45.44539250  010.26937111
110 5 1.00 84.0000 New Taxiway 68
111  45.44149407  010.26008300
111  45.44146366  010.25987060
111  45.44144625  010.25987818
111  45.44136697  010.25982137
111  45.44134568  010.25972167
111  45.44108631  010.25983458
111  45.44110760  010.25993427
111  45.44107659  010.26003909
111  45.44079152  010.26016319
111  45.44077175  010.26021737
111  45.44074134  010.26021954
111  45.44073677  010.26016535
112  45.44073677  010.26016535  45.44061360  010.26000714
111  45.44062831  010.25983208
111  45.44031005  010.26027222
112  45.44050107  010.26028672  45.44059687  010.26033874
111  45.44050107  010.26028672
111  45.44064858  010.26037558
112  45.44064858  010.26037558  45.44068507  010.26040592
111  45.44075046  010.26037991
111  45.44142591  010.26011238
111  45.44143794  010.26013748
113  45.44147793  010.26012141
110 5 1.00 84.0000 New Taxiway 66
111  45.42454957  010.27764118
111  45.42449482  010.27756535
111  45.42391831  010.27838152
111  45.42382258  010.27837362
111  45.42303846  010.27850558
111  45.42257550  010.27873919
111  45.42320952  010.27894516
111  45.42360114  010.27868969
111  45.42393926  010.27880033
111  45.42424185  010.27947757
111  45.42312044  010.28207961
112  45.42312044  010.28207961  45.42285766  010.28271658
111  45.42330474  010.28307277
111  45.42524536  010.28449308
111  45.42525054  010.28448828
111  45.42529675  010.28435123
111  45.42529960  010.28433990
111  45.42336861  010.28290378
112  45.42321715  010.28220700  45.42336300  010.28177236
111  45.42321715  010.28220700
111  45.42427056  010.27975617
111  45.42431104  010.27969348
111  45.42435681  010.27958437
111  45.42442646  010.27942743
111  45.42443422  010.27929215
111  45.42469252  010.27923456
111  45.42476313  010.27934379
112  45.42476313  010.27934379  45.42474869  010.27922584
111  45.42480561  010.27910542
111  45.42518177  010.27855919
111  45.42512348  010.27847433
111  45.42840988  010.27381074
112  45.42850401  010.27387888  45.42854203  010.27393088
111  45.42850401  010.27387888
111  45.42926131  010.27494278
112  45.42926131  010.27494278  45.42932670  010.27504245
111  45.42932455  010.27522901
111  45.42956386  010.27489681
112  45.42934812  010.27481217  45.42925688  010.27468866
111  45.42934812  010.27481217
111  45.42859082  010.27374827
112  45.42859082  010.27374827  45.42855128  010.27368326
111  45.42855168  010.27360952
111  45.44022147  010.25704942
111  45.44020418  010.25698782
111  45.43992428  010.25611004
113  45.43982624  010.25597537
130 Airport Boundary
111  45.42074955  010.28034817
111  45.42064875  010.28053401
111  45.42037799  010.28112532
111  45.42034636  010.28123513
111  45.42034834  010.28128863
111  45.42035625  010.28134776
111  45.42038194  010.28142942
111  45.42040961  010.28147166
111  45.42043135  010.28149700
111  45.42049262  010.28148855
111  45.42052226  010.28151952
111  45.42053808  010.28160118
111  45.42360741  010.28375247
111  45.42387027  010.28382568
111  45.42419045  010.28405377
111  45.42361137  010.28591226
111  45.42358172  010.28622201
111  45.42358370  010.28642475
111  45.42360346  010.28670070
111  45.42373390  010.28703861
111  45.42389399  010.28727796
111  45.42406001  010.28741032
111  45.42472408  010.28787495
111  45.42525770  010.28775949
111  45.42585062  010.28835930
111  45.42624788  010.28850010
111  45.42689416  010.28819597
111  45.42785864  010.28939562
111  45.42790212  010.28943504
111  45.42793967  010.28944631
111  45.42797129  010.28944631
111  45.42800094  010.28942660
111  45.42803651  010.28938435
111  45.42856421  010.28853390
111  45.42926188  010.28939283
111  45.42939429  010.28955899
111  45.43078568  010.29131349
111  45.43089240  010.29135292
111  45.43102680  010.29136700
111  45.43113550  010.29136982
111  45.43125606  010.29133884
111  45.43131930  010.29128815
111  45.43611799  010.28401344
111  45.43625040  010.28331776
111  45.43649943  010.28345577
111  45.43712990  010.28408667
111  45.43729592  010.28429509
111  45.44089295  010.28573724
111  45.44161434  010.28590062
111  45.44443070  010.28049224
111  45.44427061  010.27978801
111  45.44465403  010.27864714
111  45.44487934  010.27862179
111  45.44489317  010.27859362
111  45.44494851  010.27863024
111  45.44495247  010.27865559
111  45.44523509  010.27861334
111  45.44591102  010.27645553
111  45.44733204  010.27455122
111  45.44670157  010.27108058
111  45.44841313  010.27062140
111  45.44779254  010.26688872
111  45.44831826  010.26669997
111  45.44814632  010.26464348
111  45.44838151  010.26457587
111  45.44785776  010.26069389
111  45.44764036  010.25964593
111  45.44750201  010.25918957
111  45.44720753  010.25783456
111  45.44682609  010.25569359
111  45.44677470  010.25564006
111  45.44336740  010.25629080
111  45.44328044  010.25472180
111  45.44299583  010.25326548
111  45.44245430  010.25193875
111  45.44192661  010.25164299
111  45.44184755  010.25161763
111  45.44175466  010.25162890
111  45.44166770  010.25165707
111  45.44022691  010.25254998
111  45.43676624  010.25695800
111  45.43662197  010.25718613
111  45.43666742  010.25733259
111  45.43619111  010.25769029
111  45.43601521  010.25794378
111  45.43380363  010.26072361
111  45.43413171  010.26108975
111  45.43168691  010.26454258
111  45.42965123  010.26741795
111  45.42959589  010.26750525
111  45.42796338  010.26980322
111  45.42790212  010.26989334
111  45.42253423  010.27753584
111  45.42217255  010.27741194
111  45.42180692  010.27787092
111  45.42176542  010.27801734
111  45.42181680  010.27804832
113  45.42167450  010.27903948
120 Linear Feature 147
111  45.44126594  010.25654277 4
115  45.44127334  010.25638731
120 Linear Feature 146
111  45.44055105  010.25738686 4
115  45.44067249  010.25721528
120 Linear Feature 145
111  45.43903692  010.25944167 4
115  45.43907747  010.25930261
120 Linear Feature 144
111  45.43665402  010.26291444 4
115  45.43673132  010.26280789
120 Linear Feature 143
111  45.43260282  010.26865215 4
115  45.43271991  010.26850913
120 Linear Feature 142
111  45.42478666  010.27974082 4
115  45.42484900  010.27965415
120 Linear Feature 141
111  45.42351130  010.27836560 4
115  45.42346946  010.27863390
120 Linear Feature 140
111  45.44056546  010.25682445 2
115  45.44051772  010.25655610
120 Linear Feature 139
111  45.44175289  010.25896240 2
115  45.44183097  010.25885230
120 Linear Feature 138
111  45.44099456  010.25880020 2
115  45.44112399  010.25899314
120 Linear Feature 137
111  45.44110288  010.25780961 2
115  45.44096538  010.25799612
120 Linear Feature 136
111  45.43975145  010.25986519 2
115  45.43979327  010.25971709
120 Linear Feature 135
111  45.43706845  010.26352563 2
115  45.43716165  010.26339453
120 Linear Feature 134
111  45.43383849  010.26934199 2
115  45.43370687  010.26915295
120 Linear Feature 133
111  45.43460088  010.26910615 2
115  45.43474965  010.26890652
120 Linear Feature 132
111  45.43450719  010.27163193 2
115  45.43459275  010.27153316
120 Linear Feature 131
111  45.43297627  010.27019719 2
115  45.43310428  010.27038231
120 Linear Feature 130
111  45.43312686  010.26913543 2
115  45.43299538  010.26929852
120 Linear Feature 129
111  45.42603946  010.28039986 2
115  45.42590953  010.28021298
120 Linear Feature 128
111  45.42592246  010.28141135 2
115  45.42601813  010.28127305
120 Linear Feature 127
111  45.42548374  010.28150507 2
115  45.42562005  010.28151766
120 Linear Feature 126
111  45.42521283  010.28034971 2
115  45.42527196  010.28026094
120 Linear Feature 66
112  45.42949249  010.28913009  45.42944233  010.28904819 51
111  45.42947407  010.28894478 51
111  45.42960137  010.28853085 51
111  45.42981891  010.28782353 51
111  45.43198062  010.28416295 51
111  45.43265379  010.28252031
112  45.43265379  010.28252031  45.43272828  010.28234197 51
111  45.43275311  010.28217936 51
111  45.43307996  010.28012472 51
111  45.43310071  010.27999428
112  45.43310071  010.27999428  45.43314009  010.27974946 51
111  45.43325570  010.27954455 51
111  45.43332041  010.27943460
112  45.43332041  010.27943460  45.43341522  010.27927556 51
111  45.43354406  010.27917846 51
111  45.43357014  010.27915651 51
111  45.43375362  010.27900211 51
111  45.43376952  010.27898873 51
111  45.43395545  010.27883226 51
111  45.43396813  010.27882159 51
111  45.43415945  010.27866688 51
111  45.43418032  010.27865000 51
111  45.43436669  010.27849930 51
111  45.43438995  010.27848049 51
111  45.43458523  010.27832257 51
111  45.43459908  010.27831137 51
111  45.43479386  010.27815386 51
111  45.43485472  010.27810465 51
111  45.43496350  010.27801668 51
111  45.43500850  010.27798029 51
111  45.43512281  010.27788785 51
111  45.43516758  010.27785165 51
111  45.43527624  010.27776378 51
111  45.43532527  010.27772414 51
111  45.43543393  010.27763627 51
111  45.43547794  010.27760068 51
111  45.43558736  010.27751220 51
111  45.43563638  010.27747255 51
111  45.43574878  010.27738166 51
111  45.43580514  010.27733608 51
111  45.43592196  010.27724161 51
111  45.43636045  010.27688703 51
111  45.43649010  010.27678219 51
111  45.43662451  010.27667350 51
111  45.43685798  010.27648631 51
111  45.43699035  010.27638018 51
111  45.43711981  010.27627639 51
111  45.43730426  010.27612850 51
111  45.43731780  010.27611765 51
111  45.43749962  010.27597187 51
111  45.43751379  010.27596051 51
111  45.43770288  010.27580890 51
111  45.43771305  010.27580074 51
111  45.43790278  010.27564863 51
111  45.43917427  010.27462920 51
111  45.44013371  010.27390199 51
111  45.44514540  010.26987701
112  45.44514540  010.26987701  45.44536811  010.26970285 51
112  45.44552341  010.26936311  45.44559383  010.26919067
111  45.44552341  010.26936311 51
111  45.44588985  010.26840883 51
111  45.44596890  010.26820297 51
111  45.44599682  010.26813026
112  45.44599682  010.26813026  45.44622494  010.26754043 51
111  45.44612472  010.26697848 51
111  45.44603360  010.26637428 51
111  45.44599944  010.26614776 51
111  45.44557096  010.26330653
112  45.44557096  010.26330653  45.44554086  010.26314353 51
111  45.44549271  010.26301698 51
111  45.44539097  010.26275138 51
111  45.44533006  010.26259236 51
111  45.44483053  010.26128830 51
111  45.44477215  010.26113590 51
111  45.44398638  010.25908462 51
111  45.44395765  010.25900961 51
111  45.44390467  010.25887131 51
111  45.44388770  010.25882700 51
111  45.44359420  010.25806078 51
111  45.44353888  010.25791637 51
111  45.44346425  010.25772154
112  45.44346425  010.25772154  45.44335440  010.25743843 1
111  45.44311212  010.25731833 1
111  45.44147791  010.25650978 1
112  45.44128229  010.25646475  45.44117846  010.25646046
111  45.44128229  010.25646475
111  45.44124768  010.25646046
112  45.44124768  010.25646046  45.44114535  010.25646903 1
111  45.44107162  010.25649048 1
111  45.44054991  010.25668898
111  45.44052937  010.25669679 1
111  45.44038393  010.25675213
112  45.44038393  010.25675213  45.44031922  010.25677358 1
115  45.44027876  010.25675148
120 Linear Feature 65
112  45.43354406  010.27917846  45.43344792  010.27929163 51
111  45.43348241  010.27940183 51
111  45.43349153  010.27942436 51
111  45.43371022  010.27996473
112  45.43371022  010.27996473  45.43377083  010.28010769 51
111  45.43390250  010.28002132 51
111  45.43392645  010.28000203 51
111  45.43409542  010.27986594 51
111  45.43413289  010.27983576 51
111  45.43429642  010.27970406 51
111  45.43432980  010.27967718 51
111  45.43449795  010.27954175 51
111  45.43453279  010.27951369 51
111  45.43470439  010.27937548 51
111  45.43475582  010.27933407 51
111  45.43492199  010.27920024 51
111  45.43495546  010.27917329 51
111  45.43512770  010.27903456 51
111  45.43519246  010.27898241 51
111  45.43532271  010.27887751 51
111  45.43535473  010.27885172 51
111  45.43547617  010.27875391 51
111  45.43562973  010.27863024 51
111  45.43566783  010.27859956 51
111  45.43578864  010.27850226 51
111  45.43582266  010.27847486 51
111  45.43594556  010.27837588 51
111  45.43598030  010.27834790 51
111  45.43610438  010.27824797 51
111  45.43614583  010.27821459 51
111  45.43627535  010.27811027 51
111  45.43723081  010.27734077
112  45.43723081  010.27734077  45.43728829  010.27729460 51
111  45.43724753  010.27720376 51
111  45.43696316  010.27653268
112  45.43696316  010.27653268  45.43692554  010.27645941 51
111  45.43685798  010.27648631 51
112  45.43667258  010.27641884  45.43661741  010.27631161
111  45.43667258  010.27641884 51
111  45.43511381  010.27257244
112  45.43511381  010.27257244  45.43499510  010.27230052 51
111  45.43487764  010.27210156 51
111  45.43455584  010.27159145
111  45.43454361  010.27157206 51
111  45.43434403  010.27125569 51
111  45.43404413  010.27078030 51
111  45.43355070  010.26999812 51
111  45.43327430  010.26955998 51
111  45.43306778  010.26923262
111  45.43305130  010.26920649 51
111  45.43267027  010.26860249
111  45.43264790  010.26856702 51
111  45.43234752  010.26809086
112  45.43234752  010.26809086  45.43215942  010.26779602 51
111  45.43195708  010.26799152 51
115  45.43158716  010.26851509
120 Linear Feature 63
112  45.42553616  010.28072314  45.42557064  010.28079461 51
111  45.42557068  010.28087876 51
111  45.42556544  010.28105743 51
111  45.42555236  010.28150267
111  45.42555175  010.28152343 51
111  45.42555021  010.28157559 51
111  45.42554545  010.28173790 51
111  45.42553967  010.28193442 51
111  45.42553425  010.28211905 51
111  45.42553176  010.28220388 51
111  45.42552296  010.28250326 51
111  45.42551636  010.28272805 51
111  45.42547000  010.28430628 51
111  45.42546514  010.28447156
112  45.42546514  010.28447156  45.42546828  010.28457430 51
115  45.42551963  010.28460644
120 Linear Feature 62
112  45.44127521  010.25816994  45.44138058  010.25837721 51
111  45.44128277  010.25858119 51
111  45.44035480  010.25989968 51
111  45.44002735  010.26036492 51
111  45.43764223  010.26375378 51
111  45.43733100  010.26419599 51
111  45.43706744  010.26457046 51
111  45.43692209  010.26477697 51
111  45.43406732  010.26883312 51
111  45.43378122  010.26923859
111  45.43376611  010.26926000 51
111  45.43356071  010.26955110 51
111  45.43325443  010.26998519 51
111  45.43304600  010.27028057
111  45.43303090  010.27030197 51
111  45.42598006  010.28029474
111  45.42596695  010.28031334 51
111  45.42571197  010.28067514 51
111  45.42565492  010.28075609
112  45.42565492  010.28075609  45.42558177  010.28086032 51
115  45.42556544  010.28105743
120 Linear Feature 61
111  45.43783456  010.25965659 51
111  45.43819697  010.25913654
112  45.43819697  010.25913654  45.43829227  010.25900251 51
111  45.43849416  010.25906684 51
111  45.43860595  010.25911598 51
111  45.43903986  010.25936493
111  45.43907305  010.25938397 51
111  45.43911387  010.25940738 51
111  45.43932405  010.25952797 51
111  45.43971081  010.25974986 51
111  45.43975789  010.25977687
111  45.43978310  010.25979133 51
111  45.43998591  010.25990769 51
111  45.44005288  010.25994611
112  45.44005288  010.25994611  45.44022468  010.26002653 51
115  45.44035480  010.25989968
120 Linear Feature 60
111  45.43550103  010.26296632 51
111  45.43585917  010.26246237 51
112  45.43610897  010.26220718  45.43620678  010.26217502 51
111  45.43627149  010.26227366 51
111  45.43633960  010.26236986 51
111  45.43667315  010.26284095
111  45.43670394  010.26288444 51
111  45.43710358  010.26344887
111  45.43712478  010.26347881 51
111  45.43734273  010.26378664
112  45.43734273  010.26378664  45.43744656  010.26398393 51
115  45.43733100  010.26419599
120 old
112  45.43517892  010.27248094  45.43546671  010.27247746 1
112  45.43565953  010.27228529  45.43577365  010.27216377
111  45.43565953  010.27228529 1
111  45.43664175  010.27111484 1
111  45.43676049  010.27097334 1
111  45.43695469  010.27074193 1
111  45.43706225  010.27061376 1
111  45.43724953  010.27039059
112  45.43724953  010.27039059  45.43728253  010.27035117 1
112  45.43736784  010.27026832  45.43741028  010.27022850
111  45.43736784  010.27026832
112  45.43736784  010.27026832  45.43740568  010.27023282 1
112  45.43747306  010.27017432  45.43750295  010.27014876
111  45.43747306  010.27017432
112  45.43747306  010.27017432  45.43750991  010.27014281 1
111  45.43753516  010.27012252 1
111  45.43761108  010.27007373 1
111  45.43779115  010.26995802 1
111  45.43793456  010.26986586 1
111  45.43808772  010.26976743 1
111  45.43838683  010.26957075 1
112  45.43876912  010.26904638  45.43890912  010.26869862
111  45.43876912  010.26904638
112  45.43876912  010.26904638  45.43881590  010.26893140 1
111  45.43884092  010.26883317
112  45.43884092  010.26883317  45.43896733  010.26833134 1
112  45.43873064  010.26750903  45.43855701  010.26720700
111  45.43873064  010.26750903 1
111  45.43868290  010.26743043 1
111  45.43859410  010.26728521 1
111  45.43857780  010.26725835 1
111  45.43849620  010.26712387 1
111  45.43830307  010.26680556 1
111  45.43819805  010.26663249 1
111  45.43796117  010.26624208 51
111  45.43789023  010.26612608 51
111  45.43706230  010.26477231
112  45.43706230  010.26477231  45.43701440  010.26469660 51
115  45.43692209  010.26477697
120 Linear Feature 59
111  45.44223957  010.25965106 1
111  45.44192098  010.25977143 1
111  45.44186588  010.25979225
112  45.44186588  010.25979225  45.44155489  010.25990878 1
111  45.44164016  010.26040170 1
111  45.44176582  010.26140115 1
111  45.44179390  010.26162445 1
111  45.44195993  010.26294494 1
112  45.44196821  010.26326342  45.44195767  010.26342213
111  45.44196821  010.26326342
112  45.44196821  010.26326342  45.44190200  010.26394757 1
112  45.44132917  010.26479115  45.44098633  010.26510606
111  45.44132917  010.26479115
112  45.44132917  010.26479115  45.44125268  010.26485727 1
111  45.44118496  010.26490017 1
111  45.44109342  010.26495021 1
111  45.44096792  010.26500481 1
111  45.43984720  010.26549245 1
111  45.43970425  010.26555465 1
111  45.43903561  010.26584559
112  45.43903561  010.26584559  45.43889767  010.26591386 1
111  45.43878983  010.26602788 1
111  45.43833494  010.26658112 1
111  45.43831080  010.26661048
112  45.43831080  010.26661048  45.43824810  010.26667661 1
115  45.43819805  010.26663249
120 hold2
111  45.43385487  010.27953808 1
111  45.43385152  010.27954078 1
115  45.43384791  010.27954369
120 hold2
111  45.43405786  010.27937433 1
111  45.43405451  010.27937703 1
115  45.43405090  010.27937994
120 hold2
111  45.43426199  010.27920965 1
111  45.43425864  010.27921235 1
115  45.43425502  010.27921526
120 hold2
111  45.43446479  010.27904620 1
111  45.43446144  010.27904890 1
115  45.43445782  010.27905181
120 hold2
111  45.43468443  010.27886914 1
111  45.43468108  010.27887185 1
115  45.43467746  010.27887476
120 hold2
111  45.43488771  010.27870521 1
111  45.43488436  010.27870790 1
115  45.43488075  010.27871082
120 hold1
111  45.43509712  010.27851208 1
111  45.43509364  010.27851488 1
115  45.43509015  010.27851769
120 hold1
111  45.43525192  010.27838382 1
111  45.43524845  010.27838662 1
115  45.43524496  010.27838943
120 hold1
111  45.43540853  010.27825813 1
111  45.43540505  010.27826093 1
115  45.43540156  010.27826374
120 hold1
111  45.43556424  010.27813115 1
111  45.43556076  010.27813395 1
115  45.43555727  010.27813676
120 hold1
111  45.43572084  010.27800417 1
111  45.43571736  010.27800698 1
115  45.43571388  010.27800979
120 hold1
111  45.43587655  010.27787976 1
111  45.43587307  010.27788256 1
115  45.43586958  010.27788537
120 hold1
111  45.43653843  010.27710460 1
111  45.43653488  010.27710746 1
115  45.43653146  010.27711022
120 hold1
111  45.43605025  010.27774124 1
111  45.43604678  010.27774404 1
115  45.43604329  010.27774685
120 2
111  45.43392645  010.28000203 51
112  45.43395965  010.27981320  45.43392869  010.27969081
111  45.43395965  010.27981320 51
111  45.43385152  010.27954078 51
111  45.43371878  010.27920634
112  45.43371878  010.27920634  45.43368942  010.27907331 51
115  45.43375362  010.27900211
120 2
111  45.43412561  010.27984240 51
112  45.43416265  010.27964946  45.43413168  010.27952706
111  45.43416265  010.27964946 51
111  45.43405451  010.27937703 51
111  45.43392177  010.27904259
112  45.43392177  010.27904259  45.43389708  010.27890957 51
115  45.43395545  010.27883226
120 2
111  45.43432980  010.27967718 51
112  45.43436677  010.27948478  45.43433580  010.27936238
111  45.43436677  010.27948478 51
111  45.43425864  010.27921235 51
111  45.43412589  010.27887791
112  45.43412589  010.27887791  45.43408410  010.27876040 51
115  45.43415945  010.27866688
120 2
111  45.43453279  010.27951369 51
112  45.43456957  010.27932133  45.43453860  010.27919893
111  45.43456957  010.27932133 51
111  45.43446144  010.27904890 51
111  45.43432869  010.27871445
112  45.43432869  010.27871445  45.43429934  010.27858143 51
115  45.43436669  010.27849930
120 2
111  45.43475582  010.27933407 51
112  45.43478921  010.27914428  45.43475824  010.27902188
111  45.43478921  010.27914428 51
111  45.43468108  010.27887185 51
111  45.43454833  010.27853740
112  45.43454833  010.27853740  45.43451898  010.27840437 51
115  45.43458523  010.27832257
120 2
111  45.43495546  010.27917329 51
112  45.43499249  010.27898034  45.43496153  010.27885795
111  45.43499249  010.27898034 51
111  45.43488436  010.27870790 51
111  45.43475162  010.27837346
112  45.43475162  010.27837346  45.43472226  010.27824044 51
115  45.43479386  010.27815386
120 1
111  45.43519246  010.27898241 51
112  45.43522363  010.27883784  45.43520254  010.27874631
111  45.43522363  010.27883784 51
111  45.43509364  010.27851488 51
111  45.43495115  010.27816085
112  45.43495115  010.27816085  45.43492562  010.27807134 51
115  45.43496350  010.27801668
120 1
111  45.43535473  010.27885172 51
112  45.43537844  010.27870959  45.43535734  010.27861805
111  45.43537844  010.27870959 51
111  45.43524845  010.27838662 51
111  45.43510595  010.27803260
112  45.43510595  010.27803260  45.43508043  010.27794308 51
115  45.43512281  010.27788785
120 1
111  45.43551138  010.27872626 51
112  45.43553504  010.27858389  45.43551395  010.27849236
111  45.43553504  010.27858389 51
111  45.43540505  010.27826093 51
111  45.43526256  010.27790690
112  45.43526256  010.27790690  45.43523703  010.27781739 51
115  45.43527624  010.27776378
120 1
111  45.43566783  010.27859956 51
112  45.43569075  010.27845692  45.43566966  010.27836538
111  45.43569075  010.27845692 51
111  45.43556076  010.27813395 51
111  45.43541826  010.27777992
112  45.43541826  010.27777992  45.43539274  010.27769041 51
115  45.43543393  010.27763627
120 1
111  45.43582266  010.27847486 51
112  45.43584735  010.27832994  45.43582626  010.27823841
111  45.43584735  010.27832994 51
111  45.43571736  010.27800698 51
111  45.43557487  010.27765294
112  45.43557487  010.27765294  45.43554934  010.27756343 51
115  45.43558736  010.27751220
120 1
111  45.43598030  010.27834790 51
112  45.43600306  010.27820553  45.43598197  010.27811400
111  45.43600306  010.27820553 51
111  45.43587307  010.27788256 51
111  45.43573058  010.27752853
112  45.43573058  010.27752853  45.43570505  010.27743902 51
115  45.43574878  010.27738166
120 1
111  45.43664988  010.27739319 51
111  45.43653488  010.27710746 51
111  45.43646573  010.27693565
112  45.43646573  010.27693565  45.43644020  010.27684614 51
115  45.43648341  010.27678726
120 1
111  45.43614583  010.27821459 51
112  45.43617677  010.27806701  45.43615568  010.27797547
111  45.43617677  010.27806701 51
111  45.43604678  010.27774404 51
111  45.43590428  010.27739001
112  45.43590428  010.27739001  45.43587876  010.27730050 51
115  45.43592196  010.27724161
120 e2 in
112  45.43395965  010.27981320  45.43400704  010.27990655 51
115  45.43409542  010.27986594
120 e2 in
112  45.43416265  010.27964946  45.43421003  010.27974281 51
115  45.43429642  010.27970406
120 e2 in
112  45.43436677  010.27948478  45.43441416  010.27957813 51
115  45.43449795  010.27954175
120 e2 in
112  45.43456957  010.27932133  45.43461696  010.27941468 51
115  45.43470439  010.27937548
120 e2 in
112  45.43478921  010.27914428  45.43483660  010.27923763 51
115  45.43492199  010.27920024
120 e2 in
112  45.43499249  010.27898034  45.43503988  010.27907369 51
115  45.43512770  010.27903456
120 e1 in
112  45.43522363  010.27883784  45.43526035  010.27891018 51
115  45.43532271  010.27887751
120 e1 in
112  45.43537844  010.27870959  45.43541516  010.27878193 51
115  45.43547617  010.27875391
120 e1 in
112  45.43553504  010.27858389  45.43557176  010.27865623 51
115  45.43562973  010.27863024
120 e1 in
112  45.43569075  010.27845692  45.43572747  010.27852926 51
115  45.43578864  010.27850226
120 e1 in
112  45.43584735  010.27832994  45.43588408  010.27840228 51
115  45.43594556  010.27837588
120 e1 in
112  45.43600306  010.27820553  45.43603978  010.27827787 51
115  45.43610438  010.27824797
120 e1 in
112  45.43617677  010.27806701  45.43621349  010.27813935 51
115  45.43627535  010.27811027
120 W2 out
112  45.43371878  010.27920634  45.43366525  010.27909646 51
115  45.43357014  010.27915651
120 W2 out
112  45.43392177  010.27904259  45.43386824  010.27893271 51
115  45.43376952  010.27898873
120 W2 out
112  45.43412589  010.27887791  45.43407237  010.27876803 51
115  45.43396813  010.27882159
120 W2 out
112  45.43432869  010.27871445  45.43427517  010.27860458 51
115  45.43418032  010.27865000
120 W2 out
112  45.43454833  010.27853740  45.43447770  010.27844082 51
115  45.43438995  010.27848049
120 W2 out
112  45.43475162  010.27837346  45.43469809  010.27826359 51
115  45.43459908  010.27831137
120 W1 out
112  45.43495115  010.27816085  45.43491119  010.27808544 51
115  45.43485472  010.27810465
120 W1 out
112  45.43510595  010.27803260  45.43506599  010.27795718 51
115  45.43500850  010.27798029
120 W1 out
112  45.43526256  010.27790690  45.43522260  010.27783149 51
115  45.43516758  010.27785165
120 W1 out
112  45.43541826  010.27777992  45.43537830  010.27770451 51
115  45.43532527  010.27772414
120 W1 out
112  45.43557487  010.27765294  45.43553491  010.27757753 51
115  45.43547794  010.27760068
120 W1 out
112  45.43573058  010.27752853  45.43569061  010.27745312 51
115  45.43563638  010.27747255
120 W1 out
112  45.43646573  010.27693565  45.43642577  010.27686024 51
115  45.43636659  010.27688173
120 W1 out
112  45.43590428  010.27739001  45.43586432  010.27731459 51
115  45.43580514  010.27733608
120 south in
111  45.43332041  010.27943460 51
116  45.43349153  010.27942436  45.43355003  010.27951799
120 Linear Feature 72
111  45.43774257  010.27626316 51
111  45.43776870  010.27612958 51
111  45.43781957  010.27586948 51
111  45.43784067  010.27576164
112  45.43784067  010.27576164  45.43785507  010.27569878 51
115  45.43790278  010.27564863
120 Linear Feature 72
111  45.43754531  010.27642349 51
111  45.43757144  010.27628991 51
111  45.43762232  010.27602981 51
111  45.43764341  010.27592197
112  45.43764341  010.27592197  45.43765781  010.27585912 51
115  45.43770288  010.27580890
120 Linear Feature 72
111  45.43734880  010.27658275 51
111  45.43737493  010.27644917 51
111  45.43742581  010.27618907 51
111  45.43744691  010.27608123
112  45.43744691  010.27608123  45.43746131  010.27601838 51
115  45.43749962  010.27597187
120 Linear Feature 72
111  45.43715379  010.27673881 51
111  45.43717992  010.27660523 51
111  45.43723080  010.27634513 51
111  45.43725190  010.27623729
112  45.43725190  010.27623729  45.43726630  010.27617444 51
115  45.43730426  010.27612850
120 Linear Feature 73
111  45.43776870  010.27612958 1
115  45.43775995  010.27612602
120 Linear Feature 73
111  45.43757144  010.27628991 1
115  45.43756269  010.27628635
120 Linear Feature 73
111  45.43737493  010.27644917 1
115  45.43736618  010.27644561
120 Linear Feature 73
111  45.43717992  010.27660523 1
115  45.43717117  010.27660167
120 Linear Feature 71
112  45.43781957  010.27586948  45.43782677  010.27575789 51
115  45.43771305  010.27580074
120 Linear Feature 71
112  45.43762232  010.27602981  45.43762952  010.27591822 51
115  45.43751379  010.27596051
120 Linear Feature 71
112  45.43742581  010.27618907  45.43743301  010.27607748 51
115  45.43731780  010.27611765
120 Linear Feature 71
112  45.43723080  010.27634513  45.43723800  010.27623354 51
115  45.43711981  010.27627639
120 Linear Feature 70
111  45.43325570  010.27954455 51
